@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,28,35,23,18.2328,17,14,8,11,0.0017,0.3126,41.9545,46.2174,0.0006,0.0574,0.3325,54.1257,54.1,0.3006,60.0833,5.0944,0.0776,0.0006,0,0.0006,0.0008,66,0.0003,0.0003,0.0003,42000,41695,0.0002,6,0,3.3705,0.2364,10000,9734,2164,2120.5,0.1857,2119.32,5,35.6667,0.7201,2115,2112.24,2139,87.7,2.7162,1,0.6536,2070,0.4959,0.7053,0.4938,0,0.5681,0.3941,0.8852,0.5786,1,0,0.3897
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,4583,4583,4521,4465,4430,4405,4386,4386,0.0111,0,25.3447,25.5539,0.0111,0,0.0168,25.663,25.6413,0.7601,25.862,2,1.8257,0.0087,0.0111,0.1,0.1085,25.9134,0.1,0.1,0.1,6230,6230,0.0065,2,0.0928,1.729,0.6801,70,70,15,12,0.0081,12.0995,2,25.3447,1.0111,12,12.1034,15,25.9134,3.7582,0.1534,0.3516,9,0.3153,0.0934,0.065,0.1429,0.0621,0.0452,0.0001,2.0168,0.0779,0.0043,0.0405
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,4343,4343,4273,4221.7143,4199,4168,4162,4162,0.0466,0.1139,26.4503,26.9424,0.0452,0.0516,0.0146,27.7997,27.8944,0.696,28.6682,2.9758,1.1046,0.0128,0.0424,0.04,0.0477,29.4269,0.04,0.04,0.04,2662,2662,0.0079,3,0.0319,2.942,0.5527,125,125,30,25,0.0347,24.7861,2,26.4503,0.8483,25,24.7375,30,29.4269,3.3986,0.4669,0.5903,20,0.3838,0.3252,0.1983,0.2,0.2645,0.173,0.0058,1.5429,0.2523,0.0041,0.1472
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,59,100,48,44.6667,42,37,22,32,0.0033,0,35.7143,39.4516,0.0013,0,0.3021,42.5705,42.2308,0.344,45.5366,5,0.0918,0.0009,0.0003,0.001,0.0016,49.6667,0.0006,0.0006,0.0006,21000,20877,0.0003,5,0.0001,3.3512,0.2497,4999,4876,1095,1062,0.1248,1061.6,5,31.5758,0.7004,1059,1043.89,1084,58.0455,2.7027,1,0.6509,1022,0.4933,0.6996,0.4949,0,0.5612,0.3899,0.5628,0.6701,1,0,0.3859
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3232,3890,2967,1967.2308,1711,883,755,773,0.0174,0.0899,28.3832,30.0532,0.0077,0.033,0.547,34.2356,34.4781,0.5293,38.583,4.0179,0.2603,0.005,0.003,0.0064,0.0089,40.2646,0.0039,0.0039,0.0038,3408,3388,0.0019,5,0.0015,3.3519,0.3,800,781,185,173,0.143,172.411,4,26.8784,0.7129,173,172.751,185,41.7884,2.6966,1,0.6473,160,0.4987,0.7126,0.4923,0,0.5773,0.3877,0.3364,0.854,1,0,0.3752
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,3962,3962,3789,3737.2857,3714,3639,3601,3601,0.0192,0.0433,32.8442,34.3311,0.0088,0.0213,0.0295,35.9018,34.9095,0.5551,37.6752,4.0073,0.2747,0.0051,0.003,0.0073,0.0094,41.65,0.0044,0.0044,0.0044,2982,2964,0.0022,5,0.0017,3.3251,0.3036,700,683,161,150,0.0755,150.241,4,32.8442,0.7077,150,149.873,162,41.65,2.6771,1,0.7033,139,0.4985,0.6915,0.5078,0,0.5491,0.3809,0.4457,0.8882,1,0.0003,0.3673
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,8,16,5,4.4624,4,3,1,2,0.0006,0.5561,51,65.1667,0.0002,0.0747,0.5631,90.3857,82.75,0.2623,112,5.7556,0.1868,0.0002,0,0.0002,0.0003,134.25,0.0001,0.0001,0.0001,147000,145983,0,6,0,3.3642,0.225,34999,34090,7464,7456.5,0.3522,7472.25,5,39.75,0.7215,3684.5,3684.5,0,178.5,2.7176,1,0.6525,7436,0.495,0.7029,0.4939,0,0.5654,0.3927,0.7209,1.3814,1,0,0.3873
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,4436,4436,4436,4229.75,4320,4111,4052,4052,0.0117,0,45.8288,46.1431,0.0117,0,0.0367,46.8616,47.3248,0.742,48.1497,2,1.4188,0.0045,0.0117,0.0467,0.0518,48.1497,0.0467,0.0467,0.0467,12750,12750,0.0031,2,0.042,2.1021,0.6426,150,150,30,25,0.0198,24.9804,2,45.8288,1.0084,25,24.8051,30,48.1497,4.203,0.2183,0.3846,20,0.3143,0.1322,0.0658,0.1429,0.0903,0.065,0.0002,1.7095,0.1138,0.0021,0.0584
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3856,3856,3654,3502.5,3594,3438,2941,2941,0.0182,0.0941,33.7784,36.8206,0.0081,0.034,0.0721,37.3495,37.1051,0.4827,39.0598,4.019,0.2732,0.0057,0.0031,0.0054,0.0091,43.105,0.0041,0.0041,0.0041,3195,3184,0.002,5,0.0016,3.3407,0.2955,750,738,175,163,0.0711,162.597,4,33.7784,0.6633,163,162.732,175,43.105,2.7128,1,0.675,151,0.4971,0.7146,0.4846,0,0.5768,0.3969,0.4429,0.8754,1,0.0003,0.3967
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,3935,3935,3769,3755.8571,3736,3709,3640,3640,0.0189,0.0384,32.2006,32.2619,0.0095,0.0198,0.0223,33.8652,33.2214,0.5197,36.048,4.0063,0.2906,0.0058,0.0036,0.0079,0.0102,37.0249,0.0048,0.0048,0.0047,2769,2752,0.0024,5,0.0018,3.3508,0.3053,650,633,149,139,0.0518,138.437,4,32.2006,0.7261,139,138.868,150,37.0249,2.7295,0.8946,0.6734,128,0.499,0.7171,0.4956,0,0.5686,0.3895,0.3308,0.8911,0.7143,0.0004,0.3653
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,4611,4611,4577,4541,4565,4494,4474,4474,0.046,0.1705,13.3198,13.5067,0.046,0.097,0.0105,13.6355,13.615,0.7306,13.7078,2.0408,1.5053,0.03,0.0451,0.1,0.1202,14.0909,0.1,0.1,0.1,1065,1065,0.0197,3,0.0779,2.6834,0.6166,50,50,13,10,0.0173,10.3585,2,13.3198,0.8436,10,10.3746,13,14.0909,3.1493,0.3475,0.5929,8,0.381,0.2929,0.1972,0.2,0.217,0.1373,0.0052,1.8629,0.1786,0.0122,0.1409
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,4543,4543,4404,4362,4329,4298,4236,4236,0.0111,0,30.9457,31.09,0.0111,0,0.0242,31.4722,31.3501,0.7573,31.4809,2,1.6887,0.007,0.0111,0.0778,0.0849,32.4942,0.0778,0.0778,0.0778,8010,8010,0.0049,2,0.071,2.0381,0.6658,90,90,19,15,0.0173,15.3326,2,30.9457,1.0058,15,15.3234,19,32.4942,3.8942,0.201,0.3793,12,0.3137,0.1352,0.0624,0.1429,0.0903,0.0641,0.0001,1.9228,0.105,0.0032,0.051
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,4003,4003,4003,3687,3887,3539,3319,3319,0.0117,0,56.3257,56.7299,0.0117,0,0.0739,57.3765,58.1761,0.7475,58.2745,2,1.2842,0.0032,0.0117,0.035,0.0385,58.2745,0.035,0.035,0.035,17000,17000,0.0021,2,0.0314,2.0996,0.6292,200,200,39,33,0.015,32.6818,2,56.3257,0.9976,33,33.1544,40,58.2745,4.2958,0.2206,0.3892,27,0.3113,0.1394,0.0609,0.1429,0.1034,0.0691,0.0002,1.6193,0.1135,0.0011,0.0656
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,4579,4579,4561,4548.3333,4540,4537,4535,4535,0.046,0,13.4799,13.5265,0.046,0,0.0036,13.5764,13.583,0.7359,13.6333,2,1.5055,0.03,0.0451,0.1,0.1258,13.6863,0.1,0.1,0.1,1065,1065,0.0195,2,0.0789,2.5527,0.6186,50,50,13,10,0.005,10.3679,2,13.4799,0.8583,10,10.4172,13,13.6863,3.3211,0.3761,0.7142,7,0.3882,0.2449,0.1953,0.2,0.2095,0.1448,0.0051,1.8687,0.1875,0.0131,0.142
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,4571,4571,4481,4430,4393,4357,4348,4348,0.0111,0,25.2665,25.5954,0.0111,0,0.0191,25.773,25.7166,0.759,25.9599,2,1.8134,0.0077,0.0111,0.1,0.1088,26.3264,0.1,0.1,0.1,6230,6230,0.0057,2,0.0934,2.0484,0.6793,70,70,15,12,0.0138,12.1292,2,25.2665,0.9905,12,12.1252,15,26.3264,3.6679,0.1565,0.3055,9,0.3076,0.1307,0.057,0.1429,0.0946,0.0665,0.0001,2.0382,0.0806,0.0039,0.0637
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,120,147,93,84.25,79,70,59,63,0.0117,0.135,53.9273,55.4,0.0117,0.0841,0.2629,58.05,58.6571,0.6875,60.8837,2.0301,0.932,0.0018,0.0117,0.0175,0.0201,62.1831,0.0175,0.0175,0.0175,34000,34000,0.0011,3,0.0153,2.0615,0.602,400,400,75,66,0.0551,65.7339,2,51.7586,1.0059,66,65.7616,75,63.2344,4.4022,0.3575,0.3913,57,0.3135,0.1225,0.0648,0.1429,0.0884,0.0619,0.0003,1.4131,0.2,0.0006,0.0536
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,3929,3929,3929,3809.25,3811,3782,3715,3715,0.0117,0,56.217,57.9082,0.0117,0,0.0203,57.6101,58.0127,0.7109,58.3025,2,1.2938,0.0032,0.0117,0.035,0.0391,58.3025,0.035,0.035,0.035,17000,17000,0.0023,2,0.0309,2.1391,0.6309,200,200,39,33,0.0142,33.1893,2,56.217,1.0117,33,33.1793,39,58.3025,4.2879,0.2829,0.4195,28,0.3164,0.143,0.065,0.1429,0.1011,0.069,0.0003,1.5921,0.1529,0.0014,0.0577
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,8,11,6,4.7732,4,3,1,2,0.0007,0.5098,56.25,68,0.0002,0.0699,0.4577,85.1213,80.3333,0.2661,97.2,5.7931,0.1913,0.0002,0,0.0002,0.0003,125,0.0001,0.0001,0.0001,126000,125223,0.0001,6,0,3.368,0.2238,30000,29275,6405,6391,0.3018,6414.4,5,42.1818,0.7119,6382.5,6382.5,6325,166.5,2.7091,1,0.653,6363,0.4968,0.708,0.4928,0,0.5708,0.3952,0.9276,0.6691,1,0,0.3899
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,4045,4045,3938,3866.7143,3816,3785,3779,3779,0.0212,0,26.2885,26.5744,0.0119,0,0.024,28.2744,28.0121,0.5519,30.8888,4,0.3343,0.0066,0.0047,0.0081,0.0113,31.3685,0.0061,0.0061,0.0061,2130,2125,0.0029,4,0.0024,3.2956,0.3208,500,495,119,109,0.0678,109.231,4,26.2885,0.6205,109,109.205,119,31.3685,2.6467,0.9281,0.6686,99,0.4918,0.6835,0.4833,0,0.5836,0.3897,0.3538,0.9329,0.7143,0.0005,0.3797
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,10,13,8,6.4592,6,5,2,3,0.0007,0.6813,48,59,0.0003,0.0886,0.3825,76.9902,74.1111,0.2633,90.6667,5.5769,0.1244,0.0002,0,0.0003,0.0004,110.4,0.0001,0.0001,0.0001,105000,104318,0.0001,6,0,3.3665,0.2388,25000,24342,5305,5287,0.314,5280.67,5,33,0.7195,5290,5302.67,5290,145.75,2.7119,1,0.6567,5216,0.4951,0.7049,0.4917,0,0.5647,0.3918,0.842,0.7691,1,0,0.385
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,4304,4304,4304,4203.1429,4168,4160,4148,4148,0.0466,0.0826,26.7188,26.8549,0.0451,0.0422,0.0153,27.826,28.073,0.6989,28.9496,2.9839,1.0882,0.0113,0.0432,0.04,0.0511,29.0253,0.04,0.04,0.04,2662,2662,0.0074,3,0.0319,2.7843,0.5521,125,125,30,25,0.0331,24.8804,2,26.7188,0.8293,25,24.9214,30,29.0253,3.508,0.4432,0.6078,20,0.3748,0.3261,0.1844,0.2,0.2161,0.1537,0.0053,1.5439,0.2323,0.0038,0.1367
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,6,9,5,3.4624,3,2,1,1,0.0005,0.3488,62.6667,70.8,0.0002,0.0534,0.5628,103.0252,91.8,0.2526,130,5.8889,0.629,0.0001,0,0.0002,0.0002,157.5,0.0001,0.0001,0.0001,168000,166810,0,6,0,3.3672,0.226,40000,38975,8507,8481.5,0.3977,6371.75,5,51.75,0.7205,8420,8420,8420,244,2.7207,1,0.6612,0,0.4959,0.7048,0.4935,0,0.5674,0.3904,0.9034,0.4479,1,0,0.3811
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,4069,4069,4037,3990.2857,3996,3957,3916,3916,0.0296,0,20.2253,20.8393,0.0169,0,0.012,21.3074,21.0776,0.5956,22.3711,4,0.4078,0.0094,0.0054,0.0116,0.0155,22.6056,0.0087,0.0087,0.0087,1491,1487,0.0042,4,0.0027,3.2783,0.3352,350,346,85,77,0.0375,77.1311,4,20.2253,0.6422,77,77.2648,86,22.6056,2.6151,1,0.6616,69,0.4994,0.694,0.4822,0,0.576,0.4043,0.4487,0.9883,1,0,0.4121
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,12,20,9,7.7477,8,6,3,4,0.001,0.4529,45.25,54.8,0.0003,0.0724,0.3862,70.9112,70.625,0.275,83.5556,5.1681,0.1081,0.0003,0,0.0003,0.0005,94,0.0002,0.0002,0.0002,84000,83386,0.0001,6,0,3.3742,0.2345,20000,19469,4293,4271,0.2775,4274.71,5,35.625,0.7211,4277,4273,4280,132,2.7207,1,0.6542,4249,0.4947,0.709,0.4905,0,0.5685,0.3919,0.776,0.5364,1,0,0.382
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,4081,4081,3970,3930.7143,3907,3889,3849,3849,0.0337,0,19.8102,21.486,0.0172,0,0.018,22.1591,21.8116,0.6112,23.2901,4,0.4214,0.0121,0.0061,0.0117,0.0189,24.8406,0.0089,0.0089,0.0088,1491,1485,0.0044,4,0.0034,3.3207,0.3444,350,342,84,76,0.0655,76.2804,4,19.8102,0.708,76,76.1705,84,24.8406,2.6821,1,0.6972,68,0.5074,0.7672,0.499,0,0.5921,0.4081,0.5388,0.9973,1,0.0007,0.401
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,4608,4608,4563,4546.8333,4553,4543,4463,4463,0.046,0.1705,13.611,13.8381,0.046,0.097,0.0095,13.8567,13.8554,0.7394,13.9785,2.0408,1.5318,0.0272,0.0451,0.1,0.1192,14.0175,0.1,0.1,0.1,1065,1065,0.0181,3,0.0817,2.7733,0.6227,50,50,13,10,0.0094,10.4032,2,13.611,0.8107,10,10.396,13,14.0175,3.0888,0.4253,0.5243,8,0.3671,0.3402,0.1812,0.2,0.2424,0.1622,0.0048,1.8919,0.2364,0.0103,0.1166
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4215.7143,4197,4183,4129,4129,0.0466,0.169,27.0366,27.0869,0.0453,0.0665,0.0144,27.8759,27.9948,0.6973,28.2493,2.9597,1.0858,0.0109,0.0424,0.04,0.0488,29.4411,0.04,0.04,0.04,2662,2662,0.0074,3,0.0308,2.8993,0.5523,125,125,30,25,0.0283,24.8365,2,27.0366,0.8421,25,24.8672,30,29.4411,3.4305,0.4906,0.6368,20,0.3776,0.312,0.1856,0.2,0.2431,0.1576,0.0062,1.5319,0.2759,0.0041,0.1378
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,4403,4403,4195,4156.4286,4135,4098,4008,4008,0.0463,0,30.5993,30.9129,0.0441,0,0.0273,31.8791,31.8535,0.6732,32.5507,3,1.0138,0.0116,0.0413,0.0333,0.0419,34.1965,0.0333,0.0333,0.0333,3195,3195,0.0064,3,0.0238,2.9578,0.5417,150,150,35,30,0.0359,29.7183,3,30.5993,0.8322,30,29.7731,35,34.1965,3.553,0.4664,0.635,24,0.3753,0.3237,0.1922,0.2,0.2467,0.168,0.0071,1.4817,0.271,0.0022,0.1575
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,4587,4587,4504,4455.6,4417,4412,4358,4358,0.0111,0,25.3935,25.4359,0.0111,0,0.0181,25.6942,25.6956,0.7595,25.7055,2,1.8135,0.0082,0.0111,0.1,0.1085,26.2405,0.1,0.1,0.1,6230,6230,0.0059,2,0.0937,2.1326,0.6789,70,70,15,12,0.0117,12.1015,2,25.3935,1.0026,12,12.079,15,26.2405,3.7283,0.2279,0.2816,9,0.3128,0.1519,0.0594,0.1429,0.0911,0.0705,0.0001,2.0453,0.1201,0.004,0.0599
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3550,3550,3294,2734.2,3190,1847,1421,1729,0.019,0.4356,33.4448,34.2463,0.0083,0.0876,0.2702,36.3648,37.5654,0.527,38.0479,4.1575,0.2675,0.0057,0.0006,0.0068,0.0098,42.8563,0.0042,0.0042,0.0041,3195,3162,0.002,5,0.0003,3.3601,0.3042,750,731,174,162,0.0879,161.653,4,30.4004,0.7145,161,161.409,174,42.8563,2.7258,1,0.6954,150,0.4957,0.7088,0.4861,0,0.5754,0.4089,0.8011,0.8552,1,0,0.4
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,4045,4045,3956,3895.8571,3894,3803,3761,3761,0.0272,0,22.7423,24.786,0.0134,0,0.023,25.8184,25.1956,0.5898,28.0153,4,0.353,0.0084,0.0052,0.009,0.0141,28.2626,0.0068,0.0068,0.0068,1917,1909,0.0034,4,0.0026,3.3058,0.3197,450,442,106,98,0.0717,97.5091,4,22.7423,0.6884,97,97.2171,107,28.2626,2.6968,1,0.6901,88,0.5039,0.6984,0.4976,0,0.5344,0.3767,0.3234,0.9397,1,0.0005,0.3671
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4655,4655,4595,4547.2,4526,4488,4472,4472,0.011,0,19.669,19.7225,0.011,0,0.0151,19.9212,19.8122,0.7751,20.0988,2,1.9571,0.0126,0.011,0.14,0.1524,20.3038,0.14,0.14,0.14,4450,4450,0.0087,2,0.1292,2.1686,0.7054,50,50,12,9,0.0121,8.8891,2,19.669,0.9973,9,8.9152,12,20.3038,3.5688,0.2247,0.3447,6,0.3113,0.1612,0.0622,0.1429,0.0947,0.0719,0.0001,2.2189,0.1184,0.0058,0.0623
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,3917,3917,3735,3702.5714,3662,3641,3601,3601,0.0189,0.0199,33.4916,33.5201,0.0087,0.0135,0.0262,36.141,35.0716,0.5126,39.9834,4.0029,0.2848,0.0057,0.003,0.0073,0.0094,40.9904,0.0044,0.0044,0.0044,2982,2969,0.0021,5,0.0017,3.3399,0.3004,700,687,165,153,0.0785,152.925,4,33.4916,0.6883,152,152.622,164,40.9904,2.7049,1,0.6365,142,0.5029,0.7267,0.4786,0,0.5935,0.408,0.3041,0.8848,1,0.0003,0.3981
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,4455,4455,4349,4304,4274,4262,4247,4247,0.0465,0.6496,22.305,22.5196,0.0459,0.1806,0.016,23.1966,23.4863,0.7053,23.5877,2.6465,1.2066,0.0146,0.0437,0.05,0.0629,24.3232,0.05,0.05,0.05,2130,2130,0.0096,3,0.0399,2.8728,0.5653,100,100,24,20,0.0292,20.0365,2,22.305,0.8394,20,20.0325,24,24.3232,3.4527,0.4235,0.6027,16,0.379,0.3475,0.193,0.2,0.2196,0.1588,0.0059,1.6088,0.2308,0.0042,0.1428
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,42,59,36,32.2477,31,27,17,23,0.0179,0,54.5758,57.44,0.0137,0,0.2348,61.9076,61,0.5824,65.3902,3,0.3157,0.0014,0.0099,0.004,0.0054,71.0588,0.004,0.004,0.004,25000,25000,0.0007,3,0.0027,3.0231,0.4742,1250,1250,256,238,0.1034,236.988,3,48.4722,0.829,238,238.322,252,81.2917,3.6843,0.5709,0.6575,221,0.3741,0.3328,0.1859,0.2,0.2445,0.1715,0.0202,0.9972,0.3265,0.0003,0.1532
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,4022,4022,4004,3903.4286,3870,3844,3812,3812,0.0351,0,24.2659,25.1162,0.0134,0,0.0193,26.253,25.8405,0.5653,28.1402,4,0.3568,0.0089,0.0052,0.009,0.0194,28.4595,0.0068,0.0068,0.0068,1917,1910,0.0033,4,0.0026,3.2681,0.3255,450,443,107,98,0.0543,97.9667,4,24.2659,0.6902,98,98.0387,108,28.4595,2.6401,0.9095,0.6504,89,0.5028,0.6933,0.4895,0,0.5705,0.3976,0.3129,0.9501,0.7143,0.0005,0.4035
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,63,93,51,46.7255,42,37,29,33,0.0038,0,35.9245,38.0714,0.0013,0,0.328,41.6524,41.3333,0.3501,44.8846,5,0.0924,0.0009,0.0002,0.001,0.0018,48.1954,0.0006,0.0006,0.0006,21000,20880,0.0003,5,0.0001,3.3678,0.2483,5000,4882,1104,1071,0.1133,1070.01,5,32.0465,0.7081,1073,1053.48,1096,53.3182,2.7203,1,0.6595,1037,0.4939,0.701,0.4938,0,0.5648,0.3925,0.7255,0.6307,1,0,0.3897
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,4516,4516,4435,4353.2,4274,4273,4268,4268,0.0111,0,31.0328,31.1226,0.0111,0,0.0237,31.5333,31.3353,0.7415,31.6821,2,1.6842,0.0065,0.0111,0.0778,0.085,32.4938,0.0778,0.0778,0.0778,8010,8010,0.0046,2,0.0713,2.1683,0.6643,90,90,19,15,0.0168,15.3457,2,31.0328,0.9948,15,15.366,19,32.4938,3.8818,0.2019,0.3554,12,0.3088,0.1485,0.0586,0.1429,0.1112,0.0741,0.0001,1.9219,0.1048,0.0026,0.0649
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,4173,4173,4047,3985.2857,3956,3940,3860,3860,0.0359,0,21.3228,21.4639,0.0177,0,0.0231,22.3145,21.6614,0.5735,23.8503,4,0.4115,0.0095,0.0068,0.0119,0.0183,24.15,0.009,0.009,0.0089,1491,1478,0.0042,4,0.0034,3.3442,0.3434,350,337,83,75,0.0495,75.1467,4,21.3228,0.7525,75,75.298,83,24.15,2.6222,1,0.6341,67,0.5068,0.7044,0.4675,0,0.5609,0.3806,0.2981,0.9771,1,0.0007,0.3656
