@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,4455,4455,4364,4297.875,4285,4244,4238,4238,0.0464,0.6901,0.7131,21.1308,1917,21.5877,1917,21.8213,20.5827,22.1231,2.4607,90,90,22,18,0.0165,1.2463,0.0334,22.9764,18,18.2506,22,2,18.285
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,4006,4006,4003,3908.5,3917,3868,3798,3798,0.0314,0,0.6097,23.1629,1690,24.3016,1704,24.3132,22.3212,26.6058,4,400,389,96,87,0.0172,0.3843,0.0719,27.5383,87,87.0854,96,4,86.9912
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,4345,4345,4345,4112.5,4148,4076,3881,3881,0.0117,0,0.7561,52.6591,15300,53.4875,15300,54.4214,52.292,54.5777,2,180,180,36,30,0.0404,1.3426,0.0191,54.5777,29,29.5451,35,2,29.9569
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4203.625,4197,4183,4119,4119,0.0466,0.169,0.6981,27.2547,2662,27.825,2662,27.9948,27.0366,28.2493,2.9597,125,125,30,25,0.0155,1.0961,0.0269,29.4411,25,24.9617,30,2,24.818
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,148,71,64,60.1842,57,50,44,30,0.0047,0.004,0.3706,36.875,16664,39.2901,16800,39.1774,35.4286,41.7742,4.9995,4000,3895,875,848.5,0.3209,0.1038,0.0893,44.0233,848,848.487,872,4,849.208
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,3939,3939,3921,3820,3818,3703,3675,3675,0.0222,0.0213,0.5221,30.9293,2753,33.1533,2769,32.0685,30.6654,36.6933,4.0032,650,634,151,140,0.0247,0.2938,0.077,37.4037,140,139.632,151,4,139.504
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,4008,4008,3911,3806.875,3802,3755,3630,3630,0.0236,0,0.56,31.0642,2544,31.9301,2556,32.1982,30.0062,32.326,4,600,587,141,130,0.0286,0.2988,0.0423,34.9217,130,130.051,141,4,130.122
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,4420,4420,4346,4290.625,4286,4252,4218,4218,0.0465,0.5956,0.7161,22.8908,2130,23.2949,2130,23.2748,22.3413,23.6325,2.7172,100,100,24,20,0.0141,1.2002,0.0277,24.6615,20,20.0705,24,2,20.0643
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,3807,3807,3684,3407.6,3544,3346,2657,2657,0.0173,0.1229,0.4736,40.3846,4864,40.3565,5177,40.5542,38.8101,40.8288,5,1665,1427,321,307,0.119,0.1717,0.0204,41.2049,308,307.416,324,4,306.047
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,39,24,20,17.3265,16,14,12,11,0.0121,0,0.5505,65.2,40000,74.2398,40000,73.2222,60.0556,82.2667,3,2000,2000,407,387.5,0.2783,0.2401,0.1601,90.9333,384.5,384.287,402,3,385.087
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,4658,4658,4573,4569.1667,4566,4534,4523,4523,0.011,0,0.7709,19.6568,4450,19.711,4450,19.7669,19.468,19.8039,2,50,50,12,9,0.0095,1.9645,0.0065,19.8702,9,8.9087,12,2,8.8593
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,4363,4363,4312,4199.6667,4189,4091,4061,4061,0.0463,0,0.6877,31.6269,3195,32.2764,3195,32.2339,30.955,33.1368,3,150,150,35,29,0.0259,1.0202,0.0286,33.7334,29,29.4751,35,3,29.6683
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,11,5,4,2.7416,2,1,1,0,0.0004,0,0.2377,69.75,208731,98.3353,210000,91,54.5,122.5,6,49999,48829,10692,10692,0.6928,0.4096,0.4836,156,10670,10670,10670,6,10685
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,4018,4018,3972,3897.4286,3873,3832,3795,3795,0.0321,0,0.5685,23.9807,1867,25.2251,1870,24.529,22.4797,27.7792,4,440,437,106,97,0.0188,0.3566,0.0782,28.464,97,97.1881,107,4,97.2615
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,4404,4404,4404,4207,4274,4079,4071,4071,0.0117,0,0.7409,46.5139,12750,46.7966,12750,47.3746,45.3699,47.928,2,150,150,30,25,0.0332,1.3861,0.0206,47.928,25,25.0575,30,2,25.1315
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,4416,4416,4416,4219,4344,4075,4041,4041,0.0117,0,0.743,43.9448,11900,44.9087,11900,45.4924,43.7477,46.45,2,140,140,28,23,0.0387,1.4457,0.0249,46.45,23,23.3907,28,2,23.3815
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,66,50,41,37.5076,37,32,28,22,0.0187,0,0.5941,55.5333,22000,59.2882,22000,59.4333,51.575,62.52,3,1100,1100,229,212,0.2305,0.3355,0.0969,67.7037,210,210.132,227,3,212.025
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,1834,542,409,445.7692,340,300,277,222,0.0117,0,0.7346,46.9075,18700,48.6676,18700,47.8998,45.9973,49.4754,2,220,220,43,36,0.7647,1.1836,0.0665,52.3875,36,36.5425,43,2,36.1791
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,4510,4510,4494,4420.2,4387,4357,4353,4353,0.0111,0,0.7605,26.8653,6675,27.1246,6675,27.1871,26.7579,27.2603,2,75,75,16,13,0.0154,1.7579,0.0105,27.5523,13,12.8764,16,2,12.9111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,4016,4016,4011,3882.5,3841,3800,3787,3787,0.0269,0,0.5365,27.2121,2119,28.9766,2130,28.5284,26.0716,30.8083,4,500,488,117,107,0.0244,0.3341,0.0772,32.7991,108,107.675,118,4,107.362
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,21,17,13,11.3333,11,9,7,5,0.0011,0.3218,0.2896,56.4,62536,64.7124,63000,62.9231,49.5,74.1818,5.0985,15000,14607,3197,3172,0.327,0.0793,0.2026,79.3077,3187,3186,3229,5,3179.25
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,3989,3989,3845,3847.7778,3836,3819,3781,3781,0.0242,0,0.5495,28.9495,2356,29.6846,2380,29.7505,27.9037,30.4563,4,560,538,129,118,0.0147,0.3185,0.0402,31.8742,119,118.639,128,4,118.687
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,4577,4577,4539,4496.8,4491,4462,4415,4415,0.011,0,0.7664,22.4738,5340,22.6826,5340,22.7729,22.4386,22.8218,2,60,60,14,10,0.0126,1.8865,0.0084,22.9061,10,10.4703,13,2,10.493
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,4080,4080,4080,3990.6667,4006,3886,3886,3886,0.0117,0,0.7354,56.8047,17000,57.7806,17000,57.5627,56.8047,58.9743,2,200,200,39,33,0.02,1.2981,0.0156,58.9743,33,32.9696,39,2,32.9002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,4143,4143,4118,3961.1429,3913,3886,3847,3847,0.0259,0,0.5695,24.6293,1779,25.7273,1785,25.5732,22.4076,27.88,4,420,414,102,93,0.0277,0.3753,0.0738,28.5677,92,92.4404,102,4,92.6525
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,3904,3904,3900,3736.375,3714,3673,3593,3593,0.02,0.0302,0.5425,32.5265,2751,33.6391,2769,33.4119,31.4226,36.427,4.0048,650,632,151,139,0.0306,0.2853,0.0534,36.6062,139,138.878,150,4,139.519
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,4003,4003,3976,3873.375,3874,3839,3746,3746,0.027,0,0.5452,27.2634,2111,28.3632,2125,28.4056,25.6167,31.0865,4,500,484,117,107,0.0219,0.3448,0.0723,31.9995,107,107.487,117,4,107.476
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,107,65,55,50.3333,49,43,39,32,0.0222,0,0.5901,50.7742,18000,54.3713,18000,54.5581,48.7021,57.1463,3,900,900,187,172,0.2264,0.367,0.084,59.7391,172,171.652,186,3,172.2
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,302,140,121,116.5641,109,99,90,76,0.006,0.2532,0.3877,33.0202,10419,34.4345,10500,34.1429,31.9537,35.6294,4.9302,2500,2436,554,532,0.3032,0.1346,0.061,37.519,531,532.135,552,4,531.072
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,16,9,6,4.9583,4,3,2,1,0.0006,0.6478,0.2757,60.5,125175,81.9758,126000,74.8,48.3333,96,5.6494,30000,29273,6362,6341,0.5144,0.2659,0.3831,131.5,6345,6345,6334,5,6345.86
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,4401,4401,4331,4211.25,4188,4138,4115,4115,0.0466,0.08,0.714,27.5249,2769,28.4921,2769,28.5476,27.3712,29.3352,2.9845,130,130,31,26,0.0228,1.0631,0.0384,30.7028,26,25.8654,31,2,25.8676
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,14,7,5,3.8267,3,2,1,1,0.0005,0.2338,0.2526,76,166834,105.5267,168000,95.5,59.6667,124,5.9375,40000,38972,8562,8506,0.6806,0.6351,0.4853,157,8473,8473,8473,5,6406
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,56,30,27,24.0839,24,20,18,14,0.015,0,0.5574,62.8182,30000,68.1189,30000,69,56.7917,73.12,3,1500,1500,308,286,0.2475,0.2937,0.1188,78.0588,287,286.551,307,3,286.868
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,37,28,22,18.5423,17,14,12,8,0.0017,0.0892,0.3207,49.3077,41742,54.687,42000,53.6429,42.6957,60.7059,5.0178,10000,9761,2150,2111.5,0.3414,0.0664,0.1746,68.3333,2129.5,2130.19,2156,5,2115.27
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,4351,4351,4345,4221.4286,4236,4138,4090,4090,0.0466,0.2171,0.6857,27.0335,2662,27.6823,2662,27.4263,26.8125,28.6127,2.9435,125,125,30,25,0.0223,1.0822,0.0264,28.8508,25,24.8763,30,2,24.7428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,158,76,64,59.8456,56,51,44,28,0.0038,0.0097,0.3971,36.8413,16705,39.0982,16800,38.7857,35.0548,41.24,4.9987,4000,3904,871,848,0.2951,0.1069,0.095,44.2152,845,838.829,873,4,846.017
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,172,89,78,71.2294,69,60,54,46,0.0266,0,0.6074,47.4918,14000,49.7508,14000,49.3898,45.4179,52.1129,3,700,700,147,135,0.2393,0.4277,0.0673,53.551,133,133.586,146,3,134.559
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,51,32,27,24.7171,24,21,18,14,0.0148,0,0.5627,60.0455,30000,66.4315,30000,66.902,54.56,72.1667,3,1500,1500,308,285,0.2557,0.2955,0.1308,77.1053,287,286.73,305,3,284.079
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,2694,1847,1274,1217.6667,1026,919,842,821,0.0127,0.4273,0.4779,28.0046,4167,30.9032,4234,29.778,27.4651,32.069,4.8473,1170,1108,253,240,0.4246,0.2023,0.1269,37.7867,240,239.353,254,4,239.459
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,3989,3989,3792,3730,3712,3649,3631,3631,0.021,0.0382,0.5153,31.9671,2756,33.7037,2769,33.0399,30.6502,36.6681,4.0063,650,636,152,141,0.0304,0.2898,0.085,39.7705,141,140.969,153,4,140.8
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,4397,4397,4353,4256.875,4256,4212,4169,4169,0.0466,0.1743,0.693,26.2216,2556,26.8703,2556,27.2181,25.7008,27.6046,2.958,120,120,29,24,0.0179,1.1114,0.0302,28.2042,24,23.9585,29,2,23.9186
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,25,14,12,10.1754,9,8,6,4,0.0012,0.5525,0.3028,52.125,62579,63.2499,63000,60.375,46,71.5833,5.2412,15000,14630,3217,3163,0.3975,0.0766,0.2356,85.7143,3187,2837.78,3225,5,3176.65
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,4332,4332,4281,4205.375,4196,4168,4115,4115,0.0466,0.0454,0.7027,28.2315,2769,28.6921,2769,28.7612,27.5004,29.5926,2.9922,130,130,31,26,0.0157,1.0776,0.0296,30.2426,26,25.8907,31,2,25.9285
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,3949,3949,3781,3782.5556,3756,3743,3654,3654,0.0204,0,0.5619,30.6238,2543,31.7595,2556,31.2602,30.095,32.5269,4,600,585,140,129,0.0223,0.3084,0.0455,34.6451,130,129.567,140,4,129.331
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,30,15,12,10.4643,10,8,6,5,0.0013,0.5362,0.2818,52.5455,66744,62.3523,67200,61.8889,44.3,70.6,5.2275,16000,15585,3429,3403,0.3758,0.1841,0.2224,84.8571,3398,2903.71,3434,5,3392.46
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,34,27,22,18.3713,17,14,12,8,0.0018,0.0123,0.2962,47,41732,53.3027,42000,52.4,41.9286,57.8667,5.0017,10000,9767,2170,2134,0.3079,0.0646,0.1966,65.7037,2134.5,2127.72,2176,5,2136.5
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,3768,3768,3567,3494,3566,3344,3225,3225,0.0092,0.6949,0.4193,40.664,8176,42.4024,9344,41.7822,40.3836,43.9583,5.5677,3500,2624,572,554,0.0544,0.1198,0.0446,45.224,551,549.814,575,5,552.875
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,4582,4582,4489,4460.6,4437,4404,4391,4391,0.0111,0,0.7641,25.5538,6230,25.5621,6230,25.6245,25.0393,25.6598,2,70,70,15,12,0.0156,1.8326,0.0114,25.9332,12,12.1338,15,2,12.1381
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,4671,4671,4610,4581,4567,4546,4511,4511,0.011,0,0.7753,19.7098,4450,19.8139,4450,19.7145,19.4261,19.9472,2,50,50,12,9,0.0121,1.9531,0.0142,20.2717,9,8.9346,12,2,8.8386
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,83,55,46,42.5846,41,36,34,25,0.0204,0,0.5903,53.35,20000,57.0512,20000,56.5778,51.3333,60.1143,3,1000,1000,207,191,0.2139,0.3467,0.0908,63.44,191,191.686,206,3,190.842
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,4033,4033,4010,3898.125,3887,3836,3829,3829,0.0262,0,0.5822,26.5837,2025,26.9342,2040,26.7117,24.7522,27.7506,4,480,463,113,103,0.0193,0.3543,0.0527,30.064,103,102.95,112,4,102.954
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,30,18,15,12.5103,12,9,8,6,0.0013,0.1511,0.293,50.2143,54261,58.0148,54600,56.6667,45.0667,65.1818,5.0348,13000,12658,2792,2753,0.3421,0.1224,0.1907,72.5,2758.5,2490.5,2806,5,2752.29
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,4322,4322,4322,4108.5,4171,4051,3890,3890,0.0117,0,0.7255,52.6157,15300,53.0127,15300,53.8957,51.6273,53.9123,2,180,180,35,29,0.0386,1.3509,0.0181,53.9123,29,29.6862,36,2,29.6253
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,4365,4365,4338,4220.875,4205,4172,4093,4093,0.0466,0.1998,0.6976,26.3992,2556,26.7232,2556,26.7627,25.5445,27.4361,2.9496,120,120,29,24,0.02,1.1087,0.0298,28.2813,24,23.9765,29,2,23.952
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,4536,4536,4467,4444.6,4431,4401,4388,4388,0.0111,0,0.7593,27.1216,6675,27.2197,6675,27.1846,26.7944,27.2113,2,75,75,16,13,0.012,1.7946,0.0118,27.7864,13,12.8824,16,2,12.9145
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,4098,4098,3958,3955.125,3947,3940,3873,3873,0.033,0,0.6115,21.7149,1605,22.5629,1615,22.5499,20.969,23.4798,4,380,368,90,82,0.0151,0.3915,0.0576,25.2901,82,81.8984,90,4,82.0337
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,108,63,56,50.0339,48,42,38,33,0.0226,0,0.6025,52.3684,18000,55.4264,18000,55.7321,49.0392,58.925,3,900,900,184,172,0.2353,0.3653,0.0812,60.7857,172,172.089,186,3,171.58
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,304,165,144,138.6667,134,124,111,101,0.0117,0.0402,0.7041,50.2593,25500,51.9521,25500,51.7793,49.1386,53.2,2.0067,300,300,57,49,0.2329,1.0976,0.0482,55.1346,50,49.5932,57,2,49.1098
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,4088,4088,4030,3885.75,3860,3807,3795,3795,0.0227,0,0.559,27.6047,2116,28.6371,2125,28.2925,25.8946,31.164,4,500,491,119,110,0.027,0.3414,0.0631,31.6301,109,109.37,119,4,109.385
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,2992,2861,1108,1151.8889,883,772,720,661,0.016,0.508,0.5141,27.3273,4185,30.2587,4234,28.1556,26.2889,29.6968,4.7945,1170,1120,259,245,0.5884,0.2028,0.1732,42.2276,244,244.285,259,4,244.211
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,4637,4637,4635,4595.5,4619,4562,4544,4544,0.011,0,0.7802,17.9777,4005,18.1469,4005,18.1984,17.9197,18.2037,2,45,45,11,8,0.0079,2.004,0.0088,18.4018,8,8.1217,11,2,8.1744
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,84,49,43,38.2782,37,32,29,22,0.019,0,0.5832,54.5278,22000,58.5985,22000,57.825,51.9714,62.5294,3,1100,1100,224,211,0.2459,0.331,0.1026,67.1667,210,210.637,226,3,211.167
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,4530,4530,4438,4359.4,4321,4256,4252,4252,0.0111,0,0.755,30.91,8010,31.1653,8010,31.3398,30.4791,31.3666,2,90,90,19,15,0.0249,1.7075,0.0138,31.7309,15,15.34,19,2,15.1919
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,3910,3910,3910,3773.5,3823,3684,3677,3677,0.0117,0,0.7322,57.0947,17000,57.3127,17000,57.8069,56.3404,58.0087,2,200,200,39,33,0.026,1.2702,0.0114,58.0087,33,33.1786,39,2,33.1474
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,4649,4649,4595,4557,4570,4502,4499,4499,0.011,0,0.7773,19.6172,4450,19.7275,4450,19.6693,19.463,19.7557,2,50,50,11,9,0.0118,1.9787,0.0115,20.1945,9,8.88,12,2,8.8453
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,47,27,21,18.1529,16,14,12,9,0.0017,0.0524,0.3087,47.1667,41721,53.3546,42000,53.2143,41.7273,59,5.0092,10000,9754,2164,2125,0.3475,0.078,0.1685,64.6,2126.5,2013.78,2166,5,2125.38
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,26,15,12,10.1462,9,7,6,4,0.0012,0.4579,0.3153,53.2941,66744,62.7173,67200,61.3636,46.5556,70.2727,5.1713,16000,15590,3494,3413.5,0.415,0.0917,0.2222,81.6667,3373,3375.38,3421,5,3418.81
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,49,32,28,25.0205,24,21,18,15,0.0151,0,0.5462,61.8788,30000,67.6405,30000,68.2083,56.7083,72.7333,3,1500,1500,302,286.5,0.2538,0.2586,0.1173,77.7368,288,286.711,304,3,286.896
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,4392,4392,4282,4201.5,4203,4160,4063,4063,0.0466,0.1105,0.7072,27.8377,2769,28.7301,2769,28.9158,27.6997,29.3279,2.9767,130,130,31,26,0.022,1.0585,0.0331,30.7514,26,25.7077,31,2,25.713
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,3932,3932,3806,3755.2857,3718,3663,3663,3663,0.0197,0.0213,0.4905,31.6197,2745,33.1673,2769,32.3661,30.8531,36.2646,4.0031,650,636,150,138.5,0.0236,0.2797,0.0679,37.0031,139,138.846,149,4,138.477
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,50,31,27,24.7203,24,21,19,16,0.0152,0,0.5714,59.8966,30000,66.0283,30000,65.48,57.037,71.5882,3,1500,1500,306,290,0.2369,0.2781,0.1236,76,288,284.934,303,3,289.299
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,3944,3944,3917,3827,3808,3799,3746,3746,0.0208,0,0.5483,30.7178,2542,31.6118,2556,31.2316,30.4485,32.5731,4,600,585,140,129,0.0167,0.3089,0.0436,34.8796,129,129.243,140,4,129.35
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,4607,4607,4512,4469.1667,4459,4420,4366,4366,0.0111,0,0.7627,23.7894,5785,24.0774,5785,24.2847,23.5101,24.2985,2,65,65,14,11,0.0169,1.8291,0.014,24.5082,11,11.3371,15,2,11.3073
