@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.9501,0.0233,0.9992,0.9776,1,4.249,0.4351,0.9566
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1043,0.5335
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,0.6244,0.1799,0.6747,0.2511,0.2006,3.0361,0.7633,0.8904
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.9263,0.0121,1,0.9978,0.5,4.2548,0.036,0.9762
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.2269,0.1601,0.7073,0.5567,0.3029,2.0934,0.5655,0.6974
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0.3606,0.1745,0.7373,0.3194,0.4987,2.8387,0.4672,0.8167
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.6084,0.1693,0.6386,0.2262,0.2051,3.0789,0.5688,0.9232
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,0.1395,0.1894,0.2144,0.083,0.2521,3.0191,0.2308,0.7546
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0.4366,0.0795,0.7886,0.4466,0.3243,3.8257,0.7816,0.6095
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0.6241,0.1838,0.7483,0.2482,0.1295,2.8486,0.7212,0.8651
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.2386,0.2023,0.3101,0.1248,0.3296,2.6337,0.2203,0.7257
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.1273,0.1752,0.1837,0.1043,0.1622,2.2025,0.9837,0.797
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.0291,0.0112,0.567,0.4371,0.1153,2.6588,0.8451,0.8782
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,0.3341,0.2311,0.2153,0.0826,0.191,1.9426,0.9084,0.8405
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.9764,0.1527,0.9254,0.2957,0.5282,2.3914,0.7179,0.9829
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0.127,0.1341,0.6132,0.4146,0.439,2.9405,0.1122,0.4697
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.2256,0.1626,0.6702,0.5001,0.3043,2.2763,0.1724,0.6991
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.631,0.0256,0.8287,0.4148,0.5,4.2501,0.7858,0.7228
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,0.1962,0.1714,0.1741,0.0496,0.2424,2.7463,0.9724,0.5657
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.6432,0.1357,0.6621,0.2891,0.307,3.2584,0.1725,0.7983
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.6567,0.025,0.8419,0.4295,0.5,4.253,0.7587,0.7411
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,0.4291,0.08,0.7862,0.4445,0.3243,3.8206,0.756,0.6036
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0.6331,0.1781,0.6542,0.26,0.2156,3.1053,0.7514,0.9161
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1318,0.5335
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.3933,0.0063,0.6916,0.6916,0,0.2999,0.9485,0.9996
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.2076,0.1523,0.4774,0.3146,1,2.9173,0.161,0.5821
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.0826,0.172,0.006,0.0002,0.2106,0.8469,0.1152,0.5337
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,0.6241,0.1838,0.7483,0.2482,0.1295,2.8486,0.7408,0.8651
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.9717,0.0498,0.9504,0.3718,0.5,3.2216,0.7116,0.976
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.6094,0.2084,0.3687,0.1523,0.0856,2.3207,0.5458,0.8872
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.6596,0.2408,0.8522,0.7505,0.1731,2.3597,0.6405,0.9391
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.4233,0.1619,0.7375,0.3665,0.4958,3.0313,0.4687,0.8494
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.9612,0.0567,0.9836,0.9618,0.5,1.7113,0.4418,0.9978
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,0.1619,0.1487,0.3503,0.2107,0.1811,2.7548,0.5784,0.5788
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,0.2019,0.1867,0.1648,0.0994,0.3176,2.5283,0.2841,0.8345
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,0.9372,0.0191,0.9999,0.8812,0.5,3.9377,0.3114,0.949
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,0.6428,0.1951,0.5281,0.2046,0.163,2.7329,0.7616,0.8605
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,0.1924,0.1847,0.1733,0.1006,0.3167,2.5402,0.1856,0.8413
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,0.6527,0.2406,0.8489,0.7378,0.1719,2.3671,0.6146,0.9387
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,0.0607,0.1743,0.0144,0.0014,0.2404,1.0535,0.1039,0.5547
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.5992,0.1766,0.7418,0.2339,0.1412,2.8798,0.7076,0.8731
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.5174,0.1453,0.7758,0.2371,0.0889,2.8611,0.6656,0.8699
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0.5503,0.1535,0.6116,0.1988,0.1987,3.1522,0.7025,0.9281
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,0.5229,0.1398,0.5467,0.1844,1,3.4167,0.209,0.7338
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.7671,0.0747,0.9003,0.734,0.4734,4.0345,0.7408,0.8811
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.176,0.1707,0.0736,0.0254,0.2305,1.6204,0.7064,0.609
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,0.1265,0.1251,0.6601,0.5782,0.4429,2.621,0.056,0.4502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0.2844,0.171,0.2351,0.0573,0.2947,2.1412,0.7094,0.6675
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0.2645,0.2139,0.2559,0.1465,0.4589,2.2615,0.6506,0.8274
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0.2023,0.242,0.1739,0.0836,0.3215,2.05,0.9818,0.8715
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0.0088,0.0173,0.0627,0.0172,0.4565,2.4311,0.0997,0.0332
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0.6104,0.1717,0.6359,0.2346,0.2057,3.1057,0.8067,0.9171
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,0.2641,0.1659,0.3477,0.0974,0.126,2.804,0.951,0.8289
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0.072,0.1696,0.0103,0.0001,0.1579,0.9694,0.0789,0.5407
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0.885,0.0572,0.9941,0.9647,0.5,3.9601,0.3575,0.9319
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,0.0612,0.1745,0.0144,0.0015,0.2405,1.0524,0.0895,0.5553
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0.5913,0.1758,0.7541,0.2129,0.1312,2.8392,0.7515,0.869
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,0.3093,0.2058,0.3257,0.1155,0.4378,2.7501,0.328,0.7505
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,0.0026,0.1733,0.1527,0.1508,1,0.6838,0.6296,0.5976
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,0.1277,0.1255,0.6556,0.5301,0.4512,2.8031,0.1066,0.4591
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.7343,0.0229,0.885,0.463,0.5,4.2573,0.8945,0.7969
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0.3927,0.007,0.6916,0.6916,0,0,0.9522,0.9995
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.1294,0.1436,0.5881,0.2885,0.434,3.2018,0.4707,0.5547
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.9585,0.0721,0.9323,0.884,0.1855,1.8324,0.8803,0.9644
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.6001,0.0429,0.9969,0.835,0.5,4.0488,0.5243,0.953
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.0364,0.2212,0.0175,0.0045,0.1342,1.7135,0.8935,0.5697
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.2014,0.2409,0.1728,0.0922,0.3211,1.9997,0.9835,0.8799
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,0.6614,0.2408,0.8535,0.7552,0.1729,2.3542,0.7343,0.9401
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.1383,0.0535,0.8327,0.8241,0.1505,1.3748,0.6573,0.2716
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,0.3853,0.1443,0.7805,0.3311,0.5,3.3634,0.2411,0.6768
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.3337,0.2058,0.4483,0.2135,0.1994,2.931,0.7842,0.8019
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.1667,0.1807,0.2062,0.0939,0.3867,2.9628,0.243,0.7339
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,0.2358,0.2155,0.1824,0.092,0.4804,2.8031,0.0959,0.7081
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0.3401,0.2239,0.1208,0.0389,0.286,1.6701,0.1026,0.6855
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.897,0.0538,0.9793,0.8898,0.5,4.1776,0.5486,0.9316
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.1503,0.1962,0.5463,0.1547,0.2461,2.1138,0.3068,0.834
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0.218,0.1836,0.1494,0.0456,0.257,1.9086,0.1717,0.6573
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.3526,0.1437,0.1554,0,0.2916,1.8473,0.5113,0.5175
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.1844,0.1144,0.6829,0.4997,1,3.1443,0.4758,0.7576
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.0623,0.173,0.0099,0,0.1449,1.3517,0.5778,0.4083
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.6211,0.1745,0.6462,0.2437,0.2155,3.0726,0.6957,0.9186
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549,0.6913,0.483,0.3006,2.0429,0.7486,0.6927
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0.1305,0.1746,0.1137,0.0367,0.2659,1.9873,0.6381,0.5653
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0.5623,0.1615,0.6278,0.2114,0.1904,3.1268,0.5656,0.903
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,0.5376,0.1489,0.6135,0.1802,0.2114,3.1155,0.7064,0.934
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.2182,0.2408,0.1765,0.097,0.3216,2.1014,0.9892,0.8797
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,0.0616,0.1745,0.0144,0.0014,0.2389,1.0519,0.0817,0.5552
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,0.5583,0.1556,0.6125,0.1968,0.1923,3.1194,0.654,0.9294
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.028,0.0114,0.5448,0.4774,0.1719,2.6677,0.849,0.8911
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.3917,0.0081,0.6928,0.6928,0,0.0335,0.9482,0.9993
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,0.5361,0.2059,0.9117,0.8251,0.5,1.7972,0.6755,0.7837
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,0.5612,0.1547,0.7821,0.3175,0.0928,3.0101,0.5634,0.8611
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,0.6348,0.0364,0.9987,0.9749,0.5,4.1231,0.6197,0.9588
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.1502,0.1078,0.2868,0.135,0.6579,2.6568,0.3664,0.3751
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.512,0.1447,0.7791,0.3533,0.0811,2.9701,0.7395,0.8693
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.8604,0.0764,0.9237,0.7438,0.2848,2.5679,0.8602,0.9472
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.6068,0.2092,0.3573,0.1477,0.0865,2.2905,0.7946,0.8893
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,0.1471,0.1963,0.5513,0.1546,0.2466,2.0847,0.2863,0.8357
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0.0687,0.0423,0.152,0.0396,0.2575,2.055,0.5263,0.2017
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.07,0.0273,0.8713,0.8235,0.2779,1.2164,0.6021,0.1357
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,0.1418,0.1291,0.6523,0.4795,0.4594,2.9372,0.2833,0.5104
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,0.5879,0.1643,0.6209,0.2046,0.1922,3.1026,0.5927,0.9264
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0.1875,0.184,0.4684,0.2166,0.2752,0.1832,0.9806,0.907
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,0.0207,0.009,0.5447,0.1831,0.2194,2.3562,0.7945,0.9342
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0.6633,0.2405,0.853,0.7562,0.1739,2.3661,0.6599,0.9396
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,0.0248,0.0105,0.517,0.3669,0.2048,2.6015,0.8419,0.918
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,0.4968,0.14,0.7111,0.4745,0.4093,3.4306,0.1132,0.6153
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,0.6231,0.2031,0.4129,0.1396,0.0906,2.4818,0.7914,0.8745
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,0.0158,0.0228,0.0551,0.0165,0.4994,2.2611,0.1706,0.0607
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,0.122,0.1336,0.647,0.4822,0.4523,2.7777,0.1162,0.4533
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,0.5705,0.1693,0.7619,0.2596,0.1378,2.8377,0.4001,0.8757
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,0.5534,0.1534,0.7231,0.1914,0.1001,2.851,0.5538,0.8621
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,0.0223,0.0097,0.5532,0.189,0.2208,2.304,0.8519,0.9342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,0.6533,0.2407,0.8497,0.7392,0.1717,2.3599,0.7154,0.939
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,0.5503,0.1535,0.6116,0.1988,0.1987,3.1522,0.6609,0.9281
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0.3937,0.006,0.6917,0.6917,0,0.2903,0.9232,0.9996
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0718,0.1696,0.0103,0.0001,0.1579,0.9713,0.0812,0.5407
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,0.4621,0.1353,0.9942,0.784,0.5,3.0479,0.5654,0.7786
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0.6007,0.1568,0.5617,0.1925,0.2238,3.1212,0.6495,0.888
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.0087,0.0172,0.0596,0.0177,0.4565,2.4662,0.1662,0.0316
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.0244,0.0101,0.524,0.4513,0.1683,2.3619,0.8246,0.9015
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,0.1424,0.1967,0.5525,0.1563,0.2454,2.0418,0.2191,0.8369
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,0.1315,0.1437,0.5919,0.2875,0.434,3.2161,0.3587,0.5531
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.9029,0.0503,0.987,0.906,1,4.2313,0.4981,0.9342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,0.0088,0.0173,0.0627,0.0172,0.4565,2.4311,0.0978,0.0332
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,0.1381,0.1291,0.6561,0.5175,0.4632,2.7281,0.1234,0.4528
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,0.2361,0.2155,0.1825,0.0921,0.4803,2.8083,0.1266,0.7079
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,0.2069,0.1524,0.4824,0.3153,1,2.9368,0.1454,0.582
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0805,0.1709,0.0043,0.0001,0.2106,0.8229,0.135,0.5284
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.1065,0.2381,0.1206,0.0567,0.32,1.6689,0.0507,0.6188
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,0.1093,0.0957,0.627,0.5906,1,2.5052,0.0799,0.7797
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.6567,0.025,0.8419,0.4295,0.5,4.253,0.742,0.7411
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,0.1224,0.0952,0.6128,0.5433,1,2.666,0.1344,0.7578
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,0.2298,0.1555,0.6883,0.556,0.3026,1.9964,0.5513,0.6937
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,0.1228,0.1804,0.1567,0.0396,0.2404,2.2377,0.2517,0.7214
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.9091,0.1515,0.8452,0.8452,0.2033,0,0.9166,0.9091
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0.4366,0.0795,0.7886,0.4466,0.3243,3.8257,0.8723,0.6095
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0.6153,0.178,0.6568,0.2448,0.2053,3.0829,0.6502,0.892
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,0.0805,0.1709,0.0043,0.0001,0.2106,0.8229,0.0965,0.5284
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0.072,0.1696,0.0103,0.0001,0.1579,0.9694,0.087,0.5407
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,0.0256,0.0103,0.5453,0.4776,0.1704,2.6543,0.8427,0.8909
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,0.014,0.0059,0.4654,0.1988,0.198,2.4024,0.7573,0.9448
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,0.5753,0.1612,0.623,0.1916,0.2013,3.0721,0.6449,0.9247
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,0.0177,0.0069,0.5932,0.4674,0.1574,2.4276,0.597,0.9008
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0.6557,0.2406,0.8512,0.7476,0.1715,2.3427,0.6711,0.9402
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,0.1305,0.1808,0.157,0.0393,0.2404,2.2958,0.2889,0.7229
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,0.1344,0.1295,0.6495,0.5015,0.4628,2.7152,0.1146,0.4602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,0.1304,0.095,0.603,0.5309,1,2.7664,0.1221,0.7451
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.5987,0.176,0.7406,0.2208,0.1437,2.898,0.7696,0.8754
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.209,0.0823,0.826,0.818,0.1681,1.5619,0.6616,0.3925
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.0831,0.0969,0.6491,0.6334,1,2.1455,0.0565,0.8256
