@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC

@DATA
FolioSuite/planning/comm/p10.lp-36-20100.sm.gz,1,0.0207,0.7529,1,0.2264,282,0.6208,379
FolioSuite/planning/comm/p19.lp-55-226.sm.gz,1,0.0147,0.661,1,0.3243,330,0.5638,446
FolioSuite/planning/comm/p08.lp-31-644.sm.gz,1,0.022,0.7655,1,0.2125,876,0.6289,1013
FolioSuite/planning/comm/p12.lp-32-264.sm.gz,1,0.0216,0.7408,1,0.2376,286,0.6103,404
FolioSuite/planning/comm/p07.lp-32-20100.sm.gz,1,0.0217,0.773,1,0.2053,1014,0.6351,1181
FolioSuite/planning/comm/p07.lp-29-1010.sm.gz,1,0.0226,0.7724,1,0.205,276,0.6336,372
FolioSuite/planning/comm/p05.lp-27-512.sm.gz,1,0.0227,0.7883,1,0.1889,124,0.6456,340
FolioSuite/planning/comm/p04.lp-25-794.sm.gz,1,0.0229,0.7972,1,0.1799,676,0.6519,772
FolioSuite/planning/comm/p11.lp-32-814.sm.gz,1,0.0217,0.7465,1,0.2318,491,0.6146,618
FolioSuite/planning/comm/p19.lp-57-3476.sm.gz,1,0.0145,0.6608,1,0.3247,330,0.5641,435
FolioSuite/planning/comm/p10.lp-33-1004.sm.gz,1,0.0214,0.7526,1,0.226,430,0.6196,701
FolioSuite/planning/comm/p01.lp-54-12451.sm.gz,1,0.0155,0.6749,1,0.3096,1498,0.5719,1862
FolioSuite/planning/comm/p12.lp-38-8145.sm.gz,1,0.0201,0.7413,1,0.2386,286,0.6127,391
FolioSuite/planning/comm/p04.lp-26-1676.sm.gz,1,0.0226,0.7975,1,0.1799,123,0.6526,335
FolioSuite/planning/dispose/p04_08.lp-17-380.sm.gz,1,0.1418,0.6006,1,0.2576,319,0.6168,551
FolioSuite/planning/dispose/p02_08.lp-21-20100.sm.gz,1,0.0971,0.6585,1,0.2444,302,0.6119,438
FolioSuite/planning/dispose/p02_10.lp-20-1358.sm.gz,1,0.0994,0.6538,1,0.2468,292,0.606,458
FolioSuite/planning/dispose/p02_10.lp-22-1479.sm.gz,1,0.0998,0.6535,1,0.2467,292,0.6072,451
FolioSuite/planning/dispose/p03_03.lp-19-10780.sm.gz,1,0.1104,0.636,1,0.2536,693,0.662,828
FolioSuite/planning/dispose/p02_07.lp-19-11885.sm.gz,1,0.095,0.6621,1,0.2429,920,0.6141,1135
FolioSuite/planning/dispose/p04_10.lp-17-739.sm.gz,1,0.1479,0.5885,1,0.2636,290,0.6082,631
FolioSuite/planning/dispose/p03_03.lp-15-526.sm.gz,1,0.11,0.6365,1,0.2535,693,0.6581,792
FolioSuite/planning/dispose/p02_06.lp-20-17833.sm.gz,1,0.093,0.6662,1,0.2408,749,0.6194,867
FolioSuite/planning/dispose/p04_06.lp-20-20100.sm.gz,1,0.1327,0.6185,1,0.2488,342,0.6318,513
FolioSuite/planning/dispose/p03_04.lp-16-606.sm.gz,1,0.1198,0.6191,1,0.2611,357,0.6438,621
FolioSuite/planning/dispose/p04_03.lp-15-516.sm.gz,1,0.1073,0.67,1,0.2227,400,0.665,520
FolioSuite/planning/dispose/p04_05.lp-19-20100.sm.gz,1,0.1263,0.6311,1,0.2425,310,0.6402,442
FolioSuite/planning/dispose/p04_01.lp-19-13841.sm.gz,1,0.0627,0.7573,1,0.18,994,0.7327,1127
FolioSuite/planning/dispose/p02_06.lp-16-1163.sm.gz,1,0.0921,0.6667,1,0.2412,398,0.6159,512
FolioSuite/planning/dispose/p04_01.lp-16-482.sm.gz,1,0.0642,0.7559,1,0.1799,927,0.73,1139
FolioSuite/planning/dispose/p03_08.lp-14-409.sm.gz,1,0.1379,0.5865,1,0.2756,336,0.6109,522
FolioSuite/planning/dispose/p02_06.lp-21-20100.sm.gz,1,0.0931,0.6662,1,0.2407,669,0.62,988
FolioSuite/planning/dispose/p03_10.lp-18-15474.sm.gz,1,0.1434,0.5775,1,0.2791,306,0.6073,525
FolioSuite/planning/dispose/p04_02.lp-18-20100.sm.gz,1,0.0899,0.7038,1,0.2064,373,0.6923,500
FolioSuite/planning/dispose/p03_05.lp-14-168.sm.gz,1,0.1262,0.6075,1,0.2663,306,0.6305,564
FolioSuite/planning/dispose/p03_02.lp-15-183.sm.gz,1,0.095,0.6632,1,0.2417,316,0.6816,440
FolioSuite/planning/dispose/p04_04.lp-18-5484.sm.gz,1,0.1181,0.6477,1,0.2342,269,0.6514,1073
FolioSuite/planning/dispose/p04_07.lp-18-3588.sm.gz,1,0.1378,0.6086,1,0.2537,302,0.6233,451
FolioSuite/planning/dispose/p02_06.lp-15-279.sm.gz,1,0.0918,0.6669,1,0.2413,176,0.6148,418
FolioSuite/planning/dispose/p03_05.lp-16-480.sm.gz,1,0.1266,0.6071,1,0.2664,306,0.6328,530
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,1,0.086,0.6797,1,0.2343,1279,0.6336,1370
FolioSuite/planning/dispose/p03_04.lp-17-3896.sm.gz,1,0.12,0.6189,1,0.2611,284,0.6448,397
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,1,0.0686,0.7104,1,0.221,903,0.7212,1272
FolioSuite/planning/dispose/p04_07.lp-17-1971.sm.gz,1,0.1378,0.6086,1,0.2536,340,0.6224,452
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,1,0.0647,0.7554,1,0.1799,994,0.7288,1124
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,1,0.1419,0.6006,1,0.2575,352,0.6158,522
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,1,0.0981,0.6561,1,0.2458,407,0.6077,560
FolioSuite/planning/dispose/p02_05.lp-24-3447.sm.gz,1,0.0906,0.6716,1,0.2378,344,0.6277,572
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,1,0.118,0.6478,1,0.2343,354,0.6522,596
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,1,0.0948,0.6622,1,0.243,1279,0.6133,1535
FolioSuite/planning/dispose/p04_02.lp-15-115.sm.gz,1,0.0909,0.7029,1,0.2062,506,0.6893,621
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1,0.0893,0.6723,1,0.2384,329,0.6219,466
FolioSuite/planning/dispose/p03_03.lp-20-13936.sm.gz,1,0.1105,0.6359,1,0.2536,329,0.6627,555
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,1,0.1202,0.6187,1,0.2611,284,0.6464,408
FolioSuite/planning/dispose/p02_05.lp-25-9011.sm.gz,1,0.0907,0.6715,1,0.2378,352,0.6281,490
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1,0.1101,0.6364,1,0.2535,329,0.6593,503
FolioSuite/planning/dispose/p04_09.lp-17-409.sm.gz,1,0.1451,0.594,1,0.2609,346,0.6121,557
FolioSuite/planning/dispose/p04_02.lp-17-876.sm.gz,1,0.0902,0.7035,1,0.2063,506,0.6914,637
FolioSuite/planning/dispose/p02_05.lp-22-380.sm.gz,1,0.0904,0.6717,1,0.2379,342,0.6266,538
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,1,0.1265,0.6311,1,0.2424,310,0.6386,439
FolioSuite/planning/dispose/p03_03.lp-18-1472.sm.gz,1,0.1103,0.6361,1,0.2536,346,0.6612,473
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,1,0.0981,0.6545,1,0.2474,176,0.6016,561
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,1,0.0945,0.6623,1,0.2431,346,0.6124,967
FolioSuite/planning/dispose/p03_03.lp-14-403.sm.gz,1,0.1099,0.6367,1,0.2535,346,0.6569,478
FolioSuite/planning/dispose/p05_01.lp-17-5711.sm.gz,1,0.0686,0.7489,1,0.1826,889,0.7345,1024
FolioSuite/planning/dispose/p04_04.lp-16-531.sm.gz,1,0.1184,0.6475,1,0.2341,269,0.6496,761
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1,0.0979,0.6562,1,0.2459,368,0.6069,497
FolioSuite/planning/dispose/p03_07.lp-18-20100.sm.gz,1,0.1358,0.5909,1,0.2732,346,0.62,562
FolioSuite/planning/dispose/p03_01.lp-16-905.sm.gz,1,0.0685,0.7105,1,0.221,270,0.7223,914
FolioSuite/planning/dispose/p05_01.lp-15-445.sm.gz,1,0.0702,0.7473,1,0.1825,889,0.7324,1036
FolioSuite/planning/dispose/p03_10.lp-16-4450.sm.gz,1,0.1429,0.578,1,0.2791,306,0.6056,525
FolioSuite/planning/dispose/p03_01.lp-14-182.sm.gz,1,0.0688,0.7103,1,0.2209,913,0.7198,1155
FolioSuite/planning/dispose/p03_06.lp-17-5563.sm.gz,1,0.1318,0.598,1,0.2703,346,0.6256,563
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,1,0.0951,0.6631,1,0.2418,400,0.6846,745
FolioSuite/planning/dispose/p03_02.lp-19-7213.sm.gz,1,0.0951,0.663,1,0.2418,316,0.6855,448
FolioSuite/planning/dispose/p04_04.lp-17-3609.sm.gz,1,0.1182,0.6476,1,0.2342,354,0.6505,480
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,1,0.0957,0.6594,1,0.245,561,0.6068,782
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,1,0.094,0.6627,1,0.2434,232,0.6103,390
FolioSuite/planning/dispose/p02_05.lp-21-1841.sm.gz,1,0.0902,0.6718,1,0.238,264,0.626,481
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,1,0.0965,0.6589,1,0.2446,814,0.6097,1078
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,1,0.0999,0.6535,1,0.2466,294,0.6078,424
FolioSuite/planning/dispose/p03_06.lp-18-6661.sm.gz,1,0.132,0.5978,1,0.2703,303,0.6264,534
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,1,0.097,0.6567,1,0.2463,555,0.6039,890
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,1,0.1068,0.6703,1,0.2228,400,0.6671,631
FolioSuite/planning/dispose/p04_05.lp-16-349.sm.gz,1,0.1266,0.631,1,0.2423,368,0.6376,535
FolioSuite/planning/dispose/p04_03.lp-16-648.sm.gz,1,0.1071,0.6702,1,0.2228,343,0.6661,1010
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,1,0.1414,0.5811,1,0.2775,348,0.6108,840
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1,0.0943,0.6625,1,0.2432,351,0.6114,700
FolioSuite/planning/dispose/p03_03.lp-21-20100.sm.gz,1,0.1105,0.6359,1,0.2536,305,0.6633,430
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184,32,0.2015,194
FolioSuite/searchTest-plain/stp_sequence3-ss2.lp.gz,1,?,?,?,?,?,?,?
FolioSuite/searchTest-plain/stp_sequence2-ss2.lp.gz,1,0.5903,0.3761,1,0.0336,8188,0.2024,9797
FolioSuite/searchTest-plain/stp_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115,32,0.2025,139
FolioSuite/searchTest-verbose/stv_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115,549,0.2025,?
FolioSuite/searchTest-verbose/stv_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184,?,0.2015,?
FolioSuite/searchTest-verbose/stv_sequence2-ss1.lp.gz,1,0.5904,0.3758,1,0.0338,?,0.2024,?
FolioSuite/searchTest-verbose/stv_sequence4-ss2.lp.gz,1,0.646,0.3426,1,0.0114,4025,0.2025,6983
FolioSuite/searchTest-verbose/stv_sequence4-ss3.lp.gz,1,0.6459,0.3427,1,0.0114,15347,0.2025,21520
