@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC

@DATA
normalized-rand-2-40-11-414-200-95_ext.xml.mzn_AND_NODATA,1,0.041284,0.958716,0.083333,0.916667,2.229716,0.248147,0.248147,5.084125,1.050767,-1,22274374,3.34282,0.413817,-1,-1,0.294623,0.123387,10218,1,0.413817,17.95,0.294623,2.75,2577.296876,11,-1,0.261262,0.232826,0.904534,2.143183,1,11.75
normalized-rand-2-40-11-414-200-99_ext.xml.mzn_AND_NODATA,1,0.041746,0.958254,0.083333,0.916667,2.229716,0.25024,0.25024,5.050454,1.051335,-1,22239669,3.253633,0.413817,-1,-1,0.292248,0.123809,10100,1,0.413817,17.88,0.292248,2.75,2570.347439,11,-1,0.234115,0.233943,0.904534,2.134838,1,11.69
normalized-rand-2-40-11-414-200-85_ext.xml.mzn_AND_NODATA,1,0.041993,0.958007,0.083333,0.916667,2.229716,0.251355,0.251355,5.059996,1.051639,-1,22228969,3.365186,0.413817,-1,-1,0.293515,0.124114,10038,1,0.413817,17.6,0.293515,2.75,2566.117505,11,-1,0.255623,0.234536,0.904534,2.128925,1,11.4
normalized-rand-2-40-11-414-200-9_ext.xml.mzn_AND_NODATA,1,0.041777,0.958223,0.083333,0.916667,2.229716,0.250383,0.250383,5.261225,1.051374,-1,22176806,3.277187,0.413817,-1,-1,0.313247,0.124437,10092,1,0.413817,17.51,0.313247,2.75,2565.539032,11,-1,0.235059,0.234019,0.904534,2.123092,1,11.3
normalized-rand-2-40-11-414-200-88_ext.xml.mzn_AND_NODATA,1,0.041889,0.958111,0.083333,0.916667,2.229716,0.250886,0.250886,5.057146,1.051511,-1,22363221,3.341895,0.413817,-1,-1,0.296252,0.124042,10064,1,0.413817,17.7,0.296252,2.75,2567.424154,11,-1,0.263836,0.234287,0.904534,2.130345,1,11.5
normalized-rand-2-40-11-414-200-89_ext.xml.mzn_AND_NODATA,1,0.041825,0.958175,0.083333,0.916667,2.229716,0.250599,0.250599,5.160259,1.051433,-1,22274543,3.484108,0.413817,-1,-1,0.308028,0.124513,10080,1,0.413817,17.62,0.308028,2.75,2565.114113,11,-1,0.262503,0.234134,0.904534,2.121843,1,11.41
normalized-rand-2-40-11-414-200-87_ext.xml.mzn_AND_NODATA,1,0.041853,0.958147,0.083333,0.916667,2.229716,0.250724,0.250724,5.241911,1.051467,-1,22075053,3.581124,0.413817,-1,-1,0.312232,0.124461,10073,1,0.413817,17.78,0.312232,2.75,2564.745567,11,-1,0.267271,0.234201,0.904534,2.122617,1,11.57
normalized-qcp-20-187-8_ext.xml.mzn_AND_NODATA,1,0.100721,0.899279,0.091891,0.908109,2.660964,0.453898,0.501762,2.159707,1.155566,-1,7766221,1.49051,0.442749,-1,-1,0.220483,0.188455,35294,1,0.53436,186.18,0.220483,2.724328,17549.789759,20,-1,0.421946,0.423993,1.345823,1.370117,1,178.68
normalized-rand-2-40-11-414-200-96_ext.xml.mzn_AND_NODATA,1,0.041961,0.958039,0.083333,0.916667,2.229716,0.251211,0.251211,5.153416,1.0516,-1,22380098,3.401377,0.413817,-1,-1,0.302145,0.124282,10046,1,0.413817,17.62,0.302145,2.75,2565.068901,11,-1,0.246144,0.234459,0.904534,2.125794,1,11.43
normalized-qcp-20-187-9_ext.xml.mzn_AND_NODATA,1,0.100721,0.899279,0.091891,0.908109,2.660964,0.453898,0.501762,2.167665,1.155566,-1,7166281,1.608254,0.442749,-1,-1,0.220531,0.188457,35294,1,0.53436,187.43,0.220531,2.724328,17549.732844,20,-1,0.548182,0.423993,1.345823,1.370102,1,180.08
normalized-qwh-20-166-8_ext.xml.mzn_AND_NODATA,1,0.111937,0.888063,0.101163,0.898837,2.660964,0.483307,0.544932,2.358109,1.169997,-1,8855953,1.430292,0.472673,-1,-1,0.245178,0.208096,28196,1,0.571717,118.7,0.245178,2.69651,15195.569257,20,-1,0.40223,0.437006,1.346163,1.277057,1,112.11
normalized-ramsey-35-4.xml.mzn_AND_NODATA,1,0.75,0.25,0.029412,0.970588,1.666667,0.811278,0.811278,0.191433,1.5,-1,250643,0.191433,0.191433,-1,-1,2.785242,0.972371,6545,1,0.191433,103.38,2.785242,2.058824,23231.414501,4,-1,0.056877,0.19245,0.16413,0.163228,1,22.52
normalized-ooo-burch-dill-6-accl.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.119248,1.745068,0.999993,-1,5683726,6.541925,0.34936,-1,-1,3.006255,0.372435,0,-1,0.000676,263.21,2.842885,1.999958,59770.133713,2,-1,0.919401,0.001924,0.003253,0.251701,1,137.15
normalized-ooo-burch-dill-6-accl-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.119233,1.745068,1,-1,5670570,6.541925,0.349198,-1,-1,3.006202,0.372417,0,-1,0,259.75,2.842885,2,59772.040604,2,-1,0.919401,0,0,0.251517,1,138.89
normalized-qwh-20-166-9_ext.xml.mzn_AND_NODATA,1,0.111937,0.888063,0.101163,0.898837,2.660964,0.483307,0.544932,2.364805,1.169997,-1,8830481,1.507739,0.472673,-1,-1,0.245242,0.208099,28196,1,0.571717,118.84,0.245242,2.69651,15195.50684,20,-1,0.451099,0.437006,1.346163,1.277041,1,112.24
normalized-rand-2-40-16-250-350-12_ext.xml.mzn_AND_NODATA,1,0.027985,0.972015,0.058824,0.941176,2.5,0.184186,0.184186,5.796361,1.041978,-1,21810624,3.14373,0.322757,-1,-1,0.288094,0.086849,22229,1,0.322757,80.79,0.288094,2.823529,4067.302058,16,-1,0.28892,0.23743,1.166667,2.629685,1,74.41
normalized-rand-2-40-16-250-350-14_ext.xml.mzn_AND_NODATA,1,0.027973,0.972027,0.058824,0.941176,2.5,0.184124,0.184124,6.008516,1.04196,-1,21775113,3.364711,0.322757,-1,-1,0.315153,0.087569,22239,1,0.322757,81.33,0.315153,2.823529,4057.874745,16,-1,0.300527,0.237384,1.166667,2.607046,1,74.94
normalized-rand-2-40-16-250-350-10_ext.xml.mzn_AND_NODATA,1,0.027728,0.972272,0.058824,0.941176,2.5,0.182869,0.182869,6.072288,1.041593,-1,21878046,3.143755,0.322757,-1,-1,0.32763,0.087617,22441,1,0.322757,82.49,0.32763,2.823529,4062.227151,16,-1,0.284516,0.236456,1.166667,2.606038,1,76.1
normalized-rand-2-40-16-250-350-13_ext.xml.mzn_AND_NODATA,1,0.027917,0.972083,0.058824,0.941176,2.5,0.183836,0.183836,6.006736,1.041876,-1,21611025,2.95886,0.322757,-1,-1,0.317083,0.087461,22285,1,0.322757,82.64,0.317083,2.823529,4059.984022,16,-1,0.246388,0.237171,1.166667,2.610404,1,76.27
normalized-rand-2-40-16-250-350-11_ext.xml.mzn_AND_NODATA,1,0.027584,0.972416,0.058824,0.941176,2.5,0.182126,0.182126,5.882885,1.041376,-1,21934677,3.267796,0.322757,-1,-1,0.293646,0.086535,22562,1,0.322757,83.85,0.293646,2.823529,4079.376018,16,-1,0.262678,0.235905,1.166667,2.640192,1,77.46
normalized-frb50-23-2-mgd_ext.xml.mzn_AND_NODATA,1,0.017143,0.982738,0.041667,0.958333,4.523562,0.126808,0.126808,6.542715,1.030623,-1,20745232,4.39755,0.249882,-1,-1,0.271151,0.058516,65924,1,0.249882,716.08,0.271151,2.875,8069.72634,23,-1,0.303864,0.224958,1.459601,3.308808,1,709.03
normalized-rand-2-40-16-250-350-20_ext.xml.mzn_AND_NODATA,1,0.027837,0.972163,0.058824,0.941176,2.5,0.183426,0.183426,5.940496,1.041755,-1,21893562,3.086322,0.322757,-1,-1,0.302114,0.087035,22351,1,0.322757,83.08,0.302114,2.823529,4067.479759,16,-1,0.267799,0.236868,1.166667,2.623922,1,76.69
normalized-rand-2-40-16-250-350-16_ext.xml.mzn_AND_NODATA,1,0.027677,0.972323,0.058824,0.941176,2.5,0.182604,0.182604,5.763177,1.041515,-1,21505174,3.058395,0.322757,-1,-1,0.282993,0.086401,22484,1,0.322757,83.93,0.282993,2.823529,4079.548456,16,-1,0.263799,0.23626,1.166667,2.644413,1,77.53
normalized-rand-2-40-16-250-350-15_ext.xml.mzn_AND_NODATA,1,0.027498,0.972502,0.058824,0.941176,2.5,0.181687,0.181687,6.085209,1.041248,-1,21603141,3.344442,0.322757,-1,-1,0.327945,0.087277,22634,1,0.322757,84.63,0.327945,2.823529,4070.197043,16,-1,0.289173,0.235579,1.166667,2.616577,1,78.24
normalized-rand-2-40-16-250-350-23_ext.xml.mzn_AND_NODATA,1,0.027795,0.972205,0.058824,0.941176,2.5,0.183209,0.183209,5.941804,1.041692,-1,21494637,3.253891,0.322757,-1,-1,0.305065,0.086928,22386,1,0.322757,83.31,0.305065,2.823529,4069.194894,16,-1,0.298946,0.236707,1.166667,2.627272,1,76.92
normalized-rand-2-40-16-250-350-24_ext.xml.mzn_AND_NODATA,1,0.027494,0.972506,0.058824,0.941176,2.5,0.181663,0.181663,6.049416,1.041241,-1,21709444,3.10368,0.322757,-1,-1,0.329766,0.086831,22638,1,0.322757,83.41,0.329766,2.823529,4074.82403,16,-1,0.257557,0.235561,1.166667,2.630488,1,77.03
normalized-rand-2-40-16-250-350-25_ext.xml.mzn_AND_NODATA,1,0.027727,0.972273,0.058824,0.941176,2.5,0.182863,0.182863,5.864364,1.041591,-1,21624948,3.239353,0.322757,-1,-1,0.290779,0.086715,22442,1,0.322757,83.76,0.290779,2.823529,4074.388371,16,-1,0.276844,0.236451,1.166667,2.634275,1,77.37
normalized-rand-2-40-16-250-350-1_ext.xml.mzn_AND_NODATA,1,0.02768,0.97232,0.058824,0.941176,2.5,0.182623,0.182623,5.959415,1.041521,-1,21785641,3.416837,0.322757,-1,-1,0.306638,0.086877,22481,1,0.322757,84.03,0.306638,2.823529,4072.30664,16,-1,0.283821,0.236273,1.166667,2.629052,1,77.64
normalized-rand-2-40-16-250-350-29_ext.xml.mzn_AND_NODATA,1,0.027855,0.972145,0.058824,0.941176,2.5,0.183519,0.183519,5.942777,1.041783,-1,21769091,3.323409,0.322757,-1,-1,0.302727,0.087051,22336,1,0.322757,82.11,0.302727,2.823529,4066.779468,16,-1,0.280877,0.236937,1.166667,2.623365,1,75.73
normalized-rand-2-40-16-250-350-0_ext.xml.mzn_AND_NODATA,1,0.027541,0.972459,0.058824,0.941176,2.5,0.181907,0.181907,5.896432,1.041312,-1,21760933,3.20084,0.322757,-1,-1,0.298467,0.086764,22598,1,0.322757,84.3,0.298467,2.823529,4077.782759,16,-1,0.267543,0.235742,1.166667,2.633079,1,77.91
normalized-rand-2-40-16-250-350-2_ext.xml.mzn_AND_NODATA,1,0.027754,0.972246,0.058824,0.941176,2.5,0.182998,0.182998,5.883929,1.041631,-1,21735596,3.397277,0.322757,-1,-1,0.2996,0.08693,22420,1,0.322757,82.4,0.2996,2.823529,4070.962237,16,-1,0.306804,0.236552,1.166667,2.627473,1,76.02
normalized-haystacks-43.xml.mzn_AND_NODATA,1,1,0,1,0,7.867806,1.517023,1.517023,1.210892,6.168601,-1,89212,1.087677,1.095079,-1,-1,3.105166,597.111424,0,1,1.090106,532.66,2.425507,625.881801,48255.230686,1764,-1,0.12061,0.156275,1.255877,1.349662,1764,13.01
normalized-rand-2-40-16-250-350-26_ext.xml.mzn_AND_NODATA,1,0.027476,0.972524,0.058824,0.941176,2.5,0.181572,0.181572,6.004533,1.041214,-1,21722105,3.207764,0.322757,-1,-1,0.30946,0.086754,22653,1,0.322757,84.11,0.30946,2.823529,4078.067241,16,-1,0.268179,0.235493,1.166667,2.633226,1,77.73
normalized-frb50-23-1_ext.xml.mzn_AND_NODATA,1,0.016722,0.983278,0.041667,0.958333,2.761781,0.122617,0.122617,6.499818,1.02946,-1,21211695,3.258227,0.249882,-1,-1,0.267929,0.058546,67622,1,0.249882,742.03,0.267929,2.875,8113.831746,23,-1,0.290677,0.219444,1.459601,3.35362,1,734.95
normalized-rand-2-40-16-250-350-17_ext.xml.mzn_AND_NODATA,1,0.027903,0.972097,0.058824,0.941176,2.5,0.183761,0.183761,6.005019,1.041854,-1,21592712,3.238745,0.322757,-1,-1,0.313701,0.087296,22297,1,0.322757,82.74,0.313701,2.823529,4062.077265,16,-1,0.296031,0.237116,1.166667,2.615484,1,76.36
normalized-rand-2-40-16-250-350-31_ext.xml.mzn_AND_NODATA,1,0.027769,0.972231,0.058824,0.941176,2.5,0.183079,0.183079,6.082048,1.041654,-1,21819048,3.165679,0.322757,-1,-1,0.32414,0.087569,22407,1,0.322757,81.02,0.32414,2.823529,4061.594548,16,-1,0.269674,0.236611,1.166667,2.607232,1,74.62
normalized-rand-2-40-16-250-350-21_ext.xml.mzn_AND_NODATA,1,0.027887,0.972113,0.058824,0.941176,2.5,0.18368,0.18368,5.914751,1.04183,-1,21743602,3.344741,0.322757,-1,-1,0.311562,0.087041,22310,1,0.322757,81.8,0.311562,2.823529,4065.305991,16,-1,0.281735,0.237056,1.166667,2.623471,1,75.42
normalized-rand-2-40-16-250-350-35_ext.xml.mzn_AND_NODATA,1,0.027787,0.972213,0.058824,0.941176,2.5,0.183172,0.183172,5.830333,1.041681,-1,21760337,3.407782,0.322757,-1,-1,0.290306,0.086685,22392,1,0.322757,81.28,0.290306,2.823529,4073.344354,16,-1,0.279171,0.23668,1.166667,2.635118,1,74.9
normalized-rand-2-40-16-250-350-33_ext.xml.mzn_AND_NODATA,1,0.027792,0.972208,0.058824,0.941176,2.5,0.183196,0.183196,6.003193,1.041688,-1,21722355,2.922642,0.322757,-1,-1,0.316641,0.087426,22388,1,0.322757,83.29,0.316641,2.823529,4063.225773,16,-1,0.257499,0.236698,1.166667,2.611703,1,76.9
normalized-rand-2-40-16-250-350-30_ext.xml.mzn_AND_NODATA,1,0.02768,0.97232,0.058824,0.941176,2.5,0.182623,0.182623,6.007327,1.041521,-1,21609320,3.248527,0.322757,-1,-1,0.318743,0.087567,22481,1,0.322757,83.47,0.318743,2.823529,4064.839613,16,-1,0.275275,0.236273,1.166667,2.607809,1,77.08
normalized-rand-2-40-16-250-350-22_ext.xml.mzn_AND_NODATA,1,0.028074,0.971926,0.058824,0.941176,2.5,0.184638,0.184638,5.900717,1.042111,-1,21681003,3.362789,0.322757,-1,-1,0.301586,0.087124,22157,1,0.322757,81.51,0.301586,2.823529,4061.043229,16,-1,0.272146,0.237763,1.166667,2.620682,1,75.13
normalized-rand-2-40-16-250-350-36_ext.xml.mzn_AND_NODATA,1,0.027887,0.972113,0.058824,0.941176,2.5,0.18368,0.18368,6.047692,1.04183,-1,21635161,3.409673,0.322757,-1,-1,0.323445,0.087525,22310,1,0.322757,82.85,0.323445,2.823529,4059.032108,16,-1,0.306161,0.237056,1.166667,2.608247,1,76.47
normalized-rand-2-40-16-250-350-39_ext.xml.mzn_AND_NODATA,1,0.028001,0.971999,0.058824,0.941176,2.5,0.184268,0.184268,6.084836,1.042002,-1,22114164,3.38964,0.322757,-1,-1,0.328494,0.087566,22216,1,0.322757,81.79,0.328494,2.823529,4055.504402,16,-1,0.327135,0.23749,1.166667,2.606712,1,75.4
normalized-ramsey-38-4.xml.mzn_AND_NODATA,1,0.75,0.25,0.027027,0.972973,1.666667,0.811278,0.811278,0.179256,1.5,-1,179489,0.179256,0.179256,-1,-1,2.916667,0.974474,8436,1,0.179256,170.71,2.916667,2.054054,29645.457276,4,-1,0.054545,0.19245,0.157895,0.157165,1,38.78
normalized-rand-2-40-16-250-350-38_ext.xml.mzn_AND_NODATA,1,0.027757,0.972243,0.058824,0.941176,2.5,0.183017,0.183017,5.928348,1.041636,-1,21835935,2.642718,0.322757,-1,-1,0.301569,0.086884,22417,1,0.322757,83.56,0.301569,2.823529,4071.036748,16,-1,0.220139,0.236565,1.166667,2.628823,1,77.18
normalized-rand-2-40-16-250-350-3_ext.xml.mzn_AND_NODATA,1,0.027579,0.972421,0.058824,0.941176,2.5,0.182102,0.182102,6.053768,1.041369,-1,21702003,3.092403,0.322757,-1,-1,0.319608,0.08718,22566,1,0.322757,82.84,0.319608,2.823529,4070.354516,16,-1,0.259532,0.235887,1.166667,2.619628,1,76.45
normalized-rand-2-40-16-250-350-34_ext.xml.mzn_AND_NODATA,1,0.027934,0.972066,0.058824,0.941176,2.5,0.183924,0.183924,5.973248,1.041901,-1,21356821,3.138325,0.322757,-1,-1,0.311543,0.087219,22271,1,0.322757,82.12,0.311543,2.823529,4062.313475,16,-1,0.284382,0.237236,1.166667,2.617826,1,75.74
normalized-rand-2-40-16-250-350-28_ext.xml.mzn_AND_NODATA,1,0.027778,0.972222,0.058824,0.941176,2.5,0.183122,0.183122,5.960884,1.041667,-1,21737537,3.077671,0.322757,-1,-1,0.307252,0.087007,22400,1,0.322757,83.23,0.307252,2.823529,4068.636064,16,-1,0.24937,0.236643,1.166667,2.624808,1,76.82
normalized-rand-2-40-16-250-350-42_ext.xml.mzn_AND_NODATA,1,0.027599,0.972401,0.058824,0.941176,2.5,0.182206,0.182206,6.116892,1.041399,-1,21564403,3.417368,0.322757,-1,-1,0.337272,0.087322,22549,1,0.322757,83.8,0.337272,2.823529,4066.463378,16,-1,0.328481,0.235964,1.166667,2.614879,1,77.41
normalized-rand-2-40-16-250-350-37_ext.xml.mzn_AND_NODATA,1,0.027875,0.972125,0.058824,0.941176,2.5,0.183618,0.183618,5.906035,1.041812,-1,21825491,3.190343,0.322757,-1,-1,0.299717,0.086905,22320,1,0.322757,83.21,0.299717,2.823529,4068.213656,16,-1,0.275934,0.23701,1.166667,2.627965,1,76.83
normalized-rand-23-23-253-131-47021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.231975,1.027678,-1,23849976,2.4782,0.249882,-1,-1,0.186041,0.05693,33143,1,0.249882,164.37,0.186041,2.875,3794.644743,23,-1,0.149078,0.213182,1.459601,3.45418,1,157.83
normalized-rand-23-23-253-131-49021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.236732,1.027678,-1,23885548,2.399498,0.249882,-1,-1,0.185456,0.056928,33143,1,0.249882,181.14,0.185456,2.875,3794.713552,23,-1,0.145615,0.213182,1.459601,3.454339,1,174.59
normalized-rand-23-23-253-131-46021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.234737,1.027678,-1,23805962,2.302826,0.249882,-1,-1,0.185431,0.056928,33143,1,0.249882,180.75,0.185431,2.875,3794.706342,23,-1,0.137597,0.213182,1.459601,3.454306,1,174.2
normalized-rand-23-23-253-131-51021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.212245,1.027678,-1,23779118,2.362851,0.249882,-1,-1,0.185126,0.056926,33143,1,0.249882,181.91,0.185126,2.875,3794.750661,23,-1,0.145496,0.213182,1.459601,3.454424,1,175.38
normalized-rand-23-23-253-131-50021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.344594,1.027678,-1,23745697,2.47639,0.249882,-1,-1,0.187976,0.056941,33143,1,0.249882,183.54,0.187976,2.875,3794.368765,23,-1,0.154257,0.213182,1.459601,3.453467,1,176.99
normalized-frb50-23-5_ext.xml.mzn_AND_NODATA,1,0.016731,0.983269,0.041667,0.958333,2.761781,0.122669,0.122669,6.593914,1.029476,-1,20785700,3.549403,0.249882,-1,-1,0.27686,0.058677,67585,1,0.249882,729.03,0.27686,2.875,8107.823341,23,-1,0.29826,0.219499,1.459601,3.345801,1,721.95
normalized-rand-23-23-253-131-53021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.13124,1.027678,-1,23851795,2.454822,0.249882,-1,-1,0.183022,0.056914,33143,1,0.249882,168.71,0.183022,2.875,3795.051406,23,-1,0.146735,0.213182,1.459601,3.455207,1,162.15
normalized-rand-23-23-253-131-55021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.216012,1.027678,-1,23851802,2.499803,0.249882,-1,-1,0.185146,0.056926,33143,1,0.249882,182.48,0.185146,2.875,3794.758768,23,-1,0.154182,0.213182,1.459601,3.454458,1,175.94
normalized-rand-23-23-253-131-54021_ext.xml.mzn_AND_NODATA,1,0.01571,0.98429,0.041667,0.958333,2.761781,0.116625,0.116625,5.240845,1.027678,-1,23696743,2.499372,0.249882,-1,-1,0.185387,0.056928,33143,1,0.249882,181.2,0.185387,2.875,3794.716697,23,-1,0.150386,0.213182,1.459601,3.454338,1,174.67
normalized-rand-2-40-16-250-350-19_ext.xml.mzn_AND_NODATA,1,0.027853,0.972147,0.058824,0.941176,2.5,0.183506,0.183506,6.099723,1.041779,-1,21559642,3.133881,0.322757,-1,-1,0.334219,0.08748,22338,1,0.322757,82.56,0.334219,2.823529,4059.202241,16,-1,0.259683,0.236928,1.166667,2.609532,1,76.19
normalized-rand-2-40-16-250-350-41_ext.xml.mzn_AND_NODATA,1,0.027639,0.972361,0.058824,0.941176,2.5,0.182408,0.182408,6.246586,1.041458,-1,21076661,2.982251,0.322757,-1,-1,0.357,0.087916,22516,1,0.322757,84.02,0.357,2.823529,4057.168548,16,-1,0.260028,0.236114,1.166667,2.596155,1,77.62
normalized-rand-2-40-16-250-350-40_ext.xml.mzn_AND_NODATA,1,0.027702,0.972298,0.058824,0.941176,2.5,0.182733,0.182733,5.969633,1.041553,-1,21805984,3.528136,0.322757,-1,-1,0.303553,0.086952,22463,1,0.322757,84.17,0.303553,2.823529,4071.374419,16,-1,0.32202,0.236355,1.166667,2.626738,1,77.78
normalized-frb50-23-3_ext.xml.mzn_AND_NODATA,1,0.016497,0.983503,0.041667,0.958333,2.761781,0.121292,0.121292,6.288054,1.029064,-1,21188767,3.491971,0.249882,-1,-1,0.241959,0.058133,68560,1,0.249882,755.6,0.241959,2.875,8146.524463,23,-1,0.292283,0.218071,1.459601,3.378794,1,748.52
normalized-rand-2-40-16-250-350-44_ext.xml.mzn_AND_NODATA,1,0.027917,0.972083,0.058824,0.941176,2.5,0.183836,0.183836,5.713487,1.041876,-1,21950809,3.12244,0.322757,-1,-1,0.286908,0.086779,22285,1,0.322757,83.1,0.286908,2.823529,4069.848546,16,-1,0.267324,0.237171,1.166667,2.632056,1,76.72
normalized-rand-2-40-16-250-350-43_ext.xml.mzn_AND_NODATA,1,0.027641,0.972359,0.058824,0.941176,2.5,0.18242,0.18242,5.825477,1.041462,-1,21590558,3.180211,0.322757,-1,-1,0.288793,0.086578,22514,1,0.322757,84.01,0.288793,2.823529,4078.041284,16,-1,0.285139,0.236123,1.166667,2.638784,1,77.62
normalized-mps-red-railway-8-1-0.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.024611,3.236689,1,-1,-1,4.667198,0.500806,-1,-1,0.331587,0.318858,0,-1,0,317.2,0.401343,2,55269.227272,2,-1,0.639262,0,0,0.58153,1,71.31
normalized-rand-2-40-16-250-350-47_ext.xml.mzn_AND_NODATA,1,0.027736,0.972264,0.058824,0.941176,2.5,0.182906,0.182906,5.880693,1.041603,-1,21524398,3.191265,0.322757,-1,-1,0.301611,0.087114,22435,1,0.322757,75.28,0.301611,2.823529,4069.704737,16,-1,0.268435,0.236483,1.166667,2.621916,1,68.89
normalized-rand-2-40-16-250-350-45_ext.xml.mzn_AND_NODATA,1,0.027549,0.972451,0.058824,0.941176,2.5,0.181949,0.181949,6.246555,1.041324,-1,21596746,3.278371,0.322757,-1,-1,0.365264,0.087908,22591,1,0.322757,84.34,0.365264,2.823529,4058.575814,16,-1,0.279239,0.235774,1.166667,2.596462,1,77.96
normalized-queens-200.xml.mzn_AND_NODATA,1,1,0,1,0,8.142051,0,2,1.040415,7.851437,-1,6046721,1.040415,1.040415,-1,-1,7.017924,149.003763,0,1,0.999982,244.63,7.022398,299.0025,41527.324924,399,-1,0.145983,0.027476,0.332769,0.340459,199.5,7.66
normalized-rand-2-40-16-250-350-46_ext.xml.mzn_AND_NODATA,1,0.027673,0.972327,0.058824,0.941176,2.5,0.182586,0.182586,5.776962,1.04151,-1,21597410,3.345127,0.322757,-1,-1,0.28841,0.086447,22487,1,0.322757,83.46,0.28841,2.823529,4078.673084,16,-1,0.276642,0.236246,1.166667,2.642876,1,77.07
normalized-rand-2-40-16-250-350-52_ext.xml.mzn_AND_NODATA,1,0.028237,0.971763,0.058824,0.941176,2.5,0.185474,0.185474,5.981112,1.042356,-1,21624396,3.33647,0.322757,-1,-1,0.320923,0.087908,22025,1,0.322757,80.24,0.320923,2.823529,4048.124639,16,-1,0.309471,0.238379,1.166667,2.59625,1,73.87
normalized-rand-2-40-16-250-350-32_ext.xml.mzn_AND_NODATA,1,0.027745,0.972255,0.058824,0.941176,2.5,0.182955,0.182955,5.707962,1.041618,-1,21291949,3.117753,0.322757,-1,-1,0.275764,0.086343,22427,1,0.322757,82.04,0.275764,2.823529,4079.267221,16,-1,0.267894,0.23652,1.166667,2.646226,1,75.65
normalized-rand-2-40-16-250-350-48_ext.xml.mzn_AND_NODATA,1,0.027631,0.972369,0.058824,0.941176,2.5,0.182371,0.182371,6.124029,1.041447,-1,21624709,2.791186,0.322757,-1,-1,0.363641,0.087422,22522,1,0.322757,83.53,0.363641,2.823529,4062.01622,16,-1,0.236631,0.236087,1.166667,2.611338,1,77.14
normalized-rand-2-40-16-250-350-4_ext.xml.mzn_AND_NODATA,1,0.027674,0.972326,0.058824,0.941176,2.5,0.182592,0.182592,6.154974,1.041512,-1,21766558,3.453212,0.322757,-1,-1,0.344394,0.087759,22486,1,0.322757,83.58,0.344394,2.823529,4059.740151,16,-1,0.306599,0.23625,1.166667,2.601268,1,77.18
