@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0.5233,0.1457,0.8109,0.4076,0.0946
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,0.1229,0.1328,0.6206,0.4333,0.443
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,0.121,0.1292,0.6287,0.4563,0.4459
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0.2359,0.1757,0.3393,0.1252,0.2859
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,0.2828,0.1813,0.305,0.0975,0.4179
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.8012,0.0696,0.9111,0.779,0.2104
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0.2305,0.1566,0.7088,0.6105,0.3059
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0.6355,0.0364,0.9987,0.9748,0.5
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0129,0.0056,0.6213,0.1943,0.5
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0.4054,0.0251,0.9813,0.5907,0.5
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1682,0.0667,0.8227,0.8195,0.1197
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.04,0.0834,0.0016,0.0001,0.1505
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0.9151,0.0232,0.9986,0.8014,0.5
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0.6355,0.0364,0.9987,0.9741,0.5
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,0.5137,0.1654,0.6449,0.3847,0.4588
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,0.1318,0.1315,0.6269,0.4543,0.4638
