@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC

@DATA
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0.998544,0,0.516746,0.483254,5.197913,1.214961,4.703087,1.186261,2.244715,2.034429,25581066,2.032098,0.017119,0.989949,0,1.859206,1.002357,0,1,0.307582,2.77,1.628131,3.023923,1402.23349,47,0.236995,0.103487,0.623689,2.011271,0.036463,1.342857,0.34,606,35,1.44214,1.122013,648,1254,304,606,606,0.001456,0,1,1.074985,0,0,0,1,0,1405.124866,0,1,0.214986,0.332869,0.862999,3792,0,14576,7244,1256.95615,0,0.39,51
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.492855,0.467143,4.629187,1.860661,9.855766,-1,2942103,1.324295,4.386057,-1,-1,1.57637,647.004754,0,1,4.119739,11.78,1.989308,1036.418792,6479.966607,1441,-1,0.185831,0.01991,0.352185,0.266902,720.5,1.11,0,63,1.398208,-1,680,8546,-1,7866,7866,0,0,8.396605,-1,0,-1,0,1,0,84811.498448,0,1,1.662341,0.287773,0.283639,8857235,0,10998,5336,5529302.624773,680,8.51,124
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0.995,0,0.537634,0.462366,3.921921,1.122133,3.927729,1.321228,1.865557,2.359538,7891627,1.857286,0.048269,0.985815,0,1.280232,0.992458,0,1,0.480772,2.14,1.096965,2.747312,435.838675,21,0.246233,0.104847,0.532029,1.192719,0.055994,1.105263,0.07,172,19,1.552252,1.135543,200,372,87,172,172,0.005,0,1,0.998235,0,0,0,1,0,430.438417,0,1,0.375344,0.326836,0.762019,1022,0,62638,31299,369.194444,0,0.03,27
normalized-school1-14.xml.mzn_AND_NODATA,1,1,0,1,0,3.807355,0,0,6.682874,3.807355,-1,3053314,3.277073,0.786485,-1,-1,0.502734,0.591805,0,1,0,8.94,0.502734,14,2405.997686,14,-1,0.418459,0.000001,0,3.521398,14,2.67,0,282,0,-1,385,385,-1,0,0,0,0,3.807355,-1,0,-1,0,1,0,1465.831645,0,1,6.682874,0,0.000001,5390,0,7931,3955,227.844919,0,4.18,282
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0.99926,0,0.510204,0.489796,5.928836,1.003489,5.079507,1.128263,2.463791,1.582663,25969275,1.823009,0.01747,0.990917,0,2.247005,1.005406,0,1,0.238499,4.67,1.980836,3.22449,2680.793785,75,0.233641,0.093069,0.664695,2.668005,0.047341,1.530612,1.06,1200,50,1.399797,1.117491,1250,2450,601,1200,1200,0.00074,0,1,1.101088,0,0,0,1,0,2696.441821,0,1,0.148671,0.336053,0.907501,7900,0,6571,3181,2463.244082,0,1.54,73
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0.999317,0,0.509804,0.490196,6.030348,1.12581,5.1267,1.124237,2.493683,1.577022,26913690,1.801214,0.029603,0.990929,0,2.295819,1.005936,0,1,0.231398,5.17,2.025628,3.263952,2895.022147,80,0.23319,0.091967,0.670095,2.774689,0.050662,1.568627,1.25,1300,52,1.399288,1.117532,1352,2652,651,1300,1300,0.000683,0,1,1.104115,0,0,0,1,0,2913.578087,0,1,0.143845,0.336719,0.913418,8656,0,5620,2685,2667.74359,0,1.85,76
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0.998941,0,0.513388,0.486612,5.525696,1.001731,4.88719,1.155743,2.342838,1.809828,20900648,1.977083,0.013025,0.99046,0,2.034295,1.003704,0,1,0.273108,3.35,1.787664,3.102445,1900.803441,58,0.235274,0.099637,0.642938,2.284625,0.039149,1.414634,0.56,836,41,1.422397,1.119741,882,1718,419,836,836,0.001059,0,1,1.08838,0,0,0,1,0,1908.079229,0,1,0.180194,0.334466,0.884126,5330,0,10045,4955,1724.363415,0,0.73,60
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0.995,0,0.537634,0.462366,3.841185,1.144996,3.907729,1.321228,1.841625,2.359538,6358221,1.857286,0.048269,0.985815,0,1.280232,0.989849,0,1,0.480772,2.14,1.096965,2.698925,435.838675,20,0.246233,0.104847,0.52395,1.136227,0.061014,1.052632,0.07,172,19,1.552252,1.135543,200,372,87,172,172,0.005,0,1,0.998235,0,0,0,1,0,428.823707,0,1,0.375344,0.326836,0.754682,1004,0,57791,28879,368.223684,0,0.03,27
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.302841,0.977418,1,-1,3420335,4.259184,0,-1,-1,0.500566,0.184492,0,1,0,9.18,0.441207,2,7713.218688,2,-1,0.150126,0,0,0.424393,0.25,2.31,0,22,0.302841,-1,2142,2142,-1,0,0,0,0,1,-1,0,-1,0,1,0,2142,0,1,0.977418,0.42568,0.42568,4284,0,42395,21037,395.181818,0,4.75,46
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0.995918,0,0.53304,0.46696,4.065832,1.022562,4.062569,1.295188,1.907973,2.326632,8610046,2.059665,0.04082,0.986873,0,1.366165,0.992714,0,1,0.447448,2.16,1.176202,2.748899,527.623084,23,0.244427,0.110097,0.54306,1.255238,0.052624,1.095238,0.08,212,21,1.528909,1.132601,242,454,107,212,212,0.004082,0,1,1.014217,0,0,0,1,0,521.44831,0,1,0.343881,0.327616,0.775261,1248,0,54696,27322,450.692063,0,0.05,30
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026,0.038462,0.961538,2.821928,0.106116,0.106116,5.312873,1.02546,-1,23589927,2.495433,0.235193,-1,-1,0.178609,0.052061,44100,1,0.235193,308.54,0.178609,2.884615,4583.189516,25,-1,0.151541,0.208555,1.533333,3.64168,1,301.82,625,175,0,-1,25,650,-1,625,625,0,0,1,-1,0,-1,0,1,0,741.096405,0,1,5.312873,0,0.208555,1875,0,24994,12493,33.839804,0,4.48,175
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0.997131,0,0.52648,0.47352,4.490113,1.258177,4.269073,1.254131,2.033514,2.264281,11462997,2.038455,0.030426,0.988206,0,1.522853,0.997837,0,1,0.394435,2.25,1.320544,2.862928,735.900262,30,0.241465,0.111099,0.576596,1.51364,0.041006,1.2,0.12,304,25,1.495669,1.128664,338,642,153,304,304,0.002869,0,1,1.038789,0,0,0,1,0,732.742928,0,1,0.294746,0.329534,0.811287,1838,0,33825,16872,640.611515,0,0.1,36
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0.996604,0,0.529412,0.470588,4.260984,1.018199,4.147913,1.273082,1.965679,2.294713,10184273,2.050048,0.035028,0.987637,0,1.446737,0.994786,0,1,0.419023,2.22,1.250452,2.790441,627.649177,26,0.242849,0.112595,0.558725,1.365147,0.046548,1.130435,0.11,256,23,1.510485,1.130381,288,544,129,256,256,0.003396,0,1,1.027523,0,0,0,1,0,622.263626,0,1,0.317363,0.32855,0.792402,1518,0,44551,22245,541.163636,0,0.07,33
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0.997543,0,0.524064,0.475936,4.587838,1.39973,4.364744,1.237727,2.062436,2.235515,11641584,2.056393,0.026705,0.988644,0,1.595187,0.99748,0,1,0.372918,2.35,1.387102,2.855615,852.361418,32,0.240246,0.110092,0.58322,1.564011,0.038785,1.185185,0.17,356,27,1.483563,1.127298,392,748,179,356,356,0.002457,0,1,1.048464,0,0,0,1,0,848.459472,0,1,0.275246,0.330516,0.819627,2136,0,31023,15479,746.115385,0,0.14,39
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0.99814,0,0.520325,0.479675,4.899026,1.26895,4.533903,1.210784,2.154642,2.183,15089637,2.060842,0.021105,0.989261,0,1.73048,1.000054,0,1,0.336959,2.52,1.51145,2.934959,1109.862153,39,0.238208,0.106545,0.605008,1.781456,0.035036,1.258065,0.23,472,31,1.465127,1.125272,512,984,237,472,472,0.00186,0,1,1.06424,0,0,0,1,0,1108.768834,0,1,0.243354,0.332374,0.843497,2888,0,20530,10229,984.052842,0,0.24,45
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0.999367,0,0.509434,0.490566,6.103933,1.303142,5.179554,1.12048,2.51529,1.571742,26318292,1.795866,0.033547,0.99094,0,2.343625,1.006019,0,1,0.224751,5.65,2.069461,3.281621,3117.361639,84,0.23277,0.091479,0.673957,2.85291,0.051566,1.584906,1.41,1404,54,1.39883,1.117605,1458,2862,703,1404,1404,0.000633,0,1,1.106916,0,0,0,1,0,3137.612405,0,1,0.139348,0.337335,0.917845,9392,0,5287,2515,2879.225017,0,2.15,79
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0.999453,0,0.508772,0.491228,6.261884,1.411182,5.268315,1.113671,2.561781,1.562131,29164495,1.772299,0.044187,0.990958,0,2.436442,1.006426,0,1,0.212646,6.8,2.154478,3.331518,3586.357803,93,0.232024,0.090126,0.681961,3.02634,0.05488,1.631579,1.79,1624,58,1.39804,1.117677,1682,3306,813,1624,1624,0.000547,0,1,1.111936,0,0,0,1,0,3611.189266,0,1,0.131215,0.338443,0.926789,11014,0,4187,1987,3327.243194,0,2.93,85
normalized-series-70.xml.mzn_AND_NODATA,1,1,0,1,0,6.613733,0.105591,1.183122,2.047273,6.130502,1.39331,10315388,1.501777,1.498186,-1,-1,0.941425,26.404485,0,1,1.501777,6.55,0.928155,86.689531,989.929558,139,-1,0.101144,0.01151,0.34758,1.073192,69.5,0.44,0,71,0.105591,-1,139,277,140,138,138,0,0,6.108524,0.132086,0,-1,0,1,0,1763.23312,0,1,1.549078,0.058111,0.068189,24013,0,60830,30379,7314.042254,0,4.05,71
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0.99949,0,0.508475,0.491525,6.343236,1.282094,5.31502,1.110574,2.58575,1.557743,29432695,1.754898,0.050318,0.990966,0,2.481557,1.006707,0,1,0.207118,7.49,2.195763,3.362147,3833.007078,98,0.23169,0.089309,0.685985,3.12051,0.057273,1.661017,2.01,1740,60,1.397698,1.117701,1800,3540,871,1740,1740,0.00051,0,1,1.114194,0,0,0,1,0,3860.594162,0,1,0.127523,0.338942,0.931208,11902,0,3749,1771,3563.742938,0,3.39,88
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.259334,0.976635,1,-1,2410101,5.060389,0,-1,-1,0.505656,0.163875,0,1,0,11.18,0.461207,2,10599.118133,2,-1,0.303332,0,0,0.426889,0.222222,3.78,0,25,0.259334,-1,2808,2808,-1,0,0,0,0,1,-1,0,-1,0,1,0,2808,0,1,0.976635,0.438493,0.438493,5616,0,32908,16235,460.16,0,5.24,53
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,1,0,1,0,6.118904,0,9.591194,0,5.99904,1.829217,9398033,0,0,-1,-1,0.00555,0.121345,0,1,3.546594,6.47,0,64.076923,117.582295,70,-1,0,0.006388,0.056588,0.059646,0.135135,0.37,0,529,0.992718,-1,13,13,1459,0,0,0,0,5.882643,0.110116,0,-1,0,1,0,77.992512,0,1,0.391244,0.164382,0.164601,833,0,35978,17986,1.577479,0,4.05,12
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0.999522,0,0.508197,0.491803,6.420285,1.171181,5.354866,1.107658,2.608453,1.5536,30992430,1.741339,0.055451,0.990973,0,2.52587,1.006939,0,1,0.201897,9.55,2.236292,3.390799,4087.752633,103,0.231371,0.088784,0.68973,3.211809,0.059434,1.688525,2.31,1860,62,1.397386,1.117785,1922,3782,931,1860,1860,0.000478,0,1,1.116306,0,0,0,1,0,4118.057644,0,1,0.124051,0.339409,0.935325,12824,0,3405,1592,3808.242729,0,5.14,91
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0.999413,0,0.509091,0.490909,6.194347,1.436026,5.229719,1.116966,2.541922,1.566788,28267082,1.776423,0.041913,0.99095,0,2.390481,1.006404,0,1,0.218513,6.12,2.112393,3.316234,3347.808134,89,0.232381,0.090535,0.678583,2.952775,0.054387,1.618182,1.52,1512,56,1.398416,1.117659,1568,3080,757,1512,1512,0.000587,0,1,1.109517,0,0,0,1,0,3370.883429,0,1,0.135148,0.337909,0.922921,10214,0,4586,2166,3099.725325,0,2.52,82
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0.017716,0.982099,0.041667,0.958333,4.523562,0.13097,0.13097,6.500211,1.031863,-1,20876431,4.157517,0.249882,-1,-1,0.266477,0.058762,63752,1,0.249882,675.9,0.266477,2.875,8017.840621,23,-1,0.243725,0.229883,1.459601,3.272784,1,668.85,1150,180,0,-1,50,1200,-1,1150,1150,0.000185,0,1,-1,5332,-1,0,1,0,1376.178098,4.443333,1,-48.510304,0,0.229883,3450,0,13399,6691,70.514803,0,4.73,180
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.265075,0.926212,1,-1,2705996,4.975971,0,-1,-1,0.656409,0.188183,0,1,0,12.98,0.589158,2,12516.98565,2,-1,0.245158,0,0,0.456186,0.25,5.02,0,29,0.265075,-1,3444,3444,-1,0,0,0,0,1,-1,0,-1,0,1,0,3444,0,1,0.926212,0.438244,0.438244,6888,0,24678,12142,648.103448,0,5.79,60
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0.998544,0,0.516746,0.483254,5.16193,1.214961,4.691442,1.186261,2.234044,2.034429,12481881,2.032098,0.017119,0.989949,0,1.859206,1.001579,0,1,0.307582,2.79,1.628131,2.99681,1402.23349,46,0.236995,0.103487,0.621278,1.975969,0.034258,1.314286,0.35,606,35,1.44214,1.122013,648,1254,304,606,606,0.001456,0,1,1.074985,0,0,0,1,0,1403.829469,0,1,0.214986,0.332869,0.860778,3758,0,13772,6822,1255.979679,0,0.38,51
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0.99373,0,0.543624,0.456376,3.576711,1.329783,3.828346,1.352175,1.763647,2.392242,6100532,2.087255,0.058101,0.984284,0,1.187682,0.985766,0,1,0.520513,2.11,1.011599,2.637584,352.314413,17,0.248292,0.112261,0.499813,1.005704,0.072805,1,0.05,136,17,1.582483,1.139594,162,298,69,136,136,0.00627,0,1,0.978619,0,0,0,1,0,344.380797,0,1,0.413131,0.326405,0.729242,786,0,72667,36320,293.758403,0,0.02,24
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0.999317,0,0.509804,0.490196,6.007539,1.081498,5.131314,1.124237,2.486898,1.577022,24051539,1.801214,0.023142,0.990929,0,2.295819,1.005552,0,1,0.231398,5.12,2.025628,3.244344,2895.022147,79,0.23319,0.091967,0.66892,2.749293,0.048476,1.54902,1.23,1300,52,1.399288,1.117532,1352,2652,651,1300,1300,0.000683,0,1,1.104115,0,0,0,1,0,2912.392015,0,1,0.143845,0.336719,0.91233,8604,0,6331,2997,2666.724736,0,1.83,76
normalized-schur.xml.mzn_AND_NODATA,1,0.502304,0.248848,0.012195,0.987805,2.321928,0.999985,1.037792,1.063445,1.444704,-1,13789746,1.055614,0.095017,-1,-1,3.923722,0.988478,2970,1,0.095017,17.87,4.407989,2.036585,9639.030137,5,-1,0.096954,0.307094,0.161677,0.104936,1,4.5,8910,217,0.999985,-1,110,9020,-1,8910,8910,0,0,1,-1,0,-1,0,1,0,9165.41209,0,1,0.171508,0.200182,0.475356,18370,0.248848,9276,4618,8916.069643,0,11.22,325
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0.999579,0,0.507692,0.492308,6.563134,1.142545,5.440737,1.102305,2.650552,1.545971,30655371,1.718772,0.063434,-1,-1,2.612255,1.007283,0,1,0.192282,10.06,2.315237,3.44289,4621.520328,113,-1,0.087549,0.696508,3.386727,0.063136,1.738462,3.25,2112,66,1.396839,-1,2178,4290,1057,2112,2112,0.000421,0,1,1.120142,0,-1,0,1,0,4657.166855,0,1,0.117689,0.340259,0.942785,14770,0,2849,1271,4321.242424,0,4.71,97
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0.997131,0,0.52648,0.47352,4.433423,1.174076,4.280551,1.254131,2.016711,2.264281,11232503,2.038455,0.030426,0.988206,0,1.522853,0.996321,0,1,0.394435,2.27,1.320544,2.825545,735.900262,29,0.241465,0.111099,0.571905,1.467655,0.042091,1.16,0.12,304,25,1.495669,1.128664,338,642,153,304,304,0.002869,0,1,1.038789,0,0,0,1,0,731.268997,0,1,0.294746,0.329534,0.806993,1814,0,36315,18123,639.638182,0,0.1,36
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0.999552,0,0.507937,0.492063,6.493461,1.146126,5.39587,1.104906,2.630018,1.549682,29935260,1.726433,0.059775,0.99098,0,2.569424,1.007129,0,1,0.19696,10.81,2.276104,3.417659,4350.591355,108,0.231076,0.088046,0.693229,3.300478,0.061382,1.714286,2.78,1984,64,1.397101,1.117832,2048,4032,993,1984,1984,0.000448,0,1,1.118284,0,0,0,1,0,4383.58149,0,1,0.120779,0.339847,0.939174,13780,0,3134,1432,4060.74256,0,5.93,94
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.3862,0.929364,1,0.3862,3741069,4.243661,0,0,0,0.63815,0.251232,0,1,0,7.34,0.5279,2,5582.247704,2,0.424742,0.251184,0,0,0.450459,0.333333,1.42,0,21,0.3862,0.146774,1740,1740,210,0,0,0,0,1,0.313237,0,0,0,1,0,1740,0,1,0.929364,0.411047,0.411047,3480,0,36700,18276,437.142857,0,3.83,42
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0.999413,0,0.509091,0.490909,6.175721,1.420393,5.235593,1.116966,2.536397,1.566788,25317726,1.776423,0.036793,0.99095,0,2.390481,1.006086,0,1,0.218513,6.13,2.112393,3.298701,3347.808134,88,0.232381,0.090535,0.677618,2.929022,0.05224,1.6,1.53,1512,56,1.398416,1.117659,1568,3080,757,1512,1512,0.000587,0,1,1.109517,0,0,0,1,0,3369.840355,0,1,0.135148,0.337909,0.922029,10160,0,5041,2337,3098.743506,0,2.52,82
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0.999196,0,0.510638,0.489362,5.843267,1.004423,5.039835,1.13259,2.438647,1.588707,25181215,1.829908,0.010267,0.990903,0,2.197115,1.005197,0,1,0.246102,4.29,1.935018,3.202128,2474.681012,71,0.234134,0.093661,0.660075,2.584176,0.046243,1.510638,0.91,1104,48,1.400365,1.117413,1152,2256,553,1104,1104,0.000804,0,1,1.097807,0,0,0,1,0,2488.476806,0,1,0.153866,0.335333,0.902232,7224,0,7209,3523,2267.723404,0,1.32,70
normalized-ss97-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.346385,0.929305,1,1.346385,4343840,0.929305,0.036753,0.991076,0,0.0625,0.498054,0,1,0.036753,2.11,0.088849,1.996109,512,2,0.431951,0.329063,0,0.031189,0.0625,0.5,0.06,0,4,1.346385,0.386142,257,257,89,0,0,0,0,1,1.606372,0,0,0,1,0,256,0,1,0.036753,1.747557,1.747557,513,0,293663,146794,128,0,0.02,46
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0.464646,0.336476,0.396325,0.603675,1,0,0.859471,2.561252,0.999327,3.200537,5918954,4.904585,0.552272,0.971473,1,0.591231,0.815176,1499,1,0.013048,5.48,0.533815,1.998833,4798.814438,2,0.446718,0.623848,0.018349,0.017077,0.384321,2,1.4,2070,30,0.845069,0.462307,1359,3429,32,2070,2070,0.198878,0,0.5,0.834776,24,0,0,1,0,3425,0.006999,1,1.979085,0.23996,0.240927,6854,0,19799,9856,2795.239139,0,1.99,30
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0.999196,0,0.510638,0.489362,5.819734,1.004423,5.024753,1.13259,2.431664,1.588707,23281374,1.829908,0,0.990903,0,2.197115,1.004763,0,1,0.246102,4.27,1.935018,3.181738,2474.681012,70,0.234134,0.093661,0.658748,2.556757,0.043772,1.489362,0.91,1104,48,1.400365,1.117413,1152,2256,553,1104,1104,0.000804,0,1,1.097807,0,0,0,1,0,2487.347237,0,1,0.153866,0.335333,0.901005,7178,0,8026,3854,2266.744681,0,1.29,70
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0.999604,0,0.507463,0.492537,6.629624,1.139144,5.478435,1.099842,2.670151,1.542449,33739689,1.711535,0.066537,-1,-1,2.654398,1.007406,0,1,0.187842,10.31,2.353723,3.466637,4900.536812,118,-1,0.087085,0.699592,3.470741,0.064715,1.761194,3.42,2244,68,1.396598,-1,2312,4556,1123,2244,2244,0.000396,0,1,1.121891,0,-1,0,1,0,4938.814418,0,1,0.114767,0.340647,0.946182,15794,0,2803,1262,4589.742318,0,4.79,100
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0.999627,0,0.507246,0.492754,6.693207,1.135909,5.508636,1.097506,2.688895,1.539102,29239872,1.701828,0.069173,-1,-1,2.695885,1.007504,0,1,0.183623,10.64,2.391594,3.489027,5187.638229,123,-1,0.086586,0.702501,3.552684,0.066134,1.782609,3.64,2380,70,1.396375,-1,2450,4830,1191,2380,2380,0.000373,0,1,1.123539,0,-1,0,1,0,5228.524495,0,1,0.111998,0.341013,0.949386,16852,0,2334,955,4866.242236,0,4.89,103
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.930737,1.2403,4.708941,0.497979,3.833529,2.743245,15273498,0.362051,0.476631,0.131345,1,1.931351,1.21627,675,1,0.577357,2.9,1.894132,9.627586,1834.642689,122,0.688502,0.086453,0.510176,2.916228,0.7163,6.1,0.22,1350,41,0.961474,0.303056,100,1450,80,1350,1350,0,0,1,0.659142,0,0,0,1,0,2031.270682,0,1,0.497979,0.186073,0.542065,13960,0,47722,23843,1763.590977,0,0.62,59
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0.410985,0.340909,0.463701,0.536299,1,0,0.914175,2.7874,0.999171,3.647067,7200817,4.866262,1.045361,0.976644,1,1.141177,0.901251,1440,1,0.013719,5.49,0.987159,1.998764,4312.638336,2,0.481746,0.659895,0.020354,0.017576,0.527265,2,1.44,1736,136,0.897053,0.499828,1501,3237,137,1736,1736,0.248106,0,0.5,2.154916,26,0,0,1,0,3233,0.008032,1,2.298513,0.233134,0.234357,6470,0,8286,4103,2917.349558,0,1.98,136
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0.999579,0,0.507692,0.492308,6.547499,1.142545,5.437055,1.102305,2.645909,1.545971,28627717,1.718772,0.060122,-1,-1,2.612255,1.007046,0,1,0.192282,10.03,2.315237,3.427506,4621.520328,112,-1,0.087549,0.695789,3.366384,0.061433,1.723077,3.22,2112,66,1.396839,-1,2178,4290,1057,2112,2112,0.000421,0,1,1.120142,0,-1,0,1,0,4656.134949,0,1,0.117689,0.340259,0.942119,14704,0,3285,1406,4320.227506,0,4.71,97
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0.999604,0,0.507463,0.492537,6.614706,1.139144,5.47972,1.099842,2.665721,1.542449,29837158,1.711535,0.063458,-1,-1,2.654398,1.007183,0,1,0.187842,10.25,2.353723,3.451712,4900.536812,117,-1,0.087085,0.698916,3.450965,0.063074,1.746269,3.36,2244,68,1.396598,-1,2312,4556,1123,2244,2244,0.000396,0,1,1.121891,0,-1,0,1,0,4937.800019,0,1,0.114767,0.340647,0.945556,15726,0,3169,1340,4588.727831,0,4.79,100
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0.475653,0.335921,0.392245,0.607755,1,0,0.830662,2.489402,0.99753,2.831704,7693407,4.567583,0.585511,0.896189,1,0.479339,0.813236,476,1,0.034464,2.48,0.500537,1.996393,1540.029677,2,0.42024,0.560392,0.035143,0.030028,0.373798,2,0.21,674,23,0.786954,0.404686,435,1109,26,674,674,0.188426,0,0.5,0.73338,22,0,0,1,0,1105,0.019838,1,1.845552,0.232826,0.236403,2214,0,64963,32474,901.87902,0,0.22,23
