@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC

@DATA
normalized-rcpsp25-33.xml.mzn_AND_NODATA,1,0.930233,0,1,0,3.947409,0.365055,4.001051,0
normalized-rcpsp25-34.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.725606,0.918296,4.242101,0
normalized-rcpsp20-16.xml.mzn_AND_NODATA,1,0.8125,0,1,0,4.077409,0,3.45282,0
normalized-rcpsp20-17.xml.mzn_AND_NODATA,1,0.833333,0,1,0,3.745927,0.764205,3.419382,0
normalized-qcp-25-264-4_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.314537
normalized-qcp-25-264-1_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.31552
normalized-rcpsp25-37.xml.mzn_AND_NODATA,1,0.930233,0,1,0,4.579936,0.583019,4.582901,0
normalized-rcpsp25-23.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.425875,0,4.613858,0
normalized-rcpsptight25-21.xml.mzn_AND_NODATA,1,0.934783,0,1,0,4.583709,0.495969,4.258762,0
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.332375
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.781121,0.938932,4.519088,0
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,0.9375,0,1,0,4.642701,0.543564,4.855389,0
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.330974
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,0.931818,0,1,0,4.583709,0.510788,4.67842,0
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.669925,0.996792,4.303321,0
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,0.928571,0,1,0,4.357123,0,4.528873,0
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,0.823529,0,1,0,4.123964,0.322757,3.572469,0
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,0.833333,0,1,0,3.947409,0,3.530493,0
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,0.823529,0,1,0,3.893951,0.787127,3.572469,0
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.425875,0,4.552638,0
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,0.9375,0,1,0,4.699372,0.937734,4.714662,0
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,0.930233,0,1,0,3.85022,0.820364,3.97885,0
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,0.933333,0,1,0,4.422745,0,4.330416,0
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,0.928571,0,1,0,4.699372,0.791858,4.266503,0
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,0.934783,0,1,0,4.669925,0.978071,4.338142,0
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,1,0,1,0,5.459432,0,0.925175,0.684038
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,1,0,1,0,5.442848,0,7.986984,0
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.284584
normalized-qcp-25-264-6_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.286942
normalized-ruler-55-11-a3.xml.mzn_AND_NODATA,1,1,0,1,0,5.78136,0,0.807161,0.650022
normalized-robin12.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.529361,0
normalized-robin10.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.534944,0
normalized-ruler-67-11-a3.xml.mzn_AND_NODATA,1,1,0,1,0,6.066089,0,0.807161,0.650022
normalized-ruler-55-11-a4.xml.mzn_AND_NODATA,1,1,0,1,0,5.768124,0,8.564661,0
normalized-ruler-67-12-a3.xml.mzn_AND_NODATA,1,1,0,1,0,6.066089,0,0.710141,0.619382
normalized-ruler-67-11-a4.xml.mzn_AND_NODATA,1,1,0,1,0,6.055242,0,8.564661,0
normalized-ruler-67-12-a4.xml.mzn_AND_NODATA,1,1,0,1,0,6.055242,0,9.096552,0
normalized-s4-4-3-10.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.431602,1.918296
normalized-rand-2-50-23-587-230-12_ext.xml.mzn_AND_NODATA,1,0.018771,0.980854,0.041667,0.958333,4.523562,0.139286,0.139286,6.510467
normalized-s4-4-3-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.440299,1.918296
normalized-rand-2-50-23-587-230-16_ext.xml.mzn_AND_NODATA,1,0.018667,0.98096,0.041667,0.958333,4.523562,0.138669,0.138669,6.489974
normalized-qcp-25-264-9_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.303555
normalized-s4-4-3-5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.448233,1.918296
normalized-scen06-sub0.xml.mzn_AND_NODATA,1,0.933054,0,1,0,10.600842,0.357059,5.344623,1.684169
normalized-s4-4-3-9.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.439881,1.918296
normalized-rand-2-50-23-587-230-34_ext.xml.mzn_AND_NODATA,1,0.018327,0.98137,0.041667,0.958333,4.523562,0.135911,0.135911,6.482579
normalized-scen06-sub2.xml.mzn_AND_NODATA,1,0.958442,0,1,0,10.600842,0.3761,4.519994,1.442168
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,0.089447,0.910553,0.082389,0.917611,2.821928,0.418897,0.460939,2.307668
normalized-scen06-sub3.xml.mzn_AND_NODATA,1,0.960613,0,1,0,10.600842,0.352396,4.624243,1.389224
normalized-scen07-sub2.xml.mzn_AND_NODATA,1,0.958442,0,1,0,10.600842,0.433368,4.590107,1.442168
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,0.018207,0.981524,0.041667,0.958333,4.523562,0.134825,0.134825,6.637346
normalized-rand-2-50-23-587-230-31_ext.xml.mzn_AND_NODATA,1,0.018258,0.98144,0.041667,0.958333,4.523562,0.135501,0.135501,6.467575
normalized-rand-2-50-23-587-230-23_ext.xml.mzn_AND_NODATA,1,0.018091,0.981657,0.041667,0.958333,4.523562,0.133952,0.133952,6.432782
normalized-scen07-sub3.xml.mzn_AND_NODATA,1,0.960613,0,1,0,10.600842,0.402538,4.619227,1.389224
normalized-scen07-sub4.xml.mzn_AND_NODATA,1,0.957774,0,1,0,10.600842,0.403002,4.939494,1.497237
normalized-s4-4-3-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.444324,1.918296
normalized-scen10-w1-f3.xml.mzn_AND_NODATA,1,0.769959,0,1,0,10.520619,0.93549,4.764381,2.511767
normalized-s4-4-3-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.451285,1.918296
normalized-scen06-sub4.xml.mzn_AND_NODATA,1,0.957774,0,1,0,10.600842,0.372361,4.962109,1.497237
normalized-rand-2-50-23-587-230-20_ext.xml.mzn_AND_NODATA,1,0.018358,0.981339,0.041667,0.958333,4.523562,0.136093,0.136093,6.591922
normalized-ruler-70-13-a3.xml.mzn_AND_NODATA,1,1,0,1,0,6.129283,0,0.629613,0.591673
normalized-scen2-f24.xml.mzn_AND_NODATA,1,0.925094,0,1,0,9.564149,0.359424,4.252067,1.848242
normalized-ruler-70-12-a4.xml.mzn_AND_NODATA,1,1,0,1,0,6.118904,0,9.102562,0
normalized-ruler-70-12-a3.xml.mzn_AND_NODATA,1,1,0,1,0,6.129283,0,0.710141,0.619382
normalized-scen2-f25.xml.mzn_AND_NODATA,1,0.925094,0,1,0,9.509775,0.359424,4.252067,1.848242
normalized-rand-2-50-23-587-230-36_ext.xml.mzn_AND_NODATA,1,0.017896,0.98187,0.041667,0.958333,4.523562,0.132607,0.132607,6.524056
normalized-scen11-f10.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.314017,1.002593,4.745956,1.860661
normalized-scen11-f12.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.034799,0.699167,4.629219,1.860661
normalized-scen11-f2.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.547859,0.392408,4.615614,1.860661
normalized-rand-2-50-23-587-230-35_ext.xml.mzn_AND_NODATA,1,0.018511,0.981151,0.041667,0.958333,4.523562,0.137373,0.137373,6.534695
normalized-s4-4-3-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.441304,1.918296
normalized-scen6-w1-f2.xml.mzn_AND_NODATA,1,0.761337,0,1,0,10.547859,0.761376,4.410348,2.527924
normalized-rand-2-50-23-587-230-41_ext.xml.mzn_AND_NODATA,1,0.018101,0.981647,0.041667,0.958333,4.523562,0.134008,0.134008,6.520761
normalized-scen11-f5.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.464546,0.467143,4.759752,1.860661
normalized-scen11-f6.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.43567,0.467143,4.615614,1.860661
normalized-rand-2-50-23-587-230-29_ext.xml.mzn_AND_NODATA,1,0.017855,0.981928,0.041667,0.958333,4.523562,0.132174,0.132174,6.531768
normalized-rand-2-50-23-587-230-17_ext.xml.mzn_AND_NODATA,1,0.017967,0.981799,0.041667,0.958333,4.523562,0.133023,0.133023,6.369989
normalized-scen6.xml.mzn_AND_NODATA,1,0.929677,0,1,0,10.600842,0.474253,6.019832,1.807275
normalized-scen7-w1-f5.xml.mzn_AND_NODATA,1,0.767442,0,1,0,10.464546,0.872595,4.76462,2.522306
normalized-rand-2-50-23-587-230-32_ext.xml.mzn_AND_NODATA,1,0.017926,0.98184,0.041667,0.958333,4.523562,0.132783,0.132783,6.38439
normalized-rand-2-50-23-587-230-1_ext.xml.mzn_AND_NODATA,1,0.018129,0.981603,0.041667,0.958333,4.523562,0.134361,0.134361,6.26534
normalized-rand-2-50-23-587-230-30_ext.xml.mzn_AND_NODATA,1,0.017923,0.981843,0.041667,0.958333,4.523562,0.132768,0.132768,6.444642
normalized-scen3-f10.xml.mzn_AND_NODATA,1,0.932432,0,1,0,10.314017,0.995489,4.792396,1.800586
normalized-scen9-w1-f3.xml.mzn_AND_NODATA,1,0.769959,0,1,0,10.520619,0.93549,4.764381,2.511767
normalized-scen6-w2.xml.mzn_AND_NODATA,1,0.86631,0,1,0,10.600842,0.578116,5.294387,2.234956
normalized-scen11-f9.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.345405,0.477129,4.616436,1.860661
normalized-rand-2-50-23-587-230-14_ext.xml.mzn_AND_NODATA,1,0.017891,0.981876,0.041667,0.958333,4.523562,0.132576,0.132576,6.379544
normalized-scen5.xml.mzn_AND_NODATA,1,0.92852,0,1,0,10.600842,0.598527,6.56956,1.834335
normalized-scen11.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.600842,0.392408,4.758739,1.860661
normalized-scen7-w1-f4.xml.mzn_AND_NODATA,1,0.767442,0,1,0,10.492855,0.861247,4.701252,2.522306
normalized-scen1-f9.xml.mzn_AND_NODATA,1,0.923743,0,1,0,10.345405,0.514923,4.986393,1.867663
normalized-scen11-f7.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.406205,0.467143,4.616436,1.860661
normalized-scen10.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.600842,0.553672,6.546256,1.860661
normalized-scen11-f3.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.520619,0.467595,4.617225,1.860661
normalized-scen11-f11.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.072803,0.739034,4.628398,1.860661
normalized-scen11-f1.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.574594,0.392408,4.616436,1.860661
normalized-school1-13.xml.mzn_AND_NODATA,1,1,0,1,0,3.70044,0,0,6.682874
normalized-rand-2-50-23-587-230-25_ext.xml.mzn_AND_NODATA,1,0.01819,0.981526,0.041667,0.958333,4.523562,0.134908,0.134908,6.426763
normalized-scen11-f8.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.376125,0.469297,4.615614,1.860661
normalized-scen9.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.600842,0.553672,6.546256,1.860661
normalized-scen4.xml.mzn_AND_NODATA,1,0.921059,0,1,0,10.600842,0.591652,6.581507,1.883403
normalized-school1-nsh-12.xml.mzn_AND_NODATA,1,1,0,1,0,3.584963,0,0,6.374093
normalized-socialGolfer-6-3-5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.448658,0.979869
normalized-rand-2-50-23-587-230-40_ext.xml.mzn_AND_NODATA,1,0.017943,0.981839,0.041667,0.958333,4.523562,0.132694,0.132694,6.447633
normalized-rand-2-50-23-587-230-26_ext.xml.mzn_AND_NODATA,1,0.017935,0.981831,0.041667,0.958333,4.523562,0.132837,0.132837,6.380671
normalized-scen6-w1.xml.mzn_AND_NODATA,1,0.761337,0,1,0,10.600842,0.745471,4.45824,2.527924
normalized-series-80.xml.mzn_AND_NODATA,1,1,0,1,0,6.808332,0.165427,1.165427,2.042543
normalized-scen1-f8.xml.mzn_AND_NODATA,1,0.923743,0,1,0,10.376125,0.484493,4.716171,1.867663
normalized-squares-11-11.xml.mzn_AND_NODATA,1,0.995918,0,0.53304,0.46696,4.136524,1.022562,4.058487,1.295188
normalized-school1-nsh-14.xml.mzn_AND_NODATA,1,1,0,1,0,3.807355,0,0,6.374093
normalized-rand-2-50-23-587-230-22_ext.xml.mzn_AND_NODATA,1,0.017684,0.982146,0.041667,0.958333,4.523562,0.130593,0.130593,6.40565
normalized-scen8.xml.mzn_AND_NODATA,1,0.926153,0,1,0,10.600842,0.585693,6.901975,1.843376
normalized-squares-14-14.xml.mzn_AND_NODATA,1,0.997543,0,0.524064,0.475936,4.639443,1.443452,4.386857,1.237727
normalized-squares-15-15.xml.mzn_AND_NODATA,1,0.997872,0,0.522042,0.477958,4.774975,1.392897,4.453289,1.2234
normalized-series-100.xml.mzn_AND_NODATA,1,1,0,1,0,7.132991,0,1.139233,2.035614
normalized-socialGolfer-6-3-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.318577,0.978449
normalized-squares-17-17.xml.mzn_AND_NODATA,1,0.998362,0,0.517921,0.482079,5.059158,1.223702,4.601627,1.196032
normalized-squares-19-19.xml.mzn_AND_NODATA,1,0.998698,0,0.515714,0.484286,5.291835,1.161568,4.755432,1.177487
normalized-series-90.xml.mzn_AND_NODATA,1,1,0,1,0,6.979775,0.151097,1.151097,2.038742
normalized-school1-15.xml.mzn_AND_NODATA,1,1,0,1,0,3.906891,0,0,6.682874
normalized-rand-2-50-23-587-230-24_ext.xml.mzn_AND_NODATA,1,0.01785,0.981932,0.041667,0.958333,4.523562,0.132147,0.132147,6.517361
normalized-school1-nsh-13.xml.mzn_AND_NODATA,1,1,0,1,0,3.70044,0,0,6.374093
normalized-squares-20-20.xml.mzn_AND_NODATA,1,0.99883,0,0.514139,0.485861,5.415467,1.06814,4.821249,1.162348
normalized-squares-12-12.xml.mzn_AND_NODATA,1,0.996604,0,0.529412,0.470588,4.323892,1.018199,4.175078,1.273082
normalized-school1-16.xml.mzn_AND_NODATA,1,1,0,1,0,4,0,0,6.682874
normalized-rand-2-50-23-587-230-39_ext.xml.mzn_AND_NODATA,1,0.01792,0.981846,0.041667,0.958333,4.523562,0.132749,0.132749,6.72337
normalized-s4-4-3-7.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.443297,1.918296
normalized-rand-2-50-23-587-230-11_ext.xml.mzn_AND_NODATA,1,0.017953,0.981813,0.041667,0.958333,4.523562,0.132942,0.132942,6.342376
normalized-squares-22-22.xml.mzn_AND_NODATA,1,0.999038,0,0.512169,0.487831,5.631527,1.00106,4.947751,1.142412
normalized-squares-23-23.xml.mzn_AND_NODATA,1,0.999122,0,0.511605,0.488395,5.727249,1.000308,4.98645,1.137354
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0.998544,0,0.516746,0.483254,5.197913,1.214961,4.703087,1.186261
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.923475,0,1,0,10.492855,0.467143,4.629187,1.860661
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0.995,0,0.537634,0.462366,3.921921,1.122133,3.927729,1.321228
normalized-school1-14.xml.mzn_AND_NODATA,1,1,0,1,0,3.807355,0,0,6.682874
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0.99926,0,0.510204,0.489796,5.928836,1.003489,5.079507,1.128263
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0.999317,0,0.509804,0.490196,6.030348,1.12581,5.1267,1.124237
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0.998941,0,0.513388,0.486612,5.525696,1.001731,4.88719,1.155743
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0.995,0,0.537634,0.462366,3.841185,1.144996,3.907729,1.321228
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.302841,0.977418
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0.995918,0,0.53304,0.46696,4.065832,1.022562,4.062569,1.295188
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026,0.038462,0.961538,2.821928,0.106116,0.106116,5.312873
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0.997131,0,0.52648,0.47352,4.490113,1.258177,4.269073,1.254131
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0.996604,0,0.529412,0.470588,4.260984,1.018199,4.147913,1.273082
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0.997543,0,0.524064,0.475936,4.587838,1.39973,4.364744,1.237727
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0.99814,0,0.520325,0.479675,4.899026,1.26895,4.533903,1.210784
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0.999367,0,0.509434,0.490566,6.103933,1.303142,5.179554,1.12048
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0.999453,0,0.508772,0.491228,6.261884,1.411182,5.268315,1.113671
normalized-series-70.xml.mzn_AND_NODATA,1,1,0,1,0,6.613733,0.105591,1.183122,2.047273
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0.99949,0,0.508475,0.491525,6.343236,1.282094,5.31502,1.110574
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.259334,0.976635
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,1,0,1,0,6.118904,0,9.591194,0
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0.999522,0,0.508197,0.491803,6.420285,1.171181,5.354866,1.107658
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0.999413,0,0.509091,0.490909,6.194347,1.436026,5.229719,1.116966
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0.017716,0.982099,0.041667,0.958333,4.523562,0.13097,0.13097,6.500211
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.265075,0.926212
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0.998544,0,0.516746,0.483254,5.16193,1.214961,4.691442,1.186261
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0.99373,0,0.543624,0.456376,3.576711,1.329783,3.828346,1.352175
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0.999317,0,0.509804,0.490196,6.007539,1.081498,5.131314,1.124237
normalized-schur.xml.mzn_AND_NODATA,1,0.502304,0.248848,0.012195,0.987805,2.321928,0.999985,1.037792,1.063445
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0.999579,0,0.507692,0.492308,6.563134,1.142545,5.440737,1.102305
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0.997131,0,0.52648,0.47352,4.433423,1.174076,4.280551,1.254131
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0.999552,0,0.507937,0.492063,6.493461,1.146126,5.39587,1.104906
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.3862,0.929364
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0.999413,0,0.509091,0.490909,6.175721,1.420393,5.235593,1.116966
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0.999196,0,0.510638,0.489362,5.843267,1.004423,5.039835,1.13259
normalized-ss97-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.346385,0.929305
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0.464646,0.336476,0.396325,0.603675,1,0,0.859471,2.561252
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0.999196,0,0.510638,0.489362,5.819734,1.004423,5.024753,1.13259
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0.999604,0,0.507463,0.492537,6.629624,1.139144,5.478435,1.099842
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0.999627,0,0.507246,0.492754,6.693207,1.135909,5.508636,1.097506
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.930737,1.2403,4.708941,0.497979
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0.410985,0.340909,0.463701,0.536299,1,0,0.914175,2.7874
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0.999579,0,0.507692,0.492308,6.547499,1.142545,5.437055,1.102305
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0.999604,0,0.507463,0.492537,6.614706,1.139144,5.47972,1.099842
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0.475653,0.335921,0.392245,0.607755,1,0,0.830662,2.489402
normalized-rand-2-50-23-587-230-21_ext.xml.mzn_AND_NODATA,1,0.0179,0.981867,0.041667,0.958333,4.523562,0.132627,0.132627,6.517697
normalized-socialGolfer-6-4-8.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.2287,0.925225
normalized-ssa-2670-130.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.813677,2.916165
normalized-super-jobShop-e0ddr1-6.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.906891,1.2403,4.131885,0.497979
normalized-rand-2-50-23-587-230-5_ext.xml.mzn_AND_NODATA,1,0.018254,0.981444,0.041667,0.958333,4.523562,0.135476,0.135476,6.5021
normalized-rand-2-50-23-587-230-46_ext.xml.mzn_AND_NODATA,1,0.018305,0.981393,0.041667,0.958333,4.523562,0.135778,0.135778,6.38127
normalized-super-jobShop-e0ddr1-7.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.954196,1.2403,4.45824,0.497979
normalized-super-jobShop-e0ddr1-9.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.918863,1.2403,4.422405,0.497979
normalized-rand-2-50-23-587-230-3_ext.xml.mzn_AND_NODATA,1,0.017973,0.981793,0.041667,0.958333,4.523562,0.13306,0.13306,6.370203
normalized-rand-2-50-23-587-230-48_ext.xml.mzn_AND_NODATA,1,0.018213,0.981533,0.041667,0.958333,4.523562,0.134673,0.134673,6.494884
normalized-super-jobShop-e0ddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7,1.2403,4.406345,0.497979
normalized-super-jobShop-e0ddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.055282,1.2403,3.887107,0.497979
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0.999684,0,0.506667,0.493333,6.880555,1.0486,5.615236,1.091166
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.599801,2.704065
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.087463,1.2403,4.43101,0.497979
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.108524,1.2403,4.707815,0.497979
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0.999666,0,0.506849,0.493151,6.812596,1.086986,5.580564,1.093176
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0.018536,0.981126,0.041667,0.958333,4.523562,0.137518,0.137518,6.531848
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.277291,0.927527
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0.421512,0.284884,0.484536,0.515464,1,0,0.810664,2.531412
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.965784,1.2403,4.40692,0.497979
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0.017804,0.981979,0.041667,0.958333,4.523562,0.13187,0.13187,6.500219
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.97728,1.2403,4.888527,0.497979
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.84549,1.2403,4.683119,0.497979
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.882643,1.2403,4.046544,0.497979
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.022368,1.2403,4.682679,0.497979
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.159871,1.2403,4.416786,0.497979
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.199672,1.2403,4.545064,0.497979
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.149747,1.2403,4.696511,0.497979
normalized-super-jobShop-ewddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.228819,1.2403,4.650955,0.497979
normalized-super-jobShop-e0ddr2-8.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.055282,1.2403,3.961547,0.497979
normalized-ssa-2670-141.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.726526,2.84441
normalized-super-jobShop-ewddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.247928,1.2403,4.912018,0.497979
normalized-super-jobShop-ewddr2-7.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,7.219169,1.2403,4.512415,0.497979
normalized-sudoku368.xml.mzn_AND_NODATA,1,0,0,1,0,4.643856,1.9853,5.340443,1.337921
normalized-super-jobShop-e0ddr1-5.xml.mzn_AND_NODATA,1,0.692483,0.307517,0.068966,0.931034,6.857981,1.2403,4.478255,0.497979
