@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
rankfunc49_signed_32,1,0.672535,0.56385,1,1,0.5,0.503874,0.477355,0.066946,0.52102,0.924509,0.871163,1.051974,0.413441,0.522645,0.522645,0.519613
rankfunc4_unsigned_16,1,0.649485,0.518409,1,1,0.5,0.445796,0.457883,0.121938,0.536268,0.880246,0.770727,0.961323,0.346217,0.542117,0.542117,0.531845
rankfunc50_signed_64,1,0.632429,0.590286,1,1,0.5,0.491591,0.476032,0.036036,0.523072,0.914825,0.930997,1.030745,0.441723,0.523968,0.523968,0.522241
rankfunc51_signed_32,1,0.690528,0.546819,1,1,0.5,0.496234,0.476793,0.051864,0.521937,0.920124,0.900415,1.03801,0.427337,0.523207,0.523207,0.5208
rankfunc52_unsigned_32,1,0.692221,0.590695,1,1,0.5,0.494611,0.472995,0.053456,0.52548,0.907968,0.898008,1.04234,0.422426,0.527005,0.527005,0.524118
rankfunc53_signed_16,1,0.655684,0.601856,1,1,0.5,0.485157,0.464348,0.06492,0.533177,0.883158,0.877746,1.039272,0.404057,0.535652,0.535652,0.531023
rankfunc54_signed_32,1,0.697522,0.513956,1,1,0.5,0.491332,0.471744,0.05539,0.526599,0.904306,0.89452,1.037878,0.419484,0.528256,0.528256,0.525126
rankfunc55_unsigned_32,1,0.699646,0.557203,1,1,0.5,0.495315,0.471847,0.061911,0.526295,0.905969,0.882,1.045619,0.413422,0.528153,0.528153,0.524667
rankfunc56_signed_16,1,0.677311,0.577311,1,1,0.5,0.498248,0.470697,0.07938,0.526777,0.906028,0.8487,1.05288,0.395969,0.529303,0.529303,0.524651
rankfunc57_unsigned_64,1,0.701502,0.569757,1,1,0.5,0.497848,0.473578,0.059362,0.524755,0.911004,0.886558,1.04756,0.417353,0.526422,0.526422,0.523285
rankfunc58_signed_32,1,0.671581,0.597862,1,1,0.5,0.499007,0.472581,0.069045,0.525386,0.909735,0.868143,1.051395,0.407323,0.527419,0.527419,0.523633
rankfunc59_unsigned_16,1,0.681523,0.597698,1,1,0.5,0.49763,0.471684,0.069369,0.526205,0.906986,0.867714,1.050308,0.406243,0.528316,0.528316,0.524388
rankfunc5_signed_64,1,0.669295,0.563609,1,1,0.5,0.499296,0.477603,0.057788,0.521023,0.923787,0.888829,1.042422,0.422404,0.522397,0.522397,0.519808
rankfunc60_unsigned_32,1,0.671354,0.53531,1,1,0.5,0.498611,0.465398,0.080338,0.53158,0.890207,0.848145,1.064451,0.39062,0.534602,0.534602,0.529043
rankfunc61_signed_32,1,0.678022,0.602195,1,1,0.5,0.497645,0.47671,0.046366,0.522158,0.918906,0.911029,1.041442,0.432504,0.52329,0.52329,0.52113
rankfunc6_unsigned_16,1,0.669888,0.549339,1,1,0.5,0.510098,0.488052,0.048846,0.511334,0.957789,0.904371,1.043857,0.440374,0.511948,0.511948,0.51078
rankfunc7_signed_16,1,0.668095,0.59822,1,1,0.5,0.501945,0.476295,0.061679,0.522147,0.920194,0.881564,1.050416,0.41754,0.523705,0.523705,0.520781
rankfunc8_unsigned_32,1,0.659929,0.624645,1,1,0.5,0.495487,0.469855,0.065645,0.528027,0.900463,0.875244,1.049821,0.408167,0.530145,0.530145,0.526188
rankfunc9_signed_64,1,0.638468,0.59801,1,1,0.5,0.472558,0.470978,0.061416,0.527123,0.903104,0.883119,0.999325,0.413126,0.529022,0.529022,0.525457
ring_r4_ser--opt-11_-shuffled,1,0.169698,0.863116,1.256966,1.256966,0.556927,0.101352,0.427081,0.363364,0.473143,1.136391,0.223713,0.192371,0.075185,0.582074,0.582074,0.468079
ring_r6_ser---16_-shuffled,1,0.023831,0.981155,1.191636,1.191636,0.54372,0.044539,0.393033,0.420585,0.473067,1.136057,0.101607,0.084525,0.030663,0.60804,0.60804,0.468152
ring_r6_ser--opt-17_-shuffled,1,0.025177,0.980029,1.191636,1.191636,0.54372,0.044719,0.393267,0.420393,0.473115,1.135826,0.102115,0.084874,0.030842,0.60787,0.60787,0.468203
ring_r7_ser---19_-shuffled,1,0.008157,0.993504,1.04227,1.04227,0.510349,0.038527,0.382667,0.455947,0.502334,1.006172,0.085291,0.077415,0.026318,0.61765,0.61765,0.498462
robots_1_5_2_100.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_100.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_100.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_10.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_14.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_21.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_2.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_28.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_31.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_32.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_33.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_3.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_39.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_40.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_45.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_47.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_49.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_54.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_61.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_67.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_75.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_80.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_81.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_82.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_82.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_85.2,1,0.07419,0.84294,7.285714,7.285714,0.87931,0.438391,0.469071,0.015847,0.502105,1.09615,0.966783,0.880489,0.407482,0.530929,0.530929,0.477065
robots_1_5_2_85.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_2_91.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_9.8,1,0.082545,0.955229,7.285714,7.285714,0.87931,0.465772,0.500905,0.016856,0.470687,1.240915,0.962228,0.879955,0.430948,0.499095,0.499095,0.446246
robots_1_5_2_99.4,1,0.07952,0.914571,7.285714,7.285714,0.87931,0.456237,0.489783,0.016505,0.481627,1.188441,0.963879,0.880133,0.422801,0.510217,0.510217,0.456946
robots_1_5_3_100.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_100.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_100.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_16.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_16.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_20.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_24.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_2.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_25.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_26.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_27.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_30.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_39.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_44.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_44.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_51.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_52.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_52.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_55.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_57.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_62.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_64.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_66.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_70.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_7.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_78.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505,0.481619,1.188474,0.963879,0.880137,0.422809,0.510209,0.510209,0.456939
robots_1_5_3_80.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_3_8.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_90.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856,0.470683,1.240932,0.962228,0.879957,0.430952,0.49909,0.49909,0.446243
robots_1_5_3_91.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846,0.50209,1.09621,0.966783,0.880496,0.407499,0.530912,0.530912,0.477051
robots_1_5_4_100.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_100.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_100.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_17.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_1.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_22.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_24.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_2.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_30.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_31.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_32.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_44.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_46.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_46.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_50.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_51.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_52.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_56.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_59.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_71.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_73.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_75.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_75.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_81.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846,0.502074,1.096269,0.966783,0.880504,0.407515,0.530895,0.530895,0.477038
robots_1_5_4_87.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_91.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_91.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_96.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_4_98.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505,0.481612,1.188506,0.963879,0.880141,0.422818,0.5102,0.5102,0.456933
robots_1_5_4_99.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855,0.470679,1.240949,0.962228,0.879959,0.430957,0.499086,0.499086,0.44624
robots_1_5_5_100.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_100.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_100.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_10.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_12.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_12.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_14.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_15.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_24.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_26.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_30.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_31.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_33.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_34.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_38.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_45.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_50.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_56.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_5.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_61.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_62.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_66.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_66.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_75.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
robots_1_5_5_8.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_87.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_93.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505,0.481604,1.188538,0.963879,0.880144,0.422826,0.510191,0.510191,0.456926
robots_1_5_5_95.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855,0.470675,1.240966,0.962228,0.879961,0.430961,0.499082,0.499082,0.446236
robots_1_5_5_97.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845,0.502059,1.096328,0.966783,0.880512,0.407532,0.530877,0.530877,0.477025
