@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.072,0.1696,0.0103,0.0001,0.1579,0.9694,0.0857,0.5407,0.0878,0.3333,0.9021,0.0384,0.5293,0.0817,0.0483,1.0054,2.3602,0.3667,0.0205,0.0323,2.0667,1.7491,0,638,403,0.4057,0.0407,339,2651,2651,0,5279,0.4122,5288,271.098,0.5033,235,5284.5,0.6755,187,1.4142,0.0312,0.0098,0.2141,0,5210,177,0,136,0,0.9423,0.0002,0.4885,0.0002,0.0291,0.6089,0.0005,0.6551,0,0.4256,279256,0.0005,0.5914,0.0314
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.6068,0.2092,0.3573,0.1477,0.0865,2.2905,0.7809,0.8893,0.7937,0.75,1.0198,0.1577,0.7522,0.4468,0.039,1.35,2.3615,0.8876,0.1353,0.2613,2.1101,0.7234,0.0616,0,0,0.3259,0.0255,0,0,0,0,0,1.1196,0,0,0,0,0,1,0,0,0.0196,0,0,0,0,0,?,0,0,0,?,0.875,0.0001,0.0213,0.7945,?,0,0,0,1632906,0.0001,0.8,0
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549,0.6913,0.483,0.3006,2.0429,0.73,0.6927,0.7383,0.6667,1.0617,0.0712,0.2566,0.6088,0.0968,1.2715,1.9392,0.7925,0.1546,0.1809,1.5346,0.3192,0.337,916,825,0.4992,0.0609,799,1357,1323.8,1390,1363,0.7312,1401,674.75,1.2891,720,1334.67,0.9516,585,0.1747,0.0489,0.1471,0.2292,0,1323,443,?,433,1335,0.3491,?,2.2483,0.0366,0.0442,3.6102,?,0.5805,0.0003,0.2218,30465,0.1081,3.3286,0.1098
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0.5836,0.1674,0.6295,0.2201,0.2022,3.1086,0.6502,0.9052,0.8005,0.8,1.0125,0.1574,0.745,0.5246,0.0319,1.3544,2.8219,0.8551,0.2446,0.169,2.5511,0.5837,0.0517,83,83,0.3609,0.0252,83,15665,15665,15665,15810,1.0355,15822,81,0.6924,83,15801.8,0.9905,79,0,0.0149,0.0067,0.4969,0,15664,79,0,79,15665,0,0.0001,0.5095,0.0001,0.0126,0.5176,0.0003,0.9528,0,0.0247,704840,0.0001,0.5008,0.0344
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.2762,0.2402,0.1051,0.0773,0.9999,1.6253,0.0396,0.8859,0.2324,1,0.9207,0.065,0.5027,0.1566,0.0477,1.135,1.7187,0.3238,0.0821,0.0227,1.4897,0.8602,0.0466,345,345,0.3973,0.0461,297,0,0,0,34068,0.7422,34068,254.4286,1.0735,243,34068,1,210,0,0.0331,0,0.1118,0,34068,202,?,202,0,0,?,1.0531,0.0011,0.0266,1.0386,?,0,0,0.1831,1076507,0.0015,1.118,0.0765
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.5476,0.1645,0.5719,0.2577,0.2337,3.0442,0.1706,0.7126,0.7817,0.8333,1.4353,0.1445,0.6184,0.512,0.0892,1.7411,3.1401,0.8666,0.1717,0.0668,2.8098,0.5675,0.0795,956,802,0.3638,0.0497,545,5346.5,5346.5,0,10643,1.0647,10771,455.2,3.7197,453,10673.3,0.9926,249,1.4142,0.0349,0.0088,0.2275,0,10538,170,?,43,0,1.0271,?,0.7817,0.0011,0.0174,1.0046,?,1.2831,0,0.5194,276210,0.0014,0.878,0.186
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.1969,0.2186,0.2166,0.1584,0.9998,2.897,0.2992,0.767,0.5054,1,1.3898,0.1354,0.606,0.3547,0.3083,1.5711,2.8907,0.9642,0.1847,0.0724,2.4139,0.8478,0.0621,0,0,0.4166,0.2417,0,3730,3389.27,3742,3735,0.7668,3785,0,0.7502,0,3737.45,1,0,0.3317,0.1636,0.0095,0,0,3687,0,?,0,3671,0.6096,?,1.0715,0.0054,0.1967,1.976,?,0.1927,0,0,174791,0.0234,1.6331,0.062
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8225,0.1011,0.5284,0.061,0.2727,0.9172,0.0382,0.529,0.0753,0.0447,1.036,2.5567,0.3659,0.0189,0.0344,2.3064,1.9002,0,458,323,0.4091,0.0417,281,3972.5,3972.5,3932,3949.5,0.4343,4023,248.7667,0.5599,236,3959.75,0.6536,208,0.0144,0.0308,0.0098,0.1298,0,3918,188,0,161,3932,0.0129,0.0003,0.5195,0.0002,0.0262,0.5123,0.0007,0.3056,0,0.2323,210235,0.0005,0.5014,0.0326
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.7799,0.0171,0.8382,0.3999,0.5,4.2176,0.7548,0.8155,0.964,0.985,1.2367,0.3374,0.8591,0.6814,0.422,1.1718,5.7083,0.9897,0.3921,0.5066,4.5246,0.4807,0.1466,0,0,0.1581,0.2866,0,3915.5,2940.5,3925,3889.5,1.9768,3933,0,0.974,0,3413,1,0,0.6667,0.1567,0.4041,0,0,0,0,?,0,0,0.5011,?,1.9615,0.0042,0.0896,2.2682,?,0.708,0,0,905980,0.0062,2.9525,0.0794
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0.0158,0.0228,0.0551,0.0165,0.4994,2.2611,0.1518,0.0607,0.1125,0.9769,1.1128,0.081,0.0667,0.1082,0.4397,1.9947,3.4972,0.3375,0.0741,0.0589,2.7878,1.4418,0.0001,738,738,0.3166,0.2706,655,1296,1155.11,1311,1277,0.7437,1299,573.2222,1.3122,606,1141,0.9991,497,0.3751,0.1946,0.3752,0.0184,0,0,363,?,363,0,0.4542,?,2.2633,0.0049,0.1534,2.4239,?,1.597,0,0.2253,1601376,0.0208,1.9455,0.2757
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.3938,0.0058,0.6918,0.6918,0,0.2847,0.9269,0.9997,0.6918,0.535,0.6732,0.0012,0.9997,0.6919,0,0.6744,0.5905,0.6918,0.5277,0.7613,0.5905,0.0016,0.6918,2356,2356,0.5956,0,2356,588.5,577.614,611,586,0.5472,605,1241.3333,0,1132,577.19,0.6983,236,0.1566,0,0.1317,0.0676,0.6878,563,236,?,236,571,0.172,?,0.0738,0.0012,0,0.0033,?,0.1464,0.0021,0.7,211785,0.0021,0.0033,0
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0.0741,0.1442,0.0632,0.0198,0.2556,1.6474,0.6701,0.543,0.2249,0.9403,1.1991,0.1052,0.3972,0.1967,0.084,1.5502,2.6988,0.7081,0.0609,0.0754,1.9082,1.3437,0.0068,1298,1221,0.3964,0.0403,1102,3368,3358.71,3388,3391,0.5895,3439,924,2.4724,925,3274.37,0.9845,878,0.0112,0.037,0.1894,0.4171,0,3291,719,?,164,3283,0.4768,?,1.2703,0.0013,0.0326,1.273,?,1.3288,0.0001,0.2995,404326,0.0021,1.0078,0.1645
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.8596,0.0753,0.873,0.7259,0.4772,3.8605,0.9329,0.8906,0.9183,0.8298,0.8091,0.2111,0.8873,0.7695,0.076,1.2577,3.9466,0.945,0.2798,0.3307,3.661,0.3172,0.3567,1919,1919,0.712,0.0152,1919,768,762.149,793,766,0.5968,787,1762.75,0.5959,1914,760.927,0.9996,1789,0.0886,0.0247,0.0792,0.1392,0,740,1429,?,1429,743,0.1535,?,1.3418,0.0392,0.0018,1.8009,?,0.1847,0.0003,0.1132,27405,0.041,1.4825,0.1043
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.047,0.0098,0.618,1,0.1824,0.2887,0.0104,0.37,0.5,1.0605,4.9256,0.9047,0.2747,0.0153,0.8827,0.8203,0.1958,461,411,0.3965,0.5,380,1147,1042.45,1178,1136,0.8021,1177,315.8125,1.0401,328,1139.33,1,267,0.3334,0.4528,0.0222,0.1894,0.008,1114,216,?,64,1081,0.8007,?,0.2878,0.0013,0.5,0.2994,?,0.4309,0,0.2759,484871,0.0028,1.9878,0.3166
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.8293,0.0178,0.9995,0.7692,0.5,4.0371,0.271,0.9406,1,0.985,0.7405,0.3273,0.9403,0.8042,0.3607,0.8958,5.2302,1,0.514,0.1788,5.0651,0.4205,0.0594,0,0,0.8348,0.2075,0,0,0,0,0,0.3851,0,0,0,0,0,1,0,0,0.0968,0,0,0,0,0,?,0,0,0,?,2.3482,0.0033,0.0003,3.3798,?,0,0,0,4678756,0.0043,2.4637,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0.6535,0.2405,0.85,0.741,0.172,2.3683,0.6483,0.9387,0.9005,0.7778,0.9944,0.1536,0.887,0.7478,0.056,1.148,2.4694,0.9251,0.184,0.242,1.8773,0.3464,0.2235,900,900,0.1948,0.0426,900,4266.5,3728.12,4314,4281,1.5263,4331,900,0.732,900,4281.55,0.9673,900,0.4043,0.033,0.0109,0,0,4227,900,0.0001,900,0,1.5279,0.0004,0.759,0.002,0.031,0.7942,0.0035,0.2055,0.0001,0,97279,0.0018,0.9248,0.0613
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0.1532,0.2085,0.1538,0.0731,0.2531,2.1136,0.3207,0.7315,0.3555,0.6667,1.0316,0.0874,0.5133,0.2178,0.1145,1.2668,2.4996,0.44,0.0699,0.0745,2.2988,0.7989,0.0469,0,0,0.3637,0.0617,0,1131,1105.62,1152,1129,0.7048,1155,0,1.239,0,1128.62,0.9328,0,0.1538,0.0552,0.0194,0,0,1097,0,0.0002,0,1100,0.4986,0.0018,1.0228,0.0071,0.0446,1.1156,0.0176,0.3333,0.0003,0,38505,0.0187,1.412,0.0954
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0.3102,0.2017,0.4213,0.2144,1,3.3025,0.6036,0.697,0.6103,1,1.496,0.156,0.5484,0.4248,0.1416,1.6778,3.1391,0.7506,0.1871,0.1421,2.5421,0.5749,0.0927,966,966,0.4569,0.0819,966,2667,2667.23,2687,2664,0.7985,2717,966,1.1449,966,2666.95,1,966,0.0109,0.0612,0.0153,0,0,2611,966,0,966,2629,0.1452,0.0008,0.7689,0.0035,0.0418,0.8363,0.0093,0.2097,0,0,170983,0.005,0.8092,0.0726
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.1455,0.1376,0.5911,0.3357,0.4562,3.177,0.3792,0.5327,0.7634,0.9238,1.675,0.1506,0.5145,0.5426,0.1483,1.8018,3.3597,0.8778,0.1942,0.0762,2.892,0.5085,0.0956,1386,902,0.3542,0.108,620,1757,1755.3,1806,1759.5,0.7629,1804,587.6154,0.8564,550,1734.34,1,471,0.0238,0.069,0.1198,0.2432,0,1709,428,?,367,1708,0.2161,?,1.1796,0.007,0.0536,1.3145,?,0.8521,0.0001,0.3505,115813,0.0115,1.4561,0.0864
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.0223,0.2081,0.0253,0.0028,0.135,1.793,0.7208,0.5028,0.0984,0.25,0.8921,0.0707,0.4064,0.0734,0.1309,1.4436,2.6786,0.2234,0.0526,0.3193,2.1438,1.3266,0.0002,4343,4343,0.4544,0.107,4291,49,48.7456,55,49,0.6663,55,4123.8333,0.7101,4127,48.9003,0.3962,3991,0.0933,0.0668,0.0913,0.0584,0,43,3946,0.0063,3946,43,0.231,0.0187,0.2847,0.0105,0.0532,0.3063,0.0356,0.3932,0.0049,0.0359,1840,0.0237,0.3406,0.0773
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.5939,0.1704,0.6354,0.2231,0.2023,3.1086,0.7536,0.9031,0.8014,0.7895,1.0111,0.1578,0.7491,0.5277,0.0319,1.3593,2.7792,0.8561,0.2459,0.1911,2.5387,0.5795,0.0519,120,120,0.3625,0.0253,120,15564,15564,15564,15671,1.041,15671,100.5,0.6541,120,15657.3,0.9905,81,0,0.015,0.0016,0.7525,0,15628,81,0,81,15564,0,0.0001,0.49,0.0001,0.0128,0.4931,0.0003,0.0966,0,0.194,697321,0.0001,0.4839,0.0334
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.093,0.2103,0.156,0.1488,1,1.7663,0.15,0.8329,0.1919,1,1.0117,0.0959,0.3574,0.1953,0.1241,1.2332,2.071,0.3891,0.0881,0.0484,1.681,0.8189,0.0544,536,362,0.3983,0.0617,237,8020,8020,8020,8004,0.6819,8091,186.8,0.4657,207,6420,1,65,0,0.0643,0.5592,0.4263,0,0,25,?,10,8020,0,?,2.8318,0.0148,0.0505,5.2283,?,1.6936,0,0.7495,436954,0.0428,3.8398,0.0392
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0.1489,0.1962,0.5502,0.1545,0.2432,2.0728,0.2904,0.8351,0.5724,0.9245,1.1357,0.1815,0.4242,0.4021,0.1749,1.2526,2.1123,0.5848,0.1594,0.0785,1.9524,0.5749,0.0295,2337,2337,0.3877,0.0788,933,6646,4452.33,6646,6588,0.6648,6649,1026.5556,0.7281,873,5952.7,0.9903,779,0.8661,0.083,0.3515,0.2597,0,0,691,?,691,0,0.9101,?,1.6611,0.0033,0.0638,2.0188,?,1.6881,0,0.4697,227126,0.0038,1.8952,0.094
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.1291,0.1264,0.6619,0.5458,0.4548,2.7419,0.117,0.4442,0.7547,0.9385,1.6713,0.1566,0.4753,0.605,0.1489,1.8279,2.9248,0.8497,0.1818,0.0211,2.4862,0.3882,0.1742,509,505,0.3733,0.1184,368,11377,11377,11377,11350,0.7139,11368,256.2,0.9176,300,9134,1,79,0,0.0761,0.5592,0.1887,0,0,77,?,35,11377,0,?,1.4052,0.0013,0.0739,1.5285,?,1.2831,0,0.5993,782329,0.0018,1.978,0.08
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.145,0.1427,0.5921,0.2638,0.4329,3.2379,0.5574,0.559,0.815,0.9365,1.6648,0.1656,0.5366,0.5422,0.1564,1.7671,3.4593,0.9388,0.1975,0.1013,2.9278,0.5704,0.0664,1024,828,0.3573,0.109,793,1330,1309.31,1364,1326.5,0.7484,1362,722.2381,0.8205,693,1325.27,1,648,0.1277,0.0691,0.0214,0.3103,0.0001,1286,610,?,513,1286,0.2723,?,1.1818,0.0123,0.0504,1.2781,?,0.2452,0.0002,0.1602,81472,0.0165,1.293,0.0829
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.0724,0.17,0.0107,0.0001,0.1579,0.9786,0.099,0.5427,0.0889,0.3333,0.9028,0.0385,0.5294,0.0823,0.0483,1.0064,2.368,0.367,0.0207,0.0362,2.0704,1.7381,0,505,319,0.4053,0.0407,239,5105,3414,5105,5159,0.4132,5213,213.4928,0.9736,195,4696.64,0.6755,161,0.866,0.0312,0.3318,0.1377,0,5114,139,0,107,0,0.6519,0.0002,0.486,0.0002,0.0291,0.6044,0.0005,1.802,0,0.3713,273520,0.0005,0.5867,0.0514
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0489,0.019,0.9504,0.8557,0.5,1.2135,0.5869,0.094,0.9756,0.9973,2.3423,0.2294,0.9632,0.8989,0.2478,0.3595,1.6473,0.9943,0.3746,0.3398,1.6176,0.1422,0.7606,836,836,0.9314,0.1586,836,0,0,0,0,0.252,0,657.3333,0.3488,727,0,1,409,0,0.1092,0,0.0981,0.0081,0,409,?,409,0,0,?,1.2573,0.001,0.0675,3.7387,?,0,0,0.2756,481346,0.0174,4.1357,0.0615
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.1891,0.1153,0.6824,0.494,1,3.1553,0.4823,0.7556,0.7361,1,1.311,0.1634,0.5478,0.6087,0.1226,1.4178,3.0644,0.822,0.3606,0.0737,2.8164,0.3385,0.2709,2090,2090,0.4961,0.1133,1921,1729,1680.33,1764,1718,0.6635,1777,1686,0.8392,1789,1724.56,1,1608,0.1801,0.0619,0.0236,0.1601,0,1675,983,?,983,1699,0.4705,?,1.8644,0.0121,0.0519,1.4299,?,0.3383,0,0.1906,153033,0.0043,1.1712,0.1124
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.1211,0.1373,0.6209,0.4461,0.4619,2.8856,0.1566,0.466,0.7475,0.9677,1.5938,0.1509,0.4493,0.5733,0.1492,1.7413,3.004,0.8403,0.1703,0.0302,2.5538,0.4204,0.1775,512,331,0.3705,0.1169,241,5843,4429.5,5883,5881,0.6994,5956,208.2368,0.8471,196,5895.08,1,154,0.667,0.0796,0.014,0.2379,0,5786,114,?,102,0,0.8621,?,1.4633,0.007,0.0755,1.5836,?,0.2079,0,0.3973,361795,0.0105,1.9307,0.0763
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0.139,0.1314,0.6232,0.4457,0.4612,2.88,0.1707,0.4748,0.7516,0.9699,1.6777,0.1528,0.48,0.5704,0.1481,1.8267,3.1053,0.8591,0.1816,0.0381,2.7182,0.4501,0.1056,454,341,0.3706,0.1192,316,5424.5,5421.5,5436,5417,0.7295,5502,267.6571,0.9117,281,5417.46,1,212,0.0093,0.0756,0.0159,0.1672,0,5295,174,?,128,5358,0.2232,?,1.2457,0.0024,0.0688,1.324,?,0.6837,0,0.2642,358426,0.0038,1.5962,0.0805
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0.0928,0.2099,0.156,0.1488,1,1.783,0.1423,0.8308,0.1919,1,1.0179,0.0964,0.358,0.1956,0.1216,1.2414,2.0827,0.4003,0.0884,0.0468,1.6833,0.8156,0.0546,700,580,0.3979,0.0617,523,8146,8146,8146,8021.5,0.6825,8054,271,0.1358,158,8025.25,1,75,0,0.0646,0.0098,0.5157,0,7938,40,?,27,8146,0,?,2.8316,0.0149,0.0505,5.2424,?,1.3905,0,0.8531,441729,0.043,3.8721,0.0107
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.5243,0.1468,0.7926,0.3512,0.0861,2.9027,0.5855,0.8684,0.8883,0.8333,1.092,0.1493,0.6977,0.6475,0.0461,1.4142,3.068,0.9504,0.2236,0.1882,2.7578,0.4739,0.1663,76,76,0.4012,0.0342,8,0,0,0,51365,0.9157,51365,13.125,0.823,7,51365,1,2,0,0.0186,0,1.1384,0,51365,0,?,0,0,0,?,0.6447,0.0001,0.0094,0.7304,?,0,0,1.8232,1374599,0.0001,0.8378,0.0049
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.3917,0.0081,0.6928,0.6928,0,0.0335,0.9375,0.9993,0.6928,0.5335,0.6746,0.002,0.9993,0.6929,0,0.6766,0.7452,0.6977,0.5235,0.7775,0.7452,0.003,0.6892,4079,4079,0.5939,0,4079,298,297.483,313,296,0.5485,313,2790.25,0,3170,294.86,0.7028,2281,0.0396,0,0.0762,0.0534,0.6857,278,1631,?,1631,282,0.0831,?,0.0846,0.0024,0,0.0054,?,0.1084,0.0041,0.3308,76775,0.0042,0.0054,0
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.5673,0.1586,0.6145,0.1975,0.1922,3.1308,0.6988,0.9277,0.7834,0.8095,0.9716,0.1585,0.745,0.5096,0.0304,1.3052,2.8662,0.8474,0.2398,0.1962,2.6083,0.599,0.0397,0,0,0.3463,0.0239,0,0,0,0,20521,1.0499,20521,0,0.6365,0,13704.7,0.99,0,0,0.0138,0.866,0,0,0,0,0,0,0,0,0.0001,0.556,0.0001,0.0117,0.5536,0.0002,0.9507,0,0,1070757,0.0001,0.5054,0.0321
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.0157,0.0063,0.5049,0.3663,0.1871,2.5287,0.8201,0.9291,0.7359,0.9277,0.41,0.2938,0.9291,0.5243,0.0079,0.616,4.1952,0.9616,0.2698,0.563,3.9656,0.5451,0.0644,798,798,0.4543,0.0007,798,578,398.667,578,623,0.5649,623,670.5,0,798,426.333,0.983,543,0.8675,0.0048,0.8669,0.0586,0,0,543,?,543,0,0.7375,?,0.9924,0.0036,0,1.1334,?,1.474,0,0.1902,271285,0.0095,0.8798,0
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.9262,0.0121,1,0.9978,0.5,4.2466,0.5044,0.976,1,0.9852,0.3943,0.276,0.976,0.9269,0.2273,0.5301,5.3993,1,0.5808,0.264,5.1309,0.2047,0.537,0,0,0.9184,0.0024,0,0,0,0,0,0.2672,0,0,0,0,0,1,0,0,0.0465,0,0,0,0,0,?,0,0,0,?,4.3834,0.0054,0,6.9967,?,0,0,0,8780591,0.0065,6.7219,0
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.9,0.15,0.8422,0.8422,0.1947,0,0.9043,0.9,0.8422,0,0.3251,0,0.9,0.8422,0.1946,0,0,0.8422,0,0.8175,0,0,0.8422,4914,4914,1,0.1946,4914,93,93.5216,103,94,0,104,4892,0,4898,93.5837,0.8423,4882,0.0813,0.1946,0.0831,0.0284,0.842,84,4874,0.0147,4874,84,0.0905,0.0265,0,0.0744,0.1946,0,0.1327,0.0786,0.0154,0.0031,1586,0.0154,0,0
