@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC

@DATA
jnh15_ext.xml.minion.converted.minion.gz,1,510,0.053594,0.867554,0.98,114,0.89,0.862828,0.8542,0.855,69.766234,0.68,38,41.2,0.74,0,14,2,8.229167,0.74,1,0,0.048642,0.048642,847,85.42,0.31991,0,0,85.5,98,2,2,74,68,89,0,0,5.35944,0,0,0.022267,2,0.082369,847,2,0,2,6,5.511111,4.864227,5,3,2,11,100,100,0,100,3.382353,0,0,74,0,4.369565
jnh16_ext.xml.minion.converted.minion.gz,1,513,0.050822,0.868121,0.96,114,0.88,0.86404,0.8554,0.865,63.413428,0.72,38,41.7,0.73,0,14,2,7.785714,0,1,0,0.049117,0.049117,849,85.54,0.306304,0,0,86.5,96,2,2,73,72,88,0,0,5.082165,0,0,0.022574,2,0.074692,849,2,0,2,6,5.288889,4.911661,5,3,2,11,100,100,0,100,3.354167,0,0,0,0,4.243243
jnh17_ext.xml.minion.converted.minion.gz,1,510,0.056661,0.860347,0.97,114,0.89,0.855152,0.8466,0.85,67.547816,0.68,38,41.27,0.71,0,14,2,10.333333,0.12,1,0,0.048725,0.048725,847,84.66,0.34354,0,0,85,97,2,2,71,68,89,0,0,5.666074,0,0,0.021983,2,0.079749,847,2,0,2,6,5.341463,4.872491,5,3,2,11,100,100,0,100,3.295455,0,0,12,0,4.289474
jnh18_ext.xml.minion.converted.minion.gz,1,497,0.054404,0.873231,0.96,114,0.92,0.868283,0.8596,0.86,67.540636,0.69,38,41.67,0.74,0,14,2,8.553191,0.02,1,0,0.049081,0.049081,849,85.96,0.316792,0,0,86,96,2,2,74,69,92,0,0,5.440441,0,0,0.023346,2,0.079553,849,2,0,2,6,5.333333,4.908127,5,3,2,11,100,100,0,100,3.461538,0,0,2,0,4.25641
jnh19_ext.xml.minion.converted.minion.gz,1,260,0.055182,0.860595,0.97,114,0.89,0.855556,0.847,0.855,64.424706,0.68,38,41.48,0.7,0,14,2,8.744681,0.01,1,0,0.0488,0.0488,850,84.7,0.318375,0,0,85.5,97,2,2,70,68,89,0,0,5.518152,0,0,0.021872,2,0.075794,850,2,0,2,6,5.26087,4.88,5,3,2,11,100,100,0,100,3.272727,0,0,1,0,4.229167
jnh201_ext.xml.minion.converted.minion.gz,1,260,0.040925,0.87476,0.95,71,0.92,0.873333,0.8646,0.87,57.04125,0.74,32,41.54,0.78,0,12,2,7.446809,0.02,1,0,0.051925,0.051925,800,86.46,0.341765,0,0,87,95,2,2,78,74,92,0,0,4.092481,0,0,0.028511,2,0.071302,800,2,0,2,6,4.613636,5.1925,5,4,2,14,100,100,0,100,2.9,0,0,2,0,3.625
jnh202_ext.xml.minion.converted.minion.gz,1,510,0.05999,0.850174,0.96,114,0.85,0.843838,0.8354,0.845,64.406758,0.68,34,39.6,0.7,0,13,2,9.840909,0.61,1,0,0.049562,0.049562,799,83.54,0.350604,0,0,84.5,96,2,2,70,68,85,0,0,5.999033,0,0,0.023902,2,0.080609,799,2,0,2,6,5,4.956195,5,3,2,10,100,100,0,100,3.188679,0,0,61,0,4
jnh203_ext.xml.minion.converted.minion.gz,1,510,0.056087,0.85704,0.97,114,0.89,0.851717,0.8432,0.845,69.87594,0.65,38,39.02,0.72,0,14,2,9.722222,0.44,1,0,0.048897,0.048897,798,84.32,0.32217,0,0,84.5,97,2,2,72,65,89,0,0,5.608708,0,0,0.023085,2,0.087564,798,2,0,2,6,5.464286,4.889724,5,3,2,11,100,100,0,100,3.463415,0,0,44,0,4.333333
jnh204_ext.xml.minion.converted.minion.gz,1,260,0.058265,0.849111,0.94,114,0.92,0.84303,0.8346,0.84,64.62625,0.66,38,39.14,0.69,0,14,2,7.673913,0,1,0,0.048925,0.048925,800,83.46,0.308265,0,0,84,94,2,2,69,66,92,0,0,5.826526,0,0,0.022181,2,0.080783,800,2,0,2,6,5.25,4.8925,5,3,2,11,100,100,0,100,3.333333,0,0,0,0,4.2
jnh205_ext.xml.minion.converted.minion.gz,1,513,0.057044,0.850043,0.96,114,0.87,0.844444,0.836,0.84,67.337516,0.68,38,39.05,0.71,0,14,2,8.615385,0.01,1,0,0.048996,0.048996,797,83.6,0.333513,0,0,84,96,2,2,71,68,87,0,0,5.704384,0,0,0.022575,2,0.084489,797,2,0,2,6,5.155556,4.899624,5,3,2,11,100,100,0,100,3.289474,0,0,1,0,4.3
jnh206_ext.xml.minion.converted.minion.gz,1,497,0.058934,0.85743,0.95,114,0.88,0.851111,0.8426,0.86,68.503129,0.66,40,39.03,0.71,0,14,2,8.181818,0.07,1,0,0.048849,0.048849,799,84.26,0.333507,0,0,86,95,2,2,71,66,88,0,0,5.89342,0,0,0.022789,2,0.085736,799,2,0,2,6,5.405405,4.884856,5,3,2,11,100,100,0,100,3.4,0,0,7,0,4.212121
jnh207_ext.xml.minion.converted.minion.gz,1,260,0.05586,0.84949,0.97,114,0.89,0.844242,0.8358,0.845,63.22875,0.68,38,39.36,0.69,0,13,2,7.886364,0.01,1,0,0.0492,0.0492,800,83.58,0.318587,0,0,84.5,97,2,2,69,68,89,0,0,5.586018,0,0,0.02245,2,0.079036,800,2,0,2,6,5.119048,4.92,5,3,2,11,100,100,0,100,3.172414,0,0,1,0,4.117647
jnh208_ext.xml.minion.converted.minion.gz,1,510,0.05693,0.852951,0.99,114,0.86,0.847475,0.839,0.84,69.331242,0.61,38,39.02,0.72,0,14,2,8.675,0.09,1,0,0.048959,0.048959,797,83.9,0.327606,0,0,84,99,2,2,72,61,86,0,0,5.692978,0,0,0.022859,2,0.08699,797,2,0,2,6,5.257143,4.895859,5,3,2,11,100,100,0,100,3.512821,0,0,9,0,4.257143
jnh209_ext.xml.minion.converted.minion.gz,1,260,0.060413,0.851972,0.95,114,0.87,0.845253,0.8368,0.845,65.50625,0.66,38,39.02,0.69,0,14,2,8.0625,0.01,1,0,0.048775,0.048775,800,83.68,0.338691,0,0,84.5,95,2,2,69,66,87,0,0,6.041324,0,0,0.022193,2,0.081883,800,2,0,2,6,5.347826,4.8775,5,3,2,11,100,100,0,100,3.176471,0,0,1,0,4.28
jnh20_ext.xml.minion.converted.minion.gz,1,513,0.054214,0.865731,0.99,114,0.91,0.860808,0.8522,0.86,68.660757,0.72,38,41.46,0.73,0,14,2,8.5,0.57,1,0,0.049007,0.049007,846,85.22,0.313492,0,0,86,99,2,2,73,72,91,0,0,5.421402,0,0,0.022902,2,0.081159,846,2,0,2,6,5.285714,4.900709,5,3,2,11,100,100,0,100,3.351351,0,0,57,0,4.297872
jnh210_ext.xml.minion.converted.minion.gz,1,510,0.057471,0.849151,0.95,114,0.88,0.843636,0.8352,0.84,65.003755,0.68,37,39.13,0.71,0,13,2,8.911111,0.16,1,0,0.048974,0.048974,799,83.52,0.327972,0,0,84,95,2,2,71,68,88,0,0,5.747138,0,0,0.022174,2,0.081356,799,2,0,2,6,5.27027,4.897372,5,3,2,10,100,100,0,100,3.292683,0,0,16,0,4.090909
jnh211_ext.xml.minion.converted.minion.gz,1,510,0.059683,0.856507,0.95,114,0.92,0.849899,0.8414,0.86,71.234336,0.65,38,38.84,0.71,0,14,2,9.823529,0.42,1,0,0.048672,0.048672,798,84.14,0.342774,0,0,86,95,2,2,71,65,92,0,0,5.968283,0,0,0.022726,2,0.089266,798,2,0,2,6,5.55,4.867168,5,3,2,11,100,100,0,100,3.305556,0,0,42,0,4.428571
jnh212_ext.xml.minion.converted.minion.gz,1,260,0.058277,0.851695,0.97,114,0.91,0.845657,0.8372,0.845,63.21125,0.68,38,39.32,0.7,0,13,2,6.909091,0.02,1,0,0.04915,0.04915,800,83.72,0.295709,0,0,84.5,97,2,2,70,68,91,0,0,5.827658,0,0,0.022603,2,0.079014,800,2,0,2,6,5.093023,4.915,5,3,2,11,100,100,0,100,3.302326,0,0,2,0,4.18
jnh213_ext.xml.minion.converted.minion.gz,1,510,0.057117,0.848091,0.99,114,0.84,0.842626,0.8342,0.84,67.735257,0.64,38,38.94,0.7,0,14,2,8.456522,0.38,1,0,0.048858,0.048858,797,83.42,0.34247,0,0,84,99,2,2,70,64,84,0,0,5.711707,0,0,0.022329,2,0.084988,797,2,0,2,6,5.282609,4.885822,5,3,2,11,100,100,0,100,3.194444,0,0,38,0,4.235294
jnh214_ext.xml.minion.converted.minion.gz,1,497,0.060099,0.854652,0.95,114,0.85,0.848081,0.8396,0.85,68.272841,0.66,52,38.94,0.7,0,14,2,8.466667,0.07,1,0,0.048736,0.048736,799,83.96,0.33799,0,0,85,95,2,2,70,66,85,0,0,6.009859,0,0,0.022625,2,0.085448,799,2,0,2,6,5.405405,4.873592,4,3,2,11,100,100,0,100,3.361111,0,0,7,0,4.235294
jnh215_ext.xml.minion.converted.minion.gz,1,260,0.055564,0.844107,0.95,114,0.85,0.839192,0.8308,0.84,65.41,0.65,38,38.98,0.7,0,14,2,8.731707,0.46,1,0,0.048725,0.048725,800,83.08,0.325184,0,0,84,95,2,2,70,65,85,0,0,5.556402,0,0,0.021721,2,0.081763,800,2,0,2,6,5.285714,4.8725,5,3,2,11,100,100,0,100,3.348837,0,0,46,0,4.055556
jnh216_ext.xml.minion.converted.minion.gz,1,510,0.058447,0.852705,0.99,114,0.9,0.846465,0.838,0.845,70.398996,0.68,38,38.82,0.72,0,14,2,9,0.04,1,0,0.048708,0.048708,797,83.8,0.340578,0,0,84.5,99,2,2,72,68,90,0,0,5.844656,0,0,0.022585,2,0.08833,797,2,0,2,6,5.365854,4.870765,5,3,2,11,100,100,0,100,3.428571,0,0,4,0,4.369565
jnh217_ext.xml.minion.converted.minion.gz,1,260,0.058198,0.855555,0.96,72,0.88,0.849495,0.841,0.85,62.35625,0.69,38,39.39,0.7,0,14,2,8.055556,0,1,0,0.049238,0.049237,800,84.1,0.313768,0,0,85,96,2,2,70,69,88,0,0,5.819794,0,0,0.022794,2,0.077945,800,2,0,2,6,5.1,4.92375,5,4,2,11,100,100,0,100,3.263158,0,0,0,0,4.25
jnh218_ext.xml.minion.converted.minion.gz,1,510,0.057931,0.845251,0.97,114,0.87,0.839798,0.8314,0.84,67.048934,0.64,37,38.99,0.69,0,14,2,9.413043,0.11,1,0,0.048921,0.048921,797,83.14,0.347457,0,0,84,97,2,2,69,64,87,0,0,5.793134,0,0,0.022301,2,0.084127,797,2,0,2,6,5.390244,4.892095,5,3,2,11,100,100,0,100,3.25641,0,0,11,0,4.153846
jnh219_ext.xml.minion.converted.minion.gz,1,497,0.058737,0.853379,0.94,114,0.92,0.847071,0.8386,0.845,69.629537,0.66,40,38.87,0.71,0,14,2,9.705882,0.02,1,0,0.048648,0.048648,799,83.86,0.33745,0,0,84.5,94,2,2,71,66,92,0,0,5.873704,0,0,0.022669,2,0.087146,799,2,0,2,6,5.513514,4.864831,5,3,2,11,100,100,0,100,3.325,0,0,2,0,4.393939
jnh220_ext.xml.minion.converted.minion.gz,1,260,0.056982,0.849028,0.95,114,0.91,0.843636,0.8352,0.845,62.68125,0.68,38,39.23,0.69,0,14,2,8.136364,0,1,0,0.049037,0.049037,800,83.52,0.311129,0,0,84.5,95,2,2,69,68,91,0,0,5.69821,0,0,0.022068,2,0.078352,800,2,0,2,6,5.153846,4.90375,5,3,2,11,100,100,0,100,3.25641,0,0,0,0,4.219512
jnh301_ext.xml.minion.converted.minion.gz,1,260,0.035749,0.899903,0.96,71,0.94,0.89899,0.89,0.89,57.613333,0.79,32,46.54,0.81,0,13,2,6.608696,0.04,1,0,0.051711,0.051711,900,89,0.318297,0,0,89,96,2,2,81,79,94,0,0,3.574913,0,0,0.028147,2,0.064015,900,2,0,2,6,4.617021,5.171111,5,4,2,14,100,100,0,100,2.901639,0,0,4,0,3.666667
jnh302_ext.xml.minion.converted.minion.gz,1,510,0.049295,0.880358,0.99,114,0.9,0.876768,0.868,0.87,65.864143,0.72,34,44.37,0.75,0,13,2,9.803922,0,1,0,0.04941,0.04941,898,86.8,0.325438,0,0,87,99,2,2,75,72,90,0,0,4.929503,0,0,0.023265,2,0.073345,898,2,0,2,6,5.040816,4.94098,5,3,2,10,100,100,0,100,3.276596,0,0,0,0,4.159091
jnh303_ext.xml.minion.converted.minion.gz,1,497,0.050347,0.888256,0.96,114,0.9,0.884242,0.8754,0.89,68.770857,0.71,40,43.78,0.75,0,14,2,8.886364,0.07,1,0,0.048699,0.048699,899,87.54,0.313962,0,0,89,96,2,2,75,71,90,0,0,5.034719,0,0,0.022512,2,0.076497,899,2,0,2,6,5.288462,4.869855,5,3,2,11,100,100,0,100,3.473684,0,0,7,0,4.357143
jnh304_ext.xml.minion.converted.minion.gz,1,260,0.050794,0.880818,0.97,114,0.91,0.876768,0.868,0.88,64.424444,0.72,38,44.17,0.74,0,14,2,8.212766,0.45,1,0,0.049078,0.049078,900,86.8,0.305486,0,0,88,97,2,2,74,72,91,0,0,5.07937,0,0,0.022304,2,0.071583,900,2,0,2,6,5,4.907778,5,3,2,11,100,100,0,100,3.304348,0,0,45,0,4.104167
jnh305_ext.xml.minion.converted.minion.gz,1,510,0.046206,0.886619,0.97,114,0.9,0.883636,0.8748,0.89,69.743304,0.73,38,43.98,0.76,0,14,2,9.625,0.58,1,0,0.049085,0.049085,896,87.48,0.312442,0,0,89,97,2,2,76,73,90,0,0,4.620563,0,0,0.023307,2,0.077839,896,2,0,2,6,5.404762,4.908482,5,3,2,11,100,100,0,100,3.454545,0,0,58,0,4.222222
jnh306_ext.xml.minion.converted.minion.gz,1,513,0.050265,0.88135,0.97,72,0.93,0.877576,0.8688,0.875,63.225806,0.69,38,44.23,0.74,0,13,2,7.607843,0.02,1,0,0.049199,0.049199,899,86.88,0.302664,0,0,87.5,97,2,2,74,69,93,0,0,5.02649,0,0,0.022571,2,0.070329,899,2,0,2,6,5.022222,4.919911,5,4,2,11,100,100,0,100,3.177778,0,0,2,0,4.139535
jnh307_ext.xml.minion.converted.minion.gz,1,510,0.047981,0.879273,0.99,114,0.9,0.87596,0.8672,0.87,69.605351,0.73,38,43.59,0.75,0,14,2,8.608696,0.39,1,0,0.048595,0.048595,897,86.72,0.311883,0,0,87,99,2,2,75,73,90,0,0,4.798083,0,0,0.021985,2,0.077598,897,2,0,2,6,5.311111,4.859532,5,3,2,11,100,100,0,100,3.479167,0,0,39,0,4.23913
jnh308_ext.xml.minion.converted.minion.gz,1,260,0.04998,0.884048,0.96,114,0.88,0.880202,0.8714,0.88,65.146667,0.73,38,44.1,0.74,0,14,2,7.888889,0.53,1,0,0.049,0.049,900,87.14,0.313739,0,0,88,96,2,2,74,73,88,0,0,4.99804,0,0,0.022655,2,0.072385,900,2,0,2,6,5.214286,4.9,5,3,2,11,100,100,0,100,3.285714,0,0,53,0,4.229167
jnh309_ext.xml.minion.converted.minion.gz,1,510,0.048777,0.879851,0.98,114,0.9,0.876566,0.8678,0.88,65.493318,0.74,35,44.11,0.75,0,13,2,8.530612,0.52,1,0,0.04912,0.04912,898,86.78,0.310529,0,0,88,98,2,2,75,74,90,0,0,4.877663,0,0,0.022505,2,0.072932,898,2,0,2,6,5.170213,4.912027,5,3,2,11,100,100,0,100,3.314286,0,0,52,0,4.086957
jnh310_ext.xml.minion.converted.minion.gz,1,497,0.053042,0.885053,0.96,114,0.92,0.880404,0.8716,0.88,69.490545,0.7,40,43.67,0.74,0,14,2,8.291667,0.35,1,0,0.048576,0.048576,899,87.16,0.316271,0,0,88,96,2,2,74,70,92,0,0,5.304187,0,0,0.022368,2,0.077298,899,2,0,2,6,5.545455,4.85762,5,3,2,11,100,100,0,100,3.416667,0,0,35,0,4.367347
langford-2-10.xml.minion.conv.minion,1,870,0,1,0.95,50,0.95,1,0.95,0.95,90.347619,0.95,50,21,0.95,50,50,20,43,0,0,0.095238,0.1,0.1,0,19,0.327548,0,0,19,19,20,20,19,19,19,0,0,0,0,0.904762,0.001367,20,0.430227,210,20,0,20,2,13.428571,2,2,2,2,2,20,20,0,20,9.47619,0,0,0,20,11.380952
langford-2-11.xml.minion.conv.minion,1,881,0,1,0.954545,48,0.954545,1,0.954545,0.954545,86.300395,0.954545,48,23,0.954545,48,48,22,45,0,0,0.086957,0.090909,0.090909,0,21,0.360435,0,0,21,21,22,22,21,21,21,0,0,0,0,0.913043,0.001035,22,0.341108,253,22,0,22,2,12.695652,2,2,2,2,2,22,22,0,22,8.043478,0,0,0,22,10.26087
langford-2-12.xml.minion.conv.minion,1,876,0,1,0.958333,50,0.958333,1,0.958333,0.958333,84.406667,0.958333,50,25,0.958333,50,50,24,37,0,0,0.08,0.083333,0.083333,0,23,0.303901,0,0,23,23,24,24,23,23,23,0,0,0,0,0.92,0.000803,24,0.281356,300,24,0,24,2,11.16,2,2,2,2,2,24,24,0,24,7.84,0,0,0,24,9.68
langford-2-13.xml.minion.conv.minion,1,884,0,1,0.961538,57,0.961538,1,0.961538,0.961538,88.649573,0.961538,57,27,0.961538,57,57,26,46,0,0,0.074074,0.076923,0.076923,0,25,0.412032,0,0,25,25,26,26,25,25,25,0,0,0,0,0.925926,0.000635,26,0.252563,351,26,0,26,2,11.111111,2,2,2,2,2,26,26,0,26,7.148148,0,0,0,26,9.259259
langford-2-14.xml.minion.conv.minion,1,892,0,1,0.964286,39,0.964286,1,0.964286,0.964286,71.76601,0.964286,39,29,0.964286,39,39,28,39,0,0,0.068966,0.071429,0.071429,0,27,0.391161,0,0,27,27,28,28,27,27,27,0,0,0,0,0.931034,0.000511,28,0.176764,406,28,0,28,2,10.310345,2,2,2,2,2,28,28,0,28,6.37931,0,0,0,28,8.103448
langford-2-15.xml.minion.conv.minion,1,879,0,1,0.966667,35,0.966667,1,0.966667,0.966667,63.025806,0.966667,35,31,0.966667,35,35,30,30,0,0,0.064516,0.066667,0.066667,0,29,0.281587,0,0,29,29,30,30,29,29,29,0,0,0,0,0.935484,0.000417,30,0.135539,465,30,0,30,2,8.83871,2,2,2,2,2,30,30,0,30,6.483871,0,0,0,30,7.903226
langford-2-16.xml.minion.conv.minion,1,871,0,1,0.96875,35,0.96875,1,0.96875,0.96875,61.625,0.96875,35,33,0.96875,35,35,32,41,0,0,0.060606,0.0625,0.0625,0,31,0.433228,0,0,31,31,32,32,31,31,31,0,0,0,0,0.939394,0.000345,32,0.116714,528,32,0,32,2,8.878788,2,2,2,2,2,32,32,0,32,5.69697,0,0,0,32,7.181818
langford-2-17.xml.minion.conv.minion,1,872,0,1,0.970588,25,0.970588,1,0.970588,0.970588,51.956303,0.970588,25,35,0.970588,25,25,34,43,0,0,0.057143,0.058824,0.058824,0,33,0.453982,0,0,33,33,34,34,33,33,33,0,0,0,0,0.942857,0.000289,34,0.087322,595,34,0,34,2,7.885714,2,2,2,2,2,34,34,0,34,5.657143,0,0,0,34,6.771429
langford-2-18.xml.minion.conv.minion,1,884,0,1,0.972222,31,0.972222,1,0.972222,0.972222,56.241742,0.972222,31,37,0.972222,31,31,36,40,0,0,0.054054,0.055556,0.055556,0,35,0.386036,0,0,35,35,36,36,35,35,35,0,0,0,0,0.945946,0.000244,36,0.084447,666,36,0,36,2,7.783784,2,2,2,2,2,36,36,0,36,5.405405,0,0,0,36,6.486486
langford-2-19.xml.minion.conv.minion,1,880,0,1,0.973684,31,0.973684,1,0.973684,0.973684,54.206478,0.973684,31,39,0.973684,31,31,38,38,0,0,0.051282,0.052632,0.052632,0,37,0.432322,0,0,37,37,38,38,37,37,37,0,0,0,0,0.948718,0.000208,38,0.073153,741,38,0,38,2,7.358974,2,2,2,2,2,38,38,0,38,4.897436,0,0,0,38,6.205128
langford-2-20.xml.minion.conv.minion,1,865,0,1,0.975,27,0.975,1,0.975,0.975,48.596341,0.975,27,41,0.975,27,27,40,34,0,0,0.04878,0.05,0.05,0,39,0.418269,0,0,39,39,40,40,39,39,39,0,0,0,0,0.95122,0.000179,40,0.059264,820,40,0,40,2,7.195122,2,2,2,2,2,40,40,0,40,4.341463,0,0,0,40,5.829268
langford-2-21.xml.minion.conv.minion,1,894,0,1,0.97619,20,0.97619,1,0.97619,0.97619,43.037652,0.97619,20,43,0.97619,20,20,42,53,0,0,0.046512,0.047619,0.047619,0,41,0.588953,0,0,41,41,42,42,41,41,41,0,0,0,0,0.953488,0.000155,42,0.047661,903,42,0,42,2,7.186047,2,2,2,2,2,42,42,0,42,4.372093,0,0,0,42,5.55814
langford-2-25.xml.minion.conv.minion,1,884,0,1,0.98,25,0.98,1,0.98,0.98,43.958431,0.98,25,51,0.98,25,25,50,45,0,0,0.039216,0.04,0.04,0,49,0.546482,0,0,49,49,50,50,49,49,49,0,0,0,0,0.960784,0.000092,50,0.034477,1275,50,0,50,2,5.803922,2,2,2,2,2,50,50,0,50,3.882353,0,0,0,50,4.843137
langford-2-2.xml.minion.conv.minion,1,925,0,1,0.75,263,0.75,1,0.75,0.75,336.1,0.75,263,5,0.75,0,263,4,55.6,0,0,0.4,0.5,0.5,0,3,0.351309,0,0,3,3,4,4,3,3,3,0,0,0,0,0.6,0.133333,4,33.61,10,4,0,4,2,41.6,2,2,2,2,2,4,4,0,4,32,0,0,0,4,36.2
langford-2-30.xml.minion.conv.minion,1,874,0,1,0.983333,25,0.983333,1,0.983333,0.983333,40.239344,0.983333,25,61,0.983333,25,25,60,47,0,0,0.032787,0.033333,0.033333,0,59,0.657598,0,0,59,59,60,60,59,59,59,0,0,0,0,0.967213,0.000054,60,0.021989,1830,60,0,60,2,4.934426,2,2,2,2,2,60,60,0,60,3.114754,0,0,0,60,3.852459
langford-2-3.xml.minion.conv.minion,1,919,0,1,0.833333,169,0.833333,1,0.833333,0.833333,251.142857,0.833333,169,7,0.833333,28,169,6,42.857143,0.2,0,0.285714,0.333333,0.333333,0,5,0.27368,0,0,5,5,6,6,5,5,5,0,0,0,0,0.714286,0.042857,6,11.959184,21,6,0,6,2,37,2,2,2,2,2,6,6,0,6,24.714286,0,0,6,6,28.714286
langford-2-40.xml.minion.conv.minion,1,868,0,1,0.9875,13,0.9875,1,0.9875,0.9875,24.474691,0.9875,13,81,0.9875,13,13,80,35,0,0,0.024691,0.025,0.025,0,79,0.649506,0,0,79,79,80,80,79,79,79,0,0,0,0,0.975309,0.000023,80,0.007554,3240,80,0,80,2,4.049383,2,2,2,2,2,80,80,0,80,2.049383,0,0,0,80,2.888889
langford-2-4-ext.xml.minion.gz,1,955,0,1,0.875,136,0.875,1,0.875,0.875,235.25,0.875,136,8,0.875,136,136,8,30,0.357143,1,0,0.25,0.25,32,7,0.199702,0,0,7,7,8,8,7,7,7,0,0,0,0,0,0.008065,8,7.351562,32,8,0,8,2,27.5,2,2,2,2,2,8,8,0,8,18.625,0,0,20,0,22.125
langford-2-4.xml.minion.conv.minion,1,899,0,1,0.875,136,0.875,1,0.875,0.875,208.138889,0.875,136,9,0.875,48,136,8,32.888889,0.357143,0,0.222222,0.25,0.25,0,7,0.250073,0,0,7,7,8,8,7,7,7,0,0,0,0,0.777778,0.019048,8,5.781636,36,8,0,8,2,26.888889,2,2,2,2,2,8,8,0,8,19.777778,0,0,20,8,23.666667
langford-2-50.xml.minion.conv.minion,1,883,0,1,0.99,7,0.99,1,0.99,0.99,16.947921,0.99,7,101,0.99,7,7,100,53,0,0,0.019802,0.02,0.02,0,99,0.893324,0,0,99,99,100,100,99,99,99,0,0,0,0,0.980198,0.000012,100,0.003356,5050,100,0,100,2,2.960396,2,2,2,2,2,100,100,0,100,1.653465,0,0,0,100,2.306931
langford-2-5.xml.minion.conv.minion,1,895,0,1,0.9,104,0.9,1,0.9,0.9,170.981818,0.9,104,11,0.9,66,104,10,28,0,0,0.181818,0.2,0.2,0,9,0.213095,0,0,9,9,10,10,9,9,9,0,0,0,0,0.818182,0.010101,10,3.10876,55,10,0,10,2,22.363636,2,2,2,2,2,10,10,0,10,18.090909,0,0,0,10,20
langford-2-6.xml.minion.conv.minion,1,885,0,1,0.916667,97,0.916667,1,0.916667,0.916667,154.974359,0.916667,97,13,0.916667,81,97,12,34,0,0,0.153846,0.166667,0.166667,0,11,0.230056,0,0,11,11,12,12,11,11,11,0,0,0,0,0.846154,0.005994,12,1.986851,78,12,0,12,2,20.846154,2,2,2,2,2,12,12,0,12,15.076923,0,0,0,12,18.461538
