@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC

@DATA
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,0.0971,0.6573,1,0.2456,1074,0.6134,1505,19804
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,0.0961,0.6577,1,0.2462,1209,0.6149,1750,22882
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,0.0573,0.7423,1,0.2004,272,0.6092,591,4648
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,0.0575,0.741,1,0.2015,445,0.6097,700,4906
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,0.0561,0.7428,1,0.2011,361,0.6115,733,5938
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,0.0559,0.7427,1,0.2014,272,0.6118,613,6196
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,0.058,0.7409,1,0.2011,225,0.6092,715,3560
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,0.058,0.7424,1,0.1996,712,0.6079,902,4132
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,0.0235,0.7877,1,0.1888,663,0.6442,809,531
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,0.0172,0.692,1,0.2908,474,0.5807,705,3424
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,0.0192,0.7127,1,0.2682,300,0.5922,396,2321
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,0.0198,0.7258,1,0.2544,447,0.6015,545,1863
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,0.0218,0.7891,1,0.1891,895,0.6472,1114,651
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,0.0154,0.6748,1,0.3098,1318,0.572,2116,4923
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,0.0191,0.7259,1,0.255,292,0.6025,389,2025
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,0.0221,0.7889,1,0.189,557,0.6467,738,627
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,0.0213,0.7896,1,0.1891,920,0.6482,1172,699
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,0.0226,0.7651,1,0.2122,876,0.6278,1009,852
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,0.015,0.6612,1,0.3238,330,0.5634,454,5564
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,0.0142,0.6606,1,0.3252,504,0.5646,694,6355
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,0.0229,0.7722,1,0.2049,1014,0.633,1140,747
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,0.0233,0.7968,1,0.1799,666,0.6511,760,447
FolioSuite/planning/comm/p15.lp-40-4750.sm.gz,1,0.0193,0.7259,1,0.2548,447,0.6022,655,1971
FolioSuite/planning/comm/p19.lp-56-269.sm.gz,1,0.0146,0.6609,1,0.3245,504,0.5639,605,5903
FolioSuite/planning/comm/p08.lp-30-925.sm.gz,1,0.0223,0.7653,1,0.2124,278,0.6284,374,885
FolioSuite/planning/comm/p14.lp-38-2612.sm.gz,1,0.0199,0.7307,1,0.2494,290,0.605,389,1761
FolioSuite/planning/comm/p13.lp-32-105.sm.gz,1,0.0215,0.7355,1,0.243,497,0.6063,622,1371
FolioSuite/planning/comm/p00.lp-50-229.sm.gz,1,0.016,0.6752,1,0.3088,803,0.5711,1819,4443
FolioSuite/planning/comm/p14.lp-40-11058.sm.gz,1,0.0195,0.7308,1,0.2498,290,0.6057,387,1863
FolioSuite/planning/comm/p10.lp-30-159.sm.gz,1,0.0223,0.7522,1,0.2255,282,0.6182,375,1041
FolioSuite/planning/comm/p04.lp-29-1003.sm.gz,1,0.0216,0.7984,1,0.1799,129,0.6544,671,552
FolioSuite/planning/comm/p16.lp-39-156.sm.gz,1,0.0196,0.7127,1,0.2677,300,0.5915,393,2197
FolioSuite/planning/comm/p09.lp-29-197.sm.gz,1,0.0227,0.7584,1,0.2189,280,0.6225,373,927
FolioSuite/planning/comm/p04.lp-23-113.sm.gz,1,0.0237,0.7964,1,0.1799,242,0.6503,419,426
FolioSuite/planning/comm/p06.lp-27-510.sm.gz,1,0.0231,0.7798,1,0.1972,758,0.6387,955,648
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,1,0.0215,0.7894,1,0.1891,879,0.6477,1030,675
FolioSuite/planning/comm/p14.lp-35-245.sm.gz,1,0.0206,0.7306,1,0.2488,444,0.6039,562,1608
FolioSuite/planning/comm/p17.lp-46-522.sm.gz,1,0.0174,0.692,1,0.2906,310,0.5804,412,3345
FolioSuite/planning/comm/p05.lp-34-3915.sm.gz,1,0.0208,0.79,1,0.1892,462,0.649,617,747
FolioSuite/planning/comm/p15.lp-42-20100.sm.gz,1,0.019,0.7259,1,0.2551,447,0.6028,633,2079
FolioSuite/planning/comm/p12.lp-31-113.sm.gz,1,0.0219,0.7408,1,0.2373,438,0.6098,603,1242
FolioSuite/planning/comm/p16.lp-45-20100.sm.gz,1,0.0184,0.7126,1,0.2689,300,0.5933,397,2569
FolioSuite/planning/comm/p09.lp-34-12551.sm.gz,1,0.0212,0.7591,1,0.2197,534,0.6249,870,1107
FolioSuite/planning/comm/p10.lp-34-1158.sm.gz,1,0.0212,0.7527,1,0.2261,282,0.62,381,1197
FolioSuite/planning/comm/p12.lp-34-473.sm.gz,1,0.021,0.741,1,0.238,286,0.6112,412,1377
FolioSuite/planning/comm/p18.lp-48-176.sm.gz,1,0.0163,0.6753,1,0.3084,760,0.5706,1468,4251
FolioSuite/planning/comm/p06.lp-28-1317.sm.gz,1,0.0227,0.78,1,0.1973,274,0.6393,367,675
FolioSuite/planning/comm/p07.lp-31-12002.sm.gz,1,0.0219,0.7728,1,0.2052,276,0.6346,375,837
FolioSuite/planning/comm/p11.lp-33-860.sm.gz,1,0.0214,0.7466,1,0.232,284,0.615,380,1245
FolioSuite/planning/comm/p13.lp-34-324.sm.gz,1,0.021,0.7356,1,0.2434,497,0.6072,622,1467
FolioSuite/planning/comm/p13.lp-35-1260.sm.gz,1,0.0207,0.7357,1,0.2436,288,0.6077,414,1515
FolioSuite/planning/comm/p15.lp-37-485.sm.gz,1,0.02,0.7258,1,0.2542,292,0.6012,388,1809
FolioSuite/planning/comm/p06.lp-30-20100.sm.gz,1,0.0221,0.7805,1,0.1974,274,0.6404,369,729
FolioSuite/planning/comm/p10.lp-36-20100.sm.gz,1,0.0207,0.7529,1,0.2264,282,0.6208,379,1275
FolioSuite/planning/comm/p19.lp-55-226.sm.gz,1,0.0147,0.661,1,0.3243,330,0.5638,446,5790
FolioSuite/planning/comm/p08.lp-31-644.sm.gz,1,0.022,0.7655,1,0.2125,876,0.6289,1013,918
FolioSuite/planning/comm/p12.lp-32-264.sm.gz,1,0.0216,0.7408,1,0.2376,286,0.6103,404,1287
FolioSuite/planning/comm/p07.lp-32-20100.sm.gz,1,0.0217,0.773,1,0.2053,1014,0.6351,1181,867
FolioSuite/planning/comm/p07.lp-29-1010.sm.gz,1,0.0226,0.7724,1,0.205,276,0.6336,372,777
FolioSuite/planning/comm/p05.lp-27-512.sm.gz,1,0.0227,0.7883,1,0.1889,124,0.6456,340,579
FolioSuite/planning/comm/p04.lp-25-794.sm.gz,1,0.0229,0.7972,1,0.1799,676,0.6519,772,468
FolioSuite/planning/comm/p11.lp-32-814.sm.gz,1,0.0217,0.7465,1,0.2318,491,0.6146,618,1203
FolioSuite/planning/comm/p19.lp-57-3476.sm.gz,1,0.0145,0.6608,1,0.3247,330,0.5641,435,6016
FolioSuite/planning/comm/p10.lp-33-1004.sm.gz,1,0.0214,0.7526,1,0.226,430,0.6196,701,1158
FolioSuite/planning/comm/p01.lp-54-12451.sm.gz,1,0.0155,0.6749,1,0.3096,1498,0.5719,1862,4827
FolioSuite/planning/comm/p12.lp-38-8145.sm.gz,1,0.0201,0.7413,1,0.2386,286,0.6127,391,1557
FolioSuite/planning/comm/p04.lp-26-1676.sm.gz,1,0.0226,0.7975,1,0.1799,123,0.6526,335,489
FolioSuite/planning/dispose/p04_08.lp-17-380.sm.gz,1,0.1418,0.6006,1,0.2576,319,0.6168,551,7602
FolioSuite/planning/dispose/p02_08.lp-21-20100.sm.gz,1,0.0971,0.6585,1,0.2444,302,0.6119,438,666
FolioSuite/planning/dispose/p02_10.lp-20-1358.sm.gz,1,0.0994,0.6538,1,0.2468,292,0.606,458,632
FolioSuite/planning/dispose/p02_10.lp-22-1479.sm.gz,1,0.0998,0.6535,1,0.2467,292,0.6072,451,700
FolioSuite/planning/dispose/p03_03.lp-19-10780.sm.gz,1,0.1104,0.636,1,0.2536,693,0.662,828,2855
FolioSuite/planning/dispose/p02_07.lp-19-11885.sm.gz,1,0.095,0.6621,1,0.2429,920,0.6141,1135,598
FolioSuite/planning/dispose/p04_10.lp-17-739.sm.gz,1,0.1479,0.5885,1,0.2636,290,0.6082,631,7602
FolioSuite/planning/dispose/p03_03.lp-15-526.sm.gz,1,0.11,0.6365,1,0.2535,693,0.6581,792,2199
FolioSuite/planning/dispose/p02_06.lp-20-17833.sm.gz,1,0.093,0.6662,1,0.2408,749,0.6194,867,632
FolioSuite/planning/dispose/p04_06.lp-20-20100.sm.gz,1,0.1327,0.6185,1,0.2488,342,0.6318,513,9144
FolioSuite/planning/dispose/p03_04.lp-16-606.sm.gz,1,0.1198,0.6191,1,0.2611,357,0.6438,621,2363
FolioSuite/planning/dispose/p04_03.lp-15-516.sm.gz,1,0.1073,0.67,1,0.2227,400,0.665,520,6574
FolioSuite/planning/dispose/p04_05.lp-19-20100.sm.gz,1,0.1263,0.6311,1,0.2425,310,0.6402,442,8630
FolioSuite/planning/dispose/p04_01.lp-19-13841.sm.gz,1,0.0627,0.7573,1,0.18,994,0.7327,1127,8630
FolioSuite/planning/dispose/p02_06.lp-16-1163.sm.gz,1,0.0921,0.6667,1,0.2412,398,0.6159,512,496
FolioSuite/planning/dispose/p04_01.lp-16-482.sm.gz,1,0.0642,0.7559,1,0.1799,927,0.73,1139,7088
FolioSuite/planning/dispose/p03_08.lp-14-409.sm.gz,1,0.1379,0.5865,1,0.2756,336,0.6109,522,2035
FolioSuite/planning/dispose/p02_06.lp-21-20100.sm.gz,1,0.0931,0.6662,1,0.2407,669,0.62,988,666
FolioSuite/planning/dispose/p03_10.lp-18-15474.sm.gz,1,0.1434,0.5775,1,0.2791,306,0.6073,525,2691
FolioSuite/planning/dispose/p04_02.lp-18-20100.sm.gz,1,0.0899,0.7038,1,0.2064,373,0.6923,500,8116
FolioSuite/planning/dispose/p03_05.lp-14-168.sm.gz,1,0.1262,0.6075,1,0.2663,306,0.6305,564,2035
FolioSuite/planning/dispose/p03_02.lp-15-183.sm.gz,1,0.095,0.6632,1,0.2417,316,0.6816,440,2199
FolioSuite/planning/dispose/p04_04.lp-18-5484.sm.gz,1,0.1181,0.6477,1,0.2342,269,0.6514,1073,8116
FolioSuite/planning/dispose/p04_07.lp-18-3588.sm.gz,1,0.1378,0.6086,1,0.2537,302,0.6233,451,8116
FolioSuite/planning/dispose/p02_06.lp-15-279.sm.gz,1,0.0918,0.6669,1,0.2413,176,0.6148,418,462
FolioSuite/planning/dispose/p03_05.lp-16-480.sm.gz,1,0.1266,0.6071,1,0.2664,306,0.6328,530,2363
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,1,0.086,0.6797,1,0.2343,1279,0.6336,1370,632
FolioSuite/planning/dispose/p03_04.lp-17-3896.sm.gz,1,0.12,0.6189,1,0.2611,284,0.6448,397,2527
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,1,0.0686,0.7104,1,0.221,903,0.7212,1272,2199
FolioSuite/planning/dispose/p04_07.lp-17-1971.sm.gz,1,0.1378,0.6086,1,0.2536,340,0.6224,452,7602
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,1,0.0647,0.7554,1,0.1799,994,0.7288,1124,6574
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,1,0.1419,0.6006,1,0.2575,352,0.6158,522,7088
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,1,0.0981,0.6561,1,0.2458,407,0.6077,560,598
FolioSuite/planning/dispose/p02_05.lp-24-3447.sm.gz,1,0.0906,0.6716,1,0.2378,344,0.6277,572,768
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,1,0.118,0.6478,1,0.2343,354,0.6522,596,8630
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,1,0.0948,0.6622,1,0.243,1279,0.6133,1535,564
FolioSuite/planning/dispose/p04_02.lp-15-115.sm.gz,1,0.0909,0.7029,1,0.2062,506,0.6893,621,6574
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1,0.0893,0.6723,1,0.2384,329,0.6219,466,496
FolioSuite/planning/dispose/p03_03.lp-20-13936.sm.gz,1,0.1105,0.6359,1,0.2536,329,0.6627,555,3019
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,1,0.1202,0.6187,1,0.2611,284,0.6464,408,2855
FolioSuite/planning/dispose/p02_05.lp-25-9011.sm.gz,1,0.0907,0.6715,1,0.2378,352,0.6281,490,802
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1,0.1101,0.6364,1,0.2535,329,0.6593,503,2363
FolioSuite/planning/dispose/p04_09.lp-17-409.sm.gz,1,0.1451,0.594,1,0.2609,346,0.6121,557,7602
FolioSuite/planning/dispose/p04_02.lp-17-876.sm.gz,1,0.0902,0.7035,1,0.2063,506,0.6914,637,7602
FolioSuite/planning/dispose/p02_05.lp-22-380.sm.gz,1,0.0904,0.6717,1,0.2379,342,0.6266,538,700
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,1,0.1265,0.6311,1,0.2424,310,0.6386,439,7602
FolioSuite/planning/dispose/p03_03.lp-18-1472.sm.gz,1,0.1103,0.6361,1,0.2536,346,0.6612,473,2691
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,1,0.0981,0.6545,1,0.2474,176,0.6016,561,462
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,1,0.0945,0.6623,1,0.2431,346,0.6124,967,530
FolioSuite/planning/dispose/p03_03.lp-14-403.sm.gz,1,0.1099,0.6367,1,0.2535,346,0.6569,478,2035
FolioSuite/planning/dispose/p05_01.lp-17-5711.sm.gz,1,0.0686,0.7489,1,0.1826,889,0.7345,1024,18059
FolioSuite/planning/dispose/p04_04.lp-16-531.sm.gz,1,0.1184,0.6475,1,0.2341,269,0.6496,761,7088
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1,0.0979,0.6562,1,0.2459,368,0.6069,497,564
FolioSuite/planning/dispose/p03_07.lp-18-20100.sm.gz,1,0.1358,0.5909,1,0.2732,346,0.62,562,2691
FolioSuite/planning/dispose/p03_01.lp-16-905.sm.gz,1,0.0685,0.7105,1,0.221,270,0.7223,914,2363
FolioSuite/planning/dispose/p05_01.lp-15-445.sm.gz,1,0.0702,0.7473,1,0.1825,889,0.7324,1036,15555
FolioSuite/planning/dispose/p03_10.lp-16-4450.sm.gz,1,0.1429,0.578,1,0.2791,306,0.6056,525,2363
FolioSuite/planning/dispose/p03_01.lp-14-182.sm.gz,1,0.0688,0.7103,1,0.2209,913,0.7198,1155,2035
FolioSuite/planning/dispose/p03_06.lp-17-5563.sm.gz,1,0.1318,0.598,1,0.2703,346,0.6256,563,2527
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,1,0.0951,0.6631,1,0.2418,400,0.6846,745,2691
FolioSuite/planning/dispose/p03_02.lp-19-7213.sm.gz,1,0.0951,0.663,1,0.2418,316,0.6855,448,2855
FolioSuite/planning/dispose/p04_04.lp-17-3609.sm.gz,1,0.1182,0.6476,1,0.2342,354,0.6505,480,7602
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,1,0.0957,0.6594,1,0.245,561,0.6068,782,462
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,1,0.094,0.6627,1,0.2434,232,0.6103,390,462
FolioSuite/planning/dispose/p02_05.lp-21-1841.sm.gz,1,0.0902,0.6718,1,0.238,264,0.626,481,666
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,1,0.0965,0.6589,1,0.2446,814,0.6097,1078,564
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,1,0.0999,0.6535,1,0.2466,294,0.6078,424,734
FolioSuite/planning/dispose/p03_06.lp-18-6661.sm.gz,1,0.132,0.5978,1,0.2703,303,0.6264,534,2691
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,1,0.097,0.6567,1,0.2463,555,0.6039,890,462
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,1,0.1068,0.6703,1,0.2228,400,0.6671,631,7602
FolioSuite/planning/dispose/p04_05.lp-16-349.sm.gz,1,0.1266,0.631,1,0.2423,368,0.6376,535,7088
FolioSuite/planning/dispose/p04_03.lp-16-648.sm.gz,1,0.1071,0.6702,1,0.2228,343,0.6661,1010,7088
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,1,0.1414,0.5811,1,0.2775,348,0.6108,840,2691
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1,0.0943,0.6625,1,0.2432,351,0.6114,700,496
FolioSuite/planning/dispose/p03_03.lp-21-20100.sm.gz,1,0.1105,0.6359,1,0.2536,305,0.6633,430,3183
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184,32,0.2015,194,28345
FolioSuite/searchTest-plain/stp_sequence3-ss2.lp.gz,1,?,?,?,?,?,?,?,?
FolioSuite/searchTest-plain/stp_sequence2-ss2.lp.gz,1,0.5903,0.3761,1,0.0336,8188,0.2024,9797,7664
FolioSuite/searchTest-plain/stp_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115,32,0.2025,139,68406
FolioSuite/searchTest-verbose/stv_sequence4-ss1.lp.gz,1,0.646,0.3425,1,0.0115,549,0.2025,?,68096
FolioSuite/searchTest-verbose/stv_sequence3-ss1.lp.gz,1,0.6283,0.3533,1,0.0184,?,0.2015,?,28156
FolioSuite/searchTest-verbose/stv_sequence2-ss1.lp.gz,1,0.5904,0.3758,1,0.0338,?,0.2024,?,7539
FolioSuite/searchTest-verbose/stv_sequence4-ss2.lp.gz,1,0.646,0.3426,1,0.0114,4025,0.2025,6983,68206
FolioSuite/searchTest-verbose/stv_sequence4-ss3.lp.gz,1,0.6459,0.3427,1,0.0114,15347,0.2025,21520,68316
