@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC

@DATA
normalized-rand-2-40-40-135-650-66_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.062415,5.321928,3.416103,1482131,2.632737,2.861368,0.985664,1,0.325842
normalized-rand-2-40-25-180-500-15_ext.xml.mzn_AND_NODATA,1,0.034783,0.961812,0.040404,0.959596,4.643856,0.250485,0.250485,6.515234,1.07578,-1,15728075,3.944863,0.257733,-1,-1,0.452259
normalized-rand-2-40-40-135-650-33_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.196039,5.321928,3.661821,1426928,2.425643,2.92055,0.97896,0,0.362509
normalized-rand-2-40-40-135-650-73_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.069504,5.321928,3.588038,1467926,2.636349,2.898135,0.991076,0,0.343867
normalized-rand-2-40-40-135-650-49_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.089422,5.321928,3.522075,1337446,3.461837,2.888376,0.991076,0,0.347043
normalized-rand-2-40-40-135-650-41_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.153702,5.321928,3.633675,1452549,3.000228,2.778213,0.993301,0,0.372954
normalized-rand-2-40-40-135-650-43_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.891046,5.321928,3.438827,1445675,3.046039,2.769677,0.975119,0,0.295833
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.347085,5.321928,3.60355,1288640,2.293538,2.909341,0.99996,1,0.405382
normalized-rand-2-40-40-135-650-11_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.975716,5.321928,3.629938,1411725,3.33483,2.803301,0.97896,0,0.313833
normalized-rand-2-40-19-443-230-fcd-15_ext.xml.mzn_AND_NODATA,1,0.023521,0.976045,0.05,0.95,4.247928,0.166231,0.166231,6.096554,1.039605,-1,21299792,4.446989,0.286397,-1,-1,0.27495
normalized-rand-2-40-19-443-230-fcd-2_ext.xml.mzn_AND_NODATA,1,0.023726,0.975805,0.05,0.95,4.247928,0.167719,0.167719,5.990807,1.040052,-1,21221020,4.416276,0.286397,-1,-1,0.263631
normalized-rand-2-40-40-135-650-75_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.081355,5.321928,3.706976,1459483,3.162815,2.80894,0.961622,0,0.327521
normalized-rand-2-40-40-135-650-80_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.946685,5.321928,3.562921,1450169,3.103809,2.795639,0.99806,0,0.319035
normalized-rand-2-40-40-135-650-81_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.900735,5.321928,3.378419,1671895,3.587326,2.729366,0.945115,0,0.301346
normalized-rand-2-40-19-443-230-49_ext.xml.mzn_AND_NODATA,1,0.022961,0.976676,0.05,0.95,4.247928,0.162414,0.162414,6.086553,1.038466,-1,21376491,4.183459,0.286397,-1,-1,0.27372
normalized-rand-2-40-40-135-650-84_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.920081,5.321928,3.522784,1547459,2.330197,2.769035,0.995205,0,0.332509
normalized-rand-2-40-40-135-650-65_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.86306,5.321928,3.337981,1525052,3.411368,2.691114,0.966452,0,0.30676
normalized-rand-2-40-40-135-650-86_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.054752,5.321928,3.559819,1547993,2.431394,2.683383,0.999644,0,0.343867
normalized-rand-2-40-40-135-650-88_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.949582,5.321928,3.515276,1789899,2.8691,2.605221,0.970951,0,0.327521
normalized-rand-2-40-40-135-650-89_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.093542,5.321928,3.53965,1456707,2.750266,2.700805,0.985664,1,0.351754
normalized-rand-2-40-25-180-500-35_ext.xml.mzn_AND_NODATA,1,0.038108,0.958195,0.038462,0.961538,4.643856,0.268532,0.268532,6.35756,1.0829,-1,15803010,3.934851,0.235193,-1,-1,0.472683
normalized-rand-2-40-25-180-500-45_ext.xml.mzn_AND_NODATA,1,0.043016,0.951958,0.040404,0.959596,4.643856,0.301246,0.301246,6.301203,1.096686,-1,15363466,4.440664,0.257733,-1,-1,0.585514
normalized-rand-2-40-40-135-650-76_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.883486,5.321928,3.551898,1350280,3.467408,2.785982,0.938932,0,0.324153
normalized-rand-2-40-40-135-650-72_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.0904,5.321928,3.580862,1522082,3.212815,2.849113,0.99996,0,0.34066
normalized-rand-2-40-40-135-650-91_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.948135,5.321928,3.340172,1740925,2.871596,2.67572,0.956457,0,0.297682
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.897731,5.321928,3.475505,1529702,3.313865,2.500228,0.995205,0,0.334155
normalized-rand-2-40-40-135-650-77_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.82055,5.321928,3.454185,1532615,2.969973,2.629663,0.999644,0,0.304966
normalized-rand-2-40-40-135-650-8_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.73483,5.321928,3.419248,1486926,3.509341,2.58483,0.932403,0,0.276664
normalized-rand-2-40-40-135-650-59_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.963865,5.321928,3.527751,1299011,3.403702,2.721127,0.950956,0,0.319035
normalized-rand-2-40-40-135-650-67_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.996039,5.321928,3.423644,1560156,2.946039,2.714911,0.97896,0,0.304966
normalized-rand-2-40-40-135-650-93_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.232333,5.321928,3.642866,1374724,3.294588,2.798562,0.985664,1,0.37148
normalized-rand-2-40-40-135-650-26_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.922174,5.321928,3.395398,1545801,3.283783,2.662415,0.91071,0,0.282552
normalized-rand-2-40-40-135-650-78_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.082333,5.321928,3.570721,1539090,2.540068,2.881287,0.97896,1,0.372954
normalized-rand-2-40-19-443-230-50_ext.xml.mzn_AND_NODATA,1,0.022943,0.976694,0.05,0.95,4.247928,0.162314,0.162314,6.091361,1.038436,-1,21503366,4.452232,0.286397,-1,-1,0.267412
normalized-rand-2-40-40-135-650-71_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.202656,5.321928,3.59763,1432184,3.02055,2.8904,0.99901,0,0.35486
normalized-rand-2-40-40-135-650-9_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.103702,5.321928,3.612284,1566996,3.294588,2.822574,0.991076,1,0.348621
normalized-rand-2-40-40-135-650-62_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.082333,5.321928,3.663165,1355252,2.847558,2.851851,0.996792,0,0.351754
normalized-rand-2-40-25-180-500-16_ext.xml.mzn_AND_NODATA,1,0.03603,0.960656,0.038462,0.961538,4.643856,0.255683,0.255683,6.29199,1.077722,-1,16315492,3.509925,0.239641,-1,-1,0.421761
normalized-rand-2-40-19-443-230-fcd-19_ext.xml.mzn_AND_NODATA,1,0.023766,0.975733,0.05,0.95,4.247928,0.168285,0.168285,6.255783,1.040221,-1,21381888,4.672822,0.286397,-1,-1,0.290579
normalized-rand-2-40-40-135-650-68_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.899582,5.321928,3.629373,1494663,3.133783,2.709341,0.950956,0,0.322456
normalized-rand-2-40-80-103-800-11_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.7691,6.321928,3.401626,760136,3.415957,2.7691,0.975313,0,0.372365
normalized-rand-2-40-80-103-800-12_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.713568,6.321928,3.178515,825590,3.492092,2.713568,0.998299,0,0.340637
normalized-rand-2-40-19-443-230-fcd-37_ext.xml.mzn_AND_NODATA,1,0.023235,0.976367,0.05,0.95,4.247928,0.164289,0.164289,6.154512,1.039024,-1,21423403,4.553476,0.286397,-1,-1,0.27722
normalized-rand-2-40-80-103-800-17_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.789823,6.321928,3.317174,800265,3.381287,2.789823,0.991757,0,0.379883
normalized-rand-2-40-80-103-800-18_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.234429,6.321928,3.783894,531785,2.440469,3.234429,0.994485,1,0.499882
normalized-rand-2-40-40-135-650-94_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.020081,5.321928,3.50224,1514855,3.48483,2.730886,0.950956,0,0.315576
normalized-rand-2-40-25-180-500-13_ext.xml.mzn_AND_NODATA,1,0.034257,0.962762,0.038462,0.961538,4.643856,0.244461,0.244461,6.264933,1.073274,-1,16770214,4.856067,0.235193,-1,-1,0.371762
normalized-rand-2-40-40-135-650-95_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.062415,5.321928,3.497304,1453689,2.604243,2.722174,0.985664,0,0.335793
normalized-rand-2-40-80-103-800-19_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.701312,6.321928,3.129515,1050471,2.952724,2.701312,0.975313,0,0.340637
normalized-rand-2-40-40-135-650-79_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.200228,5.321928,3.527978,1412553,3.038954,2.896108,0.993301,0,0.375885
normalized-rand-2-40-19-443-230-fcd-33_ext.xml.mzn_AND_NODATA,1,0.023505,0.976062,0.05,0.95,4.247928,0.166138,0.166138,6.113265,1.039577,-1,21217136,3.903211,0.286397,-1,-1,0.270778
normalized-rand-2-40-40-135-650-74_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.887972,5.321928,3.445846,1557302,3.325071,2.547731,0.961622,0,0.297682
normalized-rand-2-40-25-180-500-26_ext.xml.mzn_AND_NODATA,1,0.036926,0.959603,0.038462,0.961538,4.643856,0.261187,0.261187,6.32676,1.079925,-1,14995786,4.102869,0.235193,-1,-1,0.411597
normalized-rand-2-40-40-135-650-7_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.899181,5.321928,3.467711,1577117,3.452656,2.639422,0.857462,0,0.284487
normalized-rand-2-40-40-135-650-60_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.255798,5.321928,3.523293,1480529,2.652724,2.861071,0.985664,1,0.368514
normalized-rand-2-40-40-135-650-83_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.78483,5.321928,3.445674,1449027,3.368454,2.42123,0.975119,0,0.31731
normalized-rand-2-40-40-135-650-85_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.11161,5.321928,3.670157,1425796,2.840102,2.851851,0.99901,0,0.356403
normalized-rand-2-40-80-103-800-24_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.742965,6.321928,3.381299,895313,3.261769,2.742965,0.998299,0,0.374888
normalized-rand-2-40-25-180-500-60_ext.xml.mzn_AND_NODATA,1,0.043322,0.952043,0.038462,0.961538,4.643856,0.299635,0.299635,5.983797,1.09582,-1,14763166,4.010456,0.235193,-1,-1,0.393379
normalized-rand-2-40-40-135-650-6_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.085982,5.321928,3.561774,1390189,3.116603,2.781863,0.993301,0,0.330855
normalized-rand-2-40-40-135-650-69_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.084184,5.321928,3.621718,1581750,3.575071,2.846439,0.99806,0,0.350191
normalized-rand-2-40-40-135-650-50_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.793245,5.321928,3.266754,1751827,3.375071,2.512117,0.966452,0,0.274674
normalized-rand-2-40-80-103-800-26_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.474777,6.321928,3.068697,740807,2.978213,2.474777,0.904803,0,0.305633
normalized-rand-2-40-25-180-500-10_ext.xml.mzn_AND_NODATA,1,0.034664,0.962285,0.038462,0.961538,4.643856,0.247,0.247,6.523015,1.074272,-1,16205637,4.44085,0.235193,-1,-1,0.501614
normalized-haystacks-46.xml.mzn_AND_NODATA,1,1,0,1,0,7.999765,0.795443,1.516299,1.195906,6.276087,-1,101477,1.083941,1.086246,-1,-1,3.210296
normalized-rand-2-40-80-103-800-14_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.070482,6.321928,3.560215,619758,2.926121,3.070482,0.98026,1,0.428836
normalized-rand-2-40-80-103-800-1_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.907351,6.321928,3.453867,643930,3.008295,2.907351,0.984647,1,0.392094
normalized-rand-2-40-40-135-650-98_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.012415,5.321928,3.417915,1437578,3.761837,2.74,0.985664,1,0.327521
normalized-rand-2-40-25-180-500-30_ext.xml.mzn_AND_NODATA,1,0.036199,0.960434,0.038462,0.961538,4.643856,0.256909,0.256909,6.319131,1.078219,-1,16635373,4.478983,0.235193,-1,-1,0.423476
normalized-rand-2-40-25-180-500-32_ext.xml.mzn_AND_NODATA,1,0.036446,0.960003,0.039409,0.960591,4.643856,0.259573,0.259573,5.967128,1.079342,-1,15356652,4.558951,0.246222,-1,-1,0.340063
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.075071,6.321928,3.596376,591210,2.442599,3.075071,0.991757,1,0.486504
normalized-rand-2-40-80-103-800-36_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.804855,6.321928,3.302296,734243,2.637572,2.804855,0.957076,1,0.379883
normalized-rand-2-40-80-103-800-31_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.797731,6.321928,3.384973,859448,2.664614,2.797731,0.999932,1,0.39924
normalized-rand-2-40-40-135-650-70_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.038376,5.321928,3.608507,1514993,2.972574,2.694015,0.991076,0,0.345458
normalized-rand-2-40-80-103-800-20_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.862415,6.321928,3.623476,636486,3.306198,2.862415,0.996666,0,0.417701
normalized-rand-2-40-80-103-800-29_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.960322,6.321928,3.440957,728928,3.227167,2.960322,0.988478,1,0.410876
normalized-rand-2-40-40-135-650-99_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.946685,5.321928,3.484419,1394964,3.340469,2.65749,0.945115,0,0.297682
normalized-rand-2-40-19-443-230-fcd-42_ext.xml.mzn_AND_NODATA,1,0.023717,0.975815,0.05,0.95,4.247928,0.167669,0.167669,6.200663,1.040037,-1,21245720,4.528448,0.286397,-1,-1,0.287778
normalized-rand-2-40-80-103-800-41_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.960791,6.321928,3.266539,737850,3.215957,2.960791,0.969803,1,0.401595
normalized-rand-2-40-80-103-800-33_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.72055,6.321928,3.186196,697444,2.858295,2.72055,0.904803,0,0.340637
normalized-rand-2-40-19-443-230-fcd-32_ext.xml.mzn_AND_NODATA,1,0.023263,0.976339,0.05,0.95,4.247928,0.164443,0.164443,5.951531,1.039071,-1,21358553,4.465275,0.286397,-1,-1,0.256991
normalized-rand-2-40-80-103-800-22_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.871596,6.321928,3.422196,715236,2.747769,2.871596,0.975313,1,0.392094
normalized-rand-2-40-80-103-800-38_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.002078,6.321928,3.406343,880780,3.261837,3.002078,0.988478,1,0.392094
normalized-rand-2-40-19-443-230-fcd-22_ext.xml.mzn_AND_NODATA,1,0.022955,0.976682,0.05,0.95,4.247928,0.162379,0.162379,6.162846,1.038456,-1,21344086,4.120241,0.286397,-1,-1,0.278741
normalized-rand-2-40-80-103-800-49_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.759341,6.321928,3.211747,920690,3.508695,2.759341,0.98026,0,0.377394
normalized-rand-2-40-80-103-800-37_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.862415,6.321928,3.141837,750790,3.24,2.862415,0.963726,1,0.359486
normalized-rand-2-40-40-135-650-92_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.024093,5.321928,3.366029,1482422,2.753702,2.742965,0.970951,0,0.308543
normalized-rand-2-40-19-443-230-fcd-1_ext.xml.mzn_AND_NODATA,1,0.022964,0.976673,0.05,0.95,4.247928,0.16243,0.16243,6.106181,1.038471,-1,21238418,4.393954,0.286397,-1,-1,0.26952
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.265312,5.321928,3.859228,1344207,2.537326,2.915312,0.99901,1,0.406733
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.083383,5.321928,3.374812,1492951,2.984429,2.779263,0.925526,0,0.31208
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.011837,6.321928,3.321976,773932,2.257351,3.011837,0.994485,1,0.419952
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.871596,6.321928,3.120878,722362,3.392897,2.871596,0.991757,1,0.367268
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.813934,6.321928,3.145156,1082990,2.943542,2.813934,0.969803,1,0.354203
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.905221,6.321928,3.421212,762789,3.049181,2.905221,0.957076,0,0.384814
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.712521,6.321928,3.469676,769389,3.077167,2.712521,0.957076,0,0.362098
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.901059,6.321928,3.572691,753088,2.890102,2.901059,0.994485,1,0.439689
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.023339,0.976231,0.05,0.95,4.247928,0.16521,0.16521,6.242513,1.039297,-1,21533881,4.346685,0.286397,-1,-1,0.285648
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.329663,5.321928,3.758473,1298367,3.028213,3.026121,0.993301,0,0.391613
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.033783,6.321928,3.317747,706438,2.799582,3.033783,0.957076,1,0.39924
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.023393,0.976146,0.05,0.95,4.247928,0.165853,0.165853,6.069994,1.039488,-1,21203048,4.333381,0.286397,-1,-1,0.265234
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.165557,6.321928,3.382696,744223,2.336853,3.165557,0.988478,1,0.456517
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.777235,6.321928,3.286714,773909,2.512624,2.777235,0.957076,1,0.372365
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.929263,6.321928,3.519267,719085,2.856444,2.929263,0.996666,0,0.410876
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,0.023125,0.97651,0.05,0.95,4.247928,0.163327,0.163327,6.169782,1.03874,-1,21204935,4.191885,0.286397,-1,-1,0.281052
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.92322,6.321928,3.486609,697976,2.641919,2.92322,0.994485,1,0.39924
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.730886,6.321928,3.256701,751217,3.425071,2.730886,0.963726,0,0.356854
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.68801,6.321928,3.204012,820747,3.050228,2.68801,0.933634,1,0.384814
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.034103,0.96293,0.038462,0.961538,4.643856,0.243606,0.243606,6.446521,1.072944,-1,16803599,4.497791,0.235193,-1,-1,0.463106
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.023191,0.976412,0.05,0.95,4.247928,0.164043,0.164043,6.13579,1.03895,-1,21501863,3.760398,0.286397,-1,-1,0.274338
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.868454,6.321928,3.445047,713661,2.931287,2.868454,0.963726,1,0.382357
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,2.741046,5.321928,3.207733,1697580,3.302656,2.499759,0.918296,0,0.253913
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.03071,6.321928,3.634591,974830,2.846039,3.03071,0.98026,1,0.439689
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.862415,6.321928,3.583895,654290,1.949715,2.862415,0.994485,1,0.474736
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.908872,6.321928,3.180669,671246,3.414911,2.908872,0.975313,1,0.369825
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.87055,6.321928,3.321635,925662,2.87055,2.87055,0.988478,0,0.367268
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.781394,6.321928,3.541759,784703,2.781933,2.781394,0.98026,0,0.401595
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.023313,0.976288,0.05,0.95,4.247928,0.164722,0.164722,6.428686,1.039154,-1,21578104,3.809176,0.286397,-1,-1,0.317053
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.951678,6.321928,3.309555,711483,2.577167,2.951678,0.942037,1,0.406262
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.022848,0.976852,0.05,0.95,4.247928,0.161084,0.161084,5.917264,1.03808,-1,21610430,4.252987,0.286397,-1,-1,0.246855
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928,0,0,3.004855,5.321928,3.806095,1382601,3.500159,2.904855,0.966452,0,0.372954
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.72322,6.321928,3.150186,709918,2.139354,2.72322,0.815103,1,0.367268
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.034766,0.962175,0.038462,0.961538,4.643856,0.247559,0.247559,6.481702,1.074489,-1,16250507,3.878015,0.235193,-1,-1,0.464975
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.061368,6.321928,3.252002,745572,3.091046,3.061368,0.975313,1,0.410876
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.805152,6.321928,3.414765,788588,3.098067,2.805152,0.999932,1,0.396872
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.863568,6.321928,3.448459,714757,3.202656,2.863568,0.949849,0,0.389682
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.825716,6.321928,3.249004,669076,3.38483,2.825716,0.924633,1,0.382357
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.956198,6.321928,3.522311,765324,3.270951,2.956198,0.994485,0,0.410876
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.024144,0.975284,0.05,0.95,4.247928,0.171078,0.171078,6.179736,1.041066,-1,21230419,4.680106,0.286397,-1,-1,0.283111
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.734429,6.321928,2.97656,801118,2.589056,2.734429,0.942037,1,0.337858
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.03462,0.962333,0.038462,0.961538,4.643856,0.246755,0.246755,6.2041,1.074176,-1,16114794,4.619601,0.235193,-1,-1,0.369603
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,3.020184,6.321928,3.554676,784999,2.795462,3.020184,0.994485,1,0.43754
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.663191,0.331595,0.017457,0.982543,5.491853,1.620422,3.064628,0.264595,2.149305,-1,11427375,1.34369,0.104044,-1,-1,4.238159
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928,0,0,2.919504,6.321928,3.315179,816848,3.396039,2.919504,0.988478,1,0.382357
