@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.9534,0.9534,0.8947,0.1451,2.625,5.4664,0.9534,0.0132,0.8431,55,0.2912,40,0.9971,0.6877,92,0.8978,0.85,109,0.8477,101.4286,4.8788,149,1.8777,0.9326,0.9508,141,0.0088,116,0.8934,0.999,0,0,0,0,0.1887,0,0,0.0338,0.2905,0.0604,0.1477,0.0043,0.1971,0.0262,56.0238,0,0,44.148,0.3541,77.0387,0.1904,73.4128,65.9646,59.4113,5.946,0.1465,0.1671,112.55,79.604,?,0.0019,0.0009,78.8261,0.1576
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.9787,0.9259,0.3765,2.9191,5.5129,0.9787,0.0062,0.8938,4,0.4825,4,0.9991,0.7108,21,0.9204,0.863,64,0.8765,208.625,5.4133,846,2.3189,0.9513,0.9631,846,0.0048,612,0.9431,0.9949,0,0,0.0001,0,0.0992,0,0,0.0628,1.4709,0.132,0.32,0.0063,0.1502,0.0474,100.697,0,0,86.8379,0.1256,90.7863,0,88.9077,71.067,71.067,5.8258,0.136,0.173,107.25,107.25,?,0.0048,0.0048,106.1359,0.1972
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.899,0.899,0.6,0.659,3.1317,4.5053,0.899,0.0471,0.595,488,0.4082,488,0.9848,0.7006,853,0.7424,0.7183,1473,0.7422,1632.5,3.9503,3848,1.0872,0.7646,0.7845,3848,0.0271,2274,0.8453,0.8382,0,0,0,0,0.3436,0,0.1073,0.0581,0.6295,0.0866,0.2158,0.0003,0.3703,0.0256,16.2065,0,0,13.9961,0.1869,39.3412,0.2145,34.2316,27.5694,27.5694,4.141,0.236,0.2132,59.9943,59.9943,?,0.004,0.002,44.9173,0.2056
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.0098,0.927,1,0.6365,3.5623,5.2412,0.073,0,0.6712,4413,0.8657,4413,1,0.6677,4413,0.7013,0.6805,4585,0.7211,4499,4.9453,4585,1.1667,0.7394,0.7896,4585,0.0074,4585,0.8191,0.9829,0,0,0,0,0,0,0.1704,0.1569,0.0191,0.1265,0.2777,0,0.3211,0.0906,30.9129,0,0,27.8847,4.1296,44.8154,0.0017,44.3904,44.3904,44.3904,2.4452,0.0095,0.2417,45.2403,45.2403,?,0.0074,0.0073,45.2403,0.3566
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.9474,0.9474,0.8824,0.7176,2.6752,5.1504,0.9474,0.0159,0.8349,66,0.2954,30,0.9963,0.7782,134,0.831,0.8037,141,0.828,137,4.5816,207,1.7418,0.8535,0.8704,195,0.0104,158,0.9416,0.917,0,0,0,0,0.2063,0,0,0.0358,0.3189,0.0725,0.1534,0,0.2171,0.0302,46.979,0,0,40.591,5.6891,66.8732,0.1694,59.8613,58.1702,58,9.0037,0.1794,0.1417,106.7667,86.4242,?,0.0025,0.0015,67.3953,0.1354
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0,0,0,0.0412,1.7102,2.0951,0.0108,0.8024,0.5359,1439,0.0938,1439,0.2485,0.0468,1652,0.1324,0.0793,1664,0.1178,1780,3.1342,2182,0.0155,0.1574,0.1733,2182,0.0024,1863,0.6233,0.1742,0.4938,0.4927,0.4938,0.4931,1.3553,0.492,0,0.0257,0.1258,0.0218,0.0606,0.4955,0.0076,0.0714,0.7819,0.495,0.4946,1.3847,0.2247,19.1973,0,18.6471,18.3231,18.3231,0.0018,0.0459,0.1802,20.8818,20.8818,?,0.0024,0.0024,19.653,0.3043
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0062,0.0062,1,0.0043,0,0,0.7515,0,0.5788,515,0.0021,515,1,0.2999,549,0.3405,0.3114,929,0.3396,1410,0,3624,0.5803,0.3734,0.3974,3624,0.0062,3387,0.6277,0.4573,0,0,0,0,0,0,0,0,0.8693,0.0021,0.0021,0,0.5965,0.0075,18.2245,0,0,22.0749,0.0253,32.045,0,28.7243,28.154,28.154,0,0.1157,0,37.5557,37.5557,?,0.0062,0.0062,36.4672,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0,0,1,0,0,4.1179,0.5,0,0.3409,1,0,1,1,0,3,0,0,5,0,4.8462,4.1179,14,0,0,0,8,0.0484,5,0.3462,0,0.2358,0.1468,0.2499,0.1814,0,0.0529,0.1115,0,0.6716,0,0,0.464,0,0.0001,1.4417,0.3833,0.3109,0.9995,0,89.0583,0.2795,64.6667,54.375,47.8,0.3436,0.3777,0.3004,155,141.5,?,0.0003,0,116,0.3004
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0,0.1266,0,0,0,0.6518,0.3339,0.8484,0.9798,2492,0,2017,0.3892,0,2561,0,0,2743,0,2717.7,1.4492,3373,0.0858,0,0,3373,0.2658,2822,0.9978,0,0.3644,0.3121,0.3501,0.3186,1.23,0.3037,0.0472,0,0.1213,0,0,0.3804,0.3798,0.0238,0.7377,0.3777,0.3717,1.0815,0.6593,31.6565,0.0857,28.9112,26.6047,26.1054,0.0776,0.1332,0.1315,38.8774,38.8774,0.4,0.0089,0.0079,36.0205,0.4339
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0,1,0.3333,0.0001,0.2415,0.2415,0.5,0.5773,0.799,3843,0.3333,3843,0.5021,0.0012,3883,0.0121,0.0033,3925,0.031,4020.6667,1.6358,4501,0,0.0314,0.0654,4501,0.4842,4111,0.9613,0.2138,0.3231,0.3147,0.3183,0.317,0.5658,0.2649,0.019,0.0824,0.0507,0,0.0218,0.3256,0,0.0196,0.426,0.3251,0.3246,0.7227,0.5482,21.841,0.0407,21.1119,20.31,20.31,0.0449,0.0662,0.1197,25.0658,25.0658,0.1538,0.0192,0.019,21.7552,0.4893
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.926,0.8333,0.7463,2.8324,4.5026,0.926,0.0276,0.8242,204,0.3366,204,0.9924,0.7713,365,0.7908,0.7805,525,0.7912,1049.7778,3.9957,3279,1.3894,0.8022,0.812,3279,0.0168,1871,0.9343,0.8439,0,0,0,0,0.2696,0,0,0.0423,0.9599,0.0769,0.1751,0,0.2854,0.0486,28.427,0,0,24.2802,3.0278,59.7482,0.1548,48.8493,45.4611,45.4611,3.6683,0.2091,0.1272,82.8567,82.8567,?,0.0059,0.0032,66.7435,0.1301
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.9824,0.9824,0.9259,0.8031,3.3761,5.4229,0.9824,0.0058,0.9206,46,0.6008,10,0.9993,0.8699,50,0.9152,0.896,324,0.9118,300.9,4.9009,828,2.2384,0.9322,0.9495,828,0.0063,483,0.9807,0.9756,0,0,0,0,0.0772,0,0,0.0836,0.9432,0.1386,0.4041,0.0001,0.1149,0.051,68.3338,0,0,72.3544,5.6544,83.5271,0,74.5537,71.4644,68.9669,10.5209,0.119,0.1781,100.6957,100.6957,?,0.0063,0.0063,89.64,0.221
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0,1,0.3333,0,0.2137,0.2137,0.5376,0.5774,0.7838,3551,0.3333,3549,0.5,0.0009,3690,0.0098,0.0027,3831,0.0271,3858.2,1.6637,4541,0,0.0171,0.0642,4541,0.4866,3899,0.9624,0.2129,0.3238,0.3162,0.3198,0.3217,0.5623,0.2653,0.0753,0.0762,0.0726,0,0.0184,0.3262,0,0.0166,0.3967,0.3257,0.3253,0.6674,0.573,24.8743,0.0377,22.5579,22.4748,22.1561,0.0418,0.1297,0.1112,31.4966,31.4966,0.1538,0.0163,0.0161,24.5514,0.4445
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.9658,0.968,1,0.028,3.1617,3.6096,0.9647,0,0.0843,3,0.8947,2,1,0.7566,9,0.8629,0.8182,20,0.8441,199.5263,3.6096,700,0.5154,0.8931,0.9129,556,0.064,440,0.3438,0.9573,0.0031,0.0024,0.0031,0.0027,0,0.001,0.0642,0.0743,1.225,0.2,0.7475,0.0042,0.2315,0.0015,1.9607,0.0037,0.0034,6.5932,0.0791,15.0276,0.302,12.1111,7.1429,4,0.1614,0.3518,0.2671,30.8462,20.9548,0.0016,0.0001,0,18.2261,0.3026
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0,0,0,0.0004,1.4595,1.252,0.0107,0.807,0.6165,2266,0.1597,2266,0.2468,0.0017,2601,0.1475,0.0264,2818,0.1226,2751.25,2.4308,3234,0.0172,0.1617,0.276,3234,0.0029,2968,0.7248,0.2768,0.4945,0.4941,0.4945,0.4943,1.3554,0.4941,0,0.0567,0.105,0.0051,0.0679,0.4954,0.0091,0.1333,1.172,0.4948,0.4947,1.946,0.2406,19.2905,0,18.3687,17.3901,17.3901,0.0006,0.0916,0.0715,23.4867,23.4867,?,0.0029,0.0029,20.0795,0.2023
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9252,0.9252,0.8182,0.7454,2.7815,4.4471,0.9252,0.0278,0.8202,317,0.2911,177,0.9923,0.7698,340,0.7899,0.7788,439,0.79,771,3.9124,1730,1.3906,0.8021,0.8103,1694,0.0168,1366,0.9206,0.839,0,0,0,0,0.272,0,0,0.0402,0.7253,0.0717,0.1699,0,0.2884,0.0486,28.6976,0,0,24.5001,0.2013,57.5772,0.1433,48.464,46.4618,45.1425,4.4328,0.179,0.1143,72.1275,71.827,?,0.0059,0.0033,67.6874,0.1158
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0,0,1,0,0,3.0433,0.5,0,0.344,4003,0,4003,1,0,4014,0,0,4023,0,4057.7143,3.0433,4197,0,0,0,4197,0.1137,4126,0.4786,0,0.0101,0.002,0.0285,0.0043,0,0.0003,0.1249,0,0.0169,0,0,0.2667,0,0.0079,0.3731,0.0812,0.0303,1.0373,0.2333,29.9583,0.2774,28.8949,27.9644,27.9644,1.5402,0.0538,0.3019,32.7683,32.7683,0.019,0.0103,0.0027,31.8975,0.3019
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.9843,0.9843,0.9444,0.2064,3.3562,6.2505,0.9843,0.0041,0.9236,6,0.5227,2,0.9995,0.9641,7,0.9938,0.9797,12,0.9809,13.9091,6.0492,55,2.677,0.9991,1,22,0.0036,18,0.9629,1,0.0087,0,0.0194,0.0011,0.0793,0,0,0.0866,0.7785,0.1043,0.3273,0.5,0.1132,0.0354,146.78,0.0485,0.0278,141.382,2.8186,105.4726,0.1819,87.8,83,75.375,1.5773,0.169,0.1839,138.8571,135.2222,?,0.0033,0.0005,118.1111,0.2315
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.9258,0.8,0.7434,2.8374,4.5612,0.9258,0.0276,0.8223,244,0.3039,228,0.9924,0.7702,257,0.7903,0.7805,298,0.7908,475.0476,4.0211,3383,1.3926,0.8024,0.812,538,0.0168,428,0.9343,0.8357,0,0,0,0,0.2692,0,0,0.0425,1.3824,0.0802,0.1731,0,0.2866,0.0486,28.4488,0,0,24.2421,13.1308,49.3719,0.1627,46.5436,44.7418,42.3344,3.9088,0.1116,0.1338,67.1581,54.6644,?,0.006,0.0034,50.7221,0.1321
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0.8844,1,0.8147,0,0,0.8844,0,0.8884,4832,0.0526,4832,1,0.8147,4832,0.8147,0.8147,4840,0.8147,4845.75,0,4879,1.2845,0.8147,0.8148,4879,0.1965,4879,0.9121,0.8148,0.2417,0.2417,0.2417,0.2417,0,0.2417,0,0,0.004,0.0526,0.0526,0.2417,0.3581,0.1,1.9042,0.2417,0.2417,2.4561,0.3175,67.7621,0.0356,67.1763,66.1004,66.1004,0.0001,0.0181,0,69.3069,69.3069,0.013,0.1328,0.126,69.3069,0
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.897,0.897,0,0.8749,0,0,0.6632,1.0418,0.9142,4715,0,4715,0.4639,0.88,4715,0.8847,0.8846,4838,0.8845,4803.6667,2.1916,4858,1.4088,0.8888,0.889,4858,0.0997,4858,0.9396,0.8891,0.1608,0.1561,0.161,0.1562,1.1095,0.1561,0,0,0.0132,0,0,0.1712,0.3424,0.1,4.7498,0.1658,0.1608,4.5762,9.9459,78.2146,0.2279,61.4895,61.4895,61.4895,0.0269,0.1533,0,89.0019,89.0019,0.0082,0.0233,0.0152,89.0019,0.3612
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.9322,0.9322,0.8,0.769,2.8278,4.8069,0.9322,0.024,0.8191,245,0.3089,146,0.9937,0.7858,256,0.8043,0.7945,438,0.8049,718.5455,4.2763,2540,1.4782,0.815,0.8248,1229,0.0149,1205,0.937,0.8545,0,0,0,0,0.249,0,0,0.042,0.9379,0.0701,0.1689,0,0.267,0.0433,31.9688,0,0,26.9294,11.0332,65.494,0.1753,55.7685,54.0882,51.2383,4.5109,0.187,0.1558,91.9697,81.5378,?,0.0048,0.0028,75.9308,0.1515
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.0053,0.8925,0,0.0004,3.4575,3.0136,0.4777,0.6025,0.1082,2138,1,2138,0.483,0.0775,3590,0.3799,0.1848,3723,0.3887,3463.6667,2.4615,3847,0.1208,0.5581,0.712,3847,0.2406,3810,0.3542,1,0.1071,0.0267,0.1295,0.0541,0.9319,0.0017,0.0296,0.2048,0.1729,0,0.2619,0.9364,0.4159,0.0066,0.2326,0.2451,0.1729,0.7752,0.2982,29.0122,0.3972,28.0805,23.8517,23.8517,0.8697,0.0942,0.4029,32.6405,32.6405,0.0545,0.0048,0.0005,31.011,0.4895
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.0027,0.92,1,0.646,3.3377,5.1182,0.08,0,0.6992,2948,0.8406,2948,1,0.6562,2948,0.693,0.6662,3146,0.7115,3128.6667,4.8279,3292,1.1401,0.7278,0.7799,3292,0.008,3292,0.8216,0.9824,0,0,0,0,0,0,0.1453,0.1565,0.0451,0.1278,0.2535,0,0.2994,0.0952,29.008,0,0,25.538,0.272,55.0988,0.0019,47.6273,47.6273,47.6273,2.454,0.096,0.2491,59.1153,59.1153,?,0.008,0.0079,59.1153,0.3597
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.0047,0.0047,1,0.0862,0,0,0.7512,0,0.5435,533,0.0016,533,1,0.1481,627,0.2176,0.1834,956,0.2623,1928,0,3936,0.5796,0.2985,0.4156,3936,0.0047,3588,0.5843,0.984,0,0,0.0011,0,0,0,0,0,0.7822,0.0016,0.0016,0.0272,0.5894,0.0058,34.6561,0.0025,0,27.4735,0.0081,35.1401,0,30.1651,30.059,30.059,3.3285,0.1476,0,43.2071,43.2071,?,0.0047,0.0047,39.0376,0
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.0064,0.0064,1,0.0044,0,0,0.7516,0,0.6037,511,0.0022,477,1,0.3048,522,0.3447,0.3164,631,0.3425,1156.0909,0,3799,0.5804,0.376,0.3976,3550,0.0064,786,0.6464,0.4593,0,0,0,0,0,0,0,0,1.0304,0.0022,0.0022,0,0.5976,0.0078,17.7417,0,0,20.1738,0.0115,29.8876,0,28.7399,27.6741,26.9004,13.8583,0.0612,0,33.5623,32.3299,?,0.0064,0.0064,31.0494,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0,0,0,0,0.6363,1.2473,0.266,0.8022,0.211,421,0.2,421,0.3723,0.0006,1808,0.0126,0.0033,2485,0.0371,2331.4444,1.9071,3557,0.1328,0.0276,0.1608,3557,0.1423,3205,0.5008,0.3028,0.1002,0.0839,0.1036,0.0882,1.617,0.0814,0.022,0.0442,0.4213,0,0.0202,0.1978,0.7996,0.0178,1.0254,0.126,0.1103,1.5787,0.1377,30.0259,0.1169,28.8964,4.7791,4.7791,0.1958,0.3596,0.2691,43.8583,43.8583,0.3262,0.0036,0.0025,32.7607,0.2099
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.9747,0.8947,0.8526,3.2238,4.9766,0.9747,0.009,0.8775,270,0.6157,84,0.9987,0.8745,438,0.8996,0.8884,547,0.899,460,4.2932,610,2.0143,0.911,0.9221,584,0.011,572,0.9546,0.9696,0,0,0,0,0.1006,0,0,0.072,0.3299,0.189,0.3567,0.0013,0.1547,0.0672,42.0517,0,0,42.2892,9.1973,71.4419,0,63.0165,62.1178,61.7671,3.729,0.1869,0.2345,110.3305,83.9492,?,0.011,0.011,75.5476,0.259
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0.8478,1,0.7592,0,0,0.8478,0,0.9008,0,0.0769,0,1,0.7592,0,0.7592,0.7592,0,0.7592,0,0,0,1.0754,0.7592,0.7592,0,0.2826,0,0.9324,0.7592,0.2892,0.2891,0.2892,0.2892,0,0.2891,0.0916,0,0,0.0769,0.0769,0.2892,0.4265,0.1429,1.4121,0.2892,0.2892,1.8976,0.5283,0,0.0189,0,0,0,0,0,0,0,0,0.0253,0.2623,0.2609,0,0
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,1,0,0,0,0.5,0,0.9954,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0.9983,0,0.4988,0.4988,0.4988,0.4988,0,0.4988,0,0,0,0,0,0.4988,0,0.2667,7.0992,0.4988,0.4988,6.8622,23.8956,0,0,0,0,0,0,0,0,0,0,?,0.0006,0.0006,0,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0.1351,0,0,0,0.6639,0.3074,0.8726,0.9868,1898,0,1862,0.3851,0,2135,0,0,2292,0,2462.0714,1.2311,4183,0.0885,0,0,2928,0.2669,2569,0.9978,0,0.3625,0.3132,0.3478,0.3188,1.2485,0.3121,0.0498,0,0.2291,0,0,0.3789,0.396,0.0506,1.0317,0.3732,0.3698,1.4077,0.6225,16.808,0.0864,15.5162,15.4978,15.2993,0.0722,0.1369,0.1341,23.4901,20.7388,0.4,0.019,0.0169,16.8501,0.4495
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.9533,0.8889,0.1461,2.5929,5.4357,0.9533,0.0132,0.8404,36,0.2837,36,0.9971,0.6638,53,0.8993,0.8498,212,0.847,179.6667,4.8657,429,1.8814,0.9356,0.9516,429,0.0088,239,0.9042,0.9993,0,0,0.0001,0,0.1885,0,0.0806,0.0326,0.706,0.0604,0.1453,0.0126,0.1983,0.0262,56.4598,0.0001,0,44.9314,0.2786,88.0179,0.1948,81.5424,76.6151,76.6151,7.0027,0.097,0.1651,102.5278,102.5278,?,0.002,0.0009,94.7619,0.1569
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.9549,0.8462,0.6052,2.6368,5.5511,0.9549,0.013,0.7866,64,0.2912,58,0.9972,0.7334,117,0.8575,0.8042,162,0.8378,146.0833,5.0203,229,1.8737,0.8878,0.9094,201,0.0088,198,0.8878,0.9287,0,0,0,0,0.184,0,0.1312,0.034,0.3677,0.0786,0.1646,0,0.195,0.0262,55.389,0,0,46.5878,0.4932,66.4641,0.2053,58.9293,56.6163,56.3406,10.8147,0.1557,0.1947,86.5517,83.9063,?,0.0018,0.0009,77.68,0.1855
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0,0,0.0819,1.899,2.1089,0.0094,0.8074,0.5393,1733,0.1409,1733,0.2441,0.0857,2049,0.1137,0.1008,2186,0.1415,2184.75,2.8674,2621,0.0158,0.1673,0.2424,2621,0.0025,2502,0.6874,0.2455,0.4941,0.4925,0.4939,0.493,1.3464,0.4921,0,0.0345,0.1263,0.0387,0.0753,0.4959,0.0079,0.0833,0.8114,0.4951,0.4946,1.5264,0.1635,19.5421,0,17.6555,17.3237,17.3237,0.002,0.1356,0.207,23.5296,23.5296,?,0.0025,0.0025,23.5244,0.2977
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.0968,0.0968,1,0.5946,0,0,0.7742,0,0.9999,0,0.0345,0,1,0.5946,0,0.5946,0.5946,0,0.5946,0,0,0,0.6232,0.5946,0.5947,0,0.0968,0,1,0.5947,0.3547,0.3547,0.3547,0.3547,0,0.3547,0,0,0,0.0345,0.0345,0.3547,0.8259,0.1,3.1078,0.3547,0.3547,3.1003,0,0,0,0,0,0,0,0,0,0,0,0.007,0.096,0.096,0,0
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.9647,1,0.9062,0,0,0.9647,0,0.9549,0,0.0213,0,1,0.9062,0,0.9062,0.9062,0,0.9062,0,0,0,2.575,0.9063,0.9063,0,0.0839,0,0.9664,0.9064,0.1491,0.1489,0.1491,0.149,0,0.1489,0,0,0,0.0213,0.0213,0.1491,0.1528,0.0417,4.2083,0.1491,0.1491,5.0102,10.5967,0,0.0115,0,0,0,0.0005,0,0,0,0,0.0015,0.0452,0.0442,0,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0,0,0,0.7654,1.292,0.2701,0.7974,0.2063,479,0.2,479,0.3755,0.0005,1570,0.0189,0.006,2502,0.04,2175.4444,1.929,3145,0.1386,0.0308,0.1629,3145,0.1413,2769,0.5122,0.2967,0.0978,0.0844,0.1009,0.089,1.628,0.0806,0.0424,0.0457,0.3792,0,0.0226,0.1644,0.8255,0.017,0.9992,0.1257,0.1065,1.5742,0.1338,29.3507,0.1077,29.3951,4.7704,4.7704,0.1618,0.3133,0.2745,37.4289,37.4289,0.3262,0.0035,0.0024,33.8108,0.2116
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,0.6819,0.3333,0.0054,3.8062,4.7165,0.0636,0.3511,0.3468,4174,0.9545,4174,0.8222,0.2054,4196,0.8107,0.4881,4231,0.6768,4241.5,3.1663,4327,0.4064,0.9032,0.9386,4327,0.0404,4300,0.5877,0.9902,0.011,0.0015,0.0179,0.0043,0.7256,0.0001,0,0.3627,0.0129,0,0.5765,0.1236,0.851,0.0284,1.9777,0.044,0.0233,4.1236,0.2769,22.3049,0.1981,21.7005,21.5521,21.5521,1.1925,0.029,0.4621,23.2073,23.2073,0.0152,0.0131,0.0076,22.9875,0.904
