@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC

@DATA
jnh203_ext.xml.minion.converted.minion.gz,1,510,0.056087,0.85704,0.97,114,0.89,0.851717,0.8432,0.845,69.87594,0.65,38,39.02,0.72,0,14,2,9.722222,0.44,1,0,0.048897,0.048897,798,84.32,0.32217,0,0,84.5,97,2,2
jnh204_ext.xml.minion.converted.minion.gz,1,260,0.058265,0.849111,0.94,114,0.92,0.84303,0.8346,0.84,64.62625,0.66,38,39.14,0.69,0,14,2,7.673913,0,1,0,0.048925,0.048925,800,83.46,0.308265,0,0,84,94,2,2
jnh205_ext.xml.minion.converted.minion.gz,1,513,0.057044,0.850043,0.96,114,0.87,0.844444,0.836,0.84,67.337516,0.68,38,39.05,0.71,0,14,2,8.615385,0.01,1,0,0.048996,0.048996,797,83.6,0.333513,0,0,84,96,2,2
jnh206_ext.xml.minion.converted.minion.gz,1,497,0.058934,0.85743,0.95,114,0.88,0.851111,0.8426,0.86,68.503129,0.66,40,39.03,0.71,0,14,2,8.181818,0.07,1,0,0.048849,0.048849,799,84.26,0.333507,0,0,86,95,2,2
jnh207_ext.xml.minion.converted.minion.gz,1,260,0.05586,0.84949,0.97,114,0.89,0.844242,0.8358,0.845,63.22875,0.68,38,39.36,0.69,0,13,2,7.886364,0.01,1,0,0.0492,0.0492,800,83.58,0.318587,0,0,84.5,97,2,2
jnh208_ext.xml.minion.converted.minion.gz,1,510,0.05693,0.852951,0.99,114,0.86,0.847475,0.839,0.84,69.331242,0.61,38,39.02,0.72,0,14,2,8.675,0.09,1,0,0.048959,0.048959,797,83.9,0.327606,0,0,84,99,2,2
jnh209_ext.xml.minion.converted.minion.gz,1,260,0.060413,0.851972,0.95,114,0.87,0.845253,0.8368,0.845,65.50625,0.66,38,39.02,0.69,0,14,2,8.0625,0.01,1,0,0.048775,0.048775,800,83.68,0.338691,0,0,84.5,95,2,2
jnh20_ext.xml.minion.converted.minion.gz,1,513,0.054214,0.865731,0.99,114,0.91,0.860808,0.8522,0.86,68.660757,0.72,38,41.46,0.73,0,14,2,8.5,0.57,1,0,0.049007,0.049007,846,85.22,0.313492,0,0,86,99,2,2
jnh210_ext.xml.minion.converted.minion.gz,1,510,0.057471,0.849151,0.95,114,0.88,0.843636,0.8352,0.84,65.003755,0.68,37,39.13,0.71,0,13,2,8.911111,0.16,1,0,0.048974,0.048974,799,83.52,0.327972,0,0,84,95,2,2
jnh211_ext.xml.minion.converted.minion.gz,1,510,0.059683,0.856507,0.95,114,0.92,0.849899,0.8414,0.86,71.234336,0.65,38,38.84,0.71,0,14,2,9.823529,0.42,1,0,0.048672,0.048672,798,84.14,0.342774,0,0,86,95,2,2
jnh212_ext.xml.minion.converted.minion.gz,1,260,0.058277,0.851695,0.97,114,0.91,0.845657,0.8372,0.845,63.21125,0.68,38,39.32,0.7,0,13,2,6.909091,0.02,1,0,0.04915,0.04915,800,83.72,0.295709,0,0,84.5,97,2,2
jnh213_ext.xml.minion.converted.minion.gz,1,510,0.057117,0.848091,0.99,114,0.84,0.842626,0.8342,0.84,67.735257,0.64,38,38.94,0.7,0,14,2,8.456522,0.38,1,0,0.048858,0.048858,797,83.42,0.34247,0,0,84,99,2,2
jnh214_ext.xml.minion.converted.minion.gz,1,497,0.060099,0.854652,0.95,114,0.85,0.848081,0.8396,0.85,68.272841,0.66,52,38.94,0.7,0,14,2,8.466667,0.07,1,0,0.048736,0.048736,799,83.96,0.33799,0,0,85,95,2,2
jnh215_ext.xml.minion.converted.minion.gz,1,260,0.055564,0.844107,0.95,114,0.85,0.839192,0.8308,0.84,65.41,0.65,38,38.98,0.7,0,14,2,8.731707,0.46,1,0,0.048725,0.048725,800,83.08,0.325184,0,0,84,95,2,2
jnh216_ext.xml.minion.converted.minion.gz,1,510,0.058447,0.852705,0.99,114,0.9,0.846465,0.838,0.845,70.398996,0.68,38,38.82,0.72,0,14,2,9,0.04,1,0,0.048708,0.048708,797,83.8,0.340578,0,0,84.5,99,2,2
jnh217_ext.xml.minion.converted.minion.gz,1,260,0.058198,0.855555,0.96,72,0.88,0.849495,0.841,0.85,62.35625,0.69,38,39.39,0.7,0,14,2,8.055556,0,1,0,0.049238,0.049237,800,84.1,0.313768,0,0,85,96,2,2
jnh218_ext.xml.minion.converted.minion.gz,1,510,0.057931,0.845251,0.97,114,0.87,0.839798,0.8314,0.84,67.048934,0.64,37,38.99,0.69,0,14,2,9.413043,0.11,1,0,0.048921,0.048921,797,83.14,0.347457,0,0,84,97,2,2
jnh219_ext.xml.minion.converted.minion.gz,1,497,0.058737,0.853379,0.94,114,0.92,0.847071,0.8386,0.845,69.629537,0.66,40,38.87,0.71,0,14,2,9.705882,0.02,1,0,0.048648,0.048648,799,83.86,0.33745,0,0,84.5,94,2,2
jnh220_ext.xml.minion.converted.minion.gz,1,260,0.056982,0.849028,0.95,114,0.91,0.843636,0.8352,0.845,62.68125,0.68,38,39.23,0.69,0,14,2,8.136364,0,1,0,0.049037,0.049037,800,83.52,0.311129,0,0,84.5,95,2,2
jnh301_ext.xml.minion.converted.minion.gz,1,260,0.035749,0.899903,0.96,71,0.94,0.89899,0.89,0.89,57.613333,0.79,32,46.54,0.81,0,13,2,6.608696,0.04,1,0,0.051711,0.051711,900,89,0.318297,0,0,89,96,2,2
jnh302_ext.xml.minion.converted.minion.gz,1,510,0.049295,0.880358,0.99,114,0.9,0.876768,0.868,0.87,65.864143,0.72,34,44.37,0.75,0,13,2,9.803922,0,1,0,0.04941,0.04941,898,86.8,0.325438,0,0,87,99,2,2
jnh303_ext.xml.minion.converted.minion.gz,1,497,0.050347,0.888256,0.96,114,0.9,0.884242,0.8754,0.89,68.770857,0.71,40,43.78,0.75,0,14,2,8.886364,0.07,1,0,0.048699,0.048699,899,87.54,0.313962,0,0,89,96,2,2
jnh304_ext.xml.minion.converted.minion.gz,1,260,0.050794,0.880818,0.97,114,0.91,0.876768,0.868,0.88,64.424444,0.72,38,44.17,0.74,0,14,2,8.212766,0.45,1,0,0.049078,0.049078,900,86.8,0.305486,0,0,88,97,2,2
jnh305_ext.xml.minion.converted.minion.gz,1,510,0.046206,0.886619,0.97,114,0.9,0.883636,0.8748,0.89,69.743304,0.73,38,43.98,0.76,0,14,2,9.625,0.58,1,0,0.049085,0.049085,896,87.48,0.312442,0,0,89,97,2,2
jnh306_ext.xml.minion.converted.minion.gz,1,513,0.050265,0.88135,0.97,72,0.93,0.877576,0.8688,0.875,63.225806,0.69,38,44.23,0.74,0,13,2,7.607843,0.02,1,0,0.049199,0.049199,899,86.88,0.302664,0,0,87.5,97,2,2
jnh307_ext.xml.minion.converted.minion.gz,1,510,0.047981,0.879273,0.99,114,0.9,0.87596,0.8672,0.87,69.605351,0.73,38,43.59,0.75,0,14,2,8.608696,0.39,1,0,0.048595,0.048595,897,86.72,0.311883,0,0,87,99,2,2
jnh308_ext.xml.minion.converted.minion.gz,1,260,0.04998,0.884048,0.96,114,0.88,0.880202,0.8714,0.88,65.146667,0.73,38,44.1,0.74,0,14,2,7.888889,0.53,1,0,0.049,0.049,900,87.14,0.313739,0,0,88,96,2,2
jnh309_ext.xml.minion.converted.minion.gz,1,510,0.048777,0.879851,0.98,114,0.9,0.876566,0.8678,0.88,65.493318,0.74,35,44.11,0.75,0,13,2,8.530612,0.52,1,0,0.04912,0.04912,898,86.78,0.310529,0,0,88,98,2,2
jnh310_ext.xml.minion.converted.minion.gz,1,497,0.053042,0.885053,0.96,114,0.92,0.880404,0.8716,0.88,69.490545,0.7,40,43.67,0.74,0,14,2,8.291667,0.35,1,0,0.048576,0.048576,899,87.16,0.316271,0,0,88,96,2,2
langford-2-10.xml.minion.conv.minion,1,870,0,1,0.95,50,0.95,1,0.95,0.95,90.347619,0.95,50,21,0.95,50,50,20,43,0,0,0.095238,0.1,0.1,0,19,0.327548,0,0,19,19,20,20
langford-2-11.xml.minion.conv.minion,1,881,0,1,0.954545,48,0.954545,1,0.954545,0.954545,86.300395,0.954545,48,23,0.954545,48,48,22,45,0,0,0.086957,0.090909,0.090909,0,21,0.360435,0,0,21,21,22,22
langford-2-12.xml.minion.conv.minion,1,876,0,1,0.958333,50,0.958333,1,0.958333,0.958333,84.406667,0.958333,50,25,0.958333,50,50,24,37,0,0,0.08,0.083333,0.083333,0,23,0.303901,0,0,23,23,24,24
langford-2-13.xml.minion.conv.minion,1,884,0,1,0.961538,57,0.961538,1,0.961538,0.961538,88.649573,0.961538,57,27,0.961538,57,57,26,46,0,0,0.074074,0.076923,0.076923,0,25,0.412032,0,0,25,25,26,26
langford-2-14.xml.minion.conv.minion,1,892,0,1,0.964286,39,0.964286,1,0.964286,0.964286,71.76601,0.964286,39,29,0.964286,39,39,28,39,0,0,0.068966,0.071429,0.071429,0,27,0.391161,0,0,27,27,28,28
langford-2-15.xml.minion.conv.minion,1,879,0,1,0.966667,35,0.966667,1,0.966667,0.966667,63.025806,0.966667,35,31,0.966667,35,35,30,30,0,0,0.064516,0.066667,0.066667,0,29,0.281587,0,0,29,29,30,30
langford-2-16.xml.minion.conv.minion,1,871,0,1,0.96875,35,0.96875,1,0.96875,0.96875,61.625,0.96875,35,33,0.96875,35,35,32,41,0,0,0.060606,0.0625,0.0625,0,31,0.433228,0,0,31,31,32,32
langford-2-17.xml.minion.conv.minion,1,872,0,1,0.970588,25,0.970588,1,0.970588,0.970588,51.956303,0.970588,25,35,0.970588,25,25,34,43,0,0,0.057143,0.058824,0.058824,0,33,0.453982,0,0,33,33,34,34
langford-2-18.xml.minion.conv.minion,1,884,0,1,0.972222,31,0.972222,1,0.972222,0.972222,56.241742,0.972222,31,37,0.972222,31,31,36,40,0,0,0.054054,0.055556,0.055556,0,35,0.386036,0,0,35,35,36,36
langford-2-19.xml.minion.conv.minion,1,880,0,1,0.973684,31,0.973684,1,0.973684,0.973684,54.206478,0.973684,31,39,0.973684,31,31,38,38,0,0,0.051282,0.052632,0.052632,0,37,0.432322,0,0,37,37,38,38
langford-2-20.xml.minion.conv.minion,1,865,0,1,0.975,27,0.975,1,0.975,0.975,48.596341,0.975,27,41,0.975,27,27,40,34,0,0,0.04878,0.05,0.05,0,39,0.418269,0,0,39,39,40,40
langford-2-21.xml.minion.conv.minion,1,894,0,1,0.97619,20,0.97619,1,0.97619,0.97619,43.037652,0.97619,20,43,0.97619,20,20,42,53,0,0,0.046512,0.047619,0.047619,0,41,0.588953,0,0,41,41,42,42
langford-2-25.xml.minion.conv.minion,1,884,0,1,0.98,25,0.98,1,0.98,0.98,43.958431,0.98,25,51,0.98,25,25,50,45,0,0,0.039216,0.04,0.04,0,49,0.546482,0,0,49,49,50,50
langford-2-2.xml.minion.conv.minion,1,925,0,1,0.75,263,0.75,1,0.75,0.75,336.1,0.75,263,5,0.75,0,263,4,55.6,0,0,0.4,0.5,0.5,0,3,0.351309,0,0,3,3,4,4
langford-2-30.xml.minion.conv.minion,1,874,0,1,0.983333,25,0.983333,1,0.983333,0.983333,40.239344,0.983333,25,61,0.983333,25,25,60,47,0,0,0.032787,0.033333,0.033333,0,59,0.657598,0,0,59,59,60,60
langford-2-3.xml.minion.conv.minion,1,919,0,1,0.833333,169,0.833333,1,0.833333,0.833333,251.142857,0.833333,169,7,0.833333,28,169,6,42.857143,0.2,0,0.285714,0.333333,0.333333,0,5,0.27368,0,0,5,5,6,6
langford-2-40.xml.minion.conv.minion,1,868,0,1,0.9875,13,0.9875,1,0.9875,0.9875,24.474691,0.9875,13,81,0.9875,13,13,80,35,0,0,0.024691,0.025,0.025,0,79,0.649506,0,0,79,79,80,80
langford-2-4-ext.xml.minion.gz,1,955,0,1,0.875,136,0.875,1,0.875,0.875,235.25,0.875,136,8,0.875,136,136,8,30,0.357143,1,0,0.25,0.25,32,7,0.199702,0,0,7,7,8,8
langford-2-4.xml.minion.conv.minion,1,899,0,1,0.875,136,0.875,1,0.875,0.875,208.138889,0.875,136,9,0.875,48,136,8,32.888889,0.357143,0,0.222222,0.25,0.25,0,7,0.250073,0,0,7,7,8,8
langford-2-50.xml.minion.conv.minion,1,883,0,1,0.99,7,0.99,1,0.99,0.99,16.947921,0.99,7,101,0.99,7,7,100,53,0,0,0.019802,0.02,0.02,0,99,0.893324,0,0,99,99,100,100
langford-2-5.xml.minion.conv.minion,1,895,0,1,0.9,104,0.9,1,0.9,0.9,170.981818,0.9,104,11,0.9,66,104,10,28,0,0,0.181818,0.2,0.2,0,9,0.213095,0,0,9,9,10,10
langford-2-6.xml.minion.conv.minion,1,885,0,1,0.916667,97,0.916667,1,0.916667,0.916667,154.974359,0.916667,97,13,0.916667,81,97,12,34,0,0,0.153846,0.166667,0.166667,0,11,0.230056,0,0,11,11,12,12
langford-2-7.xml.minion.conv.minion,1,907,0,1,0.928571,88,0.928571,1,0.928571,0.928571,140.495238,0.928571,88,15,0.928571,69,88,14,32,0,0,0.133333,0.142857,0.142857,0,13,0.234957,0,0,13,13,14,14
langford-2-8.xml.minion.conv.minion,1,888,0,1,0.9375,69,0.9375,1,0.9375,0.9375,115.882353,0.9375,69,17,0.9375,69,69,16,31,0,0,0.117647,0.125,0.125,0,15,0.267583,0,0,15,15,16,16
langford-2-9.xml.minion.conv.minion,1,892,0,1,0.944444,50,0.944444,1,0.944444,0.944444,96.654971,0.944444,50,19,0.944444,50,50,18,35,0,0,0.105263,0.111111,0.111111,0,17,0.240415,0,0,17,17,18,18
langford-3-11-ext.xml.minion.gz,1,987,0,1,0.969697,35,0.969697,1,0.969697,0.969697,72.723636,0.969697,35,33.333333,0.969697,35,35,33,13.323529,0,1,0,0.060606,0.060606,550,32,0.291644,0,0,32,32,33,33
langford-3-9-ext.xml.minion.gz,1,979,0,1,0.962963,35,0.962963,1,0.962963,0.962963,80.620596,0.962963,35,27.333333,0.962963,35,35,27,13.464286,0,1,0,0.074074,0.074074,369,26,0.259346,0,0,26,26,27,27
lard-83-83.xml.minion.gz,1,531,0,1,0.987952,530,0.987952,1,0.987952,0.987952,529.855716,0.987952,530,82,0.987952,527,530,84,?,0,1,0,0.024096,0.024096,3403,82,?,0,0,82,82,84,84
large-80-sat_ext.xml.minion.gz,1,521,0,1,0.9875,505,0.9875,1,0.9875,0.9875,500.028165,0.9875,500,79,0.9875,479,495,80,?,0,1,0,0.025,0.025,3160,79,?,0,0,79,79,80,80
large-80-unsat_ext.xml.minion.gz,1,515,0,1,0.9875,513,0.9875,1,0.9875,0.9875,500.160443,0.9875,513,79,0.9875,487,487,80,?,0.519304,1,0,0.025,0.025,3160,79,?,0,0,79,79,80,80
large-84-unsat_ext.xml.minion.gz,1,516,0,1,0.988095,513,0.988095,1,0.988095,0.988095,500.144291,0.988095,513,83,0.988095,487,487,84,?,0.518359,1,0,0.02381,0.02381,3486,83,?,0,0,83,83,84,84
latinSquare-dg-10_all.xml.minion,1,999,0,0.408403,0.35,999,0.35,0.353535,0.35,0.35,999,0.35,999,4,0.35,999,999,10,100,0,0,0,0.1,0.1,0,35,0,0,0,35,35,10,10
latinSquare-dg-11_all.xml.minion,1,1000,0,0.384615,0.330579,1000,0.330579,0.333333,0.330579,0.330579,1000,0.330579,1000,4,0.330579,1000,1000,11,100,0,0,0,0.090909,0.090909,0,40,0,0,0,40,40,11,11
latinSquare-dg-12_all.xml.minion,1,1000,0,0.379845,0.298611,1000,0.298611,0.300699,0.298611,0.298611,1000,0.298611,1000,4,0.298611,1000,1000,12,100,0,0,0,0.083333,0.083333,0,43,0,0,0,43,43,12,12
latinSquare-dg-3_all.xml.minion,1,784,0,1,0.888889,784,0.888889,1,0.888889,0.888889,784,0.888889,784,4,0.888889,784,784,3,80,0.555556,0,0,0.333333,0.333333,0,8,0.015922,0,0,8,8,3,3
latinSquare-dg-4_all.xml.minion,1,892,0,0.709091,0.6875,892,0.6875,0.733333,0.6875,0.6875,892,0.6875,892,4,0.6875,892,892,4,93,0.416667,0,0,0.25,0.25,0,11,0.019673,0,0,11,11,4,4
latinSquare-dg-5_all.xml.minion,1,966,0,0.6,0.64,966,0.64,0.666667,0.64,0.64,966,0.64,966,4,0.64,966,966,5,98,0,0,0,0.2,0.2,0,16,0.011411,0,0,16,16,5,5
latinSquare-dg-6_all.xml.minion,1,987,0,0.532164,0.527778,987,0.527778,0.542857,0.527778,0.527778,987,0.527778,987,4,0.527778,987,987,6,100,0,0,0,0.166667,0.166667,0,19,0.013977,0,0,19,19,6,6
latinSquare-dg-7_all.xml.minion,1,995,0,0.478261,0.489796,995,0.489796,0.5,0.489796,0.489796,995,0.489796,995,4,0.489796,995,995,7,100,0,0,0,0.142857,0.142857,0,24,0.010376,0,0,24,24,7,7
latinSquare-dg-8_all.xml.minion,1,998,0,0.452991,0.421875,998,0.421875,0.428571,0.421875,0.421875,998,0.421875,998,4,0.421875,998,998,8,100,0,0,0,0.125,0.125,0,27,0.009959,0,0,27,27,8,8
latinSquare-dg-9_all.xml.minion,1,996,0,0.419355,0.395062,996,0.395062,0.4,0.395062,0.395062,996,0.395062,996,4,0.395062,996,996,9,100,0,0,0,0.111111,0.111111,0,32,0,0,0,32,32,9,9
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,513,0.011917,0.1336,0.093333,513,0.073333,0.05656,0.056435,0.055556,513,0.028889,513,25.395556,0.037778,513,513,2,53,0.068889,1,0,0.004444,0.004444,5714,25.395556,0.06,0,0,25,42,2,2
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,324,0.011917,0.1336,0.093333,324,0.073333,0.05656,0.056435,0.055556,324,0.028889,324,25.395556,0.037778,324,324,3,35,0,1,0,0.004444,0.004444,5714,25.395556,0.037417,0,0,25,42,3,3
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,263,0.011917,0.1336,0.093333,263,0.073333,0.05656,0.056435,0.055556,263,0.028889,263,25.395556,0.037778,263,263,4,27,0,1,0,0.004444,0.004444,5714,25.395556,0.116619,0,0,25,42,4,4
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,184,0.011917,0.1336,0.093333,184,0.073333,0.05656,0.056435,0.055556,184,0.028889,184,25.395556,0.037778,184,184,5,23,0,1,0,0.004444,0.004444,5714,25.395556,0.148324,0,0,25,42,5,5
lemma-100-9-mod.xml.minion.conv.minion,1,96,0.004737,0.996543,0.99,96,0.98,0.996566,0.9866,0.99,96,0.98,96,147,0.98,96,96,9,15,0,0,0,0.02,0.02,0,98.66,0.237908,0,0,99,99,9,9
lemma-12-9-mod.xml.minion.conv.minion,1,96,0.039284,0.96835,0.916667,96,0.833333,0.969697,0.888889,0.916667,96,0.833333,96,15,0.833333,96,96,9,15,0,0,0,0.166667,0.166667,0,10.666667,0.237908,0,0,11,11,9,9
lemma-15-9-mod.xml.minion.conv.minion,1,96,0.029481,0.980464,0.933333,96,0.933333,0.980952,0.915556,0.933333,96,0.866667,96,19.6,0.866667,96,96,9,15,0,0,0,0.133333,0.133333,0,13.733333,0.237908,0,0,14,14,9,9
lemma-20-9-mod.xml.minion.conv.minion,1,96,0.024495,0.978122,0.95,96,0.9,0.978947,0.93,0.95,96,0.9,96,27,0.9,96,96,9,15,0,0,0,0.1,0.1,0,18.6,0.237908,0,0,19,19,9,9
lemma-30-9-mod.xml.minion.conv.minion,1,96,0.015713,0.988262,0.966667,96,0.933333,0.988506,0.955556,0.966667,96,0.933333,96,42,0.933333,96,96,9,15,0,0,0,0.066667,0.066667,0,28.666667,0.237908,0,0,29,29,9,9
lemma-50-9-mod.xml.minion.conv.minion,1,96,0.0096,0.992549,0.98,96,0.96,0.992653,0.9728,0.98,96,0.96,96,72,0.96,96,96,9,15,0,0,0,0.04,0.04,0,48.64,0.237908,0,0,49,49,9,9
magicSquare-10_glb.xml.minion.conv.minion,1,1000,0,1,0.99,484,0.99,1,0.99,0.99,495.466667,0.99,484,5.4,0.99,484,484,100,77.5,0,0,0.977778,0.12,0.12,0,99,0.179712,0,0,99,99,100,100
magicSquare-11_glb.xml.minion.conv.minion,1,1000,0,1,0.991736,490,0.991736,1,0.991736,0.991736,500.408163,0.991736,490,5.363636,0.991736,490,490,121,74,0,0,0.979592,0.109462,0.109462,0,120,0.167967,0,0,120,120,121,121
magicSquare-12_glb.xml.minion.conv.minion,1,1000,0,1,0.993056,496,0.993056,1,0.993056,0.993056,505.509434,0.993056,496,5.333333,0.993056,496,496,144,?,0,0,0.981132,0.100629,0.100629,0,143,?,0,0,143,143,144,144
magicSquare-13_glb.xml.minion.conv.minion,1,1000,0,1,0.994083,530,0.994083,1,0.994083,0.994083,538.245614,0.994083,530,5.307692,0.994083,530,530,169,?,0,0,0.982456,0.093117,0.093117,0,168,?,0,0,168,168,169,169
magicSquare-14_glb.xml.minion.conv.minion,1,1000,0,1,0.994898,496,0.994898,1,0.994898,0.994898,504.262295,0.994898,496,5.285714,0.994898,496,496,196,?,0,0,0.983607,0.086651,0.086651,0,195,?,0,0,195,195,196,196
magicSquare-15_glb.xml.minion.conv.minion,1,1000,0,1,0.995556,492,0.995556,1,0.995556,0.995556,499.815385,0.995556,492,5.266667,0.995556,492,492,225,?,0,0,0.984615,0.081026,0.081026,0,224,?,0,0,224,224,225,225
magicSquare-16_glb.xml.minion.conv.minion,1,1000,0,1,0.996094,510,0.996094,1,0.996094,0.996094,517.101449,0.996094,510,5.25,0.996094,510,510,256,?,0,0,0.985507,0.076087,0.076087,0,255,?,0,0,255,255,256,256
magicSquare-17_glb.xml.minion.conv.minion,1,1000,0,1,0.99654,484,0.99654,1,0.99654,0.99654,491.068493,0.99654,484,5.235294,0.99654,484,484,289,?,0,0,0.986301,0.071716,0.071716,0,288,?,0,0,288,288,289,289
magicSquare-18_glb.xml.minion.conv.minion,1,1000,0,1,0.996914,514,0.996914,1,0.996914,0.996914,520.311688,0.996914,514,5.222222,0.996914,514,514,324,?,0,0,0.987013,0.067821,0.067821,0,323,?,0,0,323,323,324,324
magicSquare-19_glb.xml.minion.conv.minion,1,1000,0,1,0.99723,481,0.99723,1,0.99723,0.99723,487.407407,0.99723,481,5.210526,0.99723,481,481,361,?,0,0,0.987654,0.064327,0.064327,0,360,?,0,0,360,360,361,361
magicSquare-3_glb.xml.minion.conv.minion,1,996,0,1,0.888889,452,0.888889,1,0.888889,0.888889,484,0.888889,452,6.333333,0.888889,452,452,9,69.5,0.666667,0,0.941176,0.372549,0.372549,0,8,0.343968,0,0,8,8,9,9
magicSquare-4_glb.xml.minion.conv.minion,1,1000,0,1,0.9375,473,0.9375,1,0.9375,0.9375,498.095238,0.9375,473,6,0.9375,473,473,16,74,0,0,0.952381,0.285714,0.285714,0,15,0.266053,0,0,15,15,16,16
magicSquare-5_glb.xml.minion.conv.minion,1,1000,0,1,0.96,522,0.96,1,0.96,0.96,541.12,0.96,522,5.8,0.96,522,522,25,76,0,0,0.96,0.232,0.232,0,24,0.243134,0,0,24,24,25,25
magicSquare-6_glb.xml.minion.conv.minion,1,1000,0,1,0.972222,504,0.972222,1,0.972222,0.972222,521.103448,0.972222,504,5.666667,0.972222,504,504,36,76,0,0,0.965517,0.195402,0.195402,0,35,0.196521,0,0,35,35,36,36
magicSquare-7_glb.xml.minion.conv.minion,1,1000,0,1,0.979592,523,0.979592,1,0.979592,0.979592,537.454545,0.979592,523,5.571429,0.979592,523,523,49,81,0,0,0.969697,0.168831,0.168831,0,48,0.191958,0,0,48,48,49,49
magicSquare-8_glb.xml.minion.conv.minion,1,1000,0,1,0.984375,507,0.984375,1,0.984375,0.984375,520.324324,0.984375,507,5.5,0.984375,507,507,64,77,0,0,0.972973,0.148649,0.148649,0,63,0.199393,0,0,63,63,64,64
magicSquare-9_glb.xml.minion.conv.minion,1,1000,0,1,0.987654,517,0.987654,1,0.987654,0.987654,528.780488,0.987654,517,5.444444,0.987654,517,517,81,75,0,0,0.97561,0.132791,0.132791,0,80,0.200645,0,0,80,80,81,81
mug100-1-3.xml.watchless.minion.gz,1,324,0.004665,0.371667,0.04,324,0.03,0.033535,0.0332,0.03,324,0.03,324,3.32,0.03,324,324,3,35,0,0,0,0.02,0.02,0,3.32,0.037417,0,0,3,4,3,3
mug100-1-4.xml.watchless.minion.gz,1,263,0.004665,0.371667,0.04,263,0.03,0.033535,0.0332,0.03,263,0.03,263,3.32,0.03,263,263,4,27,0,0,0,0.02,0.02,0,3.32,0.116619,0,0,3,4,4,4
mug100-25-3.xml.watchless.minion.gz,1,324,0.004665,0.37,0.04,324,0.03,0.033535,0.0332,0.03,324,0.03,324,3.32,0.03,324,324,3,35,0,0,0,0.02,0.02,0,3.32,0.037417,0,0,3,4,3,3
mug100-25-4.xml.watchless.minion.gz,1,263,0.004665,0.37,0.04,263,0.03,0.033535,0.0332,0.03,263,0.03,263,3.32,0.03,263,263,4,27,0,0,0,0.02,0.02,0,3.32,0.116619,0,0,3,4,4,4
mug88-1-3.xml.watchless.minion.gz,1,324,0.005293,0.348485,0.045455,324,0.034091,0.03814,0.037707,0.034091,324,0.034091,324,3.318182,0.034091,324,324,3,35,0,0,0,0.022727,0.022727,0,3.318182,0.037417,0,0,3,4,3,3
mug88-1-4.xml.watchless.minion.gz,1,263,0.005293,0.348485,0.045455,263,0.034091,0.03814,0.037707,0.034091,263,0.034091,263,3.318182,0.034091,263,263,4,27,0,0,0,0.022727,0.022727,0,3.318182,0.116619,0,0,3,4,4,4
mug88-25-3.xml.watchless.minion.gz,1,324,0.005293,0.367424,0.045455,324,0.034091,0.03814,0.037707,0.034091,324,0.034091,324,3.318182,0.034091,324,324,3,35,0,0,0,0.022727,0.022727,0,3.318182,0.037417,0,0,3,4,3,3
mug88-25-4.xml.watchless.minion.gz,1,263,0.005293,0.367424,0.045455,263,0.034091,0.03814,0.037707,0.034091,263,0.034091,263,3.318182,0.034091,263,263,4,27,0,0,0,0.022727,0.022727,0,3.318182,0.116619,0,0,3,4,4,4
