@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
nmr_7_6_5.minion,1,520,0,1,0.97619,11,0.97619,1,0.97619,0.97619,27.484663,0.97619,11,33.380952,0.97619,11,11
nmr_7_7_3.minion,1,491,0,1,0.979592,36,0.979592,1,0.979592,0.979592,48.05298,0.979592,36,39.428571,0.979592,36,36
nmr_7_7_4.minion,1,491,0,1,0.979592,20,0.979592,1,0.979592,0.979592,32.476821,0.979592,20,39.428571,0.979592,20,20
nmr_7_7_5.minion,1,475,0,1,0.979592,11,0.979592,1,0.979592,0.979592,23.291391,0.979592,11,39.428571,0.979592,11,11
nmr_7_8_3.minion,1,521,0,1,0.982143,36,0.982143,1,0.982143,0.982143,46.141431,0.982143,36,45.464286,0.982143,36,36
nmr_7_8_4.minion,1,492,0,1,0.982143,20,0.982143,1,0.982143,0.982143,30.198003,0.982143,20,45.464286,0.982143,20,20
nmr_7_8_5.minion,1,477,0,1,0.982143,11,0.982143,1,0.982143,0.982143,21.056572,0.982143,11,45.464286,0.982143,11,11
nmr_7_9_3.minion,1,498,0,1,0.984127,36,0.984127,1,0.984127,0.984127,44.327273,0.984127,36,51.492063,0.984127,36,36
nmr_7_9_4.minion,1,505,0,1,0.984127,20,0.984127,1,0.984127,0.984127,28.672727,0.984127,20,51.492063,0.984127,20,20
nmr_7_9_5.minion,1,493,0,1,0.984127,11,0.984127,1,0.984127,0.984127,19.576623,0.984127,11,51.492063,0.984127,11,11
nmr_8_10_3.minion,1,521,0,1,0.9875,36,0.9875,1,0.9875,0.9875,41.966301,0.9875,36,66.55,0.9875,36,36
nmr_8_10_4.minion,1,506,0,1,0.9875,20,0.9875,1,0.9875,0.9875,25.995298,0.9875,20,66.55,0.9875,20,20
nmr_8_10_5.minion,1,492,0,1,0.9875,11,0.9875,1,0.9875,0.9875,16.925549,0.9875,11,66.55,0.9875,11,11
nmr_8_11_3.minion,1,521,0,1,0.988636,36,0.988636,1,0.988636,0.988636,41.259473,0.988636,36,73.568182,0.988636,36,36
nmr_8_11_4.minion,1,503,0,1,0.988636,20,0.988636,1,0.988636,0.988636,25.202954,0.988636,20,73.568182,0.988636,20,20
nmr_8_11_5.minion,1,515,0,1,0.988636,11,0.988636,1,0.988636,0.988636,16.258831,0.988636,11,73.568182,0.988636,11,11
nmr_8_12_3.minion,1,521,0,1,0.989583,36,0.989583,1,0.989583,0.989583,40.614684,0.989583,36,80.583333,0.989583,36,36
nmr_8_12_4.minion,1,492,0,1,0.989583,20,0.989583,1,0.989583,0.989583,24.549303,0.989583,20,80.583333,0.989583,20,20
nmr_8_12_5.minion,1,505,0,1,0.989583,11,0.989583,1,0.989583,0.989583,15.600214,0.989583,11,80.583333,0.989583,11,11
nmr_8_5_3.minion,1,521,0,1,0.975,36,0.975,1,0.975,0.975,54.213058,0.975,36,31.35,0.975,36,36
nmr_8_5_4.minion,1,494,0,1,0.975,20,0.975,1,0.975,0.975,37.890034,0.975,20,31.35,0.975,20,20
nmr_8_5_5.minion,1,494,0,1,0.975,11,0.975,1,0.975,0.975,29.024055,0.975,11,31.35,0.975,11,11
nmr_8_6_3.minion,1,521,0,1,0.979167,36,0.979167,1,0.979167,0.979167,49.148148,0.979167,36,38.416667,0.979167,36,36
nmr_8_6_4.minion,1,492,0,1,0.979167,20,0.979167,1,0.979167,0.979167,32.851852,0.979167,20,38.416667,0.979167,20,20
nmr_8_6_5.minion,1,520,0,1,0.979167,11,0.979167,1,0.979167,0.979167,24.641204,0.979167,11,38.416667,0.979167,11,11
nmr_8_7_3.minion,1,521,0,1,0.982143,36,0.982143,1,0.982143,0.982143,46.141431,0.982143,36,45.464286,0.982143,36,36
nmr_8_7_4.minion,1,492,0,1,0.982143,20,0.982143,1,0.982143,0.982143,30.198003,0.982143,20,45.464286,0.982143,20,20
nmr_8_7_5.minion,1,477,0,1,0.982143,11,0.982143,1,0.982143,0.982143,21.056572,0.982143,11,45.464286,0.982143,11,11
nmr_8_8_3.minion,1,521,0,1,0.984375,36,0.984375,1,0.984375,0.984375,44.508772,0.984375,36,52.5,0.984375,36,36
nmr_8_8_4.minion,1,492,0,1,0.984375,20,0.984375,1,0.984375,0.984375,28.280702,0.984375,20,52.5,0.984375,20,20
nmr_8_8_5.minion,1,477,0,1,0.984375,11,0.984375,1,0.984375,0.984375,19.175439,0.984375,11,52.5,0.984375,11,11
nmr_8_9_3.minion,1,521,0,1,0.986111,36,0.986111,1,0.986111,0.986111,42.954057,0.986111,36,59.527778,0.986111,36,36
nmr_8_9_4.minion,1,505,0,1,0.986111,20,0.986111,1,0.986111,0.986111,27.009775,0.986111,20,59.527778,0.986111,20,20
nmr_8_9_5.minion,1,493,0,1,0.986111,11,0.986111,1,0.986111,0.986111,17.942326,0.986111,11,59.527778,0.986111,11,11
nmr_9_10_3.minion,1,500,0,1,0.988889,36,0.988889,1,0.988889,0.988889,40.807575,0.988889,36,75.577778,0.988889,36,36
nmr_9_10_4.minion,1,506,0,1,0.988889,20,0.988889,1,0.988889,0.988889,25.041539,0.988889,20,75.577778,0.988889,20,20
nmr_9_10_5.minion,1,493,0,1,0.988889,11,0.988889,1,0.988889,0.988889,16.000611,0.988889,11,75.577778,0.988889,11,11
nmr_9_11_3.minion,1,513,0,1,0.989899,36,0.989899,1,0.989899,0.989899,40.222222,0.989899,36,83.59596,0.989899,36,36
nmr_9_11_4.minion,1,505,0,1,0.989899,20,0.989899,1,0.989899,0.989899,24.361361,0.989899,20,83.59596,0.989899,20,20
nmr_9_11_5.minion,1,515,0,1,0.989899,11,0.989899,1,0.989899,0.989899,15.43043,0.989899,11,83.59596,0.989899,11,11
nmr_9_12_3.minion,1,504,0,1,0.990741,36,0.990741,1,0.990741,0.990741,39.685177,0.990741,36,91.611111,0.990741,36,36
nmr_9_12_4.minion,1,505,0,1,0.990741,20,0.990741,1,0.990741,0.990741,23.800835,0.990741,20,91.611111,0.990741,20,20
nmr_9_12_5.minion,1,505,0,1,0.990741,11,0.990741,1,0.990741,0.990741,14.863883,0.990741,11,91.611111,0.990741,11,11
nmr_9_5_3.minion,1,516,0,1,0.977778,36,0.977778,1,0.977778,0.977778,51.290323,0.977778,36,35.377778,0.977778,36,36
nmr_9_5_4.minion,1,505,0,1,0.977778,20,0.977778,1,0.977778,0.977778,35.408602,0.977778,20,35.377778,0.977778,20,20
nmr_9_5_5.minion,1,494,0,1,0.977778,11,0.977778,1,0.977778,0.977778,26.569892,0.977778,11,35.377778,0.977778,11,11
nmr_9_6_3.minion,1,501,0,1,0.981481,36,0.981481,1,0.981481,0.981481,46.904159,0.981481,36,43.444444,0.981481,36,36
nmr_9_6_4.minion,1,505,0,1,0.981481,20,0.981481,1,0.981481,0.981481,30.981917,0.981481,20,43.444444,0.981481,20,20
nmr_9_6_5.minion,1,520,0,1,0.981481,11,0.981481,1,0.981481,0.981481,22.721519,0.981481,11,43.444444,0.981481,11,11
nmr_9_7_3.minion,1,498,0,1,0.984127,36,0.984127,1,0.984127,0.984127,44.327273,0.984127,36,51.492063,0.984127,36,36
nmr_9_7_4.minion,1,505,0,1,0.984127,20,0.984127,1,0.984127,0.984127,28.672727,0.984127,20,51.492063,0.984127,20,20
nmr_9_7_5.minion,1,493,0,1,0.984127,11,0.984127,1,0.984127,0.984127,19.576623,0.984127,11,51.492063,0.984127,11,11
nmr_9_8_3.minion,1,521,0,1,0.986111,36,0.986111,1,0.986111,0.986111,42.954057,0.986111,36,59.527778,0.986111,36,36
nmr_9_8_4.minion,1,505,0,1,0.986111,20,0.986111,1,0.986111,0.986111,27.009775,0.986111,20,59.527778,0.986111,20,20
nmr_9_8_5.minion,1,493,0,1,0.986111,11,0.986111,1,0.986111,0.986111,17.942326,0.986111,11,59.527778,0.986111,11,11
nmr_9_9_3.minion,1,498,0,1,0.987654,36,0.987654,1,0.987654,0.987654,41.634146,0.987654,36,67.555556,0.987654,36,36
nmr_9_9_4.minion,1,505,0,1,0.987654,20,0.987654,1,0.987654,0.987654,25.914634,0.987654,20,67.555556,0.987654,20,20
nmr_9_9_5.minion,1,493,0,1,0.987654,11,0.987654,1,0.987654,0.987654,16.878049,0.987654,11,67.555556,0.987654,11,11
ortholatin-10.xml.minion,1,1000,0.127279,0.576404,0.336667,999,0.336667,0.157191,0.156667,0.066667,995.460993,0.066667,994,2.666667,0.33,994,994
ortholatin-15.xml.conv.minion,1,1000,0.136882,0.60792,0.334815,993,0.334815,0.141444,0.141235,0.044444,994.493007,0.044444,993,2.666667,0.331852,993,993
ortholatin-20.xml.conv.minion,1,1000,0.141814,0.623179,0.334167,998,0.334167,0.133723,0.133611,0.033333,998.336798,0.033333,998,2.666667,0.3325,998,998
ortholatin-2.xml.minion,1,892,0.039284,0.244444,0.416667,744,0.416667,0.393939,0.361111,0.333333,613.230769,0.333333,513,2.666667,0.333333,513,513
ortholatin-5.xml.minion,1,1000,0.100566,0.476695,0.346667,966,0.346667,0.207207,0.204444,0.133333,964.021739,0.133333,961,2.666667,0.32,961,961
ortholatin-6.xml.minion,1,1000,0.109121,0.51042,0.342593,987,0.342593,0.190031,0.188272,0.111111,973.04918,0.111111,963,2.666667,0.324074,963,963
ortholatin-7.xml.minion,1,1000,0.115446,0.534317,0.340136,995,0.340136,0.178082,0.176871,0.095238,986.269231,0.095238,981,2.666667,0.326531,981,981
ortholatin-8.xml.minion,1,1000,0.120306,0.55203,0.338542,998,0.338542,0.169284,0.168403,0.083333,989.443299,0.083333,985,2.666667,0.328125,985,985
ortholatin-9.xml.minion,1,1000,0.124156,0.56564,0.337449,996,0.337449,0.162534,0.161866,0.074074,989.855932,0.074074,987,2.666667,0.329218,987,987
peg10.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg11.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg12.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg13.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg14.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg15.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg16.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg17.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg18.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg19.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg1.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg20.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg21.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg22.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg23.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg24.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg25.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg26.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg27.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg28.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg29.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg2.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg30.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg31.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg32.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg33.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg3.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg4.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg5.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg6.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg7.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg8.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
peg9.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032,0.005027,0.00368,545.227273,0,545,2.793008,0.00276,492,539
pigeons-10_ext.xml.minion,1,1000,0,1,0.9,1000,0.9,1,0.9,0.9,1000,0.9,1000,1,0.9,1000,1000
pigeons-10.xml.minion.conv.minion,1,96,0,1,0.9,96,0.9,1,0.9,0.9,96,0.9,96,9,0.9,96,96
pigeons-11_ext.xml.minion,1,1000,0,1,0.909091,1000,0.909091,1,0.909091,0.909091,1000,0.909091,1000,1,0.909091,1000,1000
pigeons-11.xml.minion.conv.minion,1,104,0,1,0.909091,104,0.909091,1,0.909091,0.909091,104,0.909091,104,10,0.909091,104,104
pigeons-12_ext.xml.minion,1,1000,0,1,0.916667,1000,0.916667,1,0.916667,0.916667,1000,0.916667,1000,1,0.916667,1000,1000
pigeons-12.xml.minion.conv.minion,1,99,0,1,0.916667,99,0.916667,1,0.916667,0.916667,99,0.916667,99,11,0.916667,99,99
pigeons-13_ext.xml.minion,1,1000,0,1,0.923077,1000,0.923077,1,0.923077,0.923077,1000,0.923077,1000,1,0.923077,1000,1000
pigeons-13.xml.minion.conv.minion,1,97,0,1,0.923077,97,0.923077,1,0.923077,0.923077,97,0.923077,97,12,0.923077,97,97
pigeons-14_ext.xml.minion,1,1000,0,1,0.928571,1000,0.928571,1,0.928571,0.928571,1000,0.928571,1000,1,0.928571,1000,1000
pigeons-14.xml.minion.conv.minion,1,87,0,1,0.928571,87,0.928571,1,0.928571,0.928571,87,0.928571,87,13,0.928571,87,87
pigeons-15_ext.xml.minion,1,1000,0,1,0.933333,1000,0.933333,1,0.933333,0.933333,1000,0.933333,1000,1,0.933333,1000,1000
pigeons-15.xml.minion.conv.minion,1,88,0,1,0.933333,88,0.933333,1,0.933333,0.933333,88,0.933333,88,14,0.933333,88,88
pigeons-16.xml.minion.conv.minion,1,72,0,1,0.9375,72,0.9375,1,0.9375,0.9375,72,0.9375,72,15,0.9375,72,72
pigeons-18_ext.xml.minion,1,1000,0,1,0.944444,1000,0.944444,1,0.944444,0.944444,1000,0.944444,1000,1,0.944444,1000,1000
pigeons-18.xml.minion.conv.minion,1,55,0,1,0.944444,55,0.944444,1,0.944444,0.944444,55,0.944444,55,17,0.944444,55,55
pigeons-20_ext.xml.minion,1,1000,0,1,0.95,1000,0.95,1,0.95,0.95,1000,0.95,1000,1,0.95,1000,1000
pigeons-20.xml.minion.conv.minion,1,56,0,1,0.95,56,0.95,1,0.95,0.95,56,0.95,56,19,0.95,56,56
pigeons-25_ext.xml.minion,1,1000,0,1,0.96,1000,0.96,1,0.96,0.96,1000,0.96,1000,1,0.96,1000,1000
pigeons-25.xml.minion.conv.minion,1,50,0,1,0.96,50,0.96,1,0.96,0.96,50,0.96,50,24,0.96,50,50
pigeons-30_ext.xml.minion,1,1000,0,1,0.966667,1000,0.966667,1,0.966667,0.966667,1000,0.966667,1000,1,0.966667,1000,1000
pigeons-30.xml.minion.conv.minion,1,32,0,1,0.966667,32,0.966667,1,0.966667,0.966667,32,0.966667,32,29,0.966667,32,32
pigeons-35_ext.xml.minion,1,1000,0,1,0.971429,1000,0.971429,1,0.971429,0.971429,1000,0.971429,1000,1,0.971429,1000,1000
pigeons-35.xml.minion.conv.minion,1,25,0,1,0.971429,25,0.971429,1,0.971429,0.971429,25,0.971429,25,34,0.971429,25,25
pigeons-40_ext.xml.minion,1,1000,0,1,0.975,1000,0.975,1,0.975,0.975,1000,0.975,1000,1,0.975,1000,1000
pigeons-40.xml.minion.conv.minion,1,29,0,1,0.975,29,0.975,1,0.975,0.975,29,0.975,29,39,0.975,29,29
pigeons-45_ext.xml.minion,1,1000,0,1,0.977778,1000,0.977778,1,0.977778,0.977778,1000,0.977778,1000,1,0.977778,1000,1000
pigeons-45.xml.minion.conv.minion,1,24,0,1,0.977778,24,0.977778,1,0.977778,0.977778,24,0.977778,24,44,0.977778,24,24
pigeons-50_ext.xml.minion,1,1000,0,1,0.98,1000,0.98,1,0.98,0.98,1000,0.98,1000,1,0.98,1000,1000
pigeons-50.xml.minion.conv.minion,1,24,0,1,0.98,24,0.98,1,0.98,0.98,24,0.98,24,49,0.98,24,24
pigeons-5_ext.xml.minion,1,1000,0,1,0.8,1000,0.8,1,0.8,0.8,1000,0.8,1000,1,0.8,1000,1000
pigeons-5.xml.minion.conv.minion,1,263,0,1,0.8,263,0.8,1,0.8,0.8,263,0.8,263,4,0.8,263,263
pigeons-6_ext.xml.minion,1,1000,0,1,0.833333,1000,0.833333,1,0.833333,0.833333,1000,0.833333,1000,1,0.833333,1000,1000
pigeons-6.xml.minion.conv.minion,1,184,0,1,0.833333,184,0.833333,1,0.833333,0.833333,184,0.833333,184,5,0.833333,184,184
pigeons-7_ext.xml.minion,1,1000,0,1,0.857143,1000,0.857143,1,0.857143,0.857143,1000,0.857143,1000,1,0.857143,1000,1000
pigeons-7.xml.minion.conv.minion,1,169,0,1,0.857143,169,0.857143,1,0.857143,0.857143,169,0.857143,169,6,0.857143,169,169
pigeons-8_ext.xml.minion,1,1000,0,1,0.875,1000,0.875,1,0.875,0.875,1000,0.875,1000,1,0.875,1000,1000
pigeons-8.xml.minion.conv.minion,1,154,0,1,0.875,154,0.875,1,0.875,0.875,154,0.875,154,7,0.875,154,154
pigeons-9_ext.xml.minion,1,1000,0,1,0.888889,1000,0.888889,1,0.888889,0.888889,1000,0.888889,1000,1,0.888889,1000,1000
pigeons-9.xml.minion.conv.minion,1,136,0,1,0.888889,136,0.888889,1,0.888889,0.888889,136,0.888889,136,8,0.888889,136,136
pret-150-25_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,499,0.026667,0.026846,0.026667,0.026667,499.02,0.026667,499,2,0.026667,499,499
pret-150-40_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846,0.026667,0.026667,499.62,0.026667,499,2,0.026667,499,499
pret-150-60_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846,0.026667,0.026667,500.42,0.026667,501,2,0.026667,499,499
pret-150-75_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846,0.026667,0.026667,500.98,0.026667,501,2,0.026667,499,501
pret-60-25_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,499,0.066667,0.067797,0.066667,0.066667,499.05,0.066667,499,2,0.066667,499,499
pret-60-40_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797,0.066667,0.066667,499.65,0.066667,499,2,0.066667,499,499
pret-60-60_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797,0.066667,0.066667,500.45,0.066667,501,2,0.066667,499,499
pret-60-75_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797,0.066667,0.066667,500.95,0.066667,501,2,0.066667,499,501
qcp-10-67-0_ext.xml.minion.gz,1,112,0.022553,0.433989,0.18,104,0.17,0.166061,0.1644,0.18,101.203163,0.12,104,16.44,0.13,92,96
qcp-10-67-1_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.18,0.166061,0.1644,0.18,102.243309,0.12,104,16.44,0.13,92,99
qcp-10-67-2_ext.xml.minion.gz,1,112,0.022553,0.433989,0.18,104,0.18,0.166061,0.1644,0.18,101.53163,0.12,104,16.44,0.13,92,98
qcp-10-67-3_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061,0.1644,0.18,101.716545,0.12,104,16.44,0.13,92,98
qcp-10-67-4_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061,0.1644,0.18,101.856448,0.12,104,16.44,0.13,92,98
qcp-10-67-5_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061,0.1644,0.18,101.553528,0.12,104,16.44,0.13,92,98
qcp-10-67-6_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.17,0.166061,0.1644,0.18,101.506083,0.12,104,16.44,0.13,92,98
qcp-10-67-7_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.17,0.166061,0.1644,0.18,102.088808,0.12,104,16.44,0.13,92,99
qcp-10-67-8_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.18,0.166061,0.1644,0.18,102.215328,0.12,104,16.44,0.13,92,99
qcp-10-67-9_ext.xml.minion.gz,1,112,0.022509,0.434059,0.18,104,0.18,0.166061,0.1644,0.18,101.613139,0.12,104,16.44,0.13,92,97
qcp-15-120-0_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996,0.099516,0.124444,68.822549,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-1_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996,0.099516,0.124444,68.277491,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-2_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.12,0.1,0.099556,0.124444,68.724603,0.071111,71,22.4,0.071111,54,64
qcp-15-120-3_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.124444,0.1,0.099556,0.124444,68.152778,0.071111,71,22.4,0.071111,54,64
qcp-15-120-4_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996,0.099516,0.124444,68.086939,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-5_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996,0.099516,0.124444,68.232235,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-6_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996,0.099516,0.124444,68.521636,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-7_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.124444,0.1,0.099556,0.124444,68.760317,0.071111,71,22.4,0.071111,54,64
qcp-15-120-8_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996,0.099516,0.124444,68.436681,0.066667,71,22.391111,0.071111,54,64
qcp-15-120-9_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996,0.099516,0.124444,68.286622,0.066667,71,22.391111,0.071111,54,64
qcp-20-187-0_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,51,0.0925,0.069424,0.06925,0.05,49.809025,0.045,50,27.7,0.0475,36,48
qcp-20-187-1_ext.xml.minion.gz,1,63,0.024157,0.410762,0.095,51,0.095,0.069424,0.06925,0.05,49.783574,0.045,50,27.7,0.0475,36,48
qcp-20-187-2_ext.xml.minion.gz,1,63,0.024156,0.41077,0.095,53,0.0925,0.069424,0.06925,0.05,49.995668,0.045,50,27.7,0.0475,36,48
qcp-20-187-3_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,53,0.095,0.069424,0.06925,0.05,50.100181,0.045,50,27.7,0.0475,36,48
qcp-20-187-4_ext.xml.minion.gz,1,63,0.024156,0.41077,0.095,53,0.095,0.069424,0.06925,0.05,50.038989,0.045,50,27.7,0.0475,36,48
qcp-20-187-5_ext.xml.minion.gz,1,63,0.02416,0.410723,0.095,51,0.095,0.069424,0.06925,0.05,49.913357,0.045,50,27.7,0.0475,36,48
qcp-20-187-6_ext.xml.minion.gz,1,63,0.024161,0.410715,0.095,51,0.095,0.069424,0.06925,0.05,49.89657,0.045,50,27.7,0.045,36,48
qcp-20-187-7_ext.xml.minion.gz,1,63,0.024159,0.410739,0.095,53,0.095,0.069424,0.06925,0.05,50.044946,0.045,50,27.7,0.0475,36,48
qcp-20-187-8_ext.xml.minion.gz,1,63,0.02416,0.410731,0.095,51,0.0925,0.069424,0.06925,0.05,49.968051,0.045,50,27.7,0.0475,36,48
