@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC

@DATA
normalized-rand-2-50-23-587-230-36_ext.xml.mzn_AND_NODATA,1,0.017896,0.98187
normalized-scen11-f10.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f12.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f2.xml.mzn_AND_NODATA,1,0.923475,0
normalized-rand-2-50-23-587-230-35_ext.xml.mzn_AND_NODATA,1,0.018511,0.981151
normalized-s4-4-3-6.xml.mzn_AND_NODATA,1,1,0
normalized-scen6-w1-f2.xml.mzn_AND_NODATA,1,0.761337,0
normalized-rand-2-50-23-587-230-41_ext.xml.mzn_AND_NODATA,1,0.018101,0.981647
normalized-scen11-f5.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f6.xml.mzn_AND_NODATA,1,0.923475,0
normalized-rand-2-50-23-587-230-29_ext.xml.mzn_AND_NODATA,1,0.017855,0.981928
normalized-rand-2-50-23-587-230-17_ext.xml.mzn_AND_NODATA,1,0.017967,0.981799
normalized-scen6.xml.mzn_AND_NODATA,1,0.929677,0
normalized-scen7-w1-f5.xml.mzn_AND_NODATA,1,0.767442,0
normalized-rand-2-50-23-587-230-32_ext.xml.mzn_AND_NODATA,1,0.017926,0.98184
normalized-rand-2-50-23-587-230-1_ext.xml.mzn_AND_NODATA,1,0.018129,0.981603
normalized-rand-2-50-23-587-230-30_ext.xml.mzn_AND_NODATA,1,0.017923,0.981843
normalized-scen3-f10.xml.mzn_AND_NODATA,1,0.932432,0
normalized-scen9-w1-f3.xml.mzn_AND_NODATA,1,0.769959,0
normalized-scen6-w2.xml.mzn_AND_NODATA,1,0.86631,0
normalized-scen11-f9.xml.mzn_AND_NODATA,1,0.923475,0
normalized-rand-2-50-23-587-230-14_ext.xml.mzn_AND_NODATA,1,0.017891,0.981876
normalized-scen5.xml.mzn_AND_NODATA,1,0.92852,0
normalized-scen11.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen7-w1-f4.xml.mzn_AND_NODATA,1,0.767442,0
normalized-scen1-f9.xml.mzn_AND_NODATA,1,0.923743,0
normalized-scen11-f7.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen10.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f3.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f11.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen11-f1.xml.mzn_AND_NODATA,1,0.923475,0
normalized-school1-13.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-25_ext.xml.mzn_AND_NODATA,1,0.01819,0.981526
normalized-scen11-f8.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen9.xml.mzn_AND_NODATA,1,0.923475,0
normalized-scen4.xml.mzn_AND_NODATA,1,0.921059,0
normalized-school1-nsh-12.xml.mzn_AND_NODATA,1,1,0
normalized-socialGolfer-6-3-5.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-40_ext.xml.mzn_AND_NODATA,1,0.017943,0.981839
normalized-rand-2-50-23-587-230-26_ext.xml.mzn_AND_NODATA,1,0.017935,0.981831
normalized-scen6-w1.xml.mzn_AND_NODATA,1,0.761337,0
normalized-series-80.xml.mzn_AND_NODATA,1,1,0
normalized-scen1-f8.xml.mzn_AND_NODATA,1,0.923743,0
normalized-squares-11-11.xml.mzn_AND_NODATA,1,0.995918,0
normalized-school1-nsh-14.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-22_ext.xml.mzn_AND_NODATA,1,0.017684,0.982146
normalized-scen8.xml.mzn_AND_NODATA,1,0.926153,0
normalized-squares-14-14.xml.mzn_AND_NODATA,1,0.997543,0
normalized-squares-15-15.xml.mzn_AND_NODATA,1,0.997872,0
normalized-series-100.xml.mzn_AND_NODATA,1,1,0
normalized-socialGolfer-6-3-6.xml.mzn_AND_NODATA,1,1,0
normalized-squares-17-17.xml.mzn_AND_NODATA,1,0.998362,0
normalized-squares-19-19.xml.mzn_AND_NODATA,1,0.998698,0
normalized-series-90.xml.mzn_AND_NODATA,1,1,0
normalized-school1-15.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-24_ext.xml.mzn_AND_NODATA,1,0.01785,0.981932
normalized-school1-nsh-13.xml.mzn_AND_NODATA,1,1,0
normalized-squares-20-20.xml.mzn_AND_NODATA,1,0.99883,0
normalized-squares-12-12.xml.mzn_AND_NODATA,1,0.996604,0
normalized-school1-16.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-39_ext.xml.mzn_AND_NODATA,1,0.01792,0.981846
normalized-s4-4-3-7.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-11_ext.xml.mzn_AND_NODATA,1,0.017953,0.981813
normalized-squares-22-22.xml.mzn_AND_NODATA,1,0.999038,0
normalized-squares-23-23.xml.mzn_AND_NODATA,1,0.999122,0
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0.998544,0
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.923475,0
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0.995,0
normalized-school1-14.xml.mzn_AND_NODATA,1,1,0
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0.99926,0
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0.999317,0
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0.998941,0
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0.995,0
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,1,0
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0.995918,0
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0.997131,0
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0.996604,0
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0.997543,0
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0.99814,0
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0.999367,0
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0.999453,0
normalized-series-70.xml.mzn_AND_NODATA,1,1,0
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0.99949,0
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,1,0
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,1,0
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0.999522,0
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0.999413,0
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0.017716,0.982099
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,1,0
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0.998544,0
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0.99373,0
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0.999317,0
normalized-schur.xml.mzn_AND_NODATA,1,0.502304,0.248848
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0.999579,0
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0.997131,0
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0.999552,0
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,1,0
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0.999413,0
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0.999196,0
normalized-ss97-6.xml.mzn_AND_NODATA,1,1,0
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0.464646,0.336476
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0.999196,0
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0.999604,0
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0.999627,0
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0.410985,0.340909
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0.999579,0
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0.999604,0
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0.475653,0.335921
normalized-rand-2-50-23-587-230-21_ext.xml.mzn_AND_NODATA,1,0.0179,0.981867
normalized-socialGolfer-6-4-8.xml.mzn_AND_NODATA,1,1,0
normalized-ssa-2670-130.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-e0ddr1-6.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-rand-2-50-23-587-230-5_ext.xml.mzn_AND_NODATA,1,0.018254,0.981444
normalized-rand-2-50-23-587-230-46_ext.xml.mzn_AND_NODATA,1,0.018305,0.981393
normalized-super-jobShop-e0ddr1-7.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-9.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-rand-2-50-23-587-230-3_ext.xml.mzn_AND_NODATA,1,0.017973,0.981793
normalized-rand-2-50-23-587-230-48_ext.xml.mzn_AND_NODATA,1,0.018213,0.981533
normalized-super-jobShop-e0ddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0.999684,0
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0.999666,0
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0.018536,0.981126
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,1,0
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0.421512,0.284884
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0.017804,0.981979
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr2-8.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-ssa-2670-141.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-ewddr2-4.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-7.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-sudoku368.xml.mzn_AND_NODATA,1,0,0
normalized-super-jobShop-e0ddr1-5.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-ssa-7552-159.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-e0ddr2-10.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-9.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr2-1.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-4.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-8.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr2-6.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-ssa-7552-158.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr2-9.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr1-2.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-8.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-9.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-3.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-8.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-ssa-7552-038.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-42_ext.xml.mzn_AND_NODATA,1,0.017966,0.981815
normalized-super-jobShop-ewddr2-2.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-10.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-ewddr2-3.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-5.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-enddr1-1.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-super-jobShop-e0ddr2-7.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-rand-2-50-23-587-230-38_ext.xml.mzn_AND_NODATA,1,0.017787,0.982012
normalized-squaresUnsat-38-38.xml.mzn_AND_NODATA,1,0.999684,0
normalized-ssa-7552-160.xml.mzn_AND_NODATA,1,1,0
normalized-super-jobShop-enddr2-3.xml.mzn_AND_NODATA,1,0.692483,0.307517
normalized-squaresUnsat-32-32.xml.mzn_AND_NODATA,1,0.999552,0
normalized-squares-36-36.xml.mzn_AND_NODATA,1,0.999647,0
normalized-socialGolfer-7-4-8.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-33_ext.xml.mzn_AND_NODATA,1,0.017592,0.982239
normalized-rand-2-50-23-587-230-28_ext.xml.mzn_AND_NODATA,1,0.017537,0.982295
normalized-rand-2-50-23-587-230-10_ext.xml.mzn_AND_NODATA,1,0.017488,0.98236
normalized-rand-2-50-23-587-230-2_ext.xml.mzn_AND_NODATA,1,0.017591,0.982256
normalized-rand-2-50-23-587-230-7_ext.xml.mzn_AND_NODATA,1,0.018113,0.98162
normalized-super-js-taillard-15-14.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-12.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-socialGolfer-8-4-8.xml.mzn_AND_NODATA,1,1,0
normalized-super-js-taillard-15-13.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-socialGolfer-9-4-8.xml.mzn_AND_NODATA,1,1,0
normalized-super-js-taillard-15-1.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-slangford-3-11-ext.xml.mzn_AND_NODATA,1,0.058684,0.938945
normalized-super-js-taillard-15-19.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-22.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-10.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-17.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-20.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-16.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-rand-25-25-300-147-51021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026
normalized-super-js-taillard-15-11.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-socialGolfer-10-4-8.xml.mzn_AND_NODATA,1,1,0
normalized-super-js-taillard-15-29.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-27.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-28.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-2.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-30.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-25.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-3.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-5.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-18.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-8.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-26.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-21.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-9.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-24.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-6.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-4.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-os-taillard-10-10.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-12.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-15-23.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-15.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-super-js-taillard-15-7.xml.mzn_AND_NODATA,1,0.685629,0.314371
normalized-rand-2-50-23-587-230-37_ext.xml.mzn_AND_NODATA,1,0.017382,0.982466
normalized-super-os-taillard-10-11.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-fcd-12_ext.xml.mzn_AND_NODATA,1,0.018788,0.980836
normalized-super-os-taillard-10-13.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-43_ext.xml.mzn_AND_NODATA,1,0.017532,0.982301
normalized-rand-2-50-23-587-230-45_ext.xml.mzn_AND_NODATA,1,0.01802,0.98173
normalized-rand-2-50-23-587-230-18_ext.xml.mzn_AND_NODATA,1,0.017375,0.982474
normalized-super-os-taillard-10-14.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-robin14.xml.mzn_AND_NODATA,1,1,0
normalized-rand-2-50-23-587-230-fcd-16_ext.xml.mzn_AND_NODATA,1,0.018652,0.980975
normalized-super-js-taillard-20-15-14.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-15.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-8_ext.xml.mzn_AND_NODATA,1,0.018407,0.981305
normalized-super-os-taillard-10-16.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-17.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-20-15-11.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-6_ext.xml.mzn_AND_NODATA,1,0.017748,0.982036
normalized-rand-2-50-23-587-230-fcd-31_ext.xml.mzn_AND_NODATA,1,0.018265,0.981433
normalized-rand-2-50-23-587-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.018521,0.981141
normalized-super-os-taillard-10-18.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-20-15-15.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-20.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-21.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-fcd-20_ext.xml.mzn_AND_NODATA,1,0.018379,0.981317
normalized-super-os-taillard-10-22.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-25.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-1.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-20-15-10.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-29.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-20-15-18.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-3.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-49_ext.xml.mzn_AND_NODATA,1,0.017867,0.981915
normalized-super-os-taillard-10-4.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-6.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-js-taillard-20-15-21.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-27.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-fcd-23_ext.xml.mzn_AND_NODATA,1,0.018107,0.981641
normalized-rand-2-50-23-587-230-fcd-34_ext.xml.mzn_AND_NODATA,1,0.018338,0.98136
normalized-super-os-taillard-10-24.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-19.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-fcd-13_ext.xml.mzn_AND_NODATA,1,0.018206,0.981525
normalized-super-js-taillard-20-15-19.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-12.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-44_ext.xml.mzn_AND_NODATA,1,0.017353,0.982511
normalized-super-os-taillard-10-7.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-25-25-300-147-53021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026
normalized-super-os-taillard-10-8.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-28.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-26.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-2.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-25-25-300-147-52021_ext.xml.mzn_AND_NODATA,1,0.013974,0.986026
normalized-super-js-taillard-20-15-1.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-10-30.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-9.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-super-os-taillard-10-5.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.01799,0.981776
normalized-super-os-taillard-10-23.xml.mzn_AND_NODATA,1,0.670732,0.329268
normalized-rand-2-50-23-587-230-4_ext.xml.mzn_AND_NODATA,1,0.017785,0.981998
normalized-super-js-taillard-20-15-16.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-25.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-9_ext.xml.mzn_AND_NODATA,1,0.017947,0.981819
normalized-rand-2-50-23-587-230-fcd-1_ext.xml.mzn_AND_NODATA,1,0.018133,0.981599
normalized-rand-2-50-23-587-230-fcd-25_ext.xml.mzn_AND_NODATA,1,0.018186,0.98153
normalized-rand-2-50-23-587-230-47_ext.xml.mzn_AND_NODATA,1,0.017363,0.982531
normalized-super-js-taillard-20-15-24.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-fcd-21_ext.xml.mzn_AND_NODATA,1,0.017897,0.98187
normalized-super-js-taillard-20-15-26.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-20.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-17.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-22.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-fcd-27_ext.xml.mzn_AND_NODATA,1,0.018031,0.981718
normalized-super-js-taillard-20-15-23.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-28.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-27.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-13.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-fcd-30_ext.xml.mzn_AND_NODATA,1,0.017936,0.98183
normalized-super-os-taillard-4-10.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-rand-2-50-23-587-230-fcd-14_ext.xml.mzn_AND_NODATA,1,0.017893,0.981873
normalized-rand-2-50-23-587-230-fcd-29_ext.xml.mzn_AND_NODATA,1,0.017841,0.981942
normalized-super-os-taillard-4-11.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-js-taillard-20-15-2.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-4.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-4-16.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-17.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-rand-2-50-23-587-230-fcd-32_ext.xml.mzn_AND_NODATA,1,0.017915,0.981851
normalized-super-os-taillard-4-18.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-js-taillard-20-15-29.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-4-19.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-20.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-25.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-js-taillard-20-15-6.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-js-taillard-20-15-9.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-rand-2-50-23-587-230-fcd-11_ext.xml.mzn_AND_NODATA,1,0.017969,0.981797
normalized-super-js-taillard-20-15-3.xml.mzn_AND_NODATA,1,0.680851,0.319149
normalized-super-os-taillard-4-2.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-30.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-4.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-4-7.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-5-10.xml.mzn_AND_NODATA,1,0.675676,0.324324
normalized-super-os-taillard-4-1.xml.mzn_AND_NODATA,1,0.678571,0.321429
normalized-super-os-taillard-5-11.xml.mzn_AND_NODATA,1,0.675676,0.324324
normalized-rand-2-50-23-587-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.0181,0.981648
normalized-super-os-taillard-5-12.xml.mzn_AND_NODATA,1,0.675676,0.324324
normalized-super-os-taillard-5-13.xml.mzn_AND_NODATA,1,0.675676,0.324324
normalized-super-os-taillard-5-14.xml.mzn_AND_NODATA,1,0.675676,0.324324
normalized-super-js-taillard-20-15-30.xml.mzn_AND_NODATA,1,0.680851,0.319149
