@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,919,0.0475,0.047262,0.2,905,0.175,0.107692
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,918,0.04717,0.146012,0.225,907,0.15,0.107692
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,920,0.050062,0.063571,0.25,907,0.175,0.107692
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,920,0.045826,0.128095,0.2,908,0.15,0.107692
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,922,0.049434,0.051885,0.225,905,0.2,0.107692
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,659,0.078222,0.431942,0.575,383,0.5,0.433333
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,630,0.077419,0.428431,0.6,371,0.5,0.438462
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,636,0.082073,0.447875,0.575,384,0.525,0.426923
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,657,0.067268,0.448979,0.55,267,0.5,0.446154
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,642,0.087455,0.438339,0.6,380,0.525,0.429487
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,634,0.068966,0.445879,0.6,262,0.5,0.44359
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,662,0.063934,0.414869,0.6,390,0.475,0.425641
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,661,0.075529,0.418495,0.575,381,0.55,0.426923
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,651,0.074572,0.440464,0.65,375,0.475,0.434615
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,657,0.089757,0.431325,0.575,258,0.475,0.433333
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,677,0.071807,0.426352,0.55,389,0.525,0.423077
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,642,0.073527,0.417719,0.55,390,0.475,0.423077
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,740,0.066509,0.415204,0.525,387,0.45,0.426923
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,723,0.059306,0.429132,0.525,364,0.45,0.439744
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,648,0.067129,0.418381,0.55,383,0.525,0.430769
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,677,0.074151,0.445852,0.6,254,0.425,0.45
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,693,0.07746,0.435949,0.575,380,0.5,0.435897
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,665,0.091336,0.445936,0.6,382,0.575,0.434615
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,688,0.068465,0.436515,0.55,375,0.55,0.435897
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,640,0.082196,0.448461,0.625,255,0.475,0.44359
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,565,0.067961,0.442804,0.6,257,0.5,0.446154
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,632,0.077822,0.443194,0.65,257,0.5,0.446154
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,648,0.084447,0.446034,0.575,374,0.475,0.428205
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,664,0.059569,0.405404,0.525,386,0.45,0.426923
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,604,0.082689,0.453018,0.6,380,0.525,0.438462
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,696,0.078222,0.431942,0.575,384,0.5,0.433333
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,650,0.077419,0.428431,0.6,363,0.5,0.438462
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,682,0.082073,0.447875,0.575,389,0.525,0.426923
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,646,0.067268,0.448979,0.55,257,0.5,0.446154
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,674,0.087455,0.438339,0.6,381,0.525,0.429487
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,683,0.063934,0.414869,0.6,385,0.475,0.425641
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,638,0.075529,0.418495,0.575,382,0.55,0.426923
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,681,0.074572,0.440464,0.65,371,0.475,0.434615
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,661,0.089757,0.431325,0.575,263,0.475,0.433333
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,690,0.071807,0.426352,0.55,385,0.525,0.423077
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,651,0.073527,0.417719,0.55,396,0.475,0.423077
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,692,0.066509,0.415204,0.525,390,0.45,0.426923
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,714,0.059306,0.429132,0.525,353,0.45,0.439744
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,608,0.067129,0.418381,0.55,385,0.525,0.430769
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,662,0.074151,0.445852,0.6,255,0.425,0.45
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,683,0.091336,0.445936,0.6,379,0.575,0.434615
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,635,0.068465,0.436515,0.55,385,0.55,0.435897
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,671,0.082196,0.448461,0.625,258,0.475,0.44359
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,584,0.067961,0.442804,0.6,258,0.5,0.446154
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,665,0.077822,0.443194,0.65,256,0.5,0.446154
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,567,0.056181,0.224139,0.325,525,0.3,0.230769
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,585,0.064469,0.241138,0.325,517,0.275,0.230769
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,556,0.061745,0.233539,0.375,517,0.325,0.230769
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,564,0.056734,0.246187,0.35,519,0.275,0.230769
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,581,0.063738,0.232814,0.4,516,0.35,0.230769
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,567,0.060725,0.221171,0.35,518,0.275,0.230769
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,568,0.061492,0.242271,0.425,515,0.325,0.230769
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,572,0.053327,0.230257,0.35,514,0.3,0.230769
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,588,0.059424,0.219268,0.375,512,0.275,0.230769
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,581,0.063738,0.262503,0.375,520,0.275,0.230769
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,575,0.066144,0.236106,0.35,516,0.3,0.230769
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,570,0.071589,0.233619,0.4,513,0.375,0.230769
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,581,0.069597,0.233295,0.375,512,0.3,0.230769
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,565,0.055057,0.259881,0.325,521,0.3,0.230769
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,569,0.059687,0.230712,0.375,518,0.275,0.230769
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,566,0.067777,0.198023,0.4,514,0.275,0.230769
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,566,0.075829,0.25835,0.4,524,0.3,0.230769
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,556,0.071589,0.245816,0.35,516,0.325,0.230769
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,562,0.053619,0.218882,0.35,514,0.275,0.230769
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,576,0.073101,0.237104,0.4,526,0.325,0.230769
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,569,0.068465,0.237519,0.375,516,0.3,0.230769
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,554,0.059948,0.234776,0.4,516,0.325,0.230769
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,557,0.055621,0.266096,0.375,516,0.275,0.230769
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,573,0.049054,0.215318,0.325,517,0.325,0.230769
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,561,0.064226,0.240953,0.35,516,0.275,0.230769
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,557,0.072672,0.232628,0.375,516,0.275,0.230769
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,565,0.062998,0.23234,0.4,516,0.275,0.230769
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,555,0.057282,0.234974,0.375,513,0.25,0.230769
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,565,0.065907,0.238848,0.375,514,0.25,0.230769
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,583,0.062998,0.253088,0.35,524,0.3,0.230769
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,569,0.061745,0.213826,0.325,515,0.275,0.230769
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,558,0.057554,0.193043,0.35,516,0.35,0.230769
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,563,0.059687,0.207704,0.375,515,0.3,0.230769
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,570,0.068465,0.228426,0.375,520,0.375,0.230769
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,559,0.064226,0.211782,0.375,515,0.3,0.230769
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,573,0.060208,0.200313,0.325,521,0.3,0.230769
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,562,0.062998,0.253734,0.325,518,0.3,0.230769
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,569,0.054199,0.223944,0.325,521,0.325,0.230769
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,590,0.055621,0.217988,0.35,517,0.25,0.230769
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,563,0.063246,0.230568,0.35,515,0.275,0.230769
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,702,0.052959,0.198656,0.3,658,0.225,0.173077
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,687,0.062437,0.206607,0.275,657,0.275,0.173077
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,707,0.055551,0.175216,0.275,660,0.2,0.173077
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,712,0.048332,0.163651,0.25,664,0.2,0.173077
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,698,0.050544,0.170565,0.3,661,0.225,0.173077
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,707,0.053254,0.120299,0.3,665,0.225,0.173077
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,693,0.053254,0.187783,0.3,662,0.225,0.173077
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,714,0.052067,0.134215,0.275,664,0.25,0.173077
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,691,0.065848,0.15671,0.3,662,0.25,0.173077
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,702,0.054127,0.198505,0.275,671,0.225,0.173077
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,697,0.055269,0.19062,0.275,664,0.225,0.173077
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,693,0.060143,0.19706,0.275,659,0.25,0.173077
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,698,0.061173,0.137509,0.325,661,0.225,0.173077
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,699,0.058564,0.187716,0.275,665,0.275,0.173077
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,701,0.058296,0.183085,0.325,664,0.225,0.173077
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,689,0.062936,0.15357,0.35,662,0.225,0.173077
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,700,0.063676,0.218616,0.325,658,0.225,0.173077
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,695,0.062936,0.168633,0.3,664,0.25,0.173077
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,693,0.049922,0.16303,0.325,663,0.225,0.173077
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,707,0.059359,0.17742,0.325,659,0.225,0.173077
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,695,0.055269,0.150209,0.325,659,0.225,0.173077
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,695,0.058564,0.219423,0.3,665,0.25,0.173077
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,688,0.046687,0.199091,0.275,665,0.175,0.173077
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,698,0.045329,0.164264,0.275,664,0.225,0.173077
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,710,0.056389,0.179504,0.275,663,0.225,0.173077
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,717,0.063676,0.256048,0.3,661,0.225,0.173077
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,692,0.053837,0.176032,0.25,668,0.25,0.173077
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,702,0.042848,0.155599,0.275,664,0.225,0.173077
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,709,0.05883,0.168452,0.35,665,0.2,0.173077
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,697,0.053837,0.147199,0.3,658,0.225,0.173077
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,704,0.051766,0.148328,0.3,664,0.2,0.173077
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,707,0.051463,0.161374,0.275,662,0.25,0.173077
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,689,0.059095,0.147303,0.3,662,0.3,0.173077
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,683,0.059883,0.172568,0.325,662,0.25,0.173077
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,696,0.058027,0.135242,0.3,660,0.2,0.173077
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,708,0.055269,0.135195,0.3,663,0.275,0.173077
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,708,0.051463,0.182523,0.275,667,0.25,0.173077
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,702,0.063431,0.206329,0.3,660,0.3,0.173077
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,700,0.048007,0.142661,0.275,668,0.2,0.173077
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,701,0.05883,0.160692,0.325,663,0.2,0.173077
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,833,0.047942,0.150397,0.225,809,0.225,0.132051
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,838,0.054069,0.179821,0.25,809,0.2,0.132051
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,826,0.057432,0.133373,0.275,806,0.15,0.132051
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,829,0.04891,0.141687,0.225,808,0.175,0.132051
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,835,0.043857,0.096508,0.225,810,0.2,0.132051
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,829,0.050482,0.096548,0.25,809,0.225,0.132051
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,839,0.045604,0.112857,0.225,810,0.175,0.132051
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,847,0.047615,0.105992,0.25,806,0.2,0.132051
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,853,0.05851,0.116508,0.25,810,0.2,0.132051
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,836,0.043499,0.100595,0.2,811,0.2,0.132051
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,827,0.0529,0.125258,0.25,810,0.15,0.132051
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,836,0.051402,0.144953,0.275,813,0.225,0.132051
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,833,0.043857,0.088115,0.225,808,0.175,0.132051
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,841,0.060866,0.195437,0.275,808,0.25,0.132051
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,822,0.046284,0.103175,0.225,809,0.2,0.132051
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,839,0.051705,0.124118,0.3,809,0.2,0.132051
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,835,0.057974,0.149067,0.3,811,0.175,0.132051
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,836,0.051705,0.110893,0.225,810,0.2,0.132051
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,827,0.0529,0.174425,0.25,810,0.175,0.132051
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,834,0.056333,0.135951,0.275,810,0.225,0.132051
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,837,0.047286,0.087837,0.25,810,0.175,0.132051
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,834,0.048589,0.184325,0.25,808,0.225,0.132051
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,839,0.046284,0.157691,0.275,808,0.15,0.132051
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,829,0.050791,0.124962,0.275,811,0.2,0.132051
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,836,0.049859,0.121369,0.25,808,0.225,0.132051
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,843,0.051402,0.185813,0.25,809,0.175,0.132051
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,835,0.048589,0.128512,0.225,809,0.225,0.132051
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,835,0.047942,0.106658,0.275,807,0.225,0.132051
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,836,0.051402,0.136905,0.25,809,0.15,0.132051
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,828,0.047286,0.105893,0.2,805,0.175,0.132051
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,828,0.045945,0.100666,0.275,809,0.15,0.132051
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,838,0.049228,0.105238,0.2,809,0.2,0.132051
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,843,0.049545,0.085087,0.3,811,0.3,0.132051
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,829,0.053779,0.13711,0.275,809,0.225,0.132051
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,825,0.055213,0.083036,0.25,809,0.2,0.132051
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,832,0.051097,0.108591,0.25,808,0.225,0.132051
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,834,0.057159,0.155678,0.275,810,0.2,0.132051
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,835,0.05851,0.157069,0.275,808,0.25,0.132051
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,832,0.049228,0.148611,0.225,809,0.2,0.132051
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,829,0.052604,0.088988,0.25,809,0.2,0.132051
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,269,0.025341,0.965076,0.975,126,0.925,0.965385
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,224,0.026546,0.965077,0.975,124,0.95,0.965385
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,240,0.02678,0.962575,0.975,129,0.95,0.962821
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,214,0.030078,0.96306,0.975,127,0.925,0.962821
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,241,0.030078,0.96309,0.975,124,0.975,0.962821
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,233,0.027272,0.963992,0.975,125,0.975,0.964103
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,252,0.027128,0.96529,0.975,125,0.975,0.965385
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,233,0.030898,0.965702,0.975,125,0.95,0.965385
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,242,0.024077,0.964912,0.975,125,0.95,0.965385
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,242,0.024717,0.964986,0.975,122,0.925,0.965385
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,221,0.028477,0.962824,0.975,125,0.925,0.962821
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,229,0.028804,0.965333,0.975,126,0.95,0.965385
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,224,0.02678,0.962577,0.975,124,0.95,0.962821
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,252,0.027698,0.965386,0.975,126,0.95,0.965385
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,233,0.027839,0.964075,0.975,126,0.975,0.964103
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,291,0.033331,0.966256,0.975,125,0.925,0.965385
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,242,0.026546,0.96527,0.975,123,0.925,0.965385
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,262,0.03,0.964287,0.975,123,0.925,0.964103
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,221,0.032016,0.964575,0.975,124,0.95,0.964103
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,225,0.030898,0.965678,0.975,127,0.95,0.965385
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,216,0.031024,0.964537,0.975,124,0.95,0.964103
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,231,0.031024,0.964337,0.975,128,0.95,0.964103
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,231,0.030388,0.965833,0.975,127,0.95,0.965385
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,234,0.027358,0.962666,0.975,125,0.95,0.962821
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,246,0.037914,0.962964,0.975,126,0.925,0.961538
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,245,0.024717,0.965005,0.975,128,0.925,0.965385
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,242,0.027128,0.965295,0.975,126,0.975,0.965385
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,233,0.02902,0.96269,0.975,126,0.95,0.962821
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,248,0.02894,0.964273,0.975,123,0.95,0.964103
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,250,0.02894,0.964071,0.975,122,0.925,0.964103
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,227,0.032113,0.961925,0.975,127,0.925,0.961538
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,238,0.028395,0.964052,0.975,123,0.95,0.964103
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,225,0.025341,0.965064,0.975,123,0.95,0.965385
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,230,0.030516,0.964258,0.975,127,0.975,0.964103
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,248,0.027923,0.962664,0.975,128,0.95,0.962821
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,220,0.025341,0.965084,0.975,124,0.95,0.965385
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,256,0.028395,0.964126,0.975,125,0.95,0.964103
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,225,0.029686,0.956255,0.975,123,0.95,0.95641
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,240,0.030516,0.964498,0.975,125,0.95,0.964103
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,246,0.028395,0.964166,0.975,128,0.925,0.964103
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,251,0.024875,0.963684,0.975,125,0.925,0.964103
rand-24-24-276-139-48021_ext.xml.minion.gz,1,276,0,1,0.958333,250,0.958333,1
rand-24-24-276-139-49021_ext.xml.minion.gz,1,278,0,1,0.958333,250,0.958333,1
rand-24-24-276-139-50021_ext.xml.minion.gz,1,293,0,1,0.958333,251,0.958333,1
rand-24-24-276-139-51021_ext.xml.minion.gz,1,287,0,1,0.958333,250,0.958333,1
rand-24-24-276-139-52021_ext.xml.minion.gz,1,284,0,1,0.958333,253,0.958333,1
rand-24-24-276-139-53021_ext.xml.minion.gz,1,281,0,1,0.958333,252,0.958333,1
rand-24-24-276-139-54021_ext.xml.minion.gz,1,282,0,1,0.958333,250,0.958333,1
rand-24-24-276-139-55021_ext.xml.minion.gz,1,285,0,1,0.958333,248,0.958333,1
rand-24-24-276-139-56021_ext.xml.minion.gz,1,287,0,1,0.958333,252,0.958333,1
rand-24-24-276-139-57021_ext.xml.minion.gz,1,289,0,1,0.958333,251,0.958333,1
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,556,0.062354,0.376286,0.58,258,0.46,0.379592
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,735,0.06653,0.377986,0.58,249,0.42,0.385306
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,650,0.068235,0.380307,0.5,255,0.4,0.371429
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,672,0.07291,0.38265,0.56,256,0.42,0.377959
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,620,0.059781,0.377556,0.5,249,0.44,0.38449
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,680,0.070717,0.398776,0.56,252,0.44,0.382857
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,583,0.072129,0.382223,0.52,255,0.52,0.376327
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,630,0.062502,0.384146,0.56,259,0.4,0.376327
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,639,0.067262,0.397092,0.56,250,0.54,0.395102
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,646,0.063543,0.394221,0.58,247,0.44,0.39102
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,653,0.059765,0.377832,0.54,257,0.46,0.377959
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,615,0.0664,0.385574,0.52,262,0.4,0.372245
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,662,0.06845,0.385062,0.56,249,0.46,0.389388
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,693,0.064374,0.387636,0.56,255,0.46,0.379592
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,703,0.060958,0.366434,0.5,256,0.5,0.377143
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,635,0.071777,0.390012,0.58,258,0.44,0.383673
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,663,0.069669,0.388508,0.58,249,0.4,0.38449
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,655,0.060101,0.375865,0.5,258,0.42,0.380408
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,674,0.069282,0.391399,0.56,251,0.48,0.383673
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,583,0.060048,0.395324,0.48,252,0.42,0.38449
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,629,0.072774,0.387362,0.56,256,0.52,0.379592
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,741,0.066062,0.382865,0.56,254,0.38,0.380408
