@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-rand-2-40-19-443-230-4_ext.xml.mzn_AND_NODATA,1,0.023593,0.975972,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-10_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-qwh-25-235-6_ext.xml.mzn_AND_NODATA,1,0.09931,0.90069,0.090711,0.909289,2.821928
normalized-qwh-25-235-0_ext.xml.mzn_AND_NODATA,1,0.09931,0.90069,0.090711,0.909289,2.821928
normalized-rand-2-40-19-443-230-fcd-30_ext.xml.mzn_AND_NODATA,1,0.024509,0.974814,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-12_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-17_ext.xml.mzn_AND_NODATA,1,0.036743,0.95964,0.039409,0.960591,4.643856
normalized-rand-2-40-40-135-650-13_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-14_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-15_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-17_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-9_ext.xml.mzn_AND_NODATA,1,0.023114,0.97649,0.05,0.95,4.247928
normalized-rand-2-40-19-443-230-fcd-18_ext.xml.mzn_AND_NODATA,1,0.02376,0.975739,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-18_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-17_ext.xml.mzn_AND_NODATA,1,0.022394,0.97737,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-19_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-1_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-8_ext.xml.mzn_AND_NODATA,1,0.023014,0.976653,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-20_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-21_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-22_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-24_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-27_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-13_ext.xml.mzn_AND_NODATA,1,0.023323,0.976247,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-28_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-patat-02-comp-15.xml.mzn_AND_NODATA,1,0.661565,0.330782,0.016289,0.983711,5.491853
normalized-qwh-25-235-4_ext.xml.mzn_AND_NODATA,1,0.09931,0.90069,0.090711,0.909289,2.821928
normalized-rand-2-40-19-443-230-fcd-21_ext.xml.mzn_AND_NODATA,1,0.023824,0.975675,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-30_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-qwh-25-235-3_ext.xml.mzn_AND_NODATA,1,0.09931,0.90069,0.090711,0.909289,2.821928
normalized-rand-2-40-19-443-230-fcd-12_ext.xml.mzn_AND_NODATA,1,0.023857,0.975641,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-32_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-34_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-35_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-29_ext.xml.mzn_AND_NODATA,1,0.024445,0.974944,0.05,0.95,4.247928
normalized-rand-2-40-19-443-230-43_ext.xml.mzn_AND_NODATA,1,0.023205,0.976398,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-36_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-37_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-38_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-3_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-28_ext.xml.mzn_AND_NODATA,1,0.02427,0.975124,0.05,0.95,4.247928
normalized-rand-2-40-25-180-500-27_ext.xml.mzn_AND_NODATA,1,0.037485,0.958953,0.038462,0.961538,4.643856
normalized-rand-2-40-19-443-230-fcd-11_ext.xml.mzn_AND_NODATA,1,0.023397,0.976172,0.05,0.95,4.247928
normalized-frb53-24-5-mgd_ext.xml.mzn_AND_NODATA,1,0.016881,0.982893,0.04,0.96,4.584963
normalized-rand-2-40-19-443-230-fcd-25_ext.xml.mzn_AND_NODATA,1,0.023726,0.975775,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-40_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-25_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-29_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-44_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-46_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-47_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-31_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-23_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-48_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-12_ext.xml.mzn_AND_NODATA,1,0.035449,0.961169,0.039409,0.960591,4.643856
normalized-rand-2-40-40-135-650-39_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-51_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-52_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-24_ext.xml.mzn_AND_NODATA,1,0.023484,0.976053,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-2_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-34_ext.xml.mzn_AND_NODATA,1,0.023796,0.975734,0.05,0.95,4.247928
normalized-rand-2-40-19-443-230-fcd-31_ext.xml.mzn_AND_NODATA,1,0.023516,0.976051,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-57_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-45_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-53_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-61_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-63_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-64_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-16_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-56_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-42_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-4_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-66_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-15_ext.xml.mzn_AND_NODATA,1,0.034783,0.961812,0.040404,0.959596,4.643856
normalized-rand-2-40-40-135-650-33_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-73_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-49_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-41_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-43_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-11_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-15_ext.xml.mzn_AND_NODATA,1,0.023521,0.976045,0.05,0.95,4.247928
normalized-rand-2-40-19-443-230-fcd-2_ext.xml.mzn_AND_NODATA,1,0.023726,0.975805,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-75_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-80_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-81_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-49_ext.xml.mzn_AND_NODATA,1,0.022961,0.976676,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-84_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-65_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-86_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-88_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-89_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-35_ext.xml.mzn_AND_NODATA,1,0.038108,0.958195,0.038462,0.961538,4.643856
normalized-rand-2-40-25-180-500-45_ext.xml.mzn_AND_NODATA,1,0.043016,0.951958,0.040404,0.959596,4.643856
normalized-rand-2-40-40-135-650-76_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-72_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-91_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-77_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-8_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-59_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-67_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-93_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-26_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-78_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-50_ext.xml.mzn_AND_NODATA,1,0.022943,0.976694,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-71_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-9_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-62_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-16_ext.xml.mzn_AND_NODATA,1,0.03603,0.960656,0.038462,0.961538,4.643856
normalized-rand-2-40-19-443-230-fcd-19_ext.xml.mzn_AND_NODATA,1,0.023766,0.975733,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-68_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-11_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-12_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-37_ext.xml.mzn_AND_NODATA,1,0.023235,0.976367,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-17_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-18_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-94_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-13_ext.xml.mzn_AND_NODATA,1,0.034257,0.962762,0.038462,0.961538,4.643856
normalized-rand-2-40-40-135-650-95_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-19_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-79_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-33_ext.xml.mzn_AND_NODATA,1,0.023505,0.976062,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-74_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-26_ext.xml.mzn_AND_NODATA,1,0.036926,0.959603,0.038462,0.961538,4.643856
normalized-rand-2-40-40-135-650-7_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-60_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-83_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-85_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-24_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-60_ext.xml.mzn_AND_NODATA,1,0.043322,0.952043,0.038462,0.961538,4.643856
normalized-rand-2-40-40-135-650-6_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-69_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-50_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-26_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-10_ext.xml.mzn_AND_NODATA,1,0.034664,0.962285,0.038462,0.961538,4.643856
normalized-haystacks-46.xml.mzn_AND_NODATA,1,1,0,1,0,7.999765
normalized-rand-2-40-80-103-800-14_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-1_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-98_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-25-180-500-30_ext.xml.mzn_AND_NODATA,1,0.036199,0.960434,0.038462,0.961538,4.643856
normalized-rand-2-40-25-180-500-32_ext.xml.mzn_AND_NODATA,1,0.036446,0.960003,0.039409,0.960591,4.643856
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-36_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-31_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-70_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-20_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-29_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-99_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-42_ext.xml.mzn_AND_NODATA,1,0.023717,0.975815,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-41_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-33_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-32_ext.xml.mzn_AND_NODATA,1,0.023263,0.976339,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-22_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-38_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-22_ext.xml.mzn_AND_NODATA,1,0.022955,0.976682,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-49_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-37_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-92_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-19-443-230-fcd-1_ext.xml.mzn_AND_NODATA,1,0.022964,0.976673,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.023339,0.976231,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.023393,0.976146,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,0.023125,0.97651,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.034103,0.96293,0.038462,0.961538,4.643856
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.023191,0.976412,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.023313,0.976288,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.022848,0.976852,0.05,0.95,4.247928
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0,0,1,0,5.321928
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.034766,0.962175,0.038462,0.961538,4.643856
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.024144,0.975284,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.03462,0.962333,0.038462,0.961538,4.643856
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.663191,0.331595,0.017457,0.982543,5.491853
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.02399,0.975473,0.05,0.95,4.247928
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,0.032192,0.965068,0.039409,0.960591,4.643856
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.023174,0.976429,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.022422,0.977342,0.05,0.95,4.247928
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.022612,0.97709,0.05,0.95,4.247928
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.060423,0.939577,0.111111,0.888889,2
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.036017,0.96067,0.038462,0.961538,4.643856
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.034934,0.961956,0.038462,0.961538,4.643856
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.033146,0.96407,0.038462,0.961538,4.643856
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0,0,1,0,6.321928
