@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S36357048-10.cnf,1,59.1176,0.0045,0.0045,0.0045,47.8121,0.0045,209,226,212,195,208.691,0.0153,211.438,192,227,0.0032
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1748152762-086.cnf,1,44.1183,0.0063,0.0063,0.0063,36.5858,0.0063,153,167,153,141,153.011,0.0197,152.739,139,167,0.0041
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,25.606,0.0041,0.0041,0.0054,20.2465,0.0041,163,177,163,151,164.001,0.0081,163.061,152,175,0.0013
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S527248282-10-UNSAT.cnf,1,55.8052,0.0014,0.0014,0.0034,42.075,0.001,434.5,455,436,418,435.617,0.0029,435.322,416,456,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,13.1941,0.0077,0.0077,0.0127,10.9644,0.0076,88,97,88,79,87.842,0.0149,87.8293,79,96,0.0029
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,14.9659,0.0065,0.0065,0.0107,12.1787,0.0064,104,114,104,95,104.149,0.0129,104.027,95,114,0.003
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,34.5262,0.0083,0.0083,0.0083,28.2188,0.0083,115,127,115,104,115.059,0.0242,114.732,104,126,0.0054
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,22.1134,0.028,0.028,0.028,22.0238,0.028,41.5,48,41,35,41.4469,0.0117,41.0952,35,48,0.0242
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,10.3707,0.0417,0.0417,0.0417,9.4256,0.0417,24,29,24,19,23.8181,0.0453,23.8712,19,29,0.0305
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,337.143,0.0003,0.0003,0.0004,183.8,0.0003,2566.5,2603,2568,2526,2556.15,0.0005,2566.43,2486,2588,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,9.1994,0.05,0.05,0.05,8.2806,0.05,20,24,20,16,20.0444,0.0458,20.0646,16,24,0.0366
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,10.2985,0.0417,0.0417,0.0417,9.3627,0.0417,24,29,24,19,23.8953,0.0453,23.903,19,29,0.0321
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,53.8637,0.005,0.005,0.005,43.5589,0.005,193,205,192,177,191.996,0.0165,191.187,178,206,0.0034
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,21.113,0.0292,0.0292,0.0292,21.7232,0.0292,40,47,40,34,39.7869,0.0117,39.9692,33,46,0.0253
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,34.7189,0.0083,0.0083,0.0083,28.5613,0.0083,115,126,115,104,115.216,0.0244,115.177,104,128,0.006
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,20.7285,0.0049,0.0049,0.008,16.6873,0.0048,139,150,139,128,139.21,0.0097,139.012,128,150,0.0022
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,8.026,0.0556,0.0556,0.0556,7.2047,0.0556,18,22,18,14,18.1464,0.0461,18.1658,14,22,0.0402
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,9.7235,0.0417,0.0417,0.0417,8.6952,0.0417,24,29,24,19,24.0851,0.0453,24.0494,19,29,0.0348
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,14.7813,0.0078,0.0078,0.0128,12.326,0.0077,86,95,86,78,86.3263,0.0153,86.4488,78,95,0.003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,59.2369,0.0045,0.0045,0.0045,47.943,0.0045,211,224,210,197,211.004,0.0153,210.733,197,226,0.0031
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,10.5267,0.0417,0.0417,0.0417,9.4657,0.0417,24,29,24,19,23.9575,0.0452,23.9396,19,29,0.0321
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,444.929,0.0003,0.0003,0.0004,183.19,0.0003,2546,2574,2551,2477,2541.95,0.0005,2365.64,2514,2574,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,8.7373,0.1,0.1,0.1,8.4206,0.1,12,15,12,9,12.0718,0.0111,12.1541,9,15,0.0917
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,2051,0.0001,0.0001,0.0001,2281.25,0.0001,10665,10692,10625,10625,10686.8,0.0001,10625,10632,10625,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,23.5813,0.0048,0.0048,0.0079,18.9185,0.0047,139,151,139,128,139.44,0.0094,139.645,128,151,0.0011
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,9.2759,0.0455,0.0455,0.0455,8.3006,0.0455,22,27,22,18,22.072,0.0456,22.0702,18,27,0.0354
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,28.5428,0.0044,0.0044,0.0058,22.1453,0.0043,152,163,152,140,152.025,0.0086,151.692,141,163,0.001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,8.7119,0.1,0.1,0.1,8.4533,0.1,12,15,12,9,12.0604,0.0111,12.0939,9,15,0.0917
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,18.2006,0.035,0.035,0.035,18.2888,0.035,33,39,33,27,33.0481,0.0117,32.9092,28,38,0.0315
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,14.0058,0.0286,0.0286,0.0286,12.6116,0.0286,34,41,34,29,34.6306,0.0428,34.6043,29,41,0.0228
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,216.727,0.0004,0.0004,0.0008,209.576,0.0004,1710,1733,1704.5,1662,1657.33,0.0008,1703.77,1661,1730,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,24.3038,0.0039,0.0039,0.0077,19.8401,0.0039,172,185,172,160,171.71,0.0078,172.084,160,185,0.0015
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,17.9146,0.0062,0.0062,0.0082,14.5753,0.0061,109,118,109,99,108.616,0.0121,108.949,99,119,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,8.6265,0.05,0.05,0.05,7.724,0.05,20,25,20,16,20.2238,0.046,20.1386,16,25,0.038
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,54.6496,0.005,0.005,0.005,44.2472,0.005,190,204,191,178,190.339,0.0165,191.572,176,206,0.0032
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1344671309-04.SAT.shuffled.cnf,1,7.3952,0.1273,0.1273,0.1273,6.8287,0.1273,10,12,10,7,9.6934,0.011,9.686,7,13,0.1101
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,2055,0.0001,0.0001,0.0001,7426,0.0001,10656.5,10674,10747,10747,8009,0.0001,10747,0,10747,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,7.5555,0.0667,0.0667,0.0667,6.6142,0.0667,15,19,15,12,15.166,0.0462,15.1157,12,19,0.0539
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1141835011-09.SAT.shuffled.cnf,1,18.6877,0.0057,0.0057,0.0093,15.0247,0.0056,118,129,119,108,118.288,0.0112,118.53,108,129,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,16.3854,0.0069,0.0069,0.0091,13.3042,0.0068,98,107,98,89,97.8399,0.0135,98.0498,89,107,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,7.8211,0.1167,0.1167,0.1167,7.4813,0.1167,10,13,10,8,10.4769,0.011,10.535,8,14,0.1064
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,8.8381,0.1,0.1,0.1,8.499,0.1,12,15,12,9,12.1564,0.0111,12.0502,9,15,0.0934
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1845944120-011.cnf,1,16.3988,0.0389,0.0389,0.0389,16.6243,0.0389,30,35,30,25,29.9006,0.0117,30.051,25,36,0.0355
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,9.3239,0.0933,0.0933,0.0933,8.8985,0.0933,13,16,13,10,12.8893,0.0111,12.8731,10,16,0.0836
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,16.6822,0.0057,0.0057,0.0093,13.8944,0.0056,118,128,118,108,118.195,0.0113,118.455,108,129,0.0021
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S146188995-071.cnf,1,18.9352,0.0061,0.0061,0.0099,15.1541,0.006,111,121,110,101,110.678,0.012,110.404,101,120,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1,11.1044,0.009,0.009,0.0147,9.1222,0.0088,76,84,76,68,76.0838,0.0176,76.1,68,84,0.0034
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1859210562-077-UNKNOWN.cnf,1,26.253,0.0233,0.0233,0.0233,25.6257,0.0233,49,57,49,43,49.3613,0.0117,49.7689,41,58,0.0205
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,51.0113,0.0056,0.0056,0.0056,42.807,0.0056,171,186,171,157,171.409,0.018,171.178,158,186,0.0039
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1195310117-069.cnf,1,867.273,0.0002,0.0002,0.0004,247.421,0.0002,2990,3029,2968,2895,2977.42,0.0005,2692.64,2898,3009,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,19.9886,0.0056,0.0056,0.0074,16.37,0.0056,118,129,119,108,118.496,0.0111,118.591,108,129,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,9.9576,0.04,0.04,0.04,8.9834,0.04,25,30,25,20,25.1048,0.045,24.9699,20,30,0.0297
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S409844453-15.cnf,1,43.1653,0.0063,0.0063,0.0063,35.2231,0.0063,154,169,154,140,154.749,0.0197,153.392,142,167,0.0043
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S832358630-11-UNSAT.cnf,1,28.3451,0.0033,0.0033,0.0065,21.4917,0.0022,198,213,199,185,198.979,0.0065,198.843,186,213,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,27.354,0.0041,0.0041,0.0054,21.0113,0.004,164,176,164,151,163.693,0.0081,163.567,152,176,0.0016
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,7.6354,0.1167,0.1167,0.1167,7.2342,0.1167,10,14,10,8,10.5609,0.011,10.5898,8,14,0.1079
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1963468459-10.UNSAT.shuffled.cnf,1,21.3019,0.0051,0.0051,0.0068,16.7826,0.0051,130,141,130,119,130.137,0.0101,129.937,119,141,0.002
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S2050975470-04.cnf,1,49.0105,0.0056,0.0056,0.0056,40.203,0.0056,171,186,173,158,171.546,0.018,172.653,158,187,0.0036
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1284937235-05.SAT.shuffled.cnf,1,9.9898,0.0385,0.0385,0.0385,8.9421,0.0385,26,31,26,21,26.119,0.0449,26.1062,21,31,0.0293
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,10.2759,0.04,0.04,0.04,9.1047,0.04,25,30,25,20,25.0255,0.045,25.035,20,30,0.0297
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1446471927-04.cnf,1,16.372,0.0389,0.0389,0.0389,16.6647,0.0389,30,35,30,25,29.9013,0.0117,29.7737,24,35,0.0339
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1399781364-05.UNSAT.shuffled.cnf,1,10.7884,0.0417,0.0417,0.0417,9.8684,0.0417,24,28,24,19,23.7621,0.0452,23.7345,19,29,0.0317
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1554646792-012.cnf,1,905.545,0.0002,0.0002,0.0004,234.222,0.0002,2996.5,3024,2958,2950,2985.72,0.0004,2711.36,2909,3032,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,25.4085,0.0039,0.0039,0.0064,19.6961,0.0038,173,185,173,161,172.521,0.0077,172.861,160,185,0.0015
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1561551265-12.SAT.shuffled.cnf,1,12.2566,0.0078,0.0078,0.0103,10.462,0.0077,87,95,86,78,86.4439,0.0153,86.5643,78,95,0.003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,41.7308,0.0067,0.0067,0.0067,34.4251,0.0067,143,156,143,131,143.485,0.0207,142.998,131,156,0.0048
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,72.2055,0.0012,0.0012,0.0025,50.113,0.0012,535,553,532,510,534.004,0.0025,531.493,513,553,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S349436298-004.cnf,1,17.3223,0.0062,0.0062,0.0082,14.0148,0.0061,109,118,108,99,108.562,0.0122,108.588,99,119,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,25.4112,0.0045,0.0045,0.0074,20.2586,0.0044,150,162,149,138,150.224,0.0089,149.495,139,161,0.0003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,40.8376,0.0067,0.0067,0.0067,33.9506,0.0067,144,158,143,132,144.516,0.0207,143.035,133,157,0.0045
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S971118900-053.cnf,1,8.5247,0.05,0.05,0.05,7.6312,0.05,20,25,20,16,20.1479,0.046,20.1328,16,24,0.0408
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,58.5381,0.0016,0.0016,0.0031,39.6965,0.0015,428,447,427,404,427.526,0.0031,424.637,407,445,0.0006
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1416010721-11.UNSAT.shuffled.cnf,1,20.7566,0.0052,0.0052,0.0068,16.3183,0.0051,130,141,130,120,130.093,0.0102,130.096,120,141,0.002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1331813943-033.cnf,1,20.3112,0.006,0.006,0.0118,16.4142,0.0059,112,122,112,102,111.744,0.0119,111.677,102,122,0.0023
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1358416858-13.cnf,1,16.2942,0.0389,0.0389,0.0389,16.8164,0.0389,29,35,29,24,29.6495,0.0117,29.5447,24,35,0.0346
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S439075063-023.cnf,1,232.741,0.0004,0.0004,0.0006,124.844,0.0004,1690,1729,1702,1659,1694.25,0.0008,1699.89,1660,1730,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,11.3149,0.04,0.04,0.04,10.2111,0.04,25,30,25,20,24.8265,0.0451,24.7471,20,30,0.0308
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,14.3858,0.0077,0.0077,0.0102,11.6688,0.0076,87,96,87,78,87.1059,0.015,87.2454,79,96,0.003
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,50.9742,0.0015,0.0015,0.0039,38.15,0.001,437,458,439,419,437.747,0.0029,436.768,419,456,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,557,0.0002,0.0002,0.0003,395.692,0.0002,4264,4292,4295,4216,4265.85,0.0003,4277.6,4216,4297,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S536077088-015-UNKNOWN.cnf,1,33.2325,0.0175,0.0175,0.0175,33.6117,0.0175,66,73,65.5,57,65.6223,0.0117,65.7325,58,75,0.0154
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S2048803580-17.SAT.shuffled.cnf,1,9.8884,0.0078,0.0078,0.0129,8.4464,0.0077,87,96,87,79,87.2965,0.0153,87.3984,78,96,0.003
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,8.6742,0.1,0.1,0.1,8.4313,0.1,12,15,12,9,12.1517,0.0111,12.1038,9,15,0.0937
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S450187849-03.cnf,1,133.857,0.0008,0.0008,0.0013,79.0413,0.0008,857,882,855,825,854.306,0.0016,848.314,825,888,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,8.6382,0.1,0.1,0.1,8.318,0.1,12,15,12,9,12.0583,0.0111,12.0916,9,15,0.0912
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,21.8639,0.0048,0.0048,0.0095,17.3002,0.0048,139,150,139,128,138.893,0.0096,139.099,127,150,0.0018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,18.3239,0.0061,0.0061,0.0081,14.9292,0.0061,109,119,109,99,109.297,0.012,109.001,100,119,0.0024
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1751213243-05.cnf,1,18.2053,0.035,0.035,0.035,18.5118,0.035,33,40,33,27,33.0118,0.0117,32.7576,27,39,0.0312
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S89508070-083-UNKNOWN.cnf,1,62.831,0.0013,0.0013,0.0021,49.0709,0.0012,532,554,529,511,530.945,0.0025,529.595,513,554,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S2025169165-076.cnf,1,19.1286,0.0062,0.0062,0.0103,15.569,0.0062,107,117,107,97,107.258,0.0124,106.955,98,117,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1,19.1724,0.0063,0.0063,0.0103,15.3177,0.0062,107,117,107,98,107.189,0.0123,107.093,97,117,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,9.6869,0.0875,0.0875,0.0875,9.5586,0.0875,14,17,14,10,13.7477,0.0111,13.7489,10,17,0.0787
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1,14.3915,0.0286,0.0286,0.0286,13.151,0.0286,34,40,34,29,34.5083,0.0428,34.5811,29,41,0.0215
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,330.769,0.0004,0.0004,0.0008,149.865,0.0004,1707,1739,1686,1662,1654.35,0.0008,1629.58,1635,1727,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,12.7909,0.0082,0.0082,0.0135,10.7106,0.0081,82,91,82,74,82.2695,0.0161,82.104,74,91,0.0012
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S461590508-14-SAT.cnf,1,25.0147,0.0032,0.0032,0.0053,19.9683,0.0021,206,219,205,192,205.536,0.0062,204.968,192,218,0.0009
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1257266562-15.SAT.shuffled.cnf,1,14.0432,0.0085,0.0085,0.0141,11.6733,0.0085,78,87,79,70,78.4136,0.0165,78.6488,70,87,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,7.7052,0.1167,0.1167,0.1167,7.342,0.1167,10,14,10,8,10.5393,0.011,10.5273,8,14,0.1062
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1744543366-13.cnf,1,38.2274,0.0071,0.0071,0.0071,31.6531,0.0071,134,146,135,123,134.218,0.0217,134.962,122,147,0.0051
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,3274.33,0.0001,0.0001,0.0002,1267.88,0.0001,6363,6470,6329,0,5587.38,0.0002,4257.67,0,6329,0
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,18.252,0.035,0.035,0.035,18.2716,0.035,33,39,33,27,33.0015,0.0117,33.1085,27,39,0.0315
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,13.2285,0.05,0.05,0.05,13.342,0.05,23,28,23,19,23.1489,0.0117,23.3103,18,28,0.0438
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,26.2869,0.0041,0.0041,0.0054,20.5727,0.0041,162,175,163,150,162.701,0.0081,162.878,151,175,0.0016
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S398733532-072.cnf,1,9.199,0.0455,0.0455,0.0455,8.2034,0.0455,22,27,22,18,22.1027,0.0455,22.0813,18,27,0.0333
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S886725553-011.cnf,1,19.7435,0.0318,0.0318,0.0318,20.1036,0.0318,36,42,36,30,36.2686,0.0117,36.5326,30,43,0.0289
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,677.125,0.0002,0.0002,0.0005,226.846,0.0002,2760,2786,2735.5,0,2758.38,0.0005,2393.88,2715,2768,0
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1661055114-06.cnf,1,1894.2,0.0002,0.0002,0.0003,350.583,0.0002,4051,4073,4023,0,4041.33,0.0003,3236.8,3986,4072,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,10.462,0.0778,0.0778,0.0778,10.4356,0.0778,15,19,15,12,15.4321,0.0111,15.4278,12,19,0.0718
