@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S527248282-10-UNSAT.cnf,1,55.8052,0.0014,0.0014,0.0034,42.075,0.001,434.5,455,436,418,435.617,0.0029,435.322,416,456,0.0001,0.2313,2405,2055,1100,1223.0625,0.0592,0.1349,828,0.4511,954,1812,733,0.0811,1528,0.0051,0.0007,0.0456,7002,0.0352,0.0103,0.1373,0.2935,0.149,7478,41.0839,0.0023,0.2048,36.0907,1842,0.6564,0.3873,0.2692,5.1037,2.6065,0.2743,31.8063,31.4914,34.8925,0.296,0.1267,6,0.1956,0.2407,2.1623,0.7187,3.1328,0.2943,26.5845
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,13.1941,0.0077,0.0077,0.0127,10.9644,0.0076,88,97,88,79,87.842,0.0149,87.8293,79,96,0.0029,0.3347,400,393,3885,3895.4286,0.0768,0.0804,3849,0.619,3863,3972,3849,0.047,3930,0.0147,0.0039,0.0275,1696,0.0794,0.0283,0.387,0.2317,0.0921,1704,27.6125,0.0088,0.1245,27.6125,3972,0.9707,0.2677,0.1788,4,2.6448,0.2292,24.6048,24.7939,25.8802,0.0103,0.0616,4,0.1746,0.3049,2.3385,0.5853,3.3141,0.3833,22.2991
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,14.9659,0.0065,0.0065,0.0107,12.1787,0.0064,104,114,104,95,104.149,0.0129,104.027,95,114,0.003,0.3252,480,466,3870,3872.5,0.0734,0.0813,3779,0.5716,3817,4005,3779,0.0494,3985,0.0128,0.0033,0.0297,2026,0.0711,0.0262,0.3556,0.23,0.0908,2040,33.3533,0.0074,0.1155,33.3533,4005,0.938,0.2605,0.1666,4,2.6308,0.2282,27.158,28.1551,32.6709,0.0202,0.1043,4,0.1755,0.3182,2.3129,0.5907,3.3396,0.3764,24.541
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,34.5262,0.0083,0.0083,0.0083,28.2188,0.0083,115,127,115,104,115.059,0.0242,114.732,104,126,0.0054,0.4949,600,600,90,93.9859,0.0844,0.0023,71,0.6246,80,116,59,0.0016,101,0.0106,0.0016,0.0011,12000,0.0734,0.0288,0.4606,0.05,0.0028,12000,57.8608,0.0027,0.0035,51.1111,183,1.1468,0.0742,0.005,3,3.6533,0.082,47.3919,47.4025,49.2535,0.2432,0.0645,3,0.0623,0.3404,2.8597,0.6525,3.0243,0.4136,43.8056
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,22.1134,0.028,0.028,0.028,22.0238,0.028,41.5,48,41,35,41.4469,0.0117,41.0952,35,48,0.0242,0.6167,250,250,194,217.3158,0.1359,0.0001,166,0.7265,177,257,143,0.0001,213,0.0308,0.0018,0.0001,21250,0.1234,0.0117,1.1545,0.0118,0.0001,21250,59.296,0.0027,0.0001,50.538,733,1.5365,0,0.0002,2,4.3923,0.0323,48.8563,48.7429,49.8571,0.4428,0.0533,2,0.0246,0.1851,3.1417,0.679,2.1115,0.418,45.965
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,10.3707,0.0417,0.0417,0.0417,9.4256,0.0417,24,29,24,19,23.8181,0.0453,23.8712,19,29,0.0305,0.5548,120,120,4228,4238.625,0.1559,0.0014,4164,0.6974,4175,4394,4164,0.001,4322,0.0493,0.0075,0.0007,2556,0.1575,0.0466,1.1147,0.0469,0.0017,2556,27.6912,0.0129,0.0022,27.6912,4394,1.5532,0.0175,0.003,2.9496,3.445,0.0773,27.1338,26.856,27.3815,0.0178,0.02,3,0.0583,0.2665,2.7182,0.6513,2.8631,0.43,26.2564
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,337.143,0.0003,0.0003,0.0004,183.8,0.0003,2566.5,2603,2568,2526,2556.15,0.0005,2566.43,2486,2588,0,0.2329,12000,11751,13,13.9498,0.0161,0.0803,9,0.2934,11,19,7,0.0484,16,0.0006,0.0001,0.0285,50131,0.0163,0.0013,0.0605,0.2344,0.0939,50400,84.8,0.0004,0.1262,71.5,34,0.6166,0.2911,0.1787,5.0247,2.7053,0.231,53.9167,55.7457,61.875,0.3217,0.19,6,0.173,0.3528,2.3261,0.5851,3.3584,0.0273,43.7857
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,9.1994,0.05,0.05,0.05,8.2806,0.05,20,24,20,16,20.0444,0.0458,20.0646,16,24,0.0366,0.5657,100,100,4285,4289.75,0.168,0.0014,4213,0.7082,4258,4424,4213,0.0009,4334,0.0592,0.0089,0.0007,2130,0.168,0.0465,1.1999,0.0469,0.0017,2130,24.8474,0.0131,0.0022,24.8474,4424,1.5997,0.014,0.003,2.6768,3.3694,0.0715,23.3584,23.5146,24.1271,0.0146,0.0257,3,0.0606,0.2873,2.6428,0.6571,2.739,0.4269,23.0009
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,10.2985,0.0417,0.0417,0.0417,9.3627,0.0417,24,29,24,19,23.8953,0.0453,23.903,19,29,0.0321,0.5563,120,120,4195,4219.375,0.1553,0.0015,4158,0.6999,4162,4384,4158,0.001,4308,0.0509,0.0075,0.0006,2556,0.1531,0.0466,1.1029,0.0469,0.0018,2556,28.5301,0.0121,0.0021,28.5301,4384,1.5379,0.0166,0.0033,2.9328,3.4875,0.0778,27.0884,26.9354,27.6581,0.0183,0.0351,3,0.0573,0.2683,2.7496,0.6509,2.8826,0.4269,25.4937
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,53.8637,0.005,0.005,0.005,43.5589,0.005,193,205,192,177,191.996,0.0165,191.187,178,206,0.0034,0.4785,1000,1000,42,43.877,0.0787,0.0023,33,0.576,37,56,26,0.0015,47,0.0066,0.0009,0.0011,20000,0.0591,0.0206,0.3414,0.05,0.0028,20000,69.5769,0.0015,0.0035,63.3684,84,1.0471,0.084,0.0052,3,3.6897,0.0825,57.2361,56.7372,60.2727,0.2458,0.0895,3,0.0618,0.1747,2.8702,0.652,3.0443,0.3639,50.0811
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,21.113,0.0292,0.0292,0.0292,21.7232,0.0292,40,47,40,34,39.7869,0.0117,39.9692,33,46,0.0253,0.621,240,240,231,258.9167,0.1298,0.0001,179,0.7248,206,296,170,0.0001,260,0.0323,0.0018,0.0001,20400,0.1338,0.0117,1.2217,0.0118,0.0001,20400,59.223,0.0026,0.0001,51.446,1009,1.534,0,0.0002,2,4.2893,0.0328,48.3323,48.5411,50.255,0.5475,0.0634,2,0.0233,0.1914,3.0723,0.6805,2.0978,0.4195,44.4118
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,34.7189,0.0083,0.0083,0.0083,28.5613,0.0083,115,126,115,104,115.216,0.0244,115.177,104,128,0.006,0.4913,600,600,85,91.241,0.0879,0.0023,72,0.6033,79,109,65,0.0015,96,0.0109,0.0015,0.001,12000,0.073,0.0301,0.4673,0.05,0.0027,12000,57.6543,0.0027,0.0034,51.3718,224,1.1382,0.0736,0.0048,3,3.6599,0.0791,46.4302,46.7069,48.6176,0.263,0.069,3,0.0572,0.2847,2.8304,0.6489,2.9774,0.4286,42.9579
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,20.7285,0.0049,0.0049,0.008,16.6873,0.0048,139,150,139,128,139.21,0.0097,139.012,128,150,0.0022,0.3108,650,627,3713,3731.75,0.0621,0.0756,3635,0.531,3698,3874,3635,0.0465,3800,0.0109,0.0024,0.026,2746,0.0655,0.0211,0.3006,0.2283,0.0898,2769,39.3108,0.0062,0.1202,39.3108,3874,0.8924,0.2878,0.1736,4,2.7189,0.2323,33.3719,34.3028,38.5088,0.0186,0.0829,4,0.1728,0.265,2.3276,0.5924,3.3677,0.39,30.6193
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,8.026,0.0556,0.0556,0.0556,7.2047,0.0556,18,22,18,14,18.1464,0.0461,18.1658,14,22,0.0402,0.5733,90,90,4334,4339.875,0.1745,0.0015,4257,0.7353,4307,4458,4257,0.0009,4430,0.0662,0.01,0.0007,1917,0.1759,0.0464,1.2407,0.0469,0.0018,1917,22.3751,0.0156,0.0021,22.3751,4458,1.6315,0.0089,0.0036,2.4382,3.3827,0.0785,21.7094,21.656,22.2009,0.0153,0.0206,3,0.0622,0.3206,2.6729,0.6608,2.8363,0.4288,20.9336
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,9.7235,0.0417,0.0417,0.0417,8.6952,0.0417,24,29,24,19,24.0851,0.0453,24.0494,19,29,0.0348,0.557,120,120,4201,4242.75,0.1555,0.0017,4164,0.7201,4186,4426,4164,0.0011,4358,0.0513,0.0084,0.0006,2556,0.1561,0.0466,1.0971,0.0469,0.0019,2556,28.692,0.0133,0.0026,28.692,4426,1.5394,0.0166,0.0034,2.9412,3.4496,0.0809,27.0327,26.9759,27.5874,0.021,0.0312,3,0.0708,0.2991,2.8655,0.6393,2.9222,0.4313,25.8895
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,14.7813,0.0078,0.0078,0.0128,12.326,0.0077,86,95,86,78,86.3263,0.0153,86.4488,78,95,0.003,0.3306,400,391,3916,3918.1429,0.08,0.0813,3772,0.5684,3845,4058,3772,0.0486,4005,0.0207,0.0036,0.0284,1692,0.0782,0.039,0.3885,0.2311,0.0952,1700,25.2552,0.0089,0.1325,25.2552,4058,0.9846,0.2933,0.1807,4,2.721,0.2366,23.5079,23.5274,24.4409,0.0225,0.0452,4,0.1719,0.2678,2.3336,0.5862,3.4091,0.3907,22.0772
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,59.2369,0.0045,0.0045,0.0045,47.943,0.0045,211,224,210,197,211.004,0.0153,210.733,197,226,0.0031,0.4742,1100,1100,35,37.9621,0.0549,0.0023,29,0.5814,31,50,23,0.0016,43,0.0061,0.0009,0.001,22000,0.0536,0.0192,0.3309,0.05,0.0028,22000,72.4667,0.0015,0.0035,67.6286,75,1.0178,0.0843,0.0049,3,3.6825,0.0807,57.9574,58.8488,63.1463,0.2476,0.0991,3,0.0636,0.1364,2.8557,0.6476,3.0389,0.4183,51.5161
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,10.5267,0.0417,0.0417,0.0417,9.4657,0.0417,24,29,24,19,23.9575,0.0452,23.9396,19,29,0.0321,0.5545,120,120,4211,4229.5,0.1559,0.0016,4153,0.7102,4181,4394,4153,0.001,4326,0.0544,0.0077,0.0005,2556,0.1569,0.0466,1.118,0.0469,0.0018,2556,28.3664,0.0117,0.0023,28.3664,4394,1.5567,0.018,0.0036,2.9664,3.6014,0.0789,26.7643,26.7254,27.1436,0.019,0.0289,3,0.0581,0.2711,2.7838,0.6496,2.8559,0.4279,25.6963
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,444.929,0.0003,0.0003,0.0004,183.19,0.0003,2546,2574,2551,2477,2541.95,0.0005,2365.64,2514,2574,0,0.2277,12000,11707,13,14.2009,0.2882,0.0807,9,0.3071,11,21,6,0.048,17,0.0007,0.0001,0.0288,50088,0.0118,0.0016,0.0616,0.2337,0.0934,50400,90.1429,0.0005,0.1242,69.7,37,0.6544,0.2919,0.1763,5.0138,2.7097,0.2299,55.0909,56.4431,63.0526,0.3597,0.1851,6,0.1708,1.2121,2.3285,0.5877,3.3812,0.0792,43.7143
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,8.7373,0.1,0.1,0.1,8.4206,0.1,12,15,12,9,12.0718,0.0111,12.1541,9,15,0.0917,0.6765,70,70,4440,4470.2,0.2042,0.0001,4395,0.7604,4412,4597,4395,0,4507,0.1098,0.0069,0,6230,0.2064,0.0111,1.8045,0.0112,0.0001,6230,25.9867,0.009,0.0001,25.9867,4597,2.0217,0,0.0001,2,3.83,0.0357,25.7122,25.6934,25.8246,0.0166,0.0079,2,0.0268,0.2772,3.0177,0.6853,2.1174,0.4223,25.4345
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,2051,0.0001,0.0001,0.0001,2281.25,0.0001,10665,10692,10625,10625,10686.8,0.0001,10625,10632,10625,0,0.2142,50000,48819,2,2.9143,0,0.0792,1,0.2445,1,5,1,0.047,4,0.0002,0,0.0274,208736,0.0066,0.0004,0.6545,0.2339,0.0921,210000,350,0.0001,0.1241,177,12,1.0185,0.2928,0.1755,6,2.7113,0.2262,96.6667,109.5941,127.3333,0.6666,0.4793,6,0.1706,0,2.3294,0.5868,3.3563,1.2553,54.3333
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,23.5813,0.0048,0.0048,0.0079,18.9185,0.0047,139,151,139,128,139.44,0.0094,139.645,128,151,0.0011,0.3017,650,635,3786,3800.125,0.0661,0.0736,3615,0.5336,3763,4030,3615,0.0432,3953,0.0091,0.0024,0.0239,2742,0.0631,0.0193,0.2849,0.2316,0.0886,2769,36.6914,0.0062,0.1204,36.6914,4030,0.8947,0.2829,0.1728,4.0047,2.6847,0.226,32.3293,32.8485,34.5854,0.0332,0.0549,5,0.1657,0.2627,2.3429,0.5856,3.3037,0.368,30.3606
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,9.2759,0.0455,0.0455,0.0455,8.3006,0.0455,22,27,22,18,22.072,0.0456,22.0702,18,27,0.0354,0.5602,110,110,4266,4291.875,0.1592,0.0015,4219,0.6953,4257,4431,4219,0.001,4379,0.0585,0.0082,0.0006,2343,0.1602,0.0465,1.1345,0.0469,0.002,2343,26.2647,0.0141,0.0024,26.2647,4431,1.5694,0.0138,0.004,2.8899,3.5161,0.0833,25.3718,25.0792,25.4599,0.0159,0.027,3,0.0605,0.3035,2.7107,0.6555,2.9109,0.4315,24.105
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,28.5428,0.0044,0.0044,0.0058,22.1453,0.0043,152,163,152,140,152.025,0.0086,151.692,141,163,0.001,0.2999,700,692,3707,3668.125,0.0593,0.0714,3462,0.5029,3666,3829,3462,0.043,3810,0.0098,0.0022,0.025,2973,0.058,0.0188,0.2781,0.2328,0.0865,2982,40.6055,0.0057,0.1184,40.6055,3829,0.8856,0.2729,0.1666,4.0145,2.6532,0.2288,35.3213,35.8661,38.2519,0.0348,0.0636,5,0.166,0.2003,2.3158,0.5813,3.3421,0.3582,33.1688
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,8.7119,0.1,0.1,0.1,8.4533,0.1,12,15,12,9,12.0604,0.0111,12.0939,9,15,0.0917,0.6806,70,70,4409,4456,0.205,0.0001,4380,0.7579,4398,4604,4380,0,4489,0.1088,0.006,0,6230,0.2046,0.0111,1.7942,0.0112,0.0001,6230,26.0788,0.0079,0.0001,26.0788,4604,2.0427,0,0.0001,2,3.6803,0.0301,25.9236,25.8502,25.9546,0.0186,0.0071,2,0.0228,0.2622,2.9022,0.6769,2.0136,0.4343,25.5534
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,18.2006,0.035,0.035,0.035,18.2888,0.035,33,39,33,27,33.0481,0.0117,32.9092,28,38,0.0315,0.6295,200,200,3845,3788,0.1375,0.0001,3601,0.7169,3840,3866,3601,0.0001,3866,0.0386,0.0022,0.0001,17000,0.1374,0.0117,1.2503,0.0118,0.0001,17000,58.5243,0.0034,0.0001,58.5243,3866,1.5916,0,0.0002,2,4.2243,0.0315,57.5701,57.4955,58.5243,0.0286,0.0126,2,0.0231,0.2628,3.1694,0.6818,2.0684,0.4427,56.4796
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,14.0058,0.0286,0.0286,0.0286,12.6116,0.0286,34,41,34,29,34.6306,0.0428,34.6043,29,41,0.0228,0.5331,175,175,4097,4125,0.1352,0.0016,4026,0.7073,4042,4301,4026,0.001,4208,0.037,0.0054,0.0007,3727,0.1307,0.0456,0.9329,0.047,0.0019,3727,38.0767,0.0086,0.0024,38.0767,4301,1.4344,0.029,0.0036,3,3.5846,0.0844,36.1178,36.2249,37.7433,0.0238,0.035,3,0.0616,0.2521,2.8262,0.6557,2.9893,0.4226,34.7464
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,216.727,0.0004,0.0004,0.0008,209.576,0.0004,1710,1733,1704.5,1662,1657.33,0.0008,1703.77,1661,1730,0.0001,0.2409,8000,7800,23,24.2326,0.0204,0.0791,16,0.3148,19,36,13,0.0468,28,0.0011,0.0002,0.0279,33371,0.1804,0.0024,0.1788,0.2337,0.0919,33600,72.04,0.0006,0.1238,58.9375,49,0.5745,0.2956,0.175,5.0065,2.7194,0.2272,50.4194,50.7601,54.619,0.3104,0.1235,6,0.1708,0.2058,2.3321,0.588,3.359,3.519,42.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,24.3038,0.0039,0.0039,0.0077,19.8401,0.0039,172,185,172,160,171.71,0.0078,172.084,160,185,0.0015,0.2988,800,779,1080,1458.65,0.0573,0.0757,758,0.4794,839,3206,695,0.0446,2172,0.0097,0.0019,0.0272,3387,0.062,0.0192,0.2654,0.23,0.0914,3408,40.1961,0.005,0.1256,40.0484,3369,0.8506,0.3022,0.1818,4.0167,2.7579,0.2262,30.2515,31.864,37.36,0.5965,0.1441,5,0.1692,0.2612,2.3869,0.5883,3.3549,0.3529,27.3676
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,17.9146,0.0062,0.0062,0.0082,14.5753,0.0061,109,118,109,99,108.616,0.0121,108.949,99,119,0.0024,0.3174,500,490,3857,3837.375,0.0698,0.0753,3599,0.5825,3787,3986,3599,0.0467,3953,0.0127,0.003,0.0249,2120,0.072,0.0245,0.3344,0.2311,0.0886,2130,30.1819,0.0075,0.12,30.1819,3986,0.9292,0.288,0.1613,4,2.7197,0.2272,27.3853,27.6984,29.7698,0.0305,0.0517,4,0.1626,0.2702,2.351,0.588,3.3022,0.3794,25.7321
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,8.6265,0.05,0.05,0.05,7.724,0.05,20,25,20,16,20.2238,0.046,20.1386,16,25,0.038,0.5664,100,100,4294,4302.125,0.1693,0.0014,4213,0.7234,4260,4464,4213,0.0011,4353,0.0653,0.0086,0.0006,2130,0.1665,0.0465,1.189,0.0469,0.0018,2130,24.1302,0.0136,0.0023,24.1302,4464,1.5901,0.0129,0.0034,2.6061,3.4075,0.073,23.4741,23.2161,23.6545,0.017,0.0255,3,0.0626,0.3161,2.7158,0.659,2.815,0.4397,22.3815
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,54.6496,0.005,0.005,0.005,44.2472,0.005,190,204,191,178,190.339,0.0165,191.572,176,206,0.0032,0.4779,1000,1000,41,42.9262,0.0567,0.0023,33,0.5754,37,54,29,0.0015,47,0.0067,0.0009,0.0011,20000,0.0581,0.0209,0.349,0.05,0.0028,20000,71.8387,0.0017,0.0035,64.8966,87,1.0341,0.0824,0.0051,3,3.6828,0.0797,57.1143,57.3169,60.5588,0.2216,0.0924,3,0.0606,0.1521,2.8428,0.6506,3.0127,0.3647,50.4468
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1344671309-04.SAT.shuffled.cnf,1,7.3952,0.1273,0.1273,0.1273,6.8287,0.1273,10,12,10,7,9.6934,0.011,9.686,7,13,0.1101,0.6972,55,55,4516,4518,0.2241,0.0001,4446,0.7717,4459,4598,4446,0,4571,0.1383,0.0088,0,4895,0.2209,0.011,1.8939,0.0112,0.0001,4895,21.3997,0.0123,0.0001,21.3997,4598,2.2024,0,0.0001,2,3.5755,0.0335,21.2242,21.2472,21.3778,0.0132,0.0061,2,0.0233,0.2936,2.8652,0.6828,1.9854,0.4265,21.0459
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,2055,0.0001,0.0001,0.0001,7426,0.0001,10656.5,10674,10747,10747,8009,0.0001,10747,0,10747,0,0.2329,50000,48710,2,2.7054,0,0.0798,1,0.255,1,5,1,0.0478,4,0.0002,0,0.0283,208528,0.6667,0.0004,0.1838,0.2336,0.0927,210000,255,0.0001,0.1247,154,8,0.9946,0.2932,0.1751,6,2.7143,0.2287,92.3333,96.5604,114.5,0.6221,0.4061,6,0.1697,0,2.3319,0.5876,3.3734,0.6667,54.75
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,7.5555,0.0667,0.0667,0.0667,6.6142,0.0667,15,19,15,12,15.166,0.0462,15.1157,12,19,0.0539,0.5895,75,75,4390,4397,0.1877,0.0015,4356,0.7387,4376,4478,4356,0.0009,4431,0.0852,0.0118,0.0007,1597,0.1879,0.0463,1.3364,0.047,0.0016,1597,19.9305,0.0207,0.0021,19.9305,4478,1.7403,0.0066,0.0027,2.1892,3.3702,0.0719,18.8091,18.7196,19.0787,0.0086,0.0308,3,0.0492,0.3056,2.7293,0.6603,2.7095,0.4216,18.0614
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1141835011-09.SAT.shuffled.cnf,1,18.6877,0.0057,0.0057,0.0093,15.0247,0.0056,118,129,119,108,118.288,0.0112,118.53,108,129,0.0026,0.3149,550,536,3892,3857.75,0.0702,0.0768,3721,0.5406,3769,4069,3721,0.0438,3932,0.012,0.0028,0.0259,2325,0.0681,0.0232,0.3175,0.2305,0.0871,2343,33.8375,0.006,0.1203,33.8375,4069,0.9017,0.271,0.1646,4,2.6397,0.2243,29.4563,30.1652,31.4554,0.0287,0.0579,4,0.1689,0.289,2.3009,0.5913,3.2635,0.3684,28.2786
