@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC

@DATA
nmr_10_12_3.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,36,0.431409,39.115719,36,504,3,0.991667,119,0,3,36,36,3,0.013082,3.113043,0.991667,5.065421,3,1.752508,0,1,5.534653,119,7.156863,3,119,0.294428,4.599493,119,3,0.004167,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_10_12_4.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,20,0.431409,23.205686,20,506,4,0.991667,119,0,4,20,20,4,0.007761,1.419162,0.991667,1.832168,4,0.574257,0,1,2.256831,119,3.542857,4,119,0.312635,1.883928,119,4,0.002778,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_10_12_5.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,11,0.431409,14.256522,11,505,5,0.991667,119,0,5,11,11,5,0.004768,1.743316,0.991667,2.171779,5,0.725753,0,1,2.66087,119,5.166667,5,119,0.367292,2.365107,119,5,0.002083,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_10_5_3.minion,1,0,1,50,50,50,0.085097,0.085097,463,0.98,39.4,0.98,1,0.98,0.98,36,0.509441,49.339093,36,516,3,0.98,49,0,3,36,36,3,0.106564,5.482759,0.98,6.784091,3,1.872727,0,1,7.851852,49,9.547619,3,49,0.234085,6.581474,49,3,0.01,49,49,0,0,0.028078,13,0,450,4,4,0.971922,20,4,4,0,0,0,0,0.072808
nmr_10_5_4.minion,1,0,1,50,50,50,0.085097,0.085097,463,0.98,39.4,0.98,1,0.98,0.98,20,0.509441,33.412527,20,506,4,0.98,49,0,4,20,20,4,0.072165,2.988506,0.98,3.642857,4,1.409091,0,1,4.326087,49,5.952381,4,49,0.262352,3.643225,49,4,0.006667,49,49,0,0,0.028078,13,0,450,4,4,0.971922,20,4,4,0,0,0,0,0.072808
nmr_10_5_5.minion,1,0,1,50,50,50,0.085097,0.085097,463,0.98,39.4,0.98,1,0.98,0.98,11,0.509441,24.544276,11,494,5,0.98,49,0,5,11,11,5,0.053011,3.269841,0.98,4.240741,5,0.754545,0,1,4.604167,49,7.153846,5,49,0.282013,4.065704,49,5,0.005,49,49,0,0,0.028078,13,0,450,4,4,0.971922,20,4,4,0,0,0,0,0.072808
nmr_10_6_3.minion,1,0,1,60,60,60,0.070343,0.070343,689,0.983333,48.466667,0.983333,1,0.983333,0.983333,36,0.48725,45.441219,36,501,3,0.983333,59,0,3,36,36,3,0.065952,4.77193,0.983333,6.208333,3,1.854015,0,1,7.041667,59,8.631579,3,59,0.245053,5.919195,59,3,0.008333,59,59,0,0,0.020319,14,0,675,4,4,0.979681,20,4,4,0,0,0,0,0.052642
nmr_10_6_4.minion,1,0,1,60,60,60,0.070343,0.070343,689,0.983333,48.466667,0.983333,1,0.983333,0.983333,20,0.48725,29.483309,20,506,4,0.983333,59,0,4,20,20,4,0.042791,2.493827,0.983333,3.015385,4,1.12766,0,1,3.60274,59,5.137255,4,59,0.270326,3.044783,59,4,0.005556,59,59,0,0,0.020319,14,0,675,4,4,0.979681,20,4,4,0,0,0,0,0.052642
nmr_10_6_5.minion,1,0,1,60,60,60,0.070343,0.070343,689,0.983333,48.466667,0.983333,1,0.983333,0.983333,11,0.48725,21.139332,11,520,5,0.983333,59,0,5,11,11,5,0.030681,2.819048,0.983333,3.540984,5,0.788321,0,1,4.022727,59,6.5,5,59,0.290396,3.529427,59,5,0.004167,59,59,0,0,0.020319,14,0,675,4,4,0.979681,20,4,4,0,0,0,0,0.052642
nmr_10_7_3.minion,1,0,1,70,70,70,0.059911,0.059911,960,0.985714,57.514286,0.985714,1,0.985714,0.985714,36,0.471348,43.165625,36,500,3,0.985714,69,0,3,36,36,3,0.044964,4.368421,0.985714,5.929825,3,1.810976,0,1,6.631579,69,8.235294,3,69,0.253219,5.600273,69,3,0.007143,69,69,0,0,0.015625,15,0,945,4,4,0.984375,20,4,4,0,0,0,0,0.040265
nmr_10_7_4.minion,1,0,1,70,70,70,0.059911,0.059911,960,0.985714,57.514286,0.985714,1,0.985714,0.985714,20,0.471348,27.453125,20,506,4,0.985714,69,0,4,20,20,4,0.028597,2.255102,0.985714,2.77027,4,0.946429,0,1,3.233333,69,4.75,4,69,0.278509,2.754545,69,4,0.004762,69,69,0,0,0.015625,15,0,945,4,4,0.984375,20,4,4,0,0,0,0,0.040265
nmr_10_7_5.minion,1,0,1,70,70,70,0.059911,0.059911,960,0.985714,57.514286,0.985714,1,0.985714,0.985714,11,0.471348,18.35625,11,492,5,0.985714,69,0,5,11,11,5,0.019121,2.483871,0.985714,3.122807,5,0.762195,0,1,3.596774,69,6.052632,5,69,0.306244,3.152048,69,5,0.003571,69,69,0,0,0.015625,15,0,945,4,4,0.984375,20,4,4,0,0,0,0,0.040265
nmr_10_8_3.minion,1,0,1,80,80,80,0.052155,0.052155,1276,0.9875,66.55,0.9875,1,0.9875,0.9875,36,0.459393,41.966301,36,521,3,0.9875,79,0,3,36,36,3,0.032889,3.979381,0.9875,5.634146,3,1.801047,0,1,6.212121,79,7.848485,3,79,0.263768,5.275321,79,3,0.00625,79,79,0,0,0.012539,16,0,1260,4,4,0.987461,20,4,4,0,0,0,0,0.032081
nmr_10_8_4.minion,1,0,1,80,80,80,0.052155,0.052155,1276,0.9875,66.55,0.9875,1,0.9875,0.9875,20,0.459393,25.995298,20,506,4,0.9875,79,0,4,20,20,4,0.020372,2.07767,0.9875,2.518072,4,0.907692,0,1,2.957746,79,4.434783,4,79,0.28229,2.518712,79,4,0.004167,79,79,0,0,0.012539,16,0,1260,4,4,0.987461,20,4,4,0,0,0,0,0.032081
nmr_10_8_5.minion,1,0,1,80,80,80,0.052155,0.052155,1276,0.9875,66.55,0.9875,1,0.9875,0.9875,11,0.459393,16.925549,11,492,5,0.9875,79,0,5,11,11,5,0.013265,2.398148,0.9875,2.987013,5,0.73822,0,1,3.535211,79,6.030303,5,79,0.314253,3.073408,79,5,0.003125,79,79,0,0,0.012539,16,0,1260,4,4,0.987461,20,4,4,0,0,0,0,0.032081
nmr_10_9_3.minion,1,0,1,90,90,90,0.046168,0.046168,1637,0.988889,75.577778,0.988889,1,0.988889,0.988889,36,0.450078,40.807575,36,500,3,0.988889,89,0,3,36,36,3,0.024928,3.792453,0.988889,5.532258,3,1.788991,0,1,6.093333,89,7.693333,3,89,0.269261,5.140508,89,3,0.005556,89,89,0,0,0.010385,17,0,1620,4,4,0.989615,20,4,4,0,0,0,0,0.026358
nmr_10_9_4.minion,1,0,1,90,90,90,0.046168,0.046168,1637,0.988889,75.577778,0.988889,1,0.988889,0.988889,20,0.450078,25.041539,20,506,4,0.988889,89,0,4,20,20,4,0.015297,1.916667,0.988889,2.34,4,0.851351,0,1,2.77381,89,4.205128,4,89,0.287913,2.35446,89,4,0.003704,89,89,0,0,0.010385,17,0,1620,4,4,0.989615,20,4,4,0,0,0,0,0.026358
nmr_10_9_5.minion,1,0,1,90,90,90,0.046168,0.046168,1637,0.988889,75.577778,0.988889,1,0.988889,0.988889,11,0.450078,16.000611,11,493,5,0.988889,89,0,5,11,11,5,0.009774,2.045045,0.988889,2.532258,5,0.738532,0,1,3.022727,89,5.48,5,89,0.335725,2.673789,89,5,0.002778,89,89,0,0,0.010385,17,0,1620,4,4,0.989615,20,4,4,0,0,0,0,0.026358
nmr_11_10_3.minion,1,0,1,110,110,110,0.037537,0.037537,2494,0.990909,93.618182,0.990909,1,0.990909,0.990909,36,0.436506,39.581796,36,513,3,0.990909,109,0,3,36,36,3,0.015871,3.339286,0.990909,5.233766,3,1.753676,0,1,5.698925,109,7.44086,3,109,0.285776,4.793363,109,3,0.004545,109,109,0,0,0.007618,19,0,2475,4,4,0.992382,22,4,4,0,0,0,0,0.019026
nmr_11_10_4.minion,1,0,1,110,110,110,0.037537,0.037537,2494,0.990909,93.618182,0.990909,1,0.990909,0.990909,20,0.436506,23.69166,20,506,4,0.990909,109,0,4,20,20,4,0.009499,1.569892,0.990909,1.98913,4,0.673913,0,1,2.421687,109,3.760417,4,109,0.302202,2.03448,109,4,0.00303,109,109,0,0,0.007618,19,0,2475,4,4,0.992382,22,4,4,0,0,0,0,0.019026
nmr_11_10_5.minion,1,0,1,110,110,110,0.037537,0.037537,2494,0.990909,93.618182,0.990909,1,0.990909,0.990909,11,0.436506,14.747394,11,515,5,0.990909,109,0,5,11,11,5,0.005913,1.924731,0.990909,2.387097,5,0.735294,0,1,2.888889,109,5.344086,5,109,0.348177,2.552628,109,5,0.002273,109,109,0,0,0.007618,19,0,2475,4,4,0.992382,22,4,4,0,0,0,0,0.019026
nmr_11_11_3.minion,1,0,1,121,121,121,0.034035,0.034035,3045,0.991736,103.636364,0.991736,1,0.991736,0.991736,36,0.4309,39.133005,36,513,3,0.991736,120,0,3,36,36,3,0.012852,3.25,0.991736,5.172619,3,1.748344,0,1,5.634259,120,7.31068,3,120,0.289798,4.726678,120,3,0.004132,120,120,0,0,0.006568,20,0,3025,4,4,0.993432,22,4,4,0,0,0,0,0.016284
nmr_11_11_4.minion,1,0,1,121,121,121,0.034035,0.034035,3045,0.991736,103.636364,0.991736,1,0.991736,0.991736,20,0.4309,23.172414,20,503,4,0.991736,120,0,4,20,20,4,0.00761,1.428571,0.991736,1.839286,4,0.617647,0,1,2.292683,120,3.584906,4,120,0.314035,1.906762,120,4,0.002755,120,120,0,0,0.006568,20,0,3025,4,4,0.993432,22,4,4,0,0,0,0,0.016284
nmr_11_11_5.minion,1,0,1,121,121,121,0.034035,0.034035,3045,0.991736,103.636364,0.991736,1,0.991736,0.991736,11,0.4309,14.310345,11,515,5,0.991736,120,0,5,11,11,5,0.0047,1.8875,0.991736,2.35443,5,0.741722,0,1,2.847458,120,5.349515,5,120,0.354341,2.512137,120,5,0.002066,120,120,0,0,0.006568,20,0,3025,4,4,0.993432,22,4,4,0,0,0,0,0.016284
nmr_11_12_3.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,36,0.426233,38.718981,36,513,3,0.992424,131,0,3,36,36,3,0.010605,3.055556,0.992424,5.017699,3,1.746988,0,1,5.484127,131,7.123894,3,131,0.29904,4.544286,131,3,0.003788,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_11_12_4.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,20,0.426233,22.745275,20,503,4,0.992424,131,0,4,20,20,4,0.00623,1.322581,0.992424,1.69863,4,0.526786,0,1,2.14486,131,3.387931,4,131,0.324984,1.769486,131,4,0.002525,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_11_12_5.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,11,0.426233,13.871542,11,515,5,0.992424,131,0,5,11,11,5,0.003799,1.721698,0.992424,2.143836,5,0.731928,0,1,2.617188,131,5.115044,5,131,0.370951,2.334748,131,5,0.001894,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_11_5_3.minion,1,0,1,55,55,55,0.076983,0.076983,564,0.981818,43.418182,0.981818,1,0.981818,0.981818,36,0.498429,47.893617,36,516,3,0.981818,54,0,3,36,36,3,0.084918,5.344262,0.981818,6.622449,3,1.860656,0,1,7.672414,54,9.44,3,54,0.238874,6.425609,54,3,0.009091,54,54,0,0,0.024823,14,0,550,4,4,0.975177,22,4,4,0,0,0,0,0.063565
nmr_11_5_4.minion,1,0,1,55,55,55,0.076983,0.076983,564,0.981818,43.418182,0.981818,1,0.981818,0.981818,20,0.498429,31.829787,20,503,4,0.981818,54,0,4,20,20,4,0.056436,2.797297,0.981818,3.383333,4,1.327869,0,1,4.02,54,5.586957,4,54,0.268933,3.378814,54,4,0.006061,54,54,0,0,0.024823,14,0,550,4,4,0.975177,22,4,4,0,0,0,0,0.063565
nmr_11_5_5.minion,1,0,1,55,55,55,0.076983,0.076983,564,0.981818,43.418182,0.981818,1,0.981818,0.981818,11,0.498429,23.138298,11,515,5,0.981818,54,0,5,11,11,5,0.041025,3.1625,0.981818,4.160714,5,0.778689,0,1,4.55814,54,7.023256,5,54,0.288219,4.003048,54,5,0.004545,54,54,0,0,0.024823,14,0,550,4,4,0.975177,22,4,4,0,0,0,0,0.063565
nmr_11_6_3.minion,1,0,1,66,66,66,0.063672,0.063672,840,0.984848,53.484848,0.984848,1,0.984848,0.984848,36,0.477733,44.375,36,513,3,0.984848,65,0,3,36,36,3,0.052827,4.660377,0.984848,6.09434,3,1.842105,0,1,6.925532,65,8.564516,3,65,0.250406,5.799487,65,3,0.007576,65,65,0,0,0.017857,15,0,825,4,4,0.982143,22,4,4,0,0,0,0,0.045726
nmr_11_6_4.minion,1,0,1,66,66,66,0.063672,0.063672,840,0.984848,53.484848,0.984848,1,0.984848,0.984848,20,0.477733,28.303571,20,503,4,0.984848,65,0,4,20,20,4,0.033695,2.322222,0.984848,2.822034,4,1.038462,0,1,3.354839,65,4.839286,4,65,0.27765,2.829372,65,4,0.005051,65,65,0,0,0.017857,15,0,825,4,4,0.982143,22,4,4,0,0,0,0,0.045726
nmr_11_6_5.minion,1,0,1,66,66,66,0.063672,0.063672,840,0.984848,53.484848,0.984848,1,0.984848,0.984848,11,0.477733,20.059524,11,520,5,0.984848,65,0,5,11,11,5,0.02388,2.792453,0.984848,3.515152,5,0.802632,0,1,3.970588,65,6.396226,5,65,0.295667,3.479687,65,5,0.003788,65,65,0,0,0.017857,15,0,825,4,4,0.982143,22,4,4,0,0,0,0,0.045726
nmr_11_7_3.minion,1,0,1,77,77,77,0.054255,0.054255,1171,0.987013,63.532468,0.987013,1,0.987013,0.987013,36,0.462985,42.329633,36,513,3,0.987013,76,0,3,36,36,3,0.036148,4.295455,0.987013,5.857143,3,1.802198,0,1,6.5,76,8.175676,3,76,0.258581,5.493403,76,3,0.006494,76,76,0,0,0.013664,16,0,1155,4,4,0.986336,22,4,4,0,0,0,0,0.034836
nmr_11_7_4.minion,1,0,1,77,77,77,0.054255,0.054255,1171,0.987013,63.532468,0.987013,1,0.987013,0.987013,20,0.462985,26.497011,20,503,4,0.987013,76,0,4,20,20,4,0.022628,2.081301,0.987013,2.560976,4,0.870968,0,1,3.012195,76,4.484848,4,76,0.286124,2.563242,76,4,0.004329,76,76,0,0,0.013664,16,0,1155,4,4,0.986336,22,4,4,0,0,0,0,0.034836
nmr_11_7_5.minion,1,0,1,77,77,77,0.054255,0.054255,1171,0.987013,63.532468,0.987013,1,0.987013,0.987013,11,0.462985,17.544833,11,515,5,0.987013,76,0,5,11,11,5,0.014983,2.455224,0.987013,3.083333,5,0.774725,0,1,3.569444,76,5.968254,5,76,0.310962,3.111039,76,5,0.003247,76,76,0,0,0.013664,16,0,1155,4,4,0.986336,22,4,4,0,0,0,0,0.034836
nmr_11_8_3.minion,1,0,1,88,88,88,0.04725,0.04725,1557,0.988636,73.568182,0.988636,1,0.988636,0.988636,36,0.451942,41.259473,36,521,3,0.988636,87,0,3,36,36,3,0.026499,3.902174,0.988636,5.590164,3,1.792453,0,1,6.143836,87,7.794521,3,87,0.269052,5.185671,87,3,0.005682,87,87,0,0,0.010918,17,0,1540,4,4,0.989082,22,4,4,0,0,0,0,0.027663
nmr_11_8_4.minion,1,0,1,88,88,88,0.04725,0.04725,1557,0.988636,73.568182,0.988636,1,0.988636,0.988636,20,0.451942,25.202954,20,503,4,0.988636,87,0,4,20,20,4,0.016187,1.931034,0.988636,2.325581,4,0.833333,0,1,2.793478,87,4.197368,4,87,0.291045,2.347945,87,4,0.003788,87,87,0,0,0.010918,17,0,1540,4,4,0.989082,22,4,4,0,0,0,0,0.027663
nmr_11_8_5.minion,1,0,1,88,88,88,0.04725,0.04725,1557,0.988636,73.568182,0.988636,1,0.988636,0.988636,11,0.451942,16.258831,11,515,5,0.988636,87,0,5,11,11,5,0.010442,2.338462,0.988636,2.952381,5,0.75,0,1,3.487805,87,5.931507,5,87,0.318588,3.021711,87,5,0.002841,87,87,0,0,0.010918,17,0,1540,4,4,0.989082,22,4,4,0,0,0,0,0.027663
nmr_11_9_3.minion,1,0,1,99,99,99,0.04184,0.04184,1998,0.989899,83.59596,0.989899,1,0.989899,0.989899,36,0.443363,40.222222,36,513,3,0.989899,98,0,3,36,36,3,0.020131,3.715686,0.989899,5.472222,3,1.780992,0,1,6.009259,98,7.638554,3,98,0.274437,5.054261,98,3,0.005051,98,98,0,0,0.009009,18,0,1980,4,4,0.990991,22,4,4,0,0,0,0,0.022665
nmr_11_9_4.minion,1,0,1,99,99,99,0.04184,0.04184,1998,0.989899,83.59596,0.989899,1,0.989899,0.989899,20,0.443363,24.361361,20,505,4,0.989899,98,0,4,20,20,4,0.012193,1.759036,0.989899,2.166667,4,0.780488,0,1,2.61,98,3.988372,4,98,0.297417,2.198109,98,4,0.003367,98,98,0,0,0.009009,18,0,1980,4,4,0.990991,22,4,4,0,0,0,0,0.022665
nmr_11_9_5.minion,1,0,1,99,99,99,0.04184,0.04184,1998,0.989899,83.59596,0.989899,1,0.989899,0.989899,11,0.443363,15.43043,11,515,5,0.989899,98,0,5,11,11,5,0.007723,2,0.989899,2.493976,5,0.747934,0,1,3.010417,98,5.421687,5,98,0.339485,2.643366,98,5,0.002525,98,98,0,0,0.009009,18,0,1980,4,4,0.990991,22,4,4,0,0,0,0,0.022665
nmr_12_10_3.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,36,0.431409,39.115719,36,504,3,0.991667,119,0,3,36,36,3,0.013082,3.152318,0.991667,5.053892,3,1.752508,0,1,5.526718,119,7.176471,3,119,0.295075,4.597152,119,3,0.004167,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_12_10_4.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,20,0.431409,23.205686,20,506,4,0.991667,119,0,4,20,20,4,0.007761,1.421569,0.991667,1.828877,4,0.574257,0,1,2.252252,119,3.542857,4,119,0.311007,1.883489,119,4,0.002778,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_12_10_5.minion,1,0,1,120,120,120,0.034326,0.034326,2990,0.991667,102.633333,0.991667,1,0.991667,0.991667,11,0.431409,14.256522,11,505,5,0.991667,119,0,5,11,11,5,0.004768,1.754902,0.991667,2.179856,5,0.673267,0,1,2.651376,119,5.22549,5,119,0.368136,2.367214,119,5,0.002083,119,119,0,0,0.006689,20,0,2970,4,4,0.993311,24,4,4,0,0,0,0,0.016576
nmr_12_11_3.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,36,0.426233,38.718981,36,513,3,0.992424,131,0,3,36,36,3,0.010605,3.070796,0.992424,5,3,1.746988,0,1,5.48062,131,7.070796,3,131,0.298858,4.54323,131,3,0.003788,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_12_11_4.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,20,0.426233,22.745275,20,503,4,0.992424,131,0,4,20,20,4,0.00623,1.327381,0.992424,1.69863,4,0.526786,0,1,2.133333,131,3.387931,4,131,0.323977,1.769288,131,4,0.002525,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_12_11_5.minion,1,0,1,132,132,132,0.031129,0.031129,3651,0.992424,113.651515,0.992424,1,0.992424,0.992424,11,0.426233,13.871542,11,515,5,0.992424,131,0,5,11,11,5,0.003799,1.719178,0.992424,2.134328,5,0.705357,0,1,2.617188,131,5.230088,5,131,0.373793,2.335699,131,5,0.001894,131,131,0,0,0.005752,21,0,3630,4,4,0.994248,24,4,4,0,0,0,0,0.014159
nmr_12_12_3.minion,1,0,1,144,144,144,0.028476,0.028476,4378,0.993056,124.666667,0.993056,1,0.993056,0.993056,36,0.421927,38.351759,36,504,3,0.993056,143,0,3,36,36,3,0.00876,2.849711,0.993056,4.861244,3,1.731707,0,1,5.326797,143,6.91129,3,143,0.308181,4.381886,143,3,0.003472,143,143,0,0,0.005025,22,0,4356,4,4,0.994975,24,4,4,0,0,0,0,0.01229
nmr_12_12_4.minion,1,0,1,144,144,144,0.028476,0.028476,4378,0.993056,124.666667,0.993056,1,0.993056,0.993056,20,0.421927,22.366834,20,491,4,0.993056,143,0,4,20,20,4,0.005109,1.214592,0.993056,1.548872,4,0.487805,0,1,2.016327,143,3.212598,4,143,0.336511,1.64592,143,4,0.002315,143,143,0,0,0.005025,22,0,4356,4,4,0.994975,24,4,4,0,0,0,0,0.01229
nmr_12_12_5.minion,1,0,1,144,144,144,0.028476,0.028476,4378,0.993056,124.666667,0.993056,1,0.993056,0.993056,11,0.421927,13.482412,11,505,5,0.993056,143,0,5,11,11,5,0.00308,1.574468,0.993056,1.959677,5,0.617886,0,1,2.394904,143,5.016129,5,143,0.39194,2.17753,143,5,0.001736,143,143,0,0,0.005025,22,0,4356,4,4,0.994975,24,4,4,0,0,0,0,0.01229
nmr_12_5_3.minion,1,0,1,60,60,60,0.070272,0.070272,675,0.983333,47.433333,0.983333,1,0.983333,0.983333,36,0.489077,46.595556,36,516,3,0.983333,59,0,3,36,36,3,0.06903,4.844828,0.983333,6.340426,3,1.858209,0,1,7.203125,59,8.925926,3,59,0.243963,6.022569,59,3,0.008333,59,59,0,0,0.022222,15,0,660,4,4,0.977778,24,4,4,0,0,0,0,0.056248
nmr_12_5_4.minion,1,0,1,60,60,60,0.070272,0.070272,675,0.983333,47.433333,0.983333,1,0.983333,0.983333,20,0.489077,30.515556,20,494,4,0.983333,59,0,4,20,20,4,0.045208,2.558559,0.983333,3.109375,4,1.238806,0,1,3.644737,59,5.16,4,59,0.269458,3.088518,59,4,0.005556,59,59,0,0,0.022222,15,0,660,4,4,0.977778,24,4,4,0,0,0,0,0.056248
nmr_12_5_5.minion,1,0,1,60,60,60,0.070272,0.070272,675,0.983333,47.433333,0.983333,1,0.983333,0.983333,11,0.489077,21.798519,11,505,5,0.983333,59,0,5,11,11,5,0.032294,2.927083,0.983333,3.75,5,0.761194,0,1,4.12766,59,6.765957,5,59,0.299246,3.644553,59,5,0.004167,59,59,0,0,0.022222,15,0,660,4,4,0.977778,24,4,4,0,0,0,0,0.056248
nmr_12_6_3.minion,1,0,1,72,72,72,0.058151,0.058151,1006,0.986111,58.5,0.986111,1,0.986111,0.986111,36,0.4697,43.410537,36,504,3,0.986111,71,0,3,36,36,3,0.043152,4.238806,0.986111,5.810345,3,1.838323,0,1,6.482759,71,8.164179,3,71,0.258024,5.470703,71,3,0.006944,71,71,0,0,0.015905,16,0,990,4,4,0.984095,24,4,4,0,0,0,0,0.040284
nmr_12_6_4.minion,1,0,1,72,72,72,0.058151,0.058151,1006,0.986111,58.5,0.986111,1,0.986111,0.986111,20,0.4697,27.327038,20,491,4,0.986111,71,0,4,20,20,4,0.027164,2.147368,0.986111,2.571429,4,0.964912,0,1,3.051724,71,4.491803,4,71,0.280125,2.592225,71,4,0.00463,71,71,0,0,0.015905,16,0,990,4,4,0.984095,24,4,4,0,0,0,0,0.040284
nmr_12_6_5.minion,1,0,1,72,72,72,0.058151,0.058151,1006,0.986111,58.5,0.986111,1,0.986111,0.986111,11,0.4697,19.020875,11,520,5,0.986111,71,0,5,11,11,5,0.018907,2.5,0.986111,3.172414,5,0.784431,0,1,3.607595,71,6.189655,5,71,0.309548,3.18052,71,5,0.003472,71,71,0,0,0.015905,16,0,990,4,4,0.984095,24,4,4,0,0,0,0,0.040284
