@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC

@DATA
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889,0.169741,28.677778,2.666667,2.123983,1.061991,960,0.938009,0.707107,28.677778,0.3353,4
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.379365,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0.061491,0.111111,14.455556,0.069178,0.888889,0.168982,28.911111,2.666667,2.122982,1.061491,960,0.938509,0.707107,28.911111,0.333336,4
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169446,28.738889,2.666667,2.123719,1.06186,960,0.93814,0.707107,28.738889,0.334783,4
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0.06216,0.111111,14.3,0.06993,0.888889,0.170064,28.6,2.666667,2.12432,1.06216,960,0.93784,0.707107,28.6,0.335961,4
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889,0.069378,0.888889,0.169356,28.827778,2.666667,2.123338,1.061669,960,0.938331,0.707107,28.827778,0.334035,4
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0.062293,0.111111,14.269444,0.07008,0.888889,0.170295,28.538889,2.666667,2.124586,1.062293,960,0.937707,0.707107,28.538889,0.336481,4
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889,0.170095,28.533333,2.666667,2.124611,1.062305,960,0.937695,0.707107,28.533333,0.336529,4
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0.062844,0.111111,14.144444,0.070699,0.888889,0.170889,28.288889,2.666667,2.125687,1.062844,960,0.937156,0.707107,28.288889,0.338631,4
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0.063669,0.111111,13.961111,0.071628,0.888889,0.171696,27.922222,2.666667,2.127338,1.063669,960,0.936331,0.707107,27.922222,0.34184,4
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0.063329,0.111111,14.036111,0.071245,0.888889,0.171087,28.072222,2.666667,2.126657,1.063329,960,0.936671,0.707107,28.072222,0.340519,4
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.023664,0.05,40.145,0.02491,0.95,0.0728,80.29,2.85,2.079894,1.039947,2280,0.975869,1.300022,80.29,0.167372,8.495855
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0.062794,0.111111,14.155556,0.070644,0.888889,0.170165,28.311111,2.666667,2.125589,1.062794,960,0.937206,0.707107,28.311111,0.338439,4
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0.061824,0.111111,14.377778,0.069552,0.888889,0.169707,28.755556,2.666667,2.123648,1.061824,960,0.938176,0.707107,28.755556,0.334643,4
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.023264,0.05,40.835,0.024489,0.95,0.071952,81.67,2.85,2.078345,1.039172,2280,0.976307,1.300022,81.67,0.164794,8.495855
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0.061931,0.111111,14.352778,0.069673,0.888889,0.169482,28.705556,2.666667,2.123863,1.061931,960,0.938069,0.707107,28.705556,0.335065,4
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0.032461,0.038462,29.621154,0.03376,0.961538,0.071505,59.242308,2.884615,2.137683,1.068841,3000,0.964877,1.533333,59.242308,0.233064,9.287712
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0.032521,0.038462,29.566346,0.033822,0.961538,0.077135,59.132692,2.884615,2.137938,1.068969,3000,0.964812,1.533333,59.132692,0.2334,9.287712
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0.06115,0.111111,14.536111,0.068794,0.888889,0.168989,29.072222,2.666667,2.122301,1.06115,960,0.93885,0.707107,29.072222,0.331995,4
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0.061444,0.111111,14.466667,0.069124,0.888889,0.169021,28.933333,2.666667,2.122888,1.061444,960,0.938556,0.707107,28.933333,0.33315,4
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.187302,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0.062943,0.111111,14.122222,0.07081,0.888889,0.170784,28.244444,2.666667,2.125885,1.062943,960,0.937057,0.707107,28.244444,0.339017,4
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.21746,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0.061896,0.111111,14.361111,0.069632,0.888889,0.169528,28.722222,2.666667,2.123791,1.061896,960,0.938104,0.707107,28.722222,0.334924,4
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0.062354,0.111111,14.255556,0.070148,0.888889,0.170141,28.511111,2.666667,2.124708,1.062354,960,0.937646,0.707107,28.511111,0.336719,4
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0.031685,0.039409,30.317241,0.032985,0.960591,0.079126,60.634483,2.906404,2.134874,1.067437,2950,0.965651,1.539707,60.634483,0.229275,9.287712
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0.035542,0.038462,27.053846,0.036963,0.961538,0.081837,54.107692,2.884615,2.153079,1.07654,3000,0.961224,1.533333,54.107692,0.252708,9.287712
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169701,28.738889,2.666667,2.123719,1.06186,960,0.93814,0.707107,28.738889,0.334783,4
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0.034153,0.038462,28.153846,0.035519,0.961538,0.079506,56.307692,2.884615,2.146103,1.073051,3000,0.962876,1.533333,56.307692,0.243884,9.287712
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.570635,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0.060952,0.111111,14.583333,0.068571,0.888889,0.168821,29.166667,2.666667,2.121905,1.060952,960,0.939048,0.707107,29.166667,0.331214,4
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1,0.070922,0.888889,0.170471,28.2,2.666667,2.126084,1.063042,960,0.936958,0.707107,28.2,0.339403,4
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0,6.7671,6.75,40,10.643856,5.321928,1600,0,0,6.75,0,10.643856
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0.062782,0.111111,14.158333,0.07063,0.888889,0.17053,28.316667,2.666667,2.125564,1.062782,960,0.937218,0.707107,28.316667,0.338391,4
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0.061645,0.111111,14.419444,0.069351,0.888889,0.169137,28.838889,2.666667,2.12329,1.061645,960,0.938355,0.707107,28.838889,0.333941,4
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0.061104,0.111111,14.547222,0.068742,0.888889,0.168816,29.094444,2.666667,2.122207,1.061104,960,0.938896,0.707107,29.094444,0.331811,4
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169693,28.738889,2.666667,2.123719,1.06186,960,0.93814,0.707107,28.738889,0.334783,4
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667,0.069971,0.888889,0.169815,28.583333,2.666667,2.124393,1.062196,960,0.937804,0.707107,28.583333,0.336102,4
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15,0.070671,0.888889,0.170307,28.3,2.666667,2.125638,1.062819,960,0.937181,0.707107,28.3,0.338535,4
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889,0.069619,0.888889,0.16983,28.727778,2.666667,2.123767,1.061884,960,0.938116,0.707107,28.727778,0.334877,4
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0.061967,0.111111,14.344444,0.069713,0.888889,0.169495,28.688889,2.666667,2.123935,1.061967,960,0.938033,0.707107,28.688889,0.335206,4
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0.036637,0.038462,26.245192,0.038102,0.961538,0.079417,52.490385,2.884615,2.15833,1.079165,3000,0.959956,1.533333,52.490385,0.259306,9.287712
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0.062831,0.111111,14.147222,0.070685,0.888889,0.170278,28.294444,2.666667,2.125663,1.062831,960,0.937169,0.707107,28.294444,0.338583,4
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0.0621,0.111111,14.313889,0.069862,0.888889,0.169607,28.627778,2.666667,2.124199,1.0621,960,0.9379,0.707107,28.627778,0.335724,4
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0.061979,0.111111,14.341667,0.069727,0.888889,0.169833,28.683333,2.666667,2.123959,1.061979,960,0.938021,0.707107,28.683333,0.335253,4
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0.062378,0.111111,14.25,0.070175,0.888889,0.170011,28.5,2.666667,2.124756,1.062378,960,0.937622,0.707107,28.5,0.336814,4
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.646104,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0.062064,0.111111,14.322222,0.069822,0.888889,0.169711,28.644444,2.666667,2.124127,1.062064,960,0.937936,0.707107,28.644444,0.335583,4
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0.062124,0.111111,14.308333,0.069889,0.888889,0.169929,28.616667,2.666667,2.124248,1.062124,960,0.937876,0.707107,28.616667,0.335819,4
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0.06079,0.111111,14.622222,0.068389,0.888889,0.168387,29.244444,2.666667,2.121581,1.06079,960,0.93921,0.707107,29.244444,0.330574,4
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0.061361,0.111111,14.486111,0.069032,0.888889,0.168862,28.972222,2.666667,2.122723,1.061361,960,0.938639,0.707107,28.972222,0.332826,4
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0.062488,0.111111,14.225,0.070299,0.888889,0.170285,28.45,2.666667,2.124976,1.062488,960,0.937512,0.707107,28.45,0.337242,4
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0.061752,0.111111,14.394444,0.069471,0.888889,0.169156,28.788889,2.666667,2.123504,1.061752,960,0.938248,0.707107,28.788889,0.334362,4
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0.062184,0.111111,14.294444,0.069957,0.888889,0.169838,28.588889,2.666667,2.124368,1.062184,960,0.937816,0.707107,28.588889,0.336055,4
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0.062549,0.111111,14.211111,0.070367,0.888889,0.17035,28.422222,2.666667,2.125098,1.062549,960,0.937451,0.707107,28.422222,0.337481,4
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0.061303,0.111111,14.5,0.068966,0.888889,0.168958,29,2.666667,2.122605,1.061303,960,0.938697,0.707107,29,0.332595,4
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0.06233,0.111111,14.261111,0.070121,0.888889,0.170158,28.522222,2.666667,2.124659,1.06233,960,0.93767,0.707107,28.522222,0.336624,4
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222,0.069458,0.888889,0.169527,28.794444,2.666667,2.123481,1.06174,960,0.93826,0.707107,28.794444,0.334315,4
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0.061373,0.111111,14.483333,0.069045,0.888889,0.169008,28.966667,2.666667,2.122746,1.061373,960,0.938627,0.707107,28.966667,0.332872,4
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0.063404,0.111111,14.019444,0.07133,0.888889,0.171053,28.038889,2.666667,2.126808,1.063404,960,0.936596,0.707107,28.038889,0.340812,4
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889,0.170207,28.533333,2.666667,2.124611,1.062305,960,0.937695,0.707107,28.533333,0.336529,4
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0.062088,0.111111,14.316667,0.069849,0.888889,0.169962,28.633333,2.666667,2.124175,1.062088,960,0.937912,0.707107,28.633333,0.335677,4
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0.062003,0.111111,14.336111,0.069754,0.888889,0.169643,28.672222,2.666667,2.124007,1.062003,960,0.937997,0.707107,28.672222,0.335347,4
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.714286,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0.034684,0.040404,27.666667,0.036145,0.959596,0.09138,55.333333,2.929293,2.151129,1.075564,2900,0.96192,1.546043,55.333333,0.249931,9.287712
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,17.142857,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889,0.169732,28.677778,2.666667,2.123983,1.061991,960,0.938009,0.707107,28.677778,0.3353,4
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.40873,5.15,80,12.643856,6.321928,3200,0,0,5.15,0,12.643856
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0.061633,0.111111,14.422222,0.069337,0.888889,0.169631,28.844444,2.666667,2.123267,1.061633,960,0.938367,0.707107,28.844444,0.333895,4
normalized-haystacks-47.xml.mzn_AND_NODATA,1,1,1,1.346499,0.742667,0,715.320162,3.664435,746.758088,17.38452,6.310577,56549003,0,1.268899,5.875234,1.515971,24.125442
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0.034146,0.038462,28.159615,0.035512,0.961538,0.079854,56.319231,2.884615,2.146073,1.073036,3000,0.962883,1.533333,56.319231,0.243845,9.287712
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.023203,0.05,40.94375,0.024424,0.95,0.071615,81.8875,2.85,2.078137,1.039068,2280,0.97637,1.300022,81.8875,0.164449,8.495855
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.023589,0.05,40.27375,0.02483,0.95,0.072172,80.5475,2.85,2.079437,1.039718,2280,0.975977,1.300022,80.5475,0.166606,8.495855
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0.032456,0.038462,29.625962,0.033754,0.961538,0.07322,59.251923,2.884615,2.13766,1.06883,3000,0.964883,1.533333,59.251923,0.233035,9.287712
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0.033589,0.039409,28.59803,0.034967,0.960591,0.076505,57.196059,2.906404,2.144489,1.072244,2950,0.963379,1.539707,57.196059,0.241664,9.287712
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.023278,0.05,40.81125,0.024503,0.95,0.071931,81.6225,2.85,2.07839,1.039195,2280,0.976293,1.300022,81.6225,0.16487,8.495855
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0.041901,0.038462,22.948077,0.043577,0.961538,0.085386,45.896154,2.884615,2.184743,1.092371,3000,0.9537,1.533333,45.896154,0.291442,9.287712
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.022995,0.05,41.31375,0.024205,0.95,0.072224,82.6275,2.85,2.076847,1.038424,2280,0.976672,1.300022,82.6275,0.162254,8.495855
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0.036245,0.038462,26.528846,0.037695,0.961538,0.074655,53.057692,2.884615,2.156637,1.078318,3000,0.960384,1.533333,53.057692,0.257161,9.287712
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.022934,0.05,41.4225,0.024141,0.95,0.071552,82.845,2.85,2.076842,1.038421,2280,0.976703,1.300022,82.845,0.162263,8.495855
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0.031234,0.039409,30.75468,0.032515,0.960591,0.077241,61.50936,2.906404,2.132489,1.066245,2950,0.966203,1.539707,61.50936,0.226179,9.287712
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.023093,0.05,41.1375,0.024309,0.95,0.072304,82.275,2.85,2.077571,1.038786,2280,0.976512,1.300022,82.275,0.163495,8.495855
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.023592,0.05,40.2675,0.024834,0.95,0.072144,80.535,2.85,2.079651,1.039825,2280,0.975942,1.300022,80.535,0.16697,8.495855
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0.037649,0.038462,25.539423,0.039155,0.961538,0.082957,51.078846,2.884615,2.163528,1.081764,3000,0.958736,1.533333,51.078846,0.265732,9.287712
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0.032674,0.038462,29.427885,0.033981,0.961538,0.072617,58.855769,2.884615,2.138587,1.069293,3000,0.964646,1.533333,58.855769,0.234255,9.287712
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0.033824,0.038462,28.427885,0.035177,0.961538,0.076535,56.855769,2.884615,2.144448,1.072224,3000,0.963267,1.533333,56.855769,0.241773,9.287712
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0.039104,0.038462,24.589423,0.040668,0.961538,0.08137,49.178846,2.884615,2.170701,1.085351,3000,0.957025,1.533333,49.178846,0.274539,9.287712
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0.036101,0.038462,26.634615,0.037545,0.961538,0.079866,53.269231,2.884615,2.155752,1.077876,3000,0.960578,1.533333,53.269231,0.256076,9.287712
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0.035353,0.038462,27.198077,0.036767,0.961538,0.075648,54.396154,2.884615,2.15201,1.076005,3000,0.961465,1.533333,54.396154,0.251379,9.287712
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0.036217,0.039409,26.523153,0.037703,0.960591,0.081815,53.046305,2.906404,2.157687,1.078844,2950,0.960254,1.539707,53.046305,0.258312,9.287712
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0.036475,0.038462,26.361538,0.037934,0.961538,0.077992,52.723077,2.884615,2.157631,1.078816,3000,0.960133,1.533333,52.723077,0.258422,9.287712
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0.034904,0.039409,27.521182,0.036336,0.960591,0.084265,55.042365,2.906404,2.150925,1.075463,2950,0.961839,1.539707,55.042365,0.249856,9.287712
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0.036142,0.038462,26.604808,0.037587,0.961538,0.076662,53.209615,2.884615,2.155926,1.077963,3000,0.960533,1.533333,53.209615,0.256298,9.287712
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,0.034446,0.039409,27.8867,0.035859,0.960591,0.080361,55.773399,2.906404,2.148689,1.074345,2950,0.962374,1.539707,55.773399,0.247021,9.287712
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,0.033191,0.038462,28.970192,0.034518,0.961538,0.07161,57.940385,2.884615,2.14126,1.07063,3000,0.964021,1.533333,57.940385,0.23769,9.287712
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,0.03564,0.039409,26.952709,0.037102,0.960591,0.085484,53.905419,2.906404,2.154641,1.077321,2950,0.960961,1.539707,53.905419,0.254526,9.287712
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,0.034955,0.038462,27.507692,0.036353,0.961538,0.075836,55.015385,2.884615,2.150044,1.075022,3000,0.961934,1.533333,55.015385,0.248895,9.287712
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,0.032485,0.038462,29.599038,0.033785,0.961538,0.069746,59.198077,2.884615,2.137785,1.068893,3000,0.964851,1.533333,59.198077,0.2332,9.287712
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,0.03209,0.039409,29.93399,0.033407,0.960591,0.076598,59.86798,2.906404,2.136841,1.06842,2950,0.965178,1.539707,59.86798,0.23184,9.287712
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,0.03236,0.039409,29.684729,0.033687,0.960591,0.080331,59.369458,2.906404,2.138232,1.069116,2950,0.964852,1.539707,59.369458,0.233635,9.287712
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,0.658442,0.016293,1.493992,0.669348,0.983707,0.987587,4.073788,2.392159,7.289204,2.434437,117455,0.329221,1.620136,7.838697,4.211269,131.51041
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,0.04207,0.038462,22.855769,0.043753,0.961538,0.083523,45.711538,2.884615,2.185489,1.092744,3000,0.953513,1.533333,45.711538,0.292342,9.287712
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,0.035133,0.039409,27.341872,0.036574,0.960591,0.07897,54.683744,2.906404,2.152177,1.076089,2950,0.961552,1.539707,54.683744,0.251421,9.287712
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,0.033967,0.040404,28.250505,0.035398,0.959596,0.089144,56.50101,2.929293,2.147484,1.073742,2900,0.962779,1.546043,56.50101,0.245325,9.287712
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,0.035643,0.038462,26.976923,0.037069,0.961538,0.079553,53.953846,2.884615,2.153516,1.076758,3000,0.961113,1.533333,53.953846,0.253266,9.287712
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,0.030704,0.038462,31.316346,0.031932,0.961538,0.067996,62.632692,2.884615,2.128887,1.064444,3000,0.966962,1.533333,62.632692,0.22157,9.287712
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,0.033111,0.038462,29.039423,0.034436,0.961538,0.070087,58.078846,2.884615,2.140923,1.070462,3000,0.964107,1.533333,58.078846,0.237249,9.287712
normalized-rand-2-40-25-180-500-62_ext.xml.mzn_AND_NODATA,1,0.035232,0.038462,27.291346,0.036642,0.961538,0.072639,54.582692,2.884615,2.15149,1.075745,3000,0.961597,1.533333,54.582692,0.250713,9.287712
normalized-rand-2-40-19-443-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.023028,0.05,41.255,0.024239,0.95,0.071649,82.51,2.85,2.077154,1.038577,2280,0.976609,1.300022,82.51,0.162784,8.495855
normalized-rand-2-40-25-180-500-78_ext.xml.mzn_AND_NODATA,1,0.035596,0.039409,26.986207,0.037056,0.960591,0.085868,53.972414,2.906404,2.154449,1.077225,2950,0.961009,1.539707,53.972414,0.254281,9.287712
normalized-rand-2-40-25-180-500-85_ext.xml.mzn_AND_NODATA,1,0.036434,0.039409,26.365517,0.037928,0.960591,0.079921,52.731034,2.906404,2.15863,1.079315,2950,0.960016,1.539707,52.731034,0.259506,9.287712
normalized-rand-2-40-25-180-500-90_ext.xml.mzn_AND_NODATA,1,0.038516,0.038462,24.964423,0.040057,0.961538,0.080658,49.928846,2.884615,2.167856,1.083928,3000,0.957709,1.533333,49.928846,0.271052,9.287712
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,0.036756,0.039409,26.13399,0.038264,0.960591,0.082504,52.26798,2.906404,2.16031,1.080155,2950,0.959625,1.539707,52.26798,0.261585,9.287712
normalized-rand-2-40-25-180-500-56_ext.xml.mzn_AND_NODATA,1,0.033562,0.038462,28.65,0.034904,0.961538,0.072452,57.3,2.884615,2.143083,1.071542,3000,0.963586,1.533333,57.3,0.240034,9.287712
normalized-rand-2-40-25-180-500-77_ext.xml.mzn_AND_NODATA,1,0.034193,0.039409,28.093596,0.035595,0.960591,0.082162,56.187192,2.906404,2.147339,1.073669,2950,0.962686,1.539707,56.187192,0.245318,9.287712
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,0.033495,0.038462,28.706731,0.034835,0.961538,0.074484,57.413462,2.884615,2.142801,1.0714,3000,0.963658,1.533333,57.413462,0.239666,9.287712
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,0.034292,0.038462,28.039423,0.035664,0.961538,0.071957,56.078846,2.884615,2.146699,1.073349,3000,0.962724,1.533333,56.078846,0.244656,9.287712
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,0.035453,0.038462,27.121154,0.036872,0.961538,0.074026,54.242308,2.884615,2.152441,1.07622,3000,0.961356,1.533333,54.242308,0.25193,9.287712
