@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC

@DATA
rankfunc37_unsigned_32,1,0.397516,261,0.863833,0.536529,3.064615,513,0.642236,325,261,1.874534,0.460231,0.54292,517,64,0.722463,416
rankfunc38_signed_32,1,0.398524,263,0.865236,0.536125,3.082569,517,0.642066,327,263,1.875769,0.459951,0.542455,522,64,0.721888,416
rankfunc39_unsigned_64,1,0.17447,5084,0.900076,0.526295,3.299965,8569,0.6636,5724,5084,2.368636,0.492686,0.528099,9737,640,0.878014,6205
rankfunc3_signed_64,1,0.104554,12087,0.920241,0.520768,3.452515,20221,0.672715,12983,12087,2.519473,0.492469,0.521596,23060,896,0.92642,13750
rankfunc40_unsigned_64,1,0.150943,2249,0.906438,0.524538,3.422754,4090,0.697229,2505,2249,2.356279,0.494409,0.526016,4730,256,0.891743,3130
rankfunc41_signed_32,1,0.142028,3120,0.897854,0.526911,3.28343,5067,0.667122,3440,3120,2.433026,0.489568,0.528395,5862,320,0.900795,3612
rankfunc42_unsigned_16,1,0.155907,1731,0.899049,0.526579,3.292772,2782,0.673366,1923,1731,2.40337,0.490295,0.528199,3317,192,0.890956,2062
rankfunc43_signed_64,1,0.131076,5670,0.890773,0.528884,3.032837,8533,0.662411,6182,5670,2.454738,0.484427,0.530348,9703,512,0.90878,6337
rankfunc44_unsigned_32,1,0.176674,1686,0.885863,0.530261,2.996273,2343,0.659535,1878,1686,2.402346,0.48277,0.532334,2867,192,0.879093,1701
rankfunc45_signed_16,1,0.09974,1277,0.927711,0.51875,3.645302,2326,0.680519,1373,1277,2.501818,0.496045,0.519469,2620,96,0.928823,1542
rankfunc46_unsigned_32,1,0.172805,2450,0.908003,0.524108,3.342238,4296,0.668097,2770,2450,2.348103,0.49743,0.525761,4825,320,0.877599,3092
rankfunc47_signed_64,1,0.095212,3667,0.923476,0.519892,3.537599,6901,0.654486,3923,3667,2.497257,0.493199,0.520623,7039,256,0.931861,4663
rankfunc48_unsigned_16,1,0.158967,1318,0.918331,0.521286,3.484438,2441,0.665425,1478,1318,2.354198,0.499851,0.522633,2679,160,0.885877,1749
rankfunc49_signed_32,1,0.180282,1400,0.924509,0.519613,3.461683,2609,0.672535,1592,1400,2.332394,0.503874,0.52102,2865,192,0.871163,1852
rankfunc4_unsigned_16,1,0.329897,245,0.880246,0.531845,3.104693,420,0.649485,277,245,2.045655,0.445796,0.536268,441,32,0.770727,325
rankfunc50_signed_64,1,0.096759,3517,0.914825,0.522241,3.598198,6685,0.632429,3773,3517,2.491543,0.491591,0.523072,6693,256,0.930997,4332
rankfunc51_signed_32,1,0.138829,1901,0.920124,0.5208,3.390349,3447,0.690528,2093,1901,2.399132,0.496234,0.521937,3820,192,0.900415,2499
rankfunc52_unsigned_32,1,0.14466,1773,0.907968,0.524118,3.479389,3060,0.692221,1965,1773,2.416839,0.494611,0.52548,3675,192,0.898008,2168
rankfunc53_signed_16,1,0.17819,782,0.883158,0.531023,3.159453,1179,0.655684,878,782,2.388399,0.485157,0.533177,1413,96,0.877746,853
rankfunc54_signed_32,1,0.145827,2406,0.904306,0.525126,3.297896,4312,0.697522,2662,2406,2.341071,0.491332,0.526599,4898,256,0.89452,3402
rankfunc55_unsigned_32,1,0.165002,1033,0.905969,0.524667,3.385874,1849,0.699646,1161,1033,2.33516,0.495315,0.526295,2171,128,0.882,1370
rankfunc56_signed_16,1,0.215126,404,0.906028,0.524651,3.275641,675,0.677311,468,404,2.279832,0.498248,0.526777,806,64,0.8487,499
rankfunc57_unsigned_64,1,0.159089,3146,0.911004,0.523285,3.494334,5745,0.701502,3530,3146,2.361781,0.497848,0.524755,6773,384,0.886558,4149
rankfunc58_signed_32,1,0.188721,1822,0.909735,0.523633,3.399904,3094,0.671581,2078,1822,2.355879,0.499007,0.525386,3644,256,0.868143,2176
rankfunc59_unsigned_16,1,0.188902,1143,0.906986,0.524388,3.367613,1900,0.681523,1303,1143,2.345336,0.49763,0.526205,2309,160,0.867714,1356
rankfunc5_signed_64,1,0.155269,2251,0.923787,0.519808,3.394097,4093,0.669295,2507,2251,2.376346,0.499296,0.521023,4414,256,0.888829,2874
rankfunc60_unsigned_32,1,0.215225,1104,0.890207,0.529043,3.184414,1921,0.671354,1296,1104,2.248548,0.498611,0.53158,2196,192,0.848145,1515
rankfunc61_signed_32,1,0.125778,1974,0.918906,0.52113,3.66205,3585,0.678022,2166,1974,2.461186,0.497645,0.522158,4140,192,0.911029,2423
rankfunc6_unsigned_16,1,0.130214,629,0.957789,0.51078,3.699856,1287,0.669888,693,629,2.405392,0.510098,0.511334,1317,64,0.904371,880
rankfunc7_signed_16,1,0.168754,1000,0.920194,0.520781,3.526596,1768,0.668095,1128,1000,2.398484,0.501945,0.522147,2027,128,0.881564,1213
rankfunc8_unsigned_32,1,0.18156,1907,0.900463,0.526188,3.417013,3063,0.659929,2163,1907,2.40266,0.495487,0.528027,3722,256,0.875244,2111
rankfunc9_signed_64,1,0.167027,1739,0.903104,0.525457,3.194965,2757,0.638468,1867,1739,2.385547,0.472558,0.527123,2951,128,0.883119,1854
ring_r4_ser--opt-11_-shuffled,1,3.654228,182,1.136391,0.468079,60.847185,1266,0.169698,373,364,1.43934,0.101352,0.473143,905,9,0.223713,726
ring_r6_ser---16_-shuffled,1,6.80109,377,1.136057,0.468152,769.953064,2704,0.023831,767,754,1.061594,0.044539,0.473067,1950,13,0.101607,1536
ring_r6_ser--opt-17_-shuffled,1,6.785086,400,1.135826,0.468203,726.651907,2872,0.025177,813,800,1.06529,0.044719,0.473115,2065,13,0.102115,1632
ring_r7_ser---19_-shuffled,1,7.05138,514,1.006172,0.498462,2326.498081,3745,0.008157,1042,1028,1.021348,0.038527,0.502334,2657,14,0.085291,2109
robots_1_5_2_100.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_100.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_100.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_10.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_14.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_21.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_2.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_28.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_31.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_32.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_33.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_3.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_39.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_40.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_45.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_47.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_49.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_54.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_61.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_67.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_75.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_80.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_81.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_82.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_82.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_85.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353
robots_1_5_2_85.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_2_91.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_9.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359
robots_1_5_2_99.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355
robots_1_5_3_100.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_100.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_100.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_16.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_16.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_20.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_24.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_2.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_25.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_26.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_27.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_30.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_39.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_44.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_44.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_51.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_52.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_52.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_55.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_57.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_62.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_64.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_66.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_70.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_7.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_78.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355
robots_1_5_3_80.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_3_8.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_90.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359
robots_1_5_3_91.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353
robots_1_5_4_100.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_100.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_100.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_17.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_1.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_22.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_24.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_2.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_30.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_31.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_32.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_44.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_46.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_46.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_50.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_51.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_52.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_56.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_59.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_71.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_73.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_75.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_75.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_81.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353
robots_1_5_4_87.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_91.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_91.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_96.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_4_98.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355
robots_1_5_4_99.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359
robots_1_5_5_100.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_100.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_100.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_10.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_12.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_12.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_14.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_15.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_24.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_26.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_30.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_31.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_33.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_34.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_38.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_45.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_50.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_56.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_5.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_61.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_62.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_66.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_66.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_75.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_8.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_87.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_93.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796,3776,3.68173,0.456263,0.481604,1268,20,0.963879,1355
robots_1_5_5_95.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
robots_1_5_5_97.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924,1914,3.552239,0.438443,0.502059,644,10,0.966783,1353
robots_1_5_5_99.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540,7500,3.755247,0.465785,0.470675,2516,40,0.962228,1359
s1196_d3_u-shuffled,1,0.471288,2296,1.055469,0.486507,3.370607,8240,0.75402,5634,4592,1.631517,0.418355,0.481387,10833,1042,0.623666,10236
s1269_d3_s-shuffled,1,0.455972,2481.5,1.014251,0.496462,3.264716,9399,0.718054,6082,4963,1.656311,0.417106,0.486504,11025,1119,0.642386,10816
s27_d5_u-shuffled,1,0.466527,86,1.031353,0.492283,2.828054,273,0.723849,221,172,1.642259,0.440446,0.483871,346,49,0.632013,330
s298_d11_s-shuffled,1,0.514371,2400,1.049202,0.487995,3.525395,9201,0.743357,5946,4800,1.586293,0.416309,0.480126,11638,1146,0.596927,11306
s298_d2_s-shuffled,1,0.3219,298.5,1.027163,0.4933,3.516452,1155,0.727177,699,597,1.916095,0.449155,0.482747,1378,102,0.74509,1379
s298_d5_s-shuffled,1,0.476859,999,1.044942,0.489011,3.523693,3837,0.740204,2448,1998,1.650571,0.421808,0.480578,4798,450,0.62556,4688
s298_d9_s-shuffled,1,0.507938,1933,1.048472,0.488169,3.525105,7413,0.742816,4780,3866,1.597317,0.417225,0.480202,9358,914,0.601829,9100
s3330_d10_u-shuffled,1,0.50655,28844,1.020896,0.49483,3.074155,104832,0.732911,73360,57688,1.557445,0.418017,0.488115,127284,15672,0.601764,125490
s3330_d4_s-shuffled,1,0.468847,10244,1.015032,0.49627,3.056822,37212,0.729853,25624,20488,1.613889,0.419585,0.488886,44478,5136,0.629743,44256
s386_d12_u-shuffled,1,0.528681,3663,1.021304,0.49473,3.541736,15544,0.733925,9069,7326,1.567871,0.408713,0.482409,17772,1743,0.592941,17380
s499_d15_s-shuffled,1,0.52723,4595.5,1.111922,0.473502,3.742551,15653,0.803089,11311,9191,1.570687,0.419284,0.47254,24597,2120,0.575845,21931
s499_d4_s-shuffled,1,0.472083,1053.5,1.114422,0.472942,3.763365,3553,0.797474,2544,2107,1.663126,0.426499,0.472044,5556,437,0.617157,4991
