@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
nmr_9_9_3.minion,1,0,1,81,81,81,0.051491,0.051491,1312,0.987654,67.555556,0.987654,1,0.987654,0.987654,36,0.458255
nmr_9_9_4.minion,1,0,1,81,81,81,0.051491,0.051491,1312,0.987654,67.555556,0.987654,1,0.987654,0.987654,20,0.458255
nmr_9_9_5.minion,1,0,1,81,81,81,0.051491,0.051491,1312,0.987654,67.555556,0.987654,1,0.987654,0.987654,11,0.458255
ortholatin-10.xml.minion,1,100,0.157191,300,300,300,0.018913,0.018913,141,0.33,2.666667,0.156667,0.576404,0.066667,0.336667,994,0.847717
ortholatin-15.xml.conv.minion,1,225,0.141444,675,675,675,0.009324,0.009324,286,0.331852,2.666667,0.141235,0.60792,0.044444,0.334815,993,0.839391
ortholatin-20.xml.conv.minion,1,400,0.133723,1200,1200,1200,0.005544,0.005544,481,0.3325,2.666667,0.133611,0.623179,0.033333,0.334167,998,0.834484
ortholatin-2.xml.minion,1,4,0.393939,12,12,12,0.205128,0.205128,13,0.333333,2.666667,0.361111,0.244444,0.333333,0.416667,513,0.861023
ortholatin-5.xml.minion,1,25,0.207207,75,75,75,0.057971,0.057971,46,0.32,2.666667,0.204444,0.476695,0.133333,0.346667,961,0.863059
ortholatin-6.xml.minion,1,36,0.190031,108,108,108,0.043716,0.043716,61,0.324074,2.666667,0.188272,0.51042,0.111111,0.342593,963,0.859328
ortholatin-7.xml.minion,1,49,0.178082,147,147,147,0.034188,0.034188,78,0.326531,2.666667,0.176871,0.534317,0.095238,0.340136,981,0.85587
ortholatin-8.xml.minion,1,64,0.169284,192,192,192,0.027491,0.027491,97,0.328125,2.666667,0.168403,0.55203,0.083333,0.338542,985,0.852793
ortholatin-9.xml.minion,1,81,0.162534,243,243,243,0.022599,0.022599,118,0.329218,2.666667,0.161866,0.56564,0.074074,0.337449,987,0.850089
peg10.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg11.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg12.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg13.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg14.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg15.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg16.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg17.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg18.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg19.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg1.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg20.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg21.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg22.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg23.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg24.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg25.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg26.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg27.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg28.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg29.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg2.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg30.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg31.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg32.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg33.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg3.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg4.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg5.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg6.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg7.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg8.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
peg9.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645,1056,0.00276,2.793008,0.005027,0.35461,0.00368,0.00276,492,0.812118
pigeons-10_ext.xml.minion,1,0,1,10,10,10,1,1,1,0.9,1,0.9,1,0.9,0.9,1000,0.390533
pigeons-10.xml.minion.conv.minion,1,0,1,10,10,10,0.2,0.2,45,0.9,9,0.9,1,0.9,0.9,96,0.322066
pigeons-11_ext.xml.minion,1,0,1,11,11,11,1,1,1,0.909091,1,0.909091,1,0.909091,0.909091,1000,0.367347
pigeons-11.xml.minion.conv.minion,1,0,1,11,11,11,0.181818,0.181818,55,0.909091,10,0.909091,1,0.909091,0.909091,104,0.298953
pigeons-12_ext.xml.minion,1,0,1,12,12,12,1,1,1,0.916667,1,0.916667,1,0.916667,0.916667,1000,0.346667
pigeons-12.xml.minion.conv.minion,1,0,1,12,12,12,0.166667,0.166667,66,0.916667,11,0.916667,1,0.916667,0.916667,99,0.278801
pigeons-13_ext.xml.minion,1,0,1,13,13,13,1,1,1,0.923077,1,0.923077,1,0.923077,0.923077,1000,0.328125
pigeons-13.xml.minion.conv.minion,1,0,1,13,13,13,0.153846,0.153846,78,0.923077,12,0.923077,1,0.923077,0.923077,97,0.261106
pigeons-14_ext.xml.minion,1,0,1,14,14,14,1,1,1,0.928571,1,0.928571,1,0.928571,0.928571,1000,0.311419
pigeons-14.xml.minion.conv.minion,1,0,1,14,14,14,0.142857,0.142857,91,0.928571,13,0.928571,1,0.928571,0.928571,87,0.245461
pigeons-15_ext.xml.minion,1,0,1,15,15,15,1,1,1,0.933333,1,0.933333,1,0.933333,0.933333,1000,0.296296
pigeons-15.xml.minion.conv.minion,1,0,1,15,15,15,0.133333,0.133333,105,0.933333,14,0.933333,1,0.933333,0.933333,88,0.231542
pigeons-16.xml.minion.conv.minion,1,0,1,16,16,16,0.125,0.125,120,0.9375,15,0.9375,1,0.9375,0.9375,72,0.219085
pigeons-18_ext.xml.minion,1,0,1,18,18,18,1,1,1,0.944444,1,0.944444,1,0.944444,0.944444,1000,0.258503
pigeons-18.xml.minion.conv.minion,1,0,1,18,18,18,0.111111,0.111111,153,0.944444,17,0.944444,1,0.944444,0.944444,55,0.197742
pigeons-20_ext.xml.minion,1,0,1,20,20,20,1,1,1,0.95,1,0.95,1,0.95,0.95,1000,0.238185
pigeons-20.xml.minion.conv.minion,1,0,1,20,20,20,0.1,0.1,190,0.95,19,0.95,1,0.95,0.95,56,0.18014
pigeons-25_ext.xml.minion,1,0,1,25,25,25,1,1,1,0.96,1,0.96,1,0.96,0.96,1000,0.19898
pigeons-25.xml.minion.conv.minion,1,0,1,25,25,25,0.08,0.08,300,0.96,24,0.96,1,0.96,0.96,50,0.147258
pigeons-30_ext.xml.minion,1,0,1,30,30,30,1,1,1,0.966667,1,0.966667,1,0.966667,0.966667,1000,0.170799
pigeons-30.xml.minion.conv.minion,1,0,1,30,30,30,0.066667,0.066667,435,0.966667,29,0.966667,1,0.966667,0.966667,32,0.124473
pigeons-35_ext.xml.minion,1,0,1,35,35,35,1,1,1,0.971429,1,0.971429,1,0.971429,0.971429,1000,0.149584
pigeons-35.xml.minion.conv.minion,1,0,1,35,35,35,0.057143,0.057143,595,0.971429,34,0.971429,1,0.971429,0.971429,25,0.10777
pigeons-40_ext.xml.minion,1,0,1,40,40,40,1,1,1,0.975,1,0.975,1,0.975,0.975,1000,0.133045
pigeons-40.xml.minion.conv.minion,1,0,1,40,40,40,0.05,0.05,780,0.975,39,0.975,1,0.975,0.975,29,0.095009
pigeons-45_ext.xml.minion,1,0,1,45,45,45,1,1,1,0.977778,1,0.977778,1,0.977778,0.977778,1000,0.119792
pigeons-45.xml.minion.conv.minion,1,0,1,45,45,45,0.044444,0.044444,990,0.977778,44,0.977778,1,0.977778,0.977778,24,0.084944
pigeons-50_ext.xml.minion,1,0,1,50,50,50,1,1,1,0.98,1,0.98,1,0.98,0.98,1000,0.108936
pigeons-50.xml.minion.conv.minion,1,0,1,50,50,50,0.04,0.04,1225,0.98,49,0.98,1,0.98,0.98,24,0.076804
pigeons-5_ext.xml.minion,1,0,1,5,5,5,1,1,1,0.8,1,0.8,1,0.8,0.8,1000,0.5625
pigeons-5.xml.minion.conv.minion,1,0,1,5,5,5,0.4,0.4,10,0.8,4,0.8,1,0.8,0.8,263,0.507812
pigeons-6_ext.xml.minion,1,0,1,6,6,6,1,1,1,0.833333,1,0.833333,1,0.833333,0.833333,1000,0.518519
pigeons-6.xml.minion.conv.minion,1,0,1,6,6,6,0.333333,0.333333,15,0.833333,5,0.833333,1,0.833333,0.833333,184,0.458678
pigeons-7_ext.xml.minion,1,0,1,7,7,7,1,1,1,0.857143,1,0.857143,1,0.857143,0.857143,1000,0.48
pigeons-7.xml.minion.conv.minion,1,0,1,7,7,7,0.285714,0.285714,21,0.857143,6,0.857143,1,0.857143,0.857143,169,0.416171
pigeons-8_ext.xml.minion,1,0,1,8,8,8,1,1,1,0.875,1,0.875,1,0.875,0.875,1000,0.446281
pigeons-8.xml.minion.conv.minion,1,0,1,8,8,8,0.25,0.25,28,0.875,7,0.875,1,0.875,0.875,154,0.379839
pigeons-9_ext.xml.minion,1,0,1,9,9,9,1,1,1,0.888889,1,0.888889,1,0.888889,0.888889,1000,0.416667
pigeons-9.xml.minion.conv.minion,1,0,1,9,9,9,0.222222,0.222222,36,0.888889,8,0.888889,1,0.888889,0.888889,136,0.348771
pret-150-25_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02,100,0.026667,2,0.026667,0.443333,0.026667,0.026667,499,0.794134
pret-150-40_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02,100,0.026667,2,0.026667,0.443333,0.026667,0.026667,499,0.794134
pret-150-60_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02,100,0.026667,2,0.026667,0.443333,0.026667,0.026667,499,0.794134
pret-150-75_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02,100,0.026667,2,0.026667,0.443333,0.026667,0.026667,499,0.794134
pret-60-25_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05,40,0.066667,2,0.066667,0.441667,0.066667,0.066667,499,0.795234
pret-60-40_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05,40,0.066667,2,0.066667,0.441667,0.066667,0.066667,499,0.795234
pret-60-60_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05,40,0.066667,2,0.066667,0.441667,0.066667,0.066667,499,0.795234
pret-60-75_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05,40,0.066667,2,0.066667,0.441667,0.066667,0.066667,499,0.795234
qcp-10-67-0_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433989,0.18,0.17,92,0.69168
qcp-10-67-1_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433919,0.18,0.18,92,0.691679
qcp-10-67-2_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433989,0.18,0.18,92,0.69168
qcp-10-67-3_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433849,0.18,0.18,92,0.69168
qcp-10-67-4_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433849,0.18,0.18,92,0.691679
qcp-10-67-5_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433849,0.18,0.18,92,0.691682
qcp-10-67-6_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433919,0.18,0.17,92,0.691677
qcp-10-67-7_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433849,0.18,0.17,92,0.691678
qcp-10-67-8_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.433919,0.18,0.18,92,0.691679
qcp-10-67-9_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02,822,0.13,16.44,0.1644,0.434059,0.18,0.18,92,0.691678
qcp-15-120-0_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.124444,54,0.685493
qcp-15-120-1_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.124444,54,0.685494
qcp-15-120-2_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889,2520,0.071111,22.4,0.099556,0.415309,0.124444,0.12,54,0.685486
qcp-15-120-3_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889,2520,0.071111,22.4,0.099556,0.415309,0.124444,0.124444,54,0.685487
qcp-15-120-4_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.12,54,0.685494
qcp-15-120-5_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.12,54,0.685494
qcp-15-120-6_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.124444,54,0.685494
qcp-15-120-7_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889,2520,0.071111,22.4,0.099556,0.415309,0.124444,0.124444,54,0.685487
qcp-15-120-8_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.12,54,0.685494
qcp-15-120-9_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889,2519,0.071111,22.391111,0.099516,0.415472,0.124444,0.124444,54,0.685494
qcp-20-187-0_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410731,0.05,0.0925,36,0.682059
qcp-20-187-1_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410762,0.05,0.095,36,0.682059
qcp-20-187-2_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.41077,0.05,0.0925,36,0.682059
qcp-20-187-3_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410731,0.05,0.095,36,0.682059
qcp-20-187-4_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.41077,0.05,0.095,36,0.682059
qcp-20-187-5_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410723,0.05,0.095,36,0.682059
qcp-20-187-6_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.045,27.7,0.06925,0.410715,0.05,0.095,36,0.682059
qcp-20-187-7_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410739,0.05,0.095,36,0.682059
qcp-20-187-8_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410731,0.05,0.0925,36,0.682059
qcp-20-187-9_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005,5540,0.0475,27.7,0.06925,0.410746,0.05,0.09,36,0.682059
qcp-25-264-0_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408911,0.0352,0.0768,28,0.679893
qcp-25-264-1_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408935,0.0352,0.0768,28,0.679893
qcp-25-264-2_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408903,0.0352,0.0752,28,0.679893
qcp-25-264-3_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408927,0.0352,0.0768,28,0.679893
qcp-25-264-4_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408935,0.0352,0.0768,28,0.679893
qcp-25-264-5_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408919,0.0352,0.0752,28,0.679893
qcp-25-264-6_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408903,0.0352,0.0768,28,0.679893
qcp-25-264-7_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408947,0.0352,0.0768,28,0.679893
qcp-25-264-8_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408955,0.0352,0.0736,28,0.679893
qcp-25-264-9_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032,10142,0.0336,32.4544,0.051927,0.408923,0.0352,0.0752,28,0.679893
queens-100.xml.minion.conv.minion,1,0,0.000396,10000,10000,10000,0.00022,0.00022,24750,0.0099,5.445,0.000396,0.167538,0.0003,0.0099,2,-6.387046
queens-10.xml.minion.conv.minion,1,0,0.036364,100,100,100,0.022,0.022,225,0.09,4.95,0.036,0.179412,0.03,0.09,92,0.932711
queens-120.xml.minion.conv.minion,1,0,0.000275,14400,14400,14400,0.000153,0.000153,35700,0.008264,5.454167,0.000275,0.167387,0.000208,0.008264,3,-0.476389
queens-12.xml.minion.conv.minion,1,0,0.025641,144,144,144,0.015278,0.015278,330,0.076389,5.041667,0.025463,0.176587,0.020833,0.076389,61,0.932239
queens-150.xml.minion.conv.minion,1,0,0.000177,22500,22500,22500,0.000098,0.000098,55875,0.006622,5.463333,0.000177,0.167239,0.000133,0.006622,1,0.818298
queens-15.xml.minion.conv.minion,1,0,0.016667,225,225,225,0.009778,0.009778,525,0.062222,5.133333,0.016593,0.174074,0.013333,0.062222,54,0.931778
queens-20.xml.minion.conv.minion,1,0,0.009524,400,400,400,0.0055,0.0055,950,0.0475,5.225,0.0095,0.171847,0.0075,0.0475,36,0.931329
queens-30.xml.minion.conv.minion,1,0,0.004301,900,900,900,0.002444,0.002444,2175,0.032222,5.316667,0.004296,0.169883,0.003333,0.032222,23,0.930893
queens-4.xml.minion.conv.minion,1,0,0.2,16,16,16,0.1375,0.1375,30,0.1875,4.125,0.1875,0.225,0.1875,0.1875,222,0.937387
queens-50.xml.minion.conv.minion,1,0,0.001569,2500,2500,2500,0.00088,0.00088,6125,0.0196,5.39,0.001568,0.168488,0.0012,0.0196,13,0.930552
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08,160,0.48,12.8,0.512,0.503092,0.48,0.48,324,0.697597
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08,160,0.48,12.8,0.512,0.503092,0.48,0.48,263,0.697597
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08,160,0.48,12.8,0.512,0.503092,0.48,0.48,184,0.697597
queens-80.xml.minion.conv.minion,1,0,0.000617,6400,6400,6400,0.000344,0.000344,15800,0.012344,5.43125,0.000617,0.167768,0.000469,0.012344,7,0.63449
queens-8.xml.minion.conv.minion,1,0,0.055556,64,64,64,0.034375,0.034375,140,0.109375,4.8125,0.054688,0.184295,0.046875,0.109375,109,0.933441
qwh-10-57-0_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410636,0.18,0.18,92,0.693868
qwh-10-57-1_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410636,0.18,0.18,92,0.693867
qwh-10-57-2_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410737,0.18,0.17,92,0.693869
qwh-10-57-3_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410838,0.18,0.18,92,0.69387
qwh-10-57-4_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410636,0.18,0.18,92,0.693864
qwh-10-57-5_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410636,0.18,0.18,92,0.693868
qwh-10-57-6_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410939,0.18,0.18,92,0.693866
qwh-10-57-7_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410737,0.18,0.17,92,0.693869
qwh-10-57-8_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410535,0.18,0.17,92,0.693864
qwh-10-57-9_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02,756,0.11,15.12,0.1512,0.410636,0.18,0.18,92,0.693859
qwh-15-106-0_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.124444,54,0.687034
qwh-15-106-1_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.124444,54,0.687033
qwh-15-106-2_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.12,54,0.687034
qwh-15-106-3_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.12,54,0.687033
qwh-15-106-4_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.124444,54,0.687034
qwh-15-106-5_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402776,0.066667,0.124444,54,0.687033
qwh-15-106-6_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.124444,54,0.687033
qwh-15-106-7_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.115556,54,0.687033
qwh-15-106-8_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.12,54,0.687034
qwh-15-106-9_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889,2324,0.062222,20.657778,0.091812,0.402753,0.066667,0.124444,54,0.687033
qwh-20-166-0_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005,5092,0.0425,25.46,0.06365,0.402331,0.0425,0.095,36,0.683377
