@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC

@DATA
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.168495,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.332375,0.491491,6961,0.442131,6961,2.821928,1278.205036,0.41054,0.442131,70862,6961,6961,2.332375,2,77823
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,0.933333,1,1.8,0.555556,0,4.102662,6.36,23.72,16.035389,4.522436,593,0,0.110915,24,4.519088,113.975822,0.938932,2.59908,3.15908,0,0.020092,42,4.781121,102.566558,2.307601,1.632409,0,0,0,0,3.533333,55.931569
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,0.9375,1,1.92,0.520833,0,3.602683,6.6,21.32,15.099602,4.384789,533,0,0.121387,24,4.855389,110.087377,0.543564,2.778689,3.029275,0,0.026214,45,4.642701,90.067063,2.227711,1.624335,0,0,0,0,3.4375,58.931569
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.168495,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.330974,0.491491,6961,0.442131,6961,2.821928,1278.201242,0.41054,0.442131,70862,6961,6961,2.330974,2,77823
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,0.931818,1,1.76,0.568182,0,3.76827,6.28,21.2,15.590347,4.349677,530,0,0.12657,24,4.67842,109.856423,0.510788,2.75908,3.19327,0,0.029766,41,4.583709,94.206746,2.323856,1.635651,0,0,0,0,3.568182,54.931569
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,0.933333,1,1.8,0.555556,0,4.027476,6.36,23.28,15.942897,4.496165,582,0,0.106279,24,4.303321,113.324443,0.996792,2.417797,3.048884,0,0.021866,42,4.669925,100.686905,1.855242,1.632517,0,0,0,0,3.533333,55.931569
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,0.928571,1,1.68,0.595238,0,3.167283,6.12,17.64,15.024739,4.120014,441,0,0.120928,24,4.528873,103.245603,0,2.697015,2.862683,0,0.026368,39,4.357123,79.182071,2.032488,1.628583,0,0,0,0,3.642857,52.931569
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,0.823529,1,0.85,1.176471,0,3.523333,4.4,14.7,19.828154,3.800519,294,0,0.19253,19,3.572469,76.985547,0.322757,1.675143,3.121928,0,0.040915,14,4.123964,70.466667,2.121127,1.334492,0,0,0,0,5.176471,26.965784
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,0.833333,1,0.9,1.111111,0,3.831548,4.5,15.3,19.42476,3.826591,306,0,0.125891,19,3.530493,78.477193,0,2.258872,2.684184,0,0.027518,15,3.947409,76.630952,2.270951,1.359592,0,0,0,0,5,27.965784
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,0.823529,1,0.85,1.176471,0,3.16,4.4,12.9,18.857858,3.620013,258,0,0.203479,19,3.572469,73.149316,0.787127,1.960964,3.046439,0,0.037308,14,3.893951,63.2,1.995462,1.332786,0,0,0,0,5.176471,26.965784
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,0.933333,1,1.8,0.555556,0,3.078333,6.36,18.64,14.818197,4.180157,466,0,0.108236,24,4.552638,105.291572,0,2.032935,2.91908,0,0.024218,42,4.425875,76.958333,1.779237,1.631836,0,0,0,0,3.533333,55.931569
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,0.9375,1,1.92,0.520833,0,3.769825,6.6,22.32,15.331874,4.452721,558,0,0.115949,24,4.714662,111.764051,0.937734,2.778689,3.029275,0,0.024643,45,4.699372,94.245635,2.316624,1.624045,0,0,0,0,3.4375,58.931569
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,0.930233,1,1.72,0.581395,0,2.124525,6.2,12.08,12.841795,3.550723,302,0,0.153394,24,3.97885,89.432993,0.820364,2.673411,2.584498,0,0.035878,40,3.85022,53.113131,1.569026,1.633487,0,0,0,0,3.604651,53.931569
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,0.933333,1,1.8,0.555556,0,3.27746,6.36,19.04,14.913108,4.207475,476,0,0.134092,24,4.330416,105.94824,0,2.648884,3.018689,0,0.031181,42,4.422745,81.936508,2.062683,1.631556,0,0,0,0,3.533333,55.931569
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,0.928571,1,1.68,0.595238,0,3.835603,6.12,22.12,16.170561,4.425328,553,0,0.126142,24,4.266503,111.389858,0.791858,2.328884,2.949275,0,0.02901,39,4.699372,95.890079,2.101315,1.633235,0,0,0,0,3.642857,52.931569
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,0.934783,1,1.84,0.543478,0,3.872889,6.44,23.28,15.843188,4.521619,582,0,0.104175,24,4.338142,113.332517,0.978071,2.517406,3.029275,0,0.016775,43,4.669925,96.822222,2.013912,1.625356,0,0,0,0,3.5,56.931569
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,1,1,19.636364,0.050926,0,1.2,40.090909,43.2,11.120436,5.448639,2376,0,0.047624,40.909091,0.925175,16.345128,0,0.165323,1.12529,0,0.007343,1080,5.459432,66,0.684038,0.092991,0,9,9,0.684038,2.041667,1106.323313
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,1,1,62.1,0.016103,0,0.179933,220.2,39.6,18.805463,5.303012,396,0,0.06888,9,7.986984,21.635566,0,0.468996,3.121928,0,0.008721,621,5.442848,1.799333,0,0.201578,0,0,0,0,3.545894,1111.1955
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.16848,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.284584,0.491491,6961,0.442131,6961,2.821928,1278.090253,0.41054,0.442131,70862,6961,6961,2.284584,2,77823
normalized-qcp-25-264-6_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.168481,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.286942,0.491491,6961,0.442131,6961,2.821928,1278.097301,0.41054,0.442131,70862,6961,6961,2.286942,2,77823
normalized-ruler-55-11-a3.xml.mzn_AND_NODATA,1,1,1,24.166667,0.041379,0,1.250758,49.166667,54.181818,11.743109,5.773456,3576,0,0.040755,50,0.807161,17.317607,0,0.1467,1.086638,0,0.005612,1595,5.78136,82.55,0.815694,0.085857,0,10,10,0.650022,2.034483,1627.172938
normalized-robin12.xml.mzn_AND_NODATA,1,1,1,0.137741,7.26,0,0.2,10,2,72.6,1,8712,0,0,430,0.529361,121,0,0,0,0,0,600,1,871.2,0,0.246183,0,0,0,0,72.6,3689.598248
normalized-robin10.xml.mzn_AND_NODATA,1,1,1,0.202469,4.939024,0,0.2,10,2,49.390244,1,4050,0,0,280,0.534944,81,0,0,0,0,0,410,1,405,0,0.238514,0,0,0,0,49.390244,2294.059615
normalized-ruler-67-11-a3.xml.mzn_AND_NODATA,1,1,1,24.166667,0.041379,0,1.532576,49.166667,66.181818,12.325976,6.059682,4368,0,0.033365,50,0.807161,18.176573,0,0.1467,1.086638,0,0.004331,1595,6.066089,101.15,0.650022,0.086701,0,10,10,0.650022,2.034483,1627.172938
normalized-ruler-55-11-a4.xml.mzn_AND_NODATA,1,1,1,84.090909,0.011892,0,0.165275,303.181818,50.090909,20.347004,5.643174,551,0,0.060466,10,8.564661,22.964607,0,0.439497,3.277613,0,0.007214,925,5.768124,1.81802,0,0.187409,0,0,0,0,3.605405,1681.518813
normalized-ruler-67-12-a3.xml.mzn_AND_NODATA,1,1,1,29.192308,0.034256,0,1.289627,59.230769,66.166667,12.293662,6.060112,5161,0,0.03552,60.076923,0.710141,18.176573,0,0.131514,1.049146,0,0.00443,2277,6.066089,100.590909,0.619382,0.079603,0,11,11,0.619382,2.028986,2315.607525
normalized-ruler-67-11-a4.xml.mzn_AND_NODATA,1,1,1,84.090909,0.011892,0,0.204858,303.181818,62.090909,21.467649,5.954054,683,0,0.04878,10,8.564661,24.132851,0,0.439497,3.277613,0,0.005514,925,6.055242,2.253434,0,0.187317,0,0,0,0,3.605405,1681.518813
normalized-ruler-67-12-a4.xml.mzn_AND_NODATA,1,1,1,110.916667,0.009016,0,0.15203,405.166667,61.583333,21.705885,5.941898,739,0,0.054043,11,9.096552,24.132851,0,0.413817,3.418296,0,0.006141,1331,6.055242,1.824364,0,0.175174,0,0,0,0,3.652893,2449.69175
normalized-s4-4-3-10.xml.mzn_AND_NODATA,1,1,1,3.009524,0.332278,0,0.217444,9.97619,2,3.314873,1,1680,0,0,38.333333,1.431602,35,0,2.401413,0,0,0,2528,1,182.653102,0,0.954746,0,0,0,1.918296,3.314873,4021.226243
normalized-rand-2-50-23-587-230-12_ext.xml.mzn_AND_NODATA,1,0.018771,0.041667,51.054167,0.019587,0.958333,0.059248,102.108333,2.875,2.068786,1.034393,3450,0.980854,1.459601,102.108333,0.139286,9.047124,0.139286,-114.300866,0.249882,1150,0.240215,1150,4.523562,71.097288,0.249882,0.240215,60092,1150,1150,6.510467,2,61265
normalized-s4-4-3-4.xml.mzn_AND_NODATA,1,1,1,3.011494,0.332061,0,0.217688,9.945402,2,3.302481,1,1392,0,0,32.333333,1.440299,29,0,2.371218,0,0,0,2096,1,151.511039,0,0.858655,0,0,0,1.918296,3.302481,3335.79467
normalized-rand-2-50-23-587-230-16_ext.xml.mzn_AND_NODATA,1,0.018667,0.041667,51.338333,0.019479,0.958333,0.059095,102.676667,2.875,2.068405,1.034203,3450,0.98096,1.459601,102.676667,0.138669,9.047124,0.138669,-117.838844,0.249882,1150,0.239606,1150,4.523562,70.913925,0.249882,0.239606,60433,1150,1150,6.489974,2,61606
normalized-qcp-25-264-9_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.168486,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.303555,0.491491,6961,0.442131,6961,2.821928,1278.134382,0.41054,0.442131,70862,6961,6961,2.303555,2,77823
normalized-s4-4-3-5.xml.mzn_AND_NODATA,1,1,1,3.011111,0.332103,0,0.218138,9.933333,2,3.298893,1,1440,0,0,33.333333,1.448233,30,0,2.416028,0,0,0,2168,1,157.059091,0,0.877477,0,0,0,1.918296,3.298893,3442.517375
normalized-scen06-sub0.xml.mzn_AND_NODATA,1,0.933054,1,1.034632,0.966527,0,636.562336,2.448052,1053.409091,23.414506,9.892708,486675,0,0.444809,3.792208,5.344623,29.804384,0.357059,1.504409,4.989583,0,0.01914,446,10.600842,294091.799124,5.172635,0.279689,0,430,430,1.684169,2.366109,560.446638
normalized-s4-4-3-9.xml.mzn_AND_NODATA,1,1,1,3.007143,0.332542,0,0.218153,9.940476,2,3.305622,1,1680,0,0,38.333333,1.439881,35,0,2.430722,0,0,0,2526,1,183.248485,0,0.958302,0,0,0,1.918296,3.305622,4005.036768
normalized-rand-2-50-23-587-230-34_ext.xml.mzn_AND_NODATA,1,0.018327,0.041667,52.29,0.019124,0.958333,0.058982,104.58,2.875,2.066711,1.033356,3450,0.98137,1.459601,104.58,0.135911,9.047124,0.135911,-92.059538,0.249882,1150,0.236117,1150,4.523562,70.777843,0.249882,0.236117,61579,1150,1150,6.482579,2,62748
normalized-scen06-sub2.xml.mzn_AND_NODATA,1,0.958442,1,1.02122,0.979221,0,644.359511,2.46817,1054.644562,23.919908,9.88997,795202,0,0.468598,3.872679,4.519994,29.804384,0.3761,1.316153,4.363975,0,0.018836,738,10.600842,485847.071324,4.410203,0.25442,0,722,722,1.442168,2.416883,937.851163
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611,0.168487,20.517532,2.752834,2.304389,1.152194,20883,0.910553,1.536496,20.517532,0.460939,5.643856,0.418897,2.307668,0.491491,6961,0.442131,6961,2.821928,1278.145078,0.41054,0.442131,70862,6961,6961,2.307668,2,77823
normalized-scen06-sub3.xml.mzn_AND_NODATA,1,0.960613,1,1.020089,0.980306,0,649.907589,2.469866,1058.973214,23.973609,9.89535,948840,0,0.462864,3.879464,4.624243,29.804384,0.352396,1.268269,4.470171,0,0.018411,878,10.600842,582317.2,4.492802,0.251554,0,860,860,1.389224,2.421225,1116.798538
normalized-scen07-sub2.xml.mzn_AND_NODATA,1,0.958442,1,1.02122,0.979221,0,639.455002,2.46817,1049.740053,23.908074,9.884053,791504,0,0.475226,3.872679,4.590107,29.804384,0.433368,1.316153,4.446372,0,0.018784,738,10.600842,482149.071324,4.492599,0.25488,0,722,722,1.442168,2.416883,937.851163
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,0.018207,0.041667,52.635,0.018999,0.958333,0.059357,105.27,2.875,2.066051,1.033025,3450,0.981524,1.459601,105.27,0.134825,9.047124,0.134825,-77.474696,0.249882,1150,0.234662,1150,4.523562,71.22852,0.249882,0.234662,61995,1150,1150,6.637346,2,63162
normalized-rand-2-50-23-587-230-31_ext.xml.mzn_AND_NODATA,1,0.018258,0.041667,52.4875,0.019052,0.958333,0.058849,104.975,2.875,2.06646,1.03323,3450,0.98144,1.459601,104.975,0.135501,9.047124,0.135501,-92.074542,0.249882,1150,0.235709,1150,4.523562,70.618881,0.249882,0.235709,61816,1150,1150,6.467575,2,62985
normalized-rand-2-50-23-587-230-23_ext.xml.mzn_AND_NODATA,1,0.018091,0.041667,52.971667,0.018878,0.958333,0.058858,105.943333,2.875,2.06552,1.03276,3450,0.981657,1.459601,105.943333,0.133952,9.047124,0.133952,-73.806731,0.249882,1150,0.233605,1150,4.523562,70.629401,0.249882,0.233605,62400,1150,1150,6.432782,2,63566
normalized-scen07-sub3.xml.mzn_AND_NODATA,1,0.960613,1,1.020089,0.980306,0,647.070536,2.469866,1056.136161,23.967384,9.892237,946298,0,0.466586,3.879464,4.619227,29.804384,0.402538,1.268269,4.469971,0,0.018215,878,10.600842,579775.2,4.492602,0.25179,0,860,860,1.389224,2.421225,1116.798538
normalized-scen07-sub4.xml.mzn_AND_NODATA,1,0.957774,1,1.021569,0.978887,0,646.144512,2.467647,1055.309804,23.907747,9.89122,1076416,0,0.463835,3.870588,4.939494,29.804384,0.403002,1.369683,4.757169,0,0.018401,998,10.600842,659067.402393,4.852396,0.254758,0,976,976,1.497237,2.415547,1267.896288
normalized-s4-4-3-1.xml.mzn_AND_NODATA,1,1,1,3.017857,0.331361,0,0.21735,9.985119,2,3.308679,1,1344,0,0,31.333333,1.444324,28,0,2.422194,0,0,0,2028,1,146.059091,0,0.838378,0,0,0,1.918296,3.308679,3236.841294
normalized-scen10-w1-f3.xml.mzn_AND_NODATA,1,0.769959,1,1.129969,0.88498,0,525.20715,2.305046,977.236239,20.00388,9.804359,2556450,0,0.437399,3.220183,4.764381,29.56382,0.93549,2.072073,4.54868,0,0.031811,2276,10.520619,1373941.90472,5.178866,0.420196,0,1936,1936,2.511767,2.039919,2601.687326
normalized-s4-4-3-3.xml.mzn_AND_NODATA,1,1,1,3.015432,0.331627,0,0.217904,9.944444,2,3.297851,1,1296,0,0,30.333333,1.451285,27,0,2.41827,0,0,0,1954,1,141.201659,0,0.823871,0,0,0,1.918296,3.297851,3110.333951
normalized-scen06-sub4.xml.mzn_AND_NODATA,1,0.957774,1,1.021569,0.978887,0,647.624904,2.467647,1056.790196,23.910451,9.892572,1077926,0,0.462,3.870588,4.962109,29.804384,0.372361,1.369683,4.758012,0,0.018658,998,10.600842,660577.402393,4.853239,0.254665,0,976,976,1.497237,2.415547,1267.896288
normalized-rand-2-50-23-587-230-20_ext.xml.mzn_AND_NODATA,1,0.018358,0.041667,52.2025,0.019156,0.958333,0.05918,104.405,2.875,2.066823,1.033411,3450,0.981339,1.459601,104.405,0.136093,9.047124,0.136093,-93.555012,0.249882,1150,0.236298,1150,4.523562,71.015438,0.249882,0.236298,61474,1150,1150,6.591922,2,62643
normalized-ruler-70-13-a3.xml.mzn_AND_NODATA,1,1,1,34.714286,0.028807,0,1.150641,70.285714,69.153846,12.397081,6.123939,6293,0,0.035931,71.142857,0.629613,18.36709,0,0.11893,1.013304,0,0.004264,3159,6.129283,104.708333,0.680156,0.073654,0,12,12,0.591673,2.024691,3204.627075
normalized-scen2-f24.xml.mzn_AND_NODATA,1,0.925094,1,1.038911,0.962547,0,327.628142,2.441634,529.324125,20.890102,8.894595,1360363,0,0.374648,3.766537,4.252067,26.696258,0.359424,1.647733,4.015668,0,0.01967,2470,9.564149,842004.324063,4.311255,0.283162,0,2370,2370,1.848242,2.350187,3092.428688
normalized-ruler-70-12-a4.xml.mzn_AND_NODATA,1,1,1,110.916667,0.009016,0,0.159435,405.166667,64.583333,21.957294,6.010733,775,0,0.051532,11,9.102562,24.39136,0,0.413817,3.418296,0,0.005788,1331,6.118904,1.913221,0,0.175156,0,0,0,0,3.652893,2449.69175
normalized-ruler-70-12-a3.xml.mzn_AND_NODATA,1,1,1,29.192308,0.034256,0,1.349068,59.230769,69.166667,12.422533,6.123577,5395,0,0.033979,60.076923,0.710141,18.36709,0,0.131514,1.049146,0,0.004184,2277,6.129283,105.227273,0.619382,0.079768,0,11,11,0.619382,2.028986,2315.607525
normalized-scen2-f25.xml.mzn_AND_NODATA,1,0.925094,1,1.038911,0.962547,0,321.074683,2.441634,518.314786,20.818144,8.864379,1332069,0,0.371644,3.766537,4.252067,26.53328,0.359424,1.647733,3.848016,0,0.019345,2470,9.509775,825161.936329,4.102139,0.282979,0,2370,2370,1.848242,2.350187,3092.428688
normalized-rand-2-50-23-587-230-36_ext.xml.mzn_AND_NODATA,1,0.017896,0.041667,53.549167,0.018674,0.958333,0.058807,107.098333,2.875,2.064704,1.032352,3450,0.98187,1.459601,107.098333,0.132607,9.047124,0.132607,-68.934193,0.249882,1150,0.232074,1150,4.523562,70.568009,0.249882,0.232074,63094,1150,1150,6.524056,2,64259
normalized-scen11-f10.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,529.766874,2.440323,846.13047,22.404545,9.555404,7231031,0,0.358707,3.761292,4.745956,28.944316,1.002593,1.662341,4.39554,0,0.024177,8206,10.314017,4527387.70554,4.645215,0.283686,0,7866,7866,1.860661,2.34695,10266.10114
normalized-scen11-f12.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,467.519018,2.440323,751.371519,22.032308,9.395987,6421221,0,0.357459,3.761292,4.629219,28.107146,0.699167,1.662341,4.12223,0,0.019185,8206,10.034799,3995417.525288,4.380848,0.283883,0,7866,7866,1.860661,2.34695,10266.10114
normalized-scen11-f2.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,672.669015,2.440323,1077.16066,23.237352,9.910842,9205415,0,0.351708,3.761292,4.615614,29.645502,0.392408,1.662341,4.120162,0,0.020034,8206,10.547859,5748629.40089,4.387287,0.283619,0,7866,7866,1.860661,2.34695,10266.10114
normalized-rand-2-50-23-587-230-35_ext.xml.mzn_AND_NODATA,1,0.018511,0.041667,51.770833,0.019316,0.958333,0.059083,103.541667,2.875,2.067607,1.033804,3450,0.981151,1.459601,103.541667,0.137373,9.047124,0.137373,-101.547593,0.249882,1150,0.237945,1150,4.523562,70.89916,0.249882,0.237945,60954,1150,1150,6.534695,2,62125
normalized-s4-4-3-6.xml.mzn_AND_NODATA,1,1,1,3.019231,0.33121,0,0.217132,9.987179,2,3.307856,1,1248,0,0,29.333333,1.441304,26,0,2.376266,0,0,0,1884,1,135.490332,0,0.8017,0,0,0,1.918296,3.307856,3012.648254
normalized-scen6-w1-f2.xml.mzn_AND_NODATA,1,0.761337,1,1.135501,0.880668,0,536.990932,2.296748,999.45393,19.901462,9.838581,737597,0,0.432014,3.186992,4.410348,29.645502,0.761376,2.071706,4.238398,0,0.031704,638,10.547859,396299.307576,4.894359,0.426264,0,538,538,2.527924,2.022673,724.603038
normalized-rand-2-50-23-587-230-41_ext.xml.mzn_AND_NODATA,1,0.018101,0.041667,52.944167,0.018888,0.958333,0.058945,105.888333,2.875,2.065554,1.032777,3450,0.981647,1.459601,105.888333,0.134008,9.047124,0.134008,-74.124349,0.249882,1150,0.233661,1150,4.523562,70.733925,0.249882,0.233661,62367,1150,1150,6.520761,2,63533
normalized-scen11-f5.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,634.1516,2.440323,1016.008542,23.041903,9.827347,8682809,0,0.352443,3.761292,4.759752,29.395679,0.467143,1.662341,4.119713,0,0.019849,8206,10.464546,5419459.570048,4.381662,0.283651,0,7866,7866,1.860661,2.34695,10266.10114
normalized-scen11-f6.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,621.340492,2.440323,995.676925,22.974304,9.798475,8509055,0,0.352719,3.761292,4.615614,29.309093,0.467143,1.662341,4.119542,0,0.019788,8206,10.43567,5309975.848656,4.385896,0.283661,0,7866,7866,1.860661,2.34695,10266.10114
normalized-rand-2-50-23-587-230-29_ext.xml.mzn_AND_NODATA,1,0.017855,0.041667,53.673333,0.018631,0.958333,0.058806,107.346667,2.875,2.064445,1.032222,3450,0.981928,1.459601,107.346667,0.132174,9.047124,0.132174,-64.337749,0.249882,1150,0.231456,1150,4.523562,70.566899,0.249882,0.231456,63244,1150,1150,6.531768,2,64408
normalized-rand-2-50-23-587-230-17_ext.xml.mzn_AND_NODATA,1,0.017967,0.041667,53.34,0.018748,0.958333,0.058668,106.68,2.875,2.064958,1.032479,3450,0.981799,1.459601,106.68,0.133023,9.047124,0.133023,-69.966377,0.249882,1150,0.232491,1150,4.523562,70.402091,0.249882,0.232491,62843,1150,1150,6.369989,2,64008
normalized-scen6.xml.mzn_AND_NODATA,1,0.929677,1,1.036443,0.964838,0,624.716497,2.445335,1042.03863,23.312398,9.875442,2859354,0,0.460133,3.781341,6.019832,29.804384,0.474253,1.61561,5.594059,0,0.021342,2644,10.600842,1714222.068766,5.868623,0.28424,0,2544,2544,1.807275,2.359353,3317.320426
normalized-scen7-w1-f5.xml.mzn_AND_NODATA,1,0.767442,1,1.131579,0.883721,0,503.778897,2.302632,938.661842,19.834329,9.745423,1426766,0,0.439256,3.210526,4.76462,29.395679,0.872595,2.079223,4.520931,0,0.032592,1320,10.464546,765743.922727,5.161721,0.422203,0,1120,1120,2.522306,2.034884,1506.07525
normalized-rand-2-50-23-587-230-32_ext.xml.mzn_AND_NODATA,1,0.017926,0.041667,53.460833,0.018705,0.958333,0.05873,106.921667,2.875,2.064811,1.032405,3450,0.98184,1.459601,106.921667,0.132783,9.047124,0.132783,-70.070711,0.249882,1150,0.23225,1150,4.523562,70.475821,0.249882,0.23225,62988,1150,1150,6.38439,2,64153
normalized-rand-2-50-23-587-230-1_ext.xml.mzn_AND_NODATA,1,0.018129,0.041667,52.8625,0.018917,0.958333,0.05865,105.725,2.875,2.065766,1.032883,3450,0.981603,1.459601,105.725,0.134361,9.047124,0.134361,-82.072202,0.249882,1150,0.234198,1150,4.523562,70.379858,0.249882,0.234198,62268,1150,1150,6.26534,2,63435
normalized-rand-2-50-23-587-230-30_ext.xml.mzn_AND_NODATA,1,0.017923,0.041667,53.468333,0.018703,0.958333,0.058747,106.936667,2.875,2.064802,1.032401,3450,0.981843,1.459601,106.936667,0.132768,9.047124,0.132768,-66.621346,0.249882,1150,0.232235,1150,4.523562,70.496967,0.249882,0.232235,62997,1150,1150,6.444642,2,64162
normalized-scen3-f10.xml.mzn_AND_NODATA,1,0.932432,1,1.034965,0.966216,0,540.380674,2.447552,856.230944,22.610625,9.570988,4897641,0,0.355403,3.79021,4.792396,28.944316,0.995489,1.619618,4.440887,0,0.023357,5520,10.314017,3090977.456535,4.662094,0.274253,0,5320,5320,1.800586,2.364865,6934.496502
normalized-scen9-w1-f3.xml.mzn_AND_NODATA,1,0.769959,1,1.129969,0.88498,0,525.20715,2.305046,977.236239,20.00388,9.804359,2556450,0,0.437399,3.220183,4.764381,29.56382,0.93549,2.072073,4.54868,0,0.031811,2276,10.520619,1373941.90472,5.178866,0.420196,0,1936,1936,2.511767,2.039919,2601.687326
normalized-scen6-w2.xml.mzn_AND_NODATA,1,0.86631,1,1.071633,0.933155,0,597.169785,2.39255,1040.805874,22.069861,9.881847,1452965,0,0.44606,3.570201,5.294387,29.804384,0.578116,1.926171,5.029312,0,0.025521,1296,10.600842,833649.019648,5.528297,0.342901,0,1196,1196,2.234956,2.23262,1575.0557
normalized-scen11-f9.xml.mzn_AND_NODATA,1,0.923475,1,1.039785,0.961738,0,582.823077,2.440323,934.524807,22.762317,9.707903,7986449,0,0.353648,3.761292,4.616436,29.038433,0.477129,1.662341,4.120169,0,0.019614,8206,10.345405,4980806.017814,4.384807,0.283704,0,7866,7866,1.860661,2.34695,10266.10114
normalized-rand-2-50-23-587-230-14_ext.xml.mzn_AND_NODATA,1,0.017891,0.041667,53.565,0.018669,0.958333,0.05862,107.13,2.875,2.064685,1.032342,3450,0.981876,1.459601,107.13,0.132576,9.047124,0.132576,-69.980567,0.249882,1150,0.232042,1150,4.523562,70.344313,0.249882,0.232042,63113,1150,1150,6.379544,2,64278
normalized-scen5.xml.mzn_AND_NODATA,1,0.92852,1,1.037064,0.96426,0,614.876486,2.444403,1026.576168,23.22811,9.85041,5539405,0,0.462354,3.777613,6.56956,29.804384,0.598527,1.643129,5.963605,0,0.023269,5196,10.600842,3317873.519184,6.268394,0.285244,0,4996,4996,1.834335,2.357041,6515.732577
