@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0015,0.05,0.0027,0.8294,0.097,0.0034,0.6937,0.1666,0,0,0.0131,0,0.652,83,70,72.991,89,0.0049,61,0.0759,0.0739,0.1511,0,14000,0.2318,0.6509,0.8431,3.6386,3,700,0.2,14000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0471,0.2336,0.092,0.7163,0.2909,0.1231,0.5761,0.3936,0,0.0255,0.7707,0.1622,0.5869,6,4,4.9769,8,0.1746,3,0.2949,0.2071,0.3894,0.0656,126000,0.3994,0.6556,0.9264,2.718,6,30000,0,125000
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0,0.0233,0.069,0.6014,4.946,0.031,0.2738,0.8972,0.9501,0.1435,1,0.3747,0.3128,18,18,18,18,0.3415,18,2.9842,0.9776,0.9992,2.409,1330000,4.4253,1.9965,1.0111,4.8945,4,35065,0,1320000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.0467,0.2338,0.093,0.724,0.2936,0.1255,0.5837,0.3904,0,0.0251,0.7667,0.1647,0.5874,63,55,58.516,76,0.1769,49,0.2967,0.2002,0.3791,0.0667,16800,0.4089,0.6698,0.8298,2.724,5,4000,0,16693
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0208,0.266,0.0486,1.4349,0.3301,0.062,0.4649,0.4793,0.4984,0.6987,0.2921,1.1908,0.8669,2482,2329,2185.8,2669,0.0945,1855,0.7973,0.3233,0.4975,0.822,8881,0.3725,0.8914,0.8682,2.3792,7,3000,0,6639
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.0469,0.2335,0.0918,0.7113,0.2893,0.1224,0.5786,0.3934,0,0.026,0.5362,0.1578,0.5872,16,13,13.867,20,0.1776,10,0.2928,0.2061,0.3849,0.0646,50400,0.4003,0.6556,0.8312,2.7155,6,12000,0,50088
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.0248,0.2118,0.04,1.2018,0.8429,0.0446,0.6437,0.2329,0.2049,0.9029,0.233,1.0833,0.6565,1770,1718,1443,2063,0.0679,909,1.6516,0.0976,0.1906,0.2556,49510,1.4648,0.8268,0.8241,2.105,9,14685,0,36443
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0.0001,0.0118,0.0001,0.9907,0.0399,0.0001,0.7124,0.068,0,0,0.0003,0,0.6777,3747,3668,3543.3,3747,0.0002,3576,0,0.0339,0.0569,0,17000,0.1595,0.3747,0.8689,4.2871,2,200,0.1429,17000
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.0901,0.1364,0.1055,1.6919,0.3459,0.1154,1.4426,0.0391,0,0,0.1791,0.9205,0.8453,3366,2811,2344.6,3594,0.1353,1708,0.1144,0.0025,0.0134,0.1608,2596,0.2024,0.2011,0.9627,1.4343,7,354,0,2596
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0,0.0074,0,0,0.2415,0,0.0916,0.7216,0.0099,0,0,0.321,0,4700,4610,4524,4700,0,4262,0.0018,0.6803,0.702,1.1668,34014,0.3562,2.4589,0.999,5.2217,3,253,1,34014
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.0322,0.2042,0.0549,1.2067,1.3667,0.0703,0.9004,0.2239,0.143,0.8985,0.4123,1.0025,0.6256,0,0,0,0,0.0858,0,1.7768,0.0366,0.1557,0.2218,1040000,1.8316,0.6153,0.9625,2.392,13,302000,0,779000
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.0067,0.0229,0.1518,1.3403,1.83,0.3187,0.4622,0.7055,0.7343,10.56,0.5,1.4255,1.7701,0,0,0,0,0.4541,0,1.6949,0.463,0.885,3.2233,649000,2.4602,1.1522,0.9956,5.7388,13,116000,0,438000
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.046,0.2331,0.0919,0.7255,0.2931,0.1246,0.581,0.392,0,0.0289,0.8125,0.1727,0.5884,15,12,12.629,19,0.1759,10,0.2969,0.2044,0.3846,0.0687,54600,0.4022,0.6593,0.8271,2.7273,6,13000,0,54213
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0.0112,0.0001,1.0003,0.0385,0.0001,0.8921,0.0627,0,0,0.0002,0,0.682,4540,4485,4485.3,4563,0.0001,4444,0,0.0161,0.051,0,5340,0.164,0.4097,0.8748,3.6985,2,60,0.1429,5340
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.0275,0.2833,0.0482,1.0402,0.1032,0.0603,0.673,0.2757,0.2505,0.195,0.2072,0.7013,0.7168,147,113,120.68,177,0.069,87,4.0963,0.1038,0.1916,0.9263,68561,0.2646,0.3635,0.7727,1.2957,498,20470,0,60467
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.0236,0.1396,0.0748,1.0229,0.3844,0.109,0.6477,0.2453,0.0028,0.1145,0.2947,0.0907,0.8822,3438,2870,1863.6,3775,0.1806,254,0.3823,0.1181,0.2214,0.0409,7545,0.4528,0.8602,0.8158,3.0971,6,1100,0,7072
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.1377,0.0969,1.7162,3.6771,0.1941,0.4199,0.7987,0.4535,7.4571,0.5,1.4522,0.7658,0,0,0,0,0.3172,0,2.1287,0.7701,0.9938,2.8315,3070000,2.6317,1.3815,0.9609,3.3351,10,1020000,0,878000
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.0058,0.0184,0.0131,0.6881,0.6114,0.0213,0.2283,0.9218,0.7971,0.0038,0.0501,0.6573,0.2973,111,90,75.724,126,0.0268,25,0.2406,0.9709,0.9865,0.7941,682000,0.3469,0.6904,1.0769,3.0699,7,12584,0,682000
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.995,0.0393,0.0001,0.7183,0.0681,0,0,0.0001,0,0.6847,4550,4500,4501.3,4610,0.0001,4462,0,0.032,0.0597,0,5340,0.1561,0.363,0.8756,3.6841,2,60,0.1429,5340
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,1.0156,0.0372,0.0001,0.7362,0.0688,0,0,0.0003,0,0.6846,4150,3964,3868.8,4150,0.0001,3857,0,0.0285,0.0587,0,17000,0.1626,0.3574,0.8709,4.1646,2,200,0.1429,17000
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.0252,0.2264,0.039,0.9221,0.6817,0.056,0.4423,0.2872,0.1932,2.2073,0.0699,0.5399,0.6854,990,580,759.5,1219,0.058,532,1.6799,0.2107,0.2618,0.2145,31795,0.9468,0.4454,0.7965,1.4843,7,9638,0,13274
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.3046,0.4621,0.3042,0,0.1711,0.3166,1.2893,0.0572,0,0,0.3174,0,0,4199,4003,4051.3,4464,0.317,3872,0.0601,0.0037,0.0079,0,132,0.2535,0.065,0.8148,0.4461,5,61,1,132
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.0471,0.2342,0.0936,0.6999,0.289,0.1259,0.5739,0.3945,0,0.0225,0.7257,0.1493,0.5862,63,55,58.432,75,0.1763,48,0.2916,0.21,0.3877,0.0648,16800,0.3959,0.6579,0.8238,2.7016,5,4000,0,16706
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0,0.0923,0.028,1.8684,2.0669,0.0454,0.4535,0.6387,0.4644,5.4897,0.2731,1.7865,1.0154,3550,3550,3524,3550,0.0886,3498,1.312,0.4175,0.737,0.8377,95880,2.8388,1.3757,0.9748,3.9769,13,27724,0,46272
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0143,0.1818,0.0438,1.5682,3.1498,0.0579,0.6623,0.3976,0.312,1.1404,0.2634,1.3734,0.8848,1214,955,968.92,1342,0.1064,666,2.7875,0.1647,0.3926,0.3402,29194,4.4282,1.0173,0.8671,2.5751,9,7729,0,19862
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.0452,0.2306,0.0872,0.7315,0.2848,0.1208,0.5748,0.3923,0,0.0267,0.7713,0.1687,0.5894,3928,3832,3853.4,3967,0.1668,3810,0.2831,0.2113,0.3973,0.0646,2125,0.4017,0.7275,0.8405,2.7038,5,500,0,2112
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.0164,0.1333,0.0671,1.8027,1.5223,0.1098,0.4731,0.5606,0.1406,5.0471,0.4563,1.6595,0.7385,445,377,394.81,457,0.1411,345,1.3433,0.4205,0.6003,0.4117,242000,1.7432,0.9055,0.8884,3.188,9,81569,0,101000
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4944,0.2064,0.4405,2.9448,4.1643,0.4999,0.2292,0.6991,0.0868,0.0672,1,2.5765,0.9046,2326,1695,1465.2,2673,0.5,746,1.5053,0.6657,0.7492,0.435,7989,2.4581,0.3544,0.9497,3.2183,5,1477,0,6704
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.416,0.032,0.4324,2.4294,1.269,0.4811,0.4359,0.5691,0.0007,0.1525,0.4988,1.886,0.8052,2340,1406,1591.6,2578,0.4922,1093,0.4211,0.3504,0.5956,0.2227,7375,1.5104,0.1545,0.9894,4.0549,5,257,0,6967
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0468,0.2308,0.0917,0.7236,0.2931,0.1227,0.567,0.4054,0,0.0279,0.478,0.1697,0.5837,3764,3707,3701.9,3794,0.1685,3681,0.2932,0.2132,0.4064,0.0714,2982,0.4275,0.6502,0.8412,2.7047,5,700,0,2951
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.0598,0.1534,0.1038,1.3329,2.8213,0.1378,2.4517,0.0826,0.0754,0.6143,0.2391,0.7632,0.8329,2250,1125,1343.9,2262,0.1391,883,2.1574,0,0,0.1693,18603,2.569,0.4835,0.7478,1.5938,14,4499,0,18167
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.0081,0,0.6766,0.0054,0,0.003,0.6929,0.3917,0,0,0.6746,0.5485,4079,3170,2790.3,4079,0,2281,0.0846,0.6928,0.6928,0.2865,76775,0.0054,0,0.9996,0.7452,3,625,0,76775
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.8302,0.1,0.0034,0.6762,0.1689,0,0,0.0201,0,0.6477,19,16,16.876,22,0.0048,14,0.0922,0.0721,0.1552,0,40000,0.2317,0.6856,0.8403,3.7021,3,2000,0.2,40000
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0001,0.0118,0.0001,1.0094,0.0386,0.0001,0.6741,0.0702,0,0,0.0002,0,0.6824,4400,4259,4183.5,4400,0.0002,4103,0,0.0304,0.0648,0,13600,0.1625,0.3652,0.8729,4.1839,2,160,0.1429,13600
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.0171,0,0.5956,0,0,0,0.4965,0.0085,0.0169,0,0.0518,0.5824,950,378,486.91,1142,0,62,0,0.4965,0.4965,0.3184,207000,0.1744,0,1.2206,0,3,3600,0,207000
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.0001,0.0118,0.0001,1.0113,0.0429,0.0001,0.7967,0.0574,0,0,0.0002,0,0.6773,4264,4121,4186,4439,0.0002,4066,0,0.0221,0.0515,0,11900,0.1682,0.4011,0.8701,4.1999,2,140,0.1429,11900
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,1.5953,2.2027,0.017,0.3302,0.7678,0.7426,0.3709,0.2146,1.1497,0.8221,3615,3375,3206.3,3615,0.0692,2629,1.5913,0.7081,0.8718,1.1113,67586,1.8082,1.9005,0.9935,3.9501,5,7000,0,63162
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.1018,0.3147,0.1816,1.4043,0.429,0.2374,0.5828,0.4309,0.2494,0.3945,0.9128,1.1559,0.7572,1798,1198,1477.8,2484,0.3056,1009,0.4663,0.2282,0.4106,0.2798,12014,0.5144,0.6285,0.8372,2.6506,7,4500,0,10253
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.001,0.0469,0.0018,0.8147,0.0993,0.0022,0.8631,0.1471,0,0,0.0108,0,0.6286,4553,4521,4533,4569,0.0028,4516,0.004,0.0395,0.1236,0,1065,0.2082,0.8315,0.8666,3.132,3,50,0.2,1065
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.021,0.2273,0.0332,1.2015,1.1141,0.0365,1.2881,0.1154,0.2396,1.5319,0.2091,0.9063,0.7424,1414,692,913.81,1640,0.0372,608,1.3821,0.0083,0.0975,0.5709,14813,1.0236,0.834,0.8422,1.2303,7,5008,0,8702
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0015,0.05,0.0028,0.8276,0.0968,0.0035,0.671,0.1744,0,0,0.0136,0,0.6537,64,54,58.436,72,0.0051,50,0.0761,0.081,0.1589,0,16000,0.2325,0.6342,0.8445,3.6465,3,800,0.2,16000
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.0154,0.1325,0.0747,1.8569,1.2077,0.1158,0.4946,0.5597,0.1357,5.3538,0.4543,1.7227,0.7417,441,374,373.24,451,0.1503,325,1.1044,0.3871,0.6133,0.4098,189000,1.4224,0.9764,0.8795,3.3797,9,63824,0,75809
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.0477,0.2341,0.0934,0.7018,0.2889,0.1252,0.5804,0.3949,0,0.0237,0.8248,0.1501,0.5863,27,23,24.104,34,0.1767,18,0.2919,0.2061,0.3874,0.0618,33600,0.4013,0.6636,0.8264,2.7101,6,8000,0,33388
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.0261,0.206,0.0546,1.2706,1.5026,0.0627,0.746,0.2341,0.158,1.4758,0.2759,1.0449,0.7095,0,0,0,0,0.1173,0,1.405,0.0836,0.184,0.231,124000,1.9318,0.7961,0.8531,2.4868,12,37821,0,74150
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.0224,0.1252,0.0768,1.8016,1.8651,0.1198,0.3826,0.6219,0.1254,5.3838,0.4583,1.644,0.7015,403,336,322.1,414,0.1508,269,1.7004,0.5446,0.6551,0.398,1010000,2.2622,0.7729,0.9032,2.765,8,339000,0,424000
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4604,0.5133,0.4604,0.9815,0.0859,0.4604,2.6481,0.0533,0.0019,82.844,0.4665,0.0465,0.8647,588,358,456.13,973,0.4649,222,0.1396,0,0,0.0278,180000,0.6574,0.0113,0.9067,0.4333,32,90300,0,2098
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.0474,0.2341,0.0921,0.7079,0.2898,0.1236,0.5791,0.392,0,0.0231,0.7897,0.1538,0.5866,15,12,13.01,19,0.175,10,0.2933,0.2066,0.3806,0.0636,54600,0.4011,0.651,0.8267,2.7087,6,13000,0,54264
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.8259,0.1022,0.0037,0.6732,0.1739,0,0,0.0143,0,0.6444,35,31,31.353,40,0.0052,26,0.0896,0.0757,0.1586,0,25000,0.2329,0.657,0.8433,3.7064,3,1250,0.2,25000
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.0009,0.1265,0.022,1.7976,1.0796,0.0301,0.5129,0.5801,0.6783,1.3152,0.277,1.3638,1.0779,1160,650,644.33,1160,0.0634,123,0.9054,0.3081,0.662,0.8727,976000,1.0932,1.5311,1.0165,3.7291,83,180000,0,615000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0467,0.1667,0.0467,0,0,0.0468,0.0001,0.692,0.8333,0,0.0469,0.4506,0,4941,4931,4926.3,4941,0.0468,4917,0,0.6919,0.6919,0.9583,726,0,0.0014,0.9679,0,2,121,1,726
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.0159,0.1338,0.0767,1.8915,1.1627,0.1171,0.5039,0.5401,0.1406,5.511,0.4462,1.7139,0.7427,516,456,457.6,672,0.1489,362,1.0431,0.3649,0.6039,0.3967,145000,1.3981,0.9217,0.9081,3.3862,9,48917,0,56173
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.0148,0.1415,0.07,1.6656,1.4024,0.1077,0.5592,0.545,0.1224,4.7995,0.4343,1.5641,0.7237,779,654,666.35,863,0.1517,556,1.244,0.2834,0.5979,0.4728,110000,1.5522,0.9791,0.9007,3.2579,7,37024,0,45120
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.008,0.2074,0.0564,1.4888,0.6535,0.0727,0.6732,0.3609,0.3034,2.1691,0.2415,1.2677,0.7834,2105,1991,1752.4,2181,0.203,1416,0.8051,0.1516,0.3672,0.8116,48483,0.7477,1.174,0.8919,3.0161,11,14809,0,22536
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.0092,0,0,0.2483,0,0.1015,0.7059,0.003,0,0,0.3096,0,4749,4574,4631.7,4749,0,4572,0.0022,0.6578,0.6842,1.105,22023,0.3595,2.3397,0.9971,4.9607,3,202,1,22023
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0.0149,0,0.2445,0.1616,0,0.0188,0.8081,0.9344,0.05,0,0.2629,0.0238,505,378,453.09,802,0,302,0.1495,0.7974,0.8084,1.4653,61409,0.1612,6.7869,0.9998,4.8663,3,945,0.75,60221
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0.0178,0.2217,0.0338,1.3744,1.4899,0.0469,0.7537,0.238,0.3324,1.0804,0.3705,1.1605,0.8167,2799,2664,2129.7,2799,0.0478,926,1.679,0.0862,0.2205,0.4379,33833,1.7125,0.7646,0.8813,2.09,8,11309,0,24515
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.0058,0,0.6744,0.0033,0,0.0016,0.6919,0.3938,0,0,0.6732,0.5472,2356,1132,1241.3,2356,0,236,0.0738,0.6918,0.6918,0.2924,212000,0.0033,0,0.9839,0.5905,3,1225,0,212000
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.0162,0.139,0.0716,1.8008,1.3194,0.1114,0.5106,0.5362,0.1466,4.8333,0.4531,1.6674,0.7601,611,534,561.52,777,0.1482,487,1.178,0.3368,0.5863,0.4089,120000,1.4797,0.9744,0.8948,3.3436,8,40559,0,50022
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0,0.0185,0,0.104,0.1432,0.0001,0.0238,0.891,0.9725,0.0455,0.0005,0.1592,0.0122,960,718,1140.3,1634,0.0001,620,0,0.879,0.8913,1.7007,25396,0.1841,1.5649,1.0007,3.71,2,483,0.875,24913
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.099,0.3194,0.1754,1.3888,0.4052,0.2362,0.5925,0.4242,0.2596,0.3508,1,1.1301,0.7637,3333,3333,3333,3333,0.295,3333,0.4498,0.2203,0.4117,0.2721,9344,0.4884,0.6316,0.8336,2.5994,7,3500,0,8111
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.0145,0.1376,0.069,1.8018,1.3145,0.108,0.5085,0.5426,0.1455,5.0468,0.4562,1.675,0.7629,620,550,587.62,902,0.1483,471,1.1796,0.3357,0.5911,0.4167,116000,1.4561,0.9801,0.9018,3.3597,8,39165,0,47071
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.0383,0.2103,0.0643,1.2332,5.2283,0.0617,0.8189,0.1953,0.093,2.6083,1,1.0117,0.6819,237,207,186.8,362,0.1241,65,2.8318,0.1488,0.156,0.7606,437000,3.8398,0.9716,1.1082,2.071,18,151000,0,199000
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.0246,0.1264,0.0761,1.8279,1.5285,0.1184,0.3882,0.605,0.1291,5.3701,0.4548,1.6713,0.7139,368,300,256.2,505,0.1489,79,1.4052,0.5458,0.6619,0.3824,782000,1.978,0.7783,0.9607,2.9248,9,263000,0,327000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0476,0.2336,0.0931,0.7136,0.2898,0.1254,0.5793,0.3941,0,0.0264,0.9496,0.1586,0.5881,5,3,3.8267,7,0.1769,2,0.2931,0.2047,0.3865,0.0632,168000,0.3988,0.6566,0.9433,2.7173,6,40000,0,167000
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0543,0.0749,0,0,0.0749,0,0.9228,0.9769,0.05,0.075,0.1097,0,0,0,0,0,0.0749,0,0,0.9228,0.9228,1.9831,7011,0,0.0004,1,0,2,378,1,6633
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.001,0.047,0.0018,0.8231,0.0862,0.0021,0.6776,0.1682,0,0,0.0057,0,0.645,4399,4373,4384.3,4489,0.0031,4354,0.0074,0.0814,0.1516,0,1597,0.2228,0.6121,0.8623,3.2902,3,75,0.2,1597
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0703,0.1286,0.0723,1.2279,0,0.073,0.005,0.7966,0.8086,0.1111,0.08,0.5233,1.0497,4881,4870,4866.2,4888,0.0755,4847,0.1702,0.7939,0.7975,0.9353,2130,0.3148,0.0366,0.9993,0,3,300,0,2100
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0572,0.1396,0.1039,0.7691,2.7985,0.1393,2.3696,0.0897,0.0763,0.7735,0.2554,0.594,0.3923,2546,1747,1652.3,2800,0.1393,692,2.1024,0,0,0.156,18555,2.7597,0.5147,0.7559,1.2878,14,4487,0,18124
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4572,4465,4460.8,4592,0.2296,4393,0.0216,0.5831,0.5832,0.4472,696,0,0.0001,0.8996,0,5,290,1,696
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0463,0.2333,0.0913,0.7218,0.2929,0.1223,0.5792,0.3901,0,0.027,0.8242,0.1693,0.5884,15,12,12.51,18,0.1729,9,0.2963,0.2033,0.3806,0.0669,54600,0.4046,0.6707,0.8289,2.7274,6,13000,0,54261
