@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.2677,0.0258,0.6515,0.5,0,0.0552,0.4973,0,0.0007,0.1604,0.0059,0.6128,66.5876,0.7947,0.9876,28.809
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0297,0.0238,0.9742,0.0016,0.8667,0.0002,0.8536,44.5785,0.0124,0.0004,0,0.1531,21.8529,0.8748,0.9081,17.0083
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,1,0.5,0,0,0.4286,0.5,0.5,0,0.3366,0,0,0.3388
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.0253,0.0163,0.9699,0.0003,0.875,0,0.8637,54.9612,0.0085,0,0,0.1643,29.2543,0.8741,0.9049,27.6749
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0.0229,0.0129,0.7058,0.0001,0,0,0.8568,79.1165,0.0073,0,0,0.1486,36.8596,0.8742,0.9034,34.8332
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.0194,0.0208,0.935,0,0.7778,0,0.7895,41.139,0.0055,0,0,0.2624,27.2931,0.799,0.8196,32.5811
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.1143,0.4619,0.4329,0.9774,0,0.0345,0.7446,32.3552,0.0278,0.0398,0.0262,1.091,6.3074,0.8135,0.9234,4.5014
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.453,0.0634,0.0437,0.4999,0,0.4553,0.1254,11.4382,0.0831,0.4827,0.4095,2.0941,5.1133,0.3992,0.7552,3.7347
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0,0.484,0.599,30.0254,0.0251,0.4982,0.0308,1.5155,4.2428,0.7273,0.9053,1.4203
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.5943,0.0917,0.4563,0.8861,0,0.106,0.0861,23.9726,0.0107,0.1697,0.0555,0.4319,0.794,0.2029,0.562,0.2503
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,1.9227,0,0.4879,0.3265,0.3333,0.3243,0.0006,22.7554,0.0218,0.3256,0.3228,0,0.6402,0.0016,0.0177,0.3765
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.2306,0.2206,0.1152,1,0,0.4995,0.5308,11.8763,0.6034,0.4999,0.4909,2.5476,0.7999,0.6647,0.7998,0.1958
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0.1208,0,0.1007,0,1,0,0.6173,46.7898,0.0196,0,0,0.3267,16.9952,0.6225,0.6863,18.3664
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.6667,0.0491,0.27,0.1081,0,0.0505,0.162,30.1872,0.0218,0.0906,0.0234,0.6873,0.5975,0.1695,0.897,0.2864
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0127,0.0329,0.9737,0.0327,0.875,0.0017,0.8855,0,0.0093,0.0047,0.0007,0.1505,16.2348,0.8906,0.9038,15.8634
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,1.8611,17.3625,0.389,1,0,0.0006,0.0014,11.4545,0.0339,0.0008,0.0005,1.3061,4.8493,0.0016,0.0563,2.8199
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0001,0.0333,0.7357,0.0044,0,0.0044,0.9109,71.9211,0.0031,0.0044,0.0044,0.1662,15.9624,0.9109,0.911,16.0148
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.1107,0.0216,0.8448,0.0172,0.3333,0.0012,0.5395,41.6621,0.0099,0.0088,0.0005,0.4835,3.133,0.5808,0.6735,3.022
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.015,0.0138,0.9374,0,0.8571,0,0.7997,53.1523,0.0041,0,0,0.2502,30.5812,0.8073,0.8239,36.2266
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.2343,0.1882,0.1289,1,0,0.4995,0.5015,11.7105,0.5837,0.4999,0.4909,2.5732,0.8429,0.6657,0.7998,0.1842
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.7311,0.8555,0.6825,0.1769,0,0.011,0.0297,22.1611,0.0011,0.0337,0.0107,0.6919,5.9201,0.0899,0.9499,1.9459
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1.6189,0,0.5,0.3254,1,0.3225,0.0013,18.3955,0.0326,0.3237,0.3162,0,0.7675,0.0032,0.0552,0.4606
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0.1022,0,0.0782,0,1,0,0.6491,37.8226,0.0293,0,0,0.3469,22.282,0.6646,0.7281,23.6019
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.1797,0.1768,0.5666,0.466,0,0.2746,0.4366,34.8133,0.0218,0.3227,0.2608,0.9915,0.9896,0.5289,0.6242,0.7059
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0424,0.0015,0.5044,0.1195,0,0.1109,0.258,29.8281,0.0074,0.1109,0.1109,0.006,0.6607,0.258,0.258,0.2532
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.0899,0.0091,0.9533,0,0.8889,0,0.7143,77.2068,0.0022,0,0,0.1983,46.2428,0.7921,0.8903,56.114
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0001,0.043,0.7581,0.0064,1,0.0064,0.509,28.1668,0.0172,0.0064,0.0064,0.6867,6.6825,0.509,0.509,6.5675
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.4964,0,0,0,0.5098,45.4103,0.0025,0,0,0.0846,12.6815,0.5098,0.5098,10.1813
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333,0.042,0,26.7559,0.0136,0.042,0.042,0,1.2202,0,0,0.4837
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,1.2721,1.814,0.5168,0.779,0,0.3775,0.0004,17.9462,0.0881,0.4447,0.0142,1.4948,12.004,0.0008,0.8132,14.1038
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.2349,0.2415,0.1118,1,0,0.4996,0.5377,11.6017,0.6456,0.4999,0.4947,2.5446,0.87,0.6647,0.7998,0.2496
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0,0,0.8678,0.2725,1,0.2725,0.7821,0,0.031,0.2725,0.2725,0.3906,2.0876,0.7821,0.7821,1.6185
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.0179,0.0173,0.9391,0,0.7778,0,0.8011,42.0242,0.0046,0,0,0.2467,30.1772,0.8081,0.8271,36.5559
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.0001,0,0.6298,0.2295,0,0.2295,0.5831,38.0401,0.0096,0.2295,0.2295,0.4506,1.0415,0.5832,0.5832,0.5157
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0011,0.001,0.7147,0.1029,0,0.0979,0.9397,268.3673,0.002,0.0983,0.0968,0.1861,10.4128,0.9407,0.9418,10.8764
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0001,0.0475,0.9792,0.0556,1,0.0552,0.9292,0,0.0058,0.0552,0.0551,0.1011,11.5076,0.9293,0.9294,11.5593
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0.0002,0,0.8824,0.0277,1,0.0275,0.7576,78.9748,0.0142,0.0276,0.0274,0.3622,3.5447,0.7577,0.758,2.9561
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2362,0.2051,0.1211,1,0,0.4996,0.5285,13.4898,0.6278,0.4999,0.4933,2.572,0.8838,0.6658,0.7999,0.2307
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.0417,0.0139,0.9492,0,0.8333,0,0.7818,51.6304,0.0029,0,0,0.215,38.2085,0.8071,0.8569,47.1456
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.705,0.1556,0.4028,0.3069,0,0.0493,0.0477,22.4045,0.0405,0.0909,0.0299,1.0326,1.0844,0.0895,0.3366,0.7577
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0.005,0.2932,0.3072,0,0.2685,0,34.7528,0.0251,0.2687,0.2681,0.0175,0.8359,0,0,0.4038
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,1.3055,0.6858,0.3903,1,0,0,0,12.3923,0.0489,0.0041,0,1.339,25.0644,0,0.7688,30.2154
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0,0.0604,0.9758,0.0787,1,0.0786,0.9195,0,0.0089,0.0786,0.0786,0.1138,9.3198,0.9195,0.9196,9.3492
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0001,0.027,0.7551,0.0002,1,0.0002,0.457,22.8482,0.011,0.0002,0.0002,0.65,7.0293,0.457,0.457,6.0274
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.2341,0,0.9172,0.0955,0,0.013,0.6038,24.1077,0.0031,0.0368,0,0.8213,9.0059,0.7881,0.975,6.9252
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.0519,0.004,0.987,0.5,0.9474,0.0082,0.9507,108.3636,0.0013,0.0356,0.001,0.0929,124.109,0.9732,0.9992,117.906
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.2754,0,0.8739,0.094,0,0.0151,0.4434,13.5234,0.004,0.0359,0.0018,1.0233,5.0096,0.7012,0.9648,3.5212
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0,5.6667,0.75,0.004,0,0.004,0,0,0.6667,0.004,0.004,0,0,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.9361,0.7945,0.6758,0.1791,0,0.0269,0.0143,44.2747,0.0005,0.0351,0.009,0.6591,5.3438,0.0487,0.9662,1.8414
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0155,0.0148,0.7313,0.0747,0,0.0235,0.9423,168.5,0.0006,0.0395,0.0148,0.0773,36.0931,0.9538,0.9775,34.581
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0001,0.043,0.7581,0.0064,1,0.0064,0.509,32.2418,0.0178,0.0064,0.0064,0.6867,6.619,0.509,0.509,6.4581
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,2.5038,0.1276,0.3776,0.2764,0,0.0288,0.0004,24.5282,0.069,0.0487,0.0239,1.1839,1.2067,0.0012,0.0302,0.9131
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999,0.0957,0,0.0899,0.9375,205.6862,0.0025,0.0912,0.0886,0.2212,11.0258,0.9385,0.9403,11.1653
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0,0.1703,0.8681,50.1492,0.0131,0.176,0.165,0.3701,4.1452,0.8683,0.8789,4.2705
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.1558,0.0083,0.7515,0,1,0,0.2999,28.154,0.0037,0,0,0.5965,24.3422,0.3114,0.3734,16.4595
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0.1131,0,0.0959,0,1,0,0.6303,50.2843,0.0176,0,0,0.316,19.2735,0.6353,0.6916,21.3438
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1899,0.1389,0.157,0.9999,0,0.496,0.617,14.2297,0.0129,0.499,0.4733,2.0383,0.6962,0.6662,0.8263,0.0844
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0.042,0,24.195,0.0143,0.042,0.042,0,1.2147,0,0,0.5
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.2029,0.123,0.1161,0.9999,0,0.4957,0.625,14.9562,0.0205,0.499,0.4748,2.1322,0.675,0.6662,0.827,0.086
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333,0.042,0,28.9081,0.0111,0.042,0.042,0,1.1606,0,0,0.4383
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0003,0.0642,0.6707,0.0102,0,0.01,0.8575,52.2596,0.0109,0.0101,0.0099,0.287,8.8074,0.8576,0.858,8.814
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0.6385,0,0.0105,0.4961,0,0.4945,0.0004,15.6245,0.1131,0.4951,0.4939,0.0085,1.1728,0.0886,0.1876,0.6868
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,1.5369,0,0.5,0.3239,1,0.3217,0.0008,15.9822,0.0369,0.3225,0.3158,0,0.829,0.0034,0.0591,0.4883
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0537,0.0036,0.9843,0.5,0.9444,0.0087,0.9641,83,0.0012,0.0278,0.0011,0.1132,159.498,0.9797,0.9991,147.082
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.2104,0.5863,0.3964,0.9999,0,0.4941,0.5713,31.6351,0.0315,0.4987,0.43,2.0633,2.7362,0.7142,0.8226,0.5329
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.0868,0.0091,0.9534,0,0.8947,0,0.7205,65.9646,0.0021,0,0,0.1971,46.3796,0.7946,0.8878,55.8811
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0,0,0.499,52.1064,0.0015,0,0,0.0672,15.9196,0.499,0.499,11.502
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.1889,0.2015,0.6265,0.4537,0,0.28,0.4441,34.1466,0.0221,0.3324,0.2647,1.0289,0.9861,0.521,0.6389,0.7035
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0,0,0.5161,0.042,0.3333,0.042,0,31.3333,0.0107,0.042,0.042,0,1.1626,0,0,0.4127
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0687,0.0031,0.9798,0.5,0.9286,0.0049,0.9684,114.6667,0.0012,0.0196,0.0002,0.1482,147.82,0.9857,0.9998,179.552
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.0421,0.0107,0.9474,0,0.8824,0,0.7782,58.1702,0.0027,0,0,0.2171,41.1756,0.8037,0.8535,47.829
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0.5914,0,0.231,0.0087,0,0.0047,0.0179,0,0.1643,0.0053,0.004,0.6882,1.8546,0.0355,0.0943,1.503
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.6564,0.033,0.2831,0.1079,0,0.0431,0.1642,81.1976,0.0161,0.0905,0.0233,0.6926,0.9349,0.1698,0.8974,0.3109
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.2201,0.4281,0.3203,0.9994,0,0.4231,0.5199,35.5768,0.0278,0.4979,0.0315,1.549,4.917,0.7126,0.9091,1.9885
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1.4277,0,0.5,0.3238,1,0.32,0.002,14.396,0.0441,0.3215,0.3131,0,0.9031,0.0048,0.071,0.5398
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,0,0.9395,0.1832,1,0.1832,0.8774,140.109,0.0069,0.1832,0.1832,0.2283,3.6652,0.8774,0.8775,3.1834
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.0803,0,0.713,0.0189,0,0.0149,0.7338,20.1139,0.0005,0.0161,0.0137,0.2836,3.0221,0.7851,0.8578,3.9099
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,2.037,0,0.5,0.3263,0.3333,0.3241,0.0007,24.6185,0.0303,0.3256,0.3229,0,0.652,0.0024,0.0173,0.3812
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0001,0.0255,0.7548,0.0001,1,0.0001,0.4505,28.8632,0.011,0.0001,0.0001,0.6461,7.3335,0.4505,0.4506,5.3775
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0.1015,0,0.0831,0,1,0,0.6446,40.5477,0.0296,0,0,0.3096,22.7607,0.6578,0.7239,24.8103
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1.4258,0,0.5,0.3186,1,0.3163,0.0004,11.2339,0.0857,0.317,0.3089,0,1.0524,0.0018,0.0703,0.6683
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0.0218,0.0102,0.9713,0.0001,0.875,0,0.8608,71.8571,0.0045,0,0,0.1744,44.7607,0.8771,0.9034,42.8459
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0.0015,0,0.5096,0,0,0,0.5267,32.1439,0.0035,0,0,0.0975,11.0032,0.5267,0.5268,8.993
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0986,0.0204,0.4396,0.015,0.1429,0.0009,0.5387,41.7304,0.017,0.0078,0.0001,0.4834,3.5357,0.575,0.6615,3.4531
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,2.4517,0.024,0.3863,0.2391,0,0.1307,0,26.107,0.0321,0.1378,0.0598,0.7632,0.3926,0,0,0.13
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,2.7129,54.9677,0.3109,0.4684,0,0.4604,0,6.2137,0.0045,0.4604,0.4604,0.0472,0.5361,0,0.0012,0.1291
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.0001,0,0.8667,0.0335,1,0.0334,0.7361,53.9894,0.0184,0.0334,0.0334,0.3927,3.2732,0.7361,0.7363,2.5379
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.0193,0.0181,0.9405,0,0.7143,0,0.8014,43.5056,0.0045,0,0,0.2433,31.2857,0.8099,0.8316,36.0889
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.3275,0,0.7631,0.318,0,0.0005,0.326,27.9477,0.0058,0.0279,0.0001,1.1418,3.6123,0.8262,0.9642,2.6473
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.9361,0.7945,0.6758,0.1791,0,0.0269,0.0143,44.2067,0.0005,0.0351,0.009,0.6591,18.8201,0.0487,0.9662,3.5103
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0.6669,0.0475,0.2732,0.1085,0,0.0494,0.16,25.0995,0.0218,0.0906,0.0234,0.6911,0.6305,0.1694,0.8971,0.464
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,1.0232,0.5843,0.6726,0.34,0,0.0356,0.024,0,0.0002,0.05,0.0128,0.6855,19.9857,0.063,0.9582,4.3744
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.0848,0.0117,0.9547,0,0.8182,0,0.7269,62.6545,0.0025,0,0,0.1955,46.6159,0.8028,0.8894,58.3313
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.1023,0.0205,0.4345,0.0161,0.1429,0.0009,0.5408,32.2728,0.0118,0.0077,0.0001,0.4836,3.2997,0.5747,0.6629,3.079
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0.0904,0,0.0769,0,1,0,0.6664,47.0889,0.0239,0,0,0.2903,27.691,0.6777,0.7359,31.6866
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,0.1877,0.0087,0.9549,0.0254,0.8947,0,0.6733,66.8571,0.0019,0,0,0.1924,51.3781,0.8485,0.9372,58.6428
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.0193,0.0156,0.932,0,0.8333,0,0.7847,65.4864,0.0056,0,0,0.2657,27.3563,0.7941,0.8152,32.0636
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,1.4518,0,0.2701,0.1644,0,0.0978,0.0005,27.4363,0.0241,0.1065,0.089,0.8255,1.5776,0.006,0.0308,1.0047
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,39.2572,0.0104,0.2295,0.2295,0.4506,1.0585,0.5831,0.5832,0.5419
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.2068,0.1327,0.1252,0.9996,0,0.496,0.6099,16.1562,0.0203,0.499,0.4771,2.1333,0.6105,0.6665,0.8278,0.0696
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,0.2409,0.0002,0.4651,0.3633,0,0,0.5265,58.83,0.005,0.1184,0,0.4051,56.5059,0.8327,0.9614,32.3232
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0.2024,0.0584,0.6632,0.31,0,0,0.5304,6.1159,0.0049,0.0009,0,0.5545,16.1843,0.64,0.8146,11.1891
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.1804,0.0113,0.956,0.0222,0.8667,0,0.6748,58.5061,0.0021,0,0,0.1897,56.1417,0.8497,0.9367,54.8204
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.0374,0.0077,0.9772,0.0001,0.9231,0,0.8561,80.6255,0.0029,0,0,0.1506,60.564,0.8835,0.9241,57.1967
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.0563,0.0059,0.9757,0,0.9091,0,0.8151,76.8407,0.0025,0,0,0.163,76.4153,0.8619,0.9167,78.7501
