@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC

@DATA
rankfunc9_signed_64,1,0.167027,1739,0.903104,0.525457,3.194965,2757,0.638468,1867,1739,2.385547,0.472558,0.527123,2951,128,0.883119,1854,12570,6.03125,0.334055,0.999325,5.976433,12.0625,0.413126,0.470978,2764,0.941732,6.03125,0.529022,0.529022,0.498197,0.061416,0.59801
ring_r4_ser--opt-11_-shuffled,1,3.654228,182,1.136391,0.468079,60.847185,1266,0.169698,373,364,1.43934,0.101352,0.473143,905,9,0.223713,726,42668,4330.666667,6.56141,0.192371,128.643432,3888,0.075185,0.427081,4603,0.184349,2165.333333,0.582074,0.582074,0.107305,0.363364,0.863116
ring_r6_ser---16_-shuffled,1,6.80109,377,1.136057,0.468152,769.953064,2704,0.023831,767,754,1.061594,0.044539,0.473067,1950,13,0.101607,1536,1110382,85616.307692,12.508445,0.084525,1582.628422,78732,0.030663,0.393033,80284,0.07958,42808.153846,0.60804,0.60804,0.048388,0.420585,0.981155
ring_r6_ser--opt-17_-shuffled,1,6.785086,400,1.135826,0.468203,726.651907,2872,0.025177,813,800,1.06529,0.044719,0.473115,2065,13,0.102115,1632,1110890,85616.307692,12.479011,0.084874,1493.773678,78732,0.030842,0.393267,80381,0.07993,42808.153846,0.60787,0.60787,0.048587,0.420393,0.980029
ring_r7_ser---19_-shuffled,1,7.05138,514,1.006172,0.498462,2326.498081,3745,0.008157,1042,1028,1.021348,0.038527,0.502334,2657,14,0.085291,2109,4833552,328143,13.816787,0.077415,4773.401152,321489,0.026318,0.382667,323636,0.06977,164071.5,0.61765,0.61765,0.043093,0.455947,0.993504
robots_1_5_2_100.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_100.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_100.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_10.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_14.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_21.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_2.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_28.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_31.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_32.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_33.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_3.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_39.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_40.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_45.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_47.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_49.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_54.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_61.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_67.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_75.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_80.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_81.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_82.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_82.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_85.2,1,0.472222,1914,1.09615,0.477065,9.60499,1461,0.07419,1924,1914,3.553125,0.438391,0.502105,641,10,0.966783,1353,35339,408,0.537037,0.880489,17.089397,464,0.407482,0.469071,7283,0.873239,408,0.530929,0.530929,0.463628,0.015847,0.84294
robots_1_5_2_85.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_2_91.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_9.8,1,0.536066,7500,1.240915,0.446246,9.759947,1767,0.082545,7540,7500,3.755518,0.465772,0.470687,2513,40,0.962228,1359,132893,408,0.609644,0.879955,17.355438,464,0.430948,0.500905,29081,0.864927,408,0.499095,0.499095,0.431681,0.016856,0.955229
robots_1_5_2_99.4,1,0.512949,3776,1.188441,0.456946,9.707587,1563,0.07952,3796,3776,3.682235,0.456237,0.481627,1265,20,0.963879,1355,67857,408,0.583354,0.880133,17.265543,464,0.422801,0.489783,14549,0.867814,408,0.510217,0.510217,0.442774,0.016505,0.914571
robots_1_5_3_100.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_100.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_100.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_16.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_16.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_20.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_24.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_2.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_25.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_26.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_27.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_30.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_39.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_44.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_44.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_51.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_52.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_52.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_55.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_57.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_62.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_64.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_66.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_70.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_7.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_78.4,1,0.512917,3776,1.188474,0.456939,9.70785,1564,0.079578,3796,3776,3.682067,0.456246,0.481619,1266,20,0.963879,1355,67858,408,0.583318,0.880137,17.26607,464,0.422809,0.489791,14549,0.867816,408,0.510209,0.510209,0.442767,0.016505,0.914514
robots_1_5_3_80.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_3_8.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_90.8,1,0.536049,7500,1.240932,0.446243,9.76008,1768,0.082575,7540,7500,3.755428,0.465776,0.470683,2514,40,0.962228,1359,132894,408,0.609624,0.879957,17.355703,464,0.430952,0.50091,29081,0.864928,408,0.49909,0.49909,0.431677,0.016856,0.955198
robots_1_5_3_91.2,1,0.472168,1914,1.09621,0.477051,9.605509,1462,0.074297,1924,1914,3.55283,0.438408,0.50209,642,10,0.966783,1353,35340,408,0.536975,0.880496,17.090437,464,0.407499,0.469088,7283,0.873243,408,0.530912,0.530912,0.463615,0.015846,0.842842
robots_1_5_4_100.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_100.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_100.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_17.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_1.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_22.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_24.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_2.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_30.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_31.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_32.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_44.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_46.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_46.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_50.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_51.4,1,0.512885,3776,1.188506,0.456933,9.708114,1565,0.079635,3796,3776,3.681898,0.456255,0.481612,1267,20,0.963879,1355,67859,408,0.583281,0.880141,17.266596,464,0.422818,0.4898,14549,0.867818,408,0.5102,0.5102,0.442761,0.016505,0.914456
robots_1_5_4_52.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_56.8,1,0.536031,7500,1.240949,0.44624,9.760212,1769,0.082605,7540,7500,3.755337,0.46578,0.470679,2515,40,0.962228,1359,132895,408,0.609604,0.879959,17.355968,464,0.430957,0.500914,29081,0.864929,408,0.499086,0.499086,0.431674,0.016855,0.955167
robots_1_5_4_59.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_71.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_73.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
robots_1_5_4_75.2,1,0.472113,1914,1.096269,0.477038,9.606029,1463,0.074404,1924,1914,3.552534,0.438425,0.502074,643,10,0.966783,1353,35341,408,0.536913,0.880504,17.091476,464,0.407515,0.469105,7283,0.873246,408,0.530895,0.530895,0.463602,0.015846,0.842745
