@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483,30392,0.0968,0.1549,0.0267,0.1081,0.3006,0.0002,0.0002,3.3286,0,0.0007,0.0007,0.6667,234.755,0.6913,0.9516,0.0489,0.0366,0.6927,1.0617,4709,0.0004,0,0.004,0.7383,?,?,?,?,?,8.2708,?,?,?,?,0.0004,?,0.73,0.2566,1.5346,0,0.7312,0.4992,0.0024,30465,1,1.2715,0.3463,6,0,0.0003,0,0.2303,0.1098,433,11,0.1747
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,3.1086,0.5176,0.1574,2.2454,2.8219,0.2446,0.5095,280441,0.0319,0.1674,0.0001,0.0001,0.2022,0,0,0.5008,0,0.0001,0.0001,0.8,1840,0.6295,0.9905,0.0149,0.0001,0.9052,1.0125,46943,0,0,0.0003,0.8005,0,0.0291,3.1873,0.0003,0.1459,14.5192,0.6275,3.6018,0.6111,0.0001,0.0001,0.6744,0.6502,0.745,2.5511,0,1.0355,0.3609,1.5133,704840,1,1.3544,0.4211,14,0,0,0,0.5836,0.0344,79,15,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.6253,1.0386,0.065,1.1192,1.7187,0.0821,1.0531,707834,0.0477,0.2402,0.0007,0.0015,0.9999,0,0,1.118,0,0,0,1,20812,0.1051,1,0.0331,0.0011,0.8859,0.9207,170050,0,0,0.0001,0.2324,?,?,?,?,?,14.25,?,?,?,?,0,?,0.0396,0.5027,1.4897,0,0.7422,0.3973,0.5208,1076507,1,1.135,0.2165,12,0,0,0,0.2762,0.0765,202,15,0
SAT_RACE2008/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445,0.8505,3.1401,0.1717,0.7817,212546,0.0892,0.1645,0.0006,0.0014,0.2337,0,0,0.878,0,0.0001,0.0001,0.8333,2088.43,0.5719,0.9926,0.0349,0.0011,0.7126,1.4353,34963,0.0001,0,0.0005,0.7817,?,?,?,?,?,70.3592,?,?,?,?,0.0001,?,0.1706,0.6184,2.8098,0,1.0647,0.3638,0.2995,276210,1,1.7411,0.6092,46,0,0,0,0.5476,0.186,43,89,1.4142
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,2.897,1.976,0.1354,3.1325,2.8907,0.1847,1.0715,70098,0.3083,0.2186,0.0149,0.0234,0.9998,0.0001,0,1.6331,0,0.0003,0.0003,1,429.71,0.2166,1,0.1636,0.0054,0.767,1.3898,15324,0.0001,0,0.0054,0.5054,?,?,?,?,?,8.3835,?,?,?,?,0.0004,?,0.2992,0.606,2.4139,0,0.7668,0.4166,1.4935,174791,1,1.5711,1.1576,7,0,0,0,0.1969,0.062,0,9,0.3317
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382,1.4352,2.5567,0.0189,0.5195,120276,0.0447,0.171,0.0002,0.0005,0.2106,0.0001,0,0.5014,0,0.0002,0.0002,0.2727,1790.81,0.0044,0.6536,0.0308,0.0002,0.5284,0.9172,20562,0.0001,0,0.0002,0.061,0,0.0887,3.2827,0.0007,0.2547,13.2478,0.4277,3.7314,0.5714,0.0003,0.0001,0.2818,0.1011,0.529,2.3064,0,0.4343,0.4091,0.7479,210235,1,1.036,0.1864,13,0,0,0,0.0806,0.0326,161,14,0.0144
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,0.3374,11.3104,5.7083,0.3921,1.9615,651449,0.422,0.0171,0.0061,0.0062,0.5,0.0003,0,2.9525,0,0.0005,0.0005,0.985,742.5,0.8382,1,0.1567,0.0042,0.8155,1.2367,11109,0.0002,0,0.0375,0.964,?,?,?,?,?,10.6786,?,?,?,?,0.0003,?,0.7548,0.8591,4.5246,0,1.9768,0.1581,0.3907,905980,1,1.1718,3.2317,10,0,0,0,0.7799,0.0794,0,12,0.6667
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,2.2611,2.4239,0.081,44.4789,3.4972,0.0741,2.2633,261620,0.4397,0.0228,0.001,0.0208,0.4994,0.0001,0,1.9455,0,0.0012,0.0012,0.9769,472.111,0.0551,0.9991,0.1946,0.0049,0.0607,1.1128,5958,0.0003,0,0.0433,0.1125,?,?,?,?,?,8.5758,?,?,?,?,0.0003,?,0.1518,0.0667,2.7878,0,0.7437,0.3166,5.121,1601376,1,1.9947,0.3463,5,0,0,0,0.0158,0.2757,363,11,0.3751
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.2847,0.0033,0.0012,0,0.5905,0.5277,0.0738,211785,0,0.0058,0.0021,0.0021,0,0.0021,0.0006,0.0033,0.6878,0.0021,0.0021,0.535,640.476,0.6918,0.6983,0,0.0012,0.9997,0.6732,1225,0.0016,0.0021,0.0286,0.6918,?,?,?,?,?,3,?,?,?,?,0.0012,?,0.9269,0.9997,0.5905,0,0.5472,0.5956,0,211785,1,0.6744,0.2924,3,0.5234,0.0021,0,0.3938,0,236,3,0.1566
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,0.1052,8.0676,2.6988,0.0609,1.2703,103664,0.084,0.1442,0.0008,0.0021,0.2556,0.0001,0,1.0078,0,0.0003,0.0003,0.9403,1164.83,0.0632,0.9845,0.037,0.0013,0.543,1.1991,14948,0.0001,0,0.0043,0.2249,?,?,?,?,?,20.2337,?,?,?,?,0.0002,?,0.6701,0.3972,1.9082,0,0.5895,0.3964,2.9004,404326,1,1.5502,0.5451,15,0,0.0001,0,0.0741,0.1645,164,26,0.0112
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,3.8605,1.8009,0.2111,0.2119,3.9466,0.2798,1.3418,26217,0.076,0.0753,0.0187,0.041,0.4772,0.0009,0.0004,1.4825,0,0.0016,0.0016,0.8298,122.567,0.873,0.9996,0.0247,0.0392,0.8906,0.8091,1973,0.001,0,0.0218,0.9183,?,?,?,?,?,4.2444,?,?,?,?,0.0025,?,0.9329,0.8873,3.661,0,0.5968,0.712,0.0453,27405,1,1.2577,1.3487,3,0,0.0003,0,0.8596,0.1043,1429,5,0.0886
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878,479096,0.5,0.013,0.0002,0.0028,1,0,0,1.9878,0.008,0.0013,0.0013,1,724.714,0.1973,1,0.4528,0.0013,0.0098,0.1824,6212,0.0003,0,0.0013,0.618,?,?,?,?,?,19.2239,?,?,?,?,0.0006,?,0.047,0.0104,0.8827,0,0.8021,0.3965,0.0121,484871,1,1.0605,0.0783,2,0.004,0,0,0.0097,0.3166,64,22,0.3334
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,4.0371,3.3798,0.3273,0.7116,5.2302,0.514,2.3482,4556547,0.3607,0.0178,0.0011,0.0043,0.5,0,0,2.4637,0,0,0,0.985,48552,0.9995,1,0.0968,0.0033,0.9406,0.7405,81164,0,0,0.0043,1,?,?,?,?,?,4,?,?,?,?,0.0001,?,0.271,0.9403,5.0651,0,0.3851,0.8348,0.0268,4678756,1,0.8958,2.8168,4,0,0,0,0.8293,0,0,4,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,2.3683,0.7942,0.1536,1.227,2.4694,0.184,0.759,60326,0.056,0.2405,0.0014,0.0018,0.172,0.0001,0.0001,0.9248,0,0.0002,0.0002,0.7778,996.405,0.85,0.9673,0.033,0.002,0.9387,0.9944,14508,0.0001,0,0.0023,0.9005,0.0001,0.0193,3.2368,0.0035,0.1737,8.1963,0.9132,3.777,0.5278,0.0004,0.0004,0.4608,0.6483,0.887,1.8773,0,1.5263,0.1948,0.6126,97279,1,1.148,1.0796,7,0,0.0001,0,0.6535,0.0613,900,9,0.4043
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,2.1136,1.1156,0.0874,1.0956,2.4996,0.0699,1.0228,26445,0.1145,0.2085,0.0099,0.0187,0.2531,0.0003,0.0002,1.412,0,0.0006,0.0006,0.6667,400.426,0.1538,0.9328,0.0552,0.0071,0.7315,1.0316,5515,0.0004,0,0.0015,0.3555,0.0002,0.0102,3.7604,0.0176,0.2586,8.8176,1.1926,4.3722,0.5513,0.0018,0.0003,0.5263,0.3207,0.5133,2.2988,0,0.7048,0.3637,0.456,38505,1,1.2668,0.2282,7,0,0.0003,0,0.1532,0.0954,0,11,0.1538
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,0.156,4.8499,3.1391,0.1871,0.7689,50218,0.1416,0.2017,0.0024,0.005,1,0.0001,0,0.8092,0,0.0003,0.0003,1,459.492,0.4213,1,0.0612,0.0035,0.697,1.496,10131,0.0002,0,0.0026,0.6103,0,0,3.4922,0.0093,0.1637,10.6354,0.8437,4.4012,0.6444,0.0008,0.0003,0.5786,0.6036,0.5484,2.5421,0,0.7985,0.4569,2.4048,170983,1,1.6778,0.4278,9,0,0,0,0.3102,0.0726,966,12,0.0109
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,3.177,1.3145,0.1506,5.0468,3.3597,0.1942,1.1796,47071,0.1483,0.1376,0.0048,0.0115,0.4562,0.0002,0.0001,1.4561,0,0.0006,0.0006,0.9238,261.27,0.5911,1,0.069,0.007,0.5327,1.675,6477,0.0003,0,0.0028,0.7634,?,?,?,?,?,6.668,?,?,?,?,0.0005,?,0.3792,0.5145,2.892,0,0.7629,0.3542,1.4604,115813,1,1.8018,0.4167,5,0,0.0001,0,0.1455,0.0864,367,8,0.0238
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,1.793,0.3063,0.0707,0.6913,2.6786,0.0526,0.2847,1432,0.1309,0.2081,0.0091,0.0237,0.135,0.0047,0.0035,0.3406,0,0.0118,0.0118,0.25,20.2838,0.0253,0.3962,0.0668,0.0105,0.5028,0.8921,298,0.0067,0.0014,0.0168,0.0984,0.0063,0.1882,3.0533,0.0356,0.3248,6.5354,0.2189,3.1242,0.5205,0.0187,0.0062,0.1651,0.7208,0.4064,2.1438,0,0.6663,0.4544,0.2849,1840,1,1.4436,0.169,5,0,0.0049,0,0.0223,0.0773,3946,7,0.0933
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578,2.2512,2.7792,0.2459,0.49,274294,0.0319,0.1704,0.0001,0.0001,0.2023,0,0,0.4839,0,0.0001,0.0001,0.7895,914,0.6354,0.9905,0.015,0.0001,0.9031,1.0111,46737,0,0,0.0003,0.8014,0,0.0291,3.216,0.0003,0.1489,14.3611,0.6075,3.5563,0.6111,0.0001,0.0001,0.6561,0.7536,0.7491,2.5387,0,1.041,0.3625,1.5422,697321,1,1.3593,0.426,14,0,0,0,0.5939,0.0334,81,15,0
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,1.7663,5.2283,0.0959,2.6083,2.071,0.0881,2.8318,198589,0.1241,0.2103,0.0121,0.0428,1,0,0,3.8398,0,0.0001,0.0001,1,4382,0.156,1,0.0643,0.0148,0.8329,1.0117,41759,0,0,0.0017,0.1919,?,?,?,?,?,16.1948,?,?,?,?,0.0001,?,0.15,0.3574,1.681,0,0.6819,0.3983,1.2003,436954,1,1.2332,0.7606,15,0,0,0,0.093,0.0392,10,18,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,2.0728,2.0188,0.1815,1.7234,2.1123,0.1594,1.6611,133536,0.1749,0.1962,0.0013,0.0038,0.2432,0,0,1.8952,0,0.0001,0.0001,0.9245,1363.5,0.5502,0.9903,0.083,0.0033,0.8351,1.1357,26201,0.0001,0,0.0018,0.5724,?,?,?,?,?,5.4436,?,?,?,?,0.0001,?,0.2904,0.4242,1.9524,0,0.6648,0.3877,0.7009,227126,1,1.2526,0.5536,4,0,0,0,0.1489,0.094,691,6,0.8661
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052,326692,0.1489,0.1264,0.0009,0.0018,0.4548,0,0,1.978,0,0.0001,0.0001,0.9385,2339.6,0.6619,1,0.0761,0.0013,0.4442,1.6713,41290,0,0,0.0009,0.7547,?,?,?,?,?,7.5833,?,?,?,?,0.0001,?,0.117,0.4753,2.4862,0,0.7139,0.3733,1.3947,782329,1,1.8279,0.3824,6,0,0,0,0.1291,0.08,35,9,0
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,3.2379,1.2781,0.1656,4.7113,3.4593,0.1975,1.1818,33742,0.1564,0.1427,0.0056,0.0165,0.4329,0.0003,0.0001,1.293,0.0001,0.0008,0.0008,0.9365,192.492,0.5921,1,0.0691,0.0123,0.559,1.6648,4815,0.0004,0,0.0062,0.815,?,?,?,?,?,6.6553,?,?,?,?,0.0007,?,0.5574,0.5366,2.9278,0,0.7484,0.3573,1.4146,81472,1,1.7671,0.4703,5,0,0.0002,0,0.145,0.0829,513,8,0.1277
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385,1.5062,2.368,0.0207,0.486,154025,0.0483,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5867,0,0.0001,0.0001,0.3333,2635.18,0.0107,0.6755,0.0312,0.0002,0.5427,0.9028,26177,0.0001,0,0.0002,0.0889,0,0.1053,3.0903,0.0005,0.2768,12.7902,0.4269,3.7148,0.4822,0.0002,0,0.2241,0.099,0.5294,2.0704,0,0.4132,0.4053,0.7758,273520,1,1.0064,0.1825,12,0,0,0,0.0724,0.0514,107,14,0.866
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,1.2135,3.7387,0.2294,0.1697,1.6473,0.3746,1.2573,468974,0.2478,0.019,0.0173,0.0174,0.5,0.0008,0,4.1357,0.0081,0.0009,0.0009,0.9973,1300,0.9504,1,0.1092,0.001,0.094,2.3423,8908,0.0002,0,0.0088,0.9756,?,?,?,?,?,5.1111,?,?,?,?,0.0001,?,0.5869,0.9632,1.6176,0,0.252,0.9314,0.0264,481346,1,0.3595,0.5796,5,0.1905,0,0,0.0489,0.0615,409,6,0
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.1553,1.4299,0.1634,3.2513,3.0644,0.3606,1.8644,62781,0.1226,0.1153,0.0041,0.0043,1,0.0002,0,1.1712,0,0.0005,0.0005,1,356.719,0.6824,1,0.0619,0.0121,0.7556,1.311,7238,0.0003,0,0.0014,0.7361,?,?,?,?,?,5.3907,?,?,?,?,0.0005,?,0.4823,0.5478,2.8164,0,0.6635,0.4961,1.4376,153033,1,1.4178,0.3812,2,0,0,0,0.1891,0.1124,983,6,0.1801
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,2.8856,1.5836,0.1509,4.6452,3.004,0.1703,1.4633,157825,0.1492,0.1373,0.0052,0.0105,0.4619,0.0001,0,1.9307,0,0.0002,0.0002,0.9677,809.077,0.6209,1,0.0796,0.007,0.466,1.5938,21668,0.0001,0,0.0019,0.7475,?,?,?,?,?,7.4304,?,?,?,?,0.0001,?,0.1566,0.4493,2.5538,0,0.6994,0.3705,1.2924,361795,1,1.7413,0.3628,6,0,0,0,0.1211,0.0763,102,9,0.667
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,2.88,1.324,0.1528,5.0606,3.1053,0.1816,1.2457,152134,0.1481,0.1314,0.0016,0.0038,0.4612,0.0001,0,1.5962,0,0.0002,0.0002,0.9699,818.077,0.6232,1,0.0756,0.0024,0.4748,1.6777,19993,0.0001,0,0.0018,0.7516,?,?,?,?,?,7.5205,?,?,?,?,0.0002,?,0.1707,0.48,2.7182,0,0.7295,0.3706,1.356,358426,1,1.8267,0.401,6,0,0,0,0.139,0.0805,128,9,0.0093
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,1.783,5.2424,0.0964,2.6744,2.0827,0.0884,2.8316,197664,0.1216,0.2099,0.0121,0.043,1,0,0,3.8721,0,0.0001,0.0001,1,3043.25,0.156,1,0.0646,0.0149,0.8308,1.0179,41484,0,0,0.0017,0.1919,?,?,?,?,?,15.9697,?,?,?,?,0.0001,?,0.1423,0.358,1.6833,0,0.6825,0.3979,1.2347,441729,1,1.2414,0.7621,15,0,0,0,0.0928,0.0107,27,16,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,0.1493,0.8771,3.068,0.2236,0.6447,942285,0.0461,0.1468,0,0.0001,0.0861,0,0,0.8378,0,0,0,0.8333,12999,0.7926,1,0.0186,0.0001,0.8684,1.092,138309,0,0,0.0001,0.8883,?,?,?,?,?,115.5926,?,?,?,?,0,?,0.5855,0.6977,2.7578,0,0.9157,0.4012,0.4588,1374599,1,1.4142,0.441,115,0,0,0,0.5243,0.0049,0,117,0
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846,76775,0,0.0081,0.0042,0.0042,0,0.0042,0.0012,0.0054,0.6857,0.0042,0.0042,0.5335,23.1712,0.6928,0.7028,0,0.0024,0.9993,0.6746,625,0.0032,0.0041,0.04,0.6928,?,?,?,?,?,3,?,?,?,?,0.0023,?,0.9375,0.9993,0.7452,0,0.5485,0.5939,0,76775,1,0.6766,0.2865,3,0.5172,0.0041,0,0.3917,0,1631,3,0.0396
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,0.1585,2.6804,2.8662,0.2398,0.556,393294,0.0304,0.1586,0.0001,0.0001,0.1922,0,0,0.5054,0,0,0,0.8095,4888,0.6145,0.99,0.0138,0.0001,0.9277,0.9716,62370,0,0,0.0002,0.7834,0,0.0274,3.2087,0.0002,0.1403,14.6667,0.6541,3.6289,0.6111,0.0001,0,0.7181,0.6988,0.745,2.6083,0,1.0499,0.3463,1.7225,1070757,1,1.3052,0.3785,14,0,0,0,0.5673,0.0321,0,15,0
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,0.2938,0.6078,4.1952,0.2698,0.9924,269831,0.0079,0.0063,0.0048,0.0095,0.1871,0.0016,0,0.8798,0,0.0026,0.0026,0.9277,10211,0.5049,0.983,0.0048,0.0036,0.9291,0.41,1698,0.0012,0,0.023,0.7359,?,?,?,?,?,4,?,?,?,?,0.0011,?,0.8201,0.9291,3.9656,0,0.5649,0.4543,0.0054,271285,1,0.616,1.2718,4,0,0,0,0.0157,0,543,4,0.8675
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.2466,6.9967,0.276,0.1143,5.3993,0.5808,4.3834,8734216,0.2273,0.0121,0.0043,0.0065,0.5,0,0,6.7219,0,0,0,0.9852,175689,1,1,0.0465,0.0054,0.976,0.3943,105928,0,0,0.0032,1,?,?,?,?,?,4,?,?,?,?,0,?,0.5044,0.976,5.1309,0,0.2672,0.9184,0.0053,8780591,1,0.5301,3.0913,4,0,0,0,0.9262,0,0,4,0
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0,0,0,0.1111,0,0,0,1560,0.1946,0.15,0.0077,0.0154,0.1947,0.0077,0.0744,0,0.842,0.0154,0.0154,0,6.0005,0.8422,0.8423,0.1946,0.0744,0.9,0.3251,234,0.0085,0.0077,0.0769,0.8422,0.0147,0.0096,0.3251,0.1327,0.076,2,1.3333,0.3251,0.0833,0.0265,0.0744,0.2911,0.9043,0.9,0,1,0,1,0.0167,1586,1,0,1.3333,2,0,0.0154,0,0.9,0,4874,2,0.0813
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,0.0733,0.8159,1.8641,0.0927,0.5848,10390,0.0488,0.2468,0.0038,0.0099,0.2792,0.0005,0.0005,0.7591,0,0.0011,0.0011,0.6364,140.422,0.1062,0.7834,0.0346,0.0079,0.8689,0.9998,2564,0.0008,0.0001,0.0078,0.3209,0.0006,0.0174,3.0114,0.0112,0.1642,7.9625,0.7617,3.0766,0.6154,0.0016,0.0008,0.4453,0.6568,0.5256,1.6827,0,0.848,0.3649,0.335,13871,1,1.2126,0.2941,6,0,0.0008,0,0.3399,0.0739,276,9,0.0315
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3102,0.0042,0.0015,0,0.6595,0.526,0.0787,133080,0,0.0068,0.0029,0.0029,0,0.0029,0.0009,0.0042,0.6865,0.0029,0.0029,0.5344,23.1181,0.6916,0.6994,0,0.0017,0.9995,0.6737,900,0.0022,0.0028,0.0333,0.6916,?,?,?,?,?,3,?,?,?,?,0.0016,?,0.9296,0.9995,0.6595,0,0.5478,0.5949,0,133080,1,0.6752,0.2899,3,0.5208,0.0028,0,0.3929,0,658,3,0.1041
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,2.8578,0.4365,0.1606,1.1333,2.5324,0.2691,0.4535,479001,0.0314,0.1854,0.0001,0.0001,0.1379,0,0,0.4472,0,0,0,0.75,22929.5,0.7424,0.9374,0.0165,0.0001,0.8666,1.0144,88808,0,0,0.0001,0.8343,0,0.0273,3.1254,0.0002,0.1607,15.1875,0.5547,3.3665,0.6071,0,0,0.5862,0.6125,0.7521,2.2405,0,1.0048,0.3956,0.7757,850574,1,1.3883,0.4974,15,0,0,0,0.6328,0.0257,235,16,0
