@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.023339,0.05,40.705,0.024567,0.95,0.072021
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0,7.299975
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.734127
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.023393,0.05,40.61125,0.024624,0.95,0.071665
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,22.247619
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.873088
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.571501
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,0.023125,0.05,41.08125,0.024342,0.95,0.071935
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.17619
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,17.848485
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.15
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.034103,0.038462,28.195192,0.035467,0.961538,0.074706
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.023191,0.05,40.96375,0.024412,0.95,0.071804
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.026984
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0,6.319877
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.742857
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,22.007937
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.081746
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.162698
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.363492
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.023313,0.05,40.75,0.02454,0.95,0.072726
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.612771
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.022848,0.05,41.58,0.02405,0.95,0.071409
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0,7.053175
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.619048
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.034766,0.038462,27.657692,0.036156,0.961538,0.077768
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.606349
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.926984
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.699206
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.709524
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.957143
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.024144,0.05,39.3475,0.025415,0.95,0.072293
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.661905
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.03462,0.038462,27.774038,0.036005,0.961538,0.074541
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.938167
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.663191,0.017457,1.48154,0.674973,0.982543,0.986909
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.986508
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.73254
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.568326
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.02399,0.05,39.6,0.025253,0.95,0.072026
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,0.032192,0.039409,29.839409,0.033513,0.960591,0.079444
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.023174,0.05,40.99375,0.024394,0.95,0.071821
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.950072
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.946032
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.247619
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.829365
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.479437
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.883405
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.187374
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.142857
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.344517
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.324675
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.003968
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,17.920635
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.542857
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.95404
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.656421
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.63254
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.022422,0.05,42.36875,0.023602,0.95,0.07162
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.785786
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.959524
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.240476
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.811183
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.058802
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.775469
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.022612,0.05,42.0125,0.023802,0.95,0.071346
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.060423,0.111111,14.711111,0.067976,0.888889,0.168364
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.506349
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.465873
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.036017,0.038462,26.697115,0.037457,0.961538,0.076154
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.105556
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.306349
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.760317
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.853968
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.034934,0.038462,27.524038,0.036332,0.961538,0.079992
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,23.077778
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.033146,0.038462,29.009615,0.034471,0.961538,0.079308
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.092063
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,17.525469
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.024212,0.05,39.2375,0.025486,0.95,0.072393
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.171429
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.455556
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,0.062918,0.111111,14.127778,0.070783,0.888889,0.170593
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,0.06101,0.111111,14.569444,0.068637,0.888889,0.168821
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,0.062439,0.111111,14.236111,0.070244,0.888889,0.170114
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222,0.070189,0.888889,0.170288
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,0.063417,0.111111,14.016667,0.071344,0.888889,0.171182
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.46746
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889,0.069619,0.888889,0.16956
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,0.037629,0.038462,25.552885,0.039135,0.961538,0.082098
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.647619
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1,0.070922,0.888889,0.170675
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,0.062172,0.111111,14.297222,0.069944,0.888889,0.169896
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,0.0625,0.111111,14.222222,0.070313,0.888889,0.170424
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,0.061836,0.111111,14.375,0.069565,0.888889,0.16968
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,0.062807,0.111111,14.152778,0.070658,0.888889,0.170758
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,0.061955,0.111111,14.347222,0.0697,0.888889,0.169786
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,0.061279,0.111111,14.505556,0.068939,0.888889,0.168994
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,0.062148,0.111111,14.302778,0.069916,0.888889,0.169694
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,0.061314,0.111111,14.497222,0.068979,0.888889,0.16899
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,0.038592,0.038462,24.915385,0.040136,0.961538,0.078679
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,0.061409,0.111111,14.475,0.069085,0.888889,0.169241
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,0.061598,0.111111,14.430556,0.069297,0.888889,0.169016
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.853968
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.334127
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15,0.070671,0.888889,0.17022
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,20.870635
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222,0.069458,0.888889,0.169547
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,0.061693,0.111111,14.408333,0.069404,0.888889,0.169242
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,0.061728,0.111111,14.4,0.069444,0.888889,0.169819
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,0.063454,0.111111,14.008333,0.071386,0.888889,0.171302
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222,0.070189,0.888889,0.170214
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889,0.069378,0.888889,0.169389
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667,0.069971,0.888889,0.169898
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.059524
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,0.062269,0.111111,14.275,0.070053,0.888889,0.169772
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889,0.169741
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.379365
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0.061491,0.111111,14.455556,0.069178,0.888889,0.168982
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169446
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0.06216,0.111111,14.3,0.06993,0.888889,0.170064
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889,0.069378,0.888889,0.169356
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0.062293,0.111111,14.269444,0.07008,0.888889,0.170295
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889,0.170095
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0.062844,0.111111,14.144444,0.070699,0.888889,0.170889
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0.063669,0.111111,13.961111,0.071628,0.888889,0.171696
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0.063329,0.111111,14.036111,0.071245,0.888889,0.171087
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.023664,0.05,40.145,0.02491,0.95,0.0728
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0.062794,0.111111,14.155556,0.070644,0.888889,0.170165
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0.061824,0.111111,14.377778,0.069552,0.888889,0.169707
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.023264,0.05,40.835,0.024489,0.95,0.071952
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0.061931,0.111111,14.352778,0.069673,0.888889,0.169482
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0.032461,0.038462,29.621154,0.03376,0.961538,0.071505
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0.032521,0.038462,29.566346,0.033822,0.961538,0.077135
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0.06115,0.111111,14.536111,0.068794,0.888889,0.168989
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0.061444,0.111111,14.466667,0.069124,0.888889,0.169021
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.187302
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0.062943,0.111111,14.122222,0.07081,0.888889,0.170784
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.21746
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0.061896,0.111111,14.361111,0.069632,0.888889,0.169528
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0.062354,0.111111,14.255556,0.070148,0.888889,0.170141
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0.031685,0.039409,30.317241,0.032985,0.960591,0.079126
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0.035542,0.038462,27.053846,0.036963,0.961538,0.081837
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169701
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0.034153,0.038462,28.153846,0.035519,0.961538,0.079506
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,21.570635
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0.060952,0.111111,14.583333,0.068571,0.888889,0.168821
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1,0.070922,0.888889,0.170471
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0,6.7671
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0.062782,0.111111,14.158333,0.07063,0.888889,0.17053
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0.061645,0.111111,14.419444,0.069351,0.888889,0.169137
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0.061104,0.111111,14.547222,0.068742,0.888889,0.168816
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889,0.169693
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667,0.069971,0.888889,0.169815
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15,0.070671,0.888889,0.170307
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889,0.069619,0.888889,0.16983
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0.061967,0.111111,14.344444,0.069713,0.888889,0.169495
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0.036637,0.038462,26.245192,0.038102,0.961538,0.079417
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0.062831,0.111111,14.147222,0.070685,0.888889,0.170278
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0.0621,0.111111,14.313889,0.069862,0.888889,0.169607
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0.061979,0.111111,14.341667,0.069727,0.888889,0.169833
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0.062378,0.111111,14.25,0.070175,0.888889,0.170011
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.646104
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0.062064,0.111111,14.322222,0.069822,0.888889,0.169711
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0.062124,0.111111,14.308333,0.069889,0.888889,0.169929
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0.06079,0.111111,14.622222,0.068389,0.888889,0.168387
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0.061361,0.111111,14.486111,0.069032,0.888889,0.168862
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0.062488,0.111111,14.225,0.070299,0.888889,0.170285
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0.061752,0.111111,14.394444,0.069471,0.888889,0.169156
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0.062184,0.111111,14.294444,0.069957,0.888889,0.169838
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0.062549,0.111111,14.211111,0.070367,0.888889,0.17035
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0.061303,0.111111,14.5,0.068966,0.888889,0.168958
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0.06233,0.111111,14.261111,0.070121,0.888889,0.170158
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222,0.069458,0.888889,0.169527
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0.061373,0.111111,14.483333,0.069045,0.888889,0.169008
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0.063404,0.111111,14.019444,0.07133,0.888889,0.171053
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889,0.170207
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0.062088,0.111111,14.316667,0.069849,0.888889,0.169962
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0.062003,0.111111,14.336111,0.069754,0.888889,0.169643
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,18.714286
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0.034684,0.040404,27.666667,0.036145,0.959596,0.09138
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,17.142857
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889,0.169732
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0,19.40873
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0.061633,0.111111,14.422222,0.069337,0.888889,0.169631
normalized-haystacks-47.xml.mzn_AND_NODATA,1,1,1,1.346499,0.742667,0,715.320162
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0.034146,0.038462,28.159615,0.035512,0.961538,0.079854
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.023203,0.05,40.94375,0.024424,0.95,0.071615
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.023589,0.05,40.27375,0.02483,0.95,0.072172
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0.032456,0.038462,29.625962,0.033754,0.961538,0.07322
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0.033589,0.039409,28.59803,0.034967,0.960591,0.076505
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.023278,0.05,40.81125,0.024503,0.95,0.071931
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0.041901,0.038462,22.948077,0.043577,0.961538,0.085386
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.022995,0.05,41.31375,0.024205,0.95,0.072224
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0.036245,0.038462,26.528846,0.037695,0.961538,0.074655
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.022934,0.05,41.4225,0.024141,0.95,0.071552
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0.031234,0.039409,30.75468,0.032515,0.960591,0.077241
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.023093,0.05,41.1375,0.024309,0.95,0.072304
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.023592,0.05,40.2675,0.024834,0.95,0.072144
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0.037649,0.038462,25.539423,0.039155,0.961538,0.082957
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0.032674,0.038462,29.427885,0.033981,0.961538,0.072617
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0.033824,0.038462,28.427885,0.035177,0.961538,0.076535
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0.039104,0.038462,24.589423,0.040668,0.961538,0.08137
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0.036101,0.038462,26.634615,0.037545,0.961538,0.079866
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0.035353,0.038462,27.198077,0.036767,0.961538,0.075648
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0.036217,0.039409,26.523153,0.037703,0.960591,0.081815
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0.036475,0.038462,26.361538,0.037934,0.961538,0.077992
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0.034904,0.039409,27.521182,0.036336,0.960591,0.084265
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0.036142,0.038462,26.604808,0.037587,0.961538,0.076662
