@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1163137157-19-SAT.cnf,1,48.4116,0.0014,0.0014,0.0029,37.9706,0.001,449,471,451,430,449.753,0.0027,450.785,430,472,0.0001,0.2318,2405,2105,713,817.625,0.0359,0.1386,626,0.4481,663,1133,574,0.0839,874,0.0041,0.0007
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1206040031-030.cnf,1,7.75,0.1167,0.1167,0.1167,7.2506,0.1167,10,13,10,8,10.431,0.011,10.4655,8,13,0.1081,0.6919,60,60,4494,4501.1667,0.2175,0.0001,4447,0.7725,4454,4607,4447,0.0001,4526,0.1298,0.0071
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S1900558626-069.cnf,1,8.8027,0.1,0.1,0.1,8.5562,0.1,12,15,12,9,12.0466,0.0111,12.1073,9,15,0.0896,0.6782,70,70,4437,4465.2,0.2096,0.0001,4374,0.7581,4430,4548,4374,0,4537,0.1083,0.0059
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,44.0208,0.0063,0.0063,0.0063,35.6827,0.0063,153,166,153,140,153.083,0.0197,152.88,140,166,0.0046,0.4821,800,800,54,58.4364,0.078,0.0023,46,0.615,50,72,38,0.0015,64,0.0083,0.0012
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,21.5571,0.0051,0.0051,0.0085,17.0843,0.0051,131,141,131,120,130.797,0.0101,130.745,120,141,0.002,0.3063,600,590,3796,3810.75,0.067,0.076,3730,0.5775,3760,3998,3730,0.0452,3845,0.0118,0.0025
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25.666,0.0233,0.0233,0.0233,26.2261,0.0233,50,57,50,42,49.5505,0.0117,49.609,43,58,0.0209,0.6154,300,300,135,144.5385,0.1318,0.0001,112,0.7171,122,179,101,0.0001,148,0.0258,0.0015
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,238.778,0.0004,0.0004,0.0006,126.781,0.0004,1704,1742,1702,1642,1705.16,0.0008,1642.7,1669,1744,0,0.2396,8000,7815,23,24.1039,0.2009,0.0798,17,0.3251,18,34,12,0.0477,27,0.001,0.0002
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1517867865-16.cnf,1,49.9339,0.0056,0.0056,0.0056,41.8754,0.0056,172,185,173,158,171.279,0.0179,172.616,159,187,0.0039,0.4808,900,900,50,50.8969,0.064,0.0023,39,0.6037,43,66,34,0.0015,55,0.0076,0.001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S2061874746-039.cnf,1,18.9514,0.0056,0.0056,0.0092,15.4683,0.0055,121,132,121,111,121.369,0.011,121.201,111,132,0.0021,0.317,560,546,3816,3827.7778,0.0692,0.0759,3713,0.5677,3784,3961,3713,0.0438,3862,0.0114,0.0027
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S685953260-065.cnf,1,38.0471,0.0071,0.0071,0.0071,31.6902,0.0071,134,148,134,122,134.88,0.0218,133.872,124,146,0.0051,0.4855,700,700,70,72.4673,0.0795,0.0023,56,0.6224,62,88,49,0.0015,80,0.0094,0.0014
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S145970304-01-UNSAT.cnf,1,89.7021,0.0008,0.0008,0.0028,60.4406,0.0005,837,861,835,810,834.72,0.0015,830.816,806,866,0.0001,0.1587,5500,3997,3110,3069.6,0.0887,0.1646,2544,0.3687,2988,3565,2544,0.0976,3141,0.0029,0.0004
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,17.8759,0.035,0.035,0.035,18.7905,0.035,33,38,33,27,33.1277,0.0117,32.8646,28,39,0.0312,0.6262,200,200,3794,3772.4,0.1426,0.0001,3482,0.73,3699,3952,3482,0.0001,3935,0.0386,0.0021
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S880121748-08.cnf,1,207.167,0.0004,0.0004,0.0009,117.683,0.0004,1485,1512,1489.5,1459,1480.46,0.0009,1494.2,1444,1538,0.0001,0.2412,7000,6828,26,27.4133,0.0212,0.0787,19,0.33,22,37,14,0.0466,31,0.0012,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,6.6892,0.14,0.14,0.14,6.1994,0.14,9,12,9,6,8.961,0.011,8.9531,6,12,0.1265,0.7064,50,50,4617,4617,0.2332,0.0001,4617,0.7805,4617,4617,4617,0,4617,0.1524,0.009
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,28.4933,0.0044,0.0044,0.0073,22.4219,0.0044,150,162,150,138,150.12,0.0088,149.999,138,161,0.0017,0.3038,700,685,3687,3711.625,0.0633,0.0692,3625,0.4979,3681,3862,3625,0.0419,3749,0.0115,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf,1,8.7522,0.1,0.1,0.1,8.3998,0.1,12,15,12,9,12.1175,0.0111,12.1359,9,15,0.0928,0.6799,70,70,4428,4458.6,0.2087,0.0001,4369,0.7569,4393,4589,4369,0,4514,0.1064,0.0066
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S915337037-05-SAT.cnf,1,57.1135,0.0008,0.0008,0.0023,53.6181,0.0005,821,853,828,801,824.507,0.0016,821.844,797,856,0.0001,0.2205,5500,3944,524,620.5217,0.0881,0.1742,426,0.41,440,832,402,0.105,813,0.0037,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,7.8323,0.1167,0.1167,0.1167,7.4183,0.1167,10,13,10,8,10.4589,0.011,10.4686,8,13,0.1071,0.6914,60,60,4474,4490.3333,0.2186,0.0001,4426,0.7726,4467,4554,4426,0,4548,0.1266,0.0079
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1830776056-07.SAT.shuffled.cnf,1,6.872,0.14,0.14,0.14,6.3855,0.14,9,12,9,6,8.9045,0.011,8.8905,6,12,0.1276,0.7025,50,50,4550,4553.1667,0.2332,0.0001,4500,0.7747,4538,4626,4500,0,4555,0.1517,0.0096
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1238286461-19.SAT.shuffled.cnf,1,19.1958,0.0056,0.0056,0.0074,16.0287,0.0056,119,130,119,109,119.138,0.011,119.291,109,130,0.0017,0.3101,550,540,3857,3883.75,0.0691,0.0739,3795,0.5161,3813,4037,3795,0.0445,4007,0.0111,0.0028
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2084125686-20-SAT.cnf,1,40.6626,0.0014,0.0014,0.0034,34.1789,0.001,441,463,440.5,422,439.704,0.0029,440.959,420,461,0.0001,0.246,2405,2073,595,649,0.0336,0.1412,512,0.462,531,913,473,0.088,670,0.0047,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,10.8282,0.0091,0.0091,0.0148,8.9682,0.0089,75,84,75,67,75.3438,0.0179,75.462,67,84,0.0034,0.343,350,337,4002,3995.8571,0.0867,0.0808,3897,0.6231,3962,4057,3897,0.0492,4052,0.0169,0.0045
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,5602.33,0.0001,0.0001,0.0002,657,0.0001,6419,6433,6402,0,6379.8,0.0002,4273.67,6247,6402,0,0.2205,30000,29301,4,4.5135,0.866,0.0792,2,0.2835,3,7,2,0.0469,5,0.0003,0.0001
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S476496922-18-SAT.cnf,1,41.1235,0.0014,0.0014,0.0034,34.8933,0.001,440.5,461,439,420,440.199,0.0029,439.954,419,460,0.0001,0.2478,2405,2060,557,599.5357,0.035,0.1402,465,0.4448,504,862,448,0.0831,644,0.0044,0.0007
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1307633938-08-UNSAT.cnf,1,77.6667,0.0008,0.0008,0.0025,60.9437,0.0005,837,864,836,811,836.458,0.0015,836.241,807,859,0.0001,0.1943,5500,3995,1233,1296.5833,0.0227,0.1671,710,0.3879,880,2122,681,0.0984,1526,0.0026,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S788797920-13.cnf,1,20.6458,0.0292,0.0292,0.0292,21.0474,0.0292,40,47,40,34,39.9013,0.0117,40.1152,33,47,0.0261,0.6212,240,240,214,276.4118,0.1275,0.0001,180,0.7315,192,339,159,0.0001,268,0.0325,0.0019
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,59.2732,0.0009,0.0009,0.0027,47.9781,0.0006,710,734,711,686,704.497,0.0018,706.902,682,734,0.0001,0.2083,4500,3357,811,948.5294,0.0769,0.1664,599,0.4161,651,1518,548,0.1038,1087,0.0034,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,42.6021,0.0067,0.0067,0.0067,34.2783,0.0067,143,158,144,131,143.974,0.0207,143,132,155,0.0049,0.4844,750,750,63,65.5488,0.0804,0.0022,50,0.608,58,80,44,0.0015,68,0.0085,0.0013
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,18.3697,0.0057,0.0057,0.0094,14.9761,0.0056,117,127,117,107,116.852,0.0114,117.134,106,127,0.0017,0.3151,550,531,3909,3881,0.0667,0.0792,3740,0.5627,3836,4025,3740,0.0461,3971,0.0147,0.0029
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,12.4345,0.0333,0.0333,0.0333,11.3079,0.0333,30,35,29,24,29.7535,0.044,29.6831,24,35,0.0244,0.5415,150,150,4124,4163.2857,0.1437,0.0015,4078,0.6988,4090,4320,4078,0.0009,4273,0.0423,0.0059
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,7.6047,0.0556,0.0556,0.0556,6.7173,0.0556,18,22,18,14,18.285,0.0461,18.2506,14,22,0.0423,0.5745,90,90,4285,4297.875,0.1733,0.0018,4238,0.7131,4244,4455,4238,0.001,4364,0.0709,0.0099
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,13.1571,0.0078,0.0078,0.0103,10.8601,0.0077,87,96,87,78,86.9912,0.0152,87.0854,78,96,0.0036,0.3323,400,389,3917,3908.5,0.0822,0.0759,3798,0.6097,3868,4006,3798,0.0446,4003,0.016,0.0038
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,16.6911,0.0389,0.0389,0.0389,16.9281,0.0389,30,36,29,24,29.9569,0.0117,29.5451,25,35,0.0338,0.6322,180,180,4148,4112.5,0.1471,0.0001,3881,0.7561,4076,4345,3881,0.0001,4345,0.0444,0.0025
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,10.7009,0.04,0.04,0.04,9.6772,0.04,25,30,25,20,24.818,0.0453,24.9617,20,30,0.0308,0.5521,125,125,4197,4203.625,0.1553,0.0016,4119,0.6981,4183,4339,4119,0.001,4252,0.0488,0.0074
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,109.522,0.0008,0.0008,0.0013,73.475,0.0008,848.5,875,848,825,849.208,0.0016,848.487,821,872,0.0001,0.2595,4000,3895,57,60.1842,0.0226,0.0798,44,0.3706,50,71,30,0.0474,64,0.0023,0.0004
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,24.3205,0.0048,0.0048,0.0079,19.7615,0.0047,140,151,140,128,139.504,0.0095,139.632,128,151,0.0018,0.304,650,634,3818,3820,0.0654,0.0727,3675,0.5221,3703,3939,3675,0.0421,3921,0.0116,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,19.1089,0.0052,0.0052,0.0068,15.4539,0.0051,130,141,130,119,130.122,0.0103,130.051,119,141,0.002,0.3116,600,587,3802,3806.875,0.0652,0.077,3630,0.56,3755,4008,3630,0.0421,3911,0.0126,0.0025
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,9.0379,0.05,0.05,0.05,8.1364,0.05,20,24,20,16,20.0643,0.0458,20.0705,16,24,0.039,0.5674,100,100,4286,4290.625,0.1668,0.0017,4218,0.7161,4252,4420,4218,0.001,4346,0.0648,0.0088
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,32.2037,0.0021,0.0021,0.0063,26.4635,0.0014,307,321,308,290,306.047,0.0042,307.416,290,324,0.0002,0.235,1665,1427,3544,3407.6,0.0434,0.1409,2657,0.4736,3346,3807,2657,0.0834,3684,0.008,0.001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,104.27,0.0025,0.0025,0.0025,80.05,0.0025,387.5,407,384.5,363,385.087,0.0091,384.287,355,402,0.0015,0.4606,2000,2000,16,17.3265,0.0406,0.0023,12,0.5505,14,24,11,0.0015,20,0.0035,0.0005
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,6.7218,0.14,0.14,0.14,6.26,0.14,9,12,9,6,8.8593,0.011,8.9087,6,12,0.1299,0.704,50,50,4566,4569.1667,0.2348,0.0001,4523,0.7709,4534,4658,4523,0,4573,0.1497,0.0092
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,12.9061,0.0333,0.0333,0.0333,11.9031,0.0333,29,35,29,24,29.6683,0.0441,29.4751,24,35,0.0241,0.5417,150,150,4189,4199.6667,0.1423,0.0014,4061,0.6877,4091,4363,4061,0.001,4312,0.0423,0.0066
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,2192,0.0001,0.0001,0.0001,1682,0.0001,10692,10692,10670,10670,10685,0.0001,10670,10532,10670,0,0.2282,49999,48829,2,2.7416,0,0.0797,1,0.2377,1,5,0,0.0474,4,0.0002,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,15.4733,0.0069,0.0069,0.0092,12.9282,0.0069,97,106,97,88,97.2615,0.0134,97.1881,88,107,0.0027,0.3214,440,437,3873,3897.4286,0.0755,0.0768,3795,0.5685,3832,4018,3795,0.0428,3972,0.0166,0.0032
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,14.0031,0.0467,0.0467,0.0467,13.9938,0.0467,25,30,25,20,25.1315,0.0117,25.0575,20,30,0.0416,0.6433,150,150,4274,4207,0.1597,0.0001,4071,0.7409,4079,4404,4071,0.0001,4404,0.0521,0.0027
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,13.2673,0.05,0.05,0.05,13.3969,0.05,23,28,23,19,23.3815,0.0117,23.3907,19,28,0.0451,0.6411,140,140,4344,4219,0.1622,0.0001,4041,0.743,4075,4416,4041,0.0001,4416,0.0574,0.003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,58.6331,0.0045,0.0045,0.0045,47.5533,0.0045,212,229,210,194,212.025,0.0153,210.132,197,227,0.0033,0.4779,1100,1100,37,37.5076,0.0781,0.0024,28,0.5941,32,50,22,0.0016,41,0.0058,0.0008
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,19.8027,0.0318,0.0318,0.0318,19.7098,0.0318,36,43,36,30,36.1791,0.0117,36.5425,30,43,0.0281,0.6241,220,220,340,445.7692,0.1377,0.0001,277,0.7346,300,542,222,0.0001,409,0.0347,0.0019
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,9.4226,0.0933,0.0933,0.0933,8.9322,0.0933,13,16,13,10,12.9111,0.0111,12.8764,10,16,0.0842,0.6735,75,75,4387,4420.2,0.2026,0.0001,4353,0.7605,4357,4510,4353,0.0001,4494,0.1028,0.0052
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,19.8686,0.0062,0.0062,0.0102,15.6369,0.0061,107,117,108,98,107.362,0.0123,107.675,98,118,0.0024,0.3192,500,488,3841,3882.5,0.0739,0.0729,3787,0.5365,3800,4016,3787,0.0448,4011,0.0137,0.0031
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,469.286,0.0002,0.0002,0.0004,253.25,0.0002,3172,3197,3187,3108,3179.25,0.0004,3186,3138,3229,0,0.2369,15000,14607,11,11.3333,0.0207,0.0795,7,0.2896,9,17,5,0.0474,13,0.0006,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,20.6554,0.0057,0.0057,0.0093,16.7209,0.0056,118,129,119,109,118.687,0.0113,118.639,108,128,0.0013,0.3144,560,538,3836,3847.7778,0.0664,0.0734,3781,0.5495,3819,3989,3781,0.0417,3845,0.0132,0.0028
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,7.9674,0.1167,0.1167,0.1167,7.5184,0.1167,10,14,10,8,10.493,0.011,10.4703,8,13,0.1021,0.6897,60,60,4491,4496.8,0.2166,0.0001,4415,0.7664,4462,4577,4415,0,4539,0.1275,0.0068
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,17.9679,0.035,0.035,0.035,18.4263,0.035,33,39,33,28,32.9002,0.0117,32.9696,27,39,0.0311,0.6308,200,200,4006,3990.6667,0.1353,0.0001,3886,0.7354,3886,4080,3886,0.0001,4080,0.0382,0.0021
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,13.1069,0.0073,0.0073,0.0097,10.7318,0.0072,93,102,92,83,92.6525,0.0143,92.4404,84,102,0.0034,0.3324,420,414,3913,3961.1429,0.0785,0.079,3847,0.5695,3886,4143,3847,0.0456,4118,0.0129,0.0037
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,25.0552,0.0048,0.0048,0.0063,19.6924,0.0047,139,151,139,127,139.519,0.0096,138.878,128,150,0.0015,0.3077,650,632,3714,3736.375,0.0668,0.0708,3593,0.5425,3673,3904,3593,0.0428,3900,0.0102,0.0023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,16.6668,0.0063,0.0063,0.0103,13.668,0.0062,107,117,107,98,107.476,0.0124,107.487,98,117,0.0024,0.322,500,484,3874,3873.375,0.0738,0.0737,3746,0.5452,3839,4003,3746,0.0469,3976,0.0142,0.0031
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,51.0453,0.0056,0.0056,0.0056,40.5238,0.0056,172,187,172,159,172.2,0.0179,171.652,158,186,0.0038,0.4791,900,900,49,50.3333,0.0767,0.0023,39,0.5901,43,65,32,0.0015,55,0.0076,0.001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,75.7847,0.0012,0.0012,0.0021,52.5299,0.0012,532,554,531,513,531.072,0.0025,532.135,508,552,0.0003,0.2637,2500,2436,109,116.5641,0.0299,0.0772,90,0.3877,99,140,76,0.0449,121,0.0029,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,840,0.0001,0.0001,0.0002,806.571,0.0001,6341,6362,6345,6334,6345.86,0.0002,6345,6281,6334,0,0.2168,30000,29273,4,4.9583,0.0025,0.0792,2,0.2757,3,9,1,0.047,6,0.0003,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,10.8338,0.0385,0.0385,0.0385,9.7422,0.0385,26,31,26,21,25.8676,0.0447,25.8654,21,31,0.0242,0.5512,130,130,4188,4211.25,0.1494,0.0014,4115,0.714,4138,4401,4115,0.0009,4331,0.048,0.0072
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,1277,0.0001,0.0001,0.0001,1745.5,0.0001,8506,8562,8473,8473,6406,0.0002,8473,0,8473,0,0.2326,40000,38972,3,3.8267,0,0.0796,1,0.2526,2,7,1,0.0476,5,0.0003,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,80.8432,0.0033,0.0033,0.0033,63.6026,0.0033,286,308,287,269,286.868,0.0117,286.551,269,307,0.0024,0.4686,1500,1500,24,24.0839,0.0827,0.0023,18,0.5574,20,30,14,0.0015,27,0.0044,0.0006
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,300.75,0.0003,0.0003,0.0006,153.227,0.0003,2111.5,2150,2129.5,2093,2115.27,0.0006,2130.19,2057,2156,0,0.2371,10000,9761,17,18.5423,0.0156,0.0792,12,0.3207,14,28,8,0.0474,22,0.0008,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,11.3034,0.04,0.04,0.04,10.2455,0.04,25,30,25,20,24.7428,0.0451,24.8763,20,30,0.0312,0.5514,125,125,4236,4221.4286,0.1561,0.0014,4090,0.6857,4138,4351,4090,0.0009,4345,0.0488,0.0071
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,127.883,0.0008,0.0008,0.0013,79.6583,0.0008,848,871,845,823,846.017,0.0016,838.829,820,873,0.0001,0.2534,4000,3904,56,59.8456,0.0984,0.0779,44,0.3971,51,76,28,0.0451,64,0.0019,0.0004
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,39.2304,0.0071,0.0071,0.0071,32.8565,0.0071,135,147,133,123,134.559,0.0217,133.586,123,146,0.0051,0.4868,700,700,69,71.2294,0.0782,0.0023,54,0.6074,60,89,46,0.0015,78,0.0094,0.0014
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,79.4764,0.0033,0.0033,0.0033,63.0329,0.0033,285,308,287,267,284.079,0.0117,286.73,265,305,0.0024,0.4647,1500,1500,24,24.7171,0.0498,0.0023,18,0.5627,21,32,14,0.0015,27,0.0043,0.0006
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,35.3948,0.0027,0.0027,0.0045,26.9851,0.0018,240,253,240,224,239.459,0.0053,239.353,225,254,0.0002,0.273,1170,1108,1026,1217.6667,0.0561,0.109,842,0.4779,919,1847,821,0.0664,1274,0.0067,0.0013
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,21.3029,0.0048,0.0048,0.0079,17.0467,0.0047,141,152,141,129,140.8,0.0094,140.969,130,153,0.0018,0.308,650,636,3712,3730,0.0671,0.0754,3631,0.5153,3649,3989,3631,0.0445,3792,0.0105,0.0023
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,9.7886,0.0417,0.0417,0.0417,8.8615,0.0417,24,29,24,19,23.9186,0.0453,23.9585,19,29,0.0333,0.5581,120,120,4256,4256.875,0.1557,0.0016,4169,0.693,4212,4397,4169,0.0011,4353,0.0516,0.0079
