@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,0.04,2662,20,26.9424,9.8355,27.7997,27.8944,29.4269,29.4269,4221.7143,10.9171,0.0466,26.4503,28.6682,125,0.0424,4168,4162,4162,4199,0.0128,0.0079,4343,125,24.7861,25,4343,30,0.04,0.04,0.04,20,24.7375,30,25,0.0477,26.4503,0.2451,4273,0.1557,0.0452,0.0347,0.1536,0.5527,0.047,0.0319,0.696,0.2711,2.9758,0.0146,1.1046,0.2676,0.0735,0.0058,0.0007,0.0017,0.0031,0.0011,0.0041,0.0731,0.0015,0.4233,2.942
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,20877,0.0006,21000,1036,39.4516,94.5373,42.5705,42.2308,49.6667,58.0455,44.6667,178.077,0.0033,35.7143,45.5366,4999,0.0003,37,32,22,42,0.0009,0.0003,59,4876,1061.6,1062,100,1095,0.0006,0.0006,0.001,1022,1043.89,1084,1059,0.0016,31.5758,0.7514,48,0.0241,0.0013,0.1248,0.1275,0.2497,0.2336,0.0001,0.344,1.4188,5,0.3021,0.0918,0.1123,0.7282,0.5628,0.0276,0.0902,0.1711,0.0458,0,0.0117,0.0769,0.2475,3.3512
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3388,0.0038,3408,160,30.0532,19.9446,34.2356,34.4781,40.2646,41.7884,1967.2308,25.3287,0.0174,28.3832,38.583,800,0.003,883,773,755,1711,0.005,0.0019,3232,781,172.411,173,3890,185,0.0039,0.0039,0.0064,160,172.751,185,173,0.0089,26.8784,0.2065,2967,0.0569,0.0077,0.143,0.057,0.3,0.2305,0.0015,0.5293,0.2496,4.0179,0.547,0.2603,0.2254,0.0292,0.3364,0.0288,0.0894,0.1691,0.0466,0,0.0276,0.0776,0.3616,3.3519
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,2964,0.0044,2982,139,34.3311,21.678,35.9018,34.9095,41.65,41.65,3737.2857,27.8309,0.0192,32.8442,37.6752,700,0.003,3639,3601,3601,3714,0.0051,0.0022,3962,683,150.241,150,3962,161,0.0044,0.0044,0.0073,139,149.873,162,150,0.0094,32.8442,0.2077,3789,0.0593,0.0088,0.0755,0.0634,0.3036,0.2304,0.0017,0.5551,0.233,4.0073,0.0295,0.2747,0.1999,0.0374,0.4457,0.0241,0.0843,0.1605,0.041,0.0003,0.0292,0.0713,0.3527,3.3251
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,145983,0.0001,147000,0,65.1667,850,90.3857,82.75,134.25,178.5,4.4624,3256,0.0006,51,112,34999,0,3,2,1,4,0.0002,0,8,34090,7472.25,7456.5,16,7464,0.0001,0.0001,0.0002,7436,3684.5,0,3684.5,0.0003,39.75,0.8753,5,0.0062,0.0002,0.3522,1.4142,0.225,0.2335,0,0.2623,1.0059,5.7556,0.5631,0.1868,0.0908,0.3709,0.7209,0.0277,0.0918,0.1739,0.0469,0,0.0054,0.079,0.1587,3.3642
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.1431,14.2199,46.8616,47.3248,48.1497,48.1497,4229.75,14.1992,0.0117,45.8288,48.1497,150,0.0117,4111,4052,4052,4320,0.0045,0.0031,4436,150,24.9804,25,4436,30,0.0467,0.0467,0.0467,20,24.8051,30,25,0.0518,45.8288,0.2679,4436,0.1626,0.0117,0.0198,0.1529,0.6426,0.0118,0.042,0.742,0.2185,2,0.0367,1.4188,0.2736,0.071,0.0002,0.0001,0.0001,0.0002,0.0001,0.0021,0.0766,0.0001,0.4204,2.1021
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3184,0.0041,3195,151,36.8206,20.8228,37.3495,37.1051,43.105,43.105,3502.5,26.0937,0.0182,33.7784,39.0598,750,0.0031,3438,2941,2941,3594,0.0057,0.002,3856,738,162.597,163,3856,175,0.0041,0.0041,0.0054,151,162.732,175,163,0.0091,33.7784,0.2076,3654,0.0643,0.0081,0.0711,0.0563,0.2955,0.2318,0.0016,0.4827,0.2397,4.019,0.0721,0.2732,0.3719,0.0296,0.4429,0.0262,0.0906,0.1709,0.0466,0.0003,0.0592,0.0785,0.4998,3.3407
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,0.0047,2769,128,32.2619,18.792,33.8652,33.2214,37.0249,37.0249,3755.8571,23.8057,0.0189,32.2006,36.048,650,0.0036,3709,3640,3640,3736,0.0058,0.0024,3935,633,138.437,139,3935,149,0.0048,0.0048,0.0079,128,138.868,150,139,0.0102,32.2006,0.2088,3769,0.062,0.0095,0.0518,0.0651,0.3053,0.23,0.0018,0.5197,0.2494,4.0063,0.0223,0.2906,0.2232,0.0347,0.3308,0.027,0.0879,0.1737,0.0448,0.0004,0.0297,0.0734,0.3672,3.3508
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5067,5.0139,13.6355,13.615,14.0909,14.0909,4541,5.8029,0.046,13.3198,13.7078,50,0.0451,4494,4474,4474,4565,0.03,0.0197,4611,50,10.3585,10,4611,13,0.1,0.1,0.1,8,10.3746,13,10,0.1202,13.3198,0.3002,4577,0.2155,0.046,0.0173,0.2166,0.6166,0.0469,0.0779,0.7306,0.332,2.0408,0.0105,1.5053,0.3574,0.1086,0.0052,0.0005,0.0016,0.0029,0.0009,0.0122,0.1128,0.0015,0.431,2.6834
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.09,10.3274,31.4722,31.3501,32.4942,32.4942,4362,10.5424,0.0111,30.9457,31.4809,90,0.0111,4298,4236,4236,4329,0.007,0.0049,4543,90,15.3326,15,4543,19,0.0778,0.0778,0.0778,12,15.3234,19,15,0.0849,30.9457,0.2914,4404,0.1911,0.0111,0.0173,0.1887,0.6658,0.0112,0.071,0.7573,0.2457,2,0.0242,1.6887,0.2521,0.0886,0.0001,0,0.0001,0.0001,0,0.0032,0.088,0.0001,0.4186,2.0381
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17000,0.035,17000,27,56.7299,18.7405,57.3765,58.1761,58.2745,58.2745,3687,18.1533,0.0117,56.3257,58.2745,200,0.0117,3539,3319,3319,3887,0.0032,0.0021,4003,200,32.6818,33,4003,39,0.035,0.035,0.035,27,33.1544,40,33,0.0385,56.3257,0.2538,4003,0.1497,0.0117,0.015,0.1427,0.6292,0.0118,0.0314,0.7475,0.2029,2,0.0739,1.2842,0.326,0.0631,0.0002,0.0001,0.0001,0.0002,0.0001,0.0011,0.0723,0.0001,0.4129,2.0996
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5265,4.8008,13.5764,13.583,13.6863,13.6863,4548.3333,5.6463,0.046,13.4799,13.6333,50,0.0451,4537,4535,4535,4540,0.03,0.0195,4579,50,10.3679,10,4579,13,0.1,0.1,0.1,7,10.4172,13,10,0.1258,13.4799,0.2993,4561,0.2217,0.046,0.005,0.2178,0.6186,0.0469,0.0789,0.7359,0.3361,2,0.0036,1.5055,0.3521,0.109,0.0051,0.0005,0.0017,0.0037,0.0008,0.0131,0.1152,0.0014,0.4247,2.5527
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.5954,8.4133,25.773,25.7166,26.3264,26.3264,4430,8.7175,0.0111,25.2665,25.9599,70,0.0111,4357,4348,4348,4393,0.0077,0.0057,4571,70,12.1292,12,4571,15,0.1,0.1,0.1,9,12.1252,15,12,0.1088,25.2665,0.3115,4481,0.2029,0.0111,0.0138,0.2074,0.6793,0.0112,0.0934,0.759,0.2648,2,0.0191,1.8134,0.2692,0.0994,0.0001,0,0.0001,0.0001,0,0.0039,0.1,0.0001,0.4137,2.0484
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,0.0175,34000,57,55.4,33.5403,58.05,58.6571,62.1831,63.2344,84.25,33.4834,0.0117,53.9273,60.8837,400,0.0117,70,63,59,79,0.0018,0.0011,120,400,65.7339,66,147,75,0.0175,0.0175,0.0175,57,65.7616,75,66,0.0201,51.7586,0.2395,93,0.1236,0.0117,0.0551,0.1052,0.602,0.0118,0.0153,0.6875,0.154,2.0301,0.2629,0.932,0.1816,0.0437,0.0003,0.0001,0.0001,0.0001,0.0001,0.0006,0.0623,0.0001,0.4414,2.0615
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,17000,0.035,17000,27,57.9082,18.3595,57.6101,58.0127,58.3025,58.3025,3809.25,17.8747,0.0117,56.217,58.3025,200,0.0117,3782,3715,3715,3811,0.0032,0.0023,3929,200,33.1893,33,3929,39,0.035,0.035,0.035,28,33.1793,39,33,0.0391,56.217,0.2451,3929,0.1405,0.0117,0.0142,0.1434,0.6309,0.0118,0.0309,0.7109,0.1994,2,0.0203,1.2938,0.2066,0.0624,0.0003,0.0001,0.0001,0.0002,0.0001,0.0014,0.0621,0.0001,0.4179,2.1391
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,0.0001,126000,6325,68,693.8,85.1213,80.3333,125,166.5,4.7732,879.5,0.0007,56.25,97.2,30000,0,3,2,1,4,0.0002,0.0001,8,29275,6414.4,6391,11,6405,0.0001,0.0001,0.0002,6363,6382.5,6325,6382.5,0.0003,42.1818,0.4194,6,0.012,0.0002,0.3018,0.0127,0.2238,0.2338,0,0.2661,0.3401,5.7931,0.4577,0.1913,0.2193,0.0105,0.9276,0.0285,0.0932,0.176,0.0479,0,0.0089,0.0801,0.5029,3.368
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2125,0.0061,2130,99,26.5744,15.7864,28.2744,28.0121,31.3685,31.3685,3866.7143,19.7201,0.0212,26.2885,30.8888,500,0.0047,3785,3779,3779,3816,0.0066,0.0029,4045,495,109.231,109,4045,119,0.0061,0.0061,0.0081,99,109.205,119,109,0.0113,26.2885,0.204,3938,0.0744,0.0119,0.0678,0.0715,0.3208,0.2329,0.0024,0.5519,0.2484,4,0.024,0.3343,0.2542,0.0355,0.3538,0.0237,0.0853,0.164,0.0434,0.0005,0.0382,0.0735,0.3967,3.2956
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,104318,0.0001,105000,5262,59,510.833,76.9902,74.1111,110.4,145.75,6.4592,858,0.0007,48,90.6667,25000,0,5,3,2,6,0.0002,0.0001,10,24342,5280.67,5287,13,5305,0.0001,0.0001,0.0003,5216,5302.67,5290,5290,0.0004,33,0.5831,8,0.0093,0.0003,0.314,0.0091,0.2388,0.2333,0,0.2633,0.4444,5.5769,0.3825,0.1244,0.027,0.0329,0.842,0.028,0.0919,0.1739,0.0473,0,0.0035,0.079,0.0342,3.3665
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.8549,9.6576,27.826,28.073,29.0253,29.0253,4203.1429,10.7688,0.0466,26.7188,28.9496,125,0.0432,4160,4148,4148,4168,0.0113,0.0074,4304,125,24.8804,25,4304,30,0.04,0.04,0.04,20,24.9214,30,25,0.0511,26.7188,0.2465,4304,0.1559,0.0451,0.0331,0.1527,0.5521,0.047,0.0319,0.6989,0.2675,2.9839,0.0153,1.0882,0.2801,0.0725,0.0053,0.0006,0.0017,0.0032,0.0009,0.0038,0.0739,0.0014,0.4326,2.7843
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,166810,0.0001,168000,8420,70.8,1739.75,103.0252,91.8,157.5,244,3.4624,998,0.0005,62.6667,130,40000,0,2,1,1,3,0.0001,0,6,38975,6371.75,8481.5,9,8507,0.0001,0.0001,0.0002,0,8420,8420,8420,0.0002,51.75,0,5,0.6667,0.0002,0.3977,0,0.226,0.2336,0,0.2526,0,5.8889,0.5628,0.629,0.8937,0,0.9034,0.0279,0.0923,0.1751,0.047,0,0.2167,0.079,1.3746,3.3672
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,1487,0.0087,1491,69,20.8393,11.1597,21.3074,21.0776,22.6056,22.6056,3990.2857,13.6202,0.0296,20.2253,22.3711,350,0.0054,3957,3916,3916,3996,0.0094,0.0042,4069,346,77.1311,77,4069,85,0.0087,0.0087,0.0116,69,77.2648,86,77,0.0155,20.2253,0.2027,4037,0.0843,0.0169,0.0375,0.0838,0.3352,0.2327,0.0027,0.5956,0.2794,4,0.012,0.4078,0.2684,0.0415,0.4487,0.0246,0.0869,0.1626,0.0424,0,0.0403,0.078,0.3844,3.2783
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,83386,0.0002,84000,4238,54.8,366.714,70.9112,70.625,94,132,7.7477,514.75,0.001,45.25,83.5556,20000,0,6,4,3,8,0.0003,0.0001,12,19469,4274.71,4271,20,4293,0.0002,0.0002,0.0003,4249,4273,4280,4277,0.0005,35.625,0.1748,9,0.0058,0.0003,0.2775,0.006,0.2345,0.2335,0,0.275,0.1311,5.1681,0.3862,0.1081,0.0659,0.0094,0.776,0.0286,0.0928,0.1766,0.0475,0,0.0049,0.0792,0.2088,3.3742
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,1485,0.0088,1491,68,21.486,8.9053,22.1591,21.8116,24.8406,24.8406,3930.7143,10.4873,0.0337,19.8102,23.2901,350,0.0061,3889,3849,3849,3907,0.0121,0.0044,4081,342,76.2804,76,4081,84,0.0089,0.0089,0.0117,68,76.1705,84,76,0.0189,19.8102,0.2165,3970,0.0846,0.0172,0.0655,0.084,0.3444,0.2303,0.0034,0.6112,0.39,4,0.018,0.4214,0.3248,0.0471,0.5388,0.0312,0.1008,0.1988,0.0509,0.0007,0.0393,0.0815,0.391,3.3207
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,1065,0.1,1065,8,13.8381,4.6067,13.8567,13.8554,14.0175,14.0175,4546.8333,5.382,0.046,13.611,13.9785,50,0.0451,4543,4463,4463,4553,0.0272,0.0181,4608,50,10.4032,10,4608,13,0.1,0.1,0.1,8,10.396,13,10,0.1192,13.611,0.3054,4563,0.2181,0.046,0.0094,0.2182,0.6227,0.0469,0.0817,0.7394,0.3534,2.0408,0.0095,1.5318,0.3663,0.1079,0.0048,0.0008,0.0016,0.0029,0.0011,0.0103,0.1098,0.0015,0.422,2.7733
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0869,9.6452,27.8759,27.9948,29.4411,29.4411,4215.7143,10.6428,0.0466,27.0366,28.2493,125,0.0424,4183,4129,4129,4197,0.0109,0.0074,4339,125,24.8365,25,4339,30,0.04,0.04,0.04,20,24.8672,30,25,0.0488,27.0366,0.2462,4252,0.155,0.0453,0.0283,0.152,0.5523,0.047,0.0308,0.6973,0.2721,2.9597,0.0144,1.0858,0.3103,0.0731,0.0062,0.0006,0.0018,0.0032,0.001,0.0041,0.0745,0.0016,0.4298,2.8993
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.9129,11.2089,31.8791,31.8535,34.1965,34.1965,4156.4286,12.3398,0.0463,30.5993,32.5507,150,0.0413,4098,4008,4008,4135,0.0116,0.0064,4403,150,29.7183,30,4403,35,0.0333,0.0333,0.0333,24,29.7731,35,30,0.0419,30.5993,0.2401,4195,0.1447,0.0441,0.0359,0.1412,0.5417,0.0469,0.0238,0.6732,0.249,3,0.0273,1.0138,0.2621,0.0667,0.0071,0.0006,0.0018,0.0032,0.001,0.0022,0.0683,0.0015,0.4365,2.9578
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.4359,8.2734,25.6942,25.6956,26.2405,26.2405,4455.6,8.6976,0.0111,25.3935,25.7055,70,0.0111,4412,4358,4358,4417,0.0082,0.0059,4587,70,12.1015,12,4587,15,0.1,0.1,0.1,9,12.079,15,12,0.1085,25.3935,0.3128,4504,0.2067,0.0111,0.0117,0.2032,0.6789,0.0112,0.0937,0.7595,0.2686,2,0.0181,1.8135,0.27,0.1005,0.0001,0,0.0001,0.0001,0.0001,0.004,0.0999,0.0001,0.4219,2.1326
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3162,0.0041,3195,149,34.2463,18.1554,36.3648,37.5654,42.8563,42.8563,2734.2,23.2951,0.019,33.4448,38.0479,750,0.0006,1847,1729,1421,3190,0.0057,0.002,3550,731,161.653,162,3550,174,0.0042,0.0042,0.0068,150,161.409,174,161,0.0098,30.4004,0.2142,3294,0.0579,0.0083,0.0879,0.0629,0.3042,0.2312,0.0003,0.527,0.4769,4.1575,0.2702,0.2675,0.2318,0.0394,0.8011,0.0277,0.0912,0.1676,0.046,0,0.0285,0.0784,0.35,3.3601
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,1909,0.0068,1917,88,24.786,14.8827,25.8184,25.1956,28.2626,28.2626,3895.8571,18.2139,0.0272,22.7423,28.0153,450,0.0052,3803,3761,3761,3894,0.0084,0.0034,4045,442,97.5091,98,4045,106,0.0068,0.0068,0.009,88,97.2171,107,97,0.0141,22.7423,0.209,3956,0.0761,0.0134,0.0717,0.0752,0.3197,0.2315,0.0026,0.5898,0.246,4,0.023,0.353,0.2507,0.0383,0.3234,0.0246,0.0851,0.1653,0.0402,0.0005,0.0381,0.0714,0.3991,3.3058
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7225,6.3298,19.9212,19.8122,20.3038,20.3038,4547.2,6.8027,0.011,19.669,20.0988,50,0.011,4488,4472,4472,4526,0.0126,0.0087,4655,50,8.8891,9,4655,12,0.14,0.14,0.14,6,8.9152,12,9,0.1524,19.669,0.336,4595,0.2296,0.011,0.0121,0.2319,0.7054,0.0112,0.1292,0.7751,0.2978,2,0.0151,1.9571,0.3033,0.1162,0.0001,0,0.0001,0.0001,0.0001,0.0058,0.1172,0.0001,0.4273,2.1686
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,2969,0.0044,2982,141,33.5201,17.8951,36.141,35.0716,40.9904,40.9904,3702.5714,22.1908,0.0189,33.4916,39.9834,700,0.003,3641,3601,3601,3662,0.0057,0.0021,3917,687,152.925,153,3917,165,0.0044,0.0044,0.0073,142,152.622,164,152,0.0094,33.4916,0.2086,3735,0.0587,0.0087,0.0785,0.0591,0.3004,0.2314,0.0017,0.5126,0.2545,4.0029,0.0262,0.2848,0.2453,0.0307,0.3041,0.0255,0.0932,0.1834,0.0487,0.0003,0.0273,0.0809,0.3695,3.3399
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,2130,0.05,2130,16,22.5196,8.1337,23.1966,23.4863,24.3232,24.3232,4304,9.0337,0.0465,22.305,23.5877,100,0.0437,4262,4247,4247,4274,0.0146,0.0096,4455,100,20.0365,20,4455,24,0.05,0.05,0.05,16,20.0325,24,20,0.0629,22.305,0.2556,4349,0.1668,0.0459,0.0292,0.1682,0.5653,0.0469,0.0399,0.7053,0.2836,2.6465,0.016,1.2066,0.2972,0.0803,0.0059,0.0006,0.0017,0.0032,0.001,0.0042,0.1202,0.0016,0.4251,2.8728
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,25000,0.004,25000,221,57.44,53.9353,61.9076,61,71.0588,81.2917,32.2477,67.1832,0.0179,54.5758,65.3902,1250,0.0099,27,23,17,31,0.0014,0.0007,42,1250,236.988,238,59,256,0.004,0.004,0.004,221,238.322,252,238,0.0054,48.4722,0.2063,36,0.0947,0.0137,0.1034,0.0539,0.4742,0.05,0.0027,0.5824,0.129,3,0.2348,0.3157,0.2298,0.0241,0.0202,0.001,0.0028,0.005,0.0015,0.0003,0.0461,0.0023,0.7042,3.0231
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,1910,0.0068,1917,89,25.1162,13.9189,26.253,25.8405,28.4595,28.4595,3903.4286,17.3205,0.0351,24.2659,28.1402,450,0.0052,3844,3812,3812,3870,0.0089,0.0033,4022,443,97.9667,98,4022,107,0.0068,0.0068,0.009,89,98.0387,108,98,0.0194,24.2659,0.2064,4004,0.0737,0.0134,0.0543,0.0736,0.3255,0.2319,0.0026,0.5653,0.2652,4,0.0193,0.3568,0.2557,0.0374,0.3129,0.0243,0.0875,0.1641,0.0452,0.0005,0.0356,0.076,0.3825,3.2681
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,20880,0.0006,21000,1043,38.0714,90.1029,41.6524,41.3333,48.1954,53.3182,46.7255,152.364,0.0038,35.9245,44.8846,5000,0.0002,37,33,29,42,0.0009,0.0003,63,4882,1070.01,1071,93,1104,0.0006,0.0006,0.001,1037,1053.48,1096,1073,0.0018,32.0465,0.3774,51,0.0232,0.0013,0.1133,0.1264,0.2483,0.2338,0.0001,0.3501,0.552,5,0.328,0.0924,0.1108,0.0891,0.7255,0.0274,0.0915,0.1731,0.0463,0,0.0112,0.0784,0.2319,3.3678
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.1226,10.4178,31.5333,31.3353,32.4938,32.4938,4353.2,10.4812,0.0111,31.0328,31.6821,90,0.0111,4273,4268,4268,4274,0.0065,0.0046,4516,90,15.3457,15,4516,19,0.0778,0.0778,0.0778,12,15.366,19,15,0.085,31.0328,0.2958,4435,0.188,0.0111,0.0168,0.1915,0.6643,0.0112,0.0713,0.7415,0.246,2,0.0237,1.6842,0.245,0.0906,0.0001,0,0.0001,0.0001,0.0001,0.0026,0.0898,0.0001,0.4186,2.1683
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,1478,0.0089,1491,67,21.4639,10.1673,22.3145,21.6614,24.15,24.15,3985.2857,12.4277,0.0359,21.3228,23.8503,350,0.0068,3940,3860,3860,3956,0.0095,0.0042,4173,337,75.1467,75,4173,83,0.009,0.009,0.0119,67,75.298,83,75,0.0183,21.3228,0.2056,4047,0.0866,0.0177,0.0495,0.0853,0.3434,0.228,0.0034,0.5735,0.3281,4,0.0231,0.4115,0.3347,0.0448,0.2981,0.0241,0.0817,0.1489,0.0448,0.0007,0.052,0.0701,0.4064,3.3442
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3623,6.215,18.9147,18.9321,20.0436,20.0436,4429.5714,7.2054,0.0463,18.3212,19.1744,75,0.0445,4364,4323,4323,4466,0.0219,0.0138,4496,75,15.2135,15,4496,19,0.0667,0.0667,0.0667,12,15.2672,19,15,0.0795,18.3212,0.2726,4478,0.1915,0.0462,0.0299,0.1888,0.5883,0.047,0.0488,0.7202,0.3137,2.1892,0.0138,1.3343,0.3357,0.0904,0.0081,0.0007,0.0018,0.0031,0.001,0.0069,0.0912,0.0014,0.4228,2.8087
