@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.034103,0.038462,28.195192
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.023191,0.05,40.96375
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0,1,3.375
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.023313,0.05,40.75
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.022848,0.05,41.58
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0,1,3.375
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.034766,0.038462,27.657692
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.024144,0.05,39.3475
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.03462,0.038462,27.774038
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.663191,0.017457,1.48154
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.02399,0.05,39.6
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,0.032192,0.039409,29.839409
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.023174,0.05,40.99375
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.022422,0.05,42.36875
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.022612,0.05,42.0125
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.060423,0.111111,14.711111
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.036017,0.038462,26.697115
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.034934,0.038462,27.524038
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.033146,0.038462,29.009615
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.024212,0.05,39.2375
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,0.062918,0.111111,14.127778
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,0.06101,0.111111,14.569444
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,0.062439,0.111111,14.236111
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,0.063417,0.111111,14.016667
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,0.037629,0.038462,25.552885
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,0.062172,0.111111,14.297222
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,0.0625,0.111111,14.222222
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,0.061836,0.111111,14.375
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,0.062807,0.111111,14.152778
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,0.061955,0.111111,14.347222
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,0.061279,0.111111,14.505556
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,0.062148,0.111111,14.302778
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,0.061314,0.111111,14.497222
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,0.038592,0.038462,24.915385
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,0.061409,0.111111,14.475
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,0.061598,0.111111,14.430556
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,0.061693,0.111111,14.408333
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,0.061728,0.111111,14.4
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,0.063454,0.111111,14.008333
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,0.062269,0.111111,14.275
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0.061491,0.111111,14.455556
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0.06216,0.111111,14.3
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0.062293,0.111111,14.269444
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0.062844,0.111111,14.144444
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0.063669,0.111111,13.961111
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0.063329,0.111111,14.036111
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.023664,0.05,40.145
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0.062794,0.111111,14.155556
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0.061824,0.111111,14.377778
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.023264,0.05,40.835
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0.061931,0.111111,14.352778
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0.032461,0.038462,29.621154
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0.032521,0.038462,29.566346
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0.06115,0.111111,14.536111
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0.061444,0.111111,14.466667
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0.062943,0.111111,14.122222
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0.061896,0.111111,14.361111
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0.062354,0.111111,14.255556
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0.031685,0.039409,30.317241
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0.035542,0.038462,27.053846
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0.034153,0.038462,28.153846
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0.060952,0.111111,14.583333
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0,1,3.375
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0.062782,0.111111,14.158333
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0.061645,0.111111,14.419444
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0.061104,0.111111,14.547222
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0.061967,0.111111,14.344444
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0.036637,0.038462,26.245192
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0.062831,0.111111,14.147222
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0.0621,0.111111,14.313889
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0.061979,0.111111,14.341667
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0.062378,0.111111,14.25
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0.062064,0.111111,14.322222
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0.062124,0.111111,14.308333
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0.06079,0.111111,14.622222
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0.061361,0.111111,14.486111
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0.062488,0.111111,14.225
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0.061752,0.111111,14.394444
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0.062184,0.111111,14.294444
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0.062549,0.111111,14.211111
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0.061303,0.111111,14.5
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0.06233,0.111111,14.261111
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0.061373,0.111111,14.483333
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0.063404,0.111111,14.019444
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0.062088,0.111111,14.316667
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0.062003,0.111111,14.336111
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0.034684,0.040404,27.666667
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0,1,2.575
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0.061633,0.111111,14.422222
normalized-haystacks-47.xml.mzn_AND_NODATA,1,1,1,1.346499
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0.034146,0.038462,28.159615
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.023203,0.05,40.94375
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.023589,0.05,40.27375
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0.032456,0.038462,29.625962
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0.033589,0.039409,28.59803
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.023278,0.05,40.81125
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0.041901,0.038462,22.948077
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.022995,0.05,41.31375
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0.036245,0.038462,26.528846
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.022934,0.05,41.4225
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0.031234,0.039409,30.75468
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.023093,0.05,41.1375
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.023592,0.05,40.2675
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0.037649,0.038462,25.539423
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0.032674,0.038462,29.427885
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0.033824,0.038462,28.427885
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0.039104,0.038462,24.589423
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0.036101,0.038462,26.634615
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0.035353,0.038462,27.198077
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0.036217,0.039409,26.523153
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0.036475,0.038462,26.361538
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0.034904,0.039409,27.521182
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0.036142,0.038462,26.604808
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,0.034446,0.039409,27.8867
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,0.033191,0.038462,28.970192
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,0.03564,0.039409,26.952709
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,0.034955,0.038462,27.507692
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,0.032485,0.038462,29.599038
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,0.03209,0.039409,29.93399
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,0.03236,0.039409,29.684729
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,0.658442,0.016293,1.493992
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,0.04207,0.038462,22.855769
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,0.035133,0.039409,27.341872
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,0.033967,0.040404,28.250505
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,0.035643,0.038462,26.976923
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,0.030704,0.038462,31.316346
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,0.033111,0.038462,29.039423
normalized-rand-2-40-25-180-500-62_ext.xml.mzn_AND_NODATA,1,0.035232,0.038462,27.291346
normalized-rand-2-40-19-443-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.023028,0.05,41.255
normalized-rand-2-40-25-180-500-78_ext.xml.mzn_AND_NODATA,1,0.035596,0.039409,26.986207
normalized-rand-2-40-25-180-500-85_ext.xml.mzn_AND_NODATA,1,0.036434,0.039409,26.365517
normalized-rand-2-40-25-180-500-90_ext.xml.mzn_AND_NODATA,1,0.038516,0.038462,24.964423
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,0.036756,0.039409,26.13399
normalized-rand-2-40-25-180-500-56_ext.xml.mzn_AND_NODATA,1,0.033562,0.038462,28.65
normalized-rand-2-40-25-180-500-77_ext.xml.mzn_AND_NODATA,1,0.034193,0.039409,28.093596
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,0.033495,0.038462,28.706731
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,0.034292,0.038462,28.039423
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,0.035453,0.038462,27.121154
normalized-rand-2-40-25-180-500-80_ext.xml.mzn_AND_NODATA,1,0.035675,0.038462,26.952885
normalized-rand-2-40-25-180-500-86_ext.xml.mzn_AND_NODATA,1,0.036896,0.038462,26.060577
normalized-rand-2-40-25-180-500-57_ext.xml.mzn_AND_NODATA,1,0.033107,0.038462,29.043269
normalized-patat-08-comp-16.xml.mzn_AND_NODATA,1,0.657935,0.015848,1.49582
normalized-rand-2-40-25-180-500-99_ext.xml.mzn_AND_NODATA,1,0.036834,0.038462,26.104808
normalized-rand-2-40-25-180-500-97_ext.xml.mzn_AND_NODATA,1,0.035921,0.038462,26.768269
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,0.035324,0.038462,27.220192
normalized-rand-2-40-25-180-500-81_ext.xml.mzn_AND_NODATA,1,0.034596,0.038462,27.793269
normalized-rand-2-40-25-180-500-98_ext.xml.mzn_AND_NODATA,1,0.03634,0.039409,26.433498
normalized-rand-2-40-25-180-500-95_ext.xml.mzn_AND_NODATA,1,0.037223,0.038462,25.831731
normalized-rand-2-40-25-180-500-69_ext.xml.mzn_AND_NODATA,1,0.0338,0.038462,28.448077
normalized-rand-2-40-25-180-500-8_ext.xml.mzn_AND_NODATA,1,0.03608,0.038462,26.65
normalized-rand-2-40-25-180-500-87_ext.xml.mzn_AND_NODATA,1,0.034017,0.039409,28.238424
normalized-rand-2-40-25-180-500-65_ext.xml.mzn_AND_NODATA,1,0.032536,0.038462,29.552885
normalized-rand-2-40-25-180-500-75_ext.xml.mzn_AND_NODATA,1,0.034194,0.038462,28.120192
normalized-rand-2-40-25-180-500-52_ext.xml.mzn_AND_NODATA,1,0.031682,0.038462,30.35
normalized-rand-2-40-25-180-500-7_ext.xml.mzn_AND_NODATA,1,0.033289,0.038462,28.884615
normalized-rand-2-40-25-180-500-89_ext.xml.mzn_AND_NODATA,1,0.03225,0.040404,29.754545
normalized-rand-2-40-25-180-500-71_ext.xml.mzn_AND_NODATA,1,0.034115,0.038462,28.185577
normalized-rand-2-40-25-180-500-91_ext.xml.mzn_AND_NODATA,1,0.035609,0.038462,27.002885
normalized-rand-2-40-25-180-500-92_ext.xml.mzn_AND_NODATA,1,0.031781,0.039409,30.225616
normalized-rand-2-40-25-180-500-9_ext.xml.mzn_AND_NODATA,1,0.03269,0.039409,29.385222
normalized-rand-2-40-25-180-500-44_ext.xml.mzn_AND_NODATA,1,0.031326,0.038462,30.694231
normalized-rand-2-40-25-180-500-88_ext.xml.mzn_AND_NODATA,1,0.033632,0.038462,28.590385
normalized-rand-2-40-25-180-500-5_ext.xml.mzn_AND_NODATA,1,0.03105,0.038462,30.967308
normalized-rand-2-40-25-180-500-93_ext.xml.mzn_AND_NODATA,1,0.031757,0.039409,30.248276
normalized-rand-2-40-25-180-500-72_ext.xml.mzn_AND_NODATA,1,0.030685,0.038462,31.335577
normalized-rand-2-40-25-180-500-84_ext.xml.mzn_AND_NODATA,1,0.031578,0.038462,30.45
normalized-qcp-25-264-12_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766
normalized-rand-2-40-25-180-500-83_ext.xml.mzn_AND_NODATA,1,0.02988,0.038462,32.179808
normalized-qcp-25-264-0_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766
normalized-qcp-25-264-10_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766
normalized-qcp-25-264-11_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766
normalized-rand-24-24-276-139-52021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-rand-24-24-276-139-56021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-rand-24-24-276-139-49021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-qcp-25-264-14_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766
normalized-rand-24-24-276-139-51021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-rand-24-24-276-139-55021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-rand-24-24-276-139-50021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
normalized-rand-24-24-276-139-48021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9
