@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC

@DATA
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.022422,0.05,42.36875,0.023602,0.95
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.022612,0.05,42.0125,0.023802,0.95
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.060423,0.111111,14.711111,0.067976,0.888889
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.036017,0.038462,26.697115,0.037457,0.961538
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.034934,0.038462,27.524038,0.036332,0.961538
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.033146,0.038462,29.009615,0.034471,0.961538
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.024212,0.05,39.2375,0.025486,0.95
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,0.062918,0.111111,14.127778,0.070783,0.888889
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,0.06101,0.111111,14.569444,0.068637,0.888889
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,0.062439,0.111111,14.236111,0.070244,0.888889
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222,0.070189,0.888889
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,0.063417,0.111111,14.016667,0.071344,0.888889
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889,0.069619,0.888889
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,0.037629,0.038462,25.552885,0.039135,0.961538
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1,0.070922,0.888889
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,0.062172,0.111111,14.297222,0.069944,0.888889
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,0.0625,0.111111,14.222222,0.070313,0.888889
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,0.061836,0.111111,14.375,0.069565,0.888889
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,0.062807,0.111111,14.152778,0.070658,0.888889
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,0.061955,0.111111,14.347222,0.0697,0.888889
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,0.061279,0.111111,14.505556,0.068939,0.888889
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,0.062148,0.111111,14.302778,0.069916,0.888889
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,0.061314,0.111111,14.497222,0.068979,0.888889
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,0.038592,0.038462,24.915385,0.040136,0.961538
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,0.061409,0.111111,14.475,0.069085,0.888889
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,0.061598,0.111111,14.430556,0.069297,0.888889
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15,0.070671,0.888889
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222,0.069458,0.888889
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,0.061693,0.111111,14.408333,0.069404,0.888889
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,0.061728,0.111111,14.4,0.069444,0.888889
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,0.063454,0.111111,14.008333,0.071386,0.888889
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,0.06239,0.111111,14.247222,0.070189,0.888889
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889,0.069378,0.888889
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667,0.069971,0.888889
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,0.062269,0.111111,14.275,0.070053,0.888889
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0.061491,0.111111,14.455556,0.069178,0.888889
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0.06216,0.111111,14.3,0.06993,0.888889
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0.061669,0.111111,14.413889,0.069378,0.888889
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0.062293,0.111111,14.269444,0.07008,0.888889
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0.062844,0.111111,14.144444,0.070699,0.888889
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0.063669,0.111111,13.961111,0.071628,0.888889
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0.063329,0.111111,14.036111,0.071245,0.888889
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.023664,0.05,40.145,0.02491,0.95
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0.062794,0.111111,14.155556,0.070644,0.888889
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0.061824,0.111111,14.377778,0.069552,0.888889
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.023264,0.05,40.835,0.024489,0.95
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0.061931,0.111111,14.352778,0.069673,0.888889
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0.032461,0.038462,29.621154,0.03376,0.961538
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0.032521,0.038462,29.566346,0.033822,0.961538
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0.06115,0.111111,14.536111,0.068794,0.888889
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0.061444,0.111111,14.466667,0.069124,0.888889
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0.062943,0.111111,14.122222,0.07081,0.888889
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0.061896,0.111111,14.361111,0.069632,0.888889
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0.062354,0.111111,14.255556,0.070148,0.888889
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0.031685,0.039409,30.317241,0.032985,0.960591
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0.035542,0.038462,27.053846,0.036963,0.961538
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0.034153,0.038462,28.153846,0.035519,0.961538
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0.060952,0.111111,14.583333,0.068571,0.888889
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0.063042,0.111111,14.1,0.070922,0.888889
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0,1,3.375,0.296296,0
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0.062782,0.111111,14.158333,0.07063,0.888889
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0.061645,0.111111,14.419444,0.069351,0.888889
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0.061104,0.111111,14.547222,0.068742,0.888889
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0.06186,0.111111,14.369444,0.069592,0.888889
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0.062196,0.111111,14.291667,0.069971,0.888889
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0.062819,0.111111,14.15,0.070671,0.888889
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0.061884,0.111111,14.363889,0.069619,0.888889
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0.061967,0.111111,14.344444,0.069713,0.888889
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0.036637,0.038462,26.245192,0.038102,0.961538
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0.062831,0.111111,14.147222,0.070685,0.888889
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0.0621,0.111111,14.313889,0.069862,0.888889
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0.061979,0.111111,14.341667,0.069727,0.888889
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0.062378,0.111111,14.25,0.070175,0.888889
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0.062064,0.111111,14.322222,0.069822,0.888889
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0.062124,0.111111,14.308333,0.069889,0.888889
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0.06079,0.111111,14.622222,0.068389,0.888889
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0.061361,0.111111,14.486111,0.069032,0.888889
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0.062488,0.111111,14.225,0.070299,0.888889
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0.061752,0.111111,14.394444,0.069471,0.888889
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0.062184,0.111111,14.294444,0.069957,0.888889
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0.062549,0.111111,14.211111,0.070367,0.888889
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0.061303,0.111111,14.5,0.068966,0.888889
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0.06233,0.111111,14.261111,0.070121,0.888889
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0.06174,0.111111,14.397222,0.069458,0.888889
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0.061373,0.111111,14.483333,0.069045,0.888889
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0.063404,0.111111,14.019444,0.07133,0.888889
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0.062305,0.111111,14.266667,0.070093,0.888889
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0.062088,0.111111,14.316667,0.069849,0.888889
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0.062003,0.111111,14.336111,0.069754,0.888889
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0.034684,0.040404,27.666667,0.036145,0.959596
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0.061991,0.111111,14.338889,0.06974,0.888889
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0,1,2.575,0.38835,0
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0.061633,0.111111,14.422222,0.069337,0.888889
normalized-haystacks-47.xml.mzn_AND_NODATA,1,1,1,1.346499,0.742667,0
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0.034146,0.038462,28.159615,0.035512,0.961538
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.023203,0.05,40.94375,0.024424,0.95
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.023589,0.05,40.27375,0.02483,0.95
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0.032456,0.038462,29.625962,0.033754,0.961538
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0.033589,0.039409,28.59803,0.034967,0.960591
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.023278,0.05,40.81125,0.024503,0.95
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0.041901,0.038462,22.948077,0.043577,0.961538
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.022995,0.05,41.31375,0.024205,0.95
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0.036245,0.038462,26.528846,0.037695,0.961538
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.022934,0.05,41.4225,0.024141,0.95
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0.031234,0.039409,30.75468,0.032515,0.960591
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.023093,0.05,41.1375,0.024309,0.95
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.023592,0.05,40.2675,0.024834,0.95
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0.037649,0.038462,25.539423,0.039155,0.961538
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0.032674,0.038462,29.427885,0.033981,0.961538
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0.033824,0.038462,28.427885,0.035177,0.961538
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0.039104,0.038462,24.589423,0.040668,0.961538
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0.036101,0.038462,26.634615,0.037545,0.961538
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0.035353,0.038462,27.198077,0.036767,0.961538
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0.036217,0.039409,26.523153,0.037703,0.960591
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0.036475,0.038462,26.361538,0.037934,0.961538
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0.034904,0.039409,27.521182,0.036336,0.960591
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0.036142,0.038462,26.604808,0.037587,0.961538
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,0.034446,0.039409,27.8867,0.035859,0.960591
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,0.033191,0.038462,28.970192,0.034518,0.961538
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,0.03564,0.039409,26.952709,0.037102,0.960591
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,0.034955,0.038462,27.507692,0.036353,0.961538
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,0.032485,0.038462,29.599038,0.033785,0.961538
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,0.03209,0.039409,29.93399,0.033407,0.960591
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,0.03236,0.039409,29.684729,0.033687,0.960591
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,0.658442,0.016293,1.493992,0.669348,0.983707
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,0.04207,0.038462,22.855769,0.043753,0.961538
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,0.035133,0.039409,27.341872,0.036574,0.960591
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,0.033967,0.040404,28.250505,0.035398,0.959596
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,0.035643,0.038462,26.976923,0.037069,0.961538
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,0.030704,0.038462,31.316346,0.031932,0.961538
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,0.033111,0.038462,29.039423,0.034436,0.961538
normalized-rand-2-40-25-180-500-62_ext.xml.mzn_AND_NODATA,1,0.035232,0.038462,27.291346,0.036642,0.961538
normalized-rand-2-40-19-443-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.023028,0.05,41.255,0.024239,0.95
normalized-rand-2-40-25-180-500-78_ext.xml.mzn_AND_NODATA,1,0.035596,0.039409,26.986207,0.037056,0.960591
normalized-rand-2-40-25-180-500-85_ext.xml.mzn_AND_NODATA,1,0.036434,0.039409,26.365517,0.037928,0.960591
normalized-rand-2-40-25-180-500-90_ext.xml.mzn_AND_NODATA,1,0.038516,0.038462,24.964423,0.040057,0.961538
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,0.036756,0.039409,26.13399,0.038264,0.960591
normalized-rand-2-40-25-180-500-56_ext.xml.mzn_AND_NODATA,1,0.033562,0.038462,28.65,0.034904,0.961538
normalized-rand-2-40-25-180-500-77_ext.xml.mzn_AND_NODATA,1,0.034193,0.039409,28.093596,0.035595,0.960591
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,0.033495,0.038462,28.706731,0.034835,0.961538
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,0.034292,0.038462,28.039423,0.035664,0.961538
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,0.035453,0.038462,27.121154,0.036872,0.961538
normalized-rand-2-40-25-180-500-80_ext.xml.mzn_AND_NODATA,1,0.035675,0.038462,26.952885,0.037102,0.961538
normalized-rand-2-40-25-180-500-86_ext.xml.mzn_AND_NODATA,1,0.036896,0.038462,26.060577,0.038372,0.961538
normalized-rand-2-40-25-180-500-57_ext.xml.mzn_AND_NODATA,1,0.033107,0.038462,29.043269,0.034431,0.961538
normalized-patat-08-comp-16.xml.mzn_AND_NODATA,1,0.657935,0.015848,1.49582,0.66853,0.984152
normalized-rand-2-40-25-180-500-99_ext.xml.mzn_AND_NODATA,1,0.036834,0.038462,26.104808,0.038307,0.961538
normalized-rand-2-40-25-180-500-97_ext.xml.mzn_AND_NODATA,1,0.035921,0.038462,26.768269,0.037358,0.961538
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,0.035324,0.038462,27.220192,0.036737,0.961538
normalized-rand-2-40-25-180-500-81_ext.xml.mzn_AND_NODATA,1,0.034596,0.038462,27.793269,0.03598,0.961538
normalized-rand-2-40-25-180-500-98_ext.xml.mzn_AND_NODATA,1,0.03634,0.039409,26.433498,0.037831,0.960591
normalized-rand-2-40-25-180-500-95_ext.xml.mzn_AND_NODATA,1,0.037223,0.038462,25.831731,0.038712,0.961538
normalized-rand-2-40-25-180-500-69_ext.xml.mzn_AND_NODATA,1,0.0338,0.038462,28.448077,0.035152,0.961538
normalized-rand-2-40-25-180-500-8_ext.xml.mzn_AND_NODATA,1,0.03608,0.038462,26.65,0.037523,0.961538
normalized-rand-2-40-25-180-500-87_ext.xml.mzn_AND_NODATA,1,0.034017,0.039409,28.238424,0.035413,0.960591
normalized-rand-2-40-25-180-500-65_ext.xml.mzn_AND_NODATA,1,0.032536,0.038462,29.552885,0.033838,0.961538
normalized-rand-2-40-25-180-500-75_ext.xml.mzn_AND_NODATA,1,0.034194,0.038462,28.120192,0.035562,0.961538
normalized-rand-2-40-25-180-500-52_ext.xml.mzn_AND_NODATA,1,0.031682,0.038462,30.35,0.032949,0.961538
normalized-rand-2-40-25-180-500-7_ext.xml.mzn_AND_NODATA,1,0.033289,0.038462,28.884615,0.034621,0.961538
normalized-rand-2-40-25-180-500-89_ext.xml.mzn_AND_NODATA,1,0.03225,0.040404,29.754545,0.033608,0.959596
normalized-rand-2-40-25-180-500-71_ext.xml.mzn_AND_NODATA,1,0.034115,0.038462,28.185577,0.035479,0.961538
normalized-rand-2-40-25-180-500-91_ext.xml.mzn_AND_NODATA,1,0.035609,0.038462,27.002885,0.037033,0.961538
normalized-rand-2-40-25-180-500-92_ext.xml.mzn_AND_NODATA,1,0.031781,0.039409,30.225616,0.033085,0.960591
normalized-rand-2-40-25-180-500-9_ext.xml.mzn_AND_NODATA,1,0.03269,0.039409,29.385222,0.034031,0.960591
normalized-rand-2-40-25-180-500-44_ext.xml.mzn_AND_NODATA,1,0.031326,0.038462,30.694231,0.032579,0.961538
normalized-rand-2-40-25-180-500-88_ext.xml.mzn_AND_NODATA,1,0.033632,0.038462,28.590385,0.034977,0.961538
normalized-rand-2-40-25-180-500-5_ext.xml.mzn_AND_NODATA,1,0.03105,0.038462,30.967308,0.032292,0.961538
normalized-rand-2-40-25-180-500-93_ext.xml.mzn_AND_NODATA,1,0.031757,0.039409,30.248276,0.03306,0.960591
normalized-rand-2-40-25-180-500-72_ext.xml.mzn_AND_NODATA,1,0.030685,0.038462,31.335577,0.031913,0.961538
normalized-rand-2-40-25-180-500-84_ext.xml.mzn_AND_NODATA,1,0.031578,0.038462,30.45,0.032841,0.961538
normalized-qcp-25-264-12_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611
normalized-rand-2-40-25-180-500-83_ext.xml.mzn_AND_NODATA,1,0.02988,0.038462,32.179808,0.031075,0.961538
normalized-qcp-25-264-0_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611
normalized-qcp-25-264-10_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611
normalized-qcp-25-264-11_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611
normalized-rand-24-24-276-139-52021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9,0.015408,0.96
normalized-rand-24-24-276-139-56021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9,0.015408,0.96
normalized-rand-24-24-276-139-49021_ext.xml.mzn_AND_NODATA,1,0.014792,0.04,64.9,0.015408,0.96
normalized-qcp-25-264-14_ext.xml.mzn_AND_NODATA,1,0.089447,0.082389,10.258766,0.097478,0.917611
