@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,2.3232,1.1546,0.2945,0.5952,4.1527,0.268,0.9972,242248,0.0165,0.0065,0.0052,0.0104,0.1909,0.0017,0,0.9058
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,4.1266,13.3791,0.2697,0.078,4.3563,0.4834,1.3043,13292494,0.2415,0.0364,0.0083,0.0165,0.5,0,0,9.1961
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,0.249,7.3823,4.1473,0.249,2.3254,600262,0.3398,0.0718,0.0077,0.0079,0.5,0.0001,0,5.6882
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,2.8965,0.7117,0.1478,0.9512,3.0005,0.2293,0.6325,667154,0.0503,0.1536,0.0001,0.0001,0.0937,0,0,0.8427
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,2.4469,1.5582,0.2404,1.5726,2.6127,0.1963,1.3957,36664,0.2401,0.1834,0.0023,0.0064,0.2404,0.0002,0.0002,1.6963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,2.5484,1.1382,0.2836,0.6735,4.3409,0.302,0.944,190510,0.0064,0.0066,0.0064,0.0125,0.1576,0.0021,0,0.8998
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954,0.5216,4.6271,0.3978,1.6158,289635,0.1985,0.0402,0.0057,0.0162,0.4999,0.0002,0,1.7912
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,2.1343,1.0505,0.2139,3.161,2.1498,0.4893,1.053,12960,0.2397,0.2382,0.0036,0.0092,0.4552,0.0006,0.0004,1.4984
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878,479096,0.5,0.013,0.0002,0.0028,1,0,0,1.9878
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,2.9399,1.5137,0.1522,4.6573,3.0906,0.177,1.4112,145557,0.1493,0.1368,0.0042,0.0084,0.4696,0.0001,0,1.8104
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,3.2814,2.6806,0.1894,4.2642,3.2306,0.2046,2.7342,1044157,0.3032,0.1507,0.003,0.0034,0.5,0,0,1.8445
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,4.2552,1.9658,0.3089,13.0859,5.6983,0.4063,1.6941,525202,0.449,0.0254,0.0059,0.0063,0.5,0.0003,0,2.6706
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,4.0238,9.1027,0.2372,0.0753,4.077,0.5002,1.8279,4281700,0.1988,0.0439,0.0033,0.0068,0.5,0,0,7.206
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,3.0004,1.3487,0.156,4.7434,3.176,0.1837,1.2747,103811,0.1501,0.1376,0.0029,0.0076,0.4692,0.0001,0,1.6339
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.4811,1.2466,0.1812,2.8417,2.9131,0.1772,1.4186,1394774,0.4366,0.1838,0.0001,0.0002,0.5,0,0,1.2926
SAT_RACE2008/simon-s03-w08-15.cnf,1,3.2044,0.9872,0.1287,1.4706,3.2434,0.166,0.9028,304158,0.0742,0.1764,0.0004,0.0009,0.4507,0,0,0.9012
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,0.189,0.7863,2.9669,0.1466,2.1268,114078,0.1904,0.1648,0.0089,0.0231,0.4571,0.0001,0.0001,2.4529
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,1.0399,1.8428,0.0316,0.8022,1.1258,0.0822,1.6687,698777,0.0634,0.2231,0.0013,0.0035,0.3661,0,0,1.8886
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.823,0.5122,0.0383,1.4379,2.5579,0.0189,0.5196,120173,0.0447,0.1709,0.0002,0.0005,0.2106,0.0001,0,0.5013
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.9089,1.6616,0.0757,1.0195,2.7394,0.0605,2.6315,172139,0.1125,0.1979,0.0145,0.0148,0.275,0.0001,0,2.7306
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,0.1525,1.6566,3.358,0.1581,0.7714,173391,0.1313,0.1596,0.0005,0.0012,0.4371,0.0001,0,0.8482
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,2.8961,1.3293,0.1535,4.9632,3.1213,0.1817,1.2498,156080,0.1478,0.1317,0.0016,0.0039,0.4612,0.0001,0,1.6168
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,3.1284,0.6067,0.1566,2.0235,2.8992,0.2435,0.578,433497,0.032,0.1589,0.0001,0.0001,0.1896,0,0,0.5789
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,0.0676,0.8373,1.5153,0.0877,0.9752,19097,0.0466,0.243,0.0034,0.0072,0.2787,0.0003,0.0003,1.0609
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.3172,1.8004,0.1834,2.7128,2.4201,0.149,1.9878,136416,0.1154,0.1826,0.0011,0.0026,0.4208,0,0,1.3596
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,3.9569,2.1049,0.2784,0.505,4.5317,0.3729,1.4503,146522,0.1145,0.0455,0.0045,0.02,0.4873,0.0003,0.0001,1.618
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,2.8841,0.712,0.1476,0.9577,2.9482,0.2289,0.6365,654137,0.0527,0.1556,0.0001,0.0001,0.0936,0,0,0.8445
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.3678,0.8314,0.0635,1.497,2.0594,0.0434,1.6177,70467,0.084,0.1926,0.0066,0.0114,0.2819,0.0001,0.0001,1.2663
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632,1.0566,2.5571,0.2639,0.4896,601416,0.0319,0.1766,0,0.0001,0.1412,0,0,0.5021
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0,0,0,0.1,0,0,0.1844,1452,0.2164,0.1653,0.0076,0.0152,0.2269,0.0051,0.0213,0.3742
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,0.1492,0.8797,3.1284,0.227,0.649,959954,0.0406,0.1437,0,0.0001,0.0818,0,0,0.8533
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,1.2897,3.9475,0.2174,0.1995,1.6859,0.375,1.2183,464656,0.2738,0.0187,0.0198,0.0199,0.5,0.0008,0,4.443
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606,2.4669,2.8343,0.2415,0.5453,534198,0.0304,0.1587,0.0001,0.0001,0.2021,0,0,0.4992
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,2.1353,1.1751,0.0893,0.9256,2.4922,0.0764,1.1866,232037,0.1162,0.216,0.0035,0.0056,0.3182,0,0,1.4876
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,2.8597,1.324,0.1562,5.4037,3.0601,0.19,1.2382,167619,0.1485,0.1285,0.0011,0.0023,0.4672,0.0001,0,1.6396
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,3.7165,5.4196,0.2958,0.2445,4.169,0.4122,2.9422,4463267,0.1494,0.0442,0.0014,0.003,0.5,0,0,4.3071
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859,153907,0.0486,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5864
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,0.156,4.8499,3.1391,0.1871,0.7689,50218,0.1416,0.2017,0.0024,0.005,1,0.0001,0,0.8092
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,0.0382,1.4339,2.5571,0.0189,0.5196,120343,0.0447,0.171,0.0002,0.0005,0.2106,0.0001,0,0.5013
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,2.7665,2.0604,0.1473,5.094,2.877,0.1692,1.8014,320735,0.1462,0.1292,0.0065,0.0128,0.4459,0,0,2.4172
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,2.7152,1.548,0.1496,5.0535,2.9175,0.1729,1.4393,302951,0.1496,0.1295,0.0014,0.0031,0.4628,0,0,1.923
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,3.0659,0.4221,0.1557,2.1698,2.7034,0.2507,0.4366,190114,0.0323,0.181,0.0001,0.0002,0.2036,0,0,0.4414
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,0.2553,10.0823,2.743,0.147,1.4871,179278,0.1038,0.0774,0.0014,0.0039,0.4592,0.0001,0,2.0361
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,2.8945,2.0191,0.1496,5.0047,2.9907,0.1717,1.7639,244981,0.1457,0.1318,0.0073,0.0145,0.4438,0,0,2.3911
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3.2567,0.6511,0.164,2.4155,3.2991,0.2016,0.589,570444,0.0348,0.1222,0.0001,0.0001,0.2565,0,0,0.6928
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,2.0042,5.0083,0.0907,0.0349,1.896,0.1709,3.6897,176978,0.0982,0.1578,0.0091,0.0406,0.3045,0,0,4.8421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,2.5024,1.1094,0.2902,0.6534,4.0915,0.273,0.9091,99290,0.0109,0.0096,0.0076,0.015,0.1672,0.0028,0.0001,0.8596
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,2.8827,2.0163,0.1496,4.9941,2.9961,0.1713,1.7597,247614,0.1457,0.1323,0.0071,0.0142,0.4444,0,0,2.377
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,2.8706,1.593,0.1537,5.0305,3.0083,0.1754,1.5149,215779,0.1485,0.1299,0.0033,0.0077,0.4633,0.0001,0,1.8935
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.6587,1.7504,0.0677,1.0198,2.4639,0.0511,2.1613,549810,0.099,0.21,0.0039,0.0054,0.3051,0,0,2.3605
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591,2.6721,2.7397,0.2468,0.4655,363891,0.0301,0.1693,0.0001,0.0001,0.2051,0,0,0.4327
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,0.1493,0.9581,2.9663,0.2325,0.6264,656617,0.0516,0.155,0.0001,0.0001,0.095,0,0,0.8463
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.2629,6.4535,0.2634,0.2484,4.4716,0.3443,4.3478,3532144,0.3412,0.0476,0.008,0.015,1,0,0,5.9766
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,4.0364,3.9504,0.2563,0.3455,4.305,0.3185,2.8409,518020,0.2332,0.0633,0.0149,0.0292,0.4806,0.0001,0,3.3515
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,4.0345,2.8046,0.215,0.2705,4,0.3239,1.7213,154193,0.0557,0.0747,0.009,0.0157,0.4734,0.0002,0,2.5229
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,2.9096,0.6388,0.1005,3.3196,3.0055,0.1339,0.5836,12590,0.088,0.2048,0.0029,0.007,0.1965,0.0006,0.0004,0.6115
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,3.1963,1.208,0.1524,5.6275,3.3576,0.2087,1.1052,42101,0.1515,0.1342,0.005,0.0096,0.4512,0.0003,0.0001,1.3554
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,0.0427,1.4382,2.3498,0.0251,0.4548,163265,0.0569,0.1746,0.0002,0.0003,0.2403,0.0001,0,0.5337
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.8461,0.5099,0.0385,1.4463,2.571,0.0194,0.5185,115706,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4984
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,0.0815,0.0227,1.7801,0.166,2.8156,90178,0.1032,0.1575,0.0131,0.0584,0.3017,0.0001,0.0001,4.349
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,2.8812,0.704,0.1491,1.0126,2.9408,0.2353,0.6172,393355,0.0442,0.1653,0.0001,0.0002,0.0919,0,0,0.8636
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,2.4576,0.7818,0.16,0.6358,2.4353,0.1553,0.8378,801521,0.0427,0.2046,0.0001,0.0001,0.0942,0,0,0.8238
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,4.2557,1.8771,0.3113,11.542,5.7205,0.4017,1.7006,467182,0.4541,0.0239,0.0052,0.0055,0.5,0.0003,0,2.5375
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,0.1526,1.3993,2.4641,0.1828,0.7548,53990,0.0559,0.2411,0.0016,0.002,0.1708,0.0002,0.0001,0.9412
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.8464,0.5096,0.0385,1.4495,2.5705,0.0194,0.5184,115604,0.0447,0.1719,0.0002,0.0005,0.2106,0.0001,0,0.498
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,2.5999,0.9233,0.1054,3.5422,2.5722,0.1359,0.7244,10749,0.0481,0.1742,0.0052,0.0127,0.1473,0.0007,0.0006,1.0879
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,2.778,2.0667,0.1471,5.2396,2.8913,0.1689,1.8009,330212,0.1482,0.1293,0.0063,0.0126,0.4479,0,0,2.4106
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,1.0465,3.9846,0.228,0.1631,1.5524,0.3678,1.3547,2179433,0.2162,0.0061,0.0152,0.0153,0.5,0.0006,0,4.429
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901,0.4541,2.4287,0.0776,0.5956,4834,0.072,0.241,0.005,0.0052,0.3218,0.0011,0.001,0.5948
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,0.1587,2.3973,3.4592,0.1854,1.1323,310068,0.0907,0.1487,0.0005,0.0011,0.4517,0,0,1.3177
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,3.5669,2.3518,0.2154,1.5224,3.5938,0.2488,2.2518,471773,0.1024,0.1057,0.0026,0.0027,0.4973,0,0,3.6597
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.1594,1.4108,0.3005,3.3957,3.1772,0.511,2.0633,22331,0.2403,0.1984,0.0066,0.0233,0.2538,0.0004,0.0002,1.8398
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,4.0561,3.3662,0.3271,0.7096,5.2242,0.514,2.3469,4547858,0.3607,0.0179,0.0011,0.0043,0.5,0,0,2.466
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,3.0549,0.4656,0.1591,2.0603,2.7393,0.2501,0.4659,338213,0.0318,0.1731,0.0001,0.0001,0.2001,0,0,0.4642
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.5706,2.1683,0.1695,6.1884,2.629,0.3766,2.6236,365178,0.0979,0.0955,0.0013,0.0018,1,0,0,1.9349
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,2.9966,3.7393,0.2092,10.5093,3.2165,0.1963,1.8353,302090,0.0932,0.1278,0.0033,0.0113,0.4999,0,0,2.5208
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525,1.2843,2.4649,0.1821,0.7594,57479,0.0561,0.2408,0.0015,0.0019,0.1731,0.0001,0.0001,0.9339
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,3.4071,1.3624,0.1524,1.9631,3.491,0.1831,1.138,588698,0.1009,0.1507,0.0003,0.0006,0.4959,0,0,1.3293
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,1.3709,0.8271,0.0597,0.9072,2.0524,0.0458,1.6583,21386,0.0622,0.21,0.0126,0.013,0.223,0.0004,0.0002,1.4197
SAT_RACE2008/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151,5.0919,2.9134,0.1737,1.4281,276775,0.1477,0.1291,0.0015,0.0033,0.4632,0,0,1.912
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.0554,0.585,0.0425,1.4365,2.3502,0.0251,0.4547,163277,0.0571,0.1747,0.0002,0.0003,0.2402,0.0001,0,0.5339
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,3.7437,2.4068,0.1637,0.1079,3.7497,0.2489,0.7896,34393,0.0277,0.0865,0.0224,0.0444,0.4289,0.0007,0.0002,2.0032
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.6324,1.6346,0.0648,0.9439,1.4163,0.138,2.0415,105063,0.0471,0.2308,0.0029,0.0048,0.2258,0.0001,0,1.9203
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,4.2266,6.6361,0.2828,0.122,5.2325,0.57,4.0607,5548259,0.2505,0.0143,0.005,0.0078,1,0,0,6.4636
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.0017,0,0.6849,0.5251,0.0751,108080,0,0.0073,0.0033,0.0033,0,0.0033,0.0015,0.0045
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.6669,2.2066,0.1557,1.3636,2.9341,0.1025,1.8137,115375,0.1397,0.1373,0.0025,0.0074,0.2916,0.0001,0,1.3859
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,2.3592,0.8045,0.152,1.3431,2.4618,0.1823,0.7567,55408,0.0558,0.2406,0.0016,0.0019,0.1711,0.0002,0.0001,0.9468
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,0.0957,1.6509,2.1533,0.0654,1.074,6562,0.08,0.1833,0.0247,0.0306,0.2681,0.0015,0.0008,0.8426
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,3.1926,0.8401,0.1542,1.6651,3.3333,0.1593,0.7621,188458,0.1316,0.16,0.0004,0.001,0.4373,0.0001,0,0.8478
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606,2.4669,2.8343,0.2415,0.5453,534198,0.0305,0.1587,0.0001,0.0001,0.2029,0,0,0.4992
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,2.794,1.9909,0.1482,5.3172,2.8564,0.1791,1.7676,257392,0.1435,0.1259,0.0062,0.0126,0.4599,0,0,2.3924
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,3.6383,1.2253,0.1582,2.2941,3.6424,0.2171,1.0238,341349,0.0813,0.1345,0.0004,0.001,0.3464,0,0,1.2718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,2.8329,0.7118,0.1468,0.891,2.9561,0.2274,0.635,556496,0.0545,0.1553,0.0001,0.0001,0.1537,0,0,0.8373
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,3.0907,0.5808,0.1592,1.9387,2.8452,0.2453,0.5551,592854,0.0317,0.1603,0,0.0001,0.1925,0,0,0.5511
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,0.2514,7.3461,4.1513,0.2527,2.3329,571173,0.1094,0.0714,0.0081,0.0083,0.3646,0.0001,0,5.6941
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602,1.1328,2.5265,0.2707,0.4483,408968,0.0325,0.1882,0.0001,0.0001,0.1349,0,0,0.4355
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,2.2925,0.7965,0.1573,0.5114,2.3029,0.1365,0.8775,1044843,0.0386,0.2097,0,0.0001,0.0786,0,0,0.8051
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052,326692,0.1489,0.1264,0.0009,0.0018,0.4548,0,0,1.978
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.0513,0.5858,0.042,1.439,2.3501,0.0248,0.4565,162065,0.0574,0.1744,0.0004,0.0007,0.2368,0.0001,0,0.5355
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,2.965,1.3082,0.1562,4.8993,3.1766,0.177,1.2674,115973,0.1479,0.1321,0.0028,0.0071,0.4439,0.0001,0,1.5671
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.5733,0.3379,0.0966,1.6646,1.5342,0.0938,1.3051,170644,0.0387,0.2156,0.0008,0.0008,0.2826,0,0,0.7305
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,3.1155,2.6418,0.279,144.8012,3.5634,0.427,1.6773,66722,0.4093,0.036,0.0076,0.0219,0.4915,0.0008,0.0001,1.944
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,2.3742,1.6931,0.2407,1.5671,2.5486,0.1964,1.5061,48940,0.2402,0.1822,0.002,0.0056,0.2404,0.0001,0.0001,1.8594
SAT_RACE2008/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487,5.3772,3.0342,0.198,1.5415,222774,0.1484,0.1291,0.0022,0.0047,0.4599,0.0001,0,1.9684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,2.3888,2.133,0.2442,8.1153,2.9101,0.173,1.5312,63910,0.16,0.0927,0.0021,0.0109,0.4732,0.0002,0.0001,2.1571
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,0.2891,17.8331,5.1711,0.3775,0.8316,164704,0.1625,0.0422,0.0091,0.0097,0.2889,0.0008,0,2.197
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,0.1447,0.902,2.9889,0.2339,0.6334,545816,0.0517,0.1567,0.0001,0.0001,0.1509,0,0,0.8451
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301,59810,0.0819,0.1565,0.0161,0.0626,0.3031,0.0001,0.0001,4.1397
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,2.9581,1.7134,0.1506,5.3427,3.0637,0.2019,1.5489,224311,0.1502,0.1301,0.0022,0.0046,0.4584,0.0001,0,1.9812
