@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
rankfunc21_signed_16,1,0.157369,2216,0.523278,0.911031,0.657292,2.438297,2216,0.524689,256,3.454693,0.496405,3669,0.890762,2472,4,17914
rankfunc22_unsigned_32,1,0.170137,1518,0.526776,0.898342,0.673239,2.398316,1518,0.528549,192,3.421053,0.493771,2555,0.882064,1710,4,12362
rankfunc23_signed_64,1,0.157619,3149,0.524989,0.904801,0.671271,2.40786,3149,0.526524,384,3.41919,0.496748,5491,0.889746,3533,3.833333,25431
rankfunc24_unsigned_64,1,0.157862,3150,0.521806,0.916422,0.676773,2.366084,3150,0.52317,384,3.530843,0.499873,5816,0.887192,3534,4,26094
rankfunc25_signed_64,1,0.124741,2962,0.523272,0.911053,0.671215,2.435863,2962,0.524405,256,3.265693,0.490236,4996,0.911227,3218,4,22044
rankfunc26_unsigned_32,1,0.133961,3184,0.522777,0.912863,0.678388,2.433909,3184,0.523965,320,3.515982,0.495172,5619,0.905157,3504,4,25816
rankfunc27_signed_64,1,0.161412,2062,0.516949,0.934428,0.676072,2.35104,2062,0.518038,256,3.534944,0.505688,4033,0.883225,2318,4,16963
rankfunc28_unsigned_16,1,0.183513,998,0.524965,0.904891,0.654839,2.411111,998,0.52673,128,3.269982,0.49407,1491,0.874171,1126,4,7751
rankfunc29_signed_16,1,0.102564,936,0.522181,0.915046,0.664663,2.477163,936,0.523063,64,3.199,0.48831,1536,0.926773,1000,4,6695
rankfunc2_unsigned_64,1,0.148298,2314,0.521003,0.919374,0.684142,2.330485,2314,0.52226,256,3.380934,0.49737,4473,0.891652,2570,4,18140
rankfunc30_signed_64,1,0.1321,8945,0.526676,0.898701,0.650677,2.49967,8945,0.528015,896,3.220201,0.491652,14016,0.909251,9841,3.571429,66952
rankfunc31_unsigned_16,1,0.118711,1546,0.523084,0.91174,0.64549,2.45444,1546,0.524148,128,3.307646,0.490272,2725,0.915692,1674,4,11610
rankfunc32_signed_64,1,0.102588,5979,0.515488,0.93991,0.641287,2.498683,5979,0.516099,512,3.525497,0.503932,11495,0.926398,6491,3.5,47231
rankfunc33_unsigned_32,1,0.093125,1911,0.518965,0.926912,0.699527,2.513459,1911,0.519643,128,3.501717,0.493472,3312,0.933532,2039,4,14843
rankfunc34_signed_32,1,0.112989,1353,0.520841,0.919971,0.675914,2.448424,1353,0.521761,128,3.43079,0.499341,2509,0.918885,1481,3.5,10604
rankfunc35_unsigned_32,1,0.136188,2390,0.5121,0.952744,0.644235,2.415082,2390,0.512746,256,3.726002,0.509896,4941,0.901044,2646,4,20207
rankfunc36_signed_64,1,0.150458,1739,0.51902,0.926708,0.673553,2.347885,1739,0.520165,128,3.501339,0.482825,3332,0.890559,1867,6.03125,13591
rankfunc37_unsigned_32,1,0.397516,261,0.536529,0.863833,0.642236,1.874534,261,0.54292,64,3.064615,0.460231,513,0.722463,325,5,2149
rankfunc38_signed_32,1,0.398524,263,0.536125,0.865236,0.642066,1.875769,263,0.542455,64,3.082569,0.459951,517,0.721888,327,5.0625,2173
rankfunc39_unsigned_64,1,0.17447,5084,0.526295,0.900076,0.6636,2.368636,5084,0.528099,640,3.299965,0.492686,8569,0.878014,5724,4,39875
rankfunc3_signed_64,1,0.104554,12087,0.520768,0.920241,0.672715,2.519473,12087,0.521596,896,3.452515,0.492469,20221,0.92642,12983,4,93533
rankfunc40_unsigned_64,1,0.150943,2249,0.524538,0.906438,0.697229,2.356279,2249,0.526016,256,3.422754,0.494409,4090,0.891743,2505,4,18033
rankfunc41_signed_32,1,0.142028,3120,0.526911,0.897854,0.667122,2.433026,3120,0.528395,320,3.28343,0.489568,5067,0.900795,3440,3.9,23875
rankfunc42_unsigned_16,1,0.155907,1731,0.526579,0.899049,0.673366,2.40337,1731,0.528199,192,3.292772,0.490295,2782,0.890956,1923,4,13375
rankfunc43_signed_64,1,0.131076,5670,0.528884,0.890773,0.662411,2.454738,5670,0.530348,512,3.032837,0.484427,8533,0.90878,6182,3.75,39797
rankfunc44_unsigned_32,1,0.176674,1686,0.530261,0.885863,0.659535,2.402346,1686,0.532334,192,2.996273,0.48277,2343,0.879093,1878,4,11979
rankfunc45_signed_16,1,0.09974,1277,0.51875,0.927711,0.680519,2.501818,1277,0.519469,96,3.645302,0.496045,2326,0.928823,1373,4,10400
rankfunc46_unsigned_32,1,0.172805,2450,0.524108,0.908003,0.668097,2.348103,2450,0.525761,320,3.342238,0.49743,4296,0.877599,2770,3.9,19454
rankfunc47_signed_64,1,0.095212,3667,0.519892,0.923476,0.654486,2.497257,3667,0.520623,256,3.537599,0.493199,6901,0.931861,3923,4,28906
rankfunc48_unsigned_16,1,0.158967,1318,0.521286,0.918331,0.665425,2.354198,1318,0.522633,160,3.484438,0.499851,2441,0.885877,1478,4,10758
rankfunc49_signed_32,1,0.180282,1400,0.519613,0.924509,0.672535,2.332394,1400,0.52102,192,3.461683,0.503874,2609,0.871163,1592,4,11472
rankfunc4_unsigned_16,1,0.329897,245,0.531845,0.880246,0.649485,2.045655,245,0.536268,32,3.104693,0.445796,420,0.770727,277,7,1837
rankfunc50_signed_64,1,0.096759,3517,0.522241,0.914825,0.632429,2.491543,3517,0.523072,256,3.598198,0.491591,6685,0.930997,3773,4,28416
rankfunc51_signed_32,1,0.138829,1901,0.5208,0.920124,0.690528,2.399132,1901,0.521937,192,3.390349,0.496234,3447,0.900415,2093,4,14808
rankfunc52_unsigned_32,1,0.14466,1773,0.524118,0.907968,0.692221,2.416839,1773,0.52548,192,3.479389,0.494611,3060,0.898008,1965,4,14367
rankfunc53_signed_16,1,0.17819,782,0.531023,0.883158,0.655684,2.388399,782,0.533177,96,3.159453,0.485157,1179,0.877746,878,4,5915
rankfunc54_signed_32,1,0.145827,2406,0.525126,0.904306,0.697522,2.341071,2406,0.526599,256,3.297896,0.491332,4312,0.89452,2662,4,18487
rankfunc55_unsigned_32,1,0.165002,1033,0.524667,0.905969,0.699646,2.33516,1033,0.526295,128,3.385874,0.495315,1849,0.882,1161,4,8270
rankfunc56_signed_16,1,0.215126,404,0.524651,0.906028,0.677311,2.279832,404,0.526777,64,3.275641,0.498248,675,0.8487,468,4,3225
rankfunc57_unsigned_64,1,0.159089,3146,0.523285,0.911004,0.701502,2.361781,3146,0.524755,384,3.494334,0.497848,5745,0.886558,3530,4,25875
rankfunc58_signed_32,1,0.188721,1822,0.523633,0.909735,0.671581,2.355879,1822,0.525386,256,3.399904,0.499007,3094,0.868143,2078,4,14831
rankfunc59_unsigned_16,1,0.188902,1143,0.524388,0.906986,0.681523,2.345336,1143,0.526205,160,3.367613,0.49763,1900,0.867714,1303,4,9226
rankfunc5_signed_64,1,0.155269,2251,0.519808,0.923787,0.669295,2.376346,2251,0.521023,256,3.394097,0.499296,4093,0.888829,2507,4,17720
rankfunc60_unsigned_32,1,0.215225,1104,0.529043,0.890207,0.671354,2.248548,1104,0.53158,192,3.184414,0.498611,1921,0.848145,1296,3.666667,8763
rankfunc61_signed_32,1,0.125778,1974,0.52113,0.918906,0.678022,2.461186,1974,0.522158,192,3.66205,0.497645,3585,0.911029,2166,4,16564
rankfunc6_unsigned_16,1,0.130214,629,0.51078,0.957789,0.669888,2.405392,629,0.511334,64,3.699856,0.510098,1287,0.904371,693,4,5241
rankfunc7_signed_16,1,0.168754,1000,0.520781,0.920194,0.668095,2.398484,1000,0.522147,128,3.526596,0.501945,1768,0.881564,1128,4,8301
rankfunc8_unsigned_32,1,0.18156,1907,0.526188,0.900463,0.659929,2.40266,1907,0.528027,256,3.417013,0.495487,3063,0.875244,2163,4,15599
rankfunc9_signed_64,1,0.167027,1739,0.525457,0.903104,0.638468,2.385547,1739,0.527123,128,3.194965,0.472558,2757,0.883119,1867,6.03125,12570
ring_r4_ser--opt-11_-shuffled,1,3.654228,182,0.468079,1.136391,0.169698,1.43934,364,0.473143,9,60.847185,0.101352,1266,0.223713,373,4330.666667,42668
ring_r6_ser---16_-shuffled,1,6.80109,377,0.468152,1.136057,0.023831,1.061594,754,0.473067,13,769.953064,0.044539,2704,0.101607,767,85616.307692,1110382
ring_r6_ser--opt-17_-shuffled,1,6.785086,400,0.468203,1.135826,0.025177,1.06529,800,0.473115,13,726.651907,0.044719,2872,0.102115,813,85616.307692,1110890
ring_r7_ser---19_-shuffled,1,7.05138,514,0.498462,1.006172,0.008157,1.021348,1028,0.502334,14,2326.498081,0.038527,3745,0.085291,1042,328143,4833552
robots_1_5_2_100.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_100.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_100.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_10.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_14.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_21.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_2.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_28.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_31.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_32.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_33.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_3.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_39.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_40.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_45.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_47.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_49.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_54.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_61.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_67.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_75.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_80.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_81.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_82.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_82.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_85.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339
robots_1_5_2_85.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_2_91.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_9.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893
robots_1_5_2_99.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857
robots_1_5_3_100.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_100.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_100.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_16.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_16.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_20.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_24.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_2.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_25.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_26.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_27.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_30.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_39.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_44.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_44.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_51.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_52.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_52.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_55.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_57.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_62.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_64.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_66.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_70.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_7.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_78.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858
robots_1_5_3_80.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_3_8.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_90.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894
robots_1_5_3_91.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340
robots_1_5_4_100.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_100.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_100.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_17.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_1.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_22.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_24.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_2.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_30.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_31.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_32.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_44.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_46.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_46.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_50.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_51.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_52.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_56.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_59.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_71.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_73.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_75.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_75.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_81.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074,10,9.606029,0.438425,1463,0.966783,1924,408,35341
robots_1_5_4_87.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_91.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_91.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_96.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_4_98.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612,20,9.708114,0.456255,1565,0.963879,3796,408,67859
robots_1_5_4_99.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679,40,9.760212,0.46578,1769,0.962228,7540,408,132895
robots_1_5_5_100.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_100.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_100.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_10.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_12.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_12.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_14.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_15.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_24.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_26.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_30.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_31.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_33.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_34.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_38.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_45.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_50.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_56.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_5.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_61.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_62.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_66.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_66.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675,40,9.760345,0.465785,1770,0.962228,7540,408,132896
robots_1_5_5_75.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059,10,9.606549,0.438443,1464,0.966783,1924,408,35342
robots_1_5_5_8.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
robots_1_5_5_87.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604,20,9.708377,0.456263,1566,0.963879,3796,408,67860
