@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.1159,0.7198,0.4416,0.0651,0,0.0069,0.0454,19.2391,0.0435,0.0296,1.1482,0.0455,0.012,0.3509,0.3858,0.2145,1.0891,0.5519,1.6886,0.2329,0,0.0647,0.087,0.4062,1.4994,6.2006,0.7255,0.4544,19.2391,8,0.4596,2464,19.3243,2.5168,0.8863,0.032,0.7102,0.4215,0.0009,24.0382,0.5309,2.5754,0.1059,0.0466,0.0245,0.0094,0.035,1,0.0027,0.0222,0.0054,0.163,0.0139,360,2208,1.0667,0.0056,0.0053,0.0036,1.2576,0.0667,0,0.0291,0.9001
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0.352,0.7866,0.6891,0.5,0,0.0387,0.1951,0,0.0001,0.1482,50.2987,0.4073,0.0185,0.9777,?,0.6065,0.5748,21.2023,1.4927,?,0,0.5,0.834,?,1.0349,16,0.9701,0.4896,0,16,0.1715,3086912,0,2.8094,1.061,0.2207,0.8554,0,0,12046,?,?,?,?,?,0,0.3998,1,0,0.0001,?,0.0341,0.0008,77899,2283232,1.3957,0,0,0,1.468,0.9538,0,0.4331,1.0369
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.1009,0.5881,0.7835,0.3597,0,0.0757,0.0353,16.09,0.0139,0.1705,2.045,0.0693,0.008,0.8259,?,0.3205,1.3286,0.7586,3.5402,?,0,0.2604,0.1921,?,1.6228,6.2383,0.6562,0.5163,16.09,7,0.1227,74640,18.8846,3.1833,1.1663,0.0697,1.4021,0.3923,0,391.952,?,?,?,?,?,0.0006,0.3111,1,0.0001,0.0112,?,0.0845,0.0052,5732,67800,0.4801,0.0003,0.0005,0.0001,3.3505,0.9113,0,0.269,1.3794
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.0239,0.0249,0.9298,0,0.6667,0.7737,0,39.0087,0.0065,0.7837,24.1644,0,0,0.8129,?,1.3804,0.2801,28.0398,4.7783,?,0.7421,0,0.9298,?,0.2641,3,0.0271,0.9927,39.0087,3,0.7195,43649,44.2184,4.3055,0.179,0,5.6998,0.1197,0.0015,51.3764,?,?,?,?,?,0.0045,0.2055,1,0.0026,0.0074,?,0.0169,0.0486,720,42631,0.0556,0.0028,0.005,0.0025,2.9617,0.3488,0.1029,0.0489,0.1938
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.1054,0.2037,0.1458,0.9999,0,0.6251,0.4956,16.4056,0.0203,0.6664,0.7014,0.499,0.4737,0.8286,?,0.3885,2.1398,0.0869,3.2128,?,0,0.4997,0.0801,?,2.5725,4.8,0.8781,0.3124,15.8453,6,0.2347,18312,17.1527,1.7374,1.4789,0.4359,0.3399,0.4508,0,52.1213,?,?,?,?,?,0.0027,0.6019,1,0.0001,0.0206,?,0.158,0.005,2618,16566,0.0325,0.0008,0.0032,0.0001,2.6471,1,0,0.1499,1.2286
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0,0,0.4783,0.042,0.3333,0,0.042,27.4371,0.013,0,1.1965,0.042,0.042,0,0.0354,0,0,0.4777,0,0.3032,0,0.042,0,0.4,0.5623,6.0306,0.5774,0.5,27.4371,7,0.5983,920,28.5816,1.2142,0.0155,0.042,0.0001,0.4471,0.0033,12.4246,0.0062,0.0499,0.3,0.0163,0.0163,0.013,0,1,0.0054,0.0065,0.0152,0.25,0.013,230,920,0,0.013,0.0065,0.013,0,0,0,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0,0,0.9261,0.2046,1,0.8577,0.2046,127.303,0.0102,0.8577,3.1213,0.2046,0.2046,0.8577,0.2575,1.6999,0.2636,2.4192,0,0.0643,0.8577,0.2046,0.9261,0.069,0,3,0,1,127.303,3,0.9178,2653,127.303,0,0.0166,0.2046,0.0001,0.2562,0.0049,1.3959,1.6291,0.2636,0.0057,0.1323,0.0195,0.0102,0.037,1,0.0965,0.1014,0.0106,0.1425,0.0714,378,2653,0,0.0053,0.0982,0.0102,0,0.037,0.037,0,0
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,1.0013,1.03,0.4343,1,0,0.0005,0.1355,16.284,0.0821,0.0056,9.6961,0.3328,0.0025,0.8521,?,0.318,1.4617,9.9731,4.1805,?,0,0.3501,0.0393,?,2.1041,3.7102,0.6033,0.4253,16.284,4,0.3648,46967,16.284,3.7764,0.4977,0.1606,1.0689,0.4579,0,10.8133,?,?,?,?,?,0.0226,0.2785,1,0.0006,0.0084,?,0.0105,0.0732,246,23468,0.435,0.0081,0.0039,0,2.1617,1,0,0.3802,0.6709
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,0.021,0.1018,0.4369,0.0173,0.1429,0.5426,0.001,56.1334,0.0092,0.5768,3.1939,0.0084,0.0001,0.6653,0.3314,0.2501,0.483,3.0415,3.2629,0.1908,0.4516,0.0105,0,0.4187,1.0504,6.3695,0.5956,0.479,56.1334,7,0.2516,14506,56.1334,3.6352,0.3412,0.0042,1.0641,0.2525,0.0003,71.5012,0.5927,4.8243,0.0403,0.0336,0.0059,0.0037,0.3448,1,0.001,0.0031,0.0019,0.0629,0.0078,894,14208,0.3333,0.0034,0.0014,0.0023,2.5158,0.5,0.2,0.0488,0.3811
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.0062,0.5254,0.7512,0.0272,1,0.1481,0,30.059,0.0029,0.1834,33.5828,0,0,0.2985,?,0.5796,0.5894,28.0133,0,?,0.0862,0.0025,0.0047,?,0,2,0,1,30.059,2,0.5216,448371,33.2317,0,0,0.0011,3.3285,0.2669,0.0014,736.538,?,?,?,?,?,0.0029,0.0016,1,0.0047,0.0047,?,0.0047,0.0058,2079,445599,0.3333,0.001,0.0047,0.0029,0,0.0016,0.0016,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0.0091,0.0887,0.9534,0,0.8947,0.7138,0,67.7,0.0021,0.8011,45.5335,0,0,0.8862,?,1.8787,0.1972,55.7332,5.3869,?,0.5797,0,0.9534,?,0.1884,3,0.0132,0.9971,65.7823,3,0.8522,266431,69.211,4.7936,0.18,0,8.6529,0.0326,0.0005,56.1136,?,?,?,?,?,0.0015,0.1476,1,0.001,0.0031,?,0.0088,0.0258,2325,264031,0.0323,0.0009,0.0019,0.0009,2.6106,0.2756,0.0681,0.0334,0.1498
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0.0128,0.082,0.9523,0,0.8,0.7211,0,53.3598,0.0026,0.791,42.9576,0,0,0.8821,?,1.8079,0.2043,50.8391,5.3448,?,0.6041,0,0.9523,?,0.1919,3,0.0142,0.9969,53.2021,3,0.7897,215164,56.7799,4.8172,0.1721,0,12.1838,0.0423,0.0004,53.6071,?,?,?,?,?,0.0016,0.1682,1,0.001,0.0033,?,0.0096,0.0281,2030,212446,0.0345,0.001,0.002,0.0008,2.6827,0.3231,0.0856,0.0363,0.1721
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.0007,0.2112,0.0997,0.4481,0.1429,0.4369,0.0047,30.9352,0.0018,0.5467,1.8161,0.0188,0.0013,0.6752,?,0.0844,0.3476,0.3242,4.5576,?,0.0008,0.0561,0,?,0.0236,3.5248,0.0509,0.997,29.7191,4,0.3187,100397,31.7947,2.9257,0.2303,0.0187,1.8126,0.5074,0,158.167,?,?,?,?,?,0.001,0.7564,1,0.0008,0.0042,?,0.0421,0.0031,4219,100330,0.0024,0.0009,0.0024,0.0003,3.2331,1,0.0108,0.0782,0.2565
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.0065,0.0405,0.979,0.0001,0.9167,0.8507,0,73.7978,0.0026,0.8845,70.2053,0,0,0.9285,?,2.2519,0.142,73.4377,5.7931,?,0.7573,0,0.979,?,0.0977,2,0.0066,0.9991,73.7978,2,0.843,253275,75.45,5.5454,0,0,9.4155,0.1106,0.0004,31.6667,?,?,?,?,?,0.0018,0.3454,1,0.0063,0.0063,?,0.0064,0.0513,1598,251637,0.025,0.0013,0.0063,0.0007,3.1954,0.5797,0.1684,0.0724,0.2295
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0194,0.0238,0.9725,0.0005,0.875,0.8652,0,48.1419,0.0086,0.879,24.7745,0.0001,0,0.904,?,1.7007,0.1592,23.6253,3.71,?,0.8389,0.0001,0.9725,?,0.104,2,0.0122,0.9983,46.429,2,0.8964,25396,48.266,3.1503,0,0,1.5649,0.2248,0.0026,9.8094,?,?,?,?,?,0.0059,0.4265,1,0.0185,0.0185,?,0.0185,0.0952,462,24913,0.0455,0.0043,0.0185,0.0041,2.7913,0.7606,0.2672,0.0766,0.1432
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.0713,0.5241,0.8164,0.3587,0,0.061,0.0276,17.2293,0.0081,0.3469,2.2149,0.0653,0.004,0.8569,?,0.3452,1.2695,0.6288,3.6494,?,0,0.183,0.1575,?,1.5703,5.9362,0.6201,0.5329,17.2293,7,0.0888,257551,19.8234,3.4229,1.3877,0.0625,1.4915,0.181,0,822.273,?,?,?,?,?,0.0002,0.3104,1,0,0.0064,?,0.0636,0.0037,15300,240404,0.4144,0.0001,0.0002,0,3.4537,0.9437,0,0.2686,1.7537
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0,0,0.2545,0.4557,0,0,0.4241,12.3008,0.1429,0,1.6517,0.453,0.4211,0,0.084,0.0958,0.5983,1.6601,1.0511,0.4422,0,0.4557,0,0.4805,1.3935,4.35,0.6736,0.3839,12.3008,5,0.9908,224,12.8536,1.6738,0.1038,0.4309,0.0476,0.2406,0.0089,1.0002,0.2163,1.3518,0.3871,0.2455,0.1945,0.115,0,1,0.0268,0.0357,0.1384,0.183,0.122,41,224,0,0.0976,0.0322,0.0714,0,0,0,0,0.2328
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.0608,0,0.3074,0.3789,0,0,0.3625,15.4313,0.0541,0,1.4105,0.3698,0.3188,0,0.0581,0.0885,0.396,1.0376,0.6639,0.4433,0,0.3732,0,0.4805,1.2485,5.9615,0.8726,0.3851,15.2993,7,0.9866,314,15.5162,1.2311,0.0864,0.3478,0.0722,0.3671,0.0068,1.026,0.1238,1.3229,0.4,0.0777,0.0686,0.0489,0,1,0.0169,0.0203,0.0507,0.2669,0.0506,79,296,0.4937,0.038,0.019,0.0405,0,0,0,0,0.1341
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.057,0,0.9769,0.075,1,0.9228,0.0749,0,0.008,0.9228,9.7981,0.0749,0.0749,0.9229,0.3404,1.9831,0.1097,9.8384,0,0.0845,0.9227,0.0749,0.9769,0.1111,0,2,0,1,0,2,1,7011,0,0,0,0.0749,0.0004,0.0524,0.0054,0.2474,3.1814,0.7854,0.0019,0.1568,0.0072,0.008,0.3585,1,0.0541,0.0541,0.0026,0.0543,0.1111,360,6633,0.05,0.0056,0.0541,0.008,0,0.3585,0.3585,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.0156,0.018,0.9335,0,0.8462,0.788,0,51.4969,0.005,0.7964,27.1554,0,0,0.8164,?,1.4759,0.2632,32.0833,4.826,?,0.7689,0,0.9335,?,0.2453,3,0.0237,0.9938,51.4969,3,0.8196,61409,56.1356,4.2751,0.1851,0,5.6995,0.093,0.0013,27,?,?,?,?,?,0.0036,0.1783,1,0.0025,0.0076,?,0.0149,0.0433,900,60464,0.05,0.0022,0.0048,0.0023,2.8428,0.3136,0.0795,0.0423,0.1542
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0.0134,0.0218,0.9668,0.0002,0.8667,0.8555,0,66.3086,0.0062,0.8687,33.9635,0,0,0.8904,?,1.8272,0.1845,36.2849,4.6442,?,0.7881,0,0.9668,?,0.1337,2,0.0123,0.9979,66.3086,2,0.8436,50773,66.3086,4.2032,0,0,3.7055,0.1726,0.0014,39.4104,?,?,?,?,?,0.0046,0.323,1,0.0129,0.0129,?,0.0129,0.0805,646,50102,0.0387,0.0031,0.0129,0.0023,2.8638,0.4657,0.1,0.0628,0.1947
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,5.7757,0.2832,0.5507,0.9999,0,0.4982,0.4691,0,0.056,0.7276,2.7412,0.8907,0.0083,1,0.5747,0.7837,1.24,1.3681,3.1456,0.3762,0,0.9908,0.7141,0.9614,1.6398,5.0817,0.9899,0.4569,0,6,0.2917,16587,0,2.4063,0.8789,0.4023,0.9923,0.6285,0,16.0259,1.1763,3.91,0.0208,0.0997,0.013,0.0065,0.6588,1,0.0004,0.0588,0.0012,0.2104,0.068,515,2448,2.0757,0.0039,0.0103,0.0004,3.3326,1,0,0.2828,0.9856
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.6459,0.1739,0.5384,0.9988,0,0.6661,0.0129,31.2632,0.0411,0.8064,6.0584,0.0516,0.0094,0.8811,0.9633,0.6245,1.518,3.3316,3.3847,0.2496,0.0001,0.4901,0.5069,0.9633,1.7266,4.1933,0.9186,0.4494,31.2632,6,0.5447,11816,32.0786,3.3345,0.8599,0.1252,1.6789,0.4307,0,14.5999,1.1403,3.6147,0.0228,0.044,0.0139,0.0077,0.5924,1,0.0001,0.0475,0.0017,0.0621,0.0269,446,7179,0.1256,0.0045,0.0098,0.0001,2.6776,1,0,0.1171,0.8489
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0823,0.54,0.8009,0.3598,0,0.0748,0.0293,16.9411,0.0104,0.3407,2.0043,0.0684,0.0056,0.8395,?,0.3315,1.3083,0.9554,3.6621,?,0,0.2511,0.1772,?,1.5974,6.0588,0.6375,0.5269,16.9411,7,0.1045,134672,19.2136,3.2986,1.2527,0.0662,1.4419,1.7471,0,619.429,?,?,?,?,?,0.0004,0.3196,1,0,0.0083,?,0.073,0.0046,9084,124435,0.4356,0.0002,0.0003,0,3.4416,0.9308,0,0.2669,1.5465
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0.0087,0.1807,0.9547,0.006,0.8889,0.6888,0,70.6296,0.0019,0.8511,49.9522,0,0,0.9334,?,1.9141,0.1936,57.4208,5.5485,?,0.1433,0,0.9547,?,0.1842,3,0.0126,0.9973,67.0373,3,0.8655,305320,72.6746,4.952,0.201,0,6.2683,0.0558,0.0004,60.2105,?,?,?,?,?,0.0013,0.1458,1,0.0008,0.003,?,0.0085,0.0246,2560,302680,0.0313,0.0008,0.0018,0.0007,2.6635,0.2823,0.071,0.0357,0.1709
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0614,0.4939,0.8325,0.357,0,0.0911,0.0373,16.6589,0.0065,0.3815,3.5571,0.0595,0.0036,0.8272,?,0.3593,1.2437,2.4461,3.628,?,0,0.1617,0.1499,?,1.5446,6.5455,0.604,0.5436,16.6589,7,0.0692,457280,16.6589,3.5052,1.499,0.0592,1.5059,1.4309,0,1826.5,?,?,?,?,?,0.0001,0.3179,1,0,0.0051,?,0.0552,0.003,23801,430817,0.4229,0.0001,0.0001,0,3.3779,0.9528,0,0.2698,1.9356
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.006,0.0803,0.9856,0.0139,0.931,0.8228,0,80.0114,0.002,0.8857,74.7725,0,0,0.9491,?,2.3114,0.1075,82.3654,5.652,?,0.4801,0.0002,0.9856,?,0.0631,2,0.0049,0.9995,76.4914,2,0.9166,333838,85.1176,5.5624,0,0.0002,5.1594,0.086,0.0004,39.525,?,?,?,?,?,0.0014,0.4411,1,0.0058,0.0058,?,0.0058,0.0475,1936,331857,0.0232,0.001,0.0058,0.0007,3.3315,0.6644,0.2244,0.0971,0.192
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.0072,0.0562,0.473,0.3131,0,0.6754,0.167,20.8614,0.0506,0.6924,5.9679,0.2523,0.0295,0.7547,0.3102,0.7269,0.925,4.948,1.4501,0.1404,0.5927,0.2639,0.0713,0.1819,1.5076,3.0382,0.6586,0.4534,20.7917,4,0.6298,2387,22.9158,3.6815,0.3838,0.1442,0.6998,0.379,0,1.7898,0.9485,2.2821,0.0492,0.4215,0.0844,0.0283,0.2153,1,0.0101,0.0333,0.0249,0.0667,0.1139,158,2370,0.1076,0.0127,0.0229,0.0076,0.7803,0.75,0,0.3374,0.6609
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0238,2.3696,0.5045,0.2554,0,0,0.1389,27.8036,0.034,0,0.4437,0.1393,0.0572,0.0014,?,0.156,0.594,0.1459,1.2878,?,0,0.1393,0.0763,?,0.7691,10.9265,0.3924,0.4807,27.8036,14,0.2234,18555,31.9306,1.2674,2.1024,0.1039,0.5147,0.2415,0.0001,89.2759,?,?,?,?,?,0.0015,0.0363,1,0.0003,0.009,?,0.1396,0.002,2530,18124,0.7735,0.0008,0.0005,0.0004,0.7891,0.6667,0,0.1098,2.7985
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.0018,0.105,0.4991,0.1109,0,0.2576,0.1109,32.215,0.0196,0.258,0.8985,0.1109,0.1108,0.258,0.1021,0.0141,0.0131,0.3963,0.0646,0.4939,0.0976,0.1109,0.0018,0.5714,0.5582,8.1677,0.579,0.4896,32.215,10,0.1267,562,32.2453,1.522,0,0.1102,0.0381,0.374,0.0036,2.7666,0.09,1.0278,0.381,0.025,0.02,0.0178,0.1997,1,0.0071,0.0071,0.0125,0.2995,0.0179,168,561,0.006,0.0119,0.0071,0.0178,0.1009,0.2727,0,0.0173,0.0108
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.0156,0.0177,0.9317,0,0.8333,0.7864,0,48.4569,0.005,0.7944,27.4365,0,0,0.8126,?,1.4738,0.2667,32.0867,4.6745,?,0.7687,0,0.9317,?,0.2507,3,0.0241,0.9936,46.7458,3,0.8169,61409,48.9292,4.1188,0.1582,0,4.9332,0.1003,0.0014,25.76,?,?,?,?,?,0.0037,0.1673,1,0.003,0.0068,?,0.0149,0.0433,900,60464,0.05,0.0022,0.0047,0.0025,2.8707,0.3265,0.0751,0.0453,0.1303
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,41.9663,0.0086,0.5831,1.0185,0.2295,0.2295,0.5832,0.3252,0.4472,0.4506,0.4881,0,0.3492,0.583,0.2295,0.8333,0.4,0,5,0,1,41.9663,5,0.6447,696,42.5971,0,0.0216,0.2295,0.0001,0.3302,0.0057,5.4004,0.8944,0.4506,0.0952,0.0287,0.0096,0.0086,0.3333,1,0.0144,0.0172,0.0057,0.4167,0.0172,290,696,0,0.0069,0.0172,0.0086,0,0.3333,0.3333,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0.1387,0.1119,0.0002,1,0.5892,0,44.0871,0.0254,0.5977,13.8283,0,0,0.6688,?,0.92,0.3506,13.8502,4.6626,?,0.5745,0,0,?,0,2.9958,0,1,44.0871,3,0.6908,15812,44.0871,3.9393,0.0703,0,2.1397,0.2921,0.0009,17.3993,?,?,?,?,?,0.0187,0.2303,1,0.0116,0.0149,?,0.0151,0.0672,238,15812,0,0.0126,0.0129,0.0084,2.9401,0.7744,0.1243,0.1569,0.2618
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,0.1503,0.119,0.0002,1,0.5694,0,39.446,0.0275,0.5764,12.8311,0,0,0.6531,?,0.8775,0.3649,13.1134,4.4783,?,0.5548,0.0001,0,?,0,2.9954,0,1,39.446,3,0.6789,13362,39.9779,3.9401,0.0707,0,2.1374,0.2846,0.0011,17.5203,?,?,?,?,?,0.0203,0.2276,1,0.0126,0.0162,?,0.0163,0.0688,218,13362,0,0.0138,0.014,0.0092,2.9328,0.7561,0.118,0.1548,0.2614
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0059,0.0533,0.5046,0.0534,0,0.852,0.0113,54.5885,0.0065,0.8778,44.2738,0.0319,0.0047,0.9599,?,1.3324,0.5951,35.7769,1.4758,?,0.8158,0.0411,0.0899,?,1.1251,3.0211,0.6553,0.4781,52.2281,4,0.8235,174298,55.4087,5.1798,0.7166,0.0176,0.8541,0.1919,0,5.7703,?,?,?,?,?,0.0036,0.311,1,0.0005,0.0035,?,0.0074,0.0376,1277,173273,0.0376,0.0016,0.0019,0.0004,1.069,0.9313,0.0205,0.3578,0.7349
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0213,0.0974,0.4488,0.0149,0.1429,0.5468,0.0011,37.8938,0.0114,0.5836,3.2293,0.0086,0.0001,0.6612,0.3284,0.2492,0.4842,2.9852,3.2135,0.1931,0.4472,0.0108,0,0.3957,1.0516,6.4183,0.5956,0.4775,37.8938,7,0.2557,14216,40.9598,3.6269,0.3342,0.0043,1.0447,0.2715,0.0001,69.8599,0.5958,4.7849,0.0363,0.036,0.0058,0.0038,0.3428,1,0.0009,0.004,0.0019,0.0638,0.0079,888,13920,0.3333,0.0034,0.0014,0.0023,2.4989,0.5,0.2,0.0501,0.3659
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.1573,1.2075,0.4239,0.3135,0,0.0056,0.067,20.5381,0.0124,0.0125,0.5335,0.0697,0.0454,0.104,0.5373,0.7512,0.8756,0.2143,1.4097,0.1398,0,0.1344,0.0212,0.4967,1.4049,5.9183,0.7084,0.4464,19.5199,7,0.2841,9154,21.7319,2.4349,1.3782,0.0692,0.7472,0.3903,0.0001,72.8034,0.4913,3.3314,0.0419,0.0327,0.0085,0.0026,0.0483,1,0.0006,0.0109,0.0015,0.1673,0.0635,1323,7910,1.0816,0.0015,0.0021,0.0014,0.8981,0.6667,0,0.1334,1.0134
