@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC

@DATA
rankfunc27_signed_64,1,0.161412,2062,0.516949,0.934428,0.676072,2.35104,2062,0.518038,256,3.534944,0.505688,4033,0.883225,2318,4,16963,4289,0.519276,0.519276,0.322825,0.480724,2876,6.628128,0.422685,0.513267,8,1.049227,29.7129,0.060367,4,8,3463
rankfunc28_unsigned_16,1,0.183513,998,0.524965,0.904891,0.654839,2.411111,998,0.52673,128,3.269982,0.49407,1491,0.874171,1126,4,7751,1827,0.528765,0.528765,0.367025,0.471235,1012,6.085258,0.408979,0.517767,8,1.04395,22.885772,0.066056,4,8,1774
rankfunc29_signed_16,1,0.102564,936,0.522181,0.915046,0.664663,2.477163,936,0.523063,64,3.199,0.48831,1536,0.926773,1000,4,6695,1659,0.524017,0.524017,0.205128,0.475983,1065,6.142,0.439582,0.517033,8,1.023846,27.190171,0.038237,4,8,1424
rankfunc2_unsigned_64,1,0.148298,2314,0.521003,0.919374,0.684142,2.330485,2314,0.52226,256,3.380934,0.49737,4473,0.891652,2570,4,18140,4724,0.523676,0.523676,0.296597,0.476324,3319,6.363424,0.422547,0.515947,8,1.041089,26.73898,0.05645,4,8,3580
rankfunc30_signed_64,1,0.1321,8945,0.526676,0.898701,0.650677,2.49967,8945,0.528015,896,3.220201,0.491652,14016,0.909251,9841,3.571429,66952,15762,0.529495,0.529495,0.264201,0.470505,9659,6.115232,0.425529,0.526849,7.142857,1.041668,24.839128,0.047795,3.571429,7.142857,14553
rankfunc31_unsigned_16,1,0.118711,1546,0.523084,0.91174,0.64549,2.45444,1546,0.524148,128,3.307646,0.490272,2725,0.915692,1674,4,11610,2784,0.525316,0.525316,0.237422,0.474684,1911,6.309438,0.432817,0.518641,8,1.030305,25.812419,0.0441,4,8,2392
rankfunc32_signed_64,1,0.102588,5979,0.515488,0.93991,0.641287,2.498683,5979,0.516099,512,3.525497,0.503932,11495,0.926398,6491,3.5,47231,11202,0.516759,0.516759,0.205175,0.483241,7545,6.774919,0.446571,0.51844,7,1.041394,30.529854,0.037941,3.5,7,9914
rankfunc33_unsigned_32,1,0.093125,1911,0.518965,0.926912,0.699527,2.513459,1911,0.519643,128,3.501717,0.493472,3312,0.933532,2039,4,14843,3846,0.520371,0.520371,0.18625,0.479629,2239,6.75233,0.44654,0.516921,8,1.027302,30.580848,0.034494,4,8,3252
rankfunc34_signed_32,1,0.112989,1353,0.520841,0.919971,0.675914,2.448424,1353,0.521761,128,3.43079,0.499341,2509,0.918885,1481,3.5,10604,2680,0.522765,0.522765,0.225977,0.477235,1777,6.559082,0.436911,0.52387,7,1.044123,32.150776,0.042248,3.5,7,2183
rankfunc35_unsigned_32,1,0.136188,2390,0.5121,0.952744,0.644235,2.415082,2390,0.512746,256,3.726002,0.509896,4941,0.901044,2646,4,20207,4844,0.513464,0.513464,0.272377,0.486536,3244,7.065004,0.437225,0.510849,8,1.046469,33.153138,0.050676,4,8,4265
rankfunc36_signed_64,1,0.150458,1739,0.51902,0.926708,0.673553,2.347885,1739,0.520165,128,3.501339,0.482825,3332,0.890559,1867,6.03125,13591,3456,0.521458,0.521458,0.300916,0.478542,2361,6.589181,0.424178,0.496239,12.0625,1.006232,28.964922,0.056802,6.03125,12.0625,2766
rankfunc37_unsigned_32,1,0.397516,261,0.536529,0.863833,0.642236,1.874534,261,0.54292,64,3.064615,0.460231,513,0.722463,325,5,2149,517,0.552021,0.552021,0.795031,0.447979,416,5.144615,0.314565,0.482671,10,1.006893,16.10728,0.148906,5,10,388
rankfunc38_signed_32,1,0.398524,263,0.536125,0.865236,0.642066,1.875769,263,0.542455,64,3.082569,0.459951,517,0.721888,327,5.0625,2173,522,0.551475,0.551475,0.797048,0.448525,416,5.174312,0.314772,0.481203,10.125,1.005258,16.228137,0.149103,5.0625,10.125,396
rankfunc39_unsigned_64,1,0.17447,5084,0.526295,0.900076,0.6636,2.368636,5084,0.528099,640,3.299965,0.492686,8569,0.878014,5724,4,39875,9737,0.530168,0.530168,0.34894,0.469832,6205,6.15269,0.409505,0.520265,8,1.044044,24.307632,0.064201,4,8,8459
rankfunc3_signed_64,1,0.104554,12087,0.520768,0.920241,0.672715,2.519473,12087,0.521596,896,3.452515,0.492469,20221,0.92642,12983,4,93533,23060,0.522492,0.522492,0.209108,0.477508,13750,6.628976,0.440914,0.518214,8,1.029399,29.853893,0.038318,4,8,20514
rankfunc40_unsigned_64,1,0.150943,2249,0.524538,0.906438,0.697229,2.356279,2249,0.526016,256,3.422754,0.494409,4090,0.891743,2505,4,18033,4730,0.527682,0.527682,0.301887,0.472318,3130,6.436727,0.418677,0.520997,8,1.043092,27.261005,0.056785,4,8,3650
rankfunc41_signed_32,1,0.142028,3120,0.526911,0.897854,0.667122,2.433026,3120,0.528395,320,3.28343,0.489568,5067,0.900795,3440,3.9,23875,5862,0.530053,0.530053,0.284056,0.469947,3612,6.20407,0.420817,0.52332,7.8,1.03809,27.462821,0.052272,3.9,7.8,5163
rankfunc42_unsigned_16,1,0.155907,1731,0.526579,0.899049,0.673366,2.40337,1731,0.528199,192,3.292772,0.490295,2782,0.890956,1923,4,13375,3317,0.530028,0.530028,0.311815,0.469972,2062,6.186167,0.416,0.521197,8,1.039198,24.798382,0.057421,4,8,2854
rankfunc43_signed_64,1,0.131076,5670,0.528884,0.890773,0.662411,2.454738,5670,0.530348,512,3.032837,0.484427,8533,0.90878,6182,3.75,39797,9703,0.531969,0.531969,0.262152,0.468031,6337,5.755095,0.422871,0.524041,7.5,1.031461,21.715344,0.048245,3.75,7.5,8302
rankfunc44_unsigned_32,1,0.176674,1686,0.530261,0.885863,0.659535,2.402346,1686,0.532334,192,2.996273,0.48277,2343,0.879093,1878,4,11979,2867,0.534712,0.534712,0.353347,0.465288,1701,5.5836,0.405627,0.519234,8,1.032298,19.73191,0.064112,4,8,2641
rankfunc45_signed_16,1,0.09974,1277,0.51875,0.927711,0.680519,2.501818,1277,0.519469,96,3.645302,0.496045,2326,0.928823,1373,4,10400,2620,0.520245,0.520245,0.199481,0.479755,1542,7.010925,0.444327,0.518049,8,1.032285,44.321065,0.036923,4,8,2300
rankfunc46_unsigned_32,1,0.172805,2450,0.524108,0.908003,0.668097,2.348103,2450,0.525761,320,3.342238,0.49743,4296,0.877599,2770,3.9,19454,4825,0.527657,0.527657,0.345611,0.472343,3092,6.233935,0.411741,0.520033,7.8,1.0489,25.835102,0.064151,3.9,7.8,4121
rankfunc47_signed_64,1,0.095212,3667,0.519892,0.923476,0.654486,2.497257,3667,0.520623,256,3.537599,0.493199,6901,0.931861,3923,4,28906,7039,0.521409,0.521409,0.190423,0.478591,4663,6.814173,0.444683,0.518288,8,1.028831,34.303791,0.035425,4,8,6084
rankfunc48_unsigned_16,1,0.158967,1318,0.521286,0.918331,0.665425,2.354198,1318,0.522633,160,3.484438,0.499851,2441,0.885877,1478,4,10758,2679,0.524161,0.524161,0.317933,0.475839,1749,6.535859,0.419223,0.517856,8,1.047101,31.279211,0.059491,4,8,2266
rankfunc49_signed_32,1,0.180282,1400,0.519613,0.924509,0.672535,2.332394,1400,0.52102,192,3.461683,0.503874,2609,0.871163,1592,4,11472,2865,0.522645,0.522645,0.360563,0.477355,1852,6.440955,0.413441,0.514747,8,1.051974,26.691429,0.066946,4,8,2402
rankfunc4_unsigned_16,1,0.329897,245,0.531845,0.880246,0.649485,2.045655,245,0.536268,32,3.104693,0.445796,420,0.770727,277,7,1837,441,0.542117,0.542117,0.659794,0.457883,325,5.400722,0.346217,0.463446,14,0.961323,16.204082,0.121938,7,14,352
rankfunc50_signed_64,1,0.096759,3517,0.522241,0.914825,0.632429,2.491543,3517,0.523072,256,3.598198,0.491591,6685,0.930997,3773,4,28416,6693,0.523968,0.523968,0.193518,0.476032,4332,6.924993,0.441723,0.521595,8,1.030745,33.23685,0.036036,4,8,6247
rankfunc51_signed_32,1,0.138829,1901,0.5208,0.920124,0.690528,2.399132,1901,0.521937,192,3.390349,0.496234,3447,0.900415,2093,4,14808,3820,0.523207,0.523207,0.277657,0.476793,2499,6.41376,0.427337,0.516298,8,1.03801,27.809574,0.051864,4,8,3025
rankfunc52_unsigned_32,1,0.14466,1773,0.524118,0.907968,0.692221,2.416839,1773,0.52548,192,3.479389,0.494611,3060,0.898008,1965,4,14367,3675,0.527005,0.527005,0.28932,0.472995,2168,6.567939,0.422426,0.52163,8,1.04234,29.672871,0.053456,4,8,3136
rankfunc53_signed_16,1,0.17819,782,0.531023,0.883158,0.655684,2.388399,782,0.533177,96,3.159453,0.485157,1179,0.877746,878,4,5915,1413,0.535652,0.535652,0.356381,0.464348,853,5.881549,0.404057,0.523323,8,1.039272,22.370844,0.06492,4,8,1297
rankfunc54_signed_32,1,0.145827,2406,0.525126,0.904306,0.697522,2.341071,2406,0.526599,256,3.297896,0.491332,4312,0.89452,2662,4,18487,4898,0.528256,0.528256,0.291655,0.471744,3402,6.211119,0.419484,0.519716,8,1.037878,27.0399,0.05539,4,8,3609
rankfunc55_unsigned_32,1,0.165002,1033,0.524667,0.905969,0.699646,2.33516,1033,0.526295,128,3.385874,0.495315,1849,0.882,1161,4,8270,2171,0.528153,0.528153,0.330003,0.471847,1370,6.330749,0.413422,0.520098,8,1.045619,27.223621,0.061911,4,8,1729
rankfunc56_signed_16,1,0.215126,404,0.524651,0.906028,0.677311,2.279832,404,0.526777,64,3.275641,0.498248,675,0.8487,468,4,3225,806,0.529303,0.529303,0.430252,0.470697,499,6.004274,0.395969,0.515809,8,1.05288,22.975248,0.07938,4,8,687
rankfunc57_unsigned_64,1,0.159089,3146,0.523285,0.911004,0.701502,2.361781,3146,0.524755,384,3.494334,0.497848,5745,0.886558,3530,4,25875,6773,0.526422,0.526422,0.318177,0.473578,4149,6.553541,0.417353,0.520549,8,1.04756,29.800381,0.059362,4,8,5501
rankfunc58_signed_32,1,0.188721,1822,0.523633,0.909735,0.671581,2.355879,1822,0.525386,256,3.399904,0.499007,3094,0.868143,2078,4,14831,3644,0.527419,0.527419,0.377442,0.472581,2176,6.307026,0.407323,0.51846,8,1.051395,25.186608,0.069045,4,8,3244
rankfunc59_unsigned_16,1,0.188902,1143,0.524388,0.906986,0.681523,2.345336,1143,0.526205,160,3.367613,0.49763,1900,0.867714,1303,4,9226,2309,0.528316,0.528316,0.377804,0.471684,1356,6.244052,0.406243,0.518713,8,1.050308,25.224847,0.069369,4,8,2025
rankfunc5_signed_64,1,0.155269,2251,0.519808,0.923787,0.669295,2.376346,2251,0.521023,256,3.394097,0.499296,4093,0.888829,2507,4,17720,4414,0.522397,0.522397,0.310538,0.477603,2874,6.379737,0.422404,0.514565,8,1.042422,26.944469,0.057788,4,8,3717
rankfunc60_unsigned_32,1,0.215225,1104,0.529043,0.890207,0.671354,2.248548,1104,0.53158,192,3.184414,0.498611,1921,0.848145,1296,3.666667,8763,2196,0.534602,0.534602,0.430449,0.465398,1515,5.825617,0.39062,0.52674,7.333333,1.064451,22.217391,0.080338,3.666667,7.333333,1751
rankfunc61_signed_32,1,0.125778,1974,0.52113,0.918906,0.678022,2.461186,1974,0.522158,192,3.66205,0.497645,3585,0.911029,2166,4,16564,4140,0.52329,0.52329,0.251556,0.47671,2423,6.969529,0.432504,0.520942,8,1.041442,35.2077,0.046366,4,8,3677
rankfunc6_unsigned_16,1,0.130214,629,0.51078,0.957789,0.669888,2.405392,629,0.511334,64,3.699856,0.510098,1287,0.904371,693,4,5241,1317,0.511948,0.511948,0.260427,0.488052,880,7.030303,0.440374,0.508936,8,1.043857,32.009539,0.048846,4,8,1080
rankfunc7_signed_16,1,0.168754,1000,0.520781,0.920194,0.668095,2.398484,1000,0.522147,128,3.526596,0.501945,1768,0.881564,1128,4,8301,2027,0.523705,0.523705,0.337508,0.476295,1213,6.599291,0.41754,0.517866,8,1.050416,29.092,0.061679,4,8,1815
rankfunc8_unsigned_32,1,0.18156,1907,0.526188,0.900463,0.659929,2.40266,1907,0.528027,256,3.417013,0.495487,3063,0.875244,2163,4,15599,3722,0.530145,0.530145,0.363121,0.469855,2111,6.36061,0.408167,0.522367,8,1.049821,26.029365,0.065645,4,8,3523
rankfunc9_signed_64,1,0.167027,1739,0.525457,0.903104,0.638468,2.385547,1739,0.527123,128,3.194965,0.472558,2757,0.883119,1867,6.03125,12570,2951,0.529022,0.529022,0.334055,0.470978,1854,5.976433,0.413126,0.498197,12.0625,0.999325,22.93732,0.061416,6.03125,12.0625,2764
ring_r4_ser--opt-11_-shuffled,1,3.654228,182,0.468079,1.136391,0.169698,1.43934,364,0.473143,9,60.847185,0.101352,1266,0.223713,373,4330.666667,42668,905,0.582074,0.582074,6.56141,0.427081,726,128.643432,0.075185,0.107305,3888,0.192371,2119.14011,0.363364,2165.333333,7776,4603
ring_r6_ser---16_-shuffled,1,6.80109,377,0.468152,1.136057,0.023831,1.061594,754,0.473067,13,769.953064,0.044539,2704,0.101607,767,85616.307692,1110382,1950,0.60804,0.60804,12.508445,0.393033,1536,1582.628422,0.030663,0.048388,78732,0.084525,267746.793103,0.420585,42808.153846,157464,80284
ring_r6_ser--opt-17_-shuffled,1,6.785086,400,0.468203,1.135826,0.025177,1.06529,800,0.473115,13,726.651907,0.044719,2872,0.102115,813,85616.307692,1110890,2065,0.60787,0.60787,12.479011,0.393267,1632,1493.773678,0.030842,0.048587,78732,0.084874,252357.5325,0.420393,42808.153846,157464,80381
ring_r7_ser---19_-shuffled,1,7.05138,514,0.498462,1.006172,0.008157,1.021348,1028,0.502334,14,2326.498081,0.038527,3745,0.085291,1042,328143,4833552,2657,0.61765,0.61765,13.816787,0.382667,2109,4773.401152,0.026318,0.043093,321489,0.077415,2717782.85214,0.455947,164071.5,642978,323636
robots_1_5_2_100.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.994775,0.015847,408,464,7283
robots_1_5_2_100.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_100.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143467,0.016856,408,464,29081
robots_1_5_2_10.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99373,0.015847,408,464,7283
robots_1_5_2_14.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99373,0.015847,408,464,7283
robots_1_5_2_21.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_2.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.393538,0.016505,408,464,14549
robots_1_5_2_28.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.992685,0.015847,408,464,7283
robots_1_5_2_31.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.994775,0.015847,408,464,7283
robots_1_5_2_32.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.1432,0.016856,408,464,29081
robots_1_5_2_33.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99582,0.015847,408,464,7283
robots_1_5_2_3.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_39.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_40.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143467,0.016856,408,464,29081
robots_1_5_2_45.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_47.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99373,0.015847,408,464,7283
robots_1_5_2_49.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99582,0.015847,408,464,7283
robots_1_5_2_54.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143467,0.016856,408,464,29081
robots_1_5_2_61.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143467,0.016856,408,464,29081
robots_1_5_2_67.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143733,0.016856,408,464,29081
robots_1_5_2_75.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.1432,0.016856,408,464,29081
robots_1_5_2_80.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_81.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.99582,0.015847,408,464,7283
robots_1_5_2_82.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394597,0.016505,408,464,14549
robots_1_5_2_82.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143733,0.016856,408,464,29081
robots_1_5_2_85.2,1,0.472222,1914,0.477065,1.09615,0.07419,3.553125,1914,0.502105,10,9.60499,0.438391,1461,0.966783,1924,408,35339,641,0.530929,0.530929,0.537037,0.469071,1353,17.089397,0.407482,0.463628,464,0.880489,10458.994775,0.015847,408,464,7283
robots_1_5_2_85.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_2_91.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.142933,0.016856,408,464,29081
robots_1_5_2_9.8,1,0.536066,7500,0.446246,1.240915,0.082545,3.755518,7500,0.470687,40,9.759947,0.465772,1767,0.962228,7540,408,132893,2513,0.499095,0.499095,0.609644,0.500905,1359,17.355438,0.430948,0.431681,464,0.879955,12935.143467,0.016856,408,464,29081
robots_1_5_2_99.4,1,0.512949,3776,0.456946,1.188441,0.07952,3.682235,3776,0.481627,20,9.707587,0.456237,1563,0.963879,3796,408,67857,1265,0.510217,0.510217,0.583354,0.489783,1355,17.265543,0.422801,0.442774,464,0.880133,12098.394068,0.016505,408,464,14549
robots_1_5_3_100.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340,642,0.530912,0.530912,0.536975,0.469088,1353,17.090437,0.407499,0.463615,464,0.880496,10459.015674,0.015846,408,464,7283
robots_1_5_3_100.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858,1266,0.510209,0.510209,0.583318,0.489791,1355,17.26607,0.422809,0.442767,464,0.880137,12098.404661,0.016505,408,464,14549
robots_1_5_3_100.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894,2514,0.49909,0.49909,0.609624,0.50091,1359,17.355703,0.430952,0.431677,464,0.879957,12935.1488,0.016856,408,464,29081
robots_1_5_3_16.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858,1266,0.510209,0.510209,0.583318,0.489791,1355,17.26607,0.422809,0.442767,464,0.880137,12098.404661,0.016505,408,464,14549
robots_1_5_3_16.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894,2514,0.49909,0.49909,0.609624,0.50091,1359,17.355703,0.430952,0.431677,464,0.879957,12935.1488,0.016856,408,464,29081
robots_1_5_3_20.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858,1266,0.510209,0.510209,0.583318,0.489791,1355,17.26607,0.422809,0.442767,464,0.880137,12098.405191,0.016505,408,464,14549
robots_1_5_3_24.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858,1266,0.510209,0.510209,0.583318,0.489791,1355,17.26607,0.422809,0.442767,464,0.880137,12098.404131,0.016505,408,464,14549
robots_1_5_3_2.4,1,0.512917,3776,0.456939,1.188474,0.079578,3.682067,3776,0.481619,20,9.70785,0.456246,1564,0.963879,3796,408,67858,1266,0.510209,0.510209,0.583318,0.489791,1355,17.26607,0.422809,0.442767,464,0.880137,12098.405191,0.016505,408,464,14549
robots_1_5_3_25.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340,642,0.530912,0.530912,0.536975,0.469088,1353,17.090437,0.407499,0.463615,464,0.880496,10459.016719,0.015846,408,464,7283
robots_1_5_3_26.2,1,0.472168,1914,0.477051,1.09621,0.074297,3.55283,1914,0.50209,10,9.605509,0.438408,1462,0.966783,1924,408,35340,642,0.530912,0.530912,0.536975,0.469088,1353,17.090437,0.407499,0.463615,464,0.880496,10459.016719,0.015846,408,464,7283
robots_1_5_3_27.8,1,0.536049,7500,0.446243,1.240932,0.082575,3.755428,7500,0.470683,40,9.76008,0.465776,1768,0.962228,7540,408,132894,2514,0.49909,0.49909,0.609624,0.50091,1359,17.355703,0.430952,0.431677,464,0.879957,12935.1488,0.016856,408,464,29081
