@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC

@DATA
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212,514,0.175,0.225,9,9
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146,512,0.175,0.225,9,9
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839,520,0.175,0.225,9,9
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146,516,0.15,0.225,9,9
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146,513,0.175,0.225,9,9
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123,512,0.15,0.225,9,9
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412,521,0.15,0.225,9,9
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212,518,0.175,0.225,9,9
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412,514,0.15,0.225,9,9
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265,524,0.15,0.225,9,9
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123,516,0.15,0.225,9,9
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999,514,0.15,0.225,9,9
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445,526,0.15,0.2375,9,9
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146,517,0.175,0.225,9,9
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283,516,0.15,0.2,9,9
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279,513,0.15,0.2125,9,9
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212,514,0.15,0.2,9,9
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212,524,0.15,0.225,9,9
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146,515,0.15,0.225,9,9
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839,516,0.15,0.2125,9,9
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999,515,0.15,0.225,9,9
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123,520,0.15,0.225,9,9
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212,515,0.15,0.225,9,9
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123,521,0.15,0.225,9,9
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265,518,0.15,0.2375,9,9
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284,521,0.175,0.225,9,9
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643,517,0.15,0.225,9,9
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839,515,0.15,0.225,9,9
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087,658,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087,657,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087,661,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087,671,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087,661,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.717087,664,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.717087,662,0.1,0.1625,6.75,6.75
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.717087,658,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.717087,665,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.717087,663,0.1,0.1625,6.75,6.75
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.717087,661,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.717087,668,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.717087,665,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.717087,658,0.125,0.15,6.75,6.75
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.717087,667,0.1,0.15,6.75,6.75
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.717087,668,0.1,0.175,6.75,6.75
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.717087,663,0.125,0.15,6.75,6.75
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.727118,806,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.727118,806,0.1,0.1375,5.15,5.15
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.727118,813,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.727118,810,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118,807,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118,805,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118,809,0.1,0.1375,5.15,5.15
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118,809,0.075,0.125,5.15,5.15
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118,808,0.1,0.1,5.15,5.15
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171,129,0.875,0.95,37.55,37.55
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171,127,0.85,0.95,37.55,37.55
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171,124,0.85,0.95,37.55,37.55
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142,125,0.9,0.95,37.65,37.65
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142,122,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171,125,0.875,0.9375,37.55,37.55
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171,124,0.875,0.95,37.55,37.55
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157,126,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157,123,0.85,0.95,37.6,37.6
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.678157,124,0.85,0.95,37.6,37.6
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.678157,124,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.678157,128,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.678171,125,0.875,0.95,37.55,37.55
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.678186,126,0.85,0.95,37.5,37.5
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.678142,128,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.678142,126,0.85,0.95,37.65,37.65
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.678171,126,0.875,0.95,37.55,37.55
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.678157,122,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.678186,127,0.85,0.9375,37.5,37.5
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.678157,127,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.678171,128,0.875,0.95,37.55,37.55
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.678244,123,0.875,0.95,37.3,37.3
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.678157,128,0.85,0.95,37.6,37.6
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.685126,251,0.958333,0.958333,23,23
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.685126,253,0.958333,0.958333,23,23
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.685126,252,0.958333,0.958333,23,23
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.685126,248,0.958333,0.958333,23,23
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.685126,252,0.958333,0.958333,23,23
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.685126,251,0.958333,0.958333,23,23
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.701626,258,0.28,0.36,18.6,18.6
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.70739,249,0.28,0.37,18.88,18.88
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.718731,255,0.26,0.37,18.2,18.2
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.710592,256,0.28,0.37,18.52,18.52
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.707467,249,0.28,0.38,18.84,18.84
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.703881,252,0.28,0.38,18.76,18.76
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.718132,255,0.26,0.36,18.44,18.44
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.708259,259,0.28,0.37,18.44,18.44
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.700387,250,0.28,0.38,19.36,19.36
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.705636,247,0.28,0.38,19.16,19.16
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.710592,257,0.26,0.37,18.52,18.52
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.713696,262,0.26,0.36,18.24,18.24
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.707007,249,0.26,0.4,19.08,19.08
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.7029,255,0.28,0.38,18.6,18.6
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.709431,256,0.28,0.37,18.48,18.48
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.706306,258,0.28,0.38,18.8,18.8
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.711146,249,0.28,0.38,18.84,18.84
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.707859,258,0.28,0.38,18.64,18.64
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.708779,251,0.28,0.38,18.8,18.8
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.702484,252,0.3,0.39,18.84,18.84
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.706687,256,0.28,0.36,18.6,18.6
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.701558,254,0.28,0.37,18.64,18.64
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.707467,250,0.3,0.36,18.84,18.84
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.712188,251,0.28,0.38,18.92,18.92
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.707859,252,0.28,0.38,18.64,18.64
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.70276,256,0.26,0.36,18.68,18.68
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.713153,253,0.28,0.37,18.48,18.48
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.714956,251,0.28,0.38,18.76,18.76
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.707159,251,0.28,0.38,19,19
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.700324,249,0.28,0.4,19.4,19.4
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.705656,259,0.28,0.37,18.48,18.48
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.708178,260,0.26,0.38,18.48,18.48
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.708018,259,0.28,0.38,18.56,18.56
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.706842,253,0.28,0.36,18.52,18.52
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.709513,257,0.28,0.36,18.44,18.44
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.70692,256,0.28,0.36,18.48,18.48
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.702146,251,0.28,0.38,19.04,19.04
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.699582,252,0.28,0.38,19.08,19.08
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.709021,252,0.28,0.36,18.68,18.68
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.713153,255,0.28,0.38,18.48,18.48
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.698011,366,0.28,0.36,18.44,18.44
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.709513,254,0.26,0.38,18.44,18.44
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.70623,252,0.28,0.37,18.84,18.84
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.706306,253,0.28,0.36,18.8,18.8
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.715511,250,0.26,0.36,18.52,18.52
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.712534,251,0.28,0.38,18.76,18.76
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.705931,251,0.28,0.38,19,19
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.710424,258,0.28,0.36,18.6,18.6
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.712005,254,0.28,0.35,18.44,18.44
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.708421,268,0.26,0.38,18.36,18.36
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.70739,253,0.28,0.37,18.88,18.88
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.710592,256,0.28,0.37,18.52,18.52
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.703881,252,0.28,0.38,18.76,18.76
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.708259,257,0.28,0.37,18.44,18.44
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.705636,247,0.28,0.38,19.16,19.16
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.707007,248,0.26,0.4,19.08,19.08
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.709431,256,0.28,0.37,18.48,18.48
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.711146,249,0.28,0.38,18.84,18.84
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.708779,255,0.28,0.38,18.8,18.8
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.706687,256,0.28,0.36,18.6,18.6
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.712188,249,0.28,0.38,18.92,18.92
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.70276,259,0.26,0.36,18.68,18.68
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.714956,249,0.28,0.38,18.76,18.76
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.700324,247,0.28,0.4,19.4,19.4
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.708178,257,0.26,0.38,18.48,18.48
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.709513,257,0.28,0.36,18.44,18.44
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.702146,252,0.28,0.38,19.04,19.04
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.709021,253,0.28,0.36,18.68,18.68
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.698011,366,0.28,0.36,18.44,18.44
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.70623,252,0.28,0.37,18.84,18.84
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.684392,246,0.96,0.96,24,24
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.684392,246,0.96,0.96,24,24
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.684392,245,0.96,0.96,24,24
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.683714,240,0.961538,0.961538,25,25
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.683714,238,0.961538,0.961538,25,25
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.683714,238,0.961538,0.961538,25,25
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.683086,234,0.962963,0.962963,26,26
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.683086,232,0.962963,0.962963,26,26
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.683086,232,0.962963,0.962963,26,26
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.90988,969,0.089109,0.059406,5.49505,9.623762
ruler-17-6-a3.xml.minion.conv.minion,1,0.806072,157,0.666667,0.761905,15.714286,14.285714
