@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC

@DATA
nmr_10_9_5.minion,1,0.450078,11,0.988889,0.988889,75.577778,89,0,16.000611,0.988889,5,90,11,90,90,1,5
nmr_11_10_3.minion,1,0.436506,36,0.990909,0.990909,93.618182,109,0,39.581796,0.990909,3,110,36,110,110,1,3
nmr_11_10_4.minion,1,0.436506,20,0.990909,0.990909,93.618182,109,0,23.69166,0.990909,4,110,20,110,110,1,4
nmr_11_10_5.minion,1,0.436506,11,0.990909,0.990909,93.618182,109,0,14.747394,0.990909,5,110,11,110,110,1,5
nmr_11_11_3.minion,1,0.4309,36,0.991736,0.991736,103.636364,120,0,39.133005,0.991736,3,121,36,121,121,1,3
nmr_11_11_4.minion,1,0.4309,20,0.991736,0.991736,103.636364,120,0,23.172414,0.991736,4,121,20,121,121,1,4
nmr_11_11_5.minion,1,0.4309,11,0.991736,0.991736,103.636364,120,0,14.310345,0.991736,5,121,11,121,121,1,5
nmr_11_12_3.minion,1,0.426233,36,0.992424,0.992424,113.651515,131,0,38.718981,0.992424,3,132,36,132,132,1,3
nmr_11_12_4.minion,1,0.426233,20,0.992424,0.992424,113.651515,131,0,22.745275,0.992424,4,132,20,132,132,1,4
nmr_11_12_5.minion,1,0.426233,11,0.992424,0.992424,113.651515,131,0,13.871542,0.992424,5,132,11,132,132,1,5
nmr_11_5_3.minion,1,0.498429,36,0.981818,0.981818,43.418182,54,0,47.893617,0.981818,3,55,36,55,55,1,3
nmr_11_5_4.minion,1,0.498429,20,0.981818,0.981818,43.418182,54,0,31.829787,0.981818,4,55,20,55,55,1,4
nmr_11_5_5.minion,1,0.498429,11,0.981818,0.981818,43.418182,54,0,23.138298,0.981818,5,55,11,55,55,1,5
nmr_11_6_3.minion,1,0.477733,36,0.984848,0.984848,53.484848,65,0,44.375,0.984848,3,66,36,66,66,1,3
nmr_11_6_4.minion,1,0.477733,20,0.984848,0.984848,53.484848,65,0,28.303571,0.984848,4,66,20,66,66,1,4
nmr_11_6_5.minion,1,0.477733,11,0.984848,0.984848,53.484848,65,0,20.059524,0.984848,5,66,11,66,66,1,5
nmr_11_7_3.minion,1,0.462985,36,0.987013,0.987013,63.532468,76,0,42.329633,0.987013,3,77,36,77,77,1,3
nmr_11_7_4.minion,1,0.462985,20,0.987013,0.987013,63.532468,76,0,26.497011,0.987013,4,77,20,77,77,1,4
nmr_11_7_5.minion,1,0.462985,11,0.987013,0.987013,63.532468,76,0,17.544833,0.987013,5,77,11,77,77,1,5
nmr_11_8_3.minion,1,0.451942,36,0.988636,0.988636,73.568182,87,0,41.259473,0.988636,3,88,36,88,88,1,3
nmr_11_8_4.minion,1,0.451942,20,0.988636,0.988636,73.568182,87,0,25.202954,0.988636,4,88,20,88,88,1,4
nmr_11_8_5.minion,1,0.451942,11,0.988636,0.988636,73.568182,87,0,16.258831,0.988636,5,88,11,88,88,1,5
nmr_11_9_3.minion,1,0.443363,36,0.989899,0.989899,83.59596,98,0,40.222222,0.989899,3,99,36,99,99,1,3
nmr_11_9_4.minion,1,0.443363,20,0.989899,0.989899,83.59596,98,0,24.361361,0.989899,4,99,20,99,99,1,4
nmr_11_9_5.minion,1,0.443363,11,0.989899,0.989899,83.59596,98,0,15.43043,0.989899,5,99,11,99,99,1,5
nmr_12_10_3.minion,1,0.431409,36,0.991667,0.991667,102.633333,119,0,39.115719,0.991667,3,120,36,120,120,1,3
nmr_12_10_4.minion,1,0.431409,20,0.991667,0.991667,102.633333,119,0,23.205686,0.991667,4,120,20,120,120,1,4
nmr_12_10_5.minion,1,0.431409,11,0.991667,0.991667,102.633333,119,0,14.256522,0.991667,5,120,11,120,120,1,5
nmr_12_11_3.minion,1,0.426233,36,0.992424,0.992424,113.651515,131,0,38.718981,0.992424,3,132,36,132,132,1,3
nmr_12_11_4.minion,1,0.426233,20,0.992424,0.992424,113.651515,131,0,22.745275,0.992424,4,132,20,132,132,1,4
nmr_12_11_5.minion,1,0.426233,11,0.992424,0.992424,113.651515,131,0,13.871542,0.992424,5,132,11,132,132,1,5
nmr_12_12_3.minion,1,0.421927,36,0.993056,0.993056,124.666667,143,0,38.351759,0.993056,3,144,36,144,144,1,3
nmr_12_12_4.minion,1,0.421927,20,0.993056,0.993056,124.666667,143,0,22.366834,0.993056,4,144,20,144,144,1,4
nmr_12_12_5.minion,1,0.421927,11,0.993056,0.993056,124.666667,143,0,13.482412,0.993056,5,144,11,144,144,1,5
nmr_12_5_3.minion,1,0.489077,36,0.983333,0.983333,47.433333,59,0,46.595556,0.983333,3,60,36,60,60,1,3
nmr_12_5_4.minion,1,0.489077,20,0.983333,0.983333,47.433333,59,0,30.515556,0.983333,4,60,20,60,60,1,4
nmr_12_5_5.minion,1,0.489077,11,0.983333,0.983333,47.433333,59,0,21.798519,0.983333,5,60,11,60,60,1,5
nmr_12_6_3.minion,1,0.4697,36,0.986111,0.986111,58.5,71,0,43.410537,0.986111,3,72,36,72,72,1,3
nmr_12_6_4.minion,1,0.4697,20,0.986111,0.986111,58.5,71,0,27.327038,0.986111,4,72,20,72,72,1,4
nmr_12_6_5.minion,1,0.4697,11,0.986111,0.986111,58.5,71,0,19.020875,0.986111,5,72,11,72,72,1,5
nmr_12_7_3.minion,1,0.455955,36,0.988095,0.988095,69.547619,83,0,41.568781,0.988095,3,84,36,84,84,1,3
nmr_12_7_4.minion,1,0.455955,20,0.988095,0.988095,69.547619,83,0,25.707056,0.988095,4,84,20,84,84,1,4
nmr_12_7_5.minion,1,0.455955,11,0.988095,0.988095,69.547619,83,0,16.750535,0.988095,5,84,11,84,84,1,5
nmr_12_8_3.minion,1,0.445698,36,0.989583,0.989583,80.583333,95,0,40.614684,0.989583,3,96,36,96,96,1,3
nmr_12_8_4.minion,1,0.445698,20,0.989583,0.989583,80.583333,95,0,24.549303,0.989583,4,96,20,96,96,1,4
nmr_12_8_5.minion,1,0.445698,11,0.989583,0.989583,80.583333,95,0,15.600214,0.989583,5,96,11,96,96,1,5
nmr_12_9_3.minion,1,0.43775,36,0.990741,0.990741,91.611111,107,0,39.685177,0.990741,3,108,36,108,108,1,3
nmr_12_9_4.minion,1,0.43775,20,0.990741,0.990741,91.611111,107,0,23.800835,0.990741,4,108,20,108,108,1,4
nmr_12_9_5.minion,1,0.43775,11,0.990741,0.990741,91.611111,107,0,14.863883,0.990741,5,108,11,108,108,1,5
nmr_5_10_3.minion,1,0.509441,36,0.98,0.98,39.4,49,0,49.339093,0.98,3,50,36,50,50,1,3
nmr_5_10_4.minion,1,0.509441,20,0.98,0.98,39.4,49,0,33.412527,0.98,4,50,20,50,50,1,4
nmr_5_10_5.minion,1,0.509441,11,0.98,0.98,39.4,49,0,24.544276,0.98,5,50,11,50,50,1,5
nmr_5_11_3.minion,1,0.498429,36,0.981818,0.981818,43.418182,54,0,47.893617,0.981818,3,55,36,55,55,1,3
nmr_5_11_4.minion,1,0.498429,20,0.981818,0.981818,43.418182,54,0,31.829787,0.981818,4,55,20,55,55,1,4
nmr_5_11_5.minion,1,0.498429,11,0.981818,0.981818,43.418182,54,0,23.138298,0.981818,5,55,11,55,55,1,5
nmr_5_12_3.minion,1,0.489077,36,0.983333,0.983333,47.433333,59,0,46.595556,0.983333,3,60,36,60,60,1,3
nmr_5_12_4.minion,1,0.489077,20,0.983333,0.983333,47.433333,59,0,30.515556,0.983333,4,60,20,60,60,1,4
nmr_5_12_5.minion,1,0.489077,11,0.983333,0.983333,47.433333,59,0,21.798519,0.983333,5,60,11,60,60,1,5
nmr_5_5_3.minion,1,0.616459,36,0.96,0.96,19.2,24,0,71.555556,0.96,3,25,36,25,25,1,3
nmr_5_5_4.minion,1,0.616459,20,0.96,0.96,19.2,24,0,55.111111,0.96,4,25,20,25,25,1,4
nmr_5_5_5.minion,1,0.616459,11,0.96,0.96,19.2,24,0,46.777778,0.96,5,25,11,25,25,1,5
nmr_5_6_3.minion,1,0.583537,36,0.966667,0.966667,23.266667,29,0,62.792453,0.966667,3,30,36,30,30,1,3
nmr_5_6_4.minion,1,0.583537,20,0.966667,0.966667,23.266667,29,0,46.377358,0.966667,4,30,20,30,30,1,4
nmr_5_6_5.minion,1,0.583537,11,0.966667,0.966667,23.266667,29,0,38.993711,0.966667,5,30,11,30,30,1,5
nmr_5_7_3.minion,1,0.558378,36,0.971429,0.971429,27.314286,34,0,57.363636,0.971429,3,35,36,35,35,1,3
nmr_5_7_4.minion,1,0.558378,20,0.971429,0.971429,27.314286,34,0,41.490909,0.971429,4,35,20,35,35,1,4
nmr_5_7_5.minion,1,0.558378,11,0.971429,0.971429,27.314286,34,0,32.609091,0.971429,5,35,11,35,35,1,5
nmr_5_8_3.minion,1,0.538572,36,0.975,0.975,31.35,39,0,54.213058,0.975,3,40,36,40,40,1,3
nmr_5_8_4.minion,1,0.538572,20,0.975,0.975,31.35,39,0,37.890034,0.975,4,40,20,40,40,1,4
nmr_5_8_5.minion,1,0.538572,11,0.975,0.975,31.35,39,0,29.024055,0.975,5,40,11,40,40,1,5
nmr_5_9_3.minion,1,0.522594,36,0.977778,0.977778,35.377778,44,0,51.290323,0.977778,3,45,36,45,45,1,3
nmr_5_9_4.minion,1,0.522594,20,0.977778,0.977778,35.377778,44,0,35.408602,0.977778,4,45,20,45,45,1,4
nmr_5_9_5.minion,1,0.522594,11,0.977778,0.977778,35.377778,44,0,26.569892,0.977778,5,45,11,45,45,1,5
nmr_6_10_3.minion,1,0.48725,36,0.983333,0.983333,48.466667,59,0,45.441219,0.983333,3,60,36,60,60,1,3
nmr_6_10_4.minion,1,0.48725,20,0.983333,0.983333,48.466667,59,0,29.483309,0.983333,4,60,20,60,60,1,4
nmr_6_10_5.minion,1,0.48725,11,0.983333,0.983333,48.466667,59,0,21.139332,0.983333,5,60,11,60,60,1,5
nmr_6_11_3.minion,1,0.477733,36,0.984848,0.984848,53.484848,65,0,44.375,0.984848,3,66,36,66,66,1,3
nmr_6_11_4.minion,1,0.477733,20,0.984848,0.984848,53.484848,65,0,28.303571,0.984848,4,66,20,66,66,1,4
nmr_6_11_5.minion,1,0.477733,11,0.984848,0.984848,53.484848,65,0,20.059524,0.984848,5,66,11,66,66,1,5
nmr_6_12_3.minion,1,0.4697,36,0.986111,0.986111,58.5,71,0,43.410537,0.986111,3,72,36,72,72,1,3
nmr_6_12_4.minion,1,0.4697,20,0.986111,0.986111,58.5,71,0,27.327038,0.986111,4,72,20,72,72,1,4
nmr_6_12_5.minion,1,0.4697,11,0.986111,0.986111,58.5,71,0,19.020875,0.986111,5,72,11,72,72,1,5
nmr_6_5_3.minion,1,0.583537,36,0.966667,0.966667,23.266667,29,0,62.792453,0.966667,3,30,36,30,30,1,3
nmr_6_5_4.minion,1,0.583537,20,0.966667,0.966667,23.266667,29,0,46.377358,0.966667,4,30,20,30,30,1,4
nmr_6_5_5.minion,1,0.583537,11,0.966667,0.966667,23.266667,29,0,38.993711,0.966667,5,30,11,30,30,1,5
nmr_6_6_3.minion,1,0.553051,36,0.972222,0.972222,28.333333,35,0,55.787234,0.972222,3,36,36,36,36,1,3
nmr_6_6_4.minion,1,0.553051,20,0.972222,0.972222,28.333333,35,0,39.404255,0.972222,4,36,20,36,36,1,4
nmr_6_6_5.minion,1,0.553051,11,0.972222,0.972222,28.333333,35,0,32.659574,0.972222,5,36,11,36,36,1,5
nmr_6_7_3.minion,1,0.530345,36,0.97619,0.97619,33.380952,41,0,51.53681,0.97619,3,42,36,42,42,1,3
nmr_6_7_4.minion,1,0.530345,20,0.97619,0.97619,33.380952,41,0,35.616564,0.97619,4,42,20,42,42,1,4
nmr_6_7_5.minion,1,0.530345,11,0.97619,0.97619,33.380952,41,0,27.484663,0.97619,5,42,11,42,42,1,5
nmr_6_8_3.minion,1,0.51274,36,0.979167,0.979167,38.416667,47,0,49.148148,0.979167,3,48,36,48,48,1,3
nmr_6_8_4.minion,1,0.51274,20,0.979167,0.979167,38.416667,47,0,32.851852,0.979167,4,48,20,48,48,1,4
nmr_6_8_5.minion,1,0.51274,11,0.979167,0.979167,38.416667,47,0,24.641204,0.979167,5,48,11,48,48,1,5
nmr_6_9_3.minion,1,0.498702,36,0.981481,0.981481,43.444444,53,0,46.904159,0.981481,3,54,36,54,54,1,3
nmr_6_9_4.minion,1,0.498702,20,0.981481,0.981481,43.444444,53,0,30.981917,0.981481,4,54,20,54,54,1,4
nmr_6_9_5.minion,1,0.498702,11,0.981481,0.981481,43.444444,53,0,22.721519,0.981481,5,54,11,54,54,1,5
nmr_7_10_3.minion,1,0.471348,36,0.985714,0.985714,57.514286,69,0,43.165625,0.985714,3,70,36,70,70,1,3
nmr_7_10_4.minion,1,0.471348,20,0.985714,0.985714,57.514286,69,0,27.453125,0.985714,4,70,20,70,70,1,4
nmr_7_10_5.minion,1,0.471348,11,0.985714,0.985714,57.514286,69,0,18.35625,0.985714,5,70,11,70,70,1,5
nmr_7_11_3.minion,1,0.462985,36,0.987013,0.987013,63.532468,76,0,42.329633,0.987013,3,77,36,77,77,1,3
nmr_7_11_4.minion,1,0.462985,20,0.987013,0.987013,63.532468,76,0,26.497011,0.987013,4,77,20,77,77,1,4
nmr_7_11_5.minion,1,0.462985,11,0.987013,0.987013,63.532468,76,0,17.544833,0.987013,5,77,11,77,77,1,5
nmr_7_12_3.minion,1,0.455955,36,0.988095,0.988095,69.547619,83,0,41.568781,0.988095,3,84,36,84,84,1,3
nmr_7_12_4.minion,1,0.455955,20,0.988095,0.988095,69.547619,83,0,25.707056,0.988095,4,84,20,84,84,1,4
nmr_7_12_5.minion,1,0.455955,11,0.988095,0.988095,69.547619,83,0,16.750535,0.988095,5,84,11,84,84,1,5
nmr_7_5_3.minion,1,0.558378,36,0.971429,0.971429,27.314286,34,0,57.363636,0.971429,3,35,36,35,35,1,3
nmr_7_5_4.minion,1,0.558378,20,0.971429,0.971429,27.314286,34,0,41.490909,0.971429,4,35,20,35,35,1,4
nmr_7_5_5.minion,1,0.558378,11,0.971429,0.971429,27.314286,34,0,32.609091,0.971429,5,35,11,35,35,1,5
nmr_7_6_3.minion,1,0.530345,36,0.97619,0.97619,33.380952,41,0,51.53681,0.97619,3,42,36,42,42,1,3
nmr_7_6_4.minion,1,0.530345,20,0.97619,0.97619,33.380952,41,0,35.616564,0.97619,4,42,20,42,42,1,4
nmr_7_6_5.minion,1,0.530345,11,0.97619,0.97619,33.380952,41,0,27.484663,0.97619,5,42,11,42,42,1,5
nmr_7_7_3.minion,1,0.50972,36,0.979592,0.979592,39.428571,48,0,48.05298,0.979592,3,49,36,49,49,1,3
nmr_7_7_4.minion,1,0.50972,20,0.979592,0.979592,39.428571,48,0,32.476821,0.979592,4,49,20,49,49,1,4
nmr_7_7_5.minion,1,0.50972,11,0.979592,0.979592,39.428571,48,0,23.291391,0.979592,5,49,11,49,49,1,5
nmr_7_8_3.minion,1,0.493942,36,0.982143,0.982143,45.464286,55,0,46.141431,0.982143,3,56,36,56,56,1,3
nmr_7_8_4.minion,1,0.493942,20,0.982143,0.982143,45.464286,55,0,30.198003,0.982143,4,56,20,56,56,1,4
nmr_7_8_5.minion,1,0.493942,11,0.982143,0.982143,45.464286,55,0,21.056572,0.982143,5,56,11,56,56,1,5
nmr_7_9_3.minion,1,0.481463,36,0.984127,0.984127,51.492063,62,0,44.327273,0.984127,3,63,36,63,63,1,3
nmr_7_9_4.minion,1,0.481463,20,0.984127,0.984127,51.492063,62,0,28.672727,0.984127,4,63,20,63,63,1,4
nmr_7_9_5.minion,1,0.481463,11,0.984127,0.984127,51.492063,62,0,19.576623,0.984127,5,63,11,63,63,1,5
nmr_8_10_3.minion,1,0.459393,36,0.9875,0.9875,66.55,79,0,41.966301,0.9875,3,80,36,80,80,1,3
nmr_8_10_4.minion,1,0.459393,20,0.9875,0.9875,66.55,79,0,25.995298,0.9875,4,80,20,80,80,1,4
nmr_8_10_5.minion,1,0.459393,11,0.9875,0.9875,66.55,79,0,16.925549,0.9875,5,80,11,80,80,1,5
nmr_8_11_3.minion,1,0.451942,36,0.988636,0.988636,73.568182,87,0,41.259473,0.988636,3,88,36,88,88,1,3
nmr_8_11_4.minion,1,0.451942,20,0.988636,0.988636,73.568182,87,0,25.202954,0.988636,4,88,20,88,88,1,4
nmr_8_11_5.minion,1,0.451942,11,0.988636,0.988636,73.568182,87,0,16.258831,0.988636,5,88,11,88,88,1,5
nmr_8_12_3.minion,1,0.445698,36,0.989583,0.989583,80.583333,95,0,40.614684,0.989583,3,96,36,96,96,1,3
nmr_8_12_4.minion,1,0.445698,20,0.989583,0.989583,80.583333,95,0,24.549303,0.989583,4,96,20,96,96,1,4
nmr_8_12_5.minion,1,0.445698,11,0.989583,0.989583,80.583333,95,0,15.600214,0.989583,5,96,11,96,96,1,5
nmr_8_5_3.minion,1,0.538572,36,0.975,0.975,31.35,39,0,54.213058,0.975,3,40,36,40,40,1,3
nmr_8_5_4.minion,1,0.538572,20,0.975,0.975,31.35,39,0,37.890034,0.975,4,40,20,40,40,1,4
nmr_8_5_5.minion,1,0.538572,11,0.975,0.975,31.35,39,0,29.024055,0.975,5,40,11,40,40,1,5
nmr_8_6_3.minion,1,0.51274,36,0.979167,0.979167,38.416667,47,0,49.148148,0.979167,3,48,36,48,48,1,3
nmr_8_6_4.minion,1,0.51274,20,0.979167,0.979167,38.416667,47,0,32.851852,0.979167,4,48,20,48,48,1,4
nmr_8_6_5.minion,1,0.51274,11,0.979167,0.979167,38.416667,47,0,24.641204,0.979167,5,48,11,48,48,1,5
nmr_8_7_3.minion,1,0.493942,36,0.982143,0.982143,45.464286,55,0,46.141431,0.982143,3,56,36,56,56,1,3
nmr_8_7_4.minion,1,0.493942,20,0.982143,0.982143,45.464286,55,0,30.198003,0.982143,4,56,20,56,56,1,4
nmr_8_7_5.minion,1,0.493942,11,0.982143,0.982143,45.464286,55,0,21.056572,0.982143,5,56,11,56,56,1,5
nmr_8_8_3.minion,1,0.479654,36,0.984375,0.984375,52.5,63,0,44.508772,0.984375,3,64,36,64,64,1,3
nmr_8_8_4.minion,1,0.479654,20,0.984375,0.984375,52.5,63,0,28.280702,0.984375,4,64,20,64,64,1,4
nmr_8_8_5.minion,1,0.479654,11,0.984375,0.984375,52.5,63,0,19.175439,0.984375,5,64,11,64,64,1,5
nmr_8_9_3.minion,1,0.46844,36,0.986111,0.986111,59.527778,71,0,42.954057,0.986111,3,72,36,72,72,1,3
nmr_8_9_4.minion,1,0.46844,20,0.986111,0.986111,59.527778,71,0,27.009775,0.986111,4,72,20,72,72,1,4
nmr_8_9_5.minion,1,0.46844,11,0.986111,0.986111,59.527778,71,0,17.942326,0.986111,5,72,11,72,72,1,5
nmr_9_10_3.minion,1,0.450078,36,0.988889,0.988889,75.577778,89,0,40.807575,0.988889,3,90,36,90,90,1,3
nmr_9_10_4.minion,1,0.450078,20,0.988889,0.988889,75.577778,89,0,25.041539,0.988889,4,90,20,90,90,1,4
nmr_9_10_5.minion,1,0.450078,11,0.988889,0.988889,75.577778,89,0,16.000611,0.988889,5,90,11,90,90,1,5
nmr_9_11_3.minion,1,0.443363,36,0.989899,0.989899,83.59596,98,0,40.222222,0.989899,3,99,36,99,99,1,3
nmr_9_11_4.minion,1,0.443363,20,0.989899,0.989899,83.59596,98,0,24.361361,0.989899,4,99,20,99,99,1,4
nmr_9_11_5.minion,1,0.443363,11,0.989899,0.989899,83.59596,98,0,15.43043,0.989899,5,99,11,99,99,1,5
nmr_9_12_3.minion,1,0.43775,36,0.990741,0.990741,91.611111,107,0,39.685177,0.990741,3,108,36,108,108,1,3
nmr_9_12_4.minion,1,0.43775,20,0.990741,0.990741,91.611111,107,0,23.800835,0.990741,4,108,20,108,108,1,4
nmr_9_12_5.minion,1,0.43775,11,0.990741,0.990741,91.611111,107,0,14.863883,0.990741,5,108,11,108,108,1,5
nmr_9_5_3.minion,1,0.522594,36,0.977778,0.977778,35.377778,44,0,51.290323,0.977778,3,45,36,45,45,1,3
nmr_9_5_4.minion,1,0.522594,20,0.977778,0.977778,35.377778,44,0,35.408602,0.977778,4,45,20,45,45,1,4
nmr_9_5_5.minion,1,0.522594,11,0.977778,0.977778,35.377778,44,0,26.569892,0.977778,5,45,11,45,45,1,5
nmr_9_6_3.minion,1,0.498702,36,0.981481,0.981481,43.444444,53,0,46.904159,0.981481,3,54,36,54,54,1,3
nmr_9_6_4.minion,1,0.498702,20,0.981481,0.981481,43.444444,53,0,30.981917,0.981481,4,54,20,54,54,1,4
nmr_9_6_5.minion,1,0.498702,11,0.981481,0.981481,43.444444,53,0,22.721519,0.981481,5,54,11,54,54,1,5
nmr_9_7_3.minion,1,0.481463,36,0.984127,0.984127,51.492063,62,0,44.327273,0.984127,3,63,36,63,63,1,3
nmr_9_7_4.minion,1,0.481463,20,0.984127,0.984127,51.492063,62,0,28.672727,0.984127,4,63,20,63,63,1,4
nmr_9_7_5.minion,1,0.481463,11,0.984127,0.984127,51.492063,62,0,19.576623,0.984127,5,63,11,63,63,1,5
nmr_9_8_3.minion,1,0.46844,36,0.986111,0.986111,59.527778,71,0,42.954057,0.986111,3,72,36,72,72,1,3
nmr_9_8_4.minion,1,0.46844,20,0.986111,0.986111,59.527778,71,0,27.009775,0.986111,4,72,20,72,72,1,4
nmr_9_8_5.minion,1,0.46844,11,0.986111,0.986111,59.527778,71,0,17.942326,0.986111,5,72,11,72,72,1,5
nmr_9_9_3.minion,1,0.458255,36,0.987654,0.987654,67.555556,80,0,41.634146,0.987654,3,81,36,81,81,1,3
nmr_9_9_4.minion,1,0.458255,20,0.987654,0.987654,67.555556,80,0,25.914634,0.987654,4,81,20,81,81,1,4
nmr_9_9_5.minion,1,0.458255,11,0.987654,0.987654,67.555556,80,0,16.878049,0.987654,5,81,11,81,81,1,5
ortholatin-10.xml.minion,1,0.847717,999,0.33,0.066667,2.666667,47,100,995.460993,0.336667,10,300,994,300,300,0.576404,10
ortholatin-15.xml.conv.minion,1,0.839391,993,0.331852,0.044444,2.666667,95.333333,225,994.493007,0.334815,15,675,993,675,675,0.60792,15
ortholatin-20.xml.conv.minion,1,0.834484,998,0.3325,0.033333,2.666667,160.333333,400,998.336798,0.334167,20,1200,998,1200,1200,0.623179,20
ortholatin-2.xml.minion,1,0.861023,744,0.333333,0.333333,2.666667,4.333333,4,613.230769,0.416667,2,12,513,12,12,0.244444,2
ortholatin-5.xml.minion,1,0.863059,966,0.32,0.133333,2.666667,15.333333,25,964.021739,0.346667,5,75,961,75,75,0.476695,5
ortholatin-6.xml.minion,1,0.859328,987,0.324074,0.111111,2.666667,20.333333,36,973.04918,0.342593,6,108,963,108,108,0.51042,6
ortholatin-7.xml.minion,1,0.85587,995,0.326531,0.095238,2.666667,26,49,986.269231,0.340136,7,147,981,147,147,0.534317,7
ortholatin-8.xml.minion,1,0.852793,998,0.328125,0.083333,2.666667,32.333333,64,989.443299,0.338542,8,192,985,192,192,0.55203,8
ortholatin-9.xml.minion,1,0.850089,996,0.329218,0.074074,2.666667,39.333333,81,989.855932,0.337449,9,243,987,243,243,0.56564,9
peg10.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg11.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg12.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg13.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg14.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg15.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg16.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg17.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg18.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg19.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg1.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg20.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg21.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg22.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg23.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg24.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg25.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg26.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg27.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg28.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg29.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg2.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg30.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
peg31.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2
