@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC

@DATA
normalized-radar-8-24-3-2-43.xml.mzn_AND_NODATA,1,0.942857,1.060606,2.173571,2.543182,4.744286,0.286364,2.205714,1.149762,1.118939,0.551429,14,0.448571,0.275441,3088,378,1.188008,1443.799649,0.477988,1.840629,1544,0.595301,1.070409,1609.666667,0.190263,1.5,3332,0.791495,3.075065,1320,1.310527,1256,1256
normalized-radar-8-30-3-0-38.xml.mzn_AND_NODATA,1,0.938819,1.065169,2.203586,2.588202,6.245781,0.276966,2.189873,1.151459,1.120506,0.547468,21,0.452532,0.267712,4152,493,1.13558,1936.935162,0.452737,1.821421,2076,0.754014,0.98622,2183.166667,0.19085,1.5,4482,0.796718,3.200702,1780,1.505343,1716,1716
normalized-radar-8-30-3-0-22.xml.mzn_AND_NODATA,1,0.937093,1.06713,2.196312,2.584491,5.992408,0.277778,2.195228,1.138196,1.12037,0.548807,18,0.451193,0.270397,4048,480,1.147723,1882.634669,0.461386,1.845352,2024,0.728738,1.019879,2098.833333,0.1908,1.5,4352,0.79627,3.206749,1728,1.464171,1664,1664
normalized-haystacks-40.xml.mzn_AND_NODATA,1,1.347906,0.741892,3.662244,16.652716,5.851841,1,542.223013,515.453367,6.052961,1,23.178366,0,1.244473,25215539,62683,1.517929,88972.96967,1.099448,1.224282,355542.629815,0.271475,1.105106,23970643.383924,0.156576,7.726122,171830,1.517929,1.228725,62683,2.332004,44943,44943
normalized-radar-8-24-3-2-8.xml.mzn_AND_NODATA,1,0.943436,1.059956,2.189246,2.558845,4.993017,0.284974,2.200419,1.148627,1.119171,0.550279,15,0.449721,0.272665,3151,385,1.194696,1481.70687,0.476775,1.841396,1575.584963,0.61457,1.040619,1644.833333,0.19035,1.5,3409,0.792272,3.12177,1351,1.33324,1288,1288
normalized-os-taillard-20-95-7.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.901173,5.846154,0.666667,31.617885,1.364743,5.078169,0.025641,21.468437,0.974359,5.77619,493239,15200,8.617076,31691.430011,0.336568,0.172037,19270.3519,0.612206,0.194228,21289.986842,0.567868,7.156146,76000,0.918296,0.172037,22800,3.001096,15200,15200
normalized-radar-8-30-3-0-42.xml.mzn_AND_NODATA,1,0.935698,1.06872,2.19235,2.583531,5.960089,0.278436,2.199557,1.154749,1.120261,0.549889,18,0.450111,0.272513,3968,470,1.15121,1840.151955,0.468292,1.838474,1984,0.72513,1.038226,2083.166667,0.190759,1.5,4252,0.795906,3.202571,1688,1.47771,1624,1624
normalized-radar-8-30-3-0-43.xml.mzn_AND_NODATA,1,0.93379,1.070905,2.175228,2.569682,5.476027,0.27934,2.205479,1.153158,1.12011,0.55137,16,0.44863,0.275331,3864,457,1.151194,1783.832184,0.477621,1.837888,1932,0.680801,1.07405,2020.333333,0.190703,1.5,4122,0.795406,3.167664,1636,1.415458,1572,1572
normalized-radar-8-30-3-0-44.xml.mzn_AND_NODATA,1,0.935982,1.068396,2.190397,2.580778,5.977925,0.278302,2.198675,1.148455,1.120283,0.549669,18,0.450331,0.272087,3984,472,1.144886,1845.859712,0.466893,1.837107,1992,0.730804,1.029953,2081,0.190768,1.5,4272,0.79598,3.194041,1696,1.468269,1632,1632
normalized-qwh-15-106-1_ext.xml.mzn_AND_NODATA,1,6.747156,0.148211,13.494312,2.345081,13.494312,0.130968,2.650982,0.240616,1.17254,0.116339,4.906891,0.883661,1.125378,5127,1709,0.607831,13049,0.634805,1.949758,2123.130403,0.408936,0.518746,465.35209,0.408936,2.453445,27807,0.534651,1.949758,13049,0.24456,1709,1709
normalized-radar-8-30-3-0-46.xml.mzn_AND_NODATA,1,0.939457,1.064444,2.211378,2.595,6.521921,0.276667,2.187891,1.142658,1.120556,0.546973,22,0.453027,0.266698,4192,498,1.14069,1958.70393,0.449505,1.82807,2096,0.775821,0.975868,2189.333333,0.190869,1.5,4532,0.796883,3.23634,1800,1.527173,1736,1736
normalized-radar-8-30-3-0-6.xml.mzn_AND_NODATA,1,0.937365,1.06682,2.196004,2.583525,6.038877,0.27765,2.194384,1.149298,1.120392,0.548596,19,0.451404,0.269979,4064,482,1.146514,1890.638662,0.460031,1.826759,2032,0.732898,1.005851,2128.5,0.190808,1.5,4372,0.796341,3.211322,1736,1.484386,1672,1672
normalized-radar-8-30-3-0-19.xml.mzn_AND_NODATA,1,0.935412,1.069048,2.186526,2.577976,5.782851,0.278571,2.200445,1.139384,1.120238,0.550111,17,0.449889,0.272942,3952,468,1.153495,1830.487369,0.469701,1.84036,1976,0.711978,1.041286,2046.333333,0.190751,1.5,4232,0.795831,3.184591,1680,1.446101,1616,1616
normalized-radar-8-30-3-0-35.xml.mzn_AND_NODATA,1,0.933333,1.071429,2.175862,2.571429,5.482759,0.279557,2.206897,1.146073,1.120074,0.551724,17,0.448276,0.275993,3840,454,1.153742,1772.236538,0.479832,1.850989,1920,0.678377,1.085438,1994.166667,0.19069,1.5,4092,0.795286,3.161949,1624,1.425306,1560,1560
normalized-radar-8-30-3-0-26.xml.mzn_AND_NODATA,1,0.938429,1.065611,2.205414,2.591063,6.467091,0.277149,2.191083,1.154282,1.120475,0.547771,21,0.452229,0.268325,4128,490,1.144621,1922.411863,0.454701,1.821721,2064,0.775767,0.987646,2174.666667,0.190839,1.5,4452,0.796617,3.21516,1768,1.524481,1704,1704
normalized-radar-9-28-4-2-14.xml.mzn_AND_NODATA,1,0.960018,1.041647,2.318015,2.73222,7.415441,0.279081,2.231618,1.141483,1.158834,0.538603,23,0.461397,0.358822,4856,583,1.168627,2298.405038,0.392257,2.056995,2398.08392,0.817004,1.175904,2483.866667,0.243702,1.660964,5263,0.795549,3.483436,2089,1.619526,2008,2008
normalized-radar-8-30-3-0-3.xml.mzn_AND_NODATA,1,0.937634,1.066514,2.201613,2.588876,6.370968,0.277523,2.193548,1.1431,1.120413,0.548387,21,0.451613,0.269563,4080,484,1.14135,1896.491051,0.458686,1.840026,2040,0.765652,1.009084,2126.166667,0.190816,1.5,4392,0.796411,3.231457,1744,1.516721,1680,1680
normalized-radar-9-28-4-2-17.xml.mzn_AND_NODATA,1,0.960165,1.041488,2.322344,2.73641,7.535714,0.27897,2.230769,1.123748,1.158858,0.538462,22,0.461538,0.358355,4872,585,1.167036,2307.988862,0.391244,2.07654,2406.08392,0.820208,1.181049,2454.266667,0.243709,1.660964,5283,0.795611,3.529155,2097,1.617808,2016,2016
normalized-radar-8-30-3-0-2.xml.mzn_AND_NODATA,1,0.936819,1.067442,2.192266,2.580814,5.912854,0.277907,2.196078,1.149691,1.120349,0.54902,19,0.45098,0.270817,4032,478,1.140169,1873.421634,0.462749,1.837577,2016,0.722412,1.021664,2110.833333,0.190792,1.5,4332,0.796199,3.190469,1720,1.473662,1656,1656
normalized-radar-8-30-3-0-31.xml.mzn_AND_NODATA,1,0.936819,1.067442,2.200436,2.589535,6.1939,0.277907,2.196078,1.144154,1.120349,0.54902,19,0.45098,0.270817,4032,478,1.151698,1873.994787,0.462749,1.847013,2016,0.748059,1.022137,2100.666667,0.190792,1.5,4332,0.796199,3.2183,1720,1.494565,1656,1656
normalized-radar-9-28-4-2-24.xml.mzn_AND_NODATA,1,0.959572,1.042131,2.314591,2.729625,7.22119,0.279419,2.234201,1.135463,1.158759,0.539033,20,0.460967,0.360232,4808,577,1.168962,2271.767766,0.395331,2.075602,2374.08392,0.802814,1.194698,2443.516667,0.243678,1.660964,5203,0.795362,3.488423,2065,1.571544,1984,1984
normalized-radar-8-30-3-0-25.xml.mzn_AND_NODATA,1,0.937768,1.066362,2.198498,2.58524,6.240343,0.27746,2.193133,1.140379,1.120423,0.548283,20,0.451717,0.269356,4088,485,1.145972,1901.406662,0.458016,1.827188,2044,0.754255,1.000483,2125.666667,0.19082,1.5,4402,0.796445,3.214964,1748,1.510908,1684,1684
normalized-radar-9-28-4-2-27.xml.mzn_AND_NODATA,1,0.960165,1.041488,2.322802,2.736887,7.391941,0.27897,2.230769,1.128144,1.158858,0.538462,22,0.461538,0.358355,4872,585,1.1566,2309.947401,0.391244,2.072084,2406.08392,0.810363,1.181438,2463.866667,0.243709,1.660964,5283,0.795611,3.495226,2097,1.598327,2016,2016
normalized-radar-8-24-3-2-29.xml.mzn_AND_NODATA,1,0.94302,1.060423,2.188034,2.558157,5.10114,0.286254,2.205128,1.132835,1.118958,0.551282,16,0.448718,0.275167,3096,379,1.206968,1451.063219,0.477071,1.865586,1548,0.627208,1.069081,1590.5,0.19027,1.5,3342,0.791556,3.145631,1324,1.369743,1260,1260
normalized-radar-8-24-3-2-4.xml.mzn_AND_NODATA,1,0.946237,1.056818,2.192876,2.556108,5.091398,0.284091,2.193548,1.150426,1.119318,0.548387,16,0.451613,0.269563,3264,400,1.188826,1540.0993,0.458686,1.833358,1632,0.631922,0.995904,1711.833333,0.190406,1.5,3552,0.792765,3.132823,1408,1.38411,1344,1344
normalized-radar-8-30-3-0-39.xml.mzn_AND_NODATA,1,0.937229,1.066975,2.200216,2.588337,6.072511,0.277714,2.194805,1.14908,1.120381,0.548701,18,0.451299,0.270188,4056,481,1.145017,1887.466842,0.460708,1.830328,2028,0.737165,1.008764,2123.5,0.190804,1.5,4362,0.796305,3.20303,1732,1.462324,1668,1668
normalized-radar-9-28-4-2-35.xml.mzn_AND_NODATA,1,0.960811,1.040788,2.327928,2.740811,7.723423,0.278481,2.227027,1.130691,1.158966,0.537838,22,0.462162,0.356276,4944,594,1.165159,2346.096129,0.386756,2.071982,2442.08392,0.836796,1.168177,2510.133333,0.243743,1.660964,5373,0.795881,3.515921,2133,1.61826,2052,2052
normalized-radar-9-28-4-2-36.xml.mzn_AND_NODATA,1,0.958807,1.042963,2.305398,2.721707,6.967803,0.28,2.238636,1.130611,1.158631,0.539773,20,0.460227,0.362616,4728,567,1.167852,2230.179074,0.400576,2.064678,2334.08392,0.778939,1.209048,2387.85,0.243638,1.660964,5103,0.79504,3.468005,2025,1.595318,1944,1944
normalized-radi.xml.mzn_AND_NODATA,1,1.113169,0.898336,2.744856,3.834738,4.259259,0.334566,4.415638,2.107754,1.400097,0.341564,25.6842,0.658436,1.311141,2146,181,1.557122,680.728312,0.689544,0.920591,738.235448,0.979232,1.263486,1024.368421,0.60922,4.2807,1379,0.832181,1.968606,541,0.899485,401,401
normalized-radar-9-28-4-2-16.xml.mzn_AND_NODATA,1,0.96164,1.03989,2.328042,2.739116,7.948854,0.277854,2.222222,1.13118,1.159104,0.537037,23,0.462963,0.353553,5040,606,1.159074,2393.891077,0.380947,2.053125,2490.08392,0.856993,1.142541,2565.516667,0.243786,1.660964,5493,0.796228,3.500949,2181,1.650585,2100,2100
normalized-ramsey-10-3.xml.mzn_AND_NODATA,1,1.185185,0.84375,3.555556,3.877444,7.111111,0.75,2.111111,0.909722,1.292481,0.111111,4.169925,0.888889,0.148865,855,360,0.811278,760.782,0.503258,0.503258,431.323313,0.130651,0.503258,368.4375,0.130651,1.389975,1320,0,0.503258,480,1.237437,360,360
normalized-radar-9-28-4-2-44.xml.mzn_AND_NODATA,1,0.961022,1.040559,2.331093,2.743643,7.767025,0.278322,2.225806,1.131175,1.159001,0.537634,22,0.462366,0.35559,4968,597,1.160093,2360.484954,0.385285,2.074017,2454.08392,0.836358,1.165798,2524.783333,0.243754,1.660964,5403,0.795969,3.528478,2145,1.622299,2064,2064
normalized-ramsey-13-3.xml.mzn_AND_NODATA,1,1.222222,0.818182,3.666667,3.877444,7.333333,0.75,2.083333,0.92803,1.292481,0.083333,4.169925,0.916667,0.132665,1950,858,0.811278,1813.197101,0.413817,0.413817,981.627075,0.130651,0.413817,868.636364,0.130651,1.389975,3146,0,0.413817,1144,1.507557,858,858
normalized-radar-9-28-4-2-33.xml.mzn_AND_NODATA,1,0.961504,1.040037,2.329646,2.741081,7.827434,0.277957,2.223009,1.125177,1.159082,0.537168,23,0.462832,0.354003,5024,604,1.158705,2387.776819,0.381901,2.069789,2482.08392,0.848101,1.151002,2542.9,0.243779,1.660964,5473,0.796171,3.521572,2173,1.646432,2092,2092
normalized-qwh-15-106-5_ext.xml.mzn_AND_NODATA,1,6.747156,0.148211,13.494312,2.345081,13.494312,0.130968,2.650982,0.240604,1.17254,0.116339,4.906891,0.883661,1.125378,5127,1709,0.607831,13049,0.634805,1.945632,2123.130403,0.408936,0.518746,465.328857,0.408936,2.453445,27807,0.534651,1.945632,13049,0.244374,1709,1709
normalized-queens-120.xml.mzn_AND_NODATA,1,1.983333,0.504202,3.966667,14.310769,3.966667,1,179.004167,89.006285,7.113969,1,21.714648,0,0.332383,2577660,28560,2,25596.632255,0.99995,0.06953,106556.214733,0.366655,1.061196,1281690.504202,0.030251,7.403879,64260,0,1.061196,28560,5.414344,14280,14280
normalized-radar-8-30-3-0-9.xml.mzn_AND_NODATA,1,0.936264,1.068075,2.191209,2.580986,5.9,0.278169,2.197802,1.145879,1.120305,0.549451,19,0.450549,0.271662,4000,474,1.149556,1856.891433,0.465502,1.840295,2000,0.719778,1.031113,2085.5,0.190776,1.5,4292,0.796054,3.19981,1704,1.474523,1640,1640
normalized-ramsey-17-3.xml.mzn_AND_NODATA,1,1.25,0.8,3.75,3.877444,7.5,0.75,2.0625,0.94375,1.292481,0.0625,4.169925,0.9375,0.117363,4488,2040,0.811278,4311.098002,0.33729,0.33729,2255.5549,0.130651,0.33729,2053.6,0.130651,1.389975,7480,0,0.33729,2720,1.807392,2040,2040
normalized-radar-8-30-3-0-36.xml.mzn_AND_NODATA,1,0.937093,1.06713,2.199566,2.587963,6.199566,0.277778,2.195228,1.14398,1.12037,0.548807,19,0.451193,0.270397,4048,480,1.14773,1881.243773,0.461386,1.838398,2024,0.75015,1.012361,2109.5,0.1908,1.5,4352,0.79627,3.214884,1728,1.491252,1664,1664
normalized-radar-9-28-4-2-32.xml.mzn_AND_NODATA,1,0.960018,1.041647,2.332721,2.747538,7.710478,0.279081,2.231618,1.130538,1.158834,0.538603,20,0.461397,0.358822,4856,583,1.167192,2301.801331,0.392257,2.089788,2398.08392,0.83351,1.198636,2460.05,0.243702,1.660964,5263,0.795549,3.524198,2089,1.602152,2008,2008
normalized-ramsey-18-3.xml.mzn_AND_NODATA,1,1.254902,0.796875,3.764706,3.877444,7.529412,0.75,2.058824,0.946691,1.292481,0.058824,4.169925,0.941176,0.114286,5355,2448,0.811278,5173.317602,0.322757,0.322757,2690.499263,0.130651,0.322757,2462.34375,0.130651,1.389975,8976,0,0.322757,3264,1.875,2448,2448
normalized-radar-9-28-4-2-11.xml.mzn_AND_NODATA,1,0.960238,1.041409,2.324497,2.738493,7.542048,0.278915,2.230347,1.126988,1.15887,0.538391,22,0.461609,0.358123,4880,586,1.159501,2313.823015,0.390739,2.07942,2410.08392,0.816674,1.181093,2465.85,0.243713,1.660964,5293,0.795641,3.514748,2101,1.607276,2020,2020
normalized-radar-9-28-4-2-45.xml.mzn_AND_NODATA,1,0.958807,1.042963,2.307292,2.723682,7.022727,0.28,2.238636,1.126776,1.158631,0.539773,20,0.460227,0.362616,4728,567,1.170672,2230.025057,0.400576,2.078682,2334.08392,0.784177,1.206864,2379.75,0.243638,1.660964,5103,0.79504,3.464655,2025,1.58582,1944,1944
normalized-os-taillard-20-95-9.xml.mzn_AND_NODATA,1,1.461538,0.684211,3.897436,14.922963,5.846154,0.666667,31.956667,1.3692,5.085432,0.025641,21.505331,0.974359,5.780482,498524,15200,8.628654,31691.430011,0.337319,0.172037,19276.889019,0.612345,0.197314,21359.526316,0.568068,7.168444,76000,0.918296,0.172037,22800,3.001096,15200,15200
normalized-ramsey-20-3.xml.mzn_AND_NODATA,1,1.263158,0.791667,3.789474,3.877444,7.578947,0.75,2.052632,0.951754,1.292481,0.052632,4.169925,0.947368,0.108786,7410,3420,0.811278,7227.429003,0.297472,0.297472,3721.142875,0.130651,0.297472,3435.833333,0.130651,1.389975,12540,0,0.297472,4560,2.003469,3420,3420
normalized-radar-9-28-4-2-39.xml.mzn_AND_NODATA,1,0.962565,1.038891,2.347676,2.757496,8.378657,0.277157,2.216867,1.133964,1.159258,0.536145,23,0.463855,0.350449,5152,620,1.153886,2457.527781,0.374409,2.058111,2546.08392,0.886722,1.129339,2635.333333,0.243834,1.660964,5633,0.796613,3.5318,2237,1.633425,2156,2156
normalized-radar-8-30-3-0-28.xml.mzn_AND_NODATA,1,0.935841,1.068558,2.19469,2.585697,5.994469,0.278369,2.199115,1.139841,1.120272,0.549779,19,0.450221,0.2723,3976,471,1.147557,1844.953258,0.467591,1.848641,1988,0.728556,1.037334,2060.833333,0.190763,1.5,4262,0.795943,3.210739,1692,1.476876,1628,1628
normalized-ramsey-15-3.xml.mzn_AND_NODATA,1,1.238095,0.807692,3.714286,3.877444,7.428571,0.75,2.071429,0.936813,1.292481,0.071429,4.169925,0.928571,0.124329,3045,1365,0.811278,2884.631751,0.371232,0.371232,1531.421063,0.130651,0.371232,1377.115385,0.130651,1.389975,5005,0,0.371232,1820,1.664101,1365,1365
normalized-ramsey-16-3.xml.mzn_AND_NODATA,1,1.244444,0.803571,3.733333,3.877444,7.466667,0.75,2.066667,0.940476,1.292481,0.066667,4.169925,0.933333,0.120699,3720,1680,0.811278,3550.316002,0.353359,0.353359,1870.1955,0.130651,0.353359,1692.857143,0.130651,1.389975,6160,0,0.353359,2240,1.737198,1680,1680
normalized-radar-9-28-4-2-18.xml.mzn_AND_NODATA,1,0.958492,1.043305,2.3125,2.729801,7.068702,0.280239,2.240458,1.132125,1.158579,0.540076,20,0.459924,0.363581,4696,563,1.171165,2215.793214,0.402717,2.082844,2318.08392,0.784062,1.219738,2372.933333,0.243621,1.660964,5063,0.794908,3.48531,2009,1.588656,1928,1928
normalized-ramsey-25-4.xml.mzn_AND_NODATA,1,1.277778,0.782609,3.833333,4.5,7.666667,0.75,2.083333,0.961957,1.5,0.041667,5,0.958333,0.191833,15000,6900,0.811278,14581.655007,0.249882,0.249882,7500,0.19245,0.249882,6926.086957,0.19245,1.666667,25300,0.811278,0.249882,9200,2.293659,6900,6900
normalized-radar-9-28-4-2-4.xml.mzn_AND_NODATA,1,0.962435,1.039031,2.340242,2.750056,8.163212,0.277254,2.217617,1.132635,1.159236,0.536269,23,0.463731,0.350888,5136,618,1.152873,2448.664754,0.375328,2.056322,2538.08392,0.868873,1.126393,2623.183333,0.243828,1.660964,5613,0.796559,3.542601,2229,1.636263,2148,2148
normalized-ramsey-25-3.xml.mzn_AND_NODATA,1,1.277778,0.782609,3.833333,3.877444,7.666667,0.75,2.041667,0.961051,1.292481,0.041667,4.169925,0.958333,0.097874,14700,6900,0.811278,14581.655007,0.249882,0.249882,7375.48875,0.130651,0.249882,6919.565217,0.130651,1.389975,25300,0,0.249882,9200,2.293659,6900,6900
normalized-rand-2-30-15-306-230-10_ext.xml.mzn_AND_NODATA,1,27.104167,0.036895,54.208333,2.107249,54.208333,0.034589,2.8125,0.093954,1.053624,0.0625,7.813781,0.9375,1.118862,1350,450,0.229764,13010,0.33729,-63.867329,567.206718,0.26834,0.33729,45.097708,0.26834,3.906891,26470,0.229764,5.784763,13010,0.309874,450,450
normalized-rand-2-30-15-306-230-12_ext.xml.mzn_AND_NODATA,1,26.435417,0.037828,52.870833,2.110878,52.870833,0.035464,2.8125,0.094384,1.055439,0.0625,7.813781,0.9375,1.118862,1350,450,0.23574,12689,0.33729,-75.391425,567.206718,0.273235,0.33729,45.304087,0.273235,3.906891,25828,0.23574,5.731624,12689,0.303657,450,450
normalized-pigeon-clauses-65-60.xml.mzn_AND_NODATA,1,32.016667,0.031234,65,2.030193,123,1,2,0.030769,1,1,60,0,0,7800,124865,0.006429,125183.947889,0,0,3900,0.651649,0,120,0,1,374595,0,0,124865,0,0,0
normalized-rand-2-30-15-306-230-13_ext.xml.mzn_AND_NODATA,1,26.6875,0.037471,53.375,2.108923,53.375,0.035129,2.8125,0.094248,1.054462,0.0625,7.813781,0.9375,1.118862,1350,450,0.232525,12810,0.33729,-62.843306,567.206718,0.270136,0.33729,45.239257,0.270136,3.906891,26070,0.232525,5.676794,12810,0.288998,450,450
normalized-rand-2-30-15-306-230-20_ext.xml.mzn_AND_NODATA,1,26.883333,0.037198,53.766667,2.10813,53.766667,0.034873,2.8125,0.094039,1.054065,0.0625,7.813781,0.9375,1.118862,1350,450,0.231218,12904,0.33729,-61.375077,567.206718,0.269287,0.33729,45.138928,0.269287,3.906891,26258,0.231218,5.638587,12904,0.285224,450,450
normalized-rand-2-30-15-306-230-15_ext.xml.mzn_AND_NODATA,1,27.689583,0.036115,55.379167,2.104107,55.379167,0.033857,2.8125,0.093201,1.052053,0.0625,7.813781,0.9375,1.118862,1350,450,0.224523,13291,0.33729,-54.644357,567.206718,0.263895,0.33729,44.736346,0.263895,3.906891,27032,0.224523,5.632897,13291,0.287634,450,450
normalized-fischer-10-10-fair.xml.mzn_AND_NODATA,1,0.950883,1.051654,2.692267,14.050632,5.008686,0.914219,6795.688877,3380.454909,4.784393,0.844633,42.863354,0.155367,1.325763,192453909,24619,2.512456,40024.555504,1.352023,-0.89157,171334.017681,0.959666,1.711564,95734483.029697,0.932588,14.287785,78477,1.799612,1.508616,26929,1.282856,6321,6321
normalized-queens-150.xml.mzn_AND_NODATA,1,1.986667,0.503356,3.973333,14.955229,3.973333,1,224.003333,111.505022,7.436148,1,22.681639,0,0.332577,5040075,44700,2,40061.955946,0.999968,0.057778,173769.590379,0.366074,1.051111,2508863.003356,0.028975,7.72641,100575,1,1.051111,44700,6.067503,22350,22350
normalized-geo50-20-d4-75-86_ext.xml.mzn_AND_NODATA,1,45.480952,0.021987,90.961905,2.069562,90.961905,0.02094,2.857143,0.071556,1.034781,0.047619,5.321928,0.952381,1.341641,3000,1000,0.146688,47755,0.276195,6.895121,1216.096405,0.22983,0.276195,75.133386,0.22983,2.660964,96510,0.146688,6.895121,47755,0.420524,1000,1000
normalized-rand-2-30-15-306-230-17_ext.xml.mzn_AND_NODATA,1,27.585417,0.036251,55.170833,2.104061,55.170833,0.033985,2.8125,0.093478,1.05203,0.0625,7.813781,0.9375,1.118862,1350,450,0.224422,13241,0.33729,-44.238608,567.206718,0.263328,0.33729,44.869437,0.263328,3.906891,26932,0.224422,5.554901,13241,0.273762,450,450
normalized-ooo-rf10-ucl.xml.mzn_AND_NODATA,1,2.904145,0.344335,7.191931,2.476436,6.694892,1,2,0.367017,1,1,11,0,0,36138,52475,1.02078,64518.420026,0,1.636818,18069,0.496501,0.244379,6631.621532,0,1,157425,0,1.717009,52475,1.682334,0,0
normalized-ooo-rf10.xml.mzn_AND_NODATA,1,2.904035,0.344349,7.191765,2.476455,6.694892,1,1.999945,0.367041,0.99999,1,11,0,0.00372,36137,52473,1.020796,64517.420026,0.000862,1.637054,18068,0.496505,0.244632,6632.054865,0.002183,1,157419,0,1.717009,52473,1.682334,0,0
normalized-ramsey-30-4.xml.mzn_AND_NODATA,1,1.287356,0.776786,3.862069,4.5,7.724138,0.75,2.068966,0.96798,1.5,0.034483,5,0.965517,0.176383,26100,12180,0.811278,25739.791012,0.216397,0.216397,13050,0.19245,0.216397,12211.071429,0.19245,1.666667,44660,0.811278,0.216397,16240,2.55126,12180,12180
normalized-qwh-20-166-0_ext.xml.mzn_AND_NODATA,1,8.029843,0.124535,16.059686,2.339994,16.059686,0.111937,2.69651,0.2081,1.169997,0.101163,5.321928,0.898837,1.346163,10662,3554,0.544932,31750,0.571717,2.364705,4271.440064,0.437006,0.472673,822.827632,0.437006,2.660964,67054,0.483307,2.364705,31750,0.24525,3554,3554
normalized-mps-seymour1.xml.mzn_AND_NODATA,1,0.546778,1.828897,32.014837,58.551849,499.285957,1,1.992534,0.216381,1,1,198,0,0.043201,21085,5786,4.863247,30297.477679,0.063478,6.244506,10503,0.712385,0.733157,2289.744672,0,1,17358,0,8.623425,5786,0.71576,0,0
normalized-fischer-8-12-fair.xml.mzn_AND_NODATA,1,0.950446,1.052138,2.689777,14.011983,5.000818,0.913639,6759.05052,3362.747424,4.770904,0.843569,42.863354,0.156431,1.330529,181818459,23359,2.513934,37980.489228,1.35145,-0.903266,162186.454273,0.962252,1.713133,90457905.695763,0.934951,14.287785,74493,1.798207,1.516688,25567,1.183535,6049,6049
normalized-patat-02-comp-5.xml.mzn_AND_NODATA,1,1.471523,0.679568,4.111803,6.832977,8.16545,0.659136,2.659522,0.981629,2.156663,0.030066,109.837062,0.969934,1.973235,61919,22582,2.481682,48323.083619,0.242283,0.392604,24772.151336,1.409895,0.141152,22854.275508,0.661554,5.491853,90803,1.786334,0.415314,34260,4.245773,22582,22582
normalized-pack.xml.mzn_AND_NODATA,1,1.033058,0.968,2.382369,5.922556,3.349862,0.682667,14.50854,7.099306,2.512913,0.363085,14.640358,0.636915,2.20443,368662,17920,4.326599,30729.137606,1.245511,-1.985699,46620.389211,0.716798,1.169085,180393.362153,0.618252,5.672425,79800,1.748263,1.599547,26250,2.932603,20664,20664
normalized-rand-2-30-15-306-230-21_ext.xml.mzn_AND_NODATA,1,27.16875,0.036807,54.3375,2.106548,54.3375,0.034507,2.8125,0.093068,1.053274,0.0625,7.813781,0.9375,1.118862,1350,450,0.228594,13041,0.33729,-59.689066,567.206718,0.26707,0.33729,44.672489,0.26707,3.906891,26532,0.228594,5.392693,13041,0.256811,450,450
normalized-rand-2-30-15-306-230-24_ext.xml.mzn_AND_NODATA,1,25.46875,0.039264,50.9375,2.116513,50.9375,0.03681,2.8125,0.095079,1.058257,0.0625,7.813781,0.9375,1.118862,1350,450,0.244881,12225,0.33729,-96.435542,567.206718,0.280622,0.33729,45.637681,0.280622,3.906891,24900,0.244881,5.684439,12225,0.298272,450,450
