@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.0469,0.2283,0.0927,0.1249,0.7635,0.3235,0.5763,0.3964,0.039,0.2746,0.2185,4050,0.1728,0.5949,3900,4091
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0.0143,0.2059,0.1138,0.1473,1.2799,0.5,0.1959,0.8709,2.2681,18.306,1.2359,0,0.2968,1.0819,0,0
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.0621,0.2644,0.1222,0.165,0.9517,0.521,0.5559,0.4169,0.0642,0.3272,0.5629,4032,0.228,0.6496,3970,4120
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.0015,0.0163,0.0155,0.0359,1.1956,0.0533,0.0432,0.8682,0.0489,0.7758,0.7299,1684,0.0437,0.6891,1639,2340
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0.0608,0.1539,0.1037,0.1377,1.3357,0.2511,2.4393,0.0828,0.6086,2.8267,0.7664,3933,0.139,0.8418,3933,3933
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.0022,0.0673,0.0301,0.0267,1.36,0.5,0.1358,0.9564,0.0297,8.1967,0.8152,0,0.0607,0.8801,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0548,0.1601,0.0598,0.0697,1.2812,0.096,1.3532,0.1,0.0805,0.5437,0.6185,1031,0.0698,0.8418,801,1159
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.0005,0.0031,0.0173,0.0229,0.0787,0.5,0.062,0.9811,0.0166,0.2623,0.1076,17,0.0495,0.004,11,21
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0025,0.8317,0.0059,0.6339,0.1742,0,0.0956,0,4357,0.0037,0.6481,4341,4410
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0.0154,0.1868,0.0833,0.085,1.7397,0.7684,0.6645,0.4481,3.2348,1.637,1.6593,542,0.2318,0.8364,498,672
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0.0583,0.0386,0.0583,0.0584,0,0.0585,0,0.9411,0.0357,0,0.0842,0,0.0584,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0.0066,0.1487,0.0361,0.0448,1.8379,0.4517,0.5432,0.5452,2.3973,1.3093,1.567,977,0.0907,1.0443,824,984
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.051,0.0418,0.0367,1.125,0.5,0.1898,0.9389,0.354,5.0609,0.7485,0,0.1667,0.5516,0,0
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.0447,0.2318,0.0881,0.116,0.6727,0.2864,0.5752,0.3918,0.0169,0.2829,0.1318,4086,0.1781,0.5786,4046,4096
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,0.0164,0.1236,0.0721,0.1191,1.8652,0.435,0.4497,0.6164,5.5414,1.7985,1.7163,289,0.1481,0.7279,263,395
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0.0121,0.2054,0.1029,0.1502,1.2447,0.5,0.1833,0.8812,2.2213,21.513,1.2049,0,0.2313,1.0796,0,0
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0548,0.1609,0.0595,0.0697,1.272,0.0835,1.4056,0.0966,0.1014,0.5339,0.619,1471,0.0698,0.8233,1086,1875
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S145251364-05.UNSAT.shuffled.cnf,1,0.0001,0.0112,0.0001,0.0001,1.0264,0.0001,0.6721,0.0669,0,0.0365,0,4647,0.0001,0.6824,4561,4647
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,0.0044,0.0579,0.1265,0.1949,1.0876,1,0.4028,0.7997,0.2918,4.4743,0.6672,35,0.4075,0.5535,20,57
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0,0.0322,0.0123,0.0002,1.2198,1,0.3017,0.4926,0.1567,0.8492,0.6022,2753,0.0148,1.0326,2753,2753
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0.0015,0.05,0.0027,0.0034,0.8294,0.0131,0.6937,0.1666,0,0.097,0,83,0.0049,0.652,70,89
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0471,0.2336,0.092,0.1231,0.7163,0.7707,0.5761,0.3936,0.0255,0.2909,0.1622,6,0.1746,0.5869,4,8
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0,0.0233,0.069,0.031,0.6014,1,0.2738,0.8972,0.1435,4.946,0.3747,18,0.3415,0.3128,18,18
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.0467,0.2338,0.093,0.1255,0.724,0.7667,0.5837,0.3904,0.0251,0.2936,0.1647,63,0.1769,0.5874,55,76
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0208,0.266,0.0486,0.062,1.4349,0.2921,0.4649,0.4793,0.6987,0.3301,1.1908,2482,0.0945,0.8669,2329,2669
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.0469,0.2335,0.0918,0.1224,0.7113,0.5362,0.5786,0.3934,0.026,0.2893,0.1578,16,0.1776,0.5872,13,20
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.0248,0.2118,0.04,0.0446,1.2018,0.233,0.6437,0.2329,0.9029,0.8429,1.0833,1770,0.0679,0.6565,1718,2063
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0.0001,0.0118,0.0001,0.0001,0.9907,0.0003,0.7124,0.068,0,0.0399,0,3747,0.0002,0.6777,3668,3747
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.0901,0.1364,0.1055,0.1154,1.6919,0.1791,1.4426,0.0391,0,0.3459,0.9205,3366,0.1353,0.8453,2811,3594
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0,0.0074,0,0,0,0,0.0916,0.7216,0,0.2415,0.321,4700,0,0,4610,4700
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.0322,0.2042,0.0549,0.0703,1.2067,0.4123,0.9004,0.2239,0.8985,1.3667,1.0025,0,0.0858,0.6256,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.0067,0.0229,0.1518,0.3187,1.3403,0.5,0.4622,0.7055,10.56,1.83,1.4255,0,0.4541,1.7701,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.046,0.2331,0.0919,0.1246,0.7255,0.8125,0.581,0.392,0.0289,0.2931,0.1727,15,0.1759,0.5884,12,19
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0.0112,0.0001,0.0001,1.0003,0.0002,0.8921,0.0627,0,0.0385,0,4540,0.0001,0.682,4485,4563
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.0275,0.2833,0.0482,0.0603,1.0402,0.2072,0.673,0.2757,0.195,0.1032,0.7013,147,0.069,0.7168,113,177
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.0236,0.1396,0.0748,0.109,1.0229,0.2947,0.6477,0.2453,0.1145,0.3844,0.0907,3438,0.1806,0.8822,2870,3775
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.1377,0.0969,0.1941,1.7162,0.5,0.4199,0.7987,7.4571,3.6771,1.4522,0,0.3172,0.7658,0,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.0058,0.0184,0.0131,0.0213,0.6881,0.0501,0.2283,0.9218,0.0038,0.6114,0.6573,111,0.0268,0.2973,90,126
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.995,0.0001,0.7183,0.0681,0,0.0393,0,4550,0.0001,0.6847,4500,4610
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0156,0.0003,0.7362,0.0688,0,0.0372,0,4150,0.0001,0.6846,3964,4150
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.0252,0.2264,0.039,0.056,0.9221,0.0699,0.4423,0.2872,2.2073,0.6817,0.5399,990,0.058,0.6854,580,1219
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.3046,0.4621,0.3042,0.3166,0,0.3174,1.2893,0.0572,0,0.1711,0,4199,0.317,0,4003,4464
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.0471,0.2342,0.0936,0.1259,0.6999,0.7257,0.5739,0.3945,0.0225,0.289,0.1493,63,0.1763,0.5862,55,75
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0,0.0923,0.028,0.0454,1.8684,0.2731,0.4535,0.6387,5.4897,2.0669,1.7865,3550,0.0886,1.0154,3550,3550
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0143,0.1818,0.0438,0.0579,1.5682,0.2634,0.6623,0.3976,1.1404,3.1498,1.3734,1214,0.1064,0.8848,955,1342
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.0452,0.2306,0.0872,0.1208,0.7315,0.7713,0.5748,0.3923,0.0267,0.2848,0.1687,3928,0.1668,0.5894,3832,3967
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.0164,0.1333,0.0671,0.1098,1.8027,0.4563,0.4731,0.5606,5.0471,1.5223,1.6595,445,0.1411,0.7385,377,457
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4944,0.2064,0.4405,0.4999,2.9448,1,0.2292,0.6991,0.0672,4.1643,2.5765,2326,0.5,0.9046,1695,2673
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.416,0.032,0.4324,0.4811,2.4294,0.4988,0.4359,0.5691,0.1525,1.269,1.886,2340,0.4922,0.8052,1406,2578
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0468,0.2308,0.0917,0.1227,0.7236,0.478,0.567,0.4054,0.0279,0.2931,0.1697,3764,0.1685,0.5837,3707,3794
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.0598,0.1534,0.1038,0.1378,1.3329,0.2391,2.4517,0.0826,0.6143,2.8213,0.7632,2250,0.1391,0.8329,1125,2262
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.0081,0,0,0.6766,0,0.003,0.6929,0,0.0054,0.6746,4079,0,0.5485,3170,4079
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0034,0.8302,0.0201,0.6762,0.1689,0,0.1,0,19,0.0048,0.6477,16,22
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0094,0.0002,0.6741,0.0702,0,0.0386,0,4400,0.0002,0.6824,4259,4400
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.0171,0,0,0.5956,0,0,0.4965,0.0169,0,0.0518,950,0,0.5824,378,1142
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0113,0.0002,0.7967,0.0574,0,0.0429,0,4264,0.0002,0.6773,4121,4439
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,0.017,1.5953,0.2146,0.3302,0.7678,0.3709,2.2027,1.1497,3615,0.0692,0.8221,3375,3615
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.1018,0.3147,0.1816,0.2374,1.4043,0.9128,0.5828,0.4309,0.3945,0.429,1.1559,1798,0.3056,0.7572,1198,2484
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.001,0.0469,0.0018,0.0022,0.8147,0.0108,0.8631,0.1471,0,0.0993,0,4553,0.0028,0.6286,4521,4569
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.021,0.2273,0.0332,0.0365,1.2015,0.2091,1.2881,0.1154,1.5319,1.1141,0.9063,1414,0.0372,0.7424,692,1640
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0015,0.05,0.0028,0.0035,0.8276,0.0136,0.671,0.1744,0,0.0968,0,64,0.0051,0.6537,54,72
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.0154,0.1325,0.0747,0.1158,1.8569,0.4543,0.4946,0.5597,5.3538,1.2077,1.7227,441,0.1503,0.7417,374,451
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.0477,0.2341,0.0934,0.1252,0.7018,0.8248,0.5804,0.3949,0.0237,0.2889,0.1501,27,0.1767,0.5863,23,34
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.0261,0.206,0.0546,0.0627,1.2706,0.2759,0.746,0.2341,1.4758,1.5026,1.0449,0,0.1173,0.7095,0,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.0224,0.1252,0.0768,0.1198,1.8016,0.4583,0.3826,0.6219,5.3838,1.8651,1.644,403,0.1508,0.7015,336,414
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4604,0.5133,0.4604,0.4604,0.9815,0.4665,2.6481,0.0533,82.844,0.0859,0.0465,588,0.4649,0.8647,358,973
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.0474,0.2341,0.0921,0.1236,0.7079,0.7897,0.5791,0.392,0.0231,0.2898,0.1538,15,0.175,0.5866,12,19
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0037,0.8259,0.0143,0.6732,0.1739,0,0.1022,0,35,0.0052,0.6444,31,40
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.0009,0.1265,0.022,0.0301,1.7976,0.277,0.5129,0.5801,1.3152,1.0796,1.3638,1160,0.0634,1.0779,650,1160
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0467,0.1667,0.0467,0.0468,0,0.0469,0.0001,0.692,0,0,0.4506,4941,0.0468,0,4931,4941
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.0159,0.1338,0.0767,0.1171,1.8915,0.4462,0.5039,0.5401,5.511,1.1627,1.7139,516,0.1489,0.7427,456,672
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.0148,0.1415,0.07,0.1077,1.6656,0.4343,0.5592,0.545,4.7995,1.4024,1.5641,779,0.1517,0.7237,654,863
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.008,0.2074,0.0564,0.0727,1.4888,0.2415,0.6732,0.3609,2.1691,0.6535,1.2677,2105,0.203,0.7834,1991,2181
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.0092,0,0,0,0,0.1015,0.7059,0,0.2483,0.3096,4749,0,0,4574,4749
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0.0149,0,0,0.2445,0,0.0188,0.8081,0.05,0.1616,0.2629,505,0,0.0238,378,802
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0.0178,0.2217,0.0338,0.0469,1.3744,0.3705,0.7537,0.238,1.0804,1.4899,1.1605,2799,0.0478,0.8167,2664,2799
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.0058,0,0,0.6744,0,0.0016,0.6919,0,0.0033,0.6732,2356,0,0.5472,1132,2356
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.0162,0.139,0.0716,0.1114,1.8008,0.4531,0.5106,0.5362,4.8333,1.3194,1.6674,611,0.1482,0.7601,534,777
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0,0.0185,0,0.0001,0.104,0.0005,0.0238,0.891,0.0455,0.1432,0.1592,960,0.0001,0.0122,718,1634
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.099,0.3194,0.1754,0.2362,1.3888,1,0.5925,0.4242,0.3508,0.4052,1.1301,3333,0.295,0.7637,3333,3333
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.0145,0.1376,0.069,0.108,1.8018,0.4562,0.5085,0.5426,5.0468,1.3145,1.675,620,0.1483,0.7629,550,902
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.0383,0.2103,0.0643,0.0617,1.2332,1,0.8189,0.1953,2.6083,5.2283,1.0117,237,0.1241,0.6819,207,362
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.0246,0.1264,0.0761,0.1184,1.8279,0.4548,0.3882,0.605,5.3701,1.5285,1.6713,368,0.1489,0.7139,300,505
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0476,0.2336,0.0931,0.1254,0.7136,0.9496,0.5793,0.3941,0.0264,0.2898,0.1586,5,0.1769,0.5881,3,7
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0543,0.0749,0.0749,0,0.075,0,0.9228,0.05,0,0.1097,0,0.0749,0,0,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.001,0.047,0.0018,0.0021,0.8231,0.0057,0.6776,0.1682,0,0.0862,0,4399,0.0031,0.645,4373,4489
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0703,0.1286,0.0723,0.073,1.2279,0.08,0.005,0.7966,0.1111,0,0.5233,4881,0.0755,1.0497,4870,4888
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0572,0.1396,0.1039,0.1393,0.7691,0.2554,2.3696,0.0897,0.7735,2.7985,0.594,2546,0.1393,0.3923,1747,2800
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4572,0.2296,0,4465,4592
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0463,0.2333,0.0913,0.1223,0.7218,0.8242,0.5792,0.3901,0.027,0.2929,0.1693,15,0.1729,0.5884,12,18
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0045,0.2033,0.0192,0.0278,1.405,0.1596,0.7232,0.4548,0.6048,0.7751,1.0511,32,0.0394,1.0739,6,246
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0067,0.1867,0.0435,0.0583,1.6928,0.4523,0.5932,0.4926,3.5517,0.7088,1.4593,0,0.1079,1.1055,0,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.001,0.047,0.0019,0.0026,0.8345,0.0061,0.782,0.1665,0,0.102,0,4436,0.0039,0.6499,4394,4523
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1864473452-037.cnf,1,0.0001,0.0118,0.0001,0.0001,0.998,0.0002,0.7173,0.0641,0,0.0419,0,4395,0.0002,0.6823,4231,4395
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0358,0.2106,1.9019,0.0751,1.4339,0.5122,0.9173,316,0.0447,0.434,251,349
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S127192076-04.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0021,0.8524,0.006,0.8146,0.1481,0,0.0962,0,4458,0.0034,0.634,4431,4491
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.0187,0.0567,0.0123,0.854,0.5,0.2237,0.909,0.1348,4.2053,0.515,0,0.2939,0.4526,0,0
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf,1,0.0821,0.2955,0.1484,0.2043,1.1995,0.8444,0.5772,0.4132,0.1627,0.3647,0.8979,3835,0.2652,0.718,3773,3915
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3112,0.4679,0.3081,0.3189,0,0.3211,1.3217,0.052,0,0.1609,0,4337,0.3197,0,4171,4566
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1424,0.1092,0.1478,0.1513,1.159,0.1563,0.0051,0.8663,0.0769,0,0.4213,4860,0.1513,1.0476,4859,4891
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.007,0,0,0.6754,0,0.0022,0.6918,0,0.0043,0.6739,1629,0,0.5479,1100,1629
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.0475,0.2309,0.0891,0.1166,0.6956,0.3189,0.5818,0.3985,0.0251,0.2722,0.152,4027,0.1748,0.586,3892,4096
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0011,0.0469,0.002,0.0027,0.822,0.006,0.6858,0.1829,0,0.0956,0,4438,0.0041,0.6257,4392,4482
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,0.023,0.1299,0.0782,0.1204,1.7837,0.4633,0.4297,0.5827,5.0305,1.593,1.652,362,0.1485,0.7099,314,380
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2681,0.2005,0.2682,0.2687,0.9947,0.3072,0,0,0.0063,0.0207,0.0175,4299,0.2691,0.9486,4224,4411
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0107,0.0519,0.025,0.0337,1.0987,0.1769,0.7311,0.5599,2.2847,0.6974,0.6919,643,0.0366,0.9628,454,913
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.0219,0.1291,0.0777,0.1194,1.7856,0.4617,0.4271,0.5898,5.111,1.471,1.6408,386,0.1478,0.7162,323,449
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0.0093,0,0,0,0,0.1024,0.7095,0,0.2393,0.3469,4675,0,0,4674,4675
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S444219303-098.cnf,1,0.0432,0.2319,0.084,0.1142,0.6693,0.3198,0.5565,0.39,0.0185,0.2723,0.1138,4022,0.1563,0.5849,3919,4083
