@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0.0001,0.0118,0.0001,0.0001,0.9907,0.0003,0.7124
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0.0901,0.1364,0.1055,0.1154,1.6919,0.1791,1.4426
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0,0.0074,0,0,0,0,0.0916
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.0322,0.2042,0.0549,0.0703,1.2067,0.4123,0.9004
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.0067,0.0229,0.1518,0.3187,1.3403,0.5,0.4622
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.046,0.2331,0.0919,0.1246,0.7255,0.8125,0.581
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0.0112,0.0001,0.0001,1.0003,0.0002,0.8921
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.0275,0.2833,0.0482,0.0603,1.0402,0.2072,0.673
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.0236,0.1396,0.0748,0.109,1.0229,0.2947,0.6477
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.1377,0.0969,0.1941,1.7162,0.5,0.4199
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.0058,0.0184,0.0131,0.0213,0.6881,0.0501,0.2283
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.995,0.0001,0.7183
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0156,0.0003,0.7362
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.0252,0.2264,0.039,0.056,0.9221,0.0699,0.4423
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,0.3046,0.4621,0.3042,0.3166,0,0.3174,1.2893
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.0471,0.2342,0.0936,0.1259,0.6999,0.7257,0.5739
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0,0.0923,0.028,0.0454,1.8684,0.2731,0.4535
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0143,0.1818,0.0438,0.0579,1.5682,0.2634,0.6623
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.0452,0.2306,0.0872,0.1208,0.7315,0.7713,0.5748
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.0164,0.1333,0.0671,0.1098,1.8027,0.4563,0.4731
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.4944,0.2064,0.4405,0.4999,2.9448,1,0.2292
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.416,0.032,0.4324,0.4811,2.4294,0.4988,0.4359
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0468,0.2308,0.0917,0.1227,0.7236,0.478,0.567
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.0598,0.1534,0.1038,0.1378,1.3329,0.2391,2.4517
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.0081,0,0,0.6766,0,0.003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0034,0.8302,0.0201,0.6762
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0094,0.0002,0.6741
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0.0171,0,0,0.5956,0,0
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0113,0.0002,0.7967
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0001,0.0808,0.0181,0.017,1.5953,0.2146,0.3302
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1349608788-18-UNSAT.cnf,1,0.1018,0.3147,0.1816,0.2374,1.4043,0.9128,0.5828
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,0.001,0.0469,0.0018,0.0022,0.8147,0.0108,0.8631
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,0.021,0.2273,0.0332,0.0365,1.2015,0.2091,1.2881
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0015,0.05,0.0028,0.0035,0.8276,0.0136,0.671
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.0154,0.1325,0.0747,0.1158,1.8569,0.4543,0.4946
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.0477,0.2341,0.0934,0.1252,0.7018,0.8248,0.5804
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.0261,0.206,0.0546,0.0627,1.2706,0.2759,0.746
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.0224,0.1252,0.0768,0.1198,1.8016,0.4583,0.3826
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4604,0.5133,0.4604,0.4604,0.9815,0.4665,2.6481
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.0474,0.2341,0.0921,0.1236,0.7079,0.7897,0.5791
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0037,0.8259,0.0143,0.6732
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-05r-k90.cnf,1,0.0009,0.1265,0.022,0.0301,1.7976,0.277,0.5129
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0467,0.1667,0.0467,0.0468,0,0.0469,0.0001
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.0159,0.1338,0.0767,0.1171,1.8915,0.4462,0.5039
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.0148,0.1415,0.07,0.1077,1.6656,0.4343,0.5592
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,0.008,0.2074,0.0564,0.0727,1.4888,0.2415,0.6732
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.0092,0,0,0,0,0.1015
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0,0.0149,0,0,0.2445,0,0.0188
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,0.0178,0.2217,0.0338,0.0469,1.3744,0.3705,0.7537
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.0058,0,0,0.6744,0,0.0016
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.0162,0.139,0.0716,0.1114,1.8008,0.4531,0.5106
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0,0.0185,0,0.0001,0.104,0.0005,0.0238
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S977957999-02-UNSAT.cnf,1,0.099,0.3194,0.1754,0.2362,1.3888,1,0.5925
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.0145,0.1376,0.069,0.108,1.8018,0.4562,0.5085
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.0383,0.2103,0.0643,0.0617,1.2332,1,0.8189
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.0246,0.1264,0.0761,0.1184,1.8279,0.4548,0.3882
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0476,0.2336,0.0931,0.1254,0.7136,0.9496,0.5793
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0543,0.0749,0.0749,0,0.075,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.001,0.047,0.0018,0.0021,0.8231,0.0057,0.6776
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.0703,0.1286,0.0723,0.073,1.2279,0.08,0.005
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0572,0.1396,0.1039,0.1393,0.7691,0.2554,2.3696
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0463,0.2333,0.0913,0.1223,0.7218,0.8242,0.5792
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.0045,0.2033,0.0192,0.0278,1.405,0.1596,0.7232
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0067,0.1867,0.0435,0.0583,1.6928,0.4523,0.5932
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.001,0.047,0.0019,0.0026,0.8345,0.0061,0.782
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1864473452-037.cnf,1,0.0001,0.0118,0.0001,0.0001,0.998,0.0002,0.7173
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0358,0.2106,1.9019
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S127192076-04.UNSAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0021,0.8524,0.006,0.8146
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.0187,0.0567,0.0123,0.854,0.5,0.2237
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1104990816-03-UNSAT.cnf,1,0.0821,0.2955,0.1484,0.2043,1.1995,0.8444,0.5772
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3112,0.4679,0.3081,0.3189,0,0.3211,1.3217
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1424,0.1092,0.1478,0.1513,1.159,0.1563,0.0051
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.007,0,0,0.6754,0,0.0022
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.0475,0.2309,0.0891,0.1166,0.6956,0.3189,0.5818
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0011,0.0469,0.002,0.0027,0.822,0.006,0.6858
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,0.023,0.1299,0.0782,0.1204,1.7837,0.4633,0.4297
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2681,0.2005,0.2682,0.2687,0.9947,0.3072,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0107,0.0519,0.025,0.0337,1.0987,0.1769,0.7311
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.0219,0.1291,0.0777,0.1194,1.7856,0.4617,0.4271
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0.0093,0,0,0,0,0.1024
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/440/unif-k3-r4.25-v440-c1870-S444219303-098.cnf,1,0.0432,0.2319,0.084,0.1142,0.6693,0.3198,0.5565
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.0015,0.1742,0.0142,0.024,1.3413,0.2004,0.5623
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.0434,0.0727,0.0747,0.96,1,0.2881
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0239,0.1667,0.0473,0.0484,1.6338,0.3135,2.4373
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,1.0037,0.0002,0.7899
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9999,0.3832,0
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0,0.0065,0,0,0.675,0,0.002
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.4979,0.2174,0.4424,0.4999,3.0218,1,0.265
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.0074,0.0896,0.0401,0.0642,1.6927,1,0.4248
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S2081149830-10.SAT.shuffled.cnf,1,0.0009,0.0469,0.002,0.0025,0.8698,0.0059,0.6961
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1946534526-16.cnf,1,0.0476,0.2337,0.0924,0.1251,0.7077,0.7124,0.5742
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.0388,0.2314,0.08,0.1053,0.668,0.4824,0.5781
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.0278,0.1376,0.0805,0.1169,1.7797,0.4692,0.4638
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,0.0459,0.2278,0.0906,0.1213,0.7884,0.4455,0.556
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0218,0.2411,0.0331,0.0428,1.1272,0.1708,0.3328
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,0.0015,0.05,0.0027,0.0034,0.825,0.0137,0.6575
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.0001,0.0364,0.0293,0.0097,1.1488,0.2819,0.1957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0.0238,0.1926,0.0417,0.047,1.1752,0.2819,0.7757
SAT_Competition2007/crafted/spence/medium/s61-100.cnf,1,0.3047,0.4621,0.3043,0.3166,0,0.3183,1.2696
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S253750560-086.cnf,1,0.0406,0.2303,0.0871,0.1171,0.7339,0.3226,0.5456
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0358,0.2106,1.9019
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0.0247,0.1292,0.0787,0.1224,1.7689,0.4459,0.4141
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.5131,0.4603,0.4604,0.9683,0.4665,2.679
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,0.018,0.1345,0.0785,0.1204,1.854,0.4595,0.4793
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0,0.0058,0.0005,0,0.0801,0.0244,0.0997
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1215610276-02.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0102,0.0001,0.6984
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,0.041,0.2302,0.0848,0.116,0.7038,0.3092,0.5877
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.0421,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.0441,0.2302,0.0874,0.1178,0.6762,0.9145,0.5549
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,0,0.0169,0,0,0.2662,0,0.0238
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,0.0911,0.1419,0.1045,0.1113,1.5974,0.1662,1.509
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0.0022,0.1057,0.0361,0.0267,1.7607,0.4973,0.3722
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0,0.0074,0,0,0,0,0.0904
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,0,0.0178,0.0001,0.0001,0.0223,0.0007,0.03
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.2446,0.1989,0.2446,0.2447,0,0.2447,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0,0.0185,0,0.0001,0.104,0.0005,0.0238
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,0.0183,0.1259,0.0759,0.1204,1.845,0.4599,0.4173
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0,0.0149,0,0,0.2505,0,0.0193
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.5131,0.4603,0.4604,0.9683,0.4665,2.679
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S21800963-085.cnf,1,0.047,0.2333,0.092,0.1244,0.7219,0.6747,0.579
SAT_RACE2008/manol-pipe-f9b.cnf,1,0.0198,0.1291,0.0682,0.1135,1.8018,0.4599,0.4455
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.0021,0.1567,0.0198,0.0377,1.4347,0.1509,0.5985
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.0078,0.1227,0.3311,0.4983,2.0719,0.9994,0.2017
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,0.0412,0.2319,0.0853,0.1096,0.6882,0.3111,0.5723
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S928666993-098.cnf,1,0.0419,0.2301,0.0839,0.114,0.7277,0.3133,0.577
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.4934,0.2133,0.4447,0.4999,3.0354,1,0.2286
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.043,0.2297,0.087,0.1162,0.725,0.3952,0.5657
SAT_RACE2008/mizh-md5-48-5.cnf,1,0.0231,0.1696,0.0312,0.0407,1.0054,0.1579,1.7491
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq46_a.cnf,1,0,0.0542,0.0467,0.0469,1.1737,0.5,0.2056
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0,0.0082,0.0471,0.0424,2.1453,1,1.1369
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0.4998,0.0002,0.4997,0.5,0,0.5,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,0.0181,0.1476,0.09,0.1325,2.0648,0.4533,0.5266
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.0163,0.1714,0.0535,0.0739,1.6477,0.2424,0.9304
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.0227,0.1746,0.0313,0.0398,1.0576,0.2404,1.591
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb45-21-1.used-as.sat04-883.cnf,1,0,0.0148,0,0,0.2427,0,0.0193
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,0.0011,0.1718,0.0143,0.0244,1.3352,0.2057,0.5707
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0.015,0.1769,0.0547,0.0763,1.6743,0.2275,0.8825
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.0034,0.8251,0.0131,0.6766
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S191957358-10.cnf,1,0.0015,0.05,0.0027,0.0035,0.8293,0.0127,0.6949
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,0.0452,0.2317,0.0897,0.1212,0.6608,0.5995,0.6055
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,0.0229,0.1786,0.0307,0.0439,1.1494,0.2371,0.9083
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,0.0186,0.2115,0.0725,0.1288,1.4242,0.218,0.2394
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,0.0475,0.2334,0.0924,0.1244,0.7196,0.7121,0.5853
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1,0.0471,0.2336,0.0922,0.1238,0.7148,0.7088,0.576
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-clqcolor-unsat-set-b-clqcolor-08-06-07.sat05-1257.reshuffled-07.cnf,1,0.0445,0.0774,0.1522,0.2818,1.5176,0.3282,0.072
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0.2046,0.1425,0.2046,0.2046,0,0.2046,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,0.0009,0.0469,0.0018,0.0024,0.8378,0.0054,0.6228
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,0.0194,0.2057,0.1182,0.152,1.3335,0.5,0.208
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.0457,0.2316,0.0917,0.1282,0.6797,0.5044,0.5979
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes9.cnf,1,0,0.0113,0,0,0.217,0,0.0215
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0463,0.2292,0.0906,0.1238,0.727,0.3836,0.5772
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.0114,0.1334,0.0675,0.1064,1.7151,0.4559,0.5393
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,0,0.0112,0.0001,0.0001,1.0031,0.0001,0.769
SAT_Competition2011/SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.0216,0.1531,0.0235,0.0326,1.4472,0.0354,0.6068
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1928,0.142,0.1934,0.1929,1.2368,0.2008,0.0061
