@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC

@DATA
normalized-qcp-25-264-1_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.16849,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.31552,8186.978034,0.442131,0.41054,1278.163279,0.442131,2.821928,162607,0.418897,2.31552,77823,0.219862,6961,6961,0.910553,89667.225426,6961,31960.92732,7586,155646,1.478968,25,87340.0961,625,70862,2.618771,2,179334.450852,0,1,625,16.21,0,0.219862,1.356312,791.68,0.412807,10,773.01,0.086957,25,-1,25,0,-1,0
normalized-rcpsp25-37.xml.mzn_AND_NODATA,1,1.72,0.581395,6.2,15.855177,24,0.930233,21.52,3.675762,4.384817,1,110.390728,0,0.128857,538,40,4.582901,53.931569,3.173661,2.210699,110.390728,1.632946,1.91327,91.894048,0.026398,4.579936,132,0.583019,0,43,0,0,0,0,188.54711,0,64.917834,25,155,0.274129,26,145.607964,25,0,1,3.604651,681.77263,1.625499,5.2,25,0,0.365055,0.228099,0,2.05,0,1,0.02,1.8,10,0.793839,24,0,3.044785,0
normalized-rcpsp25-23.xml.mzn_AND_NODATA,1,1.8,0.555556,6.36,14.705103,24,0.933333,18.48,3.239195,4.138535,1,104.804866,0,0.144488,462,42,4.613858,55.931569,3.018689,2.803216,104.804866,1.637662,2.285678,80.97987,0.035808,4.425875,138,0,0,45,0,0,0,0,186.234094,0,65.125397,25,159,0.394458,22,148.100114,25,0,1,3.533333,661.729619,1.623738,7,25,0,0.353359,0.29793,0,2.04,0,1,0.02,1.272727,11,0.727395,24,0,3.285694,0
normalized-rcpsptight25-21.xml.mzn_AND_NODATA,1,1.84,0.543478,6.44,15.322953,24,0.934783,20.88,3.42873,4.378992,1,109.41614,0,0.101659,522,43,4.258762,56.931569,2.835085,2.43908,109.41614,1.622004,1.866819,85.718254,0.019108,4.583709,141,0.495969,0,46,0,0,0,0,201.433649,0,66.129002,25,161,0.253896,25,154.92707,25,0,1,3.5,704.855844,1.622545,5.75,25,0,0.347817,0.24485,0,2.05,0,1,0.02,2,10,0.781296,24,0,3.286739,0
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.168495,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.332375,8186.978034,0.442131,0.41054,1278.205036,0.442131,2.821928,162607,0.418897,2.332375,77823,0.220003,6961,6961,0.910553,89667.225426,6961,31960.608952,7586,155646,1.478916,25,87340.0961,625,70862,2.632613,2,179334.450852,0,1,625,16.16,0,0.220003,1.367532,792.23,0.434965,10,773.62,0.086957,25,-1,25,0,-1,0
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,1.8,0.555556,6.36,16.035389,24,0.933333,23.72,4.102662,4.522436,1,113.975822,0,0.110915,593,42,4.519088,55.931569,3.15908,2.59908,113.975822,1.632409,2.307601,102.566558,0.020092,4.781121,138,0.938932,0,45,0,0,0,0,203.509613,0,65.253052,25,159,0.353318,28,153.888019,25,0,1,3.533333,721.592496,1.623738,7,25,0,0.353359,0.2878,0,2.05,0,1,0.02,1.727273,11,0.744113,24,0,3.458877,0
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,1.92,0.520833,6.6,15.099602,24,0.9375,21.32,3.602683,4.384789,1,110.087377,0,0.121387,533,45,4.855389,58.931569,3.029275,2.778689,110.087377,1.624335,2.227711,90.067063,0.026214,4.642701,147,0.543564,0,48,0,0,0,0,210.469857,0,66.407399,25,165,0.408958,26,161.268104,25,0,1,3.4375,724.780875,1.619611,8,25,0,0.33729,0.284268,0,2.05,0,1,0.02,2,10,0.734561,24,0,3.021474,0
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.168495,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.330974,8186.978034,0.442131,0.41054,1278.201242,0.442131,2.821928,162607,0.418897,2.330974,77823,0.219989,6961,6961,0.910553,89667.225426,6961,31960.639059,7586,155646,1.478921,25,87340.0961,625,70862,2.676509,2,179334.450852,0,1,625,16.16,0,0.219989,1.393714,794.92,0.460979,7,776.31,0.086957,25,-1,25,0,-1,0
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,1.76,0.568182,6.28,15.590347,24,0.931818,21.2,3.76827,4.349677,1,109.856423,0,0.12657,530,41,4.67842,54.931569,3.19327,2.75908,109.856423,1.635651,2.323856,94.206746,0.029766,4.583709,135,0.510788,0,44,0,0,0,0,191.385772,0,64.625323,25,157,0.394345,26,148.223247,25,0,1,3.568182,685.975271,1.624728,8,25,0,0.359102,0.297119,0,2.04,0,1,0.01,1.7,10,0.727051,24,0,3.308768,0
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,1.8,0.555556,6.36,15.942897,24,0.933333,23.28,4.027476,4.496165,1,113.324443,0,0.106279,582,42,4.303321,55.931569,3.048884,2.417797,113.324443,1.632517,1.855242,100.686905,0.021866,4.669925,138,0.996792,0,45,0,0,0,0,202.327442,0,65.407729,25,159,0.384687,28,153.507355,25,0,1,3.533333,717.430347,1.623738,8.333333,25,0,0.353359,0.255008,0,2.05,0,1,0.02,2.5,9,0.759056,24,0,2.856999,0
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,1.68,0.595238,6.12,15.024739,24,0.928571,17.64,3.167283,4.120014,1,103.245603,0,0.120928,441,39,4.528873,52.931569,2.862683,2.697015,103.245603,1.628583,2.032488,79.182071,0.026368,4.357123,129,0,0,42,0,0,0,0,173.04059,0,63.762226,25,153,0.353323,21,138.701719,25,0,1,3.642857,631.039045,1.626033,6.333333,25,0,0.371232,0.300654,0,2.04,0,1,0.02,1.75,11,0.731307,24,0,3.375574,0
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,0.85,1.176471,4.4,19.828154,19,0.823529,14.7,3.523333,3.800519,1,76.985547,0,0.19253,294,14,3.572469,26.965784,3.121928,1.675143,76.985547,1.334492,2.121127,70.466667,0.040915,4.123964,54,0.322757,0,17,0,0,0,0,64.608819,0,42.237203,20,88,0.343844,19,59.690442,20,0,1,5.176471,337.078617,1.325606,6,20,0,0.672295,0.181818,0,2.04,0,1,0.01,2,6,0.64853,19,0,1.865437,0
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,0.9,1.111111,4.5,19.42476,19,0.833333,15.3,3.831548,3.826591,1,78.477193,0,0.125891,306,15,3.530493,27.965784,2.684184,2.258872,78.477193,1.359592,2.270951,76.630952,0.027518,3.947409,57,0,0,18,0,0,0,0,68.878634,0,41.90405,20,90,0.361628,18,62.804923,20,0,1,5,349.645689,1.341641,6,20,0,0.650022,0.333333,0,2.04,0,1,0.01,1.5,8,0.467905,19,0,2.557728,0
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,0.85,1.176471,4.4,18.857858,19,0.823529,12.9,3.16,3.620013,1,73.149316,0,0.203479,258,14,3.572469,26.965784,3.046439,1.960964,73.149316,1.332786,1.995462,63.2,0.037308,3.893951,54,0.787127,0,17,0,0,0,0,61.540218,0,41.892555,20,88,0.376977,17,58.500501,20,0,1,5.176471,320.583589,1.325606,5.666667,20,0,0.672295,0.242661,0,2.05,0,1,0.02,1.6,7,0.559889,19,0,1.968874,0
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,1.8,0.555556,6.36,14.818197,24,0.933333,18.64,3.078333,4.180157,1,105.291572,0,0.108236,466,42,4.552638,55.931569,2.91908,2.032935,105.291572,1.631836,1.779237,76.958333,0.024218,4.425875,138,0,0,45,0,0,0,0,188.10707,0,66.115218,25,159,0.290921,22,148.7726,25,0,1,3.533333,666.818879,1.623738,5.5,25,0,0.353359,0.17722,0,2.05,0,1,0.02,1.875,8,0.827057,24,0,2.452266,0
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,1.92,0.520833,6.6,15.331874,24,0.9375,22.32,3.769825,4.452721,1,111.764051,0,0.115949,558,45,4.714662,58.931569,3.029275,2.778689,111.764051,1.624045,2.316624,94.245635,0.024643,4.699372,147,0.937734,0,48,0,0,0,0,213.730586,0,66.407399,25,165,0.405566,27,162.335505,25,0,1,3.4375,735.929953,1.619611,8.333333,25,0,0.33729,0.284268,0,2.05,0,1,0.02,2.111111,10,0.734561,24,0,3.021474,0
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,1.72,0.581395,6.2,12.841795,24,0.930233,12.08,2.124525,3.550723,1,89.432993,0,0.153394,302,40,3.97885,53.931569,2.584498,2.673411,89.432993,1.633487,1.569026,53.113131,0.035878,3.85022,132,0.820364,0,43,0,0,0,0,152.681071,0,64.359014,25,155,0.325851,16,132.500145,25,0,1,3.604651,552.197204,1.625499,3.25,25,0,0.365055,0.29565,0,2.04,0,1,0.02,1.090909,11,0.739669,24,0,3.507579,0
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,1.8,0.555556,6.36,14.913108,24,0.933333,19.04,3.27746,4.207475,1,105.94824,0,0.134092,476,42,4.330416,55.931569,3.018689,2.648884,105.94824,1.631556,2.062683,81.936508,0.031181,4.422745,138,0,0,45,0,0,0,0,189.336361,0,65.402931,25,159,0.370804,23,149.182748,25,0,1,3.533333,671.089864,1.623738,6.333333,25,0,0.353359,0.258857,0,2.05,0,1,0.02,1.777778,9,0.757622,24,0,2.961313,0
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,1.68,0.595238,6.12,16.170561,24,0.928571,22.12,3.835603,4.425328,1,111.389858,0,0.126142,553,39,4.266503,52.931569,2.949275,2.328884,111.389858,1.633235,2.101315,95.890079,0.02901,4.699372,129,0.791858,0,42,0,0,0,0,185.863775,0,64.514292,25,153,0.306739,27,143.029045,25,0,1,3.642857,679.16356,1.626033,6.75,25,0,0.371232,0.213396,0,2.04,0,1,0.01,2.25,9,0.809231,24,0,3.044618,0
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,1.84,0.543478,6.44,15.843188,24,0.934783,23.28,3.872889,4.521619,1,113.332517,0,0.104175,582,43,4.338142,56.931569,3.029275,2.517406,113.332517,1.625356,2.013912,96.822222,0.016775,4.669925,141,0.978071,0,46,0,0,0,0,207.994459,0,66.151392,25,161,0.340869,28,157.05687,25,0,1,3.5,728.786663,1.622545,8.666667,25,0,0.347817,0.224292,0,2.04,0,1,0.02,2.444444,9,0.789319,24,0,2.974878,0
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,19.636364,0.050926,40.090909,11.120436,40.909091,1,43.2,1.2,5.448639,1,16.345128,0,0.047624,2376,1080,0.925175,1106.323313,1.12529,0.165323,298.71455,0.092991,0.684038,66,0.007343,5.459432,2205,0,0.684038,1080,0.263987,9,9,0,5884.529729,0,288.832639,55,2205,0.39651,44,3747.847929,55,0,2.509091,2.041667,12010.071314,0.097874,2.444444,55,0.37,0.249882,0.259754,0.999762,2.49,0.199242,3,0.08,0.977778,45,0.130369,46,0,0.49715,0.163636
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,62.1,0.016103,220.2,18.805463,9,1,39.6,0.179933,5.303012,1,21.635566,0,0.06888,396,621,7.986984,1111.1955,3.121928,0.468996,53.040127,0.201578,0,1.799333,0.008721,5.442848,1818,0,0,621,0,0,0,0,3293.170211,0,77.825833,10,2202,0.076028,44,2605.791618,10,0,1,3.545894,11678.192613,0.201156,0.206573,10,4,1.223155,0.010899,0,6.13,0,1,0.09,0.162896,221,0.113912,9,0,2.115777,0
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.16848,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.284584,8186.978034,0.442131,0.41054,1278.090253,0.442131,2.821928,162607,0.418897,2.284584,77823,0.21962,6961,6961,0.910553,89667.225426,6961,31961.480621,7586,155646,1.479058,25,87340.0961,625,70862,2.68165,2,179334.450852,0,1,625,16.21,0,0.21962,1.429087,816.74,0.479527,9,798.07,0.086957,25,-1,25,0,-1,0
normalized-qcp-25-264-6_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.168481,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.286942,8186.978034,0.442131,0.41054,1278.097301,0.442131,2.821928,162607,0.418897,2.286942,77823,0.21964,6961,6961,0.910553,89667.225426,6961,31961.429794,7586,155646,1.47905,25,87340.0961,625,70862,2.614949,2,179334.450852,0,1,625,15.99,0,0.21964,1.345437,810.42,0.405187,8,791.97,0.086957,25,-1,25,0,-1,0
normalized-ruler-55-11-a3.xml.mzn_AND_NODATA,1,24.166667,0.041379,49.166667,11.743109,50,1,54.181818,1.250758,5.773456,1,17.317607,0,0.040755,3576,1595,0.807161,1627.172938,1.086638,0.1467,380.057058,0.085857,0.815694,82.55,0.005612,5.78136,3245,0,0.650022,1595,0.268328,10,10,0,9208.663053,0,365.515993,66,3245,0.451014,55,5661.585369,66,0,2.545455,2.034483,18730.258614,0.089686,2.75,66,0.94,0.216397,0.265296,0.99403,3.09,0.195615,3,0.12,1,55,0.12588,56,0,0.431017,0.151515
normalized-robin12.xml.mzn_AND_NODATA,1,0.137741,7.26,10,72.6,430,1,2,0.2,1,1,121,0,0,8712,600,0.529361,3689.598248,0,0,4356,0.246183,0,871.2,0,1,1800,0,0,600,0,0,0,0,600,0,14470.318781,4356,43560,-1,2,3689.598248,4356,0,-1,72.6,43560,0.246183,0.2,4356,6.82,0.529361,0,-1,13.87,-1,-1,4.92,0.2,10,0.338883,430,0,1.849361,0
normalized-robin10.xml.mzn_AND_NODATA,1,0.202469,4.939024,10,49.390244,280,1,2,0.2,1,1,81,0,0,4050,410,0.534944,2294.059615,0,0,2025,0.238514,0,405,0,1,1230,0,0,410,0,0,0,0,410,0,6726.904392,2025,20250,0,2,2294.059615,2025,0,-1,49.390244,20250,0.238514,0.2,2025,3.24,0.534944,0,-1,6.78,-1,-1,1.47,0.2,10,0.315422,280,0,1.852017,0
normalized-ruler-67-11-a3.xml.mzn_AND_NODATA,1,24.166667,0.041379,49.166667,12.325976,50,1,66.181818,1.532576,6.059682,1,18.176573,0,0.033365,4368,1595,0.807161,1627.172938,1.086638,0.1467,399.135466,0.086701,0.650022,101.15,0.004331,6.066089,3245,0,0.650022,1595,0.268328,10,10,0,9665.192086,0,365.515993,66,3245,0.460479,67,5772.942027,66,0,2.545455,2.034483,19659.931008,0.089686,3.35,66,0.93,0.216397,0.265296,0.99403,3.09,0.195615,3,0.11,1.218182,55,0.12588,56,0,0.431017,0.151515
normalized-ruler-55-11-a4.xml.mzn_AND_NODATA,1,84.090909,0.011892,303.181818,20.347004,10,1,50.090909,0.165275,5.643174,1,22.964607,0,0.060466,551,925,8.564661,1681.518813,3.277613,0.439497,62.082274,0.187409,0,1.81802,0.007214,5.768124,2720,0,0,925,0,0,0,0,5219.936037,0,90.683846,11,3335,0.065722,55,3990.752926,11,0,1,3.605405,18820.979067,0.187112,0.186441,11,4.02,1.138065,0.008534,0,6.21,0,1,0.15,0.151316,304,0.113537,10,0,2.014301,0
normalized-ruler-67-12-a3.xml.mzn_AND_NODATA,1,29.192308,0.034256,59.230769,12.293662,60.076923,1,66.166667,1.289627,6.060112,1,18.176573,0,0.03552,5161,2277,0.710141,2315.607525,1.049146,0.131514,471.670246,0.079603,0.619382,100.590909,0.00443,6.066089,4620,0,0.619382,2277,0.270254,11,11,0,13798.875237,0,452.443191,78,4620,0.501254,67,8234.282187,78,0,2.576923,2.028986,27992.66842,0.082685,3.045455,78,2.2,0.189278,0.268024,0.982859,4.42,0.19172,3,0.17,1.015152,66,0.121113,67,0,0.377308,0.141026
normalized-ruler-67-11-a4.xml.mzn_AND_NODATA,1,84.090909,0.011892,303.181818,21.467649,10,1,62.090909,0.204858,5.954054,1,24.132851,0,0.04878,683,925,8.564661,1681.518813,3.277613,0.439497,65.50056,0.187317,0,2.253434,0.005514,6.055242,2720,0,0,925,0,0,0,0,5507.499946,0,90.683846,11,3335,0.054081,67,4062.330404,11,0,1,3.605405,19857.575537,0.187112,0.227119,11,4.02,1.138065,0.008534,0,6.22,0,1,0.16,0.190789,304,0.113537,10,0,2.014301,0
normalized-ruler-67-12-a4.xml.mzn_AND_NODATA,1,110.916667,0.009016,405.166667,21.705885,11,1,61.583333,0.15203,5.941898,1,24.132851,0,0.054043,739,1331,9.096552,2449.69175,3.418296,0.413817,71.308359,0.175174,0,1.824364,0.006141,6.055242,3927,0,0,1331,0,0,0,0,7908.666896,0,103.948052,12,4862,0.058014,67,5871.55533,12,0,1,3.652893,28890.533009,0.174956,0.169192,12,4.03,1.06135,0.006822,0,6.31,0,1,0.23,0.140394,406,0.112134,11,0,1.91843,0
normalized-s4-4-3-10.xml.mzn_AND_NODATA,1,3.009524,0.332278,9.97619,3.314873,38.333333,1,2,0.217444,1,1,35,0,0,1680,2528,1.431602,4021.226243,0,2.401413,840,0.954746,0,182.653102,0,1,7584,0,1.918296,2528,0.02884,0,0,0,2528,0,2738.016058,840,8380,0.280388,2,4021.226243,840,0,31.07381,3.314873,8380,0.954746,0.333333,840,0.49,1.431602,0.285484,3.262444,3.13,0.209948,43,0.58,0.133333,15,1.257229,40,0,3.496796,0
normalized-rand-2-50-23-587-230-12_ext.xml.mzn_AND_NODATA,1,51.054167,0.019587,102.108333,2.068786,102.108333,0.018771,2.875,0.059248,1.034393,0.041667,9.047124,0.958333,1.459601,3450,1150,0.139286,61265,0.249882,-114.300866,1376.178098,0.240215,0.249882,71.097288,0.240215,4.523562,123680,0.139286,6.510467,61265,0.269938,1150,1150,0.980854,63372.09005,1150,7917.449834,1200,122530,3.183758,23,63000.520311,50,60092,34.9575,2,126744.180099,0,1,50,4.74,0,0.269938,4.979804,594.07,0.239443,57,587.01,0.011696,171,-1,171,10818,-1,9.015
normalized-s4-4-3-4.xml.mzn_AND_NODATA,1,3.011494,0.332061,9.945402,3.302481,32.333333,1,2,0.217688,1,1,29,0,0,1392,2096,1.440299,3335.79467,0,2.371218,696,0.858655,0,151.511039,0,1,6288,0,1.918296,2096,0.034192,0,0,0,2096,0,2266.450387,696,6922,0.276206,2,3335.79467,696,0,30.362069,3.302481,6922,0.858655,0.333333,696,0.34,1.440299,0.28296,3.575549,2.83,0.25332,47,0.43,0.133333,15,1.136737,34,0,3.488433,0
normalized-rand-2-50-23-587-230-16_ext.xml.mzn_AND_NODATA,1,51.338333,0.019479,102.676667,2.068405,102.676667,0.018667,2.875,0.059095,1.034203,0.041667,9.047124,0.958333,1.459601,3450,1150,0.138669,61606,0.249882,-117.838844,1376.178098,0.239606,0.249882,70.913925,0.239606,4.523562,124362,0.138669,6.489974,61606,0.270717,1150,1150,0.98096,63713.09005,1150,7928.035006,1200,123212,3.19358,23,63341.520311,50,60433,30.333333,2,127426.180099,0,1,50,4.75,0,0.270717,4.552384,593.89,0.206789,50,586.82,0.011299,177,-1,177,11102,-1,9.251667
normalized-qcp-25-264-9_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.168486,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.303555,8186.978034,0.442131,0.41054,1278.134382,0.442131,2.821928,162607,0.418897,2.303555,77823,0.219765,6961,6961,0.910553,89667.225426,6961,31961.147206,7586,155646,1.479004,25,87340.0961,625,70862,2.640258,2,179334.450852,0,1,625,16.16,0,0.219765,1.379369,792.33,0.426676,9,773.72,0.086957,25,-1,25,0,-1,0
normalized-s4-4-3-5.xml.mzn_AND_NODATA,1,3.011111,0.332103,9.933333,3.298893,33.333333,1,2,0.218138,1,1,30,0,0,1440,2168,1.448233,3442.517375,0,2.416028,720,0.877477,0,157.059091,0,1,6504,0,1.918296,2168,0.033166,0,0,0,2168,0,2342.952598,720,7152,0.278214,2,3442.517375,720,0,33.727778,3.298893,7152,0.877477,0.333333,720,0.35,1.448233,0.283919,3.425696,2.88,0.223373,47,0.48,0.133333,15,1.159484,35,0,3.564414,0
normalized-scen06-sub0.xml.mzn_AND_NODATA,1,1.034632,0.966527,2.448052,23.414506,3.792208,0.933054,1053.409091,636.562336,9.892708,1,29.804384,0,0.444809,486675,446,5.344623,560.446638,4.989583,1.504409,4561.223003,0.279689,5.172635,294091.799124,0.01914,10.600842,1179,0.357059,1.684169,478,1.967307,430,430,0,4728.714615,0,341.610564,462,1131,0.307254,1553,2140.764184,462,0,3.378788,2.366109,11192.133711,0.278076,776.5,32,0.04,1.369003,1.568339,1.292977,2.12,0.180959,4,0.04,29.884615,26,0.980214,50,0,3.382776,0
normalized-s4-4-3-9.xml.mzn_AND_NODATA,1,3.007143,0.332542,9.940476,3.305622,38.333333,1,2,0.218153,1,1,35,0,0,1680,2526,1.439881,4005.036768,0,2.430722,840,0.958302,0,183.248485,0,1,7578,0,1.918296,2526,0.02884,0,0,0,2526,0,2733.775891,840,8350,0.279102,2,4005.036768,840,0,31.280952,3.305622,8350,0.958302,0.333333,840,0.48,1.439881,0.285825,3.128993,3.09,0.204571,41,0.57,0.133333,15,1.258908,40,0,3.551189,0
normalized-rand-2-50-23-587-230-34_ext.xml.mzn_AND_NODATA,1,52.29,0.019124,104.58,2.066711,104.58,0.018327,2.875,0.058982,1.033356,0.041667,9.047124,0.958333,1.459601,3450,1150,0.135911,62748,0.249882,-92.059538,1376.178098,0.236117,0.249882,70.777843,0.236117,4.523562,126646,0.135911,6.482579,62748,0.267137,1150,1150,0.98137,64840.995802,1150,7959.810228,1200,125496,3.221687,23,64474.810474,50,61579,25.8375,2,129681.991604,0,1,50,4.76,0,0.267137,4.430832,625.1,0.215837,44,618.02,0.011765,170,-1,170,9002,-1,7.501667
normalized-scen06-sub2.xml.mzn_AND_NODATA,1,1.02122,0.979221,2.46817,23.919908,3.872679,0.958442,1054.644562,644.359511,9.88997,1,29.804384,0,0.468598,795202,738,4.519994,937.851163,4.363975,1.316153,7425.345255,0.25442,4.410203,485847.071324,0.018836,10.600842,1909,0.3761,1.442168,770,2.366875,722,722,0,7615.276688,0,514.871816,754,1861,0.294259,1553,3483.247488,754,0,3.425729,2.416883,18418.328873,0.250917,776.5,32,0.1,1.273986,1.895874,1.210592,2.21,0.167527,4,0.06,24.28125,32,0.960464,62,0,2.624487,0
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,10.258766,0.097478,20.517532,2.304389,20.517532,0.089447,2.752834,0.168487,1.152194,0.082389,5.643856,0.917611,1.536496,20883,6961,0.460939,77823,0.491491,2.307668,8186.978034,0.442131,0.41054,1278.145078,0.442131,2.821928,162607,0.418897,2.307668,77823,0.219804,6961,6961,0.910553,89667.225426,6961,31961.063617,7586,155646,1.47899,25,87340.0961,625,70862,2.6628,2,179334.450852,0,1,625,16.46,0,0.219804,1.388165,791.13,0.453442,7,772.22,0.086957,25,-1,25,0,-1,0
normalized-scen06-sub3.xml.mzn_AND_NODATA,1,1.020089,0.980306,2.469866,23.973609,3.879464,0.960613,1058.973214,649.907589,9.89535,1,29.804384,0,0.462864,948840,878,4.624243,1116.798538,4.470171,1.268269,8833.855601,0.251554,4.492802,582317.2,0.018411,10.600842,2267,0.352396,1.389224,914,2.442803,860,860,0,9044.349478,0,605.889007,896,2213,0.286068,1553,4138.944523,896,0,3.429688,2.421225,21911.878918,0.248481,776.5,36,0.15,1.264408,1.956436,1.202628,2.26,0.166327,4,0.07,21.583333,36,0.966683,70,0,2.370566,0
