@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC

@DATA
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,1.369748,0.86897,0.753154
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,1.37037,0.848794,0.74651
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,1.332468,0.871438,0.787204
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,1.425414,0.894768,0.774475
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,1.401639,0.884648,0.7714
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,1.39071,0.883962,0.755645
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,1.408719,0.875616,0.769073
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,1.38587,0.864649,0.781568
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,1.425474,0.881174,0.761763
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,1.389646,0.872164,0.766947
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,1.420779,0.874668,0.767266
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,1.362162,0.874106,0.762391
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,1.418421,0.899915,0.797101
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,1.376344,0.851182,0.75813
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,1.324251,0.880478,0.771147
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,1.412214,0.898315,0.769196
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,1.329923,0.890608,0.780722
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,1.617021,0.863084,0.771014
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,1.347709,0.864508,0.769802
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,1.458445,0.89215,0.758933
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,1.316583,0.880216,0.804752
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,1.64497,0.869719,0.768368
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,1.304843,0.862002,0.786777
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,?,?,?,1.324324,0.888609,0.791825
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,?,?,?,1.437995,0.879528,0.765714
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,?,?,?,1.497076,0.865381,0.762693
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,?,?,?,1.424324,0.868885,0.769574
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,?,?,?,1.381313,0.894539,0.791357
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,1.346253,0.903577,0.798792
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,1.336111,0.860954,0.760657
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,1.413514,0.889486,0.800682
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,1.371429,0.893391,0.789707
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,1.339474,0.868875,0.779877
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,1.467532,0.888148,0.774482
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,1.380435,0.881424,0.757529
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,1.388601,0.881885,0.783953
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,1.367123,0.877425,0.767138
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,1.430079,0.879418,0.757925
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,1.455882,0.8669,0.763819
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,1.302452,0.868799,0.779396
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,1.429363,0.857302,0.747629
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,1.477528,0.854851,0.757287
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,1.385224,0.877655,0.776034
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,1.360743,0.874081,0.757157
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,1.395522,0.898324,0.79455
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,1.317585,0.889309,0.789729
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,1.392045,0.8743,0.774863
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,1.472067,0.883029,0.747164
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,1.445714,0.870722,0.755447
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,1.316489,0.869413,0.765657
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,1.424731,0.871287,0.776904
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,1.366412,0.899025,0.792899
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,1.395735,0.931248,0.805286
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,1.3175,0.886448,0.795982
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,1.351801,0.861124,0.745375
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,1.331671,0.90649,0.791795
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,1.368831,0.881809,0.797335
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,1.342175,0.870635,0.783797
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,1.356546,0.847679,0.766185
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,1.378446,0.902023,0.765611
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,1.358491,0.885736,0.776675
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,1.392473,0.882555,0.77789
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,1.322034,0.888061,0.785051
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,1.495868,0.887048,0.778167
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,1.443069,0.894379,0.806781
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,1.271574,0.862042,0.800631
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,1.31701,0.876825,0.79235
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,1.354005,0.903663,0.79691
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,?,?,?,1.395833,0.893599,0.80152
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,?,?,?,1.311164,0.904474,0.803006
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,?,?,?,1.338061,0.908011,0.798326
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,?,?,?,1.512821,0.871309,0.771745
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,?,?,?,1.442935,0.882659,0.778984
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,?,?,?,1.443478,0.847712,0.765067
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,?,?,?,1.380435,0.852233,0.777168
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,?,?,?,1.429752,0.868937,0.758282
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,?,?,?,1.363874,0.883678,0.762833
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,?,?,?,1.381546,0.918545,0.80934
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,?,?,?,1.338272,0.890394,0.79021
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,?,?,?,1.442897,0.85977,0.769666
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,?,?,?,1.465753,0.877782,0.774356
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,?,?,?,1.505882,0.841483,0.739205
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,-1,-1,2.44949,1.938779,1.403743,0.888083,0.779019
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,?,?,?,1.436508,0.889855,0.774468
patt/bqwh-18-141_glb/bqwh-18-141-93_glb.xml,1,?,?,?,?,1.326027,0.874729,0.776758
patt/bqwh-18-141_glb/bqwh-18-141-12_glb.xml,1,?,?,?,?,1.481268,0.878865,0.76087
patt/bqwh-18-141_glb/bqwh-18-141-11_glb.xml,1,?,?,?,?,1.439891,0.873231,0.766408
patt/bqwh-18-141_glb/bqwh-18-141-34_glb.xml,1,?,?,?,?,1.494382,0.881296,0.763012
patt/bqwh-18-141_glb/bqwh-18-141-84_glb.xml,1,-1,-1,2.44949,1.942434,1.36911,0.885494,0.757267
patt/super-js/super-js-taillard-20/super-js-taillard-20-4.xml,1,26.429675,46.120556,40.804412,40.187063,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-3.xml,1,26.429675,46.120556,39.673669,39.048495,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-20.xml,1,26.429675,46.120556,41.19466,40.593965,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-13.xml,1,26.429675,46.120556,40.657103,40.047285,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-1.xml,1,26.429675,46.120556,40.779897,40.16936,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-30.xml,1,26.429675,46.120556,39.179076,38.546984,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-29.xml,1,26.429675,46.120556,39.408121,38.749774,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-12.xml,1,26.429675,46.120556,41.315857,40.714156,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-9.xml,1,26.429675,46.120556,40.435133,39.793781,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-26.xml,1,26.429675,46.120556,39.937451,39.30035,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-23.xml,1,26.429675,46.120556,38.66523,38.02348,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-6.xml,1,26.429675,46.120556,40.975602,40.354894,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-14.xml,1,26.429675,46.120556,41.80909,41.206796,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-5.xml,1,26.429675,46.120556,39.974992,39.368325,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-17.xml,1,26.429675,46.120556,42.296572,41.680601,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-7.xml,1,26.429675,46.120556,41.279535,40.648155,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-27.xml,1,26.429675,46.120556,40.236799,39.588793,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-25.xml,1,26.429675,46.120556,38.961519,38.338818,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-21.xml,1,26.429675,46.120556,39.749214,39.122596,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-8.xml,1,26.429675,46.120556,40.410395,39.793153,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-16.xml,1,26.429675,46.120556,41.988094,41.382575,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-19.xml,1,26.429675,46.120556,41.436699,40.811089,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-24.xml,1,26.429675,46.120556,39.774364,39.140772,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-18.xml,1,26.429675,46.120556,41.412558,40.810477,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-2.xml,1,26.429675,46.120556,40.32369,39.706958,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-10.xml,1,26.429675,46.120556,40.199502,39.583709,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-15.xml,1,26.429675,46.120556,40.963398,40.371587,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-28.xml,1,26.429675,46.120556,39.382737,38.749129,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-11.xml,1,26.429675,46.120556,41.785165,41.189531,?,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-22.xml,1,26.429675,46.120556,39.306488,38.673537,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-19.xml,1,25.403226,45,36.783148,36.074922,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-8.xml,1,25.403226,45,34.94281,34.224618,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-3.xml,1,25.403226,45,35.1141,34.413757,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-17.xml,1,25.403226,45,36.013886,35.307978,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-30.xml,1,25.403226,45,34.741906,34.022476,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-6.xml,1,25.403226,45,35.312887,34.605651,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-1.xml,1,25.403226,45,35.312887,34.585096,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-21.xml,1,25.403226,45,34.423829,33.67683,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-7.xml,1,25.403226,45,35.142567,34.418793,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-29.xml,1,25.403226,45,35,34.254927,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-24.xml,1,25.403226,45,33.496268,32.777092,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-4.xml,1,25.403226,45,34.365681,33.665082,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-28.xml,1,25.403226,45,34.058773,33.321531,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-9.xml,1,25.403226,45,35.902646,35.176697,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-15.xml,1,25.403226,45,36.027767,35.341068,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-23.xml,1,25.403226,45,34.219877,33.500846,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-25.xml,1,25.403226,45,34.263683,33.540887,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-14.xml,1,25.403226,45,35.213634,34.530244,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-5.xml,1,25.403226,45,35.156792,34.452737,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-18.xml,1,25.403226,45,35.805028,35.104479,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-26.xml,1,25.403226,45,34.423829,33.697939,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-2.xml,1,25.403226,45,35.538711,34.835742,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-22.xml,1,25.403226,45,34.641016,33.919447,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-16.xml,1,25.403226,45,36.180105,35.490155,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-13.xml,1,25.403226,45,35.986108,35.303069,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-20.xml,1,25.403226,45,36.523965,35.840325,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-11.xml,1,25.403226,45,36.180105,35.470113,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-12.xml,1,25.403226,45,36.414283,35.728544,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-10.xml,1,25.403226,45,35.637059,34.936069,?,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-27.xml,1,25.403226,45,34.249088,33.506019,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-26.xml,1,26.470588,46.160991,36.276714,35.56965,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-19.xml,1,26.470588,46.160991,38.039453,37.399955,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-2.xml,1,26.470588,46.160991,37.161808,36.471039,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-3.xml,1,26.470588,46.160991,36.986484,36.339097,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-25.xml,1,26.470588,46.160991,36.138622,35.473417,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-20.xml,1,26.470588,46.160991,38.105118,37.450723,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-8.xml,1,26.470588,46.160991,37.841776,37.192338,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-7.xml,1,26.470588,46.160991,38.66523,38.002456,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-18.xml,1,26.470588,46.160991,38.781439,38.148001,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-17.xml,1,26.470588,46.160991,39.623226,38.976745,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-21.xml,1,26.470588,46.160991,36.138622,35.494272,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-29.xml,1,26.470588,46.160991,36.180105,35.507135,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-9.xml,1,26.470588,46.160991,37.121422,36.465829,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-24.xml,1,26.470588,46.160991,35.888717,35.232088,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-1.xml,1,26.470588,46.160991,37.080992,36.453303,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-12.xml,1,26.470588,46.160991,38.078866,37.405035,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-6.xml,1,26.470588,46.160991,37.215588,36.526703,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-10.xml,1,26.470588,46.160991,37.188708,36.517895,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-13.xml,1,26.470588,46.160991,37.894591,37.262984,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-15.xml,1,26.470588,46.160991,38,37.367945,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-4.xml,1,26.470588,46.160991,36.823905,36.184251,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-27.xml,1,26.470588,46.160991,37.682887,37.002522,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-5.xml,1,26.470588,46.160991,37.080992,36.432998,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-28.xml,1,26.470588,46.160991,36.878178,36.211462,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-14.xml,1,26.470588,46.160991,37.735925,37.111993,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-22.xml,1,26.470588,46.160991,36.221541,35.512486,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-16.xml,1,26.470588,46.160991,38.131352,37.459311,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-11.xml,1,26.470588,46.160991,38,37.387743,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-30.xml,1,26.470588,46.160991,36.249138,35.560606,?,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-23.xml,1,26.470588,46.160991,36.055513,35.391101,?,?,?
patt/primes-30/primes-30-60-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-20-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-20-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-3-3.xml,1,9,9,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-40-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-3-7.xml,1,1.5,1.5,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-60-3-7.xml,1,6,6,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-20-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-60-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-60-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-60-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-20-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-20-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-60-3-5.xml,1,5,5,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-20-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-2-7.xml,1,12,10,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-20-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-3-5.xml,1,4.5,4.5,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-60-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-80-3-5.xml,1,4.5,4.5,10.583005,10.583005,?,?,?
patt/primes-30/primes-30-60-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-40-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-30/primes-30-20-3-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-80-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-2-1.xml,1,?,?,?,?,3.371912,0.928584,0.937501
patt/primes-10/primes-10-80-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-80-2-1.xml,1,?,?,?,?,3.40688,0.929802,0.935993
patt/primes-10/primes-10-80-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-2-7.xml,1,18,18,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-80-3-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-3-5.xml,1,16.5,20.5,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-60-2-1.xml,1,?,?,?,?,3.161475,0.92968,0.936847
patt/primes-10/primes-10-20-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-3-7.xml,1,9,11.5,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-60-2-7.xml,1,21,21,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-80-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-60-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-60-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-3-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-60-3-7.xml,1,13,15.333333,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-60-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-80-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-20-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-80-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-2-1.xml,1,?,?,?,?,2.9775,0.930345,0.938824
patt/primes-10/primes-10-60-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-40-3-3.xml,1,28.5,35,5.291503,5.291503,?,?,?
patt/primes-10/primes-10-20-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-10/primes-10-60-3-5.xml,1,15,18.333333,5.291503,5.291503,?,?,?
patt/insertion/full-insertion/4-fullins-5-7.xml,1,0,10,2.645751,2.645751,0.625,0.965162,0.863115
patt/insertion/full-insertion/5-fullins-3-8.xml,1,?,?,?,?,0.666667,0.9125,0.8925
patt/insertion/full-insertion/4-fullins-5-6.xml,1,0,10,2.44949,2.44949,1.2,1,0.847009
patt/insertion/full-insertion/5-fullins-4-9.xml,1,?,?,?,?,0.545455,0.929528,0.898677
patt/insertion/full-insertion/5-fullins-4-7.xml,1,0,10,2.645751,2.645751,0.625,0.942207,0.86705
patt/insertion/full-insertion/2-fullins-3-4.xml,1,?,?,?,?,1.333333,1,0.790625
patt/insertion/full-insertion/2-fullins-3-5.xml,1,?,?,?,?,1.25,1,0.84738
patt/insertion/full-insertion/4-fullins-5-5.xml,1,?,?,?,?,1.25,1,0.812093
patt/insertion/full-insertion/3-fullins-5-7.xml,1,0,10,2.645751,2.645751,0.625,0.961355,0.863768
patt/insertion/full-insertion/4-fullins-5-8.xml,1,0,10,2.828427,2.828427,0.666667,0.969727,0.881055
