@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC

@DATA
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0.5,0,0,0.9954,0,0,0.9983,0,0.2667,0,0,6.8622,0,0.0018,0.2667,23.8956,0,0,0,0,0,0,0,7.0992,0,75600,0,0,0,0,75600,2,0,0.1333,0.1333,2,0.0006,45,0,0,0.0006,2,0.9421,0,?,?,?,0,2.697,0.2667,0,0,0,0.248,0.1333,0,0,0.2667,0,3,1.2648,0.0006,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0.3074,0,0.0885,0.9868,0,0.1351,0.9978,0,0.0541,0,1.0246,1.4077,0.4937,2.403,0.0506,0.6225,16.808,20.7388,0,15.5162,16.8501,0,15.823,1.0317,0,296,23.4901,15.4978,0.2291,15.2993,314,5.9615,0.0722,0.027,0.0068,5,0.0169,118,0,0.1341,0.019,7,0.83,0.2152,0.4805,0.0777,0.0686,0.6639,8.709,0.0405,0,0,0.4495,0.1453,0.015,1.2311,0,0.0489,0,9,0.3674,0.2669,0.0608
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.9533,0.8498,1.8814,0.8404,0.1897,0.9533,0.9042,2.5929,0.0022,0.6638,765.909,44.9314,0.0323,29.8182,0.0262,0.2786,88.0179,102.5278,0.847,81.5424,94.7619,0.1461,86.8868,56.4598,0.8993,264031,102.5278,76.6151,0.706,76.6151,266431,3.0652,7.0027,0.0012,0.0005,3,0.0009,2400,0.0326,0.1651,0.002,4,0.9994,5.3311,?,?,?,5.4357,1060.67,0.0009,0.0604,0.1453,0.1569,0.0001,0.0008,4.8657,0.2837,0.0015,0.9993,1093,0.1702,0.0088,0.0091
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.9549,0.8042,1.8737,0.7866,0.0808,0.9549,0.8878,2.6368,0.0023,0.7334,59.7429,46.5878,0.0323,31.0909,0.0262,0.4932,66.4641,83.9063,0.8378,58.9293,77.68,0.6052,62.7456,55.389,0.8575,263300,86.5517,56.6163,0.3677,56.3406,266431,3.6458,10.8147,0.0013,0.0005,3,0.0009,2400,0.034,0.1947,0.0018,4,0.9995,0.1238,?,?,?,5.5511,1094.54,0.0009,0.0786,0.1646,0.1855,0.0005,0.0008,5.0203,0.2912,0.0014,0.9287,1099,0.0429,0.0088,0.0119
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0.0094,0.1008,0.0158,0.5393,0.401,0,0.6874,1.899,0.1134,0.0857,8.04,1.5264,0,9.0305,0.0833,0.1635,19.5421,23.5296,0.1415,17.6555,23.5244,0.0819,17.6818,0.8114,0.1137,48342,23.5296,17.3237,0.1263,17.3237,48342,2,0.002,0.0012,0.0002,2,0.0025,120,0.0345,0.207,0.0025,2,0.9042,0.316,?,?,?,2.1089,14.544,0.0497,0.0387,0.0753,0.2977,0.0891,0.0008,2.8674,0.1409,0.0833,0.2455,14,0.602,0.0025,0
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.0968,0.7742,0.5946,0.6232,0.9999,0,0.0968,1,0,0.0468,0.5946,0,3.1003,0.3333,0,0.1,0,0,0,0.5946,0,0,0.5946,0,3.1078,0.5946,1240,0,0,0,0,1400,2,0,0.0242,0.0242,2,0.096,160,0,0,0.096,2,1,0,0.069,0.2298,0.1038,0,27.1432,0.0468,0.0345,0.0345,0,0.0003,0.0242,0,0.0345,0.0468,0.5947,27,0.1807,0.0968,0.129
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.9647,0.9062,2.575,0.9549,0.0001,0.9647,0.9664,0,0.0029,0.9062,0.0864,5.0102,0,0.439,0.0417,10.5967,0,0,0.9062,0,0,0.9062,0,4.2083,0.9062,16308,0,0,0,0,16308,3,0.0005,0.0014,0.0014,3,0.0442,1368,0,0,0.0452,3,0.9971,3.9083,0.0408,0.0804,0.0057,0,616.667,0.0029,0.0213,0.0213,0,0.0015,0.0014,0,0.0213,0.0029,0.9064,617,0.1733,0.0839,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0.2701,0.006,0.1386,0.2063,1.4518,0,0.5122,0.7654,0.0241,0.0005,27.5746,1.5742,0,27.4687,0.017,0.1338,29.3507,37.4289,0.04,29.3951,33.8108,0,31.1272,0.9992,0.0189,2492,37.4289,4.7704,0.3792,4.7704,2492,6.0712,0.1618,0.0056,0.0012,6,0.0024,352,0.0457,0.2745,0.0035,7,0.9632,0.1284,0.6948,0.0357,0.0196,1.292,56.0829,0.0096,0,0.0226,0.2116,0.0307,0.0033,1.929,0.2,0.0126,0.2967,56,0.4166,0.1413,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,0.0636,0.4881,0.4064,0.3468,0.4128,0.6819,0.5877,3.8062,0.0256,0.2054,14.5495,4.1236,0.2459,17.021,0.0284,0.2769,22.3049,23.2073,0.6768,21.7005,22.9875,0.0054,22.5627,1.9777,0.8107,10467,23.2073,21.5521,0.0129,21.5521,12692,3,1.1925,0.0054,0.0002,3,0.0076,527,0.3627,0.4621,0.0131,3,0.9721,0.2639,0.5,0.0751,0.0174,4.7165,123.8,0.0037,0,0.5765,0.904,0.0095,0.0011,3.1663,0.9545,0.0096,0.9902,124,0.3942,0.0404,0.2126
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0761,0.5094,0,0.1556,0.2221,2.3708,0.1709,0.6262,0.7893,0.0343,0,91.1585,0.4278,0.7748,83.9466,0.002,0.2679,31.4966,59.6541,0.0895,24.3333,39.855,0,25.9877,0.1482,0,18172,59.6541,23.9885,0.4744,22.1886,18603,10.8378,0.5139,0.0172,0.0002,8,0.0003,4499,0.1092,2.8007,0.0005,14,0.751,0.1186,?,?,?,1.2845,414.628,0.0004,0,0.0362,2.7536,0.0242,0.0007,1.2052,0.6364,0.0015,0.9268,415,0.2271,0.1395,0.0237
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0.8462,0.7087,1.0197,0.8026,0.0001,0.8462,0.8411,0,0.0246,0.7086,7.7293,2.7313,0,8.2267,0.0833,0.1817,49.244,52.3774,0.7088,48.1652,52.3774,0.7086,50.1572,2.0909,0.7088,936,52.3774,46.2762,0.0026,46.2762,936,3,0.001,0.0118,0.0118,3,0.0929,144,0,0,0.0929,3,0.9713,0.2143,0.08,0.141,0.0434,0,50.763,0.0246,0.0435,0.0435,0,0.0142,0.0118,0,0.0435,0.0246,0.7089,51,0.3278,0.1538,0
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.6675,0.5831,0.5314,0.5727,0.7836,0.1806,0.6699,0.9528,1.3458,0.0217,0.4484,1.0314,0.9835,0.413,2.3419,0.0543,0.515,33.2307,34.3443,0.5725,32.404,34.2765,0.0604,33.1997,0.713,0.5828,415,34.3443,32.1482,0.0191,32.1482,486,4.8798,0.1613,0.0169,0,4,0.0193,260,0.1066,0.1292,0.0316,5,0.92,0.1778,0.5,0.0843,0.0243,1.2828,43.6429,0.012,0,0.1149,0.4711,0.032,0.0072,1.6896,0.4286,0.0163,0.7752,44,0.2647,0.4434,0.1711
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.008,0.752,0.336,0.5812,0.6304,0.0562,0.008,0.7139,0,0.0048,0.3197,169.286,16.5006,0.3333,170.833,0.0096,0.0071,29.225,30.3565,0.3481,28.082,29.7815,0.2802,28.5098,12.3941,0.3544,156000,35.8363,27.7745,1.0028,27.2227,157664,2,0,0.0024,0.0024,2,0.008,1664,0,0,0.008,2,0.997,0.0121,?,?,?,0,322.508,0.0048,0.0027,0.0027,0,0.0009,0.0024,0,0.0027,0.0048,0.4917,322,0.3457,0.008,0.0107
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,0.0646,0.4881,0.4074,0.3487,0.4123,0.6785,0.5548,3.8317,0.0258,0.2068,14.0146,4.0379,0.2524,17.0213,0.0286,1.5292,22.5018,23.0673,0.6752,22.1514,22.9459,0.0016,22.9149,1.9582,0.8077,10373,23.0673,21.5996,0.0371,21.5996,12647,3,1.2079,0.0055,0.0002,3,0.0077,526,0.3643,0.4576,0.0132,3,0.9708,0.2607,0.5,0.0745,0.0176,4.6596,123.006,0.0038,0,0.5681,0.8917,0.0279,0.0011,3.1969,0.954,0.0097,0.9902,123,0.405,0.0405,0.2192
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.9495,0.709,0.9339,2.1263,0.9484,0.0015,0.9495,0.9603,0,0.0026,0.9337,29.8486,9.2063,0.0263,12.5333,0.05,14.6545,234.6801,234.6801,0.9351,234.6801,234.6801,0.9309,234.6801,9.5495,0.9351,30420,234.6801,234.6801,0,234.6801,30460,3,0.0182,0.0013,0.0004,3,0.0038,1560,0,0,0.0063,3,1.0019,15.3122,?,?,?,0,712.602,0.0026,0,0,0.3466,0.0431,0.0009,2.5176,0,0.0026,0.9365,715,0.0711,0.05,0.0013
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.9399,0.8098,1.5532,0.7653,0.0181,0.9399,0.9017,2.7829,0.0043,0.8013,169.014,30.4136,0.0455,17.5804,0.0391,0.1849,55.1455,81.4596,0.8199,43.6212,67.2605,0.7749,47.9911,36.1765,0.8195,82815,94.8983,43.1132,0.9061,42.2826,84314,3,5.8339,0.0025,0.001,3,0.0016,1150,0.0404,0.1761,0.0036,3,0.9989,9.5449,?,?,?,5.0656,502.291,0.0017,0.1011,0.1853,0.1688,0.0003,0.0017,4.5253,0.337,0.003,0.8802,506,0.114,0.0133,0.0181
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.9856,0.8857,2.3114,0.932,0.0803,0.9856,0.9722,3.3315,0.002,0.8228,39.7419,73.4583,0.0232,112.958,0.0475,3.7035,88.155,98.1429,0.9044,85.9891,91.5556,0.4801,87.3899,76.508,0.9263,331857,98.3659,78.5444,0.7004,76.4914,333838,2,5.1594,0.0016,0.0004,2,0.0058,1981,0.0971,0.192,0.0058,2,1.0009,0.1675,?,?,?,5.652,928.742,0.0007,0.2244,0.4411,0.2484,0.0057,0.001,5.5624,0.6644,0.0014,0.9977,927,0.191,0.0058,0.006
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0,0.4889,0,0,0.591,0,1,0.8498,0,0.0111,0,14.1429,1.1498,0,21.0262,0.0111,0.2439,31.0709,32.8765,0,30.1271,31.3787,0,31.2189,0.4358,0,1080,32.8765,29.7531,0.0311,29.7531,1080,6.0409,0.0001,0.0083,0.0028,6,0.0046,270,0,0,0.0055,7,0.9248,0.1837,0.4,0.0139,0.0139,0,61.913,0.0111,0,0,0.2892,0.0568,0.0054,1.2351,0,0.0111,0,62,0.4289,0.25,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.9765,0.9765,0.8908,2.0942,0.9091,0.0194,0.9765,0.9555,3.2677,0.0031,0.8773,23.61,55.2371,0.0289,595.746,0.0596,8.1348,77.9059,120.0189,0.9012,66.0111,69.098,0.8246,69.0366,60.385,0.9032,149360,120.0189,65.3649,1.4376,65.3649,150604,2.9173,12.4248,0.0023,0.0007,2,0.0016,1244,0.0755,0.161,0.0077,3,0.9858,0.1023,?,?,?,5.1733,570.05,0.0012,0.1391,0.3521,0.1993,0.1204,0.0016,4.9783,0.5352,0.0024,0.9395,568.5,0.1061,0.0081,0.0083
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0,0.4759,0.0031,0,0.7928,1.7165,1,0.9609,0.2327,0.0271,0.0014,1.1181,0.7042,0,2.7557,0.0186,0.5571,22.3639,25.1844,0.0298,21.2003,23.0523,0.0001,22.9613,0.4197,0.011,332,25.1844,20.7867,0.0533,19.7898,332,6.05,0.0438,0.0181,0,6,0.0181,161,0.0805,0.117,0.0183,7,0.8329,0.3315,0.2,0.0361,0.0279,0.2327,23.0493,0.0181,0,0.0207,0.4354,0.0749,0.0089,1.5744,0.3333,0.0186,0.2137,23,0.343,0.4849,0
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.1089,0.6159,0.5789,0.9943,0.0796,0.3092,0.7836,0.2582,2.7128,0.0037,0.4309,1189.03,3.3189,0.0005,271.312,0.0093,1.8947,34.9495,69.3333,0.7502,23.6774,33.5772,0.1024,26.9231,2.3361,0.8973,99699,138.9615,19.8644,0.4189,16.612,99699,5.0201,0.8951,0.0018,0,5,0.0001,8713,0.2013,2.0847,0.0015,7,0.9277,0.0051,?,?,?,2.8763,1352.23,0.0001,0.2,0.6386,2.0587,0.0707,0.0002,2.903,0.8919,0.0004,0.9765,1353.5,0.8534,0.0874,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.0959,0.6353,1.039,0.704,0.1131,0.9041,0.8152,2.9848,0.0176,0.6303,28.4274,18.8954,0,26.4802,0.0544,6.4725,53.417,57.5974,0.6807,50.5139,55.5938,0.6226,53.3096,21.0358,0.6473,33487,62.944,50.2843,0.5447,48.8416,33487,2.9943,2.363,0.0073,0.0006,2,0.008,349,0.1588,0.2615,0.0089,3,0.992,0.2166,?,?,?,4.8188,133.895,0.0058,0.1257,0.2309,0.3712,0.0436,0.0052,4.3815,0.8031,0.013,0.9764,134,0.2377,0.0104,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.9808,0.8857,2.3907,0.8525,0.1045,0.9808,0.9513,3.237,0.0021,0.7563,316.25,89.2754,0.022,1452.43,0.045,3.6638,110.426,120.2338,0.8953,103.3333,119.1,0.4731,109.2,97.2264,0.928,403660,131.75,92.5366,2.3917,89,405748,2,6.1062,0.0015,0.0003,2,0.0051,2088,0.0786,0.2363,0.0051,2,1.0171,3.5278,?,?,?,5.9715,915.938,0.0005,0.1208,0.3328,0.2713,0.0636,0.001,5.8049,0.5608,0.0014,0.999,978.5,0.1408,0.0051,0.0052
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.759,0.5238,0.5946,0.9768,0,0.0361,0.9983,0,0.0197,0.5238,0.0029,6.0923,0.3333,0.176,0.0404,54.5069,35.4444,35.4444,0.5238,35.4444,35.4444,0.5238,35.4444,6.0804,0.5238,8217,35.4444,35.4444,0,35.4444,8613,2,0.0008,0.01,0.01,2,0.036,396,0,0,0.036,2,0.9991,59,?,?,?,0,72.8816,0.0197,0.0123,0.0123,0,0.0184,0.01,0,0.0123,0.0197,0.5238,73,0.1436,0.0361,0.0482
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.9349,0.9349,0.7975,1.4622,0.7492,0.0243,0.9349,0.8756,2.9591,0.0055,0.7865,27.5841,26.8798,0.05,90.8413,0.0433,11.4825,71.4661,83.5157,0.8101,54.7143,83.5157,0.7675,76.1682,31.5227,0.8081,60191,83.5157,54.7143,0.6454,54.7143,61409,3.081,5.8904,0.0033,0.001,3,0.0016,945,0.055,0.2208,0.0041,4,0.9934,0.168,?,?,?,5.1041,408.14,0.0015,0.0823,0.1979,0.2065,0.0731,0.0021,4.5789,0.4393,0.0036,0.8837,411,0.1161,0.015,0.0202
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0035,0.0913,0.6319,1.033,0.6897,0.1147,0.9087,0.8062,3.3596,0.0339,0.6164,15.2177,19.7836,0,11.0587,0.1092,0.5163,37.4247,41.0814,0.6849,34.2231,41.0814,0.601,36.9698,21.7488,0.662,16458,41.0814,34.2231,0.0081,34.2231,16458,2.104,2.3225,0.0145,0.0012,2,0.0104,174,0.1541,0.2472,0.0105,3,0.994,0.2609,?,?,?,4.7775,67.3373,0.0116,0.1252,0.2538,0.3575,0.0044,0.0099,4.5601,0.8021,0.0256,0.9759,67,0.2502,0.0106,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.9335,0.7964,1.4759,0.8207,0.018,0.9335,0.9492,2.8428,0.005,0.788,26.634,27.2324,0.05,26.3855,0.0433,6.0045,65.7804,101.6755,0.8069,51.703,78.3811,0.7689,56.4813,31.8114,0.8066,60464,101.6755,51.4969,1.1313,51.4969,61409,3,5.6995,0.0029,0.0013,3,0.0025,945,0.0423,0.1542,0.0048,3,0.9998,0.1645,?,?,?,4.826,409.479,0.0023,0.0795,0.1783,0.1512,0.0148,0.0021,4.2751,0.3136,0.0036,0.8499,410,0.0999,0.0149,0.0156
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.277,0.3203,0.7126,0.4761,0.4274,0.2201,0.416,0.6883,3.1886,0.0278,0.5199,16.6934,4.8892,0.0824,11.9521,0.017,0.2827,39.3932,48.0683,0.7773,35.8046,48.0683,0,38.1231,2.0005,0.8036,12087,48.0683,35.5768,0.1501,35.5768,17262,4.458,0.8876,0.0074,0,4,0.0001,762,0.2218,1.0129,0.0075,6,0.9873,1.163,0.9797,0.1356,0.0082,3.6592,135.16,0.0001,0,0.6623,1.1964,0.0055,0.0013,3.2016,1,0.0067,1,135,0.5422,0.0582,0.4281
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.6948,0.8734,0.9343,0.599,0.3611,0.2756,0.9169,0.8369,2.011,0.0031,0.4601,36.9167,8.0759,0.0017,125.654,0.0149,9.2854,28.8721,30.1838,0.8496,27.4327,29.1374,0.0153,27.9851,6.7771,0.9747,62900,41.3442,26.7436,0.3102,25.8527,62900,5.6854,1.3461,0.0018,0.0001,5,0.0001,2420,0.308,0.6398,0.0012,7,0.9876,0.1308,0.5,0.0335,0.0011,2.8557,1036.47,0.0001,0.0327,0.7531,0.4768,0.0874,0.0008,2.5919,0.9375,0.001,0.9776,1036,0.2947,0.0384,0
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.15,0.4719,0.1766,0.2891,0.479,0.6068,0.75,0.8471,0.6317,0.025,0.1504,31.2137,1.2034,0.0204,28.9713,0.0128,0.3209,20.6655,22.0932,0.345,19.5602,21.5567,0,20.8413,0.5926,0.2846,2560,22.0932,18.923,0.0401,18.923,2576,6.3453,0.5246,0.0129,0.0016,5,0.0027,400,0.0782,0.7656,0.0049,8,0.8402,0.2086,0.1366,0.041,0.0202,1.1432,64.7387,0.0047,0,0.0544,0.6369,0.0506,0.0034,2.2014,0.1667,0.0084,0.6311,65,0.4285,0.1531,0.0063
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.6077,0.0884,1.1012,0.101,0.8697,0.5653,0.4645,2.1433,0.2023,0.0362,18.6697,1.3886,1.4746,15.8854,0.025,0.4807,16.1729,19.3394,0.2901,13.9581,17.4375,0.0001,16.8886,0.3403,0.2199,7504,20.4812,12.772,0.1838,12.3498,11382,3.909,0.3565,0.185,0,3,0.0001,3264,0.2228,3.588,0.0034,4,0.9243,0.1757,?,?,?,2.0124,241.845,0.0001,0,0.2287,4.1986,0.0225,0.0017,1.5921,1,0.0031,1,242,0.3187,0.1758,0.5168
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.0038,0.751,0.5804,0.5792,0.4936,0.3413,0.0038,0.5592,0,0.0024,0.3387,1211.3,27.0221,0.3333,4843.88,0.0048,2.1366,29.4734,29.4734,0.6443,29.4734,29.4734,0.0026,29.4734,36.6697,0.6979,657720,29.4734,29.4734,0,29.4734,661080,2,0.4481,0.0012,0.0012,2,0.0038,3360,0,0,0.0038,2,0.8731,0.0186,?,?,?,0,597,0.0024,0.0013,0.0013,0,0.4041,0.0012,0,0.0013,0.0024,0.9003,667.5,0.2046,0.0038,0.0051
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.0168,0.2734,0.0014,0.0859,0.1245,2.1823,0.0702,0.2957,0.6672,0.0056,0.0002,31.424,0.2033,1.0539,18.125,0.001,2.7702,13.2212,17.7745,0.0454,10.2296,14.9983,0,12.8148,0.0444,0.0042,13484,23.7308,9.35,0.5281,5.3132,14950,130.6681,0.3145,0.0015,0.0001,90,0.0004,7920,0.0813,1.3871,0.0009,179,0.6913,0.2292,0.9048,0.0059,0.0046,0.9546,516.152,0.0004,0,0.0345,1.3761,0.239,0.0003,0.3763,0.8095,0.001,0.888,518,0.2435,0.286,0.1087
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,0.2632,0.0013,0.1346,0.2071,1.76,0,0.4684,0.6221,0.0364,0.0003,27.8031,1.5881,0,27.6702,0.0172,0.134,25.1291,33.2195,0.0311,26.1901,31.0554,0,30.4301,1.0335,0.0114,2416,33.2195,4.2951,0.466,4.2951,2416,6.2098,0.1653,0.0058,0.0012,6,0.0025,349,0.0418,0.3092,0.0035,7,0.9656,0.1282,0.6522,0.0542,0.0198,1.1936,56.0213,0.0099,0,0.0168,0.2126,0.0426,0.0032,1.8637,0.2,0.0125,0.3101,56,0.4037,0.1445,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.1352,0.5437,0.7857,0.6754,0.1774,0.8648,0.8018,2.8566,0.0368,0.531,10.9104,9.8199,0,9.0547,0.0813,0.4779,32.64,35.5095,0.6068,30.9697,35.5095,0.5173,33.2675,9.4588,0.5565,7308,35.5095,30.8131,0.0093,30.8131,7308,2.9874,1.9621,0.0153,0.0018,2,0.0168,160,0.1517,0.2614,0.0187,3,0.9878,0.2863,?,?,?,4.2434,54.5006,0.0126,0.1179,0.2255,0.3679,0.0098,0.011,3.6885,0.7174,0.0272,0.953,54,0.3224,0.0219,0
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.8333,0.6592,0.5831,0.4472,0.6446,0.0001,0.8333,0.8242,0,0.0089,0.5831,5.3078,1.0231,0,9.3642,0.0179,0.1978,44.5324,50.3828,0.5832,41.9447,47.878,0.583,43.2627,0.5007,0.5832,672,50.3828,41.6127,0.0226,41.6127,672,4.9964,0.0001,0.0089,0,4,0.0164,280,0,0,0.0178,5,0.9277,0.2154,0.4,0.0298,0.0099,0,72.3167,0.0089,0.3333,0.3333,0.3449,0.0252,0.005,1.3778,0.3333,0.0089,0.5834,72,0.3372,0.4167,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.9439,0.9439,0.8114,1.6673,0.8286,0.0294,0.9439,0.9294,2.7606,0.0031,0.7972,40,36.1085,0.04,32.4,0.0327,2.7006,60.9794,72.1957,0.828,56.9929,64.292,0.7616,59.7603,42.1967,0.8272,132235,78.25,55.4955,0.3695,54.2034,133795,3,5.4116,0.0018,0.0008,3,0.0017,1560,0.0395,0.1434,0.0029,3,0.9996,0.1601,?,?,?,5.0237,697.356,0.0015,0.0725,0.1595,0.1329,0.0033,0.0013,4.4609,0.3083,0.0022,0.8881,698,0.0676,0.0113,0.0118
