@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC

@DATA
peg13.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg14.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg15.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg16.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg17.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg18.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg19.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg1.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg20.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg21.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg22.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg23.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg24.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg25.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg26.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg27.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg28.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg29.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg2.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg30.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg31.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg32.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg33.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg3.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg4.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg5.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg6.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg7.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg8.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
peg9.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273,0.00276,2,1087,539,1087,1087,0.35461,2,1056,0.005027,0.060718,2,0.002645,0.002645,492,0.009413,?,?,0.516314,545,2,0,10.231739,?
pigeons-10_ext.xml.minion,1,0.390533,1000,0.9,0.9,1,9,0,1000,0.9,9,10,1000,10,10,1,9,1,0.9,0.9,9,1,1,1000,0,100,100,1000,1000,9,0.9,0,100
pigeons-10.xml.minion.conv.minion,1,0.322066,96,0.9,0.9,9,9,0,96,0.9,9,10,96,10,10,1,9,45,0.9,0.9,9,0.2,0.2,96,0,11,10,2.133333,96,9,0.9,0,13
pigeons-11_ext.xml.minion,1,0.367347,1000,0.909091,0.909091,1,10,0,1000,0.909091,10,11,1000,11,11,1,10,1,0.909091,0.909091,10,1,1,1000,0,100,100,1000,1000,10,0.909091,0,100
pigeons-11.xml.minion.conv.minion,1,0.298953,104,0.909091,0.909091,10,10,0,104,0.909091,10,11,104,11,11,1,10,55,0.909091,0.909091,10,0.181818,0.181818,104,0,11,8,1.890909,104,10,0.909091,0,12
pigeons-12_ext.xml.minion,1,0.346667,1000,0.916667,0.916667,1,11,0,1000,0.916667,11,12,1000,12,12,1,11,1,0.916667,0.916667,11,1,1,1000,0,100,100,1000,1000,11,0.916667,0,100
pigeons-12.xml.minion.conv.minion,1,0.278801,99,0.916667,0.916667,11,11,0,99,0.916667,11,12,99,12,12,1,11,66,0.916667,0.916667,11,0.166667,0.166667,99,0,8,6,1.5,99,11,0.916667,0,11
pigeons-13_ext.xml.minion,1,0.328125,1000,0.923077,0.923077,1,12,0,1000,0.923077,12,13,1000,13,13,1,12,1,0.923077,0.923077,12,1,1,1000,0,100,100,1000,1000,12,0.923077,0,100
pigeons-13.xml.minion.conv.minion,1,0.261106,97,0.923077,0.923077,12,12,0,97,0.923077,12,13,97,13,13,1,12,78,0.923077,0.923077,12,0.153846,0.153846,97,0,9,8,1.24359,97,12,0.923077,0,10
pigeons-14_ext.xml.minion,1,0.311419,1000,0.928571,0.928571,1,13,0,1000,0.928571,13,14,1000,14,14,1,13,1,0.928571,0.928571,13,1,1,1000,0,100,100,1000,1000,13,0.928571,0,100
pigeons-14.xml.minion.conv.minion,1,0.245461,87,0.928571,0.928571,13,13,0,87,0.928571,13,14,87,14,14,1,13,91,0.928571,0.928571,13,0.142857,0.142857,87,0,7,5,0.956044,87,13,0.928571,0,11
pigeons-15_ext.xml.minion,1,0.296296,1000,0.933333,0.933333,1,14,0,1000,0.933333,14,15,1000,15,15,1,14,1,0.933333,0.933333,14,1,1,1000,0,100,100,1000,1000,14,0.933333,0,100
pigeons-15.xml.minion.conv.minion,1,0.231542,88,0.933333,0.933333,14,14,0,88,0.933333,14,15,88,15,15,1,14,105,0.933333,0.933333,14,0.133333,0.133333,88,0,7,6,0.838095,88,14,0.933333,0,9
pigeons-16.xml.minion.conv.minion,1,0.219085,72,0.9375,0.9375,15,15,0,72,0.9375,15,16,72,16,16,1,15,120,0.9375,0.9375,15,0.125,0.125,72,0,7,6,0.6,72,15,0.9375,0,8
pigeons-18_ext.xml.minion,1,0.258503,1000,0.944444,0.944444,1,17,0,1000,0.944444,17,18,1000,18,18,1,17,1,0.944444,0.944444,17,1,1,1000,0,100,100,1000,1000,17,0.944444,0,100
pigeons-18.xml.minion.conv.minion,1,0.197742,55,0.944444,0.944444,17,17,0,55,0.944444,17,18,55,18,18,1,17,153,0.944444,0.944444,17,0.111111,0.111111,55,0,6,4,0.359477,55,17,0.944444,0,7
pigeons-20_ext.xml.minion,1,0.238185,1000,0.95,0.95,1,19,0,1000,0.95,19,20,1000,20,20,1,19,1,0.95,0.95,19,1,1,1000,0,100,100,1000,1000,19,0.95,0,100
pigeons-20.xml.minion.conv.minion,1,0.18014,56,0.95,0.95,19,19,0,56,0.95,19,20,56,20,20,1,19,190,0.95,0.95,19,0.1,0.1,56,0,5,4,0.294737,56,19,0.95,0,7
pigeons-25_ext.xml.minion,1,0.19898,1000,0.96,0.96,1,24,0,1000,0.96,24,25,1000,25,25,1,24,1,0.96,0.96,24,1,1,1000,0,100,100,1000,1000,24,0.96,0,100
pigeons-25.xml.minion.conv.minion,1,0.147258,50,0.96,0.96,24,24,0,50,0.96,24,25,50,25,25,1,24,300,0.96,0.96,24,0.08,0.08,50,0,4,3,0.166667,50,24,0.96,0,5
pigeons-30_ext.xml.minion,1,0.170799,1000,0.966667,0.966667,1,29,0,1000,0.966667,29,30,1000,30,30,1,29,1,0.966667,0.966667,29,1,1,1000,0,100,100,1000,1000,29,0.966667,0,100
pigeons-30.xml.minion.conv.minion,1,0.124473,32,0.966667,0.966667,29,29,0,32,0.966667,29,30,32,30,30,1,29,435,0.966667,0.966667,29,0.066667,0.066667,32,0,4,2,0.073563,32,29,0.966667,0,4
pigeons-35_ext.xml.minion,1,0.149584,1000,0.971429,0.971429,1,34,0,1000,0.971429,34,35,1000,35,35,1,34,1,0.971429,0.971429,34,1,1,1000,0,100,100,1000,1000,34,0.971429,0,100
pigeons-35.xml.minion.conv.minion,1,0.10777,25,0.971429,0.971429,34,34,0,25,0.971429,34,35,25,35,35,1,34,595,0.971429,0.971429,34,0.057143,0.057143,25,0,3,2,0.042017,25,34,0.971429,0,4
pigeons-40_ext.xml.minion,1,0.133045,1000,0.975,0.975,1,39,0,1000,0.975,39,40,1000,40,40,1,39,1,0.975,0.975,39,1,1,1000,0,100,100,1000,1000,39,0.975,0,100
pigeons-40.xml.minion.conv.minion,1,0.095009,29,0.975,0.975,39,39,0,29,0.975,39,40,29,40,40,1,39,780,0.975,0.975,39,0.05,0.05,29,0,3,1,0.037179,29,39,0.975,0,4
pigeons-45_ext.xml.minion,1,0.119792,1000,0.977778,0.977778,1,44,0,1000,0.977778,44,45,1000,45,45,1,44,1,0.977778,0.977778,44,1,1,1000,0,100,100,1000,1000,44,0.977778,0,100
pigeons-45.xml.minion.conv.minion,1,0.084944,24,0.977778,0.977778,44,44,0,24,0.977778,44,45,24,45,45,1,44,990,0.977778,0.977778,44,0.044444,0.044444,24,0,2,1,0.024242,24,44,0.977778,0,3
pigeons-50_ext.xml.minion,1,0.108936,1000,0.98,0.98,1,49,0,1000,0.98,49,50,1000,50,50,1,49,1,0.98,0.98,49,1,1,1000,0,100,100,1000,1000,49,0.98,0,100
pigeons-50.xml.minion.conv.minion,1,0.076804,24,0.98,0.98,49,49,0,24,0.98,49,50,24,50,50,1,49,1225,0.98,0.98,49,0.04,0.04,24,0,2,1,0.019592,24,49,0.98,0,3
pigeons-5_ext.xml.minion,1,0.5625,1000,0.8,0.8,1,4,0,1000,0.8,4,5,1000,5,5,1,4,1,0.8,0.8,4,1,1,1000,0,100,100,1000,1000,4,0.8,0,100
pigeons-5.xml.minion.conv.minion,1,0.507812,263,0.8,0.8,4,4,0,263,0.8,4,5,263,5,5,1,4,10,0.8,0.8,4,0.4,0.4,263,0,27,26,26.3,263,4,0.8,0,27
pigeons-6_ext.xml.minion,1,0.518519,1000,0.833333,0.833333,1,5,0,1000,0.833333,5,6,1000,6,6,1,5,1,0.833333,0.833333,5,1,1,1000,0,100,100,1000,1000,5,0.833333,0,100
pigeons-6.xml.minion.conv.minion,1,0.458678,184,0.833333,0.833333,5,5,0,184,0.833333,5,6,184,6,6,1,5,15,0.833333,0.833333,5,0.333333,0.333333,184,0,21,17,12.266667,184,5,0.833333,0,23
pigeons-7_ext.xml.minion,1,0.48,1000,0.857143,0.857143,1,6,0,1000,0.857143,6,7,1000,7,7,1,6,1,0.857143,0.857143,6,1,1,1000,0,100,100,1000,1000,6,0.857143,0,100
pigeons-7.xml.minion.conv.minion,1,0.416171,169,0.857143,0.857143,6,6,0,169,0.857143,6,7,169,7,7,1,6,21,0.857143,0.857143,6,0.285714,0.285714,169,0,18,14,8.047619,169,6,0.857143,0,19
pigeons-8_ext.xml.minion,1,0.446281,1000,0.875,0.875,1,7,0,1000,0.875,7,8,1000,8,8,1,7,1,0.875,0.875,7,1,1,1000,0,100,100,1000,1000,7,0.875,0,100
pigeons-8.xml.minion.conv.minion,1,0.379839,154,0.875,0.875,7,7,0,154,0.875,7,8,154,8,8,1,7,28,0.875,0.875,7,0.25,0.25,154,0,13,13,5.5,154,7,0.875,0,16
pigeons-9_ext.xml.minion,1,0.416667,1000,0.888889,0.888889,1,8,0,1000,0.888889,8,9,1000,9,9,1,8,1,0.888889,0.888889,8,1,1,1000,0,100,100,1000,1000,8,0.888889,0,100
pigeons-9.xml.minion.conv.minion,1,0.348771,136,0.888889,0.888889,8,8,0,136,0.888889,8,9,136,9,9,1,8,36,0.888889,0.888889,8,0.222222,0.222222,136,0,13,9,3.777778,136,8,0.888889,0,20
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.794134,499,0.026667,0.026667,2,4,100,499.02,0.026667,2,150,499,150,150,0.443333,2,100,0.026667,0.026667,2,0.02,0.02,499,0,50,45,4.9902,499,2,0.026667,0,55
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,499.62,0.026667,2,150,499,150,150,0.443333,2,100,0.026667,0.026667,2,0.02,0.02,499,0,50,45,4.9962,499,2,0.026667,0,55
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,500.42,0.026667,2,150,499,150,150,0.443333,2,100,0.026667,0.026667,2,0.02,0.02,499,0,50,50,5.0042,501,2,0.026667,0,50
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,500.98,0.026667,2,150,501,150,150,0.443333,2,100,0.026667,0.026667,2,0.02,0.02,499,0,50,45,5.0098,501,2,0.026667,0,55
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.795234,499,0.066667,0.066667,2,4,40,499.05,0.066667,2,60,499,60,60,0.441667,2,40,0.066667,0.066667,2,0.05,0.05,499,0,50,45,12.47625,499,2,0.066667,0,55
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,499.65,0.066667,2,60,499,60,60,0.441667,2,40,0.066667,0.066667,2,0.05,0.05,499,0,50,45,12.49125,499,2,0.066667,0,55
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,500.45,0.066667,2,60,499,60,60,0.441667,2,40,0.066667,0.066667,2,0.05,0.05,499,0,50,50,12.51125,501,2,0.066667,0,50
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,500.95,0.066667,2,60,501,60,60,0.441667,2,40,0.066667,0.066667,2,0.05,0.05,499,0,50,45,12.52375,501,2,0.066667,0,55
qcp-10-67-0_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.203163,0.17,10,100,96,100,100,0.433989,1,822,0.1644,0.18,1,0.02,0.02,92,0.022553,10.222222,6.666667,0.123118,104,10,0.12,2.255305,12.888889
qcp-10-67-1_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,102.243309,0.18,10,100,99,100,100,0.433919,1,822,0.1644,0.18,1,0.02,0.02,92,0.022597,10,7,0.124384,104,10,0.12,2.259734,12.888889
qcp-10-67-2_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.53163,0.18,10,100,98,100,100,0.433989,1,822,0.1644,0.18,1,0.02,0.02,92,0.022553,10.444444,6.722222,0.123518,104,10,0.12,2.255305,12.888889
qcp-10-67-3_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.716545,0.18,10,100,98,100,100,0.433849,1,822,0.1644,0.18,1,0.02,0.02,92,0.022642,10.222222,6.722222,0.123743,104,10,0.12,2.264155,12.888889
qcp-10-67-4_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,101.856448,0.18,10,100,98,100,100,0.433849,1,822,0.1644,0.18,1,0.02,0.02,92,0.022642,10.222222,7.333333,0.123913,104,10,0.12,2.264155,12.888889
qcp-10-67-5_ext.xml.minion.gz,1,0.691682,104,0.13,0.18,16.44,16.44,822,101.553528,0.18,10,100,98,100,100,0.433849,1,822,0.1644,0.18,1,0.02,0.02,92,0.022642,10.222222,6.722222,0.123544,104,10,0.12,2.264155,12.888889
qcp-10-67-6_ext.xml.minion.gz,1,0.691677,104,0.13,0.18,16.44,16.44,822,101.506083,0.17,10,100,98,100,100,0.433919,1,822,0.1644,0.18,1,0.02,0.02,92,0.022597,9.833333,7.333333,0.123487,104,10,0.12,2.259734,12.888889
qcp-10-67-7_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44,822,102.088808,0.17,10,100,99,100,100,0.433849,1,822,0.1644,0.18,1,0.02,0.02,92,0.022642,10,6.722222,0.124196,104,10,0.12,2.264155,12.888889
qcp-10-67-8_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,102.215328,0.18,10,100,99,100,100,0.433919,1,822,0.1644,0.18,1,0.02,0.02,92,0.022597,10.444444,6.666667,0.12435,104,10,0.12,2.259734,12.888889
qcp-10-67-9_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44,822,101.613139,0.18,10,100,97,100,100,0.434059,1,822,0.1644,0.18,1,0.02,0.02,92,0.022509,10,6.111111,0.123617,104,10,0.12,2.250866,12.888889
qcp-15-120-0_ext.xml.minion.gz,1,0.685493,72,0.071111,0.124444,22.391111,22.391111,2519,68.822549,0.124444,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,4,0.027321,71,15,0.066667,6.001327,8.392857
qcp-15-120-1_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.277491,0.124444,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,4.5,0.027105,71,15,0.066667,6.001327,8.071429
qcp-15-120-2_ext.xml.minion.gz,1,0.685486,72,0.071111,0.124444,22.4,22.4,2520,68.724603,0.12,15,225,64,225,225,0.415309,1,2520,0.099556,0.124444,1,0.008889,0.008889,54,0.026607,6.571429,4.5,0.027272,71,15,0.071111,5.986652,8.071429
qcp-15-120-3_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4,2520,68.152778,0.124444,15,225,64,225,225,0.415309,1,2520,0.099556,0.124444,1,0.008889,0.008889,54,0.026607,6.571429,5,0.027045,71,15,0.071111,5.986652,8.071429
qcp-15-120-4_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.086939,0.12,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,5,0.027029,71,15,0.066667,6.001327,8.071429
qcp-15-120-5_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.232235,0.12,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,5,0.027087,71,15,0.066667,6.001327,8.071429
qcp-15-120-6_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.521636,0.124444,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.785714,5,0.027202,71,15,0.066667,6.001327,8.071429
qcp-15-120-7_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4,2520,68.760317,0.124444,15,225,64,225,225,0.415309,1,2520,0.099556,0.124444,1,0.008889,0.008889,54,0.026607,6.571429,4,0.027286,71,15,0.071111,5.986652,8.071429
qcp-15-120-8_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.436681,0.12,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,4.5,0.027168,71,15,0.066667,6.001327,8.071429
qcp-15-120-9_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.286622,0.124444,15,225,64,225,225,0.415472,1,2519,0.099516,0.124444,1,0.008889,0.008889,54,0.026673,6.571429,4.821429,0.027109,71,15,0.066667,6.001327,8.071429
qcp-20-187-0_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.809025,0.0925,1,400,48,400,400,0.410731,1,5540,0.06925,0.095,1,0.005,0.005,36,0.02416,5.157895,3.526316,0.008991,50,20,0.045,9.66385,6.605263
qcp-20-187-1_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.783574,0.095,1,400,48,400,400,0.410762,1,5540,0.06925,0.095,1,0.005,0.005,36,0.024157,5.157895,3.526316,0.008986,50,20,0.045,9.662815,6.657895
qcp-20-187-2_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,49.995668,0.0925,1,400,48,400,400,0.41077,1,5540,0.06925,0.095,1,0.005,0.005,36,0.024156,5.157895,3.526316,0.009024,50,20,0.045,9.662557,6.526316
qcp-20-187-3_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,50.100181,0.095,1,400,48,400,400,0.410731,1,5540,0.06925,0.095,1,0.005,0.005,36,0.02416,5.157895,3.526316,0.009043,50,20,0.045,9.66385,6.421053
qcp-20-187-4_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,50.038989,0.095,1,400,48,400,400,0.41077,1,5540,0.06925,0.095,1,0.005,0.005,36,0.024156,5,3.526316,0.009032,50,20,0.045,9.662557,6.421053
qcp-20-187-5_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.913357,0.095,1,400,48,400,400,0.410723,1,5540,0.06925,0.095,1,0.005,0.005,36,0.02416,5.157895,3.526316,0.00901,50,20,0.045,9.664109,6.526316
qcp-20-187-6_ext.xml.minion.gz,1,0.682059,51,0.045,0.05,27.7,27.7,5540,49.89657,0.095,1,400,48,400,400,0.410715,1,5540,0.06925,0.095,1,0.005,0.005,36,0.024161,5.157895,3.526316,0.009007,50,20,0.045,9.664368,6.605263
