@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,42.0125,0.023802,84.025,2.075376,84.025,0.022612,2.85,0.071346
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,14.711111,0.067976,29.422222,2.120846,29.422222,0.060423,2.666667,0.168364
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.506349
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.465873
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,26.697115,0.037457,53.394231,2.155387,53.394231,0.036017,2.884615,0.076154
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.105556
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.306349
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.760317
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.853968
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,27.524038,0.036332,55.048077,2.149955,55.048077,0.034934,2.884615,0.079992
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,23.077778
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,29.009615,0.034471,58.019231,2.141068,58.019231,0.033146,2.884615,0.079308
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.092063
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,17.525469
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,39.2375,0.025486,78.475,2.082569,78.475,0.024212,2.85,0.072393
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,20.171429
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.455556
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,14.127778,0.070783,28.255556,2.125836,28.255556,0.062918,2.666667,0.170593
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,14.569444,0.068637,29.138889,2.122021,29.138889,0.06101,2.666667,0.168821
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,14.236111,0.070244,28.472222,2.124878,28.472222,0.062439,2.666667,0.170114
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,14.247222,0.070189,28.494444,2.124781,28.494444,0.06239,2.666667,0.170288
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,14.016667,0.071344,28.033333,2.126833,28.033333,0.063417,2.666667,0.171182
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.46746
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,14.363889,0.069619,28.727778,2.123767,28.727778,0.061884,2.666667,0.16956
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,25.552885,0.039135,51.105769,2.163442,51.105769,0.037629,2.884615,0.082098
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.647619
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,14.1,0.070922,28.2,2.126084,28.2,0.063042,2.666667,0.170675
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,14.297222,0.069944,28.594444,2.124344,28.594444,0.062172,2.666667,0.169896
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,14.222222,0.070313,28.444444,2.125,28.444444,0.0625,2.666667,0.170424
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,14.375,0.069565,28.75,2.123671,28.75,0.061836,2.666667,0.16968
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,14.152778,0.070658,28.305556,2.125613,28.305556,0.062807,2.666667,0.170758
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,14.347222,0.0697,28.694444,2.123911,28.694444,0.061955,2.666667,0.169786
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,14.505556,0.068939,29.011111,2.122558,29.011111,0.061279,2.666667,0.168994
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,14.302778,0.069916,28.605556,2.124296,28.605556,0.062148,2.666667,0.169694
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,14.497222,0.068979,28.994444,2.122629,28.994444,0.061314,2.666667,0.16899
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,24.915385,0.040136,49.830769,2.168187,49.830769,0.038592,2.884615,0.078679
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,14.475,0.069085,28.95,2.122817,28.95,0.061409,2.666667,0.169241
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,14.430556,0.069297,28.861111,2.123195,28.861111,0.061598,2.666667,0.169016
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,20.853968
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.334127
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,14.15,0.070671,28.3,2.125638,28.3,0.062819,2.666667,0.17022
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,20.870635
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,14.397222,0.069458,28.794444,2.123481,28.794444,0.06174,2.666667,0.169547
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,14.408333,0.069404,28.816667,2.123385,28.816667,0.061693,2.666667,0.169242
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,14.4,0.069444,28.8,2.123457,28.8,0.061728,2.666667,0.169819
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,14.008333,0.071386,28.016667,2.126909,28.016667,0.063454,2.666667,0.171302
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,14.247222,0.070189,28.494444,2.124781,28.494444,0.06239,2.666667,0.170214
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,14.413889,0.069378,28.827778,2.123338,28.827778,0.061669,2.666667,0.169389
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,14.291667,0.069971,28.583333,2.124393,28.583333,0.062196,2.666667,0.169898
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.059524
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,14.275,0.070053,28.55,2.124538,28.55,0.062269,2.666667,0.169772
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,14.338889,0.06974,28.677778,2.123983,28.677778,0.061991,2.666667,0.169741
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,21.379365
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,14.455556,0.069178,28.911111,2.122982,28.911111,0.061491,2.666667,0.168982
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889,2.123719,28.738889,0.06186,2.666667,0.169446
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,14.3,0.06993,28.6,2.12432,28.6,0.06216,2.666667,0.170064
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,14.413889,0.069378,28.827778,2.123338,28.827778,0.061669,2.666667,0.169356
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,14.269444,0.07008,28.538889,2.124586,28.538889,0.062293,2.666667,0.170295
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,14.266667,0.070093,28.533333,2.124611,28.533333,0.062305,2.666667,0.170095
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,14.144444,0.070699,28.288889,2.125687,28.288889,0.062844,2.666667,0.170889
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,13.961111,0.071628,27.922222,2.127338,27.922222,0.063669,2.666667,0.171696
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,14.036111,0.071245,28.072222,2.126657,28.072222,0.063329,2.666667,0.171087
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,40.145,0.02491,80.29,2.079894,80.29,0.023664,2.85,0.0728
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,14.155556,0.070644,28.311111,2.125589,28.311111,0.062794,2.666667,0.170165
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,14.377778,0.069552,28.755556,2.123648,28.755556,0.061824,2.666667,0.169707
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,40.835,0.024489,81.67,2.078345,81.67,0.023264,2.85,0.071952
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,14.352778,0.069673,28.705556,2.123863,28.705556,0.061931,2.666667,0.169482
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,29.621154,0.03376,59.242308,2.137683,59.242308,0.032461,2.884615,0.071505
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,29.566346,0.033822,59.132692,2.137938,59.132692,0.032521,2.884615,0.077135
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,14.536111,0.068794,29.072222,2.122301,29.072222,0.06115,2.666667,0.168989
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,14.466667,0.069124,28.933333,2.122888,28.933333,0.061444,2.666667,0.169021
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.187302
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,14.122222,0.07081,28.244444,2.125885,28.244444,0.062943,2.666667,0.170784
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.21746
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,14.361111,0.069632,28.722222,2.123791,28.722222,0.061896,2.666667,0.169528
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,14.255556,0.070148,28.511111,2.124708,28.511111,0.062354,2.666667,0.170141
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,30.317241,0.032985,60.634483,2.134874,60.634483,0.031685,2.906404,0.079126
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,27.053846,0.036963,54.107692,2.153079,54.107692,0.035542,2.884615,0.081837
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889,2.123719,28.738889,0.06186,2.666667,0.169701
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,28.153846,0.035519,56.307692,2.146103,56.307692,0.034153,2.884615,0.079506
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,21.570635
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,14.583333,0.068571,29.166667,2.121905,29.166667,0.060952,2.666667,0.168821
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,14.1,0.070922,28.2,2.126084,28.2,0.063042,2.666667,0.170471
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75,10.643856,6.75,0,40,6.7671
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,14.158333,0.07063,28.316667,2.125564,28.316667,0.062782,2.666667,0.17053
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,14.419444,0.069351,28.838889,2.12329,28.838889,0.061645,2.666667,0.169137
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,14.547222,0.068742,29.094444,2.122207,29.094444,0.061104,2.666667,0.168816
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889,2.123719,28.738889,0.06186,2.666667,0.169693
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,14.291667,0.069971,28.583333,2.124393,28.583333,0.062196,2.666667,0.169815
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,14.15,0.070671,28.3,2.125638,28.3,0.062819,2.666667,0.170307
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,14.363889,0.069619,28.727778,2.123767,28.727778,0.061884,2.666667,0.16983
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,14.344444,0.069713,28.688889,2.123935,28.688889,0.061967,2.666667,0.169495
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,26.245192,0.038102,52.490385,2.15833,52.490385,0.036637,2.884615,0.079417
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,14.147222,0.070685,28.294444,2.125663,28.294444,0.062831,2.666667,0.170278
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,14.313889,0.069862,28.627778,2.124199,28.627778,0.0621,2.666667,0.169607
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,14.341667,0.069727,28.683333,2.123959,28.683333,0.061979,2.666667,0.169833
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,14.25,0.070175,28.5,2.124756,28.5,0.062378,2.666667,0.170011
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.646104
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,14.322222,0.069822,28.644444,2.124127,28.644444,0.062064,2.666667,0.169711
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,14.308333,0.069889,28.616667,2.124248,28.616667,0.062124,2.666667,0.169929
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,14.622222,0.068389,29.244444,2.121581,29.244444,0.06079,2.666667,0.168387
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,14.486111,0.069032,28.972222,2.122723,28.972222,0.061361,2.666667,0.168862
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,14.225,0.070299,28.45,2.124976,28.45,0.062488,2.666667,0.170285
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,14.394444,0.069471,28.788889,2.123504,28.788889,0.061752,2.666667,0.169156
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,14.294444,0.069957,28.588889,2.124368,28.588889,0.062184,2.666667,0.169838
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,14.211111,0.070367,28.422222,2.125098,28.422222,0.062549,2.666667,0.17035
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,14.5,0.068966,29,2.122605,29,0.061303,2.666667,0.168958
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,14.261111,0.070121,28.522222,2.124659,28.522222,0.06233,2.666667,0.170158
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,14.397222,0.069458,28.794444,2.123481,28.794444,0.06174,2.666667,0.169527
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,14.483333,0.069045,28.966667,2.122746,28.966667,0.061373,2.666667,0.169008
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,14.019444,0.07133,28.038889,2.126808,28.038889,0.063404,2.666667,0.171053
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,14.266667,0.070093,28.533333,2.124611,28.533333,0.062305,2.666667,0.170207
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,14.316667,0.069849,28.633333,2.124175,28.633333,0.062088,2.666667,0.169962
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,14.336111,0.069754,28.672222,2.124007,28.672222,0.062003,2.666667,0.169643
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,18.714286
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,27.666667,0.036145,55.333333,2.151129,55.333333,0.034684,2.929293,0.09138
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,17.142857
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,14.338889,0.06974,28.677778,2.123983,28.677778,0.061991,2.666667,0.169732
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15,12.643856,5.15,0,80,19.40873
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,14.422222,0.069337,28.844444,2.123267,28.844444,0.061633,2.666667,0.169631
normalized-haystacks-47.xml.mzn_AND_NODATA,1,1.346499,0.742667,3.664435,17.38452,5.875234,1,746.758088,715.320162
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,28.159615,0.035512,56.319231,2.146073,56.319231,0.034146,2.884615,0.079854
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,40.94375,0.024424,81.8875,2.078137,81.8875,0.023203,2.85,0.071615
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,40.27375,0.02483,80.5475,2.079437,80.5475,0.023589,2.85,0.072172
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,29.625962,0.033754,59.251923,2.13766,59.251923,0.032456,2.884615,0.07322
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,28.59803,0.034967,57.196059,2.144489,57.196059,0.033589,2.906404,0.076505
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,40.81125,0.024503,81.6225,2.07839,81.6225,0.023278,2.85,0.071931
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,22.948077,0.043577,45.896154,2.184743,45.896154,0.041901,2.884615,0.085386
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,41.31375,0.024205,82.6275,2.076847,82.6275,0.022995,2.85,0.072224
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,26.528846,0.037695,53.057692,2.156637,53.057692,0.036245,2.884615,0.074655
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,41.4225,0.024141,82.845,2.076842,82.845,0.022934,2.85,0.071552
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,30.75468,0.032515,61.50936,2.132489,61.50936,0.031234,2.906404,0.077241
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,41.1375,0.024309,82.275,2.077571,82.275,0.023093,2.85,0.072304
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,40.2675,0.024834,80.535,2.079651,80.535,0.023592,2.85,0.072144
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,25.539423,0.039155,51.078846,2.163528,51.078846,0.037649,2.884615,0.082957
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,29.427885,0.033981,58.855769,2.138587,58.855769,0.032674,2.884615,0.072617
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,28.427885,0.035177,56.855769,2.144448,56.855769,0.033824,2.884615,0.076535
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,24.589423,0.040668,49.178846,2.170701,49.178846,0.039104,2.884615,0.08137
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,26.634615,0.037545,53.269231,2.155752,53.269231,0.036101,2.884615,0.079866
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,27.198077,0.036767,54.396154,2.15201,54.396154,0.035353,2.884615,0.075648
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,26.523153,0.037703,53.046305,2.157687,53.046305,0.036217,2.906404,0.081815
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,26.361538,0.037934,52.723077,2.157631,52.723077,0.036475,2.884615,0.077992
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,27.521182,0.036336,55.042365,2.150925,55.042365,0.034904,2.906404,0.084265
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,26.604808,0.037587,53.209615,2.155926,53.209615,0.036142,2.884615,0.076662
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,27.8867,0.035859,55.773399,2.148689,55.773399,0.034446,2.906404,0.080361
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,28.970192,0.034518,57.940385,2.14126,57.940385,0.033191,2.884615,0.07161
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,26.952709,0.037102,53.905419,2.154641,53.905419,0.03564,2.906404,0.085484
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,27.507692,0.036353,55.015385,2.150044,55.015385,0.034955,2.884615,0.075836
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,29.599038,0.033785,59.198077,2.137785,59.198077,0.032485,2.884615,0.069746
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,29.93399,0.033407,59.86798,2.136841,59.86798,0.03209,2.906404,0.076598
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,29.684729,0.033687,59.369458,2.138232,59.369458,0.03236,2.906404,0.080331
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,1.493992,0.669348,4.073788,7.289204,7.838697,0.658442,2.392159,0.987587
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,22.855769,0.043753,45.711538,2.185489,45.711538,0.04207,2.884615,0.083523
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,27.341872,0.036574,54.683744,2.152177,54.683744,0.035133,2.906404,0.07897
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,28.250505,0.035398,56.50101,2.147484,56.50101,0.033967,2.929293,0.089144
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,26.976923,0.037069,53.953846,2.153516,53.953846,0.035643,2.884615,0.079553
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,31.316346,0.031932,62.632692,2.128887,62.632692,0.030704,2.884615,0.067996
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,29.039423,0.034436,58.078846,2.140923,58.078846,0.033111,2.884615,0.070087
normalized-rand-2-40-25-180-500-62_ext.xml.mzn_AND_NODATA,1,27.291346,0.036642,54.582692,2.15149,54.582692,0.035232,2.884615,0.072639
normalized-rand-2-40-19-443-230-fcd-50_ext.xml.mzn_AND_NODATA,1,41.255,0.024239,82.51,2.077154,82.51,0.023028,2.85,0.071649
normalized-rand-2-40-25-180-500-78_ext.xml.mzn_AND_NODATA,1,26.986207,0.037056,53.972414,2.154449,53.972414,0.035596,2.906404,0.085868
normalized-rand-2-40-25-180-500-85_ext.xml.mzn_AND_NODATA,1,26.365517,0.037928,52.731034,2.15863,52.731034,0.036434,2.906404,0.079921
normalized-rand-2-40-25-180-500-90_ext.xml.mzn_AND_NODATA,1,24.964423,0.040057,49.928846,2.167856,49.928846,0.038516,2.884615,0.080658
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,26.13399,0.038264,52.26798,2.16031,52.26798,0.036756,2.906404,0.082504
normalized-rand-2-40-25-180-500-56_ext.xml.mzn_AND_NODATA,1,28.65,0.034904,57.3,2.143083,57.3,0.033562,2.884615,0.072452
normalized-rand-2-40-25-180-500-77_ext.xml.mzn_AND_NODATA,1,28.093596,0.035595,56.187192,2.147339,56.187192,0.034193,2.906404,0.082162
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,28.706731,0.034835,57.413462,2.142801,57.413462,0.033495,2.884615,0.074484
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,28.039423,0.035664,56.078846,2.146699,56.078846,0.034292,2.884615,0.071957
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,27.121154,0.036872,54.242308,2.152441,54.242308,0.035453,2.884615,0.074026
normalized-rand-2-40-25-180-500-80_ext.xml.mzn_AND_NODATA,1,26.952885,0.037102,53.905769,2.153653,53.905769,0.035675,2.884615,0.075175
normalized-rand-2-40-25-180-500-86_ext.xml.mzn_AND_NODATA,1,26.060577,0.038372,52.121154,2.15972,52.121154,0.036896,2.884615,0.075598
normalized-rand-2-40-25-180-500-57_ext.xml.mzn_AND_NODATA,1,29.043269,0.034431,58.086538,2.140905,58.086538,0.033107,2.884615,0.076204
normalized-patat-08-comp-16.xml.mzn_AND_NODATA,1,1.49582,0.66853,4.158122,6.880945,7.898177,0.657935,2.344711,0.987046
normalized-rand-2-40-25-180-500-99_ext.xml.mzn_AND_NODATA,1,26.104808,0.038307,52.209615,2.15945,52.209615,0.036834,2.884615,0.079776
normalized-rand-2-40-25-180-500-97_ext.xml.mzn_AND_NODATA,1,26.768269,0.037358,53.536538,2.154712,53.536538,0.035921,2.884615,0.077089
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,27.220192,0.036737,54.440385,2.151886,54.440385,0.035324,2.884615,0.080008
