@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S427890210-10.cnf,1,0.0004,0.0004,179.042,0.0004,0.0009,1485,1514,113.257,7000,1486,1485.03,1461,1489.21,1444,1511,0.0009
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,0.0667,0.0667,7.308,0.0667,0.0667,15,19,6.3536,75,15,15.2321,12,15.2297,12,19,0.0461
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0875,0.0875,9.6934,0.0875,0.0875,14,17,9.5683,80,14,13.7643,10,13.7115,10,17,0.0111
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S36357048-10.cnf,1,0.0045,0.0045,59.1176,0.0045,0.0045,209,226,47.8121,1100,212,208.691,195,211.438,192,227,0.0153
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1748152762-086.cnf,1,0.0063,0.0063,44.1183,0.0063,0.0063,153,167,36.5858,800,153,153.011,141,152.739,139,167,0.0197
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0041,0.0041,25.606,0.0041,0.0054,163,177,20.2465,750,163,164.001,151,163.061,152,175,0.0081
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S527248282-10-UNSAT.cnf,1,0.0014,0.0014,55.8052,0.001,0.0034,434.5,455,42.075,2405,436,435.617,418,435.322,416,456,0.0029
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,0.0077,0.0077,13.1941,0.0076,0.0127,88,97,10.9644,400,88,87.842,79,87.8293,79,96,0.0149
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,0.0065,0.0065,14.9659,0.0064,0.0107,104,114,12.1787,480,104,104.149,95,104.027,95,114,0.0129
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,0.0083,0.0083,34.5262,0.0083,0.0083,115,127,28.2188,600,115,115.059,104,114.732,104,126,0.0242
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,0.028,0.028,22.1134,0.028,0.028,41.5,48,22.0238,250,41,41.4469,35,41.0952,35,48,0.0117
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,0.0417,0.0417,10.3707,0.0417,0.0417,24,29,9.4256,120,24,23.8181,19,23.8712,19,29,0.0453
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,0.0003,0.0003,337.143,0.0003,0.0004,2566.5,2603,183.8,12000,2568,2556.15,2526,2566.43,2486,2588,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,0.05,0.05,9.1994,0.05,0.05,20,24,8.2806,100,20,20.0444,16,20.0646,16,24,0.0458
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.2985,0.0417,0.0417,24,29,9.3627,120,24,23.8953,19,23.903,19,29,0.0453
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,0.005,0.005,53.8637,0.005,0.005,193,205,43.5589,1000,192,191.996,177,191.187,178,206,0.0165
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,0.0292,0.0292,21.113,0.0292,0.0292,40,47,21.7232,240,40,39.7869,34,39.9692,33,46,0.0117
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,0.0083,0.0083,34.7189,0.0083,0.0083,115,126,28.5613,600,115,115.216,104,115.177,104,128,0.0244
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,0.0049,0.0049,20.7285,0.0048,0.008,139,150,16.6873,650,139,139.21,128,139.012,128,150,0.0097
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,0.0556,0.0556,8.026,0.0556,0.0556,18,22,7.2047,90,18,18.1464,14,18.1658,14,22,0.0461
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,0.0417,0.0417,9.7235,0.0417,0.0417,24,29,8.6952,120,24,24.0851,19,24.0494,19,29,0.0453
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,0.0078,0.0078,14.7813,0.0077,0.0128,86,95,12.326,400,86,86.3263,78,86.4488,78,95,0.0153
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,0.0045,0.0045,59.2369,0.0045,0.0045,211,224,47.943,1100,210,211.004,197,210.733,197,226,0.0153
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,0.0417,0.0417,10.5267,0.0417,0.0417,24,29,9.4657,120,24,23.9575,19,23.9396,19,29,0.0452
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,0.0003,0.0003,444.929,0.0003,0.0004,2546,2574,183.19,12000,2551,2541.95,2477,2365.64,2514,2574,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,0.1,0.1,8.7373,0.1,0.1,12,15,8.4206,70,12,12.0718,9,12.1541,9,15,0.0111
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,0.0001,0.0001,2051,0.0001,0.0001,10665,10692,2281.25,50000,10625,10686.8,10625,10625,10632,10625,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,0.0048,0.0048,23.5813,0.0047,0.0079,139,151,18.9185,650,139,139.44,128,139.645,128,151,0.0094
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,0.0455,0.0455,9.2759,0.0455,0.0455,22,27,8.3006,110,22,22.072,18,22.0702,18,27,0.0456
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,0.0044,0.0044,28.5428,0.0043,0.0058,152,163,22.1453,700,152,152.025,140,151.692,141,163,0.0086
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,0.1,0.1,8.7119,0.1,0.1,12,15,8.4533,70,12,12.0604,9,12.0939,9,15,0.0111
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,0.035,0.035,18.2006,0.035,0.035,33,39,18.2888,200,33,33.0481,27,32.9092,28,38,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,0.0286,0.0286,14.0058,0.0286,0.0286,34,41,12.6116,175,34,34.6306,29,34.6043,29,41,0.0428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,0.0004,0.0004,216.727,0.0004,0.0008,1710,1733,209.576,8000,1704.5,1657.33,1662,1703.77,1661,1730,0.0008
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,0.0039,0.0039,24.3038,0.0039,0.0077,172,185,19.8401,800,172,171.71,160,172.084,160,185,0.0078
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.0062,0.0062,17.9146,0.0061,0.0082,109,118,14.5753,500,109,108.616,99,108.949,99,119,0.0121
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,0.05,0.05,8.6265,0.05,0.05,20,25,7.724,100,20,20.2238,16,20.1386,16,25,0.046
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1172786648-06.cnf,1,0.005,0.005,54.6496,0.005,0.005,190,204,44.2472,1000,191,190.339,178,191.572,176,206,0.0165
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1344671309-04.SAT.shuffled.cnf,1,0.1273,0.1273,7.3952,0.1273,0.1273,10,12,6.8287,55,10,9.6934,7,9.686,7,13,0.011
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.0001,0.0001,2055,0.0001,0.0001,10656.5,10674,7426,50000,10747,8009,10747,10747,0,10747,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0667,0.0667,7.5555,0.0667,0.0667,15,19,6.6142,75,15,15.166,12,15.1157,12,19,0.0462
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1141835011-09.SAT.shuffled.cnf,1,0.0057,0.0057,18.6877,0.0056,0.0093,118,129,15.0247,550,119,118.288,108,118.53,108,129,0.0112
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0069,0.0069,16.3854,0.0068,0.0091,98,107,13.3042,450,98,97.8399,89,98.0498,89,107,0.0135
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,0.1167,0.1167,7.8211,0.1167,0.1167,10,13,7.4813,60,10,10.4769,8,10.535,8,14,0.011
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,0.1,0.1,8.8381,0.1,0.1,12,15,8.499,70,12,12.1564,9,12.0502,9,15,0.0111
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1845944120-011.cnf,1,0.0389,0.0389,16.3988,0.0389,0.0389,30,35,16.6243,180,30,29.9006,25,30.051,25,36,0.0117
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0.0933,0.0933,9.3239,0.0933,0.0933,13,16,8.8985,75,13,12.8893,10,12.8731,10,16,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0057,0.0057,16.6822,0.0056,0.0093,118,128,13.8944,550,118,118.195,108,118.455,108,129,0.0113
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S146188995-071.cnf,1,0.0061,0.0061,18.9352,0.006,0.0099,111,121,15.1541,520,110,110.678,101,110.404,101,120,0.012
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1,0.009,0.009,11.1044,0.0088,0.0147,76,84,9.1222,350,76,76.0838,68,76.1,68,84,0.0176
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1859210562-077-UNKNOWN.cnf,1,0.0233,0.0233,26.253,0.0233,0.0233,49,57,25.6257,300,49,49.3613,43,49.7689,41,58,0.0117
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0056,0.0056,51.0113,0.0056,0.0056,171,186,42.807,900,171,171.409,157,171.178,158,186,0.018
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1195310117-069.cnf,1,0.0002,0.0002,867.273,0.0002,0.0004,2990,3029,247.421,14000,2968,2977.42,2895,2692.64,2898,3009,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,0.0056,0.0056,19.9886,0.0056,0.0074,118,129,16.37,550,119,118.496,108,118.591,108,129,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,0.04,0.04,9.9576,0.04,0.04,25,30,8.9834,125,25,25.1048,20,24.9699,20,30,0.045
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S409844453-15.cnf,1,0.0063,0.0063,43.1653,0.0063,0.0063,154,169,35.2231,800,154,154.749,140,153.392,142,167,0.0197
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S832358630-11-UNSAT.cnf,1,0.0033,0.0033,28.3451,0.0022,0.0065,198,213,21.4917,990,199,198.979,185,198.843,186,213,0.0065
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,0.0041,0.0041,27.354,0.004,0.0054,164,176,21.0113,750,164,163.693,151,163.567,152,176,0.0081
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,0.1167,0.1167,7.6354,0.1167,0.1167,10,14,7.2342,60,10,10.5609,8,10.5898,8,14,0.011
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1963468459-10.UNSAT.shuffled.cnf,1,0.0051,0.0051,21.3019,0.0051,0.0068,130,141,16.7826,600,130,130.137,119,129.937,119,141,0.0101
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S2050975470-04.cnf,1,0.0056,0.0056,49.0105,0.0056,0.0056,171,186,40.203,900,173,171.546,158,172.653,158,187,0.018
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1284937235-05.SAT.shuffled.cnf,1,0.0385,0.0385,9.9898,0.0385,0.0385,26,31,8.9421,130,26,26.119,21,26.1062,21,31,0.0449
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,0.04,0.04,10.2759,0.04,0.04,25,30,9.1047,125,25,25.0255,20,25.035,20,30,0.045
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1446471927-04.cnf,1,0.0389,0.0389,16.372,0.0389,0.0389,30,35,16.6647,180,30,29.9013,25,29.7737,24,35,0.0117
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1399781364-05.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.7884,0.0417,0.0417,24,28,9.8684,120,24,23.7621,19,23.7345,19,29,0.0452
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1554646792-012.cnf,1,0.0002,0.0002,905.545,0.0002,0.0004,2996.5,3024,234.222,14000,2958,2985.72,2950,2711.36,2909,3032,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0039,0.0039,25.4085,0.0038,0.0064,173,185,19.6961,800,173,172.521,161,172.861,160,185,0.0077
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1561551265-12.SAT.shuffled.cnf,1,0.0078,0.0078,12.2566,0.0077,0.0103,87,95,10.462,400,86,86.4439,78,86.5643,78,95,0.0153
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,0.0067,0.0067,41.7308,0.0067,0.0067,143,156,34.4251,750,143,143.485,131,142.998,131,156,0.0207
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0012,0.0012,72.2055,0.0012,0.0025,535,553,50.113,2500,532,534.004,510,531.493,513,553,0.0025
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S349436298-004.cnf,1,0.0062,0.0062,17.3223,0.0061,0.0082,109,118,14.0148,500,108,108.562,99,108.588,99,119,0.0122
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,0.0045,0.0045,25.4112,0.0044,0.0074,150,162,20.2586,700,149,150.224,138,149.495,139,161,0.0089
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,0.0067,0.0067,40.8376,0.0067,0.0067,144,158,33.9506,750,143,144.516,132,143.035,133,157,0.0207
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S971118900-053.cnf,1,0.05,0.05,8.5247,0.05,0.05,20,25,7.6312,100,20,20.1479,16,20.1328,16,24,0.046
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1337875718-086.cnf,1,0.0016,0.0016,58.5381,0.0015,0.0031,428,447,39.6965,2000,427,427.526,404,424.637,407,445,0.0031
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1416010721-11.UNSAT.shuffled.cnf,1,0.0052,0.0052,20.7566,0.0051,0.0068,130,141,16.3183,600,130,130.093,120,130.096,120,141,0.0102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1331813943-033.cnf,1,0.006,0.006,20.3112,0.0059,0.0118,112,122,16.4142,520,112,111.744,102,111.677,102,122,0.0119
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1358416858-13.cnf,1,0.0389,0.0389,16.2942,0.0389,0.0389,29,35,16.8164,180,29,29.6495,24,29.5447,24,35,0.0117
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S439075063-023.cnf,1,0.0004,0.0004,232.741,0.0004,0.0006,1690,1729,124.844,8000,1702,1694.25,1659,1699.89,1660,1730,0.0008
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,0.04,0.04,11.3149,0.04,0.04,25,30,10.2111,125,25,24.8265,20,24.7471,20,30,0.0451
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S981523907-072.cnf,1,0.0077,0.0077,14.3858,0.0076,0.0102,87,96,11.6688,400,87,87.1059,78,87.2454,79,96,0.015
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.0015,0.0015,50.9742,0.001,0.0039,437,458,38.15,2405,439,437.747,419,436.768,419,456,0.0029
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,0.0002,0.0002,557,0.0002,0.0003,4264,4292,395.692,20000,4295,4265.85,4216,4277.6,4216,4297,0.0003
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S536077088-015-UNKNOWN.cnf,1,0.0175,0.0175,33.2325,0.0175,0.0175,66,73,33.6117,400,65.5,65.6223,57,65.7325,58,75,0.0117
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S2048803580-17.SAT.shuffled.cnf,1,0.0078,0.0078,9.8884,0.0077,0.0129,87,96,8.4464,400,87,87.2965,79,87.3984,78,96,0.0153
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.1,0.1,8.6742,0.1,0.1,12,15,8.4313,70,12,12.1517,9,12.1038,9,15,0.0111
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S450187849-03.cnf,1,0.0008,0.0008,133.857,0.0008,0.0013,857,882,79.0413,4000,855,854.306,825,848.314,825,888,0.0016
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,0.1,0.1,8.6382,0.1,0.1,12,15,8.318,70,12,12.0583,9,12.0916,9,15,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0048,0.0048,21.8639,0.0048,0.0095,139,150,17.3002,650,139,138.893,128,139.099,127,150,0.0096
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,0.0061,0.0061,18.3239,0.0061,0.0081,109,119,14.9292,500,109,109.297,99,109.001,100,119,0.012
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1751213243-05.cnf,1,0.035,0.035,18.2053,0.035,0.035,33,40,18.5118,200,33,33.0118,27,32.7576,27,39,0.0117
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S89508070-083-UNKNOWN.cnf,1,0.0013,0.0013,62.831,0.0012,0.0021,532,554,49.0709,2500,529,530.945,511,529.595,513,554,0.0025
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S2025169165-076.cnf,1,0.0062,0.0062,19.1286,0.0062,0.0103,107,117,15.569,500,107,107.258,97,106.955,98,117,0.0124
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1,0.0063,0.0063,19.1724,0.0062,0.0103,107,117,15.3177,500,107,107.189,98,107.093,97,117,0.0123
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,0.0875,0.0875,9.6869,0.0875,0.0875,14,17,9.5586,80,14,13.7477,10,13.7489,10,17,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1,0.0286,0.0286,14.3915,0.0286,0.0286,34,40,13.151,175,34,34.5083,29,34.5811,29,41,0.0428
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.0004,0.0004,330.769,0.0004,0.0008,1707,1739,149.865,8000,1686,1654.35,1662,1629.58,1635,1727,0.0008
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,0.0082,0.0082,12.7909,0.0081,0.0135,82,91,10.7106,380,82,82.2695,74,82.104,74,91,0.0161
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S461590508-14-SAT.cnf,1,0.0032,0.0032,25.0147,0.0021,0.0053,206,219,19.9683,990,205,205.536,192,204.968,192,218,0.0062
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1257266562-15.SAT.shuffled.cnf,1,0.0085,0.0085,14.0432,0.0085,0.0141,78,87,11.6733,360,79,78.4136,70,78.6488,70,87,0.0165
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,0.1167,0.1167,7.7052,0.1167,0.1167,10,14,7.342,60,10,10.5393,8,10.5273,8,14,0.011
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1744543366-13.cnf,1,0.0071,0.0071,38.2274,0.0071,0.0071,134,146,31.6531,700,135,134.218,123,134.962,122,147,0.0217
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,0.0001,0.0001,3274.33,0.0001,0.0002,6363,6470,1267.88,30000,6329,5587.38,0,4257.67,0,6329,0.0002
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S1798323172-15.cnf,1,0.035,0.035,18.252,0.035,0.035,33,39,18.2716,200,33,33.0015,27,33.1085,27,39,0.0117
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S814638510-058.cnf,1,0.05,0.05,13.2285,0.05,0.05,23,28,13.342,140,23,23.1489,19,23.3103,18,28,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0041,0.0041,26.2869,0.0041,0.0054,162,175,20.5727,750,163,162.701,150,162.878,151,175,0.0081
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S398733532-072.cnf,1,0.0455,0.0455,9.199,0.0455,0.0455,22,27,8.2034,110,22,22.1027,18,22.0813,18,27,0.0455
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S886725553-011.cnf,1,0.0318,0.0318,19.7435,0.0318,0.0318,36,42,20.1036,220,36,36.2686,30,36.5326,30,43,0.0117
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1890278326-03.cnf,1,0.0002,0.0002,677.125,0.0002,0.0005,2760,2786,226.846,13000,2735.5,2758.38,0,2393.88,2715,2768,0.0005
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1661055114-06.cnf,1,0.0002,0.0002,1894.2,0.0002,0.0003,4051,4073,350.583,19000,4023,4041.33,0,3236.8,3986,4072,0.0003
