@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC

@DATA
SAT_RACE2008/simon-s03-w08-15.cnf,1,3.2044,0.9872,3.2434,1.4706,0.1287,0.9028,0.1764,304158,0.166,0.0742,0.0004,0.0009,0.4507,0.9012,0,0,0.8125,0,0.0001,0.0001,0.9997,0.031,4349.4,0.6197,0.7669,1.3541,0.0008,0,53652,0,0.0003,0.8051
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,2.9669,0.7863,0.189,2.1268,0.1648,114078,0.1466,0.1904,0.0089,0.0231,0.4571,2.4529,0.0001,0.0001,0.9818,0,0.0002,0.0002,1,0.093,553.375,0.7828,0.7857,1.2632,0.0363,0.0001,18800,0,0.0232,0.8617
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,1.0399,1.8428,1.1258,0.8022,0.0316,1.6687,0.2231,698777,0.0822,0.0634,0.0013,0.0035,0.3661,1.8886,0,0,1,0,0,0,1,0.0545,20225,0.1515,0.9742,0.2647,0.001,0,155907,0,0.0004,0.195
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.823,0.5122,2.5579,1.4379,0.0383,0.5196,0.1709,120173,0.0189,0.0447,0.0002,0.0005,0.2106,0.5013,0,0.0001,0.3333,0,0.0002,0.0002,0.6771,0.0308,1800.87,0.0043,0.5281,0.9172,0.0002,0.0001,20539,0,0.0002,0.0607
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.9089,1.6616,2.7394,1.0195,0.0757,2.6315,0.1979,172139,0.0605,0.1125,0.0145,0.0148,0.275,2.7306,0,0.0001,0.6842,0,0.0001,0.0001,0.9425,0.0475,2571.62,0.1435,0.6767,1.0487,0.0147,0.0001,34058,0,0.0004,0.3326
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,3.358,1.6566,0.1525,0.7714,0.1596,173391,0.1581,0.1313,0.0005,0.0012,0.4371,0.8482,0,0.0001,0.9024,0.0003,0.0001,0.0001,0.9996,0.0507,1337.31,0.5772,0.6764,1.4869,0.001,0.0001,27676,0,0.0006,0.8126
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,2.8961,1.3293,3.1213,4.9632,0.1535,1.2498,0.1317,156080,0.1817,0.1478,0.0016,0.0039,0.4612,1.6168,0,0.0001,0.9699,0,0.0002,0.0002,1,0.076,932.692,0.6214,0.4728,1.6729,0.0028,0.0001,20551,0,0.0017,0.748
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,3.1284,0.6067,2.8992,2.0235,0.1566,0.578,0.1589,433497,0.2435,0.032,0.0001,0.0001,0.1896,0.5789,0,0,0.8333,0,0,0,0.99,0.0149,2000.5,0.6233,0.9049,1.0214,0.0001,0,68883,0,0.0002,0.8045
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,1.5153,0.8373,0.0676,0.9752,0.243,19097,0.0877,0.0466,0.0034,0.0072,0.2787,1.0609,0.0003,0.0003,0.6,0,0.0006,0.0006,0.7477,0.0347,244.427,0.0917,0.8666,0.9636,0.0054,0.0004,4641,0.0001,0.0078,0.1392
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.3172,1.8004,2.4201,2.7128,0.1834,1.9878,0.1826,136416,0.149,0.1154,0.0011,0.0026,0.4208,1.3596,0,0,0.8824,0,0.0001,0.0001,1,0.0535,1704.36,0.3135,0.7464,1.4909,0.0029,0.0001,24904,0,0.0026,0.4877
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,3.9569,2.1049,4.5317,0.505,0.2784,1.4503,0.0455,146522,0.3729,0.1145,0.0045,0.02,0.4873,1.618,0.0001,0.0003,0.9149,0,0.0005,0.0005,1,0.0307,460.684,0.9181,0.8995,0.7602,0.0145,0.0003,6662,0,0.014,0.9616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,2.8841,0.712,2.9482,0.9577,0.1476,0.6365,0.1556,654137,0.2289,0.0527,0.0001,0.0001,0.0936,0.8445,0,0,0.7895,0,0,0,0.9739,0.0192,41066.5,0.7311,0.8599,1.0843,0.0001,0,101800,0,0.0001,0.846
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.3678,0.8314,2.0594,1.497,0.0635,1.6177,0.1926,70467,0.0434,0.084,0.0066,0.0114,0.2819,1.2663,0.0001,0.0001,0.8182,0,0.0002,0.0002,0.9769,0.0417,1121.33,0.1445,0.6015,1.0681,0.0103,0.0001,13574,0,0.0009,0.3664
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,2.5571,1.0566,0.1632,0.4896,0.1766,601416,0.2639,0.0319,0,0.0001,0.1412,0.5021,0,0,0.8,0,0,0,0.9366,0.0163,6085,0.7418,0.8731,1.0302,0.0001,0,106240,0,0.0001,0.8341
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0,0,0,0.1,0,0.1844,0.1653,1452,0,0.2164,0.0076,0.0152,0.2269,0.3742,0.0213,0.0051,0,0.7941,0.0152,0.0152,0.8306,0.2074,2.0346,0.8199,0.8258,0.4937,0.0434,0.0083,240,0.0021,0.0833,0.8301
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,3.1284,0.8797,0.1492,0.649,0.1437,959954,0.227,0.0406,0,0.0001,0.0818,0.8533,0,0,0.84,0,0,0,1,0.0165,13216,0.7756,0.8696,1.1035,0.0001,0,137915,0,0.0001,0.8763
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,1.2897,3.9475,1.6859,0.1995,0.2174,1.2183,0.0187,464656,0.375,0.2738,0.0198,0.0199,0.5,4.443,0,0.0008,0.9977,0.0193,0.001,0.001,1,0.1192,1316,0.9426,0.0947,2.3583,0.001,0.0002,8687,0,0.0082,0.9766
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,2.8343,2.4669,0.1606,0.5453,0.1587,534198,0.2415,0.0304,0.0001,0.0001,0.2021,0.4992,0,0,0.8095,0,0,0,0.9765,0.0137,8172.5,0.6219,0.9247,0.9804,0.0001,0,84762,0,0.0001,0.7929
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,2.1353,1.1751,2.4922,0.9256,0.0893,1.1866,0.216,232037,0.0764,0.1162,0.0035,0.0056,0.3182,1.4876,0,0,0.8788,0,0.0001,0.0001,0.9649,0.0552,4283,0.1793,0.7765,1.0411,0.0029,0,50129,0,0.0003,0.3896
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,2.8597,1.324,3.0601,5.4037,0.1562,1.2382,0.1285,167619,0.19,0.1485,0.0011,0.0023,0.4672,1.6396,0,0.0001,0.9437,0,0.0002,0.0002,1,0.075,1070.17,0.6469,0.4527,1.6877,0.0024,0.0001,21540,0,0.0009,0.768
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,3.7165,5.4196,4.169,0.2445,0.2958,2.9422,0.0442,4463267,0.4122,0.1494,0.0014,0.003,0.5,4.3071,0,0,0.9698,0,0,0,1,0.039,132177,1,0.9298,0.6196,0.0032,0,197384,0,0.0008,1
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.9795,0.6042,2.37,1.5081,0.0385,0.4859,0.17,153907,0.0207,0.0486,0.0002,0.0005,0.1579,0.5864,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2469.3,0.0106,0.5428,0.9027,0.0002,0.0001,26157,0,0.0002,0.0886
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,3.1391,4.8499,0.156,0.7689,0.2017,50218,0.1871,0.1416,0.0024,0.005,1,0.8092,0,0.0001,1,0,0.0003,0.0003,1,0.0612,471.873,0.4213,0.697,1.496,0.0035,0.0002,10131,0,0.0026,0.6103
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571,1.4339,0.0382,0.5196,0.171,120343,0.0189,0.0447,0.0002,0.0005,0.2106,0.5013,0,0.0001,0.2727,0,0.0002,0.0002,0.6533,0.0308,1789.69,0.0044,0.5286,0.9173,0.0002,0.0001,20573,0,0.0002,0.0606
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,2.7665,2.0604,2.877,5.094,0.1473,1.8014,0.1292,320735,0.1692,0.1462,0.0065,0.0128,0.4459,2.4172,0,0,0.9701,0,0.0001,0.0001,1,0.0787,2569.4,0.6287,0.4697,1.6189,0.0073,0,41437,0,0.001,0.7378
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,2.7152,1.548,2.9175,5.0535,0.1496,1.4393,0.1295,302951,0.1729,0.1496,0.0014,0.0031,0.4628,1.923,0,0,0.9732,0,0.0001,0.0001,1,0.0744,1567.2,0.6495,0.4602,1.6396,0.002,0.0001,39231,0,0.0009,0.7691
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,3.0659,0.4221,2.7034,2.1698,0.1557,0.4366,0.181,190114,0.2507,0.0323,0.0001,0.0002,0.2036,0.4414,0,0,0.75,0,0.0001,0.0001,0.9902,0.0156,791.167,0.6652,0.8903,1.0095,0.0002,0.0001,34410,0,0.0003,0.8049
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,2.743,10.0823,0.2553,1.4871,0.0774,179278,0.147,0.1038,0.0014,0.0039,0.4592,2.0361,0,0.0001,0.9695,0.0003,0.0003,0.0003,1,0.0669,1283.46,0.8199,0.4899,1.819,0.0029,0.0001,13881,0,0.0185,0.8322
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,2.8945,2.0191,2.9907,5.0047,0.1496,1.7639,0.1318,244981,0.1717,0.1457,0.0073,0.0145,0.4438,2.3911,0,0,0.9658,0,0.0001,0.0001,1,0.0798,1537.71,0.616,0.4649,1.6233,0.0084,0.0001,32282,0,0.0013,0.7342
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3.2567,0.6511,3.2991,2.4155,0.164,0.589,0.1222,570444,0.2016,0.0348,0.0001,0.0001,0.2565,0.6928,0,0,1,0,0,0,1,0.0116,2891,0.4122,0.9389,0.955,0.0001,0,69684,0,0.0001,0.7388
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,2.0042,5.0083,1.896,0.0349,0.0907,3.6897,0.1578,176978,0.1709,0.0982,0.0091,0.0406,0.3045,4.8421,0,0,0.6667,0.0003,0.0001,0.0001,0.9671,0.0507,1808.8,0.7185,0.6957,1.0556,0.0104,0.0001,27927,0,0.0177,0.7591
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,2.5024,1.1094,4.0915,0.6534,0.2902,0.9091,0.0096,99290,0.273,0.0109,0.0076,0.015,0.1672,0.8596,0.0001,0.0028,0.9118,0.0006,0.0045,0.0045,0.9758,0.0043,104.8,0.4765,0.9107,0.5084,0.0055,0.0021,958,0.0001,0.0313,0.6681
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,2.8827,2.0163,2.9961,4.9941,0.1496,1.7597,0.1323,247614,0.1713,0.1457,0.0071,0.0142,0.4444,2.377,0,0,0.9658,0,0.0001,0.0001,1,0.0797,1588.25,0.6142,0.468,1.6206,0.0083,0.0001,32750,0,0.0015,0.7335
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,2.8706,1.593,3.0083,5.0305,0.1537,1.5149,0.1299,215779,0.1754,0.1485,0.0033,0.0077,0.4633,1.8935,0,0.0001,0.9524,0,0.0001,0.0001,1,0.0782,1312,0.6344,0.4658,1.652,0.0056,0.0001,28036,0,0.0013,0.7569
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.6587,1.7504,2.4639,1.0198,0.0677,2.1613,0.21,549810,0.0511,0.099,0.0039,0.0054,0.3051,2.3605,0,0,0.7143,0,0,0,0.9948,0.0487,8530,0.1435,0.7046,1.0297,0.0039,0,115445,0,0.0001,0.3799
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,2.7397,2.6721,0.1591,0.4655,0.1693,363891,0.2468,0.0301,0.0001,0.0001,0.2051,0.4327,0,0,0.7647,0,0,0,0.9483,0.0138,1476.5,0.6386,0.9232,0.964,0.0001,0,61601,0,0.0002,0.7912
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,2.9663,0.9581,0.1493,0.6264,0.155,656617,0.2325,0.0516,0.0001,0.0001,0.095,0.8463,0,0,0.7895,0,0,0,1,0.0199,5087,0.7734,0.8596,1.0802,0.0001,0,101783,0,0.0001,0.8723
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.2629,6.4535,4.4716,0.2484,0.2634,4.3478,0.0476,3532144,0.3443,0.3412,0.008,0.015,1,5.9766,0,0,1,0,0,0,1,0.0877,361799,0.9918,0.9369,0.5897,0.0149,0,168000,0,0.001,0.9996
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,4.0364,3.9504,4.305,0.3455,0.2563,2.8409,0.0633,518020,0.3185,0.2332,0.0149,0.0292,0.4806,3.3515,0,0.0001,0.9862,0,0.0001,0.0001,1,0.0631,4323.5,0.9346,0.923,0.7058,0.0308,0.0001,32773,0,0.0027,0.9681
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,4.0345,2.8046,4,0.2705,0.215,1.7213,0.0747,154193,0.3239,0.0557,0.009,0.0157,0.4734,2.5229,0,0.0002,1,0,0.0003,0.0003,1,0.0183,624.818,0.9003,0.8811,1.0423,0.013,0.0002,11514,0,0.0076,0.9529
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,2.9096,0.6388,3.0055,3.3196,0.1005,0.5836,0.2048,12590,0.1339,0.088,0.0029,0.007,0.1965,0.6115,0.0004,0.0006,0.5556,0,0.0012,0.0012,0.9838,0.0408,146.446,0.4393,0.7815,1.3072,0.0062,0.0008,2578,0.0001,0.0097,0.6074
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,3.1963,1.208,3.3576,5.6275,0.1524,1.1052,0.1342,42101,0.2087,0.1515,0.005,0.0096,0.4512,1.3554,0.0001,0.0003,0.9481,0,0.0007,0.0007,1,0.0718,274.079,0.5987,0.5341,1.7058,0.0093,0.0004,5651,0,0.0032,0.7817
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,2.3498,1.4382,0.0427,0.4548,0.1746,163265,0.0251,0.0569,0.0002,0.0003,0.2403,0.5337,0,0.0001,0.6667,0,0.0001,0.0001,0.7455,0.0313,2135.38,0.0145,0.5559,0.8811,0.0002,0.0001,28506,0,0.0005,0.1034
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.8461,0.5099,2.571,1.4463,0.0385,0.5185,0.172,115706,0.0194,0.0447,0.0002,0.0005,0.2106,0.4984,0,0.0001,0.4,0,0.0002,0.0002,0.7622,0.0308,1792.06,0.006,0.5338,0.921,0.0002,0.0001,19903,0,0.0003,0.0665
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,1.7801,0.0227,0.0815,2.8156,0.1575,90178,0.166,0.1032,0.0131,0.0584,0.3017,4.349,0.0001,0.0001,0.6667,0,0.0002,0.0002,0.9511,0.0526,591.909,0.7043,0.6944,1.0575,0.019,0.0001,14201,0,0.0116,0.7566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,2.8812,0.704,2.9408,1.0126,0.1491,0.6172,0.1653,393355,0.2353,0.0442,0.0001,0.0002,0.0919,0.8636,0,0,0.75,0,0,0,0.9723,0.0175,1812.5,0.7187,0.8451,1.0872,0.0002,0,65019,0,0.0002,0.8447
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,2.4576,0.7818,2.4353,0.6358,0.16,0.8378,0.2046,801521,0.1553,0.0427,0.0001,0.0001,0.0942,0.8238,0,0,0.7333,0,0,0,0.9947,0.0202,26008,0.3987,0.879,1.0209,0.0001,0,163989,0,0.0001,0.7984
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,4.2557,1.8771,5.7205,11.542,0.3113,1.7006,0.0239,467182,0.4017,0.4541,0.0052,0.0055,0.5,2.5375,0,0.0003,0.9909,0,0.0005,0.0005,1,0.1513,731.222,0.8655,0.7724,1.5597,0.0046,0.0002,11148,0,0.053,0.9531
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,2.4641,1.3993,0.1526,0.7548,0.2411,53990,0.1828,0.0559,0.0016,0.002,0.1708,0.9412,0.0001,0.0002,0.7838,0.0001,0.0002,0.0002,0.9696,0.0331,901.706,0.851,0.9395,0.9784,0.0023,0.0002,13016,0.0001,0.0025,0.9005
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.8464,0.5096,2.5705,1.4495,0.0385,0.5184,0.1719,115604,0.0194,0.0447,0.0002,0.0005,0.2106,0.498,0,0.0001,0.4,0,0.0002,0.0002,0.7587,0.0308,1783.25,0.006,0.5335,0.9206,0.0002,0.0001,19877,0,0.0002,0.0661
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,2.5999,0.9233,2.5722,3.5422,0.1054,0.7244,0.1742,10749,0.1359,0.0481,0.0052,0.0127,0.1473,1.0879,0.0006,0.0007,0.6667,0.0003,0.0018,0.0018,0.9531,0.0314,83.4885,0.4539,0.6448,1.6131,0.0073,0.0011,1872,0.0002,0.0128,0.6842
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,2.778,2.0667,2.8913,5.2396,0.1471,1.8009,0.1293,330212,0.1689,0.1482,0.0063,0.0126,0.4479,2.4106,0,0,0.968,0,0.0001,0.0001,1,0.0791,2307.6,0.6302,0.4701,1.6197,0.007,0,42696,0,0.001,0.7404
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,1.0465,3.9846,1.5524,0.1631,0.228,1.3547,0.0061,2179433,0.3678,0.2162,0.0152,0.0153,0.5,4.429,0,0.0006,0.9993,0.0142,0.0007,0.0007,1,0.0868,7119,0.9705,0.0308,2.3486,0.0003,0.0002,13209,0,0.0079,0.9882
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,2.4287,0.4541,0.0901,0.5956,0.241,4834,0.0776,0.072,0.005,0.0052,0.3218,0.5948,0.001,0.0011,0.5,0,0.0026,0.0026,0.8527,0.0486,67.0152,0.1759,0.8775,0.9511,0.0072,0.0017,1165,0.0004,0.0215,0.3456
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,3.4592,2.3973,0.1587,1.1323,0.1487,310068,0.1854,0.0907,0.0005,0.0011,0.4517,1.3177,0,0,0.8,0,0.0001,0.0001,1,0.0361,2344.4,0.6154,0.7025,1.567,0.0011,0,46103,0,0.0006,0.8066
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,3.5669,2.3518,3.5938,1.5224,0.2154,2.2518,0.1057,471773,0.2488,0.1024,0.0026,0.0027,0.4973,3.6597,0,0,0.9777,0,0.0001,0.0001,0.9915,0.0361,3101.5,0.8803,0.7438,1.4396,0.0082,0,49870,0,0.001,0.929
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.1594,1.4108,3.1772,3.3957,0.3005,2.0633,0.1984,22331,0.511,0.2403,0.0066,0.0233,0.2538,1.8398,0.0002,0.0004,0.9429,0,0.0012,0.0012,1,0.153,158.463,0.1937,0.7937,1.2998,0.061,0.0005,4430,0.0001,0.0061,0.3855
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,4.0561,3.3662,5.2242,0.7096,0.3271,2.3469,0.0179,4547858,0.514,0.3607,0.0011,0.0043,0.5,2.466,0,0,0.9773,0,0,0,1,0.0968,50635,0.9995,0.9405,0.7401,0.0033,0,81184,0,0.0043,1
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,3.0549,0.4656,2.7393,2.0603,0.1591,0.4659,0.1731,338213,0.2501,0.0318,0.0001,0.0001,0.2001,0.4642,0,0,0.7778,0,0,0,0.9516,0.015,2472.33,0.6599,0.8985,1.0127,0.0001,0,58549,0,0.0002,0.8091
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.5706,2.1683,2.629,6.1884,0.1695,2.6236,0.0955,365178,0.3766,0.0979,0.0013,0.0018,1,1.9349,0,0,1,0.0001,0.0001,0.0001,1,0.0568,5934.29,0.6206,0.7693,1.2153,0.0035,0.0001,34857,0,0.0005,0.696
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,2.9966,3.7393,3.2165,10.5093,0.2092,1.8353,0.1278,302090,0.1963,0.0932,0.0033,0.0113,0.4999,2.5208,0,0,0.9759,0,0.0001,0.0001,1,0.0337,1688.75,0.9336,0.7877,1.4092,0.0095,0.0001,38600,0,0.0175,0.9954
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,2.4649,1.2843,0.1525,0.7594,0.2408,57479,0.1821,0.0561,0.0015,0.0019,0.1731,0.9339,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9718,0.033,938.333,0.8522,0.9391,0.9862,0.0021,0.0001,13839,0.0001,0.0024,0.9011
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,3.4071,1.3624,3.491,1.9631,0.1524,1.138,0.1507,588698,0.1831,0.1009,0.0003,0.0006,0.4959,1.3293,0,0,0.8095,0,0,0,0.9999,0.0408,6726,0.6145,0.6992,1.5948,0.0006,0,88695,0,0.0003,0.8109
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,1.3709,0.8271,2.0524,0.9072,0.0597,1.6583,0.21,21386,0.0458,0.0622,0.0126,0.013,0.223,1.4197,0.0002,0.0004,0.5556,0,0.0007,0.0007,0.8643,0.0388,278.236,0.181,0.6595,1.0765,0.0129,0.0004,4492,0.0001,0.0024,0.3608
SAT_RACE2008/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134,5.0919,0.151,1.4281,0.1291,276775,0.1737,0.1477,0.0015,0.0033,0.4632,1.912,0,0,0.9732,0,0.0001,0.0001,1,0.0737,2389,0.6561,0.4528,1.641,0.0018,0.0001,35740,0,0.0009,0.7723
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.0554,0.585,2.3502,1.4365,0.0425,0.4547,0.1747,163277,0.0251,0.0571,0.0002,0.0003,0.2402,0.5339,0,0.0001,0.6667,0,0.0001,0.0001,0.7455,0.0313,3878.12,0.0145,0.5562,0.8813,0.0002,0.0001,28519,0,0.0004,0.1034
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,3.7437,2.4068,3.7497,0.1079,0.1637,0.7896,0.0865,34393,0.2489,0.0277,0.0224,0.0444,0.4289,2.0032,0.0002,0.0007,0.844,0,0.0011,0.0011,0.9956,0.0109,98.2697,0.959,0.9146,0.9892,0.0369,0.0007,2974,0,0.0636,0.9822
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.6324,1.6346,1.4163,0.9439,0.0648,2.0415,0.2308,105063,0.138,0.0471,0.0029,0.0048,0.2258,1.9203,0,0.0001,0.8873,0,0.0001,0.0001,0.9997,0.0343,1994.33,0.2191,0.8594,0.9898,0.004,0.0001,24245,0,0.0027,0.3224
