@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
nmr_9_6_5.minion,1,0.498702,11,0.981481,0.981481,43.444444,53,0,22.721519
nmr_9_7_3.minion,1,0.481463,36,0.984127,0.984127,51.492063,62,0,44.327273
nmr_9_7_4.minion,1,0.481463,20,0.984127,0.984127,51.492063,62,0,28.672727
nmr_9_7_5.minion,1,0.481463,11,0.984127,0.984127,51.492063,62,0,19.576623
nmr_9_8_3.minion,1,0.46844,36,0.986111,0.986111,59.527778,71,0,42.954057
nmr_9_8_4.minion,1,0.46844,20,0.986111,0.986111,59.527778,71,0,27.009775
nmr_9_8_5.minion,1,0.46844,11,0.986111,0.986111,59.527778,71,0,17.942326
nmr_9_9_3.minion,1,0.458255,36,0.987654,0.987654,67.555556,80,0,41.634146
nmr_9_9_4.minion,1,0.458255,20,0.987654,0.987654,67.555556,80,0,25.914634
nmr_9_9_5.minion,1,0.458255,11,0.987654,0.987654,67.555556,80,0,16.878049
ortholatin-10.xml.minion,1,0.847717,999,0.33,0.066667,2.666667,47,100,995.460993
ortholatin-15.xml.conv.minion,1,0.839391,993,0.331852,0.044444,2.666667,95.333333,225,994.493007
ortholatin-20.xml.conv.minion,1,0.834484,998,0.3325,0.033333,2.666667,160.333333,400,998.336798
ortholatin-2.xml.minion,1,0.861023,744,0.333333,0.333333,2.666667,4.333333,4,613.230769
ortholatin-5.xml.minion,1,0.863059,966,0.32,0.133333,2.666667,15.333333,25,964.021739
ortholatin-6.xml.minion,1,0.859328,987,0.324074,0.111111,2.666667,20.333333,36,973.04918
ortholatin-7.xml.minion,1,0.85587,995,0.326531,0.095238,2.666667,26,49,986.269231
ortholatin-8.xml.minion,1,0.852793,998,0.328125,0.083333,2.666667,32.333333,64,989.443299
ortholatin-9.xml.minion,1,0.850089,996,0.329218,0.074074,2.666667,39.333333,81,989.855932
peg10.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg11.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg12.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg13.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg14.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg15.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg16.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg17.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg18.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg19.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg1.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg20.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg21.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg22.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg23.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg24.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg25.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg26.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg27.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg28.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg29.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg2.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg30.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg31.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg32.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg33.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg3.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg4.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg5.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg6.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg7.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg8.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
peg9.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581,990,545.227273
pigeons-10_ext.xml.minion,1,0.390533,1000,0.9,0.9,1,9,0,1000
pigeons-10.xml.minion.conv.minion,1,0.322066,96,0.9,0.9,9,9,0,96
pigeons-11_ext.xml.minion,1,0.367347,1000,0.909091,0.909091,1,10,0,1000
pigeons-11.xml.minion.conv.minion,1,0.298953,104,0.909091,0.909091,10,10,0,104
pigeons-12_ext.xml.minion,1,0.346667,1000,0.916667,0.916667,1,11,0,1000
pigeons-12.xml.minion.conv.minion,1,0.278801,99,0.916667,0.916667,11,11,0,99
pigeons-13_ext.xml.minion,1,0.328125,1000,0.923077,0.923077,1,12,0,1000
pigeons-13.xml.minion.conv.minion,1,0.261106,97,0.923077,0.923077,12,12,0,97
pigeons-14_ext.xml.minion,1,0.311419,1000,0.928571,0.928571,1,13,0,1000
pigeons-14.xml.minion.conv.minion,1,0.245461,87,0.928571,0.928571,13,13,0,87
pigeons-15_ext.xml.minion,1,0.296296,1000,0.933333,0.933333,1,14,0,1000
pigeons-15.xml.minion.conv.minion,1,0.231542,88,0.933333,0.933333,14,14,0,88
pigeons-16.xml.minion.conv.minion,1,0.219085,72,0.9375,0.9375,15,15,0,72
pigeons-18_ext.xml.minion,1,0.258503,1000,0.944444,0.944444,1,17,0,1000
pigeons-18.xml.minion.conv.minion,1,0.197742,55,0.944444,0.944444,17,17,0,55
pigeons-20_ext.xml.minion,1,0.238185,1000,0.95,0.95,1,19,0,1000
pigeons-20.xml.minion.conv.minion,1,0.18014,56,0.95,0.95,19,19,0,56
pigeons-25_ext.xml.minion,1,0.19898,1000,0.96,0.96,1,24,0,1000
pigeons-25.xml.minion.conv.minion,1,0.147258,50,0.96,0.96,24,24,0,50
pigeons-30_ext.xml.minion,1,0.170799,1000,0.966667,0.966667,1,29,0,1000
pigeons-30.xml.minion.conv.minion,1,0.124473,32,0.966667,0.966667,29,29,0,32
pigeons-35_ext.xml.minion,1,0.149584,1000,0.971429,0.971429,1,34,0,1000
pigeons-35.xml.minion.conv.minion,1,0.10777,25,0.971429,0.971429,34,34,0,25
pigeons-40_ext.xml.minion,1,0.133045,1000,0.975,0.975,1,39,0,1000
pigeons-40.xml.minion.conv.minion,1,0.095009,29,0.975,0.975,39,39,0,29
pigeons-45_ext.xml.minion,1,0.119792,1000,0.977778,0.977778,1,44,0,1000
pigeons-45.xml.minion.conv.minion,1,0.084944,24,0.977778,0.977778,44,44,0,24
pigeons-50_ext.xml.minion,1,0.108936,1000,0.98,0.98,1,49,0,1000
pigeons-50.xml.minion.conv.minion,1,0.076804,24,0.98,0.98,49,49,0,24
pigeons-5_ext.xml.minion,1,0.5625,1000,0.8,0.8,1,4,0,1000
pigeons-5.xml.minion.conv.minion,1,0.507812,263,0.8,0.8,4,4,0,263
pigeons-6_ext.xml.minion,1,0.518519,1000,0.833333,0.833333,1,5,0,1000
pigeons-6.xml.minion.conv.minion,1,0.458678,184,0.833333,0.833333,5,5,0,184
pigeons-7_ext.xml.minion,1,0.48,1000,0.857143,0.857143,1,6,0,1000
pigeons-7.xml.minion.conv.minion,1,0.416171,169,0.857143,0.857143,6,6,0,169
pigeons-8_ext.xml.minion,1,0.446281,1000,0.875,0.875,1,7,0,1000
pigeons-8.xml.minion.conv.minion,1,0.379839,154,0.875,0.875,7,7,0,154
pigeons-9_ext.xml.minion,1,0.416667,1000,0.888889,0.888889,1,8,0,1000
pigeons-9.xml.minion.conv.minion,1,0.348771,136,0.888889,0.888889,8,8,0,136
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.794134,499,0.026667,0.026667,2,4,100,499.02
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,499.62
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,500.42
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4,100,500.98
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.795234,499,0.066667,0.066667,2,4,40,499.05
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,499.65
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,500.45
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4,40,500.95
qcp-10-67-0_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.203163
qcp-10-67-1_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,102.243309
qcp-10-67-2_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.53163
qcp-10-67-3_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44,822,101.716545
qcp-10-67-4_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,101.856448
qcp-10-67-5_ext.xml.minion.gz,1,0.691682,104,0.13,0.18,16.44,16.44,822,101.553528
qcp-10-67-6_ext.xml.minion.gz,1,0.691677,104,0.13,0.18,16.44,16.44,822,101.506083
qcp-10-67-7_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44,822,102.088808
qcp-10-67-8_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44,822,102.215328
qcp-10-67-9_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44,822,101.613139
qcp-15-120-0_ext.xml.minion.gz,1,0.685493,72,0.071111,0.124444,22.391111,22.391111,2519,68.822549
qcp-15-120-1_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.277491
qcp-15-120-2_ext.xml.minion.gz,1,0.685486,72,0.071111,0.124444,22.4,22.4,2520,68.724603
qcp-15-120-3_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4,2520,68.152778
qcp-15-120-4_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.086939
qcp-15-120-5_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.232235
qcp-15-120-6_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.521636
qcp-15-120-7_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4,2520,68.760317
qcp-15-120-8_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.436681
qcp-15-120-9_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111,2519,68.286622
qcp-20-187-0_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.809025
qcp-20-187-1_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.783574
qcp-20-187-2_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,49.995668
qcp-20-187-3_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,50.100181
qcp-20-187-4_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,50.038989
qcp-20-187-5_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.913357
qcp-20-187-6_ext.xml.minion.gz,1,0.682059,51,0.045,0.05,27.7,27.7,5540,49.89657
qcp-20-187-7_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7,5540,50.044946
qcp-20-187-8_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.968051
qcp-20-187-9_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7,5540,49.981588
qcp-25-264-0_ext.xml.minion.gz,1,0.679893,42,0.0336,0.0352,32.4544,32.4544,10142,39.561526
qcp-25-264-1_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.713469
qcp-25-264-2_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.822619
qcp-25-264-3_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.756951
qcp-25-264-4_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.803392
qcp-25-264-5_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.757247
qcp-25-264-6_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.707454
qcp-25-264-7_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.753402
qcp-25-264-8_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544,10142,39.896766
qcp-25-264-9_ext.xml.minion.gz,1,0.679893,42,0.0336,0.0352,32.4544,32.4544,10142,39.665253
queens-100.xml.minion.conv.minion,1,-6.387046,490,0.0099,0.0003,5.445,3.96,0,397.150586
queens-10.xml.minion.conv.minion,1,0.932711,475,0.09,0.03,4.95,3.6,0,412.786667
queens-120.xml.minion.conv.minion,1,-0.476389,488,0.008264,0.000208,5.454167,3.966667,0,396.855938
queens-12.xml.minion.conv.minion,1,0.932239,436,0.076389,0.020833,5.041667,3.666667,0,391.778788
queens-150.xml.minion.conv.minion,1,0.818298,498,0.006622,0.000133,5.463333,3.973333,0,400.335606
queens-15.xml.minion.conv.minion,1,0.931778,466,0.062222,0.013333,5.133333,3.733333,0,401.40381
queens-20.xml.minion.conv.minion,1,0.931329,471,0.0475,0.0075,5.225,3.8,0,399.017895
queens-30.xml.minion.conv.minion,1,0.930893,461,0.032222,0.003333,5.316667,3.866667,0,391.794023
queens-4.xml.minion.conv.minion,1,0.937387,423,0.1875,0.1875,4.125,3,0,418.9
queens-50.xml.minion.conv.minion,1,0.930552,493,0.0196,0.0012,5.39,3.92,0,403.147265
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.697597,324,0.48,0.48,12.8,12.8,160,324
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.697597,263,0.48,0.48,12.8,12.8,160,263
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.697597,184,0.48,0.48,12.8,12.8,160,184
queens-80.xml.minion.conv.minion,1,0.63449,491,0.012344,0.000469,5.43125,3.95,0,400.749177
queens-8.xml.minion.conv.minion,1,0.933441,482,0.109375,0.046875,4.8125,3.5,0,420.235714
qwh-10-57-0_ext.xml.minion.gz,1,0.693868,104,0.11,0.18,15.12,15.12,756,101.585979
qwh-10-57-1_ext.xml.minion.gz,1,0.693867,104,0.11,0.18,15.12,15.12,756,101.152116
qwh-10-57-2_ext.xml.minion.gz,1,0.693869,104,0.11,0.18,15.12,15.12,756,101.712963
qwh-10-57-3_ext.xml.minion.gz,1,0.69387,104,0.11,0.18,15.12,15.12,756,101.321429
qwh-10-57-4_ext.xml.minion.gz,1,0.693864,104,0.11,0.18,15.12,15.12,756,100.794974
qwh-10-57-5_ext.xml.minion.gz,1,0.693868,104,0.11,0.18,15.12,15.12,756,101.414021
qwh-10-57-6_ext.xml.minion.gz,1,0.693866,104,0.11,0.18,15.12,15.12,756,101.116402
qwh-10-57-7_ext.xml.minion.gz,1,0.693869,104,0.11,0.18,15.12,15.12,756,101.387566
qwh-10-57-8_ext.xml.minion.gz,1,0.693864,104,0.11,0.18,15.12,15.12,756,101.28836
qwh-10-57-9_ext.xml.minion.gz,1,0.693859,104,0.11,0.18,15.12,15.12,756,101.616402
qwh-15-106-0_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778,2324,68.025387
qwh-15-106-1_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,67.536575
qwh-15-106-2_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778,2324,67.930723
qwh-15-106-3_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,68.148451
qwh-15-106-4_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778,2324,67.994406
qwh-15-106-5_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,67.895439
qwh-15-106-6_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,67.931153
qwh-15-106-7_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,68.361876
qwh-15-106-8_ext.xml.minion.gz,1,0.687034,72,0.062222,0.066667,20.657778,20.657778,2324,68.414372
qwh-15-106-9_ext.xml.minion.gz,1,0.687033,72,0.062222,0.066667,20.657778,20.657778,2324,68.331756
qwh-20-166-0_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46,5092,50.107423
qwh-20-166-1_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46,5092,50.071877
qwh-20-166-2_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46,5092,50.048311
qwh-20-166-3_ext.xml.minion.gz,1,0.683378,51,0.0425,0.0425,25.46,25.46,5092,49.937745
qwh-20-166-4_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46,5092,50.041241
qwh-20-166-5_ext.xml.minion.gz,1,0.683377,51,0.0425,0.0425,25.46,25.46,5092,49.910644
qwh-20-166-6_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46,5092,50.205027
qwh-20-166-7_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46,5092,50.033975
qwh-20-166-8_ext.xml.minion.gz,1,0.683377,53,0.0425,0.0425,25.46,25.46,5092,50.122545
qwh-20-166-9_ext.xml.minion.gz,1,0.683378,53,0.0425,0.0425,25.46,25.46,5092,49.956795
qwh-25-235-0_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.769247
qwh-25-235-1_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.840753
qwh-25-235-2_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76,9300,39.76129
qwh-25-235-3_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76,9300,39.801075
qwh-25-235-4_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.588065
qwh-25-235-5_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.80172
qwh-25-235-6_ext.xml.minion.gz,1,0.68106,43,0.0304,0.0304,29.76,29.76,9300,39.837849
qwh-25-235-7_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.849892
qwh-25-235-8_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.732796
qwh-25-235-9_ext.xml.minion.gz,1,0.681061,43,0.0304,0.0304,29.76,29.76,9300,39.608065
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.715938,382,0.4,0.516667,15.333333,15.333333,230,283.169565
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.734759,401,0.366667,0.483333,14.133333,14.133333,212,300.490566
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.726895,391,0.366667,0.483333,14.933333,14.933333,224,287.964286
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.725153,387,0.366667,0.483333,14.733333,14.733333,221,289.343891
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.717282,386,0.366667,0.5,14.866667,14.866667,223,287.820628
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.724257,385,0.366667,0.5,15,15,225,287.128889
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.730754,385,0.366667,0.466667,14.533333,14.533333,218,291.307339
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.737113,383,0.4,0.5,14.733333,14.733333,221,289.678733
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.728071,392,0.366667,0.5,14.6,14.6,219,293.73516
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.720831,392,0.366667,0.466667,14.533333,14.533333,218,295.022936
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.726665,385,0.366667,0.483333,15,15,225,285.568889
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.724927,394,0.366667,0.516667,14.8,14.8,222,290.036036
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.725763,378,0.4,0.5,15.266667,15.266667,229,281.707424
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.72382,384,0.366667,0.5,15.133333,15.133333,227,284.436123
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.735281,254,0.366667,0.5,15.2,15.2,228,280.539474
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.725153,384,0.366667,0.483333,14.733333,14.733333,221,290.41629
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.729527,385,0.366667,0.483333,14.866667,14.866667,223,288.591928
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.734253,372,0.4,0.5,14.866667,14.866667,223,287.049327
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.72382,385,0.4,0.5,15.133333,15.133333,227,284.876652
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.721615,381,0.366667,0.516667,15.066667,15.066667,226,286.278761
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.718768,381,0.4,0.5,15.2,15.2,228,283.583333
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.729527,389,0.4,0.533333,14.866667,14.866667,223,288.910314
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.724702,386,0.366667,0.516667,14.866667,14.866667,223,289.251121
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.731654,385,0.4,0.5,14.933333,14.933333,224,289.758929
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.718967,378,0.366667,0.5,15.133333,15.133333,227,284.559471
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.718374,384,0.4,0.516667,15.333333,15.333333,230,284.078261
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.734759,393,0.366667,0.483333,14.133333,14.133333,212,297.698113
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.726895,390,0.366667,0.483333,14.933333,14.933333,224,288.602679
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.725153,383,0.366667,0.483333,14.733333,14.733333,221,290.859729
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.712212,393,0.366667,0.5,14.866667,14.866667,223,288.38565
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.735562,394,0.366667,0.466667,14.533333,14.533333,218,292.550459
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.734771,390,0.4,0.5,14.733333,14.733333,221,290.285068
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.728071,398,0.366667,0.5,14.6,14.6,219,295.657534
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.718287,392,0.366667,0.466667,14.533333,14.533333,218,295.885321
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.726665,376,0.366667,0.483333,15,15,225,284.253333
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.722469,391,0.366667,0.516667,14.8,14.8,222,291.554054
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.728114,375,0.4,0.5,15.266667,15.266667,229,282.873362
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.72621,377,0.366667,0.5,15.133333,15.133333,227,284.779736
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.737546,254,0.366667,0.5,15.2,15.2,228,280.921053
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.725153,386,0.366667,0.483333,14.733333,14.733333,221,291.171946
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.734253,378,0.4,0.5,14.866667,14.866667,223,288.273543
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.72382,378,0.4,0.5,15.133333,15.133333,227,286.440529
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.721615,385,0.366667,0.516667,15.066667,15.066667,226,287.49115
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.718768,386,0.4,0.5,15.2,15.2,228,284.846491
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.729527,387,0.4,0.533333,14.866667,14.866667,223,287.860987
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22,253,247.802372
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22,253,247.498024
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22,253,246.869565
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22,253,248.090909
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22,253,248.324111
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22,253,248.043478
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.685923,256,0.956522,0.956522,22,22,253,246.70751
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.685923,260,0.956522,0.956522,22,22,253,249.284585
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.685923,257,0.956522,0.956522,22,22,253,248.458498
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.685923,258,0.956522,0.956522,22,22,253,247.067194
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.686658,224,0.4,0.525,20.7,20.7,414,201.869565
