@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC

@DATA
langford-2-8.xml.minion.conv.minion,1,0.769235,69,0.9375,0.9375,17,15,0,115.882353,0.9375,16,16,69,16,16,1,16,136,0.9375,0.9375,16,0.125,0.125,69,0,12.941176,11.411765,0.852076,69,16,0.9375,0,15.352941,15,888,15,1,6,16,31,0.267583,15,15,13.789216,16,15,0,0,0,2,2,0,2,0,0.117647,2,0,0,2,0,0,0,0.882353,16,0
langford-2-9.xml.minion.conv.minion,1,0.74285,50,0.944444,0.944444,19,17,0,96.654971,0.944444,18,18,50,18,18,1,18,171,0.944444,0.944444,18,0.111111,0.111111,50,0,12.210526,10.947368,0.565234,50,18,0.944444,0,14.157895,17,892,17,1,6,18,35,0.240415,17,17,12.716769,18,17,0,0,0,2,2,0,2,0,0.105263,2,0,0,2,0,0,0,0.894737,18,0
langford-3-11-ext.xml.minion.gz,1,0.704183,35,0.969697,0.969697,33.333333,32,550,72.723636,0.969697,33,33,35,33,33,1,33,550,0.969697,0.969697,33,0.060606,0.060606,35,0,6.705882,5.787879,0.132225,35,33,0.969697,0,8.470588,32,987,32,1,3.757576,33,13.323529,0.291644,32,32,6.793651,33,32,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
langford-3-9-ext.xml.minion.gz,1,0.71177,35,0.962963,0.962963,27.333333,26,369,80.620596,0.962963,27,27,35,27,27,1,27,369,0.962963,0.962963,27,0.074074,0.074074,35,0,8.333333,6.444444,0.218484,35,27,0.962963,0,9.714286,26,979,26,1,4.444444,27,13.464286,0.259346,26,26,8.230752,27,26,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
lard-83-83.xml.minion.gz,1,0.67202,530,0.987952,0.987952,82,82,3403,529.855716,0.987952,84,83,530,83,83,1,84,3403,0.987952,0.987952,84,0.024096,0.024096,527,0,?,?,0.155703,530,84,0.987952,0,?,82,531,82,1,?,84,?,?,82,82,?,84,82,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
large-80-sat_ext.xml.minion.gz,1,0.672221,505,0.9875,0.9875,79,79,3160,500.028165,0.9875,80,80,495,80,80,1,80,3160,0.9875,0.9875,80,0.025,0.025,479,0,?,?,0.158237,500,80,0.9875,0,?,79,521,79,1,?,80,?,?,79,79,?,80,79,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
large-80-unsat_ext.xml.minion.gz,1,0.672221,513,0.9875,0.9875,79,79,3160,500.160443,0.9875,80,80,487,80,80,1,80,3160,0.9875,0.9875,80,0.025,0.025,487,0,?,?,0.158279,513,80,0.9875,0,?,79,515,79,1,?,80,?,?,79,79,?,80,79,3282,0.519304,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
large-84-unsat_ext.xml.minion.gz,1,0.671956,513,0.988095,0.988095,83,83,3486,500.144291,0.988095,84,84,487,84,84,1,84,3486,0.988095,0.988095,84,0.02381,0.02381,487,0,?,?,0.143472,513,84,0.988095,0,?,83,516,83,1,?,84,?,?,83,83,?,84,83,3614,0.518359,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
latinSquare-dg-10_all.xml.minion,1,0.597051,999,0.35,0.35,4,35,0,999,0.35,10,100,999,100,100,0.408403,10,40,0.35,0.35,10,0.1,0.1,999,0,100,100,24.975,999,10,0.35,0,100,35,999,35,0.353535,100,10,100,0,35,35,100,10,35,0,0,0,10,10,0,10,0,0,10,0,0,10,0,0,0,0,0,40
latinSquare-dg-11_all.xml.minion,1,0.580181,1000,0.330579,0.330579,4,40,0,1000,0.330579,11,121,1000,121,121,0.384615,11,44,0.330579,0.330579,11,0.090909,0.090909,1000,0,100,100,22.727273,1000,11,0.330579,0,100,40,1000,40,0.333333,100,11,100,0,40,40,100,11,40,0,0,0,11,11,0,11,0,0,11,0,0,11,0,0,0,0,0,44
latinSquare-dg-12_all.xml.minion,1,0.563627,1000,0.298611,0.298611,4,43,0,1000,0.298611,12,144,1000,144,144,0.379845,12,48,0.298611,0.298611,12,0.083333,0.083333,1000,0,100,100,20.833333,1000,12,0.298611,0,100,43,1000,43,0.300699,100,12,100,0,43,43,100,12,43,0,0,0,12,12,0,12,0,0,12,0,0,12,0,0,0,0,0,48
latinSquare-dg-3_all.xml.minion,1,0.679931,784,0.888889,0.888889,4,8,0,784,0.888889,3,9,784,9,9,1,3,12,0.888889,0.888889,3,0.333333,0.333333,784,0,78,77,65.333333,784,3,0.888889,0,80,8,784,8,1,77,3,80,0.015922,8,8,78.333333,3,8,10,0.555556,0,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,12
latinSquare-dg-4_all.xml.minion,1,0.679717,892,0.6875,0.6875,4,11,0,892,0.6875,4,16,892,16,16,0.709091,4,16,0.6875,0.6875,4,0.25,0.25,892,0,91,91,55.75,892,4,0.6875,0,93,11,892,11,0.733333,88,4,93,0.019673,11,11,90.75,4,11,20,0.416667,0,4,4,0,4,0,0,4,0,0,4,0,0,0,0,0,16
latinSquare-dg-5_all.xml.minion,1,0.672635,966,0.64,0.64,4,16,0,966,0.64,5,25,966,25,25,0.6,5,20,0.64,0.64,5,0.2,0.2,966,0,96,95,48.3,966,5,0.64,0,96,16,966,16,0.666667,95,5,98,0.011411,16,16,96,5,16,0,0,0,5,5,0,5,0,0,5,0,0,5,0,0,0,0,0,20
latinSquare-dg-6_all.xml.minion,1,0.661038,987,0.527778,0.527778,4,19,0,987,0.527778,6,36,987,36,36,0.532164,6,24,0.527778,0.527778,6,0.166667,0.166667,987,0,99,97,41.125,987,6,0.527778,0,99,19,987,19,0.542857,96,6,100,0.013977,19,19,98.333333,6,19,0,0,0,6,6,0,6,0,0,6,0,0,6,0,0,0,0,0,24
latinSquare-dg-7_all.xml.minion,1,0.646671,995,0.489796,0.489796,4,24,0,995,0.489796,7,49,995,49,49,0.478261,7,28,0.489796,0.489796,7,0.142857,0.142857,995,0,100,99,35.535714,995,7,0.489796,0,100,24,995,24,0.5,97,7,100,0.010376,24,24,99.285714,7,24,0,0,0,7,7,0,7,0,0,7,0,0,7,0,0,0,0,0,28
latinSquare-dg-8_all.xml.minion,1,0.630731,998,0.421875,0.421875,4,27,0,998,0.421875,8,64,998,64,64,0.452991,8,32,0.421875,0.421875,8,0.125,0.125,998,0,100,100,31.1875,998,8,0.421875,0,100,27,998,27,0.428571,97,8,100,0.009959,27,27,99.625,8,27,0,0,0,8,8,0,8,0,0,8,0,0,8,0,0,0,0,0,32
latinSquare-dg-9_all.xml.minion,1,0.614016,996,0.395062,0.395062,4,32,0,996,0.395062,9,81,996,81,81,0.419355,9,36,0.395062,0.395062,9,0.111111,0.111111,996,0,100,100,27.666667,996,9,0.395062,0,100,32,996,32,0.4,100,9,100,0,32,32,100,9,32,0,0,0,9,9,0,9,0,0,9,0,0,9,0,0,0,0,0,36
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,0.682883,513,0.037778,0.055556,25.395556,25.395556,5714,513,0.073333,2,450,513,450,450,0.1336,2,5714,0.056435,0.093333,2,0.004444,0.004444,513,0.011917,53,47,0.089779,513,2,0.028889,5.36275,53,25,513,42,0.05656,47,2,53,0.06,17,33,50,2,13,31,0.068889,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,0.682883,324,0.037778,0.055556,25.395556,25.395556,5714,324,0.073333,3,450,324,450,450,0.1336,3,5714,0.056435,0.093333,3,0.004444,0.004444,324,0.011917,33,32,0.056703,324,3,0.028889,5.36275,35,25,324,42,0.05656,32,3,35,0.037417,17,33,33.333333,3,13,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,0.682883,263,0.037778,0.055556,25.395556,25.395556,5714,263,0.073333,4,450,263,450,450,0.1336,4,5714,0.056435,0.093333,4,0.004444,0.004444,263,0.011917,27,26,0.046027,263,4,0.028889,5.36275,27,25,263,42,0.05656,20,4,27,0.116619,17,33,25,4,13,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,0.682883,184,0.037778,0.055556,25.395556,25.395556,5714,184,0.073333,5,450,184,450,450,0.1336,5,5714,0.056435,0.093333,5,0.004444,0.004444,184,0.011917,21,17,0.032202,184,5,0.028889,5.36275,23,25,184,42,0.05656,16,5,23,0.148324,17,33,20,5,13,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
lemma-100-9-mod.xml.minion.conv.minion,1,0.026747,96,0.98,0.99,147,98.66,0,96,0.98,9,100,96,100,100,0.996543,9,7350,0.9866,0.99,9,0.02,0.02,96,0.004737,11,10,0.013061,96,9,0.98,0.473709,13,99,96,99,0.996566,7,9,15,0.237908,98,98,11.111111,9,98,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
lemma-12-9-mod.xml.minion.conv.minion,1,0.22283,96,0.833333,0.916667,15,10.666667,0,96,0.833333,9,12,96,12,12,0.96835,9,90,0.888889,0.916667,9,0.166667,0.166667,96,0.039284,11,10,1.066667,96,9,0.833333,0.471405,13,11,96,11,0.969697,7,9,15,0.237908,10,10,11.111111,9,10,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
lemma-15-9-mod.xml.minion.conv.minion,1,0.178178,96,0.866667,0.933333,19.6,13.733333,0,96,0.933333,9,15,96,15,15,0.980464,9,147,0.915556,0.933333,9,0.133333,0.133333,96,0.029481,11,10,0.653061,96,9,0.866667,0.442217,13,14,96,14,0.980952,7,9,15,0.237908,13,14,11.111111,9,13,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
lemma-20-9-mod.xml.minion.conv.minion,1,0.134387,96,0.9,0.95,27,18.6,0,96,0.9,9,20,96,20,20,0.978122,9,270,0.93,0.95,9,0.1,0.1,96,0.024495,11,10,0.355556,96,9,0.9,0.489898,13,19,96,19,0.978947,7,9,15,0.237908,18,18,11.111111,9,18,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
lemma-30-9-mod.xml.minion.conv.minion,1,0.089536,96,0.933333,0.966667,42,28.666667,0,96,0.933333,9,30,96,30,30,0.988262,9,630,0.955556,0.966667,9,0.066667,0.066667,96,0.015713,11,10,0.152381,96,9,0.933333,0.471405,13,29,96,29,0.988506,7,9,15,0.237908,28,28,11.111111,9,28,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
lemma-50-9-mod.xml.minion.conv.minion,1,0.053616,96,0.96,0.98,72,48.64,0,96,0.96,9,50,96,50,50,0.992549,9,1800,0.9728,0.98,9,0.04,0.04,96,0.0096,11,10,0.053333,96,9,0.96,0.48,13,49,96,49,0.992653,7,9,15,0.237908,48,48,11.111111,9,48,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
magicSquare-10_glb.xml.minion.conv.minion,1,0.768242,484,0.99,0.99,5.4,99,0,495.466667,0.99,100,100,484,100,100,1,100,45,0.99,0.99,100,0.12,0.12,484,0,44.8,39.6,11.01037,484,100,0.99,0,53.2,99,1000,99,1,32.285714,100,77.5,0.179712,99,99,46.501557,100,99,0,0,0,10,10,0,10,0,0.977778,10,0,0,100,0,0,0,0,44,1
magicSquare-11_glb.xml.minion.conv.minion,1,0.749851,490,0.991736,0.991736,5.363636,120,0,500.408163,0.991736,121,121,490,121,121,1,121,49,0.991736,0.991736,121,0.109462,0.109462,490,0,44,38,10.212411,490,121,0.991736,0,50.8,120,1000,120,1,27.555556,121,74,0.167967,120,120,44.317237,121,120,0,0,0,11,11,0,11,0,0.979592,11,0,0,121,0,0,0,0,48,1
magicSquare-12_glb.xml.minion.conv.minion,1,0.731691,496,0.993056,0.993056,5.333333,143,0,505.509434,0.993056,144,144,496,144,144,1,144,53,0.993056,0.993056,144,0.100629,0.100629,496,0,?,?,9.537914,496,144,0.993056,0,?,143,1000,143,1,?,144,?,?,143,143,?,144,143,0,0,0,12,12,0,12,0,0.981132,12,0,0,144,0,0,0,0,52,1
magicSquare-13_glb.xml.minion.conv.minion,1,0.713891,530,0.994083,0.994083,5.307692,168,0,538.245614,0.994083,169,169,530,169,169,1,169,57,0.994083,0.994083,169,0.093117,0.093117,530,0,?,?,9.442906,530,169,0.994083,0,?,168,1000,168,1,?,169,?,?,168,168,?,169,168,0,0,0,13,13,0,13,0,0.982456,13,0,0,169,0,0,0,0,56,1
magicSquare-14_glb.xml.minion.conv.minion,1,0.696537,496,0.994898,0.994898,5.285714,195,0,504.262295,0.994898,196,196,496,196,196,1,196,61,0.994898,0.994898,196,0.086651,0.086651,496,0,?,?,8.266595,496,196,0.994898,0,?,195,1000,195,1,?,196,?,?,195,195,?,196,195,0,0,0,14,14,0,14,0,0.983607,14,0,0,196,0,0,0,0,60,1
magicSquare-15_glb.xml.minion.conv.minion,1,0.679685,492,0.995556,0.995556,5.266667,224,0,499.815385,0.995556,225,225,492,225,225,1,225,65,0.995556,0.995556,225,0.081026,0.081026,492,0,?,?,7.689467,492,225,0.995556,0,?,224,1000,224,1,?,225,?,?,224,224,?,225,224,0,0,0,15,15,0,15,0,0.984615,15,0,0,225,0,0,0,0,64,1
magicSquare-16_glb.xml.minion.conv.minion,1,0.663366,510,0.996094,0.996094,5.25,255,0,517.101449,0.996094,256,256,510,256,256,1,256,69,0.996094,0.996094,256,0.076087,0.076087,510,0,?,?,7.494224,510,256,0.996094,0,?,255,1000,255,1,?,256,?,?,255,255,?,256,255,0,0,0,16,16,0,16,0,0.985507,16,0,0,256,0,0,0,0,68,1
magicSquare-17_glb.xml.minion.conv.minion,1,0.647597,484,0.99654,0.99654,5.235294,288,0,491.068493,0.99654,289,289,484,289,289,1,289,73,0.99654,0.99654,289,0.071716,0.071716,484,0,?,?,6.726966,484,289,0.99654,0,?,288,1000,288,1,?,289,?,?,288,288,?,289,288,0,0,0,17,17,0,17,0,0.986301,17,0,0,289,0,0,0,0,72,1
magicSquare-18_glb.xml.minion.conv.minion,1,0.632382,514,0.996914,0.996914,5.222222,323,0,520.311688,0.996914,324,324,514,324,324,1,324,77,0.996914,0.996914,324,0.067821,0.067821,514,0,?,?,6.757295,514,324,0.996914,0,?,323,1000,323,1,?,324,?,?,323,323,?,324,323,0,0,0,18,18,0,18,0,0.987013,18,0,0,324,0,0,0,0,76,1
magicSquare-19_glb.xml.minion.conv.minion,1,0.617717,481,0.99723,0.99723,5.210526,360,0,487.407407,0.99723,361,361,481,361,361,1,361,81,0.99723,0.99723,361,0.064327,0.064327,481,0,?,?,6.017375,481,361,0.99723,0,?,360,1000,360,1,?,361,?,?,360,360,?,361,360,0,0,0,19,19,0,19,0,0.987654,19,0,0,361,0,0,0,0,80,1
magicSquare-3_glb.xml.minion.conv.minion,1,0.873959,452,0.888889,0.888889,6.333333,8,0,484,0.888889,9,9,452,9,9,1,9,17,0.888889,0.888889,9,0.372549,0.372549,452,0,33.333333,25.2,28.470588,452,9,0.888889,0,44.8,8,996,8,1,16.888889,9,69.5,0.343968,8,8,34.583682,9,8,48,0.666667,0,3,3,0,3,0,0.941176,3,0,0,9,0,0,0,0,16,1
magicSquare-4_glb.xml.minion.conv.minion,1,0.865625,473,0.9375,0.9375,6,15,0,498.095238,0.9375,16,16,473,16,16,1,16,21,0.9375,0.9375,16,0.285714,0.285714,473,0,38.285714,30,23.718821,473,16,0.9375,0,46.857143,15,1000,15,1,22,16,74,0.266053,15,15,39.081045,16,15,0,0,0,4,4,0,4,0,0.952381,4,0,0,16,0,0,0,0,20,1
magicSquare-5_glb.xml.minion.conv.minion,1,0.853642,522,0.96,0.96,5.8,24,0,541.12,0.96,25,25,522,25,25,1,25,25,0.96,0.96,25,0.232,0.232,522,0,40,31.6,21.6448,522,25,0.96,0,49.2,24,1000,24,1,22.222222,25,76,0.243134,24,24,40.358477,25,24,0,0,0,5,5,0,5,0,0.96,5,0,0,25,0,0,0,0,24,1
magicSquare-6_glb.xml.minion.conv.minion,1,0.83897,504,0.972222,0.972222,5.666667,35,0,521.103448,0.972222,36,36,504,36,36,1,36,29,0.972222,0.972222,36,0.195402,0.195402,504,0,44.8,38.285714,17.969084,504,36,0.972222,0,52.428571,35,1000,35,1,28.428571,36,76,0.196521,35,35,44.840709,36,35,0,0,0,6,6,0,6,0,0.965517,6,0,0,36,0,0,0,0,28,1
magicSquare-7_glb.xml.minion.conv.minion,1,0.822485,523,0.979592,0.979592,5.571429,48,0,537.454545,0.979592,49,49,523,49,49,1,49,33,0.979592,0.979592,49,0.168831,0.168831,523,0,44.8,37.6,16.286501,523,49,0.979592,0,51.6,48,1000,48,1,25.333333,49,81,0.191958,48,48,45.02285,49,48,0,0,0,7,7,0,7,0,0.969697,7,0,0,49,0,0,0,0,32,1
magicSquare-8_glb.xml.minion.conv.minion,1,0.804881,507,0.984375,0.984375,5.5,63,0,520.324324,0.984375,64,64,507,64,64,1,64,37,0.984375,0.984375,64,0.148649,0.148649,507,0,44.8,36.4,14.06282,507,64,0.984375,0,51.6,63,1000,63,1,27.571429,64,77,0.199393,63,63,44.515632,64,63,0,0,0,8,8,0,8,0,0.972973,8,0,0,64,0,0,0,0,36,1
magicSquare-9_glb.xml.minion.conv.minion,1,0.786675,517,0.987654,0.987654,5.444444,80,0,528.780488,0.987654,81,81,517,81,81,1,81,41,0.987654,0.987654,81,0.132791,0.132791,517,0,45.2,37.2,12.897085,517,81,0.987654,0,54.8,80,1000,80,1,26.666667,81,75,0.200645,80,80,45.930689,81,80,0,0,0,9,9,0,9,0,0.97561,9,0,0,81,0,0,0,0,40,1
mug100-1-3.xml.watchless.minion.gz,1,0.473173,324,0.03,0.03,3.32,3.32,0,324,0.03,3,100,324,100,100,0.371667,3,166,0.0332,0.04,3,0.02,0.02,324,0.004665,33,32,1.951807,324,3,0.03,0.466476,35,3,324,4,0.033535,32,3,35,0.037417,3,3,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug100-1-4.xml.watchless.minion.gz,1,0.473173,263,0.03,0.03,3.32,3.32,0,263,0.03,4,100,263,100,100,0.371667,4,166,0.0332,0.04,4,0.02,0.02,263,0.004665,27,26,1.584337,263,4,0.03,0.466476,27,3,263,4,0.033535,20,4,27,0.116619,3,3,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug100-25-3.xml.watchless.minion.gz,1,0.473173,324,0.03,0.03,3.32,3.32,0,324,0.03,3,100,324,100,100,0.37,3,166,0.0332,0.04,3,0.02,0.02,324,0.004665,33,32,1.951807,324,3,0.03,0.466476,35,3,324,4,0.033535,32,3,35,0.037417,3,3,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug100-25-4.xml.watchless.minion.gz,1,0.473173,263,0.03,0.03,3.32,3.32,0,263,0.03,4,100,263,100,100,0.37,4,166,0.0332,0.04,4,0.02,0.02,263,0.004665,27,26,1.584337,263,4,0.03,0.466476,27,3,263,4,0.033535,20,4,27,0.116619,3,3,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug88-1-3.xml.watchless.minion.gz,1,0.473771,324,0.034091,0.034091,3.318182,3.318182,0,324,0.034091,3,88,324,88,88,0.348485,3,146,0.037707,0.045455,3,0.022727,0.022727,324,0.005293,33,32,2.219178,324,3,0.034091,0.46577,35,3,324,4,0.03814,32,3,35,0.037417,3,3,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug88-1-4.xml.watchless.minion.gz,1,0.473771,263,0.034091,0.034091,3.318182,3.318182,0,263,0.034091,4,88,263,88,88,0.348485,4,146,0.037707,0.045455,4,0.022727,0.022727,263,0.005293,27,26,1.80137,263,4,0.034091,0.46577,27,3,263,4,0.03814,20,4,27,0.116619,3,3,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug88-25-3.xml.watchless.minion.gz,1,0.473771,324,0.034091,0.034091,3.318182,3.318182,0,324,0.034091,3,88,324,88,88,0.367424,3,146,0.037707,0.045455,3,0.022727,0.022727,324,0.005293,33,32,2.219178,324,3,0.034091,0.46577,35,3,324,4,0.03814,32,3,35,0.037417,3,3,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
mug88-25-4.xml.watchless.minion.gz,1,0.473771,263,0.034091,0.034091,3.318182,3.318182,0,263,0.034091,4,88,263,88,88,0.367424,4,146,0.037707,0.045455,4,0.022727,0.022727,263,0.005293,27,26,1.80137,263,4,0.034091,0.46577,27,3,263,4,0.03814,20,4,27,0.116619,3,3,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel3-3.xml.watchless.minion.gz,1,0.490234,324,0.272727,0.363636,3.636364,3.636364,0,324,0.454545,3,11,324,11,11,0,3,20,0.330579,0.454545,3,0.181818,0.181818,324,0.058439,33,32,16.2,324,3,0.272727,0.642824,35,4,324,5,0.363636,32,3,35,0.037417,3,5,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel3-4.xml.watchless.minion.gz,1,0.490234,263,0.272727,0.363636,3.636364,3.636364,0,263,0.454545,4,11,263,11,11,0,4,20,0.330579,0.454545,4,0.181818,0.181818,263,0.058439,27,26,13.15,263,4,0.272727,0.642824,27,4,263,5,0.363636,20,4,27,0.116619,3,5,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel4-4.xml.watchless.minion.gz,1,0.382715,263,0.217391,0.26087,6.173913,6.173913,0,263,0.478261,4,23,263,23,23,0,4,71,0.268431,0.478261,4,0.086957,0.086957,263,0.083732,27,26,3.704225,263,4,0.173913,1.925846,27,6,263,11,0.280632,20,4,27,0.116619,5,11,25,4,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel4-5.xml.watchless.minion.gz,1,0.382715,184,0.217391,0.26087,6.173913,6.173913,0,184,0.478261,5,23,184,23,23,0,5,71,0.268431,0.478261,5,0.086957,0.086957,184,0.083732,21,17,2.591549,184,5,0.173913,1.925846,23,6,184,11,0.280632,16,5,23,0.148324,5,11,20,5,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel5-4.xml.watchless.minion.gz,1,0.282062,263,0.170213,0.191489,10.042553,10.042553,0,263,0.489362,4,47,263,47,47,0,4,236,0.213671,0.489362,4,0.042553,0.042553,263,0.093411,27,26,1.114407,263,4,0.106383,4.390306,27,9,263,23,0.218316,20,4,27,0.116619,8,23,25,4,5,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel5-5.xml.watchless.minion.gz,1,0.282062,184,0.170213,0.191489,10.042553,10.042553,0,184,0.489362,5,47,184,47,47,0,5,236,0.213671,0.489362,5,0.042553,0.042553,184,0.093411,21,17,0.779661,184,5,0.106383,4.390306,23,9,184,23,0.218316,16,5,23,0.148324,8,23,20,5,5,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel5-6.xml.watchless.minion.gz,1,0.282062,169,0.170213,0.191489,10.042553,10.042553,0,169,0.489362,6,47,169,47,47,0,6,236,0.213671,0.489362,6,0.042553,0.042553,169,0.093411,18,14,0.716102,169,6,0.106383,4.390306,19,9,169,23,0.218316,13,6,20,0.153623,8,23,16.666667,6,5,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,0.703784,324,0.170213,0.191489,10.042553,10.042553,236,324,0.489362,3,47,324,47,47,0,3,236,0.213671,0.489362,3,0.042553,0.042553,324,0.093411,33,32,1.372881,324,3,0.106383,4.390306,35,9,324,23,0.218316,32,3,35,0.037417,8,23,33.333333,3,5,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
