@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,1.9227,0.4879,0.3265,0.3333,0.0006,0.3243,22.7554,0.0218,0.0016,0.6402,0.3256,0.3228,0.0177,0.061,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.2206,0.2306,0.1152,1,0,0.5308,0.4995,11.8763,0.6034,0.6647,0.7999,0.4999,0.4909,0.7998,?,0.4259
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0,0.1208,0.1007,0,1,0.6173,0,46.7898,0.0196,0.6225,16.9952,0,0,0.6863,?,1.0008
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.0491,0.6667,0.27,0.1081,0,0.162,0.0505,30.1872,0.0218,0.1695,0.5975,0.0906,0.0234,0.897,?,0.2305
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0329,0.0127,0.9737,0.0327,0.875,0.8855,0.0017,0,0.0093,0.8906,16.2348,0.0047,0.0007,0.9038,?,1.8622
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,17.3625,1.8611,0.389,1,0,0.0014,0.0006,11.4545,0.0339,0.0016,4.8493,0.0008,0.0005,0.0563,?,0.4867
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0333,0.0001,0.7357,0.0044,0,0.9109,0.0044,71.9211,0.0031,0.9109,15.9624,0.0044,0.0044,0.911,?,1.7479
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0216,0.1107,0.8448,0.0172,0.3333,0.5395,0.0012,41.6621,0.0099,0.5808,3.133,0.0088,0.0005,0.6735,0.3105,0.2498
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.0138,0.015,0.9374,0,0.8571,0.7997,0,53.1523,0.0041,0.8073,30.5812,0,0,0.8239,?,1.5579
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.1882,0.2343,0.1289,1,0,0.5015,0.4995,11.7105,0.5837,0.6657,0.8429,0.4999,0.4909,0.7998,?,0.4362
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.8555,0.7311,0.6825,0.1769,0,0.0297,0.011,22.1611,0.0011,0.0899,5.9201,0.0337,0.0107,0.9499,?,0.5578
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,0,1.6189,0.5,0.3254,1,0.0013,0.3225,18.3955,0.0326,0.0032,0.7675,0.3237,0.3162,0.0552,0.0737,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0.1022,0.0782,0,1,0.6491,0,37.8226,0.0293,0.6646,22.282,0,0,0.7281,?,1.0967
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.1768,0.1797,0.5666,0.466,0,0.4366,0.2746,34.8133,0.0218,0.5289,0.9896,0.3227,0.2608,0.6242,0.3829,0.5515
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0015,0.0424,0.5044,0.1195,0,0.258,0.1109,29.8281,0.0074,0.258,0.6607,0.1109,0.1109,0.258,0.1018,0.009
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.0091,0.0899,0.9533,0,0.8889,0.7143,0,77.2068,0.0022,0.7921,46.2428,0,0,0.8903,?,1.8814
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.043,0.0001,0.7581,0.0064,1,0.509,0.0064,28.1668,0.0172,0.509,6.6825,0.0064,0.0064,0.509,?,0.5928
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.4964,0,0,0.5098,0,45.4103,0.0025,0.5098,12.6815,0,0,0.5098,?,0.3075
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333,0,0.042,26.7559,0.0136,0,1.2202,0.042,0.042,0,0.0619,0
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,1.814,1.2721,0.5168,0.779,0,0.0004,0.3775,17.9462,0.0881,0.0008,12.004,0.4447,0.0142,0.8132,?,0.3037
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.2415,0.2349,0.1118,1,0,0.5377,0.4996,11.6017,0.6456,0.6647,0.87,0.4999,0.4947,0.7998,?,0.4317
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0,0,0.8678,0.2725,1,0.7821,0.2725,0,0.031,0.7821,2.0876,0.2725,0.2725,0.7821,0.3199,1.1841
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.0173,0.0179,0.9391,0,0.7778,0.8011,0,42.0242,0.0046,0.8081,30.1772,0,0,0.8271,?,1.5472
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0,0.0001,0.6298,0.2295,0,0.5831,0.2295,38.0401,0.0096,0.5832,1.0415,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.001,0.0011,0.7147,0.1029,0,0.9397,0.0979,268.3673,0.002,0.9407,10.4128,0.0983,0.0968,0.9418,?,2.2639
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0475,0.0001,0.9792,0.0556,1,0.9292,0.0552,0,0.0058,0.9293,11.5076,0.0552,0.0551,0.9294,0.3443,2.1539
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0,0.0002,0.8824,0.0277,1,0.7576,0.0275,78.9748,0.0142,0.7577,3.5447,0.0276,0.0274,0.758,0.3095,1.2368
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2051,0.2362,0.1211,1,0,0.5285,0.4996,13.4898,0.6278,0.6658,0.8838,0.4999,0.4933,0.7999,?,0.4378
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.0139,0.0417,0.9492,0,0.8333,0.7818,0,51.6304,0.0029,0.8071,38.2085,0,0,0.8569,?,1.7356
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.1556,0.705,0.4028,0.3069,0,0.0477,0.0493,22.4045,0.0405,0.0895,1.0844,0.0909,0.0299,0.3366,0.3745,0.5753
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.005,0,0.2932,0.3072,0,0,0.2685,34.7528,0.0251,0,0.8359,0.2687,0.2681,0,0.0124,0.0125
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,0.6858,1.3055,0.3903,1,0,0,0,12.3923,0.0489,0,25.0644,0.0041,0,0.7688,?,0.4631
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0604,0,0.9758,0.0787,1,0.9195,0.0786,0,0.0089,0.9195,9.3198,0.0786,0.0786,0.9196,0.3403,1.9263
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.027,0.0001,0.7551,0.0002,1,0.457,0.0002,22.8482,0.011,0.457,7.0293,0.0002,0.0002,0.457,?,0.5871
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.2341,0.9172,0.0955,0,0.6038,0.013,24.1077,0.0031,0.7881,9.0059,0.0368,0,0.975,1.0404,0.51
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.004,0.0519,0.987,0.5,0.9474,0.9507,0.0082,108.3636,0.0013,0.9732,124.109,0.0356,0.001,0.9992,?,2.7455
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0,0.2754,0.8739,0.094,0,0.4434,0.0151,13.5234,0.004,0.7012,5.0096,0.0359,0.0018,0.9648,0.8788,0.5537
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,5.6667,0,0.75,0.004,0,0,0.004,0,0.6667,0,0,0.004,0.004,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.7945,0.9361,0.6758,0.1791,0,0.0143,0.0269,44.2747,0.0005,0.0487,5.3438,0.0351,0.009,0.9662,?,0.5804
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0148,0.0155,0.7313,0.0747,0,0.9423,0.0235,168.5,0.0006,0.9538,36.0931,0.0395,0.0148,0.9775,?,2.7228
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.043,0.0001,0.7581,0.0064,1,0.509,0.0064,32.2418,0.0178,0.509,6.619,0.0064,0.0064,0.509,?,0.5928
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.1276,2.5038,0.3776,0.2764,0,0.0004,0.0288,24.5282,0.069,0.0012,1.2067,0.0487,0.0239,0.0302,0.2569,0.2655
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999,0.0957,0,0.9375,0.0899,205.6862,0.0025,0.9385,11.0258,0.0912,0.0886,0.9403,?,2.0058
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0069,0.0058,0.6713,0.1823,0,0.8681,0.1703,50.1492,0.0131,0.8683,4.1452,0.176,0.165,0.8789,0.3168,1.3212
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0083,0.1558,0.7515,0,1,0.2999,0,28.154,0.0037,0.3114,24.3422,0,0,0.3734,?,0.5803
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.1131,0.0959,0,1,0.6303,0,50.2843,0.0176,0.6353,19.2735,0,0,0.6916,?,1.039
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1389,0.1899,0.157,0.9999,0,0.617,0.496,14.2297,0.0129,0.6662,0.6962,0.499,0.4733,0.8263,?,0.3826
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0,0.042,24.195,0.0143,0,1.2147,0.042,0.042,0,0.0723,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.123,0.2029,0.1161,0.9999,0,0.625,0.4957,14.9562,0.0205,0.6662,0.675,0.499,0.4748,0.827,?,0.3811
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333,0,0.042,28.9081,0.0111,0,1.1606,0.042,0.042,0,0.0315,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0642,0.0003,0.6707,0.0102,0,0.8575,0.01,52.2596,0.0109,0.8576,8.8074,0.0101,0.0099,0.858,0.2727,1.1984
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.6385,0.0105,0.4961,0,0.0004,0.4945,15.6245,0.1131,0.0886,1.1728,0.4951,0.4939,0.1876,?,0.0165
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,0,1.5369,0.5,0.3239,1,0.0008,0.3217,15.9822,0.0369,0.0034,0.829,0.3225,0.3158,0.0591,0.078,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0036,0.0537,0.9843,0.5,0.9444,0.9641,0.0087,83,0.0012,0.9797,159.498,0.0278,0.0011,0.9991,?,2.677
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.5863,0.2104,0.3964,0.9999,0,0.5713,0.4941,31.6351,0.0315,0.7142,2.7362,0.4987,0.43,0.8226,0.8429,0.6743
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.0091,0.0868,0.9534,0,0.8947,0.7205,0,65.9646,0.0021,0.7946,46.3796,0,0,0.8878,?,1.8777
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0,0.499,0,52.1064,0.0015,0.499,15.9196,0,0,0.499,?,0.3133
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.2015,0.1889,0.6265,0.4537,0,0.4441,0.28,34.1466,0.0221,0.521,0.9861,0.3324,0.2647,0.6389,0.3975,0.5497
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0,0,0.5161,0.042,0.3333,0,0.042,31.3333,0.0107,0,1.1626,0.042,0.042,0,0.0632,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0031,0.0687,0.9798,0.5,0.9286,0.9684,0.0049,114.6667,0.0012,0.9857,147.82,0.0196,0.0002,0.9998,?,2.6652
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.0107,0.0421,0.9474,0,0.8824,0.7782,0,58.1702,0.0027,0.8037,41.1756,0,0,0.8535,?,1.7418
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0,0.5914,0.231,0.0087,0,0.0179,0.0047,0,0.1643,0.0355,1.8546,0.0053,0.004,0.0943,0.0366,0.1105
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.033,0.6564,0.2831,0.1079,0,0.1642,0.0431,81.1976,0.0161,0.1698,0.9349,0.0905,0.0233,0.8974,?,0.2298
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.4281,0.2201,0.3203,0.9994,0,0.5199,0.4231,35.5768,0.0278,0.7126,4.917,0.4979,0.0315,0.9091,1.3559,0.4761
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,0,1.4277,0.5,0.3238,1,0.002,0.32,14.396,0.0441,0.0048,0.9031,0.3215,0.3131,0.071,0.0846,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,0,0.9395,0.1832,1,0.8774,0.1832,140.109,0.0069,0.8774,3.6652,0.1832,0.1832,0.8775,0.236,1.907
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0,0.0803,0.713,0.0189,0,0.7338,0.0149,20.1139,0.0005,0.7851,3.0221,0.0161,0.0137,0.8578,0.2063,0.4767
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,2.037,0.5,0.3263,0.3333,0.0007,0.3241,24.6185,0.0303,0.0024,0.652,0.3256,0.3229,0.0173,0.0678,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0255,0.0001,0.7548,0.0001,1,0.4505,0.0001,28.8632,0.011,0.4505,7.3335,0.0001,0.0001,0.4506,?,0.5865
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.1015,0.0831,0,1,0.6446,0,40.5477,0.0296,0.6578,22.7607,0,0,0.7239,?,1.105
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,0,1.4258,0.5,0.3186,1,0.0004,0.3163,11.2339,0.0857,0.0018,1.0524,0.317,0.3089,0.0703,0.1072,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0.0102,0.0218,0.9713,0.0001,0.875,0.8608,0,71.8571,0.0045,0.8771,44.7607,0,0,0.9034,?,1.9806
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0,0.0015,0.5096,0,0,0.5267,0,32.1439,0.0035,0.5267,11.0032,0,0,0.5268,0.0703,0.3031
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0204,0.0986,0.4396,0.015,0.1429,0.5387,0.0009,41.7304,0.017,0.575,3.5357,0.0078,0.0001,0.6615,0.3181,0.2498
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.024,2.4517,0.3863,0.2391,0,0,0.1307,26.107,0.0321,0,0.3926,0.1378,0.0598,0,?,0.1693
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,54.9677,2.7129,0.3109,0.4684,0,0,0.4604,6.2137,0.0045,0,0.5361,0.4604,0.4604,0.0012,0.6691,0.0275
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0,0.0001,0.8667,0.0335,1,0.7361,0.0334,53.9894,0.0184,0.7361,3.2732,0.0334,0.0334,0.7363,0.3222,1.1331
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.0181,0.0193,0.9405,0,0.7143,0.8014,0,43.5056,0.0045,0.8099,31.2857,0,0,0.8316,?,1.5477
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0,0.3275,0.7631,0.318,0,0.326,0.0005,27.9477,0.0058,0.8262,3.6123,0.0279,0.0001,0.9642,?,0.6689
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.7945,0.9361,0.6758,0.1791,0,0.0143,0.0269,44.2067,0.0005,0.0487,18.8201,0.0351,0.009,0.9662,?,0.5804
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0.0475,0.6669,0.2732,0.1085,0,0.16,0.0494,25.0995,0.0218,0.1694,0.6305,0.0906,0.0234,0.8971,?,0.2307
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,0.5843,1.0232,0.6726,0.34,0,0.024,0.0356,0,0.0002,0.063,19.9857,0.05,0.0128,0.9582,?,0.5786
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.0117,0.0848,0.9547,0,0.8182,0.7269,0,62.6545,0.0025,0.8028,46.6159,0,0,0.8894,?,1.8728
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.0205,0.1023,0.4345,0.0161,0.1429,0.5408,0.0009,32.2728,0.0118,0.5747,3.2997,0.0077,0.0001,0.6629,0.3453,0.2497
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0,0.0904,0.0769,0,1,0.6664,0,47.0889,0.0239,0.6777,27.691,0,0,0.7359,?,1.1742
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,0.0087,0.1877,0.9549,0.0254,0.8947,0.6733,0,66.8571,0.0019,0.8485,51.3781,0,0,0.9372,?,1.9122
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.0156,0.0193,0.932,0,0.8333,0.7847,0,65.4864,0.0056,0.7941,27.3563,0,0,0.8152,?,1.4728
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,1.4518,0.2701,0.1644,0,0.0005,0.0978,27.4363,0.0241,0.006,1.5776,0.1065,0.089,0.0308,0.1796,0.1386
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,39.2572,0.0104,0.5831,1.0585,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.1327,0.2068,0.1252,0.9996,0,0.6099,0.496,16.1562,0.0203,0.6665,0.6105,0.499,0.4771,0.8278,?,0.3771
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,0.0002,0.2409,0.4651,0.3633,0,0.5265,0,58.83,0.005,0.8327,56.5059,0.1184,0,0.9614,?,1.4619
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0.0584,0.2024,0.6632,0.31,0,0.5304,0,6.1159,0.0049,0.64,16.1843,0.0009,0,0.8146,?,0.8171
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.0113,0.1804,0.956,0.0222,0.8667,0.6748,0,58.5061,0.0021,0.8497,56.1417,0,0,0.9367,?,1.9067
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.0077,0.0374,0.9772,0.0001,0.9231,0.8561,0,80.6255,0.0029,0.8835,60.564,0,0,0.9241,?,2.3039
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.0059,0.0563,0.9757,0,0.9091,0.8151,0,76.8407,0.0025,0.8619,76.4153,0,0,0.9167,?,2.2071
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0,0,0.4964,0.042,0.3333,0,0.042,29.2068,0.0107,0,1.1581,0.042,0.042,0,0.0769,0
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1048,0.1725,0.6071,0.3002,0,0.6795,0,9.5012,0.0009,0.9525,10.5274,0.0042,0,0.9981,?,0.4054
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,1.4754,0.2583,0.1774,0,0.0008,0.1009,4.5071,0.0248,0.0074,1.5759,0.1076,0.0899,0.0339,0.1662,0.135
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.0804,0.1908,0.1501,0.4999,0,0.6587,0.4963,15.1771,0.0203,0.685,0.6504,0.4991,0.4824,0.8301,?,0.381
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0,0,0.9312,0.1969,1,0.865,0.1968,158.0854,0.0089,0.865,3.2818,0.1969,0.1968,0.8651,0.2497,1.7716
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.1917,0.2292,0.1244,1,0,0.543,0.4996,15.2925,0.6211,0.6657,0.8374,0.4999,0.4944,0.7999,?,0.435
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,1.4938,0.2699,0.2363,0,0.0004,0.1022,16.1454,0.0289,0.0031,1.5778,0.1213,0.0892,0.0358,0.1587,0.1432
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0,0,0.3636,0.3732,0,0,0.3409,17.052,0.0606,0,1.4047,0.3623,0.3112,0,0.0706,0.101
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.0197,0.0188,0.9344,0,0.75,0.7881,0,39.7,0.0051,0.7974,27.309,0,0,0.8188,?,1.4653
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.033,0.6564,0.2831,0.1079,0,0.1642,0.0431,81.1976,0.0161,0.1698,0.5788,0.0905,0.0233,0.8974,?,0.2298
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,0,1.0293,0.0071,0.3252,1,0.0144,0.0022,17.2897,0.2172,0.0496,5.7714,0.0888,0,0.4114,?,0.0562
