@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC

@DATA
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.0064,0.7516,0.3164,0.5804,0.6037,0.1556,0.6464,0.0064,0.3048,0.0039,0,313.028,20.1738,310.733,0.3333,0.0115,0.0078,0.3425,29.8876,28.7399,32.3299,0.0044,31.0494,17.7417,238170,29.7138,240210,0.3447,33.5623,27.6741,26.9004,1.0304,13.8583,2,0.002,0.002,0.0064,2,0.0064,2040,0,0,2,0.9966,0.0207,?,?,?,0.0039,0.002,0.0009,0.0039,400.111,0.0022,0,0.0022,0.0467,0,0.0022,0.4593,0,0.2306,0.0064,0.0086,0.9968,0,1530,0.001,1,1,0,0.0013,0.5976,378,420,1,0.0039,0,400.5,0,0.1422,0.0612,631,522,786,511,3550,0,0,0,0,0.376,0,0,0,0,3799,403.533,431,?,?,?,0.0064,370,0.3976,?,?,1156.0909,?,0,0.055,0,405,?,477
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0,0.266,0.0033,0.1328,0.211,1.5449,0.5008,0,0.0006,0.0337,0.6363,26.639,1.5787,26.4392,0,0.1377,0.0178,0.0371,30.0259,28.8964,43.8583,0,32.7607,1.0254,2376,31.0028,2376,0.0126,43.8583,4.7791,4.7791,0.4213,0.1958,6.0178,0.0013,0.0055,0.0025,6,0.0036,338,0.0442,0.2691,7,0.9633,0.1333,0.6422,0.0417,0.0205,0.0101,0.0034,0.0313,0.013,53.596,0.0202,1.2473,0.2,0.0984,0.2099,0,0.3028,1.9071,0.416,0.1423,0,0.9643,0.8022,338,0.0301,0.3723,0,0,0.0118,0.7996,47,60,1,0.013,1.617,53,0.1169,0.1077,0.3596,2485,1808,3205,421,3557,0.0882,0.1103,0.1002,0.0839,0.0276,0.1036,0.0814,0.1978,0.126,3557,53.7463,60,0.4474,0.0135,0.2621,0.0051,47,0.1608,2.5202,0.1565,2331.4444,0.3262,0.0894,0.0985,0.022,54,2.8759,421
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.9747,0.8884,2.0143,0.8775,0.0201,0.9546,0.9747,0.8745,0.0045,3.2238,135.818,42.2892,46.7153,0.0325,9.1973,0.0672,0.899,71.4419,63.0165,83.9492,0.8526,75.5476,42.0517,83857,66.5315,84809,0.8996,110.3305,62.1178,61.7671,0.3299,3.729,2,0.0008,0.0033,0.011,2,0.011,952,0.072,0.2345,2,1.0021,10.9352,?,?,?,0.0013,0.0021,0.027,0.0031,428.371,0.3567,4.9766,0.6157,0.0915,0.259,0.189,0.9696,4.2932,0.2365,0.011,0.0114,1.1364,0.009,922,1.4371,0.9987,0.8947,0,0.0022,0.1547,411,448,1,0.0031,0.1006,432,0,0.1271,0.1869,547,438,572,270,584,0,0,0,0,0.911,0,0,0.0013,0,610,429.759,454,?,?,?,0.011,411,0.9221,?,?,460,?,0,0.0937,0,433,?,84
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0.8478,0.7592,1.0754,0.9008,0,0.9324,0.8478,0.7592,0.0404,0,0.291,1.8976,1.2777,0,0.5283,0.1429,0.7592,0,0,0,0.7592,0,1.4121,322,0,322,0.7592,0,0,0,0,0,2.9222,0.0186,0.0186,0.2609,2,0.2623,91,0,0,3,0.9808,1.588,0.1333,0.2422,0.0737,0.0404,0.0186,0.0172,0.0404,31.2061,0.0769,0,0.0769,0.1549,0,0.0769,0.7592,0,0.283,0.2826,0,0.9661,0,91,0.018,1,1,0,0.022,0.4265,25,37,1,0.0404,0,31,0.0189,0.1453,0,0,0,0,0,0,0.2892,0.2892,0.2892,0.2891,0.7592,0.2892,0.2891,0.2892,0.2892,0,31.0879,37,0.1169,0.0435,0.9684,0.2795,25,0.7592,0.4265,0.3319,0,0.0253,0.2733,0.1539,0.0916,31,0.4265,0
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0.5,0,0,0.9954,0,0.9983,0,0,0.2667,0,0,6.8622,0.0018,0,23.8956,0.2667,0,0,0,0,0,0,7.0992,75600,0,75600,0,0,0,0,0,0,2,0.1333,0.1333,0.0006,2,0.0006,45,0,0,2,0.9421,0,?,?,?,0.2667,0.1333,0.248,0.2667,2.697,0,0,0,0.3645,0,0,0,0,1.2648,0.0006,0,0.9371,0,45,0.2591,1,1,0,0.2667,0,2,4,1,0.2667,0,3,0,1.2881,0,0,0,0,0,0,0.4988,0.4988,0.4988,0.4988,0,0.4988,0.4988,0.4988,0.4988,0,2.7163,4,?,?,?,0.0006,2,0,?,?,0,?,0,0.357,0,3,?,0
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0.3074,0,0.0885,0.9868,0,0.9978,0.1351,0,0.0541,0,1.0246,1.4077,2.403,0.4937,0.6225,0.0506,0,16.808,15.5162,20.7388,0,16.8501,1.0317,296,15.823,314,0,23.4901,15.4978,15.2993,0.2291,0.0722,5.9615,0.0068,0.027,0.0169,5,0.019,118,0,0.1341,7,0.83,0.2152,0.4805,0.0777,0.0686,0.0405,0.015,0.1453,0.0489,8.709,0,0.6639,0,0.2117,0.4495,0,0,1.2311,0.3674,0.2669,0.0608,0.7667,0.8726,79,0.1331,0.3851,0,0,0.038,0.396,6,11,1,0.0489,1.2485,9,0.0864,0.2578,0.1369,2292,2135,2569,1898,2928,0.3188,0.3698,0.3625,0.3132,0,0.3478,0.3121,0.3789,0.3732,4183,8.7125,11,0.4433,0.0507,0.1238,0.0203,6,0,1.3229,0.0581,2462.0714,0.4,0.3556,0.2125,0.0498,9,1.6317,1862
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.9533,0.8498,1.8814,0.8404,0.1897,0.9042,0.9533,0.6638,0.0022,2.5929,765.909,44.9314,29.8182,0.0323,0.2786,0.0262,0.847,88.0179,81.5424,102.5278,0.1461,94.7619,56.4598,264031,86.8868,266431,0.8993,102.5278,76.6151,76.6151,0.706,7.0027,3.0652,0.0005,0.0012,0.0009,3,0.002,2400,0.0326,0.1651,4,0.9994,5.3311,?,?,?,0.0009,0.0008,0.0001,0.0015,1060.67,0.1453,5.4357,0.2837,0.1811,0.1569,0.0604,0.9993,4.8657,0.1702,0.0088,0.0091,1.0151,0.0132,2325,0.0859,0.9971,0.8889,0,0.0009,0.1983,1064,1120,1,0.0015,0.1885,1093,0.1948,0.1316,0.097,212,53,239,36,429,0,0,0,0,0.9356,0.0001,0,0.0126,0.0001,429,1091.95,1112,?,?,?,0.0033,1059,0.9516,?,?,179.6667,?,0.2411,0.0219,0.0806,1092,?,36
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.9549,0.8042,1.8737,0.7866,0.0808,0.8878,0.9549,0.7334,0.0023,2.6368,59.7429,46.5878,31.0909,0.0323,0.4932,0.0262,0.8378,66.4641,58.9293,83.9063,0.6052,77.68,55.389,263300,62.7456,266431,0.8575,86.5517,56.6163,56.3406,0.3677,10.8147,3.6458,0.0005,0.0013,0.0009,3,0.0018,2400,0.034,0.1947,4,0.9995,0.1238,?,?,?,0.0009,0.0008,0.0005,0.0014,1094.54,0.1646,5.5511,0.2912,0.0256,0.1855,0.0786,0.9287,5.0203,0.0429,0.0088,0.0119,0.9999,0.013,2325,0,0.9972,0.8462,0,0.0009,0.195,1061,1126,1,0.0014,0.184,1099,0.2053,0.1205,0.1557,162,117,198,64,201,0,0,0,0,0.8878,0,0,0,0,229,1051.55,1126,?,?,?,0.0029,1054,0.9094,?,?,146.0833,?,0.65,0.2247,0.1312,1099,?,58
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0.0094,0.1008,0.0158,0.5393,0.401,0.6874,0,0.0857,0.1134,1.899,8.04,1.5264,9.0305,0,0.1635,0.0833,0.1415,19.5421,17.6555,23.5296,0.0819,23.5244,0.8114,48342,17.6818,48342,0.1137,23.5296,17.3237,17.3237,0.1263,0.002,2,0.0002,0.0012,0.0025,2,0.0025,120,0.0345,0.207,2,0.9042,0.316,?,?,?,0.0497,0.0008,0.0891,0.0833,14.544,0.0753,2.1089,0.1409,0.1944,0.2977,0.0387,0.2455,2.8674,0.602,0.0025,0,0.8678,0.8074,120,0.0977,0.2441,0,0,0.0417,0.0079,11,18,1,0.0833,1.3464,14,0,0.3406,0.1356,2186,2049,2502,1733,2621,0.493,0.4946,0.4941,0.4925,0.1673,0.4939,0.4921,0.4959,0.4951,2621,14.4931,18,?,?,?,0.0025,11,0.2424,?,?,2184.75,?,0,0.1785,0,15,?,1733
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.0968,0.7742,0.5946,0.6232,0.9999,0,1,0.0968,0.5946,0.0468,0,0,3.1003,0,0.3333,0,0.1,0.5946,0,0,0,0.5946,0,3.1078,1240,0,1400,0.5946,0,0,0,0,0,2,0.0242,0.0242,0.096,2,0.096,160,0,0,2,1,0,0.069,0.2298,0.1038,0.0468,0.0242,0.0003,0.0468,27.1432,0.0345,0,0.0345,0.1622,0,0.0345,0.5947,0,0.1807,0.0968,0.129,1,0,120,0.0004,1,1,0,0.0167,0.8259,22,33,1,0.0468,0,27,0,0.1799,0,0,0,0,0,0,0.3547,0.3547,0.3547,0.3547,0.5946,0.3547,0.3547,0.3547,0.3547,0,27.1305,33,0.023,0.0226,0.6711,0.096,22,0.5947,0.8259,0.7063,0,0.007,0,0.1615,0,27,0.8259,0
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.9647,0.9062,2.575,0.9549,0.0001,0.9664,0.9647,0.9062,0.0029,0,0.0864,5.0102,0.439,0,10.5967,0.0417,0.9062,0,0,0,0.9062,0,4.2083,16308,0,16308,0.9062,0,0,0,0,0.0005,3,0.0014,0.0014,0.0442,3,0.0452,1368,0,0,3,0.9971,3.9083,0.0408,0.0804,0.0057,0.0029,0.0014,0.0015,0.0029,616.667,0.0213,0,0.0213,0.0316,0,0.0213,0.9064,0,0.1733,0.0839,0,0.997,0,1368,0.0006,1,1,0,0.0015,0.1528,592,641,1,0.0029,0,617,0.0115,0.084,0,0,0,0,0,0,0.149,0.1491,0.1491,0.1489,0.9063,0.1491,0.1489,0.1491,0.1491,0,615.206,640,0.0394,0.0029,2.5174,0.0461,593,0.9063,0.1528,0.1839,0,0.0015,0,0.0515,0,616,0.1528,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0.2701,0.006,0.1386,0.2063,1.4518,0.5122,0,0.0005,0.0241,0.7654,27.5746,1.5742,27.4687,0,0.1338,0.017,0.04,29.3507,29.3951,37.4289,0,33.8108,0.9992,2492,31.1272,2492,0.0189,37.4289,4.7704,4.7704,0.3792,0.1618,6.0712,0.0012,0.0056,0.0024,6,0.0035,352,0.0457,0.2745,7,0.9632,0.1284,0.6948,0.0357,0.0196,0.0096,0.0033,0.0307,0.0126,56.0829,0.0226,1.292,0.2,0.0959,0.2116,0,0.2967,1.929,0.4166,0.1413,0,0.9635,0.7974,352,0.0299,0.3755,0,0,0.0114,0.8255,49,63,1,0.0126,1.628,56,0.1077,0.1111,0.3133,2502,1570,2769,479,3145,0.089,0.1065,0.0978,0.0844,0.0308,0.1009,0.0806,0.1644,0.1257,3145,56.0965,63,0.4542,0.0128,0.2402,0.0044,49,0.1629,2.5646,0.1796,2175.4444,0.3262,0.2568,0.0965,0.0424,56,2.9173,479
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,0.0636,0.4881,0.4064,0.3468,0.4128,0.5877,0.6819,0.2054,0.0256,3.8062,14.5495,4.1236,17.021,0.2459,0.2769,0.0284,0.6768,22.3049,21.7005,23.2073,0.0054,22.9875,1.9777,10467,22.5627,12692,0.8107,23.2073,21.5521,21.5521,0.0129,1.1925,3,0.0002,0.0054,0.0076,3,0.0131,527,0.3627,0.4621,3,0.9721,0.2639,0.5,0.0751,0.0174,0.0037,0.0011,0.0095,0.0096,123.8,0.5765,4.7165,0.9545,0.0754,0.904,0,0.9902,3.1663,0.3942,0.0404,0.2126,0.9691,0.3511,423,0.009,0.8222,0.3333,0,0.0071,0.851,112,136,1,0.0096,0.7256,124,0.1981,0.2186,0.029,4231,4196,4300,4174,4327,0.0043,0.0233,0.011,0.0015,0.9032,0.0179,0.0001,0.1236,0.044,4327,124.313,135,0.0766,0.0003,0.7737,0.0192,113,0.9386,5.9153,0.6234,4241.5,0.0152,0,0.0758,0,124,2.5216,4174
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0761,0.5094,0,0.1556,0.2221,2.3708,0.6262,0.1709,0,0.0343,0.7893,91.1585,0.4278,83.9466,0.7748,0.2679,0.002,0.0895,31.4966,24.3333,59.6541,0,39.855,0.1482,18172,25.9877,18603,0,59.6541,23.9885,22.1886,0.4744,0.5139,10.8378,0.0002,0.0172,0.0003,8,0.0005,4499,0.1092,2.8007,14,0.751,0.1186,?,?,?,0.0004,0.0007,0.0242,0.0015,414.628,0.0362,1.2845,0.6364,0.0283,2.7536,0,0.9268,1.2052,0.2271,0.1395,0.0237,0.7573,0.3717,2535,0.0181,0.484,0,0,0.0008,0.5897,399,430,1,0.0015,0.7325,415,2.0921,0.2403,0.3593,981,813,1690,800,2301,0.0572,0.1393,0.1389,0.0137,0.0014,0.104,0,0.2515,0.1393,2301,413.473,430,?,?,?,0.0093,399,0.2613,?,?,1236.3,?,1.7142,0.0299,0.1393,413,?,606
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0.8462,0.7087,1.0197,0.8026,0.0001,0.8411,0.8462,0.7086,0.0246,0,7.7293,2.7313,8.2267,0,0.1817,0.0833,0.7088,49.244,48.1652,52.3774,0.7086,52.3774,2.0909,936,50.1572,936,0.7088,52.3774,46.2762,46.2762,0.0026,0.001,3,0.0118,0.0118,0.0929,3,0.0929,144,0,0,3,0.9713,0.2143,0.08,0.141,0.0434,0.0246,0.0118,0.0142,0.0246,50.763,0.0435,0,0.0435,0.1213,0,0.0435,0.7089,0,0.3278,0.1538,0,0.9686,0,144,0.0156,1,1,0,0.0139,0.4293,43,59,1,0.0246,0,51,0,0.1638,0.0461,4897,4896,4921,4886,4921,0.0414,0.0415,0.0415,0.0414,0.7088,0.0415,0.0414,0.0416,0.0415,4921,50.8102,59,0.07,0.0256,0.9594,0.0929,43,0.7088,0.4293,0.3348,4900,0.015,0,0.1218,0,51,0.4293,4886
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.6675,0.5831,0.5314,0.5727,0.7836,0.1806,0.9528,0.6699,0.4484,0.0217,1.3458,1.0314,0.9835,2.3419,0.413,0.515,0.0543,0.5725,33.2307,32.404,34.3443,0.0604,34.2765,0.713,415,33.1997,486,0.5828,34.3443,32.1482,32.1482,0.0191,0.1613,4.8798,0,0.0169,0.0193,4,0.0316,260,0.1066,0.1292,5,0.92,0.1778,0.5,0.0843,0.0243,0.012,0.0072,0.032,0.0163,43.6429,0.1149,1.2828,0.4286,0.123,0.4711,0,0.7752,1.6896,0.2647,0.4434,0.1711,0.9035,1.1112,184,0.0282,0.4024,0,0,0.0109,1.0012,37,50,1,0.0163,1.2178,44,0.2734,0.1953,0.0263,4298,4278,4425,4186,4433,0.2654,0.3303,0.2757,0.2542,0.627,0.2986,0.2421,0.4643,0.359,4433,43.5935,51,0.2368,0.0072,0.6292,0.0651,37,0.6983,2.4272,0.3882,4312.875,0.0605,0.3674,0.1245,0.0666,43.5,2.5868,4186
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.008,0.752,0.336,0.5812,0.6304,0.0562,0.7139,0.008,0.3197,0.0048,0,169.286,16.5006,170.833,0.3333,0.0071,0.0096,0.3481,29.225,28.082,30.3565,0.2802,29.7815,12.3941,156000,28.5098,157664,0.3544,35.8363,27.7745,27.2227,1.0028,0,2,0.0024,0.0024,0.008,2,0.008,1664,0,0,2,0.997,0.0121,?,?,?,0.0048,0.0024,0.0009,0.0048,322.508,0.0027,0,0.0027,0.0507,0,0.0027,0.4917,0,0.3457,0.008,0.0107,0.9969,0,1248,0.0008,1,1,0,0.0016,0.6044,301,343,1,0.0048,0,322,0,0.1436,0.0742,608,492,1300,477,3255,0,0,0,0,0.3609,0,0,0,0,3755,322.056,342,?,?,?,0.008,301,0.3663,?,?,1099.25,?,0,0.0476,0,323.5,?,422
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,0.0646,0.4881,0.4074,0.3487,0.4123,0.5548,0.6785,0.2068,0.0258,3.8317,14.0146,4.0379,17.0213,0.2524,1.5292,0.0286,0.6752,22.5018,22.1514,23.0673,0.0016,22.9459,1.9582,10373,22.9149,12647,0.8077,23.0673,21.5996,21.5996,0.0371,1.2079,3,0.0002,0.0055,0.0077,3,0.0132,526,0.3643,0.4576,3,0.9708,0.2607,0.5,0.0745,0.0176,0.0038,0.0011,0.0279,0.0097,123.006,0.5681,4.6596,0.954,0.0764,0.8917,0,0.9902,3.1969,0.405,0.0405,0.2192,0.969,0.3529,420,0.0094,0.8204,0.3333,0,0.0071,0.8565,111,135,1,0.0097,0.7312,123,0.1936,0.2264,0.0233,4214,4115,4215,3790,4236,0.0043,0.0222,0.011,0.0016,0.9033,0.018,0.0001,0.1319,0.0451,4236,123.021,135,0.0766,0.0003,0.7689,0.0193,112,0.9387,5.9175,0.607,4115.6667,0.0155,0,0.0795,0,123,2.5151,3790
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.9495,0.709,0.9339,2.1263,0.9484,0.0015,0.9603,0.9495,0.9337,0.0026,0,29.8486,9.2063,12.5333,0.0263,14.6545,0.05,0.9351,234.6801,234.6801,234.6801,0.9309,234.6801,9.5495,30420,234.6801,30460,0.9351,234.6801,234.6801,234.6801,0,0.0182,3,0.0004,0.0013,0.0038,3,0.0063,1560,0,0,3,1.0019,15.3122,?,?,?,0.0026,0.0009,0.0431,0.0026,712.602,0,0,0,0.0692,0.3466,0,0.9365,2.5176,0.0711,0.05,0.0013,0.9952,1.0234,1520,0.0634,0.4825,0,0,0.0013,0.204,690,743,1,0.0026,0.9599,715,0.262,0.0719,0,4886,4886,4886,4886,4886,0.1041,0.1075,0.1057,0.1039,0.9363,0.1058,0.1038,0.1115,0.1077,4886,712.416,740,?,?,?,0.0109,690,0.9364,?,?,4886,?,0,0.0685,0,715,?,4886
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.9399,0.8098,1.5532,0.7653,0.0181,0.9017,0.9399,0.8013,0.0043,2.7829,169.014,30.4136,17.5804,0.0455,0.1849,0.0391,0.8199,55.1455,43.6212,81.4596,0.7749,67.2605,36.1765,82815,47.9911,84314,0.8195,94.8983,43.1132,42.2826,0.9061,5.8339,3,0.001,0.0025,0.0016,3,0.0036,1150,0.0404,0.1761,3,0.9989,9.5449,?,?,?,0.0017,0.0017,0.0003,0.003,502.291,0.1853,5.0656,0.337,0.0909,0.1688,0.1011,0.8802,4.5253,0.114,0.0133,0.0181,0.9926,0.0207,1100,0.0848,0.9949,0.7778,0,0.0018,0.247,484,526,1,0.003,0.2333,506,0.1824,0.1326,0.2969,296,250,313,224,1064,0,0,0,0,0.8303,0,0,0,0,1652,505.688,523,?,?,?,0.0054,488,0.8385,?,?,470.0714,?,0,0.0294,0,506.5,?,121
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.9856,0.8857,2.3114,0.932,0.0803,0.9722,0.9856,0.8228,0.002,3.3315,39.7419,73.4583,112.958,0.0232,3.7035,0.0475,0.9044,88.155,85.9891,98.1429,0.4801,91.5556,76.508,331857,87.3899,333838,0.9263,98.3659,78.5444,76.4914,0.7004,5.1594,2,0.0004,0.0016,0.0058,2,0.0058,1981,0.0971,0.192,2,1.0009,0.1675,?,?,?,0.0007,0.001,0.0057,0.0014,928.742,0.4411,5.652,0.6644,0.0233,0.2484,0.2244,0.9977,5.5624,0.191,0.0058,0.006,0.9999,0.0049,1936,0,0.9995,0.931,0,0.001,0.1075,907,959,1,0.0014,0.0631,927,0,0.1333,0.0619,195,34,218,12,259,0,0,0,0,0.9491,0.0002,0,0.0139,0.0002,270,895.042,947,?,?,?,0.0058,906,0.9627,?,?,138.5556,?,0,0.2142,0,933,?,7
