@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
rankfunc34_signed_32,1,0.550567,0.520841,1353,0.919971,2183,2.448424,1481,7,0.436911,1353,0.52387,3965,0.112989,0.042248,0.225977,10604
rankfunc35_unsigned_32,1,0.56723,0.5121,2390,0.952744,4265,2.415082,2646,8,0.437225,2390,0.510849,7519,0.136188,0.050676,0.272377,20207
rankfunc36_signed_64,1,0.539076,0.51902,1739,0.926708,2766,2.347885,1867,12.0625,0.424178,1739,0.496239,5131,0.150458,0.056802,0.300916,13591
rankfunc37_unsigned_32,1,0.481988,0.536529,261,0.863833,388,1.874534,325,10,0.314565,261,0.482671,805,0.397516,0.148906,0.795031,2149
rankfunc38_signed_32,1,0.487085,0.536125,263,0.865236,396,1.875769,327,10.125,0.314772,263,0.481203,813,0.398524,0.149103,0.797048,2173
rankfunc39_unsigned_64,1,0.576501,0.526295,5084,0.900076,8459,2.368636,5724,8,0.409505,5084,0.520265,14673,0.17447,0.064201,0.34894,39875
rankfunc3_signed_64,1,0.598442,0.520768,12087,0.920241,20514,2.519473,12983,8,0.440914,12087,0.518214,34279,0.104554,0.038318,0.209108,93533
rankfunc40_unsigned_64,1,0.538031,0.524538,2249,0.906438,3650,2.356279,2505,8,0.418677,2249,0.520997,6784,0.150943,0.056785,0.301887,18033
rankfunc41_signed_32,1,0.587573,0.526911,3120,0.897854,5163,2.433026,3440,7.8,0.420817,3120,0.52332,8787,0.142028,0.052272,0.284056,23875
rankfunc42_unsigned_16,1,0.579375,0.526579,1731,0.899049,2854,2.40337,1923,8,0.416,1731,0.521197,4926,0.155907,0.057421,0.311815,13375
rankfunc43_signed_64,1,0.566767,0.528884,5670,0.890773,8302,2.454738,6182,7.5,0.422871,5670,0.524041,14648,0.131076,0.048245,0.262152,39797
rankfunc44_unsigned_32,1,0.607545,0.530261,1686,0.885863,2641,2.402346,1878,8,0.405627,1686,0.519234,4347,0.176674,0.064112,0.353347,11979
rankfunc45_signed_16,1,0.597403,0.51875,1277,0.927711,2300,2.501818,1373,8,0.444327,1277,0.518049,3850,0.09974,0.036923,0.199481,10400
rankfunc46_unsigned_32,1,0.570618,0.524108,2450,0.908003,4121,2.348103,2770,7.8,0.411741,2450,0.520033,7222,0.172805,0.064151,0.345611,19454
rankfunc47_signed_64,1,0.56569,0.519892,3667,0.923476,6084,2.497257,3923,8,0.444683,3667,0.518288,10755,0.095212,0.035425,0.190423,28906
rankfunc48_unsigned_16,1,0.562842,0.521286,1318,0.918331,2266,2.354198,1478,8,0.419223,1318,0.517856,4026,0.158967,0.059491,0.317933,10758
rankfunc49_signed_32,1,0.56385,0.519613,1400,0.924509,2402,2.332394,1592,8,0.413441,1400,0.514747,4260,0.180282,0.066946,0.360563,11472
rankfunc4_unsigned_16,1,0.518409,0.531845,245,0.880246,352,2.045655,277,14,0.346217,245,0.463446,679,0.329897,0.121938,0.659794,1837
rankfunc50_signed_64,1,0.590286,0.522241,3517,0.914825,6247,2.491543,3773,8,0.441723,3517,0.521595,10583,0.096759,0.036036,0.193518,28416
rankfunc51_signed_32,1,0.546819,0.5208,1901,0.920124,3025,2.399132,2093,8,0.427337,1901,0.516298,5532,0.138829,0.051864,0.277657,14808
rankfunc52_unsigned_32,1,0.590695,0.524118,1773,0.907968,3136,2.416839,1965,8,0.422426,1773,0.52163,5309,0.14466,0.053456,0.28932,14367
rankfunc53_signed_16,1,0.601856,0.531023,782,0.883158,1297,2.388399,878,8,0.404057,782,0.523323,2155,0.17819,0.06492,0.356381,5915
rankfunc54_signed_32,1,0.513956,0.525126,2406,0.904306,3609,2.341071,2662,8,0.419484,2406,0.519716,7022,0.145827,0.05539,0.291655,18487
rankfunc55_unsigned_32,1,0.557203,0.524667,1033,0.905969,1729,2.33516,1161,8,0.413422,1033,0.520098,3103,0.165002,0.061911,0.330003,8270
rankfunc56_signed_16,1,0.577311,0.524651,404,0.906028,687,2.279832,468,8,0.395969,404,0.515809,1190,0.215126,0.07938,0.430252,3225
rankfunc57_unsigned_64,1,0.569757,0.523285,3146,0.911004,5501,2.361781,3530,8,0.417353,3146,0.520549,9655,0.159089,0.059362,0.318177,25875
rankfunc58_signed_32,1,0.597862,0.523633,1822,0.909735,3244,2.355879,2078,8,0.407323,1822,0.51846,5426,0.188721,0.069045,0.377442,14831
rankfunc59_unsigned_16,1,0.597698,0.524388,1143,0.906986,2025,2.345336,1303,8,0.406243,1143,0.518713,3388,0.188902,0.069369,0.377804,9226
rankfunc5_signed_64,1,0.563609,0.519808,2251,0.923787,3717,2.376346,2507,8,0.422404,2251,0.514565,6595,0.155269,0.057788,0.310538,17720
rankfunc60_unsigned_32,1,0.53531,0.529043,1104,0.890207,1751,2.248548,1296,7.333333,0.39062,1104,0.52674,3271,0.215225,0.080338,0.430449,8763
rankfunc61_signed_32,1,0.602195,0.52113,1974,0.918906,3677,2.461186,2166,8,0.432504,1974,0.520942,6106,0.125778,0.046366,0.251556,16564
rankfunc6_unsigned_16,1,0.549339,0.51078,629,0.957789,1080,2.405392,693,8,0.440374,629,0.508936,1966,0.130214,0.048846,0.260427,5241
rankfunc7_signed_16,1,0.59822,0.520781,1000,0.920194,1815,2.398484,1128,8,0.41754,1000,0.517866,3034,0.168754,0.061679,0.337508,8301
rankfunc8_unsigned_32,1,0.624645,0.526188,1907,0.900463,3523,2.40266,2163,8,0.408167,1907,0.522367,5640,0.18156,0.065645,0.363121,15599
rankfunc9_signed_64,1,0.59801,0.525457,1739,0.903104,2764,2.385547,1867,12.0625,0.413126,1739,0.498197,4622,0.167027,0.061416,0.334055,12570
ring_r4_ser--opt-11_-shuffled,1,0.863116,0.468079,182,1.136391,4603,1.43934,373,7776,0.075185,364,0.107305,5333,3.654228,0.363364,6.56141,42668
ring_r6_ser---16_-shuffled,1,0.981155,0.468152,377,1.136057,80284,1.061594,767,157464,0.030663,754,0.048388,81826,6.80109,0.420585,12.508445,1110382
ring_r6_ser--opt-17_-shuffled,1,0.980029,0.468203,400,1.135826,80381,1.06529,813,157464,0.030842,800,0.048587,82019,6.785086,0.420393,12.479011,1110890
ring_r7_ser---19_-shuffled,1,0.993504,0.498462,514,1.006172,323636,1.021348,1042,642978,0.026318,1028,0.043093,325752,7.05138,0.455947,13.816787,4833552
robots_1_5_2_100.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_100.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_100.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_10.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_14.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_21.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_2.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_28.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_31.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_32.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_33.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_3.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_39.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_40.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_45.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_47.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_49.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_54.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_61.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_67.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_75.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_80.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_81.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_82.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_82.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_85.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464,0.407482,1914,0.463628,8640,0.472222,0.015847,0.537037,35339
robots_1_5_2_85.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_2_91.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_9.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464,0.430948,7500,0.431681,30444,0.536066,0.016856,0.609644,132893
robots_1_5_2_99.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464,0.422801,3776,0.442774,15908,0.512949,0.016505,0.583354,67857
robots_1_5_3_100.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_100.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_100.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_16.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_16.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_20.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_24.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_2.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_25.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_26.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_27.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_30.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_39.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_44.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_44.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_51.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_52.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_52.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_55.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_57.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_62.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_64.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_66.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_70.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_7.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_78.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464,0.422809,3776,0.442767,15909,0.512917,0.016505,0.583318,67858
robots_1_5_3_80.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_3_8.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_90.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464,0.430952,7500,0.431677,30445,0.536049,0.016856,0.609624,132894
robots_1_5_3_91.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464,0.407499,1914,0.463615,8641,0.472168,0.015846,0.536975,35340
robots_1_5_4_100.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_100.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_100.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_17.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_1.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_22.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_24.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_2.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_30.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_31.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_32.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_44.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_46.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_46.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_50.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_51.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_52.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_56.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_59.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_71.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_73.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_75.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_75.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_81.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464,0.407515,1914,0.463602,8642,0.472113,0.015846,0.536913,35341
robots_1_5_4_87.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_91.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_91.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_96.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_4_98.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464,0.422818,3776,0.442761,15910,0.512885,0.016505,0.583281,67859
robots_1_5_4_99.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464,0.430957,7500,0.431674,30446,0.536031,0.016855,0.609604,132895
robots_1_5_5_100.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_100.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_100.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_10.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_12.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_12.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_14.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_15.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_24.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_26.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_30.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_31.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_33.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_34.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_38.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_45.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_50.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_56.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_5.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_61.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_62.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_66.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_66.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_75.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_8.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_87.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_93.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464,0.422826,3776,0.442754,15911,0.512853,0.016505,0.583244,67860
robots_1_5_5_95.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
robots_1_5_5_97.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464,0.407532,1914,0.463589,8643,0.472058,0.015845,0.536851,35342
robots_1_5_5_99.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464,0.430961,7500,0.431671,30447,0.536013,0.016855,0.609584,132896
s1196_d3_u-shuffled,1,0.286281,0.486507,2296,1.055469,4113,1.631517,5634,25.992322,0.330404,4592,0.372268,14367,0.471288,0.183089,0.942577,36982
s1269_d3_s-shuffled,1,0.293148,0.496462,2481.5,1.014251,4501,1.656311,6082,25.025916,0.325996,4963,0.390827,15354,0.455972,0.177542,0.911945,39433
s27_d5_u-shuffled,1,0.303347,0.492283,86,1.031353,145,1.642259,221,18.204082,0.326564,172,0.399765,478,0.466527,0.181154,0.933054,1231
s298_d11_s-shuffled,1,0.276955,0.487995,2400,1.049202,4336,1.586293,5946,28.108202,0.315307,4800,0.360844,15656,0.514371,0.196698,1.028743,40941
s298_d2_s-shuffled,1,0.264908,0.4933,298.5,1.027163,502,1.916095,699,23.921569,0.380952,597,0.430351,1895,0.3219,0.125747,0.643799,4851
s298_d5_s-shuffled,1,0.274607,0.489011,999,1.044942,1780,1.650571,2448,27.475556,0.327883,1998,0.374804,6482,0.476859,0.183105,0.953718,16881
s298_d9_s-shuffled,1,0.276552,0.488169,1933,1.048472,3484,1.597317,4780,28.004376,0.317457,3866,0.363253,12598,0.507938,0.194374,1.015876,32921
