@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,649.051852
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,652.385185
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,650.577778
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,654.503704
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,650.014815
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,649.496296
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,650.733333
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.15,650.718519
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,650.244444
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625,649.577778
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,646.318519
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,650.074074
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,649.881481
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.8
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.940741
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,651.762963
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.125,0.717087,0.175,0.15,652.007407
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,652.577778
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625,651.392593
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,647.17037
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,653.62963
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,649.103704
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625,651.911111
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,647.651852
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625,652.007407
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,649.733333
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.1625,650.614815
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,649.42963
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,648.303704
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.175,650.437037
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.1,0.717087,0.25,0.15,650.725926
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.175,648.259259
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.1,0.717087,0.2,0.175,653.725926
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.15,649.281481
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.291262
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.262136
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,797.805825
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,799.728155
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.203883
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,798.417476
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,799.893204
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375,798.76699
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.427184
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,798.961165
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,800.31068
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,802.194175
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,798.436893
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125,798.912621
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.504854
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,799.92233
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,802.145631
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.271845
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,800.038835
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.058252
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,800.699029
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.485437
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.075,0.727118,0.15,0.125,799.640777
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.058252
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,799.184466
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,799.339806
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,799.728155
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,797.893204
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,799.213592
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,795.339806
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,800.563107
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375,799.834951
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.1,0.727118,0.3,0.125,802.126214
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,798.485437
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,799.68932
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.1,799.805825
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.184466
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125,797.737864
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.805825
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.660194
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,99.843293
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.685259
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,102.916112
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.85,0.678171,0.925,0.95,99.985353
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.85,0.678171,0.975,0.95,98.335553
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.590426
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.875,0.678142,0.975,0.95,100.709163
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.673307
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.9,0.678142,0.95,0.95,98.568393
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.379814
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.875,0.678171,0.925,0.9375,100.231691
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.223108
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,98.841545
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.706507
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,101.343085
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.466135
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.264276
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,99.957447
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.85,0.678157,0.95,0.95,98.195479
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.921647
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.743351
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.328457
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.22842
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,99.535286
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.95,101.337333
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.942895
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.85,0.678142,0.975,0.95,102.836653
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.211718
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.920213
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,99.43484
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.9375,100.534667
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.238032
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.782205
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.730053
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.135819
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,100.768924
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.829787
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.875,0.678244,0.95,0.95,99.853887
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.942819
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,102.587766
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,100.424202
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.641304
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.996377
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.318841
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.626812
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,243.07971
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.181159
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.231884
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.177536
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,242.123188
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.126812
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.28,0.701626,0.46,0.36,274.096774
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,269.324153
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.26,0.718731,0.4,0.37,277.89011
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.609071
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.28,0.707467,0.44,0.38,269.993631
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,271.353945
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.26,0.718132,0.52,0.36,275.210412
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.164859
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.28,0.700387,0.54,0.38,265.791322
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,266.377871
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.26,0.710592,0.46,0.37,273.831533
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.26,0.713696,0.4,0.36,277.570175
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,267.706499
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.28,0.7029,0.46,0.38,272.797849
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.097403
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.28,0.706306,0.44,0.38,271.82766
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,269.481953
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.28,0.707859,0.42,0.38,273.841202
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,270.66383
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.3,0.702484,0.42,0.39,270.861996
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,274.163441
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.28,0.701558,0.38,0.37,272.866953
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.3,0.707467,0.52,0.36,271.180467
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,268.97463
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.28,0.707859,0.46,0.38,273.281116
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.591006
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.28,0.713153,0.4,0.37,274.025974
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,271.159915
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.28,0.707159,0.5,0.38,268.511579
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.228866
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.28,0.705656,0.42,0.37,275.45671
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,276.452381
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.28,0.708018,0.42,0.38,273.851293
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.28,0.706842,0.42,0.36,273.354212
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,275.299349
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.28,0.70692,0.48,0.36,274.242424
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,267.995798
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.28,0.699582,0.42,0.38,268.08805
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.03212
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.28,0.713153,0.42,0.38,274.017316
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.754881
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.26,0.709513,0.42,0.38,274.075922
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.237792
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.28,0.706306,0.5,0.36,271.419149
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.26,0.715511,0.42,0.36,273.578834
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.28,0.712534,0.42,0.38,270.692964
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.28,0.705931,0.4,0.38,268.722105
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.28,0.710424,0.48,0.36,274.537634
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.28,0.712005,0.44,0.35,275.201735
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.26,0.708421,0.42,0.38,277.054466
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,270.523305
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.349892
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,272.411514
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.739696
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,265.668058
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,269.062893
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.238095
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,270.101911
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,271.334043
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,275.752688
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,269.274841
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.745182
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,270.637527
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.315464
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,275.564935
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,274.095445
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,268.991597
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.537473
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.524946
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.369427
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,234.593333
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.52
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.203333
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.956667
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.253333
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.353333
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.573333
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.123333
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.58
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,233.906667
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.92
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.535385
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,230.076923
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.926154
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.830769
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.289231
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.769231
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.132308
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.990769
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.196923
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.330484
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.324786
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.461538
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.413105
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.185185
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.111111
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.017094
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.811966
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.438746
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.071225
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.089109,0.90988,0.663366,0.059406,771.00885
ruler-17-6-a3.xml.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188
ruler-17-6-a4.xml.minion.conv.minion,1,0.47619,0.906826,0.571429,0.571429,185.384615
ruler-17-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,157.307692
ruler-17-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,147.647059
ruler-25-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,145.769231
ruler-25-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,146.117647
ruler-25-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,123.121212
ruler-25-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,118.137931
ruler-34-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,110.878788
ruler-34-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,114.034483
ruler-34-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.121951
ruler-34-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,94.045872
ruler-44-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,81.76
ruler-44-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,86.358209
ruler-44-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.439024
ruler-44-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,101.577982
ruler-55-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,74.04
ruler-55-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,76.164179
ruler-55-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,64.366667
ruler-55-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,65.074074
ruler-67-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,62.7
ruler-67-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,61.222222
ruler-67-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,55.309859
ruler-67-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,52.19171
ruler-70-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,56.408451
ruler-70-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,59.637306
ruler-70-13-a3.xml.minion.conv.minion,1,0.846154,0.370265,0.868132,0.868132,50.421687
ruler-70-13-a4.xml.minion.conv.minion,1,0.725275,0.588876,0.747253,0.769231,52.801762
series-100.xml.minion.conv.minion,1,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?,?
