@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,0.036737,27.220192,54.440385,54.440385
normalized-rand-2-40-25-180-500-81_ext.xml.mzn_AND_NODATA,1,0.03598,27.793269,55.586538,55.586538
normalized-rand-2-40-25-180-500-98_ext.xml.mzn_AND_NODATA,1,0.037831,26.433498,52.866995,52.866995
normalized-rand-2-40-25-180-500-95_ext.xml.mzn_AND_NODATA,1,0.038712,25.831731,51.663462,51.663462
normalized-rand-2-40-25-180-500-69_ext.xml.mzn_AND_NODATA,1,0.035152,28.448077,56.896154,56.896154
normalized-rand-2-40-25-180-500-8_ext.xml.mzn_AND_NODATA,1,0.037523,26.65,53.3,53.3
normalized-rand-2-40-25-180-500-87_ext.xml.mzn_AND_NODATA,1,0.035413,28.238424,56.476847,56.476847
normalized-rand-2-40-25-180-500-65_ext.xml.mzn_AND_NODATA,1,0.033838,29.552885,59.105769,59.105769
normalized-rand-2-40-25-180-500-75_ext.xml.mzn_AND_NODATA,1,0.035562,28.120192,56.240385,56.240385
normalized-rand-2-40-25-180-500-52_ext.xml.mzn_AND_NODATA,1,0.032949,30.35,60.7,60.7
normalized-rand-2-40-25-180-500-7_ext.xml.mzn_AND_NODATA,1,0.034621,28.884615,57.769231,57.769231
normalized-rand-2-40-25-180-500-89_ext.xml.mzn_AND_NODATA,1,0.033608,29.754545,59.509091,59.509091
normalized-rand-2-40-25-180-500-71_ext.xml.mzn_AND_NODATA,1,0.035479,28.185577,56.371154,56.371154
normalized-rand-2-40-25-180-500-91_ext.xml.mzn_AND_NODATA,1,0.037033,27.002885,54.005769,54.005769
normalized-rand-2-40-25-180-500-92_ext.xml.mzn_AND_NODATA,1,0.033085,30.225616,60.451232,60.451232
normalized-rand-2-40-25-180-500-9_ext.xml.mzn_AND_NODATA,1,0.034031,29.385222,58.770443,58.770443
normalized-rand-2-40-25-180-500-44_ext.xml.mzn_AND_NODATA,1,0.032579,30.694231,61.388462,61.388462
normalized-rand-2-40-25-180-500-88_ext.xml.mzn_AND_NODATA,1,0.034977,28.590385,57.180769,57.180769
normalized-rand-2-40-25-180-500-5_ext.xml.mzn_AND_NODATA,1,0.032292,30.967308,61.934615,61.934615
normalized-rand-2-40-25-180-500-93_ext.xml.mzn_AND_NODATA,1,0.03306,30.248276,60.496552,60.496552
normalized-rand-2-40-25-180-500-72_ext.xml.mzn_AND_NODATA,1,0.031913,31.335577,62.671154,62.671154
normalized-rand-2-40-25-180-500-84_ext.xml.mzn_AND_NODATA,1,0.032841,30.45,60.9,60.9
normalized-qcp-25-264-12_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rand-2-40-25-180-500-83_ext.xml.mzn_AND_NODATA,1,0.031075,32.179808,64.359615,64.359615
normalized-qcp-25-264-0_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-qcp-25-264-10_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-qcp-25-264-11_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rand-24-24-276-139-52021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-56021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-49021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-qcp-25-264-14_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rand-24-24-276-139-51021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-55021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-50021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-48021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-53021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rand-24-24-276-139-57021_ext.xml.mzn_AND_NODATA,1,0.015408,64.9,129.8,129.8
normalized-rcpsp25-21.xml.mzn_AND_NODATA,1,0.543478,1.84,6.44,24
normalized-rcpsp25-22.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-qcp-25-264-13_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rcpsp20-05.xml.mzn_AND_NODATA,1,1.333333,0.75,4.2,19
normalized-rcpsp25-28.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsp25-32.xml.mzn_AND_NODATA,1,0.543478,1.84,6.44,24
normalized-rcpsp25-33.xml.mzn_AND_NODATA,1,0.581395,1.72,6.2,24
normalized-rcpsp25-34.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsp20-16.xml.mzn_AND_NODATA,1,1.25,0.8,4.3,19
normalized-rcpsp20-17.xml.mzn_AND_NODATA,1,1.111111,0.9,4.5,19
normalized-qcp-25-264-4_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-qcp-25-264-1_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rcpsp25-37.xml.mzn_AND_NODATA,1,0.581395,1.72,6.2,24
normalized-rcpsp25-23.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsptight25-21.xml.mzn_AND_NODATA,1,0.543478,1.84,6.44,24
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,0.520833,1.92,6.6,24
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,0.568182,1.76,6.28,24
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,0.595238,1.68,6.12,24
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,1.176471,0.85,4.4,19
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,1.111111,0.9,4.5,19
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,1.176471,0.85,4.4,19
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,0.520833,1.92,6.6,24
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,0.581395,1.72,6.2,24
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,0.555556,1.8,6.36,24
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,0.595238,1.68,6.12,24
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,0.543478,1.84,6.44,24
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,0.050926,19.636364,40.090909,40.909091
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,0.016103,62.1,220.2,9
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-qcp-25-264-6_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-ruler-55-11-a3.xml.mzn_AND_NODATA,1,0.041379,24.166667,49.166667,50
normalized-robin12.xml.mzn_AND_NODATA,1,7.26,0.137741,10,430
normalized-robin10.xml.mzn_AND_NODATA,1,4.939024,0.202469,10,280
normalized-ruler-67-11-a3.xml.mzn_AND_NODATA,1,0.041379,24.166667,49.166667,50
normalized-ruler-55-11-a4.xml.mzn_AND_NODATA,1,0.011892,84.090909,303.181818,10
normalized-ruler-67-12-a3.xml.mzn_AND_NODATA,1,0.034256,29.192308,59.230769,60.076923
normalized-ruler-67-11-a4.xml.mzn_AND_NODATA,1,0.011892,84.090909,303.181818,10
normalized-ruler-67-12-a4.xml.mzn_AND_NODATA,1,0.009016,110.916667,405.166667,11
normalized-s4-4-3-10.xml.mzn_AND_NODATA,1,0.332278,3.009524,9.97619,38.333333
normalized-rand-2-50-23-587-230-12_ext.xml.mzn_AND_NODATA,1,0.019587,51.054167,102.108333,102.108333
normalized-s4-4-3-4.xml.mzn_AND_NODATA,1,0.332061,3.011494,9.945402,32.333333
normalized-rand-2-50-23-587-230-16_ext.xml.mzn_AND_NODATA,1,0.019479,51.338333,102.676667,102.676667
normalized-qcp-25-264-9_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-s4-4-3-5.xml.mzn_AND_NODATA,1,0.332103,3.011111,9.933333,33.333333
normalized-scen06-sub0.xml.mzn_AND_NODATA,1,0.966527,1.034632,2.448052,3.792208
normalized-s4-4-3-9.xml.mzn_AND_NODATA,1,0.332542,3.007143,9.940476,38.333333
normalized-rand-2-50-23-587-230-34_ext.xml.mzn_AND_NODATA,1,0.019124,52.29,104.58,104.58
normalized-scen06-sub2.xml.mzn_AND_NODATA,1,0.979221,1.02122,2.46817,3.872679
normalized-qcp-25-264-3_ext.xml.mzn_AND_NODATA,1,0.097478,10.258766,20.517532,20.517532
normalized-scen06-sub3.xml.mzn_AND_NODATA,1,0.980306,1.020089,2.469866,3.879464
normalized-scen07-sub2.xml.mzn_AND_NODATA,1,0.979221,1.02122,2.46817,3.872679
normalized-rand-2-50-23-587-230-13_ext.xml.mzn_AND_NODATA,1,0.018999,52.635,105.27,105.27
normalized-rand-2-50-23-587-230-31_ext.xml.mzn_AND_NODATA,1,0.019052,52.4875,104.975,104.975
normalized-rand-2-50-23-587-230-23_ext.xml.mzn_AND_NODATA,1,0.018878,52.971667,105.943333,105.943333
normalized-scen07-sub3.xml.mzn_AND_NODATA,1,0.980306,1.020089,2.469866,3.879464
normalized-scen07-sub4.xml.mzn_AND_NODATA,1,0.978887,1.021569,2.467647,3.870588
normalized-s4-4-3-1.xml.mzn_AND_NODATA,1,0.331361,3.017857,9.985119,31.333333
normalized-scen10-w1-f3.xml.mzn_AND_NODATA,1,0.88498,1.129969,2.305046,3.220183
normalized-s4-4-3-3.xml.mzn_AND_NODATA,1,0.331627,3.015432,9.944444,30.333333
normalized-scen06-sub4.xml.mzn_AND_NODATA,1,0.978887,1.021569,2.467647,3.870588
normalized-rand-2-50-23-587-230-20_ext.xml.mzn_AND_NODATA,1,0.019156,52.2025,104.405,104.405
normalized-ruler-70-13-a3.xml.mzn_AND_NODATA,1,0.028807,34.714286,70.285714,71.142857
normalized-scen2-f24.xml.mzn_AND_NODATA,1,0.962547,1.038911,2.441634,3.766537
normalized-ruler-70-12-a4.xml.mzn_AND_NODATA,1,0.009016,110.916667,405.166667,11
normalized-ruler-70-12-a3.xml.mzn_AND_NODATA,1,0.034256,29.192308,59.230769,60.076923
normalized-scen2-f25.xml.mzn_AND_NODATA,1,0.962547,1.038911,2.441634,3.766537
normalized-rand-2-50-23-587-230-36_ext.xml.mzn_AND_NODATA,1,0.018674,53.549167,107.098333,107.098333
normalized-scen11-f10.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f12.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f2.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-rand-2-50-23-587-230-35_ext.xml.mzn_AND_NODATA,1,0.019316,51.770833,103.541667,103.541667
normalized-s4-4-3-6.xml.mzn_AND_NODATA,1,0.33121,3.019231,9.987179,29.333333
normalized-scen6-w1-f2.xml.mzn_AND_NODATA,1,0.880668,1.135501,2.296748,3.186992
normalized-rand-2-50-23-587-230-41_ext.xml.mzn_AND_NODATA,1,0.018888,52.944167,105.888333,105.888333
normalized-scen11-f5.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f6.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-rand-2-50-23-587-230-29_ext.xml.mzn_AND_NODATA,1,0.018631,53.673333,107.346667,107.346667
normalized-rand-2-50-23-587-230-17_ext.xml.mzn_AND_NODATA,1,0.018748,53.34,106.68,106.68
normalized-scen6.xml.mzn_AND_NODATA,1,0.964838,1.036443,2.445335,3.781341
normalized-scen7-w1-f5.xml.mzn_AND_NODATA,1,0.883721,1.131579,2.302632,3.210526
normalized-rand-2-50-23-587-230-32_ext.xml.mzn_AND_NODATA,1,0.018705,53.460833,106.921667,106.921667
normalized-rand-2-50-23-587-230-1_ext.xml.mzn_AND_NODATA,1,0.018917,52.8625,105.725,105.725
normalized-rand-2-50-23-587-230-30_ext.xml.mzn_AND_NODATA,1,0.018703,53.468333,106.936667,106.936667
normalized-scen3-f10.xml.mzn_AND_NODATA,1,0.966216,1.034965,2.447552,3.79021
normalized-scen9-w1-f3.xml.mzn_AND_NODATA,1,0.88498,1.129969,2.305046,3.220183
normalized-scen6-w2.xml.mzn_AND_NODATA,1,0.933155,1.071633,2.39255,3.570201
normalized-scen11-f9.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-rand-2-50-23-587-230-14_ext.xml.mzn_AND_NODATA,1,0.018669,53.565,107.13,107.13
normalized-scen5.xml.mzn_AND_NODATA,1,0.96426,1.037064,2.444403,3.777613
normalized-scen11.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen7-w1-f4.xml.mzn_AND_NODATA,1,0.883721,1.131579,2.302632,3.210526
normalized-scen1-f9.xml.mzn_AND_NODATA,1,0.961871,1.03964,2.44054,3.76216
normalized-scen11-f7.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen10.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f3.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f11.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen11-f1.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-school1-13.xml.mzn_AND_NODATA,1,0.020162,49.597403,99.194805,99.194805
normalized-rand-2-50-23-587-230-25_ext.xml.mzn_AND_NODATA,1,0.01898,52.685833,105.371667,105.371667
normalized-scen11-f8.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen9.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-scen4.xml.mzn_AND_NODATA,1,0.960529,1.041093,2.438361,3.753445
normalized-school1-nsh-12.xml.mzn_AND_NODATA,1,0.02409,41.511364,83.022727,83.022727
normalized-socialGolfer-6-3-5.xml.mzn_AND_NODATA,1,0.32,3.125,10.166667,22.083333
normalized-rand-2-50-23-587-230-40_ext.xml.mzn_AND_NODATA,1,0.018723,53.410833,106.821667,106.821667
normalized-rand-2-50-23-587-230-26_ext.xml.mzn_AND_NODATA,1,0.018715,53.433333,106.866667,106.866667
normalized-scen6-w1.xml.mzn_AND_NODATA,1,0.880668,1.135501,2.296748,3.186992
normalized-series-80.xml.mzn_AND_NODATA,1,0.048935,20.435331,41.119874,41.369085
normalized-scen1-f8.xml.mzn_AND_NODATA,1,0.961871,1.03964,2.44054,3.76216
normalized-squares-11-11.xml.mzn_AND_NODATA,1,0.926531,1.079295,2.889868,4.744493
normalized-school1-nsh-14.xml.mzn_AND_NODATA,1,0.02409,41.511364,83.022727,83.022727
normalized-rand-2-50-23-587-230-22_ext.xml.mzn_AND_NODATA,1,0.018453,54.190833,108.381667,108.381667
normalized-scen8.xml.mzn_AND_NODATA,1,0.963076,1.038339,2.442491,3.769965
normalized-squares-14-14.xml.mzn_AND_NODATA,1,0.918919,1.088235,2.917112,4.804813
normalized-squares-15-15.xml.mzn_AND_NODATA,1,0.917021,1.090487,2.923434,4.819026
normalized-series-100.xml.mzn_AND_NODATA,1,0.039315,25.435768,51.120907,51.370277
normalized-socialGolfer-6-3-6.xml.mzn_AND_NODATA,1,0.269767,3.706897,11.965517,26.103448
normalized-squares-17-17.xml.mzn_AND_NODATA,1,0.914005,1.094086,2.935484,4.844086
normalized-squares-19-19.xml.mzn_AND_NODATA,1,0.911458,1.097143,2.942857,4.861429
normalized-series-90.xml.mzn_AND_NODATA,1,0.0436,22.935574,46.120448,46.369748
normalized-school1-15.xml.mzn_AND_NODATA,1,0.020162,49.597403,99.194805,99.194805
normalized-rand-2-50-23-587-230-24_ext.xml.mzn_AND_NODATA,1,0.018627,53.686667,107.373333,107.373333
normalized-school1-nsh-13.xml.mzn_AND_NODATA,1,0.02409,41.511364,83.022727,83.022727
normalized-squares-20-20.xml.mzn_AND_NODATA,1,0.910474,1.098329,2.947301,4.87018
normalized-squares-12-12.xml.mzn_AND_NODATA,1,0.923599,1.082721,2.900735,4.768382
normalized-school1-16.xml.mzn_AND_NODATA,1,0.020162,49.597403,99.194805,99.194805
normalized-rand-2-50-23-587-230-39_ext.xml.mzn_AND_NODATA,1,0.018699,53.4775,106.955,106.955
normalized-s4-4-3-7.xml.mzn_AND_NODATA,1,0.331034,3.020833,10.011905,31.333333
normalized-rand-2-50-23-587-230-11_ext.xml.mzn_AND_NODATA,1,0.018733,53.380833,106.761667,106.761667
normalized-squares-22-22.xml.mzn_AND_NODATA,1,0.908654,1.100529,2.953439,4.883598
normalized-squares-23-23.xml.mzn_AND_NODATA,1,0.907814,1.101547,2.955513,4.888781
normalized-squares-18-18.xml.mzn_AND_NODATA,1,0.912664,1.095694,2.939394,4.85327
normalized-scen11-f4.xml.mzn_AND_NODATA,1,0.961738,1.039785,2.440323,3.761292
normalized-squares-10-10.xml.mzn_AND_NODATA,1,0.93,1.075269,2.876344,4.715054
normalized-school1-14.xml.mzn_AND_NODATA,1,0.020162,49.597403,99.194805,99.194805
normalized-squares-25-25.xml.mzn_AND_NODATA,1,0.9064,1.103265,2.96,4.898776
normalized-squares-26-26.xml.mzn_AND_NODATA,1,0.905738,1.104072,2.961538,4.902715
normalized-squares-21-21.xml.mzn_AND_NODATA,1,0.909476,1.099534,2.949942,4.876601
normalized-squaresUnsat-10-10.xml.mzn_AND_NODATA,1,0.93,1.075269,2.876344,4.715054
normalized-socialGolfer-6-3-7.xml.mzn_AND_NODATA,1,0.232877,4.294118,13.764706,30.117647
normalized-squaresUnsat-11-11.xml.mzn_AND_NODATA,1,0.926531,1.079295,2.889868,4.744493
normalized-rand-25-25-300-147-50021_ext.xml.mzn_AND_NODATA,1,0.014533,68.807692,137.615385,137.615385
normalized-squares-13-13.xml.mzn_AND_NODATA,1,0.92109,1.08567,2.909657,4.788162
normalized-squaresUnsat-12-12.xml.mzn_AND_NODATA,1,0.923599,1.082721,2.900735,4.768382
normalized-squaresUnsat-14-14.xml.mzn_AND_NODATA,1,0.918919,1.088235,2.917112,4.804813
normalized-squares-16-16.xml.mzn_AND_NODATA,1,0.915349,1.09248,2.928862,4.831301
normalized-squares-27-27.xml.mzn_AND_NODATA,1,0.905123,1.104822,2.962963,4.906359
normalized-squares-29-29.xml.mzn_AND_NODATA,1,0.90402,1.106171,2.965517,4.912886
normalized-series-70.xml.mzn_AND_NODATA,1,0.055757,17.935018,36.119134,36.368231
normalized-squares-30-30.xml.mzn_AND_NODATA,1,0.903522,1.10678,2.966667,4.915819
normalized-socialGolfer-6-3-8.xml.mzn_AND_NODATA,1,0.204724,4.884615,15.564103,34.128205
normalized-ruler-70-13-a4.xml.mzn_AND_NODATA,1,0.006989,143.076923,528.153846,12
normalized-squares-31-31.xml.mzn_AND_NODATA,1,0.903056,1.107351,2.967742,4.918562
normalized-squares-28-28.xml.mzn_AND_NODATA,1,0.904552,1.105519,2.964286,4.90974
normalized-rand-2-50-23-587-230-15_ext.xml.mzn_AND_NODATA,1,0.018486,54.095,108.19,108.19
normalized-socialGolfer-6-4-7.xml.mzn_AND_NODATA,1,0.209184,4.780488,15.170732,33
normalized-squaresUnsat-18-18.xml.mzn_AND_NODATA,1,0.912664,1.095694,2.939394,4.85327
normalized-squaresUnsat-9-9.xml.mzn_AND_NODATA,1,0.934169,1.07047,2.85906,4.677852
normalized-squaresUnsat-26-26.xml.mzn_AND_NODATA,1,0.905738,1.104072,2.961538,4.902715
normalized-schur.xml.mzn_AND_NODATA,1,0.75576,1.323171,3.304878,4.837472
normalized-squares-33-33.xml.mzn_AND_NODATA,1,0.902208,1.108392,2.969697,4.923543
normalized-squaresUnsat-13-13.xml.mzn_AND_NODATA,1,0.92109,1.08567,2.909657,4.788162
normalized-squares-32-32.xml.mzn_AND_NODATA,1,0.902619,1.107887,2.96875,4.921131
normalized-socialGolfer-6-4-5.xml.mzn_AND_NODATA,1,0.288079,3.471264,11.172414,24.310345
normalized-squaresUnsat-28-28.xml.mzn_AND_NODATA,1,0.904552,1.105519,2.964286,4.90974
normalized-squares-24-24.xml.mzn_AND_NODATA,1,0.907117,1.102394,2.958333,4.894504
normalized-ss97-6.xml.mzn_AND_NODATA,1,1.427778,0.700389,3.984436,43.953307
normalized-ssa-2670-130_ext.xml.mzn_AND_NODATA,1,0.769697,1.299213,2.895888,3.645378
normalized-squaresUnsat-24-24.xml.mzn_AND_NODATA,1,0.907117,1.102394,2.958333,4.894504
normalized-squares-34-34.xml.mzn_AND_NODATA,1,0.901821,1.108867,2.970588,4.925812
normalized-squares-35-35.xml.mzn_AND_NODATA,1,0.901456,1.109317,2.971429,4.92795
normalized-super-jobShop-e0ddr1-10.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-ssa-7552-038_ext.xml.mzn_AND_NODATA,1,0.766335,1.304912,2.936361,3.623726
normalized-squaresUnsat-33-33.xml.mzn_AND_NODATA,1,0.902208,1.108392,2.969697,4.923543
normalized-squaresUnsat-34-34.xml.mzn_AND_NODATA,1,0.901821,1.108867,2.970588,4.925812
normalized-ssa-0432-003_ext.xml.mzn_AND_NODATA,1,0.782639,1.277728,2.818756,3.522092
normalized-rand-2-50-23-587-230-21_ext.xml.mzn_AND_NODATA,1,0.018678,53.539167,107.078333,107.078333
normalized-socialGolfer-6-4-8.xml.mzn_AND_NODATA,1,0.183833,5.439716,17.170213,37.340426
normalized-ssa-2670-130.xml.mzn_AND_NODATA,1,0.615489,1.624724,3.607064,4.552612
normalized-super-jobShop-e0ddr1-6.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-rand-2-50-23-587-230-5_ext.xml.mzn_AND_NODATA,1,0.019048,52.5,105,105
normalized-rand-2-50-23-587-230-46_ext.xml.mzn_AND_NODATA,1,0.019101,52.354167,104.708333,104.708333
normalized-super-jobShop-e0ddr1-7.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr1-9.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-rand-2-50-23-587-230-3_ext.xml.mzn_AND_NODATA,1,0.018754,53.321667,106.643333,106.643333
normalized-rand-2-50-23-587-230-48_ext.xml.mzn_AND_NODATA,1,0.019005,52.6175,105.235,105.235
normalized-super-jobShop-e0ddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-squares-38-38.xml.mzn_AND_NODATA,1,0.900474,1.110526,2.973684,4.933684
normalized-ssa-0432-003.xml.mzn_AND_NODATA,1,0.833333,1.2,2.618391,3.291954
normalized-super-jobShop-e0ddr2-5.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr2-6.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-squares-37-37.xml.mzn_AND_NODATA,1,0.900784,1.110144,2.972973,4.931877
normalized-rand-2-50-23-587-230-50_ext.xml.mzn_AND_NODATA,1,0.019341,51.7025,103.405,103.405
normalized-socialGolfer-6-4-6.xml.mzn_AND_NODATA,1,0.242494,4.12381,13.171429,28.657143
normalized-ssa-7552-159_ext.xml.mzn_AND_NODATA,1,0.817733,1.222894,2.699964,3.294703
normalized-super-jobShop-enddr1-2.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-rand-2-50-23-587-230-19_ext.xml.mzn_AND_NODATA,1,0.018578,53.8275,107.655,107.655
normalized-super-jobShop-enddr1-4.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr1-1.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr1-3.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr1-7.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr2-2.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr2-5.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-ewddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr2-8.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-ssa-2670-141.xml.mzn_AND_NODATA,1,0.606583,1.64858,3.603448,4.450304
normalized-super-jobShop-ewddr2-4.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-ewddr2-7.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-sudoku368.xml.mzn_AND_NODATA,1,3.676966,0.271963,1.647059,33.465241
normalized-super-jobShop-e0ddr1-5.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-ssa-7552-159.xml.mzn_AND_NODATA,1,0.701312,1.425899,3.088408,3.644167
normalized-super-jobShop-e0ddr2-10.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr1-9.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr2-1.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr1-4.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr1-8.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-enddr2-6.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-ssa-7552-158.xml.mzn_AND_NODATA,1,0.736757,1.3573,2.939839,3.460748
normalized-super-jobShop-e0ddr2-3.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
normalized-super-jobShop-e0ddr2-9.xml.mzn_AND_NODATA,1,0.660592,1.513793,3.958621,5.82069
