@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
nmr_10_9_5.minion,1,0.988889,0.450078,0.988889,0.988889,16.000611,75.577778,11,0,0.988889,1,11,11,90,0.046168,0.046168,1
nmr_11_10_3.minion,1,0.990909,0.436506,0.990909,0.990909,39.581796,93.618182,36,0,0.990909,1,36,36,110,0.037537,0.037537,1
nmr_11_10_4.minion,1,0.990909,0.436506,0.990909,0.990909,23.69166,93.618182,20,0,0.990909,1,20,20,110,0.037537,0.037537,1
nmr_11_10_5.minion,1,0.990909,0.436506,0.990909,0.990909,14.747394,93.618182,11,0,0.990909,1,11,11,110,0.037537,0.037537,1
nmr_11_11_3.minion,1,0.991736,0.4309,0.991736,0.991736,39.133005,103.636364,36,0,0.991736,1,36,36,121,0.034035,0.034035,1
nmr_11_11_4.minion,1,0.991736,0.4309,0.991736,0.991736,23.172414,103.636364,20,0,0.991736,1,20,20,121,0.034035,0.034035,1
nmr_11_11_5.minion,1,0.991736,0.4309,0.991736,0.991736,14.310345,103.636364,11,0,0.991736,1,11,11,121,0.034035,0.034035,1
nmr_11_12_3.minion,1,0.992424,0.426233,0.992424,0.992424,38.718981,113.651515,36,0,0.992424,1,36,36,132,0.031129,0.031129,1
nmr_11_12_4.minion,1,0.992424,0.426233,0.992424,0.992424,22.745275,113.651515,20,0,0.992424,1,20,20,132,0.031129,0.031129,1
nmr_11_12_5.minion,1,0.992424,0.426233,0.992424,0.992424,13.871542,113.651515,11,0,0.992424,1,11,11,132,0.031129,0.031129,1
nmr_11_5_3.minion,1,0.981818,0.498429,0.981818,0.981818,47.893617,43.418182,36,0,0.981818,1,36,36,55,0.076983,0.076983,1
nmr_11_5_4.minion,1,0.981818,0.498429,0.981818,0.981818,31.829787,43.418182,20,0,0.981818,1,20,20,55,0.076983,0.076983,1
nmr_11_5_5.minion,1,0.981818,0.498429,0.981818,0.981818,23.138298,43.418182,11,0,0.981818,1,11,11,55,0.076983,0.076983,1
nmr_11_6_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375,53.484848,36,0,0.984848,1,36,36,66,0.063672,0.063672,1
nmr_11_6_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571,53.484848,20,0,0.984848,1,20,20,66,0.063672,0.063672,1
nmr_11_6_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524,53.484848,11,0,0.984848,1,11,11,66,0.063672,0.063672,1
nmr_11_7_3.minion,1,0.987013,0.462985,0.987013,0.987013,42.329633,63.532468,36,0,0.987013,1,36,36,77,0.054255,0.054255,1
nmr_11_7_4.minion,1,0.987013,0.462985,0.987013,0.987013,26.497011,63.532468,20,0,0.987013,1,20,20,77,0.054255,0.054255,1
nmr_11_7_5.minion,1,0.987013,0.462985,0.987013,0.987013,17.544833,63.532468,11,0,0.987013,1,11,11,77,0.054255,0.054255,1
nmr_11_8_3.minion,1,0.988636,0.451942,0.988636,0.988636,41.259473,73.568182,36,0,0.988636,1,36,36,88,0.04725,0.04725,1
nmr_11_8_4.minion,1,0.988636,0.451942,0.988636,0.988636,25.202954,73.568182,20,0,0.988636,1,20,20,88,0.04725,0.04725,1
nmr_11_8_5.minion,1,0.988636,0.451942,0.988636,0.988636,16.258831,73.568182,11,0,0.988636,1,11,11,88,0.04725,0.04725,1
nmr_11_9_3.minion,1,0.989899,0.443363,0.989899,0.989899,40.222222,83.59596,36,0,0.989899,1,36,36,99,0.04184,0.04184,1
nmr_11_9_4.minion,1,0.989899,0.443363,0.989899,0.989899,24.361361,83.59596,20,0,0.989899,1,20,20,99,0.04184,0.04184,1
nmr_11_9_5.minion,1,0.989899,0.443363,0.989899,0.989899,15.43043,83.59596,11,0,0.989899,1,11,11,99,0.04184,0.04184,1
nmr_12_10_3.minion,1,0.991667,0.431409,0.991667,0.991667,39.115719,102.633333,36,0,0.991667,1,36,36,120,0.034326,0.034326,1
nmr_12_10_4.minion,1,0.991667,0.431409,0.991667,0.991667,23.205686,102.633333,20,0,0.991667,1,20,20,120,0.034326,0.034326,1
nmr_12_10_5.minion,1,0.991667,0.431409,0.991667,0.991667,14.256522,102.633333,11,0,0.991667,1,11,11,120,0.034326,0.034326,1
nmr_12_11_3.minion,1,0.992424,0.426233,0.992424,0.992424,38.718981,113.651515,36,0,0.992424,1,36,36,132,0.031129,0.031129,1
nmr_12_11_4.minion,1,0.992424,0.426233,0.992424,0.992424,22.745275,113.651515,20,0,0.992424,1,20,20,132,0.031129,0.031129,1
nmr_12_11_5.minion,1,0.992424,0.426233,0.992424,0.992424,13.871542,113.651515,11,0,0.992424,1,11,11,132,0.031129,0.031129,1
nmr_12_12_3.minion,1,0.993056,0.421927,0.993056,0.993056,38.351759,124.666667,36,0,0.993056,1,36,36,144,0.028476,0.028476,1
nmr_12_12_4.minion,1,0.993056,0.421927,0.993056,0.993056,22.366834,124.666667,20,0,0.993056,1,20,20,144,0.028476,0.028476,1
nmr_12_12_5.minion,1,0.993056,0.421927,0.993056,0.993056,13.482412,124.666667,11,0,0.993056,1,11,11,144,0.028476,0.028476,1
nmr_12_5_3.minion,1,0.983333,0.489077,0.983333,0.983333,46.595556,47.433333,36,0,0.983333,1,36,36,60,0.070272,0.070272,1
nmr_12_5_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556,47.433333,20,0,0.983333,1,20,20,60,0.070272,0.070272,1
nmr_12_5_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519,47.433333,11,0,0.983333,1,11,11,60,0.070272,0.070272,1
nmr_12_6_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537,58.5,36,0,0.986111,1,36,36,72,0.058151,0.058151,1
nmr_12_6_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038,58.5,20,0,0.986111,1,20,20,72,0.058151,0.058151,1
nmr_12_6_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875,58.5,11,0,0.986111,1,11,11,72,0.058151,0.058151,1
nmr_12_7_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781,69.547619,36,0,0.988095,1,36,36,84,0.049571,0.049571,1
nmr_12_7_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056,69.547619,20,0,0.988095,1,20,20,84,0.049571,0.049571,1
nmr_12_7_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535,69.547619,11,0,0.988095,1,11,11,84,0.049571,0.049571,1
nmr_12_8_3.minion,1,0.989583,0.445698,0.989583,0.989583,40.614684,80.583333,36,0,0.989583,1,36,36,96,0.043185,0.043185,1
nmr_12_8_4.minion,1,0.989583,0.445698,0.989583,0.989583,24.549303,80.583333,20,0,0.989583,1,20,20,96,0.043185,0.043185,1
nmr_12_8_5.minion,1,0.989583,0.445698,0.989583,0.989583,15.600214,80.583333,11,0,0.989583,1,11,11,96,0.043185,0.043185,1
nmr_12_9_3.minion,1,0.990741,0.43775,0.990741,0.990741,39.685177,91.611111,36,0,0.990741,1,36,36,108,0.038251,0.038251,1
nmr_12_9_4.minion,1,0.990741,0.43775,0.990741,0.990741,23.800835,91.611111,20,0,0.990741,1,20,20,108,0.038251,0.038251,1
nmr_12_9_5.minion,1,0.990741,0.43775,0.990741,0.990741,14.863883,91.611111,11,0,0.990741,1,11,11,108,0.038251,0.038251,1
nmr_5_10_3.minion,1,0.98,0.509441,0.98,0.98,49.339093,39.4,36,0,0.98,1,36,36,50,0.085097,0.085097,1
nmr_5_10_4.minion,1,0.98,0.509441,0.98,0.98,33.412527,39.4,20,0,0.98,1,20,20,50,0.085097,0.085097,1
nmr_5_10_5.minion,1,0.98,0.509441,0.98,0.98,24.544276,39.4,11,0,0.98,1,11,11,50,0.085097,0.085097,1
nmr_5_11_3.minion,1,0.981818,0.498429,0.981818,0.981818,47.893617,43.418182,36,0,0.981818,1,36,36,55,0.076983,0.076983,1
nmr_5_11_4.minion,1,0.981818,0.498429,0.981818,0.981818,31.829787,43.418182,20,0,0.981818,1,20,20,55,0.076983,0.076983,1
nmr_5_11_5.minion,1,0.981818,0.498429,0.981818,0.981818,23.138298,43.418182,11,0,0.981818,1,11,11,55,0.076983,0.076983,1
nmr_5_12_3.minion,1,0.983333,0.489077,0.983333,0.983333,46.595556,47.433333,36,0,0.983333,1,36,36,60,0.070272,0.070272,1
nmr_5_12_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556,47.433333,20,0,0.983333,1,20,20,60,0.070272,0.070272,1
nmr_5_12_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519,47.433333,11,0,0.983333,1,11,11,60,0.070272,0.070272,1
nmr_5_5_3.minion,1,0.96,0.616459,0.96,0.96,71.555556,19.2,36,0,0.96,1,36,36,25,0.177778,0.177778,1
nmr_5_5_4.minion,1,0.96,0.616459,0.96,0.96,55.111111,19.2,20,0,0.96,1,20,20,25,0.177778,0.177778,1
nmr_5_5_5.minion,1,0.96,0.616459,0.96,0.96,46.777778,19.2,11,0,0.96,1,11,11,25,0.177778,0.177778,1
nmr_5_6_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453,23.266667,36,0,0.966667,1,36,36,30,0.146331,0.146331,1
nmr_5_6_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358,23.266667,20,0,0.966667,1,20,20,30,0.146331,0.146331,1
nmr_5_6_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711,23.266667,11,0,0.966667,1,11,11,30,0.146331,0.146331,1
nmr_5_7_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636,27.314286,36,0,0.971429,1,36,36,35,0.124156,0.124156,1
nmr_5_7_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909,27.314286,20,0,0.971429,1,20,20,35,0.124156,0.124156,1
nmr_5_7_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091,27.314286,11,0,0.971429,1,11,11,35,0.124156,0.124156,1
nmr_5_8_3.minion,1,0.975,0.538572,0.975,0.975,54.213058,31.35,36,0,0.975,1,36,36,40,0.107732,0.107732,1
nmr_5_8_4.minion,1,0.975,0.538572,0.975,0.975,37.890034,31.35,20,0,0.975,1,20,20,40,0.107732,0.107732,1
nmr_5_8_5.minion,1,0.975,0.538572,0.975,0.975,29.024055,31.35,11,0,0.975,1,11,11,40,0.107732,0.107732,1
nmr_5_9_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323,35.377778,36,0,0.977778,1,36,36,45,0.095102,0.095102,1
nmr_5_9_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602,35.377778,20,0,0.977778,1,20,20,45,0.095102,0.095102,1
nmr_5_9_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892,35.377778,11,0,0.977778,1,11,11,45,0.095102,0.095102,1
nmr_6_10_3.minion,1,0.983333,0.48725,0.983333,0.983333,45.441219,48.466667,36,0,0.983333,1,36,36,60,0.070343,0.070343,1
nmr_6_10_4.minion,1,0.983333,0.48725,0.983333,0.983333,29.483309,48.466667,20,0,0.983333,1,20,20,60,0.070343,0.070343,1
nmr_6_10_5.minion,1,0.983333,0.48725,0.983333,0.983333,21.139332,48.466667,11,0,0.983333,1,11,11,60,0.070343,0.070343,1
nmr_6_11_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375,53.484848,36,0,0.984848,1,36,36,66,0.063672,0.063672,1
nmr_6_11_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571,53.484848,20,0,0.984848,1,20,20,66,0.063672,0.063672,1
nmr_6_11_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524,53.484848,11,0,0.984848,1,11,11,66,0.063672,0.063672,1
nmr_6_12_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537,58.5,36,0,0.986111,1,36,36,72,0.058151,0.058151,1
nmr_6_12_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038,58.5,20,0,0.986111,1,20,20,72,0.058151,0.058151,1
nmr_6_12_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875,58.5,11,0,0.986111,1,11,11,72,0.058151,0.058151,1
nmr_6_5_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453,23.266667,36,0,0.966667,1,36,36,30,0.146331,0.146331,1
nmr_6_5_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358,23.266667,20,0,0.966667,1,20,20,30,0.146331,0.146331,1
nmr_6_5_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711,23.266667,11,0,0.966667,1,11,11,30,0.146331,0.146331,1
nmr_6_6_3.minion,1,0.972222,0.553051,0.972222,0.972222,55.787234,28.333333,36,0,0.972222,1,36,36,36,0.120567,0.120567,1
nmr_6_6_4.minion,1,0.972222,0.553051,0.972222,0.972222,39.404255,28.333333,20,0,0.972222,1,20,20,36,0.120567,0.120567,1
nmr_6_6_5.minion,1,0.972222,0.553051,0.972222,0.972222,32.659574,28.333333,11,0,0.972222,1,11,11,36,0.120567,0.120567,1
nmr_6_7_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681,33.380952,36,0,0.97619,1,36,36,42,0.102396,0.102396,1
nmr_6_7_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564,33.380952,20,0,0.97619,1,20,20,42,0.102396,0.102396,1
nmr_6_7_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663,33.380952,11,0,0.97619,1,11,11,42,0.102396,0.102396,1
nmr_6_8_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148,38.416667,36,0,0.979167,1,36,36,48,0.088927,0.088927,1
nmr_6_8_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852,38.416667,20,0,0.979167,1,20,20,48,0.088927,0.088927,1
nmr_6_8_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204,38.416667,11,0,0.979167,1,11,11,48,0.088927,0.088927,1
nmr_6_9_3.minion,1,0.981481,0.498702,0.981481,0.981481,46.904159,43.444444,36,0,0.981481,1,36,36,54,0.078561,0.078561,1
nmr_6_9_4.minion,1,0.981481,0.498702,0.981481,0.981481,30.981917,43.444444,20,0,0.981481,1,20,20,54,0.078561,0.078561,1
nmr_6_9_5.minion,1,0.981481,0.498702,0.981481,0.981481,22.721519,43.444444,11,0,0.981481,1,11,11,54,0.078561,0.078561,1
nmr_7_10_3.minion,1,0.985714,0.471348,0.985714,0.985714,43.165625,57.514286,36,0,0.985714,1,36,36,70,0.059911,0.059911,1
nmr_7_10_4.minion,1,0.985714,0.471348,0.985714,0.985714,27.453125,57.514286,20,0,0.985714,1,20,20,70,0.059911,0.059911,1
nmr_7_10_5.minion,1,0.985714,0.471348,0.985714,0.985714,18.35625,57.514286,11,0,0.985714,1,11,11,70,0.059911,0.059911,1
nmr_7_11_3.minion,1,0.987013,0.462985,0.987013,0.987013,42.329633,63.532468,36,0,0.987013,1,36,36,77,0.054255,0.054255,1
nmr_7_11_4.minion,1,0.987013,0.462985,0.987013,0.987013,26.497011,63.532468,20,0,0.987013,1,20,20,77,0.054255,0.054255,1
nmr_7_11_5.minion,1,0.987013,0.462985,0.987013,0.987013,17.544833,63.532468,11,0,0.987013,1,11,11,77,0.054255,0.054255,1
nmr_7_12_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781,69.547619,36,0,0.988095,1,36,36,84,0.049571,0.049571,1
nmr_7_12_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056,69.547619,20,0,0.988095,1,20,20,84,0.049571,0.049571,1
nmr_7_12_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535,69.547619,11,0,0.988095,1,11,11,84,0.049571,0.049571,1
nmr_7_5_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636,27.314286,36,0,0.971429,1,36,36,35,0.124156,0.124156,1
nmr_7_5_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909,27.314286,20,0,0.971429,1,20,20,35,0.124156,0.124156,1
nmr_7_5_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091,27.314286,11,0,0.971429,1,11,11,35,0.124156,0.124156,1
nmr_7_6_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681,33.380952,36,0,0.97619,1,36,36,42,0.102396,0.102396,1
nmr_7_6_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564,33.380952,20,0,0.97619,1,20,20,42,0.102396,0.102396,1
nmr_7_6_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663,33.380952,11,0,0.97619,1,11,11,42,0.102396,0.102396,1
nmr_7_7_3.minion,1,0.979592,0.50972,0.979592,0.979592,48.05298,39.428571,36,0,0.979592,1,36,36,49,0.087039,0.087039,1
nmr_7_7_4.minion,1,0.979592,0.50972,0.979592,0.979592,32.476821,39.428571,20,0,0.979592,1,20,20,49,0.087039,0.087039,1
nmr_7_7_5.minion,1,0.979592,0.50972,0.979592,0.979592,23.291391,39.428571,11,0,0.979592,1,11,11,49,0.087039,0.087039,1
nmr_7_8_3.minion,1,0.982143,0.493942,0.982143,0.982143,46.141431,45.464286,36,0,0.982143,1,36,36,56,0.075648,0.075648,1
nmr_7_8_4.minion,1,0.982143,0.493942,0.982143,0.982143,30.198003,45.464286,20,0,0.982143,1,20,20,56,0.075648,0.075648,1
nmr_7_8_5.minion,1,0.982143,0.493942,0.982143,0.982143,21.056572,45.464286,11,0,0.982143,1,11,11,56,0.075648,0.075648,1
nmr_7_9_3.minion,1,0.984127,0.481463,0.984127,0.984127,44.327273,51.492063,36,0,0.984127,1,36,36,63,0.066873,0.066873,1
nmr_7_9_4.minion,1,0.984127,0.481463,0.984127,0.984127,28.672727,51.492063,20,0,0.984127,1,20,20,63,0.066873,0.066873,1
nmr_7_9_5.minion,1,0.984127,0.481463,0.984127,0.984127,19.576623,51.492063,11,0,0.984127,1,11,11,63,0.066873,0.066873,1
nmr_8_10_3.minion,1,0.9875,0.459393,0.9875,0.9875,41.966301,66.55,36,0,0.9875,1,36,36,80,0.052155,0.052155,1
nmr_8_10_4.minion,1,0.9875,0.459393,0.9875,0.9875,25.995298,66.55,20,0,0.9875,1,20,20,80,0.052155,0.052155,1
nmr_8_10_5.minion,1,0.9875,0.459393,0.9875,0.9875,16.925549,66.55,11,0,0.9875,1,11,11,80,0.052155,0.052155,1
nmr_8_11_3.minion,1,0.988636,0.451942,0.988636,0.988636,41.259473,73.568182,36,0,0.988636,1,36,36,88,0.04725,0.04725,1
nmr_8_11_4.minion,1,0.988636,0.451942,0.988636,0.988636,25.202954,73.568182,20,0,0.988636,1,20,20,88,0.04725,0.04725,1
nmr_8_11_5.minion,1,0.988636,0.451942,0.988636,0.988636,16.258831,73.568182,11,0,0.988636,1,11,11,88,0.04725,0.04725,1
nmr_8_12_3.minion,1,0.989583,0.445698,0.989583,0.989583,40.614684,80.583333,36,0,0.989583,1,36,36,96,0.043185,0.043185,1
nmr_8_12_4.minion,1,0.989583,0.445698,0.989583,0.989583,24.549303,80.583333,20,0,0.989583,1,20,20,96,0.043185,0.043185,1
nmr_8_12_5.minion,1,0.989583,0.445698,0.989583,0.989583,15.600214,80.583333,11,0,0.989583,1,11,11,96,0.043185,0.043185,1
nmr_8_5_3.minion,1,0.975,0.538572,0.975,0.975,54.213058,31.35,36,0,0.975,1,36,36,40,0.107732,0.107732,1
nmr_8_5_4.minion,1,0.975,0.538572,0.975,0.975,37.890034,31.35,20,0,0.975,1,20,20,40,0.107732,0.107732,1
nmr_8_5_5.minion,1,0.975,0.538572,0.975,0.975,29.024055,31.35,11,0,0.975,1,11,11,40,0.107732,0.107732,1
nmr_8_6_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148,38.416667,36,0,0.979167,1,36,36,48,0.088927,0.088927,1
nmr_8_6_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852,38.416667,20,0,0.979167,1,20,20,48,0.088927,0.088927,1
nmr_8_6_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204,38.416667,11,0,0.979167,1,11,11,48,0.088927,0.088927,1
nmr_8_7_3.minion,1,0.982143,0.493942,0.982143,0.982143,46.141431,45.464286,36,0,0.982143,1,36,36,56,0.075648,0.075648,1
nmr_8_7_4.minion,1,0.982143,0.493942,0.982143,0.982143,30.198003,45.464286,20,0,0.982143,1,20,20,56,0.075648,0.075648,1
nmr_8_7_5.minion,1,0.982143,0.493942,0.982143,0.982143,21.056572,45.464286,11,0,0.982143,1,11,11,56,0.075648,0.075648,1
nmr_8_8_3.minion,1,0.984375,0.479654,0.984375,0.984375,44.508772,52.5,36,0,0.984375,1,36,36,64,0.065789,0.065789,1
nmr_8_8_4.minion,1,0.984375,0.479654,0.984375,0.984375,28.280702,52.5,20,0,0.984375,1,20,20,64,0.065789,0.065789,1
nmr_8_8_5.minion,1,0.984375,0.479654,0.984375,0.984375,19.175439,52.5,11,0,0.984375,1,11,11,64,0.065789,0.065789,1
nmr_8_9_3.minion,1,0.986111,0.46844,0.986111,0.986111,42.954057,59.527778,36,0,0.986111,1,36,36,72,0.058189,0.058189,1
nmr_8_9_4.minion,1,0.986111,0.46844,0.986111,0.986111,27.009775,59.527778,20,0,0.986111,1,20,20,72,0.058189,0.058189,1
nmr_8_9_5.minion,1,0.986111,0.46844,0.986111,0.986111,17.942326,59.527778,11,0,0.986111,1,11,11,72,0.058189,0.058189,1
nmr_9_10_3.minion,1,0.988889,0.450078,0.988889,0.988889,40.807575,75.577778,36,0,0.988889,1,36,36,90,0.046168,0.046168,1
nmr_9_10_4.minion,1,0.988889,0.450078,0.988889,0.988889,25.041539,75.577778,20,0,0.988889,1,20,20,90,0.046168,0.046168,1
nmr_9_10_5.minion,1,0.988889,0.450078,0.988889,0.988889,16.000611,75.577778,11,0,0.988889,1,11,11,90,0.046168,0.046168,1
nmr_9_11_3.minion,1,0.989899,0.443363,0.989899,0.989899,40.222222,83.59596,36,0,0.989899,1,36,36,99,0.04184,0.04184,1
nmr_9_11_4.minion,1,0.989899,0.443363,0.989899,0.989899,24.361361,83.59596,20,0,0.989899,1,20,20,99,0.04184,0.04184,1
nmr_9_11_5.minion,1,0.989899,0.443363,0.989899,0.989899,15.43043,83.59596,11,0,0.989899,1,11,11,99,0.04184,0.04184,1
nmr_9_12_3.minion,1,0.990741,0.43775,0.990741,0.990741,39.685177,91.611111,36,0,0.990741,1,36,36,108,0.038251,0.038251,1
nmr_9_12_4.minion,1,0.990741,0.43775,0.990741,0.990741,23.800835,91.611111,20,0,0.990741,1,20,20,108,0.038251,0.038251,1
nmr_9_12_5.minion,1,0.990741,0.43775,0.990741,0.990741,14.863883,91.611111,11,0,0.990741,1,11,11,108,0.038251,0.038251,1
nmr_9_5_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323,35.377778,36,0,0.977778,1,36,36,45,0.095102,0.095102,1
nmr_9_5_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602,35.377778,20,0,0.977778,1,20,20,45,0.095102,0.095102,1
nmr_9_5_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892,35.377778,11,0,0.977778,1,11,11,45,0.095102,0.095102,1
nmr_9_6_3.minion,1,0.981481,0.498702,0.981481,0.981481,46.904159,43.444444,36,0,0.981481,1,36,36,54,0.078561,0.078561,1
nmr_9_6_4.minion,1,0.981481,0.498702,0.981481,0.981481,30.981917,43.444444,20,0,0.981481,1,20,20,54,0.078561,0.078561,1
nmr_9_6_5.minion,1,0.981481,0.498702,0.981481,0.981481,22.721519,43.444444,11,0,0.981481,1,11,11,54,0.078561,0.078561,1
nmr_9_7_3.minion,1,0.984127,0.481463,0.984127,0.984127,44.327273,51.492063,36,0,0.984127,1,36,36,63,0.066873,0.066873,1
nmr_9_7_4.minion,1,0.984127,0.481463,0.984127,0.984127,28.672727,51.492063,20,0,0.984127,1,20,20,63,0.066873,0.066873,1
nmr_9_7_5.minion,1,0.984127,0.481463,0.984127,0.984127,19.576623,51.492063,11,0,0.984127,1,11,11,63,0.066873,0.066873,1
nmr_9_8_3.minion,1,0.986111,0.46844,0.986111,0.986111,42.954057,59.527778,36,0,0.986111,1,36,36,72,0.058189,0.058189,1
nmr_9_8_4.minion,1,0.986111,0.46844,0.986111,0.986111,27.009775,59.527778,20,0,0.986111,1,20,20,72,0.058189,0.058189,1
nmr_9_8_5.minion,1,0.986111,0.46844,0.986111,0.986111,17.942326,59.527778,11,0,0.986111,1,11,11,72,0.058189,0.058189,1
nmr_9_9_3.minion,1,0.987654,0.458255,0.987654,0.987654,41.634146,67.555556,36,0,0.987654,1,36,36,81,0.051491,0.051491,1
nmr_9_9_4.minion,1,0.987654,0.458255,0.987654,0.987654,25.914634,67.555556,20,0,0.987654,1,20,20,81,0.051491,0.051491,1
nmr_9_9_5.minion,1,0.987654,0.458255,0.987654,0.987654,16.878049,67.555556,11,0,0.987654,1,11,11,81,0.051491,0.051491,1
ortholatin-10.xml.minion,1,0.33,0.847717,0.336667,0.066667,995.460993,2.666667,994,100,0.156667,0.576404,999,994,300,0.018913,0.018913,0.157191
ortholatin-15.xml.conv.minion,1,0.331852,0.839391,0.334815,0.044444,994.493007,2.666667,993,225,0.141235,0.60792,993,993,675,0.009324,0.009324,0.141444
ortholatin-20.xml.conv.minion,1,0.3325,0.834484,0.334167,0.033333,998.336798,2.666667,998,400,0.133611,0.623179,998,998,1200,0.005544,0.005544,0.133723
ortholatin-2.xml.minion,1,0.333333,0.861023,0.416667,0.333333,613.230769,2.666667,513,4,0.361111,0.244444,744,513,12,0.205128,0.205128,0.393939
ortholatin-5.xml.minion,1,0.32,0.863059,0.346667,0.133333,964.021739,2.666667,961,25,0.204444,0.476695,966,961,75,0.057971,0.057971,0.207207
ortholatin-6.xml.minion,1,0.324074,0.859328,0.342593,0.111111,973.04918,2.666667,963,36,0.188272,0.51042,987,963,108,0.043716,0.043716,0.190031
ortholatin-7.xml.minion,1,0.326531,0.85587,0.340136,0.095238,986.269231,2.666667,981,49,0.176871,0.534317,995,981,147,0.034188,0.034188,0.178082
ortholatin-8.xml.minion,1,0.328125,0.852793,0.338542,0.083333,989.443299,2.666667,985,64,0.168403,0.55203,998,985,192,0.027491,0.027491,0.169284
ortholatin-9.xml.minion,1,0.329218,0.850089,0.337449,0.074074,989.855932,2.666667,987,81,0.161866,0.56564,996,987,243,0.022599,0.022599,0.162534
peg10.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539,990,0.005027,0.35461,558,492,1087,0.002645,0.002645,0.005032
peg11.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539,990,0.005027,0.35461,558,492,1087,0.002645,0.002645,0.005032
peg12.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273,2.793008,539,990,0.005027,0.35461,558,492,1087,0.002645,0.002645,0.005032
