@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,3.161,0.7378,0.6621,0.4552,0.8933,0.2382,1.3393,0.9593,1.0505,0.4593,0.2139,2.1498,0.216,0.1527,0.2397,0.2347
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605,0.1824,0.2994,0.3965,0.2887,4.9256,0.0097,0.4528,0.5,0.5
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,4.6573,0.7061,0.4629,0.4696,0.4722,0.1368,1.756,1.6173,1.5137,0.3687,0.1522,3.0906,0.1234,0.079,0.1493,0.0743
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,4.2642,0.7834,0.4872,0.5,0.8813,0.1507,1.4615,1.193,2.6806,0.5249,0.1894,3.2306,0.5256,0.1151,0.3032,0.0197
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,13.0859,1.45,0.7801,0.5,0.7317,0.0254,1.6546,1.7725,1.9658,0.2508,0.3089,5.6983,0.6435,0.1512,0.449,0.0688
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.0753,0.593,0.9495,0.5,0.9471,0.0439,1.0688,0.5717,9.1027,0.7212,0.2372,4.077,0.9069,0.0485,0.1988,0.0036
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,4.7434,0.7083,0.4677,0.4692,0.4683,0.1376,1.7797,1.6342,1.3487,0.3705,0.156,3.176,0.1229,0.0805,0.1501,0.0743
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.8417,0.743,0.5533,0.5,0.8296,0.1838,1.3228,1.144,1.2466,0.41,0.1812,2.9131,0.1904,0.3171,0.4366,0.3142
SAT_RACE2008/simon-s03-w08-15.cnf,1,1.4706,0.9239,0.5739,0.4507,0.7669,0.1764,1.6091,1.3541,0.9872,0.4644,0.1287,3.2434,0.5855,0.031,0.0742,0.0198
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7863,1.3919,0.7996,0.4571,0.7857,0.1648,1.4187,1.2632,2.6456,0.2469,0.189,2.9669,0.6521,0.093,0.1904,0.0718
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.8022,0.5946,0.3082,0.3661,0.9742,0.2231,0.6726,0.2647,1.8428,0.4287,0.0316,1.1258,0.0277,0.0545,0.0634,0.0571
SAT_RACE2008/mizh-sha0-36-1.cnf,1,1.4379,0.4338,0.529,0.2106,0.5281,0.1709,1.0355,0.9172,0.5122,0.4093,0.0383,2.5579,0.0805,0.0308,0.0447,0.0262
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408,0.5668,0.275,0.6767,0.1979,1.2407,1.0487,1.6616,0.3613,0.0757,2.7394,0.1594,0.0475,0.1125,0.0287
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056,0.6369,0.4371,0.6764,0.1596,1.7269,1.4869,0.8418,0.3177,0.1525,3.358,0.5198,0.0507,0.1313,0.0198
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273,0.4765,0.4612,0.4728,0.1317,1.8223,1.6729,1.3293,0.3733,0.1535,3.1213,0.1395,0.076,0.1478,0.0692
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129,0.7313,0.1896,0.9049,0.1589,1.3441,1.0214,0.6067,0.3592,0.1566,2.8992,0.5547,0.0149,0.032,0.0127
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243,1.1679,0.9636,0.9161,0.3653,0.0676,1.5153,0.316,0.0347,0.0466,0.0255
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369,0.4981,0.4208,0.7464,0.1826,1.6108,1.4909,1.8004,0.4802,0.1834,2.4201,0.2964,0.0535,0.1154,0.0321
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923,0.8986,0.4873,0.8995,0.0455,1.0811,0.7602,2.1049,0.783,0.2784,4.5317,0.8739,0.0307,0.1145,0.0003
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273,0.712,0.0936,0.8599,0.1556,1.4317,1.0843,0.712,0.4109,0.1476,2.9482,0.5619,0.0192,0.0527,0.0055
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617,0.5969,0.2819,0.6015,0.1926,1.1752,1.0681,0.8314,0.3579,0.0635,2.0594,0.1585,0.0417,0.084,0.0261
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766,1.3819,1.0302,0.5059,0.3891,0.1632,2.5571,0.5992,0.0163,0.0319,0.0159
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441,0.6143,0.2269,0.8258,0.1653,1.2617,0.4937,0,0.4517,0,0,0.8258,0.2074,0.2164,0.2069
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044,0.6924,0.0818,0.8696,0.1437,1.4213,1.1035,0.7413,0.4038,0.1492,3.1284,0.5147,0.0165,0.0406,0.0122
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473,0.9517,0.5,0.0947,0.0187,0.3488,2.3583,3.9475,0.934,0.2174,1.6859,0.0489,0.1192,0.2738,0.0767
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2021,0.9247,0.1587,1.3132,0.9804,0.5463,0.3499,0.1606,2.8343,0.5664,0.0137,0.0304,0.0116
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506,0.5384,0.3182,0.7765,0.216,1.2663,1.0411,1.1751,0.3507,0.0893,2.4922,0.1823,0.0552,0.1162,0.0417
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527,0.1285,1.8388,1.6877,1.324,0.3681,0.1562,3.0601,0.1361,0.075,0.1485,0.0689
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055,0.9282,0.5,0.9298,0.0442,1.0097,0.6196,5.4196,0.779,0.2958,4.169,0.9026,0.039,0.1494,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697,0.2017,1.6778,1.496,0.8363,0.4569,0.156,3.1391,0.3102,0.0612,0.1416,0.0418
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171,1.0358,0.9173,0.5122,0.4093,0.0382,2.5571,0.0806,0.0308,0.0447,0.0262
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292,1.7689,1.6189,2.0604,0.3782,0.1473,2.877,0.121,0.0787,0.1462,0.0747
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295,1.7932,1.6396,1.548,0.3744,0.1496,2.9175,0.1344,0.0744,0.1496,0.0705
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446,0.7593,0.2036,0.8903,0.181,1.378,1.0095,0.4221,0.3736,0.1557,2.7034,0.6253,0.0156,0.0323,0.0138
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899,0.0774,2.0001,1.819,1.9974,0.6506,0.2553,2.743,0.3719,0.0669,0.1038,0.0902
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921,0.4409,0.4438,0.4649,0.1318,1.7743,1.6233,2.0191,0.377,0.1496,2.9907,0.1194,0.0798,0.1457,0.0782
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959,0.711,0.2565,0.9389,0.1222,1.2614,0.955,0.6511,0.3621,0.164,3.2991,0.4945,0.0116,0.0348,0.0046
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957,0.1578,1.2679,1.0556,5.0083,0.5025,0.0907,1.896,0.2282,0.0507,0.0982,0.0418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745,0.9107,0.1672,0.9107,0.0096,0.7123,0.5084,1.1094,0.4812,0.2902,4.0915,0.0237,0.0043,0.0109,0
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692,0.4435,0.4444,0.468,0.1323,1.7696,1.6206,2.0163,0.3756,0.1496,2.9961,0.1194,0.0797,0.1457,0.0778
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299,1.7837,1.652,1.593,0.3732,0.1537,3.0083,0.1271,0.0782,0.1485,0.0745
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562,0.5439,0.3051,0.7046,0.21,1.2385,1.0297,1.7504,0.3663,0.0677,2.4639,0.1576,0.0487,0.099,0.0353
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235,0.964,0.4496,0.3537,0.1591,2.7397,0.6084,0.0138,0.0301,0.0119
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243,0.7119,0.095,0.8596,0.155,1.4285,1.0802,0.7099,0.4131,0.1493,2.9663,0.5625,0.0199,0.0516,0.0068
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.2484,0.5229,0.9301,1,0.9369,0.0476,1.0028,0.5897,6.4535,0.7691,0.2634,4.4716,0.9087,0.0877,0.3412,0.011
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923,0.0633,1.1305,0.7058,3.9504,0.7314,0.2563,4.305,0.88,0.0631,0.2332,0.0086
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811,0.0747,1.5002,1.0423,2.8046,0.5689,0.215,4,0.7671,0.0183,0.0557,0.0012
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,3.3196,0.8026,0.5358,0.1965,0.7815,0.2048,1.506,1.3072,0.6388,0.4723,0.1005,3.0055,0.3271,0.0408,0.088,0.0375
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,5.6275,0.77,0.5398,0.4512,0.5341,0.1342,1.8559,1.7058,1.208,0.3607,0.1524,3.3576,0.155,0.0718,0.1515,0.0523
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.4382,0.4541,0.5127,0.2403,0.5559,0.1746,1.0577,0.8811,0.5847,0.4091,0.0427,2.3498,0.0616,0.0313,0.0569,0.0293
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,1.4463,0.4375,0.5302,0.2106,0.5338,0.172,1.0399,0.921,0.5099,0.4086,0.0385,2.571,0.0827,0.0308,0.0447,0.0265
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0227,0.7291,0.2603,0.3017,0.6944,0.1575,1.2692,1.0575,4.4595,0.5018,0.0815,1.7801,0.2291,0.0526,0.1032,0.0426
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,1.0126,0.9281,0.7288,0.0919,0.8451,0.1653,1.4692,1.0872,0.704,0.4302,0.1491,2.9408,0.6108,0.0175,0.0442,0.0053
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6358,1.0877,0.7513,0.0942,0.879,0.2046,1.373,1.0209,0.7818,0.3474,0.16,2.4353,0.6184,0.0202,0.0427,0.0213
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,11.542,1.6361,0.816,0.5,0.7724,0.0239,1.4626,1.5597,1.8771,0.2122,0.3113,5.7205,0.7005,0.1513,0.4541,0.062
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395,0.2411,1.1272,0.9784,0.7968,0.1869,0.1526,2.4641,0.666,0.0331,0.0559,0.0315
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719,1.0393,0.9206,0.5096,0.4086,0.0385,2.5705,0.0825,0.0308,0.0447,0.0265
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742,1.8563,1.6131,0.9233,0.4452,0.1054,2.5722,0.4138,0.0314,0.0481,0.0294
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,5.2396,0.6926,0.455,0.4479,0.4701,0.1293,1.7773,1.6197,2.0667,0.3796,0.1471,2.8913,0.1217,0.0791,0.1482,0.0759
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.1631,0.1448,0.9671,0.5,0.0308,0.0061,0.1572,2.3486,3.9846,0.9762,0.228,1.5524,0.0159,0.0868,0.2162,0.0408
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951,0.9511,0.2991,0.3448,0.0901,2.4287,0.217,0.0486,0.072,0.0455
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443,0.609,0.4517,0.7025,0.1487,1.8379,1.567,1.3093,0.3409,0.1587,3.4592,0.5033,0.0361,0.0907,0.0217
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,1.5224,1.2618,0.7267,0.4973,0.7438,0.1057,1.7607,1.4396,2.3518,0.3136,0.2154,3.5938,0.6736,0.0361,0.1024,0.0127
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.3957,0.6983,0.6074,0.2538,0.7937,0.1984,1.6661,1.2998,1.4108,0.4526,0.3005,3.1772,0.1653,0.153,0.2403,0.2374
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.7096,0.3855,0.9403,0.5,0.9405,0.0179,0.8957,0.7401,3.3662,0.8345,0.3271,5.2242,0.829,0.0968,0.3607,0.0003
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,2.0603,1.0386,0.753,0.2001,0.8985,0.1731,1.3666,1.0127,0.4656,0.3678,0.1591,2.7393,0.6036,0.015,0.0318,0.0127
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,6.1884,0.6357,0.4693,1,0.7693,0.0955,1.3988,1.2153,2.1683,0.4891,0.1695,2.629,0.1154,0.0568,0.0979,0.0661
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,10.5093,0.783,0.4457,0.4999,0.7877,0.1278,1.7055,1.4092,3.7393,0.5032,0.2092,3.2165,0.4915,0.0337,0.0932,0.0025
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391,0.2408,1.1386,0.9862,0.7978,0.1914,0.1525,2.4649,0.6596,0.033,0.0561,0.0311
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,1.9631,1.0624,0.6136,0.4959,0.6992,0.1507,1.8527,1.5948,1.3624,0.3307,0.1524,3.491,0.4975,0.0408,0.1009,0.0242
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.9072,0.6392,0.6128,0.223,0.6595,0.21,1.1977,1.0765,0.8271,0.3397,0.0597,2.0524,0.2004,0.0388,0.0622,0.0277
SAT_RACE2008/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291,1.7916,1.641,1.5324,0.3737,0.151,2.9134,0.1381,0.0737,0.1477,0.0707
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.4365,0.4545,0.5127,0.2402,0.5562,0.1747,1.0579,0.8813,0.585,0.4091,0.0425,2.3502,0.0617,0.0313,0.0571,0.0293
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.1079,1.1287,0.9145,0.4289,0.9146,0.0865,1.4369,0.9892,2.4068,0.3818,0.1637,3.7497,0.7417,0.0109,0.0277,0.0017
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.9439,0.8403,0.5018,0.2258,0.8594,0.2308,1.184,0.9898,1.6346,0.3469,0.0648,1.4163,0.3288,0.0343,0.0471,0.0307
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.122,0.2426,0.9716,1,0.9716,0.0143,0.416,0.2542,6.6361,0.9392,0.2828,5.2325,0.9679,0.0511,0.2505,0
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0,0.548,0.9995,0,0.9995,0.0073,0.6757,0.674,0.0045,0.5946,0.0017,0.6849,0.3925,0,0,0
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.3636,0.7733,0.5925,0.2916,0.4883,0.1373,1.5884,1.3682,2.2066,0.4138,0.1557,2.9341,0.3348,0.0697,0.1397,0.0502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,1.3431,1.5572,0.8965,0.1711,0.94,0.2406,1.1271,0.979,0.8045,0.1878,0.152,2.4618,0.6636,0.033,0.0558,0.0314
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166,0.6087,0.2681,0.576,0.1833,1.2931,1.234,0.5336,0.339,0.0957,2.1533,0.2034,0.043,0.08,0.0255
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,1.6651,1.1078,0.6353,0.4373,0.6722,0.16,1.7209,1.4828,0.8401,0.3175,0.1542,3.3333,0.5221,0.0518,0.1316,0.0218
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2029,0.9247,0.1587,1.3132,0.9804,0.5463,0.3499,0.1606,2.8343,0.5664,0.0138,0.0305,0.0121
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,5.3172,0.6889,0.4647,0.4599,0.4652,0.1259,1.845,1.6807,1.9909,0.3716,0.1482,2.8564,0.1144,0.0759,0.1435,0.077
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,2.2941,1.0274,0.6052,0.3464,0.6657,0.1345,1.9371,1.6048,1.2253,0.3624,0.1582,3.6424,0.5301,0.0303,0.0813,0.0141
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.891,0.9253,0.7076,0.1537,0.8586,0.1553,1.4263,1.0857,0.7118,0.4085,0.1468,2.9561,0.5539,0.0194,0.0545,0.0052
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,1.9387,1.0128,0.7341,0.1925,0.905,0.1603,1.3467,1.0209,0.5808,0.3613,0.1592,2.8452,0.5587,0.0148,0.0317,0.0129
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328,0.6547,0.3646,0.5859,0.0714,1.9857,1.9738,4.1373,0.3339,0.2514,4.1513,0.4074,0.0403,0.1094,0.0227
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1349,0.8637,0.1882,1.3876,1.0079,0.4219,0.3982,0.1602,2.5265,0.6423,0.0169,0.0325,0.0165
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0.5114,1.1135,0.7486,0.0786,0.889,0.2097,1.3398,1.0113,0.7965,0.3271,0.1573,2.3029,0.6033,0.0196,0.0386,0.0213
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442,0.1264,1.8279,1.6713,1.5285,0.3733,0.1566,2.9248,0.1291,0.0761,0.1489,0.0739
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.439,0.4538,0.5123,0.2368,0.5549,0.1744,1.0576,0.8811,0.5858,0.4094,0.042,2.3501,0.0615,0.0312,0.0574,0.0292
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,4.8993,0.708,0.4571,0.4439,0.4656,0.1321,1.8218,1.6625,1.3082,0.3758,0.1562,3.1766,0.1261,0.0801,0.1479,0.0771
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.6646,0.8913,0.5946,0.2826,0.7375,0.2156,1.3614,1.0784,0.3379,0.4177,0.0966,1.5342,0.4499,0.0208,0.0387,0.0183
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,144.8012,0.2704,0.9383,0.4915,0.9372,0.036,0.6359,0.6114,2.6418,0.9137,0.279,3.5634,0.8743,0.115,0.4093,0.0057
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,1.5671,0.6813,0.3855,0.2404,0.7275,0.1822,1.5356,1.377,1.6931,0.4383,0.2407,2.5486,0.1483,0.101,0.2402,0.0725
SAT_RACE2008/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4599,0.5104,0.1291,1.8018,1.6776,1.7003,0.3615,0.1487,3.0342,0.1418,0.0682,0.1484,0.0538
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,8.1153,0.5182,0.4333,0.4732,0.4966,0.0927,2.0296,1.8531,2.133,0.645,0.2442,2.9101,0.3757,0.0853,0.16,0.0929
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,17.8331,0.937,0.6622,0.2889,0.6413,0.0422,2.1233,2.2002,1.8238,0.3743,0.2891,5.1711,0.3842,0.0391,0.1625,0.0006
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167,0.7034,0.1509,0.8542,0.1567,1.4347,1.0922,0.7083,0.4142,0.1447,2.9889,0.555,0.0198,0.0517,0.0059
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565,1.2701,1.0597,4.4289,0.4964,0.072,2.1434,0.2303,0.0438,0.0819,0.0393
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,5.3427,0.7461,0.5312,0.4584,0.5157,0.1301,1.8228,1.6923,1.7134,0.3617,0.1506,3.0637,0.1428,0.0709,0.1502,0.0556
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,2.5848,1.0735,0.7718,0.2005,0.9124,0.1778,1.3462,0.9703,0.402,0.363,0.1576,2.6803,0.6331,0.0144,0.0306,0.0125
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.6534,0.5559,0.9108,0.1684,0.9108,0.0105,0.6299,0.5081,1.0593,0.442,0.2899,4.0743,0.0258,0.0042,0.0095,0
