@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_occurrence_count NUMERIC
@ATTRIBUTE stats_occurrence_proportion NUMERIC

@DATA
nmr_5_7_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636,27.314286,36,0,0.971429,1,36,36,35,0.124156,0.124156,1,35,35,36,34,3,220,3,0.971429,0.971429,8.107565,3,6.962963,3,516,8.189655,0,9.3,0.260744,3,3,34,34,1.986486,11.4,34,0,0.226681,34,1,34,0.014286,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_5_7_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909,27.314286,20,0,0.971429,1,20,20,35,0.124156,0.124156,1,35,35,20,34,4,220,4,0.971429,0.971429,4.73903,4,3.75,4,494,4.925926,0,5.730769,0.188595,4,4,34,34,1.662162,7.366667,34,0,0.271252,34,1,34,0.009524,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_5_7_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091,27.314286,11,0,0.971429,1,11,11,35,0.124156,0.124156,1,35,35,11,34,5,220,5,0.971429,0.971429,5.130107,5,4.192308,5,494,5.35,0,6,0.148223,5,5,34,34,0.810811,8.259259,34,0,0.268855,34,1,34,0.007143,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_5_8_3.minion,1,0.975,0.538572,0.975,0.975,54.213058,31.35,36,0,0.975,1,36,36,40,0.107732,0.107732,1,40,40,36,39,3,291,3,0.975,0.975,7.455249,3,6.433333,3,521,7.446809,0,8.659091,0.186299,3,3,39,39,1.965116,10.580645,39,0,0.232139,39,1,39,0.0125,4.309278,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_5_8_4.minion,1,0.975,0.538572,0.975,0.975,37.890034,31.35,20,0,0.975,1,20,20,40,0.107732,0.107732,1,40,40,20,39,4,291,4,0.975,0.975,4.296953,4,3.482143,4,494,4.387097,0,5.204545,0.130206,4,4,39,39,1.569767,6.823529,39,0,0.266103,39,1,39,0.008333,4.309278,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_5_8_5.minion,1,0.975,0.538572,0.975,0.975,29.024055,31.35,11,0,0.975,1,11,11,40,0.107732,0.107732,1,40,40,11,39,5,291,5,0.975,0.975,4.986622,5,4.12766,5,494,5.136364,0,5.870968,0.099739,5,5,39,39,0.767442,8.258065,39,0,0.273224,39,1,39,0.00625,4.309278,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_5_9_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323,35.377778,36,0,0.977778,1,36,36,45,0.095102,0.095102,1,45,45,36,44,3,372,3,0.977778,0.977778,7.163476,3,6.117647,3,516,7.2,0,8.392857,0.137877,3,3,44,44,1.938776,10.2,44,0,0.234529,44,1,44,0.011111,4.27957,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_5_9_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602,35.377778,20,0,0.977778,1,20,20,45,0.095102,0.095102,1,45,45,20,44,4,372,4,0.977778,0.977778,3.989357,4,3.196078,4,505,4.0625,0,4.84,0.095184,4,4,44,44,1.489796,6.421053,44,0,0.266329,44,1,44,0.007407,4.27957,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_5_9_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892,35.377778,11,0,0.977778,1,11,11,45,0.095102,0.095102,1,45,45,11,44,5,372,5,0.977778,0.977778,4.225284,5,3.431373,5,494,4.285714,0,4.833333,0.071424,5,5,44,44,0.77551,7.214286,44,0,0.276082,44,1,44,0.005556,4.27957,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_6_10_3.minion,1,0.983333,0.48725,0.983333,0.983333,45.441219,48.466667,36,0,0.983333,1,36,36,60,0.070343,0.070343,1,60,60,36,59,3,689,3,0.983333,0.983333,5.92908,3,4.886792,3,501,6.208333,0,6.979167,0.065952,3,3,59,59,1.854015,8.833333,59,0,0.249157,59,1,59,0.008333,4.22061,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_6_10_4.minion,1,0.983333,0.48725,0.983333,0.983333,29.483309,48.466667,20,0,0.983333,1,20,20,60,0.070343,0.070343,1,60,60,20,59,4,689,4,0.983333,0.983333,3.046636,4,2.493827,4,506,3.061538,0,3.614035,0.042791,4,4,59,59,1.12766,5.137255,59,0,0.269377,59,1,59,0.005556,4.22061,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_6_10_5.minion,1,0.983333,0.48725,0.983333,0.983333,21.139332,48.466667,11,0,0.983333,1,11,11,60,0.070343,0.070343,1,60,60,11,59,5,689,5,0.983333,0.983333,3.52053,5,2.8125,5,520,3.461538,0,4.052632,0.030681,5,5,59,59,0.788321,6.298246,59,0,0.287117,59,1,59,0.004167,4.22061,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_6_11_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375,53.484848,36,0,0.984848,1,36,36,66,0.063672,0.063672,1,66,66,36,65,3,840,3,0.984848,0.984848,5.8107,3,4.679245,3,513,6.082192,0,6.833333,0.052827,3,3,65,65,1.842105,8.584906,65,0,0.253109,65,1,65,0.007576,4.202381,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_6_11_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571,53.484848,20,0,0.984848,1,20,20,66,0.063672,0.063672,1,66,66,20,65,4,840,4,0.984848,0.984848,2.831474,4,2.322222,4,503,2.846154,0,3.372093,0.033695,4,4,65,65,1.038462,4.839286,65,0,0.277432,65,1,65,0.005051,4.202381,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_6_11_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524,53.484848,11,0,0.984848,1,11,11,66,0.063672,0.063672,1,66,66,11,65,5,840,5,0.984848,0.984848,3.469596,5,2.754717,5,520,3.402439,0,4.016667,0.02388,5,5,65,65,0.802632,6.33871,65,0,0.294212,65,1,65,0.003788,4.202381,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_6_12_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537,58.5,36,0,0.986111,1,36,36,72,0.058151,0.058151,1,72,72,36,71,3,1006,3,0.986111,0.986111,5.483016,3,4.25,3,504,5.728972,0,6.460317,0.043152,3,3,71,71,1.838323,8.224138,71,0,0.260672,71,1,71,0.006944,4.186879,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_6_12_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038,58.5,20,0,0.986111,1,20,20,72,0.058151,0.058151,1,72,72,20,71,4,1006,4,0.986111,0.986111,2.594534,4,2.147727,4,491,2.586207,0,3.074627,0.027164,4,4,71,71,0.964912,4.491803,71,0,0.280983,71,1,71,0.00463,4.186879,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_6_12_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875,58.5,11,0,0.986111,1,11,11,72,0.058151,0.058151,1,72,72,11,71,5,1006,5,0.986111,0.986111,3.169438,5,2.482759,5,520,3.076923,0,3.671642,0.018907,5,5,71,71,0.784431,5.970149,71,0,0.30352,71,1,71,0.003472,4.186879,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_6_5_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453,23.266667,36,0,0.966667,1,36,36,30,0.146331,0.146331,1,30,30,36,29,3,159,3,0.966667,0.966667,8.744772,3,7.618182,3,516,9.033333,0,10.304348,0.394921,3,3,29,29,2.080645,12.423077,29,0,0.224667,29,1,29,0.016667,4.389937,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_5_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358,23.266667,20,0,0.966667,1,20,20,30,0.146331,0.146331,1,30,30,20,29,4,159,4,0.966667,0.966667,5.258365,4,4.318182,4,494,5.583333,0,6.26087,0.291681,4,4,29,29,1.629032,8,29,0,0.262475,29,1,29,0.011111,4.389937,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_5_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711,23.266667,11,0,0.966667,1,11,11,30,0.146331,0.146331,1,30,30,11,29,5,159,5,0.966667,0.966667,5.825128,5,4.806452,5,520,6.1875,0,6.75,0.245243,5,5,29,29,0.854839,8.923077,29,0,0.260174,29,1,29,0.008333,4.389937,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_6_3.minion,1,0.972222,0.553051,0.972222,0.972222,55.787234,28.333333,36,0,0.972222,1,36,36,36,0.120567,0.120567,1,36,36,36,35,3,235,3,0.972222,0.972222,7.678746,3,6.585366,3,501,7.721311,0,9.071429,0.237392,3,3,35,35,2.038961,10.903226,35,0,0.225301,35,1,35,0.013889,4.340426,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_6_4.minion,1,0.972222,0.553051,0.972222,0.972222,39.404255,28.333333,20,0,0.972222,1,20,20,36,0.120567,0.120567,1,36,36,20,35,4,235,4,0.972222,0.972222,4.360874,4,3.481481,4,476,4.5,0,5.178571,0.167678,4,4,35,35,1.454545,6.83871,35,0,0.266418,35,1,35,0.009259,4.340426,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_6_5.minion,1,0.972222,0.553051,0.972222,0.972222,32.659574,28.333333,11,0,0.972222,1,11,11,36,0.120567,0.120567,1,36,36,11,35,5,235,5,0.972222,0.972222,4.998664,5,4.037037,5,520,5.135135,0,5.857143,0.138977,5,5,35,35,0.909091,7.928571,35,0,0.25773,35,1,35,0.006944,4.340426,0,0,0,0,4,4,0,0,0,12,0,4,0,4,0,0
nmr_6_7_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681,33.380952,36,0,0.97619,1,36,36,42,0.102396,0.102396,1,42,42,36,41,3,326,3,0.97619,0.97619,7.156834,3,6.02381,3,501,7.283784,0,8.424242,0.158088,3,3,41,41,1.956522,10.138889,41,0,0.23009,41,1,41,0.011905,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_6_7_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564,33.380952,20,0,0.97619,1,20,20,42,0.102396,0.102396,1,42,42,20,41,4,326,4,0.97619,0.97619,3.933106,4,3.125,4,491,4.046512,0,4.714286,0.109253,4,4,41,41,1.358696,6.305556,41,0,0.273371,41,1,41,0.007937,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_6_7_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663,33.380952,11,0,0.97619,1,11,11,42,0.102396,0.102396,1,42,42,11,41,5,326,5,0.97619,0.97619,4.41576,5,3.637931,5,520,4.484848,0,5.119048,0.084309,5,5,41,41,0.858696,7.242424,41,0,0.266808,41,1,41,0.005952,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_6_8_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148,38.416667,36,0,0.979167,1,36,36,48,0.088927,0.088927,1,48,48,36,47,3,432,3,0.979167,0.979167,6.622989,3,5.594595,3,521,6.807692,0,7.807018,0.113769,3,3,47,47,1.934579,9.5,47,0,0.237523,47,1,47,0.010417,4.268519,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_6_8_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852,38.416667,20,0,0.979167,1,20,20,48,0.088927,0.088927,1,48,48,20,47,4,432,4,0.979167,0.979167,3.573967,4,2.898551,4,492,3.657895,0,4.288889,0.076046,4,4,47,47,1.28972,5.853659,47,0,0.270184,47,1,47,0.006944,4.268519,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_6_8_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204,38.416667,11,0,0.979167,1,11,11,48,0.088927,0.088927,1,48,48,11,47,5,432,5,0.979167,0.979167,4.299945,5,3.539683,5,520,4.3375,0,5.050633,0.05704,5,5,47,47,0.813084,7.263158,47,0,0.273535,47,1,47,0.005208,4.268519,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_6_9_3.minion,1,0.981481,0.498702,0.981481,0.981481,46.904159,43.444444,36,0,0.981481,1,36,36,54,0.078561,0.078561,1,54,54,36,53,3,553,3,0.981481,0.981481,6.393107,3,5.372093,3,501,6.55814,0,7.55814,0.084818,3,3,53,53,1.909836,9.209302,53,0,0.241418,53,1,53,0.009259,4.242315,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_6_9_4.minion,1,0.981481,0.498702,0.981481,0.981481,30.981917,43.444444,20,0,0.981481,1,20,20,54,0.078561,0.078561,1,54,54,20,53,4,553,4,0.981481,0.981481,3.325758,4,2.708333,4,505,3.372093,0,3.979167,0.056025,4,4,53,53,1.237705,5.521739,53,0,0.271591,53,1,53,0.006173,4.242315,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_6_9_5.minion,1,0.981481,0.498702,0.981481,0.981481,22.721519,43.444444,11,0,0.981481,1,11,11,54,0.078561,0.078561,1,54,54,11,53,5,553,5,0.981481,0.981481,3.660834,5,2.984127,5,520,3.666667,0,4.173077,0.041088,5,5,53,53,0.811475,6.384615,53,0,0.281417,53,1,53,0.00463,4.242315,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_7_10_3.minion,1,0.985714,0.471348,0.985714,0.985714,43.165625,57.514286,36,0,0.985714,1,36,36,70,0.059911,0.059911,1,70,70,36,69,3,960,3,0.985714,0.985714,5.606535,3,4.4,3,500,5.894737,0,6.597561,0.044964,3,3,69,69,1.810976,8.421053,69,0,0.255621,69,1,69,0.007143,4.19375,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_7_10_4.minion,1,0.985714,0.471348,0.985714,0.985714,27.453125,57.514286,20,0,0.985714,1,20,20,70,0.059911,0.059911,1,70,70,20,69,4,960,4,0.985714,0.985714,2.75572,4,2.265306,4,506,2.77027,0,3.284091,0.028597,4,4,69,69,0.946429,4.75,69,0,0.277973,69,1,69,0.004762,4.19375,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_7_10_5.minion,1,0.985714,0.471348,0.985714,0.985714,18.35625,57.514286,11,0,0.985714,1,11,11,70,0.059911,0.059911,1,70,70,11,69,5,960,5,0.985714,0.985714,3.146412,5,2.477778,5,492,3.061728,0,3.632353,0.019121,5,5,69,69,0.762195,5.964912,69,0,0.305992,69,1,69,0.003571,4.19375,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_7_11_3.minion,1,0.987013,0.462985,0.987013,0.987013,42.329633,63.532468,36,0,0.987013,1,36,36,77,0.054255,0.054255,1,77,77,36,76,3,1171,3,0.987013,0.987013,5.500967,3,4.263158,3,513,5.803571,0,6.470588,0.036148,3,3,76,76,1.802198,8.206349,76,0,0.259775,76,1,76,0.006494,4.177626,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_7_11_4.minion,1,0.987013,0.462985,0.987013,0.987013,26.497011,63.532468,20,0,0.987013,1,20,20,77,0.054255,0.054255,1,77,77,20,76,4,1171,4,0.987013,0.987013,2.56466,4,2.096154,4,503,2.556604,0,3.057692,0.022628,4,4,76,76,0.870968,4.484848,76,0,0.286334,76,1,76,0.004329,4.177626,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_7_11_5.minion,1,0.987013,0.462985,0.987013,0.987013,17.544833,63.532468,11,0,0.987013,1,11,11,77,0.054255,0.054255,1,77,77,11,76,5,1171,5,0.987013,0.987013,3.104231,5,2.404412,5,515,3,0,3.603774,0.014983,5,5,76,76,0.774725,6,76,0,0.312433,76,1,76,0.003247,4.177626,0,0,0,0,4,4,0,0,0,22,0,4,0,4,0,0
nmr_7_12_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781,69.547619,36,0,0.988095,1,36,36,84,0.049571,0.049571,1,84,84,36,83,3,1403,3,0.988095,0.988095,5.215739,3,3.898551,3,504,5.555556,0,6.148936,0.029628,3,3,83,83,1.8,7.898551,83,0,0.268099,83,1,83,0.005952,4.163934,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_7_12_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056,69.547619,20,0,0.988095,1,20,20,84,0.049571,0.049571,1,84,84,20,83,4,1403,4,0.988095,0.988095,2.356363,4,1.924528,4,491,2.353659,0,2.797101,0.018323,4,4,83,83,0.808824,4.180556,83,0,0.291267,83,1,83,0.003968,4.163934,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_7_12_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535,69.547619,11,0,0.988095,1,11,11,84,0.049571,0.049571,1,84,84,11,83,5,1403,5,0.988095,0.988095,2.846739,5,2.154545,5,505,2.702128,0,3.322222,0.011939,5,5,83,83,0.76,5.637681,83,0,0.324117,83,1,83,0.002976,4.163934,0,0,0,0,4,4,0,0,0,24,0,4,0,4,0,0
nmr_7_5_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636,27.314286,36,0,0.971429,1,36,36,35,0.124156,0.124156,1,35,35,36,34,3,220,3,0.971429,0.971429,8.098969,3,6.960784,3,516,8.333333,0,9.592593,0.260744,3,3,34,34,1.986486,11.6,34,0,0.225353,34,1,34,0.014286,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_5_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909,27.314286,20,0,0.971429,1,20,20,35,0.124156,0.124156,1,35,35,20,34,4,220,4,0.971429,0.971429,4.737418,4,3.75,4,494,5.028571,0,5.676471,0.188595,4,4,34,34,1.662162,7.366667,34,0,0.269983,34,1,34,0.009524,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_5_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091,27.314286,11,0,0.971429,1,11,11,35,0.124156,0.124156,1,35,35,11,34,5,220,5,0.971429,0.971429,5.137843,5,4.139535,5,494,5.44186,0,6,0.148223,5,5,34,34,0.810811,8.333333,34,0,0.272198,34,1,34,0.007143,4.345455,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_6_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681,33.380952,36,0,0.97619,1,36,36,42,0.102396,0.102396,1,42,42,36,41,3,326,3,0.97619,0.97619,7.15328,3,6,3,501,7.243243,0,8.386364,0.158088,3,3,41,41,1.956522,10.222222,41,0,0.228477,41,1,41,0.011905,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_6_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564,33.380952,20,0,0.97619,1,20,20,42,0.102396,0.102396,1,42,42,20,41,4,326,4,0.97619,0.97619,3.93244,4,3.125,4,491,4.030303,0,4.7,0.109253,4,4,41,41,1.358696,6.305556,41,0,0.273347,41,1,41,0.007937,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_6_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663,33.380952,11,0,0.97619,1,11,11,42,0.102396,0.102396,1,42,42,11,41,5,326,5,0.97619,0.97619,4.418959,5,3.59375,5,520,4.515152,0,5.15,0.084309,5,5,41,41,0.858696,7.454545,41,0,0.271228,41,1,41,0.005952,4.300613,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_7_3.minion,1,0.979592,0.50972,0.979592,0.979592,48.05298,39.428571,36,0,0.979592,1,36,36,49,0.087039,0.087039,1,49,49,36,48,3,453,3,0.979592,0.979592,6.687897,3,5.607143,3,491,6.866667,0,7.86,0.106077,3,3,48,48,1.890909,9.52381,48,0,0.234024,48,1,48,0.010204,4.264901,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_7_4.minion,1,0.979592,0.50972,0.979592,0.979592,32.476821,39.428571,20,0,0.979592,1,20,20,49,0.087039,0.087039,1,49,49,20,48,4,453,4,0.979592,0.979592,3.545268,4,2.814286,4,491,3.607143,0,4.25641,0.071693,4,4,48,48,1.272727,5.809524,48,0,0.279292,48,1,48,0.006803,4.264901,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_7_5.minion,1,0.979592,0.50972,0.979592,0.979592,23.291391,39.428571,11,0,0.979592,1,11,11,49,0.087039,0.087039,1,49,49,11,48,5,453,5,0.979592,0.979592,3.913046,5,3.15,5,475,3.942308,0,4.552632,0.051416,5,5,48,48,0.818182,6.846154,48,0,0.281221,48,1,48,0.005102,4.264901,0,0,0,0,4,4,0,0,0,14,0,4,0,4,0,0
nmr_7_8_3.minion,1,0.982143,0.493942,0.982143,0.982143,46.141431,45.464286,36,0,0.982143,1,36,36,56,0.075648,0.075648,1,56,56,36,55,3,601,3,0.982143,0.982143,6.216388,3,5.211538,3,521,6.474576,0,7.354839,0.076774,3,3,55,55,1.875,9,55,0,0.242176,55,1,55,0.008929,4.236273,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_7_8_4.minion,1,0.982143,0.493942,0.982143,0.982143,30.198003,45.464286,20,0,0.982143,1,20,20,56,0.075648,0.075648,1,56,56,20,55,4,601,4,0.982143,0.982143,3.224721,4,2.57971,4,492,3.285714,0,3.857143,0.050246,4,4,55,55,1.181818,5.395833,55,0,0.277238,55,1,55,0.005952,4.236273,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_7_8_5.minion,1,0.982143,0.493942,0.982143,0.982143,21.056572,45.464286,11,0,0.982143,1,11,11,56,0.075648,0.075648,1,56,56,11,55,5,601,5,0.982143,0.982143,3.815311,5,3.093023,5,477,3.844828,0,4.425926,0.035036,5,5,55,55,0.78125,6.844444,55,0,0.287838,55,1,55,0.004464,4.236273,0,0,0,0,4,4,0,0,0,16,0,4,0,4,0,0
nmr_7_9_3.minion,1,0.984127,0.481463,0.984127,0.984127,44.327273,51.492063,36,0,0.984127,1,36,36,63,0.066873,0.066873,1,63,63,36,62,3,770,3,0.984127,0.984127,6.01181,3,4.948276,3,498,6.293478,0,7.129032,0.057568,3,3,62,62,1.856164,8.745098,62,0,0.246655,62,1,62,0.007937,4.212987,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_7_9_4.minion,1,0.984127,0.481463,0.984127,0.984127,28.672727,51.492063,20,0,0.984127,1,20,20,63,0.066873,0.066873,1,63,63,20,62,4,770,4,0.984127,0.984127,3.002448,4,2.443478,4,505,3.028571,0,3.560976,0.037237,4,4,62,62,1.1,5.092593,62,0,0.279091,62,1,62,0.005291,4.212987,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_7_9_5.minion,1,0.984127,0.481463,0.984127,0.984127,19.576623,51.492063,11,0,0.984127,1,11,11,63,0.066873,0.066873,1,63,63,11,62,5,770,5,0.984127,0.984127,3.264314,5,2.586957,5,493,3.194444,0,3.76,0.025424,5,5,62,62,0.780822,6.058824,62,0,0.29941,62,1,62,0.003968,4.212987,0,0,0,0,4,4,0,0,0,18,0,4,0,4,0,0
nmr_8_10_3.minion,1,0.9875,0.459393,0.9875,0.9875,41.966301,66.55,36,0,0.9875,1,36,36,80,0.052155,0.052155,1,80,80,36,79,3,1276,3,0.9875,0.9875,5.278932,3,4.048193,3,521,5.622047,0,6.257576,0.032889,3,3,79,79,1.801047,8,79,0,0.26464,79,1,79,0.00625,4.172414,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
nmr_8_10_4.minion,1,0.9875,0.459393,0.9875,0.9875,25.995298,66.55,20,0,0.9875,1,20,20,80,0.052155,0.052155,1,80,80,20,79,4,1276,4,0.9875,0.9875,2.519389,4,2.067416,4,506,2.515152,0,3,0.020372,4,4,79,79,0.907692,4.434783,79,0,0.281938,79,1,79,0.004167,4.172414,0,0,0,0,4,4,0,0,0,20,0,4,0,4,0,0
