@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC

@DATA
Qq2k3k3v50v50m700s4,1,1,0.506667,50,0.973684,700,3,100,42,0.243095,50,0.51381,700,1.501429,0.249762,3,4200,21.02,50,0.115714,0.51381,0.51381,30.93,87,1,0.648254,0.509048,0.48619,0.507049,20.72,0,1.320401,81
Qq2k3k3v50v50m700s5,1,1,0.500952,50,0.996198,700,3,100,42,0.248571,50,0.502857,700,1.502857,0.249524,3,4200,21.04,50,0.121429,0.502857,0.502857,31.4,77,1,0.662857,0.501587,0.497143,0.501901,20.96,0,1.329936,85
Qq2k3k3v50v50m700s6,1,1,0.495238,50,1.019231,700,3,100,42,0.247381,50,0.505238,700,1.544286,0.242619,3,4200,21.62,50,0.118571,0.505238,0.505238,31.59,77,1,0.659683,0.498571,0.494762,0.510096,21.2,0,1.315606,83
Qq2k3k3v50v50m700s7,1,1,0.50381,50,0.984877,700,3,100,42,0.25,50,0.5,700,1.477143,0.25381,3,4200,20.68,50,0.121429,0.5,0.5,31.34,88,1,0.666667,0.50254,0.5,0.496219,20.84,0,1.34014,85
Qq2k3k3v50v50m700s8,1,1,0.494524,50,1.022147,700,3,100,42,0.251429,50,0.497143,700,1.524286,0.245952,3,4200,21.34,50,0.134286,0.497143,0.497143,31.79,65,1,0.670476,0.495397,0.502857,0.502648,21.23,0,1.32872,94
Qq2k3k3v50v50m700s9,1,1,0.502381,50,0.990521,700,3,100,42,0.251429,50,0.497143,700,1.477143,0.25381,3,4200,20.68,50,0.117143,0.497143,0.497143,31.46,76,1,0.670476,0.500635,0.502857,0.494787,20.9,0,1.342657,82
Qq2k3k3v50v50m800s10,1,1,0.497708,50,1.009209,800,3,100,48,0.249167,50,0.501667,800,1.51875,0.246875,3,4800,24.3,50,0.11,0.501667,0.501667,36.07,88,1,0.664444,0.499028,0.498333,0.503977,24.11,0,1.32631,88
Qq2k3k3v50v50m800s1,1,1,0.500625,50,0.997503,800,3,100,48,0.254167,50,0.491667,800,1.47125,0.254792,3,4800,23.54,50,0.095,0.491667,0.491667,36.17,85,1,0.677778,0.497639,0.508333,0.491053,23.97,0,1.349184,76
Qq2k3k3v50v50m800s2,1,1,0.509583,50,0.962388,800,3,100,48,0.247292,50,0.505417,800,1.45875,0.256875,3,4800,23.34,50,0.10875,0.505417,0.505417,35.41,103,1,0.659444,0.508194,0.494583,0.495912,23.54,0,1.340864,87
Qq2k3k3v50v50m800s3,1,1,0.491042,50,1.036487,800,3,100,48,0.257708,50,0.484583,800,1.5075,0.24875,3,4800,24.12,50,0.13125,0.484583,0.484583,36.8,91,1,0.687222,0.488889,0.515417,0.493424,24.43,0,1.344565,105
Qq2k3k3v50v50m800s4,1,1,0.503125,50,0.987578,800,3,100,48,0.246042,50,0.507917,800,1.505,0.249167,3,4800,24.08,50,0.125,0.507917,0.507917,35.66,103,1,0.656111,0.504722,0.492083,0.504762,23.85,0,1.324734,100
Qq2k3k3v50v50m800s5,1,1,0.503958,50,0.984291,800,3,100,48,0.247917,50,0.504167,800,1.48875,0.251875,3,4800,23.82,50,0.1125,0.504167,0.504167,35.71,86,1,0.661111,0.504028,0.495833,0.500207,23.81,0,1.33296,90
Qq2k3k3v50v50m800s6,1,1,0.492708,50,1.029598,800,3,100,48,0.250625,50,0.49875,800,1.54,0.243333,3,4800,24.64,50,0.1225,0.49875,0.49875,36.38,84,1,0.668333,0.494722,0.50125,0.506131,24.35,0,1.322705,98
Qq2k3k3v50v50m800s7,1,1,0.504583,50,0.981833,800,3,100,48,0.249375,50,0.50125,800,1.47625,0.253958,3,4800,23.62,50,0.115,0.50125,0.50125,35.75,99,1,0.665,0.503472,0.49875,0.496697,23.78,0,1.339301,92
Qq2k3k3v50v50m800s8,1,1,0.495625,50,1.017654,800,3,100,48,0.25125,50,0.4975,800,1.51875,0.246875,3,4800,24.3,50,0.125,0.4975,0.4975,36.27,76,1,0.67,0.49625,0.5025,0.501892,24.21,0,1.330025,100
Qq2k3k3v50v50m800s9,1,1,0.504583,50,0.981833,800,3,100,48,0.25,50,0.5,800,1.4725,0.254583,3,4800,23.56,50,0.115,0.5,0.5,35.78,88,1,0.666667,0.503056,0.5,0.495458,23.78,0,1.341532,92
Qq2k3k3v50v50m900s10,1,1,0.496481,50,1.014174,900,3,100,54,0.250741,50,0.498519,900,1.516667,0.247222,3,5400,27.3,50,0.111111,0.498519,0.498519,40.73,94,1,0.668642,0.49716,0.501481,0.502051,27.19,0,1.329732,100
Qq2k3k3v50v50m900s1,1,1,0.498889,50,1.004454,900,3,100,54,0.253333,50,0.493333,900,1.486667,0.252222,3,5400,26.76,50,0.1,0.493333,0.493333,40.74,94,1,0.675556,0.497037,0.506667,0.494432,27.06,0,1.343152,90
Qq2k3k3v50v50m900s2,1,1,0.507037,50,0.972243,900,3,100,54,0.248148,50,0.503704,900,1.468889,0.255185,3,5400,26.44,50,0.111111,0.503704,0.503704,40.02,110,1,0.661728,0.505926,0.496296,0.496713,26.62,0,1.33933,100
Qq2k3k3v50v50m900s3,1,1,0.494815,50,1.020958,900,3,100,54,0.25537,50,0.489259,900,1.498889,0.250185,3,5400,26.98,50,0.125556,0.489259,0.489259,41.07,104,1,0.680988,0.492963,0.510741,0.494386,27.28,0,1.343073,113
Qq2k3k3v50v50m900s4,1,1,0.500556,50,0.99778,900,3,100,54,0.245926,50,0.508148,900,1.521111,0.246481,3,5400,27.38,50,0.125556,0.508148,0.508148,40.25,110,1,0.655802,0.503086,0.491852,0.507584,26.97,0,1.319752,113
Qq2k3k3v50v50m900s5,1,1,0.505556,50,0.978022,900,3,100,54,0.247778,50,0.504444,900,1.48,0.253333,3,5400,26.64,50,0.112222,0.504444,0.504444,40.08,103,1,0.660741,0.505185,0.495556,0.498901,26.7,0,1.335329,101
Qq2k3k3v50v50m900s6,1,1,0.491481,50,1.034665,900,3,100,54,0.250556,50,0.498889,900,1.547778,0.242037,3,5400,27.86,50,0.131111,0.498889,0.498889,40.99,100,1,0.668148,0.493951,0.501111,0.507536,27.46,0,1.320322,118
Qq2k3k3v50v50m900s7,1,1,0.503333,50,0.986755,900,3,100,54,0.249815,50,0.50037,900,1.481111,0.253148,3,5400,26.66,50,0.114444,0.50037,0.50037,40.31,112,1,0.666173,0.502346,0.49963,0.497057,26.82,0,1.338626,103
Qq2k3k3v50v50m900s8,1,1,0.49463,50,1.021715,900,3,100,54,0.252407,50,0.495185,900,1.517778,0.247037,3,5400,27.32,50,0.121111,0.495185,0.495185,40.92,82,1,0.673086,0.494815,0.504815,0.500562,27.29,0,1.332356,109
Qq2k3k3v50v50m900s9,1,1,0.504074,50,0.983835,900,3,100,54,0.250185,50,0.49963,900,1.474444,0.254259,3,5400,26.54,50,0.111111,0.49963,0.49963,40.29,97,1,0.66716,0.502593,0.50037,0.495591,26.78,0,1.341276,100
qshifter_3,1,1,0.5,8,1,128,1,19,46.545455,0.1,8,0.2375,128,2,0.4,4,640,23.272727,11,0.125,0.5,0.5,20.210526,16,0.475,0.395833,0.5,0.5,0.2,16.842105,0,0.791667,16
qshifter_4,1,1,0.5,16,1,512,1,36,128,0.083333,16,0.1875,512,2.5,0.416667,5,3072,64,20,0.0625,0.5,0.5,49.777778,32,0.375,0.321429,0.5,0.5,0.166667,42.666667,0,0.642857,32
qshifter_5,1,1,0.5,32,1,2048,1,69,332.108108,0.071429,32,0.154018,2048,3,0.428571,6,14336,166.054054,37,0.03125,0.5,0.5,118.724638,64,0.308036,0.269531,0.5,0.5,0.142857,103.884058,0,0.539063,64
qshifter_6,1,1,0.5,64,1,8192,1,134,819.2,0.0625,64,0.130859,8192,3.5,0.4375,7,65536,409.6,70,0.015625,0.5,0.5,275.104478,128,0.261719,0.232639,0.5,0.5,0.125,244.537313,0,0.465278,128
qshifter_7,1,1,0.5,128,1,32768,1,263,1941.807407,0.055556,128,0.114149,32768,4,0.444444,8,294912,970.903704,135,0.007813,0.5,0.5,622.965779,256,0.228299,0.205469,0.5,0.5,0.111111,560.669202,0,0.410938,256
qshifter_8,1,1,0.5,256,1,131072,1,520,4468.363636,0.05,256,0.101563,131072,4.5,0.45,9,1310720,2234.181818,264,0.003906,0.5,0.5,1386.338462,512,0.203125,0.184659,0.5,0.5,0.1,1260.307692,0,0.369318,512
rankfunc10_unsigned_64,1,0.534431,0.533576,2000,0.874148,3019,2.361126,2256,7,0.407204,2000,0.535073,5649,0.158612,0.05922,0.317224,15130,3.5,256,0.670207,0.538087,0.538087,5.859043,3332,0.994399,0.48824,0.535689,0.461913,0.889013,3.128103,2625,1.051537,3786
rankfunc11_signed_32,1,0.586207,0.525058,1653,0.904552,2788,2.404121,1845,8,0.415729,1653,0.519953,4756,0.16148,0.059214,0.32296,12970,4,192,0.678722,0.528424,0.528424,6.261247,2716,0.98397,0.493222,0.526635,0.471576,0.887225,3.338753,1962,1.041948,3228
rankfunc12_unsigned_16,1,0.59418,0.521629,676,0.91707,1123,2.456614,740,8,0.42871,676,0.516652,1890,0.13545,0.049661,0.270899,5155,4,64,0.686772,0.524015,0.524015,6.318919,1079,0.98595,0.493821,0.52276,0.475985,0.904797,3.332432,762,1.034744,1298
rankfunc14_signed_64,1,0.583476,0.527483,2966,0.895796,4760,2.462981,3222,8,0.426268,2966,0.52277,8158,0.125521,0.046249,0.251042,22141,4,256,0.668424,0.530284,0.530284,6.176288,4687,0.98583,0.485514,0.528816,0.469716,0.912321,3.247052,3392,1.030413,5453
rankfunc15_unsigned_32,1,0.584239,0.521959,3672,0.915858,6235,2.415667,4120,7.714286,0.418936,3672,0.519324,10672,0.161919,0.059105,0.323838,29236,3.857143,448,0.664824,0.524903,0.524903,6.365049,6189,0.989372,0.499575,0.523339,0.475097,0.886763,3.392233,4420,1.048071,7095
rankfunc16_signed_64,1,0.586201,0.526457,8567,0.899491,14070,2.420965,9463,8,0.418638,8567,0.52087,24002,0.149321,0.054905,0.298642,65276,4,896,0.667694,0.529721,0.529721,6.154285,13789,0.983292,0.489286,0.527994,0.470279,0.895708,3.266512,9916,1.03661,16026
rankfunc17_unsigned_16,1,0.559446,0.527813,1420,0.894611,2301,2.318989,1612,8,0.402835,1420,0.52045,4113,0.186725,0.069352,0.37345,11074,4,192,0.672745,0.532292,0.532292,6.011166,2398,0.977754,0.491381,0.529886,0.467708,0.868606,3.243797,1803,1.045238,2767
rankfunc18_signed_64,1,0.595681,0.526108,7467,0.90075,13214,2.327323,8619,8,0.398156,7467,0.519855,22183,0.207727,0.075736,0.415453,60843,4,1152,0.661723,0.530769,0.530769,6.155935,12546,0.979438,0.497242,0.528248,0.469231,0.856045,3.345284,8958,1.054032,14679
rankfunc19_unsigned_16,1,0.563161,0.519507,2050,0.924903,3406,2.39914,2274,8,0.425531,2050,0.515304,6048,0.148148,0.054963,0.296296,16302,4,224,0.653274,0.521916,0.521916,6.495163,3850,0.987332,0.49948,0.520641,0.478084,0.894202,3.444591,2632,1.041976,3951
rankfunc1_signed_32,1,0.595823,0.52168,2585,0.916884,4508,2.38673,2905,8,0.416238,2585,0.516493,7566,0.169178,0.062082,0.338356,20618,4,320,0.677108,0.524754,0.524754,6.349053,4394,0.984257,0.498727,0.523115,0.475246,0.880997,3.394836,3050,1.045801,5123
rankfunc20_unsigned_32,1,0.523538,0.521844,1843,0.916281,2847,2.334866,2099,7,0.416316,1843,0.523901,5438,0.164766,0.06184,0.329533,14489,3.5,256,0.664399,0.524927,0.524927,6.174369,3506,0.998044,0.505398,0.523284,0.475073,0.881497,3.300619,2583,1.060165,3613
rankfunc21_signed_16,1,0.614723,0.523278,2216,0.911031,4000,2.438297,2472,8,0.41956,2216,0.519963,6507,0.157369,0.057162,0.314738,17914,4,256,0.657292,0.526283,0.526283,6.495146,3669,0.987992,0.496405,0.524689,0.473717,0.890762,3.454693,2495,1.044379,4277
rankfunc22_unsigned_32,1,0.596145,0.526776,1518,0.898342,2691,2.398316,1710,8,0.411099,1518,0.52342,4514,0.170137,0.062126,0.340275,12362,4,192,0.673239,0.530575,0.530575,6.392982,2555,0.986515,0.493771,0.528549,0.469425,0.882064,3.421053,1819,1.047344,3039
rankfunc23_signed_64,1,0.582396,0.524989,3149,0.904801,5439,2.40786,3533,7.666667,0.417129,3149,0.524068,9339,0.157619,0.057882,0.315237,25431,3.833333,384,0.671271,0.528261,0.528261,6.421738,5491,0.992063,0.496748,0.526524,0.471739,0.889746,3.41919,3895,1.049152,6269
rankfunc24_unsigned_64,1,0.565879,0.521806,3150,0.916422,5506,2.366084,3534,8,0.41933,3150,0.519376,9730,0.157862,0.058864,0.315725,26094,4,384,0.676773,0.524715,0.524715,6.627051,5816,0.989825,0.499873,0.52317,0.475285,0.887192,3.530843,4218,1.048325,6585
rankfunc25_signed_64,1,0.563284,0.523272,2962,0.911053,4624,2.435863,3218,8,0.430276,2962,0.51803,8209,0.124741,0.046453,0.249482,22044,4,256,0.671215,0.525655,0.525655,6.213176,4996,0.985493,0.490236,0.524405,0.474345,0.911227,3.265693,3579,1.030786,5510
rankfunc26_unsigned_32,1,0.590895,0.522777,3184,0.912863,5646,2.433909,3504,8,0.427642,3184,0.520752,9555,0.133961,0.049582,0.267923,25816,4,320,0.678388,0.525284,0.525284,6.666667,5619,0.991373,0.495172,0.523965,0.474716,0.905157,3.515982,3900,1.040201,6482
rankfunc27_signed_64,1,0.54587,0.516949,2062,0.934428,3463,2.35104,2318,8,0.422685,2062,0.513267,6344,0.161412,0.060367,0.322825,16963,4,256,0.676072,0.519276,0.519276,6.628128,4033,0.988429,0.505688,0.518038,0.480724,0.883225,3.534944,2876,1.049227,4289
rankfunc28_unsigned_16,1,0.635842,0.524965,998,0.904891,1774,2.411111,1126,8,0.408979,998,0.517767,2790,0.183513,0.066056,0.367025,7751,4,128,0.654839,0.528765,0.528765,6.085258,1491,0.9792,0.49407,0.52673,0.471235,0.874171,3.269982,1012,1.04395,1827
rankfunc29_signed_16,1,0.570513,0.522181,936,0.915046,1424,2.477163,1000,8,0.439582,936,0.517033,2496,0.102564,0.038237,0.205128,6695,4,64,0.664663,0.524017,0.524017,6.142,1536,0.986672,0.48831,0.523063,0.475983,0.926773,3.199,1065,1.023846,1659
rankfunc2_unsigned_64,1,0.518465,0.521003,2314,0.919374,3580,2.330485,2570,8,0.422547,2314,0.515947,6905,0.148298,0.05645,0.296597,18140,4,256,0.684142,0.523676,0.523676,6.363424,4473,0.985241,0.49737,0.52226,0.476324,0.891652,3.380934,3319,1.041089,4724
rankfunc30_signed_64,1,0.600768,0.526676,8945,0.898701,14553,2.49967,9841,7.142857,0.425529,8945,0.526849,24224,0.1321,0.047795,0.264201,66952,3.571429,896,0.650677,0.529495,0.529495,6.115232,14016,0.995002,0.491652,0.528015,0.470505,0.909251,3.220201,9659,1.041668,15762
rankfunc31_unsigned_16,1,0.554602,0.523084,1546,0.91174,2392,2.45444,1674,8,0.432817,1546,0.518641,4313,0.118711,0.0441,0.237422,11610,4,128,0.64549,0.525316,0.525316,6.309438,2725,0.987292,0.490272,0.524148,0.474684,0.915692,3.307646,1911,1.030305,2784
rankfunc32_signed_64,1,0.567552,0.515488,5979,0.93991,9914,2.498683,6491,7,0.446571,5979,0.51844,17468,0.102588,0.037941,0.205175,47231,3.5,512,0.641287,0.516759,0.516759,6.774919,11495,1.003253,0.503932,0.516099,0.483241,0.926398,3.525497,7545,1.041394,11202
rankfunc33_unsigned_32,1,0.591488,0.518965,1911,0.926912,3252,2.513459,2039,8,0.44654,1911,0.516921,5498,0.093125,0.034494,0.18625,14843,4,128,0.699527,0.520371,0.520371,6.75233,3312,0.993371,0.493472,0.519643,0.479629,0.933532,3.501717,2239,1.027302,3846
rankfunc34_signed_32,1,0.550567,0.520841,1353,0.919971,2183,2.448424,1481,7,0.436911,1353,0.52387,3965,0.112989,0.042248,0.225977,10604,3.5,128,0.675914,0.522765,0.522765,6.559082,2509,1.002114,0.499341,0.521761,0.477235,0.918885,3.43079,1777,1.044123,2680
rankfunc35_unsigned_32,1,0.56723,0.5121,2390,0.952744,4265,2.415082,2646,8,0.437225,2390,0.510849,7519,0.136188,0.050676,0.272377,20207,4,256,0.644235,0.513464,0.513464,7.065004,4941,0.994906,0.509896,0.512746,0.486536,0.901044,3.726002,3244,1.046469,4844
rankfunc36_signed_64,1,0.539076,0.51902,1739,0.926708,2766,2.347885,1867,12.0625,0.424178,1739,0.496239,5131,0.150458,0.056802,0.300916,13591,6.03125,128,0.673553,0.521458,0.521458,6.589181,3332,0.951639,0.482825,0.520165,0.478542,0.890559,3.501339,2361,1.006232,3456
rankfunc37_unsigned_32,1,0.481988,0.536529,261,0.863833,388,1.874534,325,10,0.314565,261,0.482671,805,0.397516,0.148906,0.795031,2149,5,64,0.642236,0.552021,0.552021,5.144615,513,0.874371,0.460231,0.54292,0.447979,0.722463,3.064615,416,1.006893,517
rankfunc38_signed_32,1,0.487085,0.536125,263,0.865236,396,1.875769,327,10.125,0.314772,263,0.481203,813,0.398524,0.149103,0.797048,2173,5.0625,64,0.642066,0.551475,0.551475,5.174312,517,0.872574,0.459951,0.542455,0.448525,0.721888,3.082569,416,1.005258,522
rankfunc39_unsigned_64,1,0.576501,0.526295,5084,0.900076,8459,2.368636,5724,8,0.409505,5084,0.520265,14673,0.17447,0.064201,0.34894,39875,4,640,0.6636,0.530168,0.530168,6.15269,8569,0.98132,0.492686,0.528099,0.469832,0.878014,3.299965,6205,1.044044,9737
rankfunc3_signed_64,1,0.598442,0.520768,12087,0.920241,20514,2.519473,12983,8,0.440914,12087,0.518214,34279,0.104554,0.038318,0.209108,93533,4,896,0.672715,0.522492,0.522492,6.628976,20221,0.991812,0.492469,0.521596,0.477508,0.92642,3.452515,13750,1.029399,23060
rankfunc40_unsigned_64,1,0.538031,0.524538,2249,0.906438,3650,2.356279,2505,8,0.418677,2249,0.520997,6784,0.150943,0.056785,0.301887,18033,4,256,0.697229,0.527682,0.527682,6.436727,4090,0.987331,0.494409,0.526016,0.472318,0.891743,3.422754,3130,1.043092,4730
rankfunc41_signed_32,1,0.587573,0.526911,3120,0.897854,5163,2.433026,3440,7.8,0.420817,3120,0.52332,8787,0.142028,0.052272,0.284056,23875,3.9,320,0.667122,0.530053,0.530053,6.20407,5067,0.987297,0.489568,0.528395,0.469947,0.900795,3.28343,3612,1.03809,5862
rankfunc42_unsigned_16,1,0.579375,0.526579,1731,0.899049,2854,2.40337,1923,8,0.416,1731,0.521197,4926,0.155907,0.057421,0.311815,13375,4,192,0.673366,0.530028,0.530028,6.186167,2782,0.983339,0.490295,0.528199,0.469972,0.890956,3.292772,2062,1.039198,3317
rankfunc43_signed_64,1,0.566767,0.528884,5670,0.890773,8302,2.454738,6182,7.5,0.422871,5670,0.524041,14648,0.131076,0.048245,0.262152,39797,3.75,512,0.662411,0.531969,0.531969,5.755095,8533,0.985097,0.484427,0.530348,0.468031,0.90878,3.032837,6337,1.031461,9703
rankfunc44_unsigned_32,1,0.607545,0.530261,1686,0.885863,2641,2.402346,1878,8,0.405627,1686,0.519234,4347,0.176674,0.064112,0.353347,11979,4,192,0.659535,0.534712,0.534712,5.5836,2343,0.971053,0.48277,0.532334,0.465288,0.879093,2.996273,1701,1.032298,2867
rankfunc45_signed_16,1,0.597403,0.51875,1277,0.927711,2300,2.501818,1373,8,0.444327,1277,0.518049,3850,0.09974,0.036923,0.199481,10400,4,96,0.680519,0.520245,0.520245,7.010925,2326,0.995779,0.496045,0.519469,0.479755,0.928823,3.645302,1542,1.032285,2620
rankfunc46_unsigned_32,1,0.570618,0.524108,2450,0.908003,4121,2.348103,2770,7.8,0.411741,2450,0.520033,7222,0.172805,0.064151,0.345611,19454,3.9,320,0.668097,0.527657,0.527657,6.233935,4296,0.985552,0.49743,0.525761,0.472343,0.877599,3.342238,3092,1.0489,4825
rankfunc47_signed_64,1,0.56569,0.519892,3667,0.923476,6084,2.497257,3923,8,0.444683,3667,0.518288,10755,0.095212,0.035425,0.190423,28906,4,256,0.654486,0.521409,0.521409,6.814173,6901,0.994015,0.493199,0.520623,0.478591,0.931861,3.537599,4663,1.028831,7039
rankfunc48_unsigned_16,1,0.562842,0.521286,1318,0.918331,2266,2.354198,1478,8,0.419223,1318,0.517856,4026,0.158967,0.059491,0.317933,10758,4,160,0.665425,0.524161,0.524161,6.535859,2441,0.987971,0.499851,0.522633,0.475839,0.885877,3.484438,1749,1.047101,2679
rankfunc49_signed_32,1,0.56385,0.519613,1400,0.924509,2402,2.332394,1592,8,0.413441,1400,0.514747,4260,0.180282,0.066946,0.360563,11472,4,192,0.672535,0.522645,0.522645,6.440955,2609,0.984889,0.503874,0.52102,0.477355,0.871163,3.461683,1852,1.051974,2865
rankfunc4_unsigned_16,1,0.518409,0.531845,245,0.880246,352,2.045655,277,14,0.346217,245,0.463446,679,0.329897,0.121938,0.659794,1837,7,32,0.649485,0.542117,0.542117,5.400722,420,0.854883,0.445796,0.536268,0.457883,0.770727,3.104693,325,0.961323,441
rankfunc50_signed_64,1,0.590286,0.522241,3517,0.914825,6247,2.491543,3773,8,0.441723,3517,0.521595,10583,0.096759,0.036036,0.193518,28416,4,256,0.632429,0.523968,0.523968,6.924993,6685,0.995471,0.491591,0.523072,0.476032,0.930997,3.598198,4332,1.030745,6693
rankfunc51_signed_32,1,0.546819,0.5208,1901,0.920124,3025,2.399132,2093,8,0.427337,1901,0.516298,5532,0.138829,0.051864,0.277657,14808,4,192,0.690528,0.523207,0.523207,6.41376,3447,0.986795,0.496234,0.521937,0.476793,0.900415,3.390349,2499,1.03801,3820
rankfunc52_unsigned_32,1,0.590695,0.524118,1773,0.907968,3136,2.416839,1965,8,0.422426,1773,0.52163,5309,0.14466,0.053456,0.28932,14367,4,192,0.692221,0.527005,0.527005,6.567939,3060,0.989802,0.494611,0.52548,0.472995,0.898008,3.479389,2168,1.04234,3675
rankfunc53_signed_16,1,0.601856,0.531023,782,0.883158,1297,2.388399,878,8,0.404057,782,0.523323,2155,0.17819,0.06492,0.356381,5915,4,96,0.655684,0.535652,0.535652,5.881549,1179,0.976983,0.485157,0.533177,0.464348,0.877746,3.159453,853,1.039272,1413
rankfunc54_signed_32,1,0.513956,0.525126,2406,0.904306,3609,2.341071,2662,8,0.419484,2406,0.519716,7022,0.145827,0.05539,0.291655,18487,4,256,0.697522,0.528256,0.528256,6.211119,4312,0.983833,0.491332,0.526599,0.471744,0.89452,3.297896,3402,1.037878,4898
rankfunc55_unsigned_32,1,0.557203,0.524667,1033,0.905969,1729,2.33516,1161,8,0.413422,1033,0.520098,3103,0.165002,0.061911,0.330003,8270,4,128,0.699646,0.528153,0.528153,6.330749,1849,0.984747,0.495315,0.526295,0.471847,0.882,3.385874,1370,1.045619,2171
rankfunc56_signed_16,1,0.577311,0.524651,404,0.906028,687,2.279832,468,8,0.395969,404,0.515809,1190,0.215126,0.07938,0.430252,3225,4,64,0.677311,0.529303,0.529303,6.004274,675,0.974506,0.498248,0.526777,0.470697,0.8487,3.275641,499,1.05288,806
rankfunc57_unsigned_64,1,0.569757,0.523285,3146,0.911004,5501,2.361781,3530,8,0.417353,3146,0.520549,9655,0.159089,0.059362,0.318177,25875,4,384,0.701502,0.526422,0.526422,6.553541,5745,0.988844,0.497848,0.524755,0.473578,0.886558,3.494334,4149,1.04756,6773
rankfunc58_signed_32,1,0.597862,0.523633,1822,0.909735,3244,2.355879,2078,8,0.407323,1822,0.51846,5426,0.188721,0.069045,0.377442,14831,4,256,0.671581,0.527419,0.527419,6.307026,3094,0.983014,0.499007,0.525386,0.472581,0.868143,3.399904,2176,1.051395,3644
rankfunc59_unsigned_16,1,0.597698,0.524388,1143,0.906986,2025,2.345336,1303,8,0.406243,1143,0.518713,3388,0.188902,0.069369,0.377804,9226,4,160,0.681523,0.528316,0.528316,6.244052,1900,0.981823,0.49763,0.526205,0.471684,0.867714,3.367613,1356,1.050308,2309
rankfunc5_signed_64,1,0.563609,0.519808,2251,0.923787,3717,2.376346,2507,8,0.422404,2251,0.514565,6595,0.155269,0.057788,0.310538,17720,4,256,0.669295,0.522397,0.522397,6.379737,4093,0.985008,0.499296,0.521023,0.477603,0.888829,3.394097,2874,1.042422,4414
rankfunc60_unsigned_32,1,0.53531,0.529043,1104,0.890207,1751,2.248548,1296,7.333333,0.39062,1104,0.52674,3271,0.215225,0.080338,0.430449,8763,3.666667,192,0.671354,0.534602,0.534602,5.825617,1921,0.985294,0.498611,0.53158,0.465398,0.848145,3.184414,1515,1.064451,2196
rankfunc61_signed_32,1,0.602195,0.52113,1974,0.918906,3677,2.461186,2166,8,0.432504,1974,0.520942,6106,0.125778,0.046366,0.251556,16564,4,192,0.678022,0.52329,0.52329,6.969529,3585,0.995514,0.497645,0.522158,0.47671,0.911029,3.66205,2423,1.041442,4140
rankfunc6_unsigned_16,1,0.549339,0.51078,629,0.957789,1080,2.405392,693,8,0.440374,629,0.508936,1966,0.130214,0.048846,0.260427,5241,4,64,0.669888,0.511948,0.511948,7.030303,1287,0.994118,0.510098,0.511334,0.488052,0.904371,3.699856,880,1.043857,1317
rankfunc7_signed_16,1,0.59822,0.520781,1000,0.920194,1815,2.398484,1128,8,0.41754,1000,0.517866,3034,0.168754,0.061679,0.337508,8301,4,128,0.668095,0.523705,0.523705,6.599291,1768,0.988851,0.501945,0.522147,0.476295,0.881564,3.526596,1213,1.050416,2027
rankfunc8_unsigned_32,1,0.624645,0.526188,1907,0.900463,3523,2.40266,2163,8,0.408167,1907,0.522367,5640,0.18156,0.065645,0.363121,15599,4,256,0.659929,0.530145,0.530145,6.36061,3063,0.985327,0.495487,0.528027,0.469855,0.875244,3.417013,2111,1.049821,3722
