@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC

@DATA
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408,0.5668,0.275,0.6767,0.1979,1.2407,1.0487,1.6616,0.3613,0.0757,2.7394,0.1594,0.0475,0.1125,0.0287,10.6783,12,9,0.0605,0.1435,0.0004,0.257,2.6315,0.2064,0.3634,0.9054,0.0573,0.0114,0.9313,0.6842,0.4741
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056,0.6369,0.4371,0.6764,0.1596,1.7269,1.4869,0.8418,0.3177,0.1525,3.358,0.5198,0.0507,0.1313,0.0198,69.1094,90,47,0.1581,0.5772,0.0006,0.5484,0.7714,0.5461,0.569,0.5211,0.0885,0.0008,1.2405,0.9024,0.8741
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273,0.4765,0.4612,0.4728,0.1317,1.8223,1.6729,1.3293,0.3733,0.1535,3.1213,0.1395,0.076,0.1478,0.0692,7.4933,9,6,0.1817,0.6214,0.0017,0.4,1.2498,0.569,1.3229,0.4482,0.1189,0.0002,0.8958,0.9699,0.8552
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129,0.7313,0.1896,0.9049,0.1589,1.3441,1.0214,0.6067,0.3592,0.1566,2.8992,0.5547,0.0149,0.032,0.0127,14.3333,15,14,0.2435,0.6233,0.0002,0.4178,0.578,0.5224,1.2975,0.591,0.0254,0,0.8839,0.8333,0.8583
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243,1.1679,0.9636,0.9161,0.3653,0.0676,1.5153,0.316,0.0347,0.0466,0.0255,15.6037,17,14,0.0877,0.0917,0.0078,0.3086,0.9752,0.1355,0.3345,0.7626,0.0466,0.0117,0.6771,0.6,0.3212
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369,0.4981,0.4208,0.7464,0.1826,1.6108,1.4909,1.8004,0.4802,0.1834,2.4201,0.2964,0.0535,0.1154,0.0321,6.7339,7,6,0.149,0.3135,0.0026,0.7664,1.9878,0.325,1.0278,0.7168,0.0897,0.0199,0.8258,0.8824,0.548
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923,0.8986,0.4873,0.8995,0.0455,1.0811,0.7602,2.1049,0.783,0.2784,4.5317,0.8739,0.0307,0.1145,0.0003,4.0225,5,3,0.3729,0.9181,0.014,1.7932,1.4503,0.7907,0.0538,0.3555,0.0143,0,2.3106,0.9149,0.9805
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273,0.712,0.0936,0.8599,0.1556,1.4317,1.0843,0.712,0.4109,0.1476,2.9482,0.5619,0.0192,0.0527,0.0055,18,18,18,0.2289,0.7311,0.0001,0.4479,0.6365,0.5423,0.5376,0.6282,0.0349,0,1.1222,0.7895,0.8905
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617,0.5969,0.2819,0.6015,0.1926,1.1752,1.0681,0.8314,0.3579,0.0635,2.0594,0.1585,0.0417,0.084,0.0261,7.6884,9,6,0.0434,0.1445,0.0009,0.2292,1.6177,0.2123,0.5434,0.7757,0.047,0.0219,0.8765,0.8182,0.4143
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766,1.3819,1.0302,0.5059,0.3891,0.1632,2.5571,0.5992,0.0163,0.0319,0.0159,15.5238,16,15,0.2639,0.7418,0.0001,0.4833,0.4896,0.5672,0.6855,0.5605,0.0272,0,0.8601,0.8,0.8793
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441,0.6143,0.2269,0.8258,0.1653,1.2617,0.4937,0,0.4517,0,0,0.8258,0.2074,0.2164,0.2069,3,3,3,0,0.8199,0.0833,1.002,0.1844,0.8191,0.0165,0.0129,0.2162,0.1983,0.0412,0,0.8301
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044,0.6924,0.0818,0.8696,0.1437,1.4213,1.1035,0.7413,0.4038,0.1492,3.1284,0.5147,0.0165,0.0406,0.0122,19,19,19,0.227,0.7756,0.0001,0.4389,0.649,0.6313,0.4458,0.5061,0.0277,0,0.9534,0.84,0.9647
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473,0.9517,0.5,0.0947,0.0187,0.3488,2.3583,3.9475,0.934,0.2174,1.6859,0.0489,0.1192,0.2738,0.0767,5.4074,6,5,0.375,0.9426,0.0082,0.5649,1.2183,0.8881,0.0417,0.1607,0.1747,0.0145,0.9717,0.9977,0.9916
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2021,0.9247,0.1587,1.3132,0.9804,0.5463,0.3499,0.1606,2.8343,0.5664,0.0137,0.0304,0.0116,15.2222,16,15,0.2415,0.6219,0.0001,0.3881,0.5453,0.5108,1.5663,0.608,0.0237,0,0.9251,0.8095,0.8522
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506,0.5384,0.3182,0.7765,0.216,1.2663,1.0411,1.1751,0.3507,0.0893,2.4922,0.1823,0.0552,0.1162,0.0417,11.4177,14,11,0.0764,0.1793,0.0003,0.2564,1.1866,0.2418,0.4018,0.7759,0.0635,0.0208,0.8133,0.8788,0.4822
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527,0.1285,1.8388,1.6877,1.324,0.3681,0.1562,3.0601,0.1361,0.075,0.1485,0.0689,7.4714,9,6,0.19,0.6469,0.0009,0.3899,1.2382,0.5887,1.4366,0.4374,0.117,0.0003,0.8986,0.9437,0.8704
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055,0.9282,0.5,0.9298,0.0442,1.0097,0.6196,5.4196,0.779,0.2958,4.169,0.9026,0.039,0.1494,0,4,4,4,0.4122,1,0.0008,2.0903,2.9422,0.9419,0.0235,0.1881,0.0309,0,2.2627,0.9698,1
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.8214,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697,0.2017,1.6778,1.496,0.8363,0.4569,0.156,3.1391,0.3102,0.0612,0.1416,0.0418,10.6159,12,8,0.1871,0.4213,0.0026,0.4278,0.7689,0.4248,2.4048,0.5749,0.0819,0.0026,1.1616,1,0.7506
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171,1.0358,0.9173,0.5122,0.4093,0.0382,2.5571,0.0806,0.0308,0.0447,0.0262,13.2568,14,13,0.0189,0.0044,0.0002,0.1863,0.5196,0.0751,0.747,1.9019,0.0417,0.0007,0.7284,0.2727,0.3646
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292,1.7689,1.6189,2.0604,0.3782,0.1473,2.877,0.121,0.0787,0.1462,0.0747,7.2857,8,7,0.1692,0.6287,0.001,0.3789,1.8014,0.5805,1.3411,0.4141,0.1224,0.0009,0.7651,0.9701,0.856
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295,1.7932,1.6396,1.548,0.3744,0.1496,2.9175,0.1344,0.0744,0.1496,0.0705,7.5833,9,7,0.1729,0.6495,0.0009,0.3873,1.4393,0.5996,1.3278,0.4125,0.1174,0.0004,0.8306,0.9732,0.8688
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446,0.7593,0.2036,0.8903,0.181,1.378,1.0095,0.4221,0.3736,0.1557,2.7034,0.6253,0.0156,0.0323,0.0138,13.4396,14,13,0.2507,0.6652,0.0003,0.4499,0.4366,0.5442,1.5673,0.5521,0.0261,0,0.8575,0.75,0.8592
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899,0.0774,2.0001,1.819,1.9974,0.6506,0.2553,2.743,0.3719,0.0669,0.1038,0.0902,6.3103,7,6,0.147,0.8199,0.0185,1.1665,1.4871,0.7111,1.5657,0.33,0.1021,0.0003,0.7328,0.9695,0.862
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921,0.4409,0.4438,0.4649,0.1318,1.7743,1.6233,2.0191,0.377,0.1496,2.9907,0.1194,0.0798,0.1457,0.0782,7.4568,8,7,0.1717,0.616,0.0013,0.3762,1.7639,0.57,1.3499,0.4093,0.1192,0.0006,0.7502,0.9658,0.8304
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959,0.711,0.2565,0.9389,0.1222,1.2614,0.955,0.6511,0.3621,0.164,3.2991,0.4945,0.0116,0.0348,0.0046,178.7241,180,178,0.2016,0.4122,0.0001,0.3362,0.589,0.4265,1.2404,0.7467,0.0209,0,1.2699,1,0.8405
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957,0.1578,1.2679,1.0556,5.0083,0.5025,0.0907,1.896,0.2282,0.0507,0.0982,0.0418,8.2442,9,8,0.1709,0.7185,0.0177,1.0239,3.6897,0.6427,0.0165,0.2727,0.058,0.0186,0.7489,0.6667,0.799
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745,0.9107,0.1672,0.9107,0.0096,0.7123,0.5084,1.1094,0.4812,0.2902,4.0915,0.0237,0.0043,0.0109,0,3.6477,4,3,0.273,0.4765,0.0313,1.1006,0.9091,0.5245,0.0083,0.5017,0.0004,0,3.3878,0.9118,0.9523
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692,0.4435,0.4444,0.468,0.1323,1.7696,1.6206,2.0163,0.3756,0.1496,2.9961,0.1194,0.0797,0.1457,0.0778,7.2931,8,7,0.1713,0.6142,0.0015,0.3744,1.7597,0.5682,1.3544,0.4113,0.1191,0.0006,0.7515,0.9658,0.8292
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299,1.7837,1.652,1.593,0.3732,0.1537,3.0083,0.1271,0.0782,0.1485,0.0745,7.3542,8,7,0.1754,0.6344,0.0013,0.4007,1.5149,0.5827,1.3238,0.4297,0.1204,0.0005,0.8194,0.9524,0.8626
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562,0.5439,0.3051,0.7046,0.21,1.2385,1.0297,1.7504,0.3663,0.0677,2.4639,0.1576,0.0487,0.099,0.0353,10.125,11,10,0.0511,0.1435,0.0001,0.2352,2.1613,0.2099,0.4235,0.8557,0.0589,0.0209,0.8256,0.7143,0.4504
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235,0.964,0.4496,0.3537,0.1591,2.7397,0.6084,0.0138,0.0301,0.0119,14.64,15,14,0.2468,0.6386,0.0002,0.3951,0.4655,0.5253,1.8063,0.5767,0.0236,0,0.9099,0.7647,0.8513
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243,0.7119,0.095,0.8596,0.155,1.4285,1.0802,0.7099,0.4131,0.1493,2.9663,0.5625,0.0199,0.0516,0.0068,21,21,21,0.2325,0.7734,0.0001,0.4568,0.6264,0.5813,0.5318,0.5785,0.0375,0,1.067,0.7895,0.9044
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.2484,0.5229,0.9301,1,0.9369,0.0476,1.0028,0.5897,6.4535,0.7691,0.2634,4.4716,0.9087,0.0877,0.3412,0.011,4,4,4,0.3443,0.9918,0.001,2.1534,4.3478,0.8634,0.029,0.3208,0.1086,0,1.6355,1,1
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923,0.0633,1.1305,0.7058,3.9504,0.7314,0.2563,4.305,0.88,0.0631,0.2332,0.0086,4.5926,5,4,0.3185,0.9346,0.0027,1.7873,2.8409,0.7909,0.0468,0.3515,0.0786,0,1.6025,0.9862,0.986
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811,0.0747,1.5002,1.0423,2.8046,0.5689,0.215,4,0.7671,0.0183,0.0557,0.0012,4.9307,6,4,0.3239,0.9003,0.0076,1.1887,1.7213,0.7974,0.0472,0.2896,0.0116,0,2.621,1,0.9703
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,3.3196,0.8026,0.5358,0.1965,0.7815,0.2048,1.506,1.3072,0.6388,0.4723,0.1005,3.0055,0.3271,0.0408,0.088,0.0375,7.7804,9,5,0.1339,0.4393,0.0097,0.4461,0.5836,0.4137,1.4458,0.5645,0.0651,0.0016,0.8459,0.5556,0.7042
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,5.6275,0.77,0.5398,0.4512,0.5341,0.1342,1.8559,1.7058,1.208,0.3607,0.1524,3.3576,0.155,0.0718,0.1515,0.0523,6.517,8,5,0.2087,0.5987,0.0032,0.4323,1.1052,0.5438,1.6346,0.5172,0.1119,0.0005,1.0164,0.9481,0.8708
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.4382,0.4541,0.5127,0.2403,0.5559,0.1746,1.0577,0.8811,0.5847,0.4091,0.0427,2.3498,0.0616,0.0313,0.0569,0.0293,21.0215,24,16,0.0251,0.0145,0.0005,0.1783,0.4548,0.0985,0.388,1.5895,0.0398,0.0004,0.6322,0.6667,0.3932
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,1.4463,0.4375,0.5302,0.2106,0.5338,0.172,1.0399,0.921,0.5099,0.4086,0.0385,2.571,0.0827,0.0308,0.0447,0.0265,13.256,14,13,0.0194,0.006,0.0003,0.1873,0.5185,0.0777,0.7636,1.8557,0.041,0.0008,0.7222,0.4,0.3661
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0227,0.7291,0.2603,0.3017,0.6944,0.1575,1.2692,1.0575,4.4595,0.5018,0.0815,1.7801,0.2291,0.0526,0.1032,0.0426,8.4376,9,6,0.166,0.7043,0.0116,0.5604,2.8156,0.6348,0.0107,0.2935,0.0625,0.0217,0.6845,0.6667,0.8071
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,1.0126,0.9281,0.7288,0.0919,0.8451,0.1653,1.4692,1.0872,0.704,0.4302,0.1491,2.9408,0.6108,0.0175,0.0442,0.0053,63.2826,64,63,0.2353,0.7187,0.0002,0.4957,0.6172,0.5501,0.5945,0.6048,0.0315,0.0001,1.1263,0.75,0.8869
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6358,1.0877,0.7513,0.0942,0.879,0.2046,1.373,1.0209,0.7818,0.3474,0.16,2.4353,0.6184,0.0202,0.0427,0.0213,21,21,21,0.1553,0.3987,0.0001,0.4367,0.8378,0.4551,0.4419,0.7189,0.0298,0.0012,0.8273,0.7333,0.8808
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,11.542,1.6361,0.816,0.5,0.7724,0.0239,1.4626,1.5597,1.8771,0.2122,0.3113,5.7205,0.7005,0.1513,0.4541,0.062,13.6923,15,13,0.4017,0.8655,0.053,2.9889,1.7006,0.6945,0.5508,0.4682,0.3061,0.0001,1.1389,0.9909,0.9809
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395,0.2411,1.1272,0.9784,0.7968,0.1869,0.1526,2.4641,0.666,0.0331,0.0559,0.0315,8.6458,10,7,0.1828,0.851,0.0025,1.0757,0.7548,0.7561,0.7384,0.3328,0.0428,0.0131,0.5604,0.7838,0.9251
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719,1.0393,0.9206,0.5096,0.4086,0.0385,2.5705,0.0825,0.0308,0.0447,0.0265,13.2784,14,13,0.0194,0.006,0.0002,0.1872,0.5184,0.0775,0.7653,1.8588,0.0411,0.0008,0.7228,0.4,0.3661
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742,1.8563,1.6131,0.9233,0.4452,0.1054,2.5722,0.4138,0.0314,0.0481,0.0294,17.2373,22,12,0.1359,0.4539,0.0128,0.5517,0.7244,0.4711,1.3366,0.5379,0.0351,0.0149,0.6804,0.6667,0.8205
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,5.2396,0.6926,0.455,0.4479,0.4701,0.1293,1.7773,1.6197,2.0667,0.3796,0.1471,2.8913,0.1217,0.0791,0.1482,0.0759,7.2807,8,7,0.1689,0.6302,0.001,0.3901,1.8009,0.58,1.399,0.4185,0.1219,0.001,0.7657,0.968,0.8543
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.1631,0.1448,0.9671,0.5,0.0308,0.0061,0.1572,2.3486,3.9846,0.9762,0.228,1.5524,0.0159,0.0868,0.2162,0.0408,5,5,5,0.3678,0.9705,0.0079,0.6493,1.3547,0.9225,0.0144,0.1272,0.1268,0.0017,1.234,0.9993,0.999
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951,0.9511,0.2991,0.3448,0.0901,2.4287,0.217,0.0486,0.072,0.0455,8.9931,10,7,0.0776,0.1759,0.0215,0.3811,0.5956,0.2379,0.1845,0.8037,0.0561,0.0052,0.9361,0.5,0.5429
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443,0.609,0.4517,0.7025,0.1487,1.8379,1.567,1.3093,0.3409,0.1587,3.4592,0.5033,0.0361,0.0907,0.0217,19.0482,23,16,0.1854,0.6154,0.0006,0.6335,1.1323,0.5452,1.058,0.5432,0.0448,0.0003,1.2538,0.8,0.8915
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,1.5224,1.2618,0.7267,0.4973,0.7438,0.1057,1.7607,1.4396,2.3518,0.3136,0.2154,3.5938,0.6736,0.0361,0.1024,0.0127,13.5455,14,13,0.2488,0.8803,0.001,0.9756,2.2518,0.7549,0.3435,0.3722,0.0267,0.0006,1.8657,0.9777,0.9495
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.3957,0.6983,0.6074,0.2538,0.7937,0.1984,1.6661,1.2998,1.4108,0.4526,0.3005,3.1772,0.1653,0.153,0.2403,0.2374,4.8685,5,4,0.511,0.1937,0.0061,1.2719,2.0633,0.2867,1.6111,0.8862,0.2402,0.0005,0.6536,0.9429,0.6894
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.7096,0.3855,0.9403,0.5,0.9405,0.0179,0.8957,0.7401,3.3662,0.8345,0.3271,5.2242,0.829,0.0968,0.3607,0.0003,4,4,4,0.514,0.9995,0.0043,2.7607,2.3469,0.8034,0.0272,0.4221,0.2108,0,1.6361,0.9773,1
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,2.0603,1.0386,0.753,0.2001,0.8985,0.1731,1.3666,1.0127,0.4656,0.3678,0.1591,2.7393,0.6036,0.015,0.0318,0.0127,14.1,15,14,0.2501,0.6599,0.0002,0.4395,0.4659,0.5358,1.4114,0.5753,0.0254,0,0.8796,0.7778,0.8611
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,6.1884,0.6357,0.4693,1,0.7693,0.0955,1.3988,1.2153,2.1683,0.4891,0.1695,2.629,0.1154,0.0568,0.0979,0.0661,6.0517,7,6,0.3766,0.6206,0.0005,0.4884,2.6236,0.6301,2.2402,0.325,0.0856,0.0012,0.6962,1,0.9155
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,10.5093,0.783,0.4457,0.4999,0.7877,0.1278,1.7055,1.4092,3.7393,0.5032,0.2092,3.2165,0.4915,0.0337,0.0932,0.0025,8.9474,9,8,0.1963,0.9336,0.0175,2.4987,1.8353,0.7531,3.396,0.4055,0.0375,0,1.9882,0.9759,0.9993
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391,0.2408,1.1386,0.9862,0.7978,0.1914,0.1525,2.4649,0.6596,0.033,0.0561,0.0311,8.4137,10,7,0.1821,0.8522,0.0024,1.0745,0.7594,0.7523,0.6546,0.34,0.0425,0.0133,0.5646,0.7778,0.9253
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,1.9631,1.0624,0.6136,0.4959,0.6992,0.1507,1.8527,1.5948,1.3624,0.3307,0.1524,3.491,0.4975,0.0408,0.1009,0.0242,27.1154,28,25,0.1831,0.6145,0.0003,0.6736,1.138,0.5434,0.7768,0.5462,0.0519,0.0003,1.3457,0.8095,0.8891
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.9072,0.6392,0.6128,0.223,0.6595,0.21,1.1977,1.0765,0.8271,0.3397,0.0597,2.0524,0.2004,0.0388,0.0622,0.0277,7.7093,10,6,0.0458,0.181,0.0024,0.2497,1.6583,0.2297,0.353,0.6486,0.0426,0.0217,0.8179,0.5556,0.4115
SAT_RACE2008/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291,1.7916,1.641,1.5324,0.3737,0.151,2.9134,0.1381,0.0737,0.1477,0.0707,7.5395,9,7,0.1737,0.6561,0.0009,0.3881,1.4281,0.6068,1.3348,0.4026,0.1163,0.0004,0.8383,0.9732,0.8701
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.4365,0.4545,0.5127,0.2402,0.5562,0.1747,1.0579,0.8813,0.585,0.4091,0.0425,2.3502,0.0617,0.0313,0.0571,0.0293,20.9882,24,15,0.0251,0.0145,0.0004,0.1782,0.4547,0.0987,0.3877,1.5886,0.0398,0.0004,0.631,0.6667,0.3933
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.1079,1.1287,0.9145,0.4289,0.9146,0.0865,1.4369,0.9892,2.4068,0.3818,0.1637,3.7497,0.7417,0.0109,0.0277,0.0017,4.3483,5,3,0.2489,0.959,0.0636,2.0173,0.7896,0.8537,0.0296,0.2569,0.008,0.0001,2.5515,0.844,0.988
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.9439,0.8403,0.5018,0.2258,0.8594,0.2308,1.184,0.9898,1.6346,0.3469,0.0648,1.4163,0.3288,0.0343,0.0471,0.0307,5.7838,7,4,0.138,0.2191,0.0027,0.2741,2.0415,0.2143,0.3421,0.8014,0.0471,0.0183,0.5208,0.8873,0.5181
