@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC

@DATA
normalized-rand-2-40-40-135-650-79_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.28575,1600,40,10.643856,-65353.869857,212.877124,0,135
normalized-rand-2-40-19-443-230-fcd-33_ext.xml.mzn_AND_NODATA,1,0.024742,40.4175,80.835,80.835,0.023505,760,800,2.079154,0.072057,2280,2.85,8.495855,-61.708937,929.917101,0.166138,32334
normalized-rand-2-40-40-135-650-74_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.522655,1600,40,10.643856,-64847.831457,212.877124,0,135
normalized-rand-2-40-25-180-500-26_ext.xml.mzn_AND_NODATA,1,0.038403,26.039423,52.078846,52.078846,0.036926,1000,1040,2.15985,0.078661,3000,2.884615,9.287712,-856.512136,1185.754248,0.261187,27081
normalized-rand-2-40-40-135-650-7_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.596465,1600,40,10.643856,-64740.618209,212.877124,0,135
normalized-rand-2-40-40-135-650-60_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.654437,1600,40,10.643856,-65244.687366,212.877124,0,135
normalized-rand-2-40-40-135-650-83_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.686147,1600,40,10.643856,-64865.647459,212.877124,0,135
normalized-rand-2-40-40-135-650-85_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.912673,1600,40,10.643856,-65079.76687,212.877124,0,135
normalized-rand-2-40-80-103-800-24_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.71039,3200,80,12.643856,-117947.475075,252.877124,0,103
normalized-rand-2-40-25-180-500-60_ext.xml.mzn_AND_NODATA,1,0.045055,22.195192,44.390385,44.390385,0.043322,1000,1040,2.191641,0.087113,3000,2.884615,9.287712,-989.387864,1185.754248,0.299635,23083
normalized-rand-2-40-40-135-650-6_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.811941,1600,40,10.643856,-64740.431408,212.877124,0,135
normalized-rand-2-40-40-135-650-69_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.780231,1600,40,10.643856,-65049.022826,212.877124,0,135
normalized-rand-2-40-40-135-650-50_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.40083,1600,40,10.643856,-65112.722777,212.877124,0,135
normalized-rand-2-40-80-103-800-26_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.205556,3200,80,12.643856,-118836.496253,252.877124,0,103
normalized-rand-2-40-25-180-500-10_ext.xml.mzn_AND_NODATA,1,0.036051,27.738462,55.476923,55.476923,0.034664,1000,1040,2.148543,0.078825,3000,2.884615,9.287712,-797.735117,1185.754248,0.247,28848
normalized-haystacks-46.xml.mzn_AND_NODATA,1,0.742404,1.346976,3.664754,5.872861,1,95541,70930,17.285681,684.758668,50752537,715.529917,23.999295,1.192413,562295.125804,1.516299,95541
normalized-rand-2-40-80-103-800-14_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.709524,3200,80,12.643856,-119074.210759,252.877124,0,103
normalized-rand-2-40-80-103-800-1_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.115873,3200,80,12.643856,-118925.547751,252.877124,0,103
normalized-rand-2-40-40-135-650-98_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.405231,1600,40,10.643856,-64744.233529,212.877124,0,135
normalized-rand-2-40-25-180-500-30_ext.xml.mzn_AND_NODATA,1,0.037647,26.5625,53.125,53.125,0.036199,1000,1040,2.156438,0.080446,3000,2.884615,9.287712,-842.573362,1185.754248,0.256909,27625
normalized-rand-2-40-25-180-500-32_ext.xml.mzn_AND_NODATA,1,0.037941,26.35665,52.7133,52.7133,0.036446,975,1015,2.158683,0.075533,2950,2.906404,9.287712,-889.813454,1160.754248,0.259573,26752
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,21.446032,3200,80,12.643856,-118945.806392,252.877124,0,103
normalized-rand-2-40-80-103-800-36_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.87381,3200,80,12.643856,-118711.674293,252.877124,0,103
normalized-rand-2-40-80-103-800-31_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.980231,3200,80,12.643856,-118007.69321,252.877124,0,103
normalized-rand-2-40-40-135-650-70_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.87233,1600,40,10.643856,-65326.981943,212.877124,0,135
normalized-rand-2-40-80-103-800-20_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.599206,3200,80,12.643856,-118450.018487,252.877124,0,103
normalized-rand-2-40-80-103-800-29_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.372222,3200,80,12.643856,-118800.99646,252.877124,0,103
normalized-rand-2-40-40-135-650-99_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.574639,1600,40,10.643856,-65250.592415,212.877124,0,135
normalized-rand-2-40-19-443-230-fcd-42_ext.xml.mzn_AND_NODATA,1,0.024966,40.055,80.11,80.11,0.023717,760,800,2.080073,0.07244,2280,2.85,8.495855,-63.0818,929.917101,0.167669,32044
normalized-rand-2-40-80-103-800-41_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.669841,3200,80,12.643856,-119491.685333,252.877124,0,103
normalized-rand-2-40-80-103-800-33_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.719841,3200,80,12.643856,-118602.835554,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-32_ext.xml.mzn_AND_NODATA,1,0.024487,40.8375,81.675,81.675,0.023263,760,800,2.078141,0.071619,2280,2.85,8.495855,-57.64287,929.917101,0.164443,32670
normalized-rand-2-40-80-103-800-22_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.87381,3200,80,12.643856,-117754.876192,252.877124,0,103
normalized-rand-2-40-80-103-800-38_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.286508,3200,80,12.643856,-118623.949081,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-22_ext.xml.mzn_AND_NODATA,1,0.024163,41.385,82.77,82.77,0.022955,760,800,2.076911,0.071681,2280,2.85,8.495855,-51.758325,929.917101,0.162379,33108
normalized-rand-2-40-80-103-800-49_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.257143,3200,80,12.643856,-118710.747249,252.877124,0,103
normalized-rand-2-40-80-103-800-37_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.870635,3200,80,12.643856,-118597.831214,252.877124,0,103
normalized-rand-2-40-40-135-650-92_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.726623,1600,40,10.643856,-64834.643976,212.877124,0,135
normalized-rand-2-40-19-443-230-fcd-1_ext.xml.mzn_AND_NODATA,1,0.024173,41.36875,82.7375,82.7375,0.022964,760,800,2.076941,0.071585,2280,2.85,8.495855,-50.94678,929.917101,0.16243,33095
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.663972,1600,40,10.643856,-64904.322945,212.877124,0,135
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.779798,1600,40,10.643856,-65099.377482,212.877124,0,135
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.43254,3200,80,12.643856,-118760.095885,252.877124,0,103
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.096032,3200,80,12.643856,-119034.526877,252.877124,0,103
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.926984,3200,80,12.643856,-118496.743303,252.877124,0,103
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.542063,3200,80,12.643856,-118745.613786,252.877124,0,103
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.640476,3200,80,12.643856,-119119.316331,252.877124,0,103
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.782612,3200,80,12.643856,-118205.922089,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.024567,40.705,81.41,81.41,0.023339,760,800,2.078595,0.072021,2280,2.85,8.495855,-62.903987,929.917101,0.16521,32564
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.299975,1600,40,10.643856,-65021.73661,212.877124,0,135
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.734127,3200,80,12.643856,-118696.857058,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.024624,40.61125,81.2225,81.2225,0.023393,760,800,2.078976,0.071665,2280,2.85,8.495855,-67.371278,929.917101,0.165853,32489
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,22.247619,3200,80,12.643856,-118609.198036,252.877124,0,103
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.873088,3200,80,12.643856,-119290.470521,252.877124,0,103
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.571501,3200,80,12.643856,-118864.248203,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,0.024342,41.08125,82.1625,82.1625,0.023125,760,800,2.07748,0.071935,2280,2.85,8.495855,-50.549591,929.917101,0.163327,32865
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.17619,3200,80,12.643856,-118721.281534,252.877124,0,103
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.848485,3200,80,12.643856,-118102.062222,252.877124,0,103
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.15,3200,80,12.643856,-118600.923102,252.877124,0,103
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.035467,28.195192,56.390385,56.390385,0.034103,1000,1040,2.145888,0.074706,3000,2.884615,9.287712,-787.629238,1185.754248,0.243606,29323
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.024412,40.96375,81.9275,81.9275,0.023191,760,800,2.0779,0.071804,2280,2.85,8.495855,-55.5395,929.917101,0.164043,32771
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.026984,3200,80,12.643856,-118704.802802,252.877124,0,103
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,6.319877,1600,40,10.643856,-65328.212011,212.877124,0,135
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.742857,3200,80,12.643856,-118761.049599,252.877124,0,103
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,22.007937,3200,80,12.643856,-119013.135928,252.877124,0,103
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.081746,3200,80,12.643856,-118748.527868,252.877124,0,103
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.162698,3200,80,12.643856,-118774.826012,252.877124,0,103
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.363492,3200,80,12.643856,-118825.490763,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.02454,40.75,81.5,81.5,0.023313,760,800,2.078309,0.072726,2280,2.85,8.495855,-53.500807,929.917101,0.164722,32600
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.612771,3200,80,12.643856,-118880.76081,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.02405,41.58,83.16,83.16,0.022848,760,800,2.07616,0.071409,2280,2.85,8.495855,-37.657982,929.917101,0.161084,33264
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0.296296,3.375,6.75,6.75,0,0,40,10.643856,7.053175,1600,40,10.643856,-64895.260399,212.877124,0,135
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.619048,3200,80,12.643856,-118692.304881,252.877124,0,103
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.036156,27.657692,55.315385,55.315385,0.034766,1000,1040,2.148977,0.077768,3000,2.884615,9.287712,-797.446747,1185.754248,0.247559,28764
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.606349,3200,80,12.643856,-119325.210515,252.877124,0,103
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.926984,3200,80,12.643856,-118691.250402,252.877124,0,103
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.699206,3200,80,12.643856,-118283.743158,252.877124,0,103
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.709524,3200,80,12.643856,-119227.18582,252.877124,0,103
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.957143,3200,80,12.643856,-118717.358306,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.025415,39.3475,78.695,78.695,0.024144,760,800,2.082132,0.072293,2280,2.85,8.495855,-82.682283,929.917101,0.171078,31478
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.661905,3200,80,12.643856,-118631.024304,252.877124,0,103
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.036005,27.774038,55.548077,55.548077,0.03462,1000,1040,2.148353,0.074541,3000,2.884615,9.287712,-802.835603,1185.754248,0.246755,28885
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.938167,3200,80,12.643856,-119377.789214,252.877124,0,103
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.674973,1.48154,4.008728,7.501833,0.663191,45028,45828,6.33442,0.986909,109353,2.386161,109.837062,0.252381,47673.543629,3.064628,67896
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.986508,3200,80,12.643856,-118324.525007,252.877124,0,103
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.73254,3200,80,12.643856,-119175.59932,252.877124,0,103
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.568326,3200,80,12.643856,-118605.357639,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.025253,39.6,79.2,79.2,0.02399,760,800,2.081403,0.072026,2280,2.85,8.495855,-76.1792,929.917101,0.169876,31680
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,0.033513,29.839409,59.678818,59.678818,0.032192,975,1015,2.137275,0.079444,2950,2.906404,9.287712,-768.005986,1160.754248,0.232412,30287
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.024394,40.99375,81.9875,81.9875,0.023174,760,800,2.077843,0.071821,2280,2.85,8.495855,-57.805113,929.917101,0.163948,32795
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.950072,3200,80,12.643856,-118666.675059,252.877124,0,103
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.946032,3200,80,12.643856,-118473.375667,252.877124,0,103
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.247619,3200,80,12.643856,-118877.982694,252.877124,0,103
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.829365,3200,80,12.643856,-118978.066948,252.877124,0,103
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.479437,3200,80,12.643856,-118665.801481,252.877124,0,103
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.883405,3200,80,12.643856,-118841.701654,252.877124,0,103
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.187374,3200,80,12.643856,-119219.339422,252.877124,0,103
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.142857,3200,80,12.643856,-118439.399483,252.877124,0,103
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.344517,3200,80,12.643856,-118684.213314,252.877124,0,103
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,21.324675,3200,80,12.643856,-118615.249023,252.877124,0,103
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.003968,3200,80,12.643856,-119129.921245,252.877124,0,103
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.920635,3200,80,12.643856,-118653.275351,252.877124,0,103
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.542857,3200,80,12.643856,-119059.908191,252.877124,0,103
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.95404,3200,80,12.643856,-118954.830939,252.877124,0,103
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.656421,3200,80,12.643856,-119214.548607,252.877124,0,103
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.63254,3200,80,12.643856,-118441.096492,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.023602,42.36875,84.7375,84.7375,0.022422,760,800,2.074359,0.07162,2280,2.85,8.495855,-29.111737,929.917101,0.158009,33895
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,21.785786,3200,80,12.643856,-119015.672984,252.877124,0,103
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.959524,3200,80,12.643856,-119209.509328,252.877124,0,103
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.240476,3200,80,12.643856,-118053.324803,252.877124,0,103
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.811183,3200,80,12.643856,-118951.703745,252.877124,0,103
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,21.058802,3200,80,12.643856,-118545.19743,252.877124,0,103
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,21.775469,3200,80,12.643856,-118374.965469,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.023802,42.0125,84.025,84.025,0.022612,760,800,2.075376,0.071346,2280,2.85,8.495855,-39.383528,929.917101,0.159772,33610
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.067976,14.711111,29.422222,29.422222,0.060423,320,360,2.120846,0.168364,960,2.666667,4,4.480456,440,0.329122,5296
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.506349,3200,80,12.643856,-118448.906236,252.877124,0,103
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.465873,3200,80,12.643856,-118570.7519,252.877124,0,103
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.037457,26.697115,53.394231,53.394231,0.036017,1000,1040,2.155387,0.076154,3000,2.884615,9.287712,-837.134063,1185.754248,0.255612,27765
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.105556,3200,80,12.643856,-118484.047551,252.877124,0,103
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.306349,3200,80,12.643856,-118528.730474,252.877124,0,103
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.760317,3200,80,12.643856,-118591.022251,252.877124,0,103
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,19.853968,3200,80,12.643856,-118439.210326,252.877124,0,103
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.036332,27.524038,55.048077,55.048077,0.034934,1000,1040,2.149955,0.079992,3000,2.884615,9.287712,-812.123708,1185.754248,0.24878,28625
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,23.077778,3200,80,12.643856,-118581.049944,252.877124,0,103
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.034471,29.009615,58.019231,58.019231,0.033146,1000,1040,2.141068,0.079308,3000,2.884615,9.287712,-758.155371,1185.754248,0.237439,30170
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.092063,3200,80,12.643856,-118641.623597,252.877124,0,103
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,17.525469,3200,80,12.643856,-118768.332624,252.877124,0,103
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.025486,39.2375,78.475,78.475,0.024212,760,800,2.082569,0.072393,2280,2.85,8.495855,-90.041872,929.917101,0.171797,31390
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,20.171429,3200,80,12.643856,-118890.490441,252.877124,0,103
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,0.38835,2.575,5.15,5.15,0,0,40,12.643856,18.455556,3200,80,12.643856,-118498.720971,252.877124,0,103
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,0.070783,14.127778,28.255556,28.255556,0.062918,320,360,2.125836,0.170593,960,2.666667,4,4.337347,440,0.33892,5086
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,0.068637,14.569444,29.138889,29.138889,0.06101,320,360,2.122021,0.168821,960,2.666667,4,4.42619,440,0.331443,5245
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,0.070244,14.236111,28.472222,28.472222,0.062439,320,360,2.124878,0.170114,960,2.666667,4,4.3888,440,0.337052,5125
